Date,ACN
2002-06-18,14.520276069641113
2002-06-19,14.14600658416748
2002-06-20,13.841045379638672
2002-06-21,13.653915405273438
2002-06-24,13.27270793914795
2002-06-25,12.995475769042969
2002-06-26,12.995475769042969
2002-06-27,13.043986320495605
2002-06-28,13.168747901916504
2002-07-01,11.609292030334473
2002-07-02,11.713257789611816
2002-07-03,12.129108428955078
2002-07-05,12.40634536743164
2002-07-08,12.177624702453613
2002-07-09,11.505327224731445
2002-07-10,10.569652557373047
2002-07-11,10.777581214904785
2002-07-12,9.772594451904297
2002-07-15,10.015176773071289
2002-07-16,10.361722946166992
2002-07-17,10.361722946166992
2002-07-18,9.633978843688965
2002-07-19,10.292410850524902
2002-07-22,10.292410850524902
2002-07-23,10.063697814941406
2002-07-24,10.604305267333984
2002-07-25,10.21617317199707
2002-07-26,10.306275367736816
2002-07-29,11.415224075317383
2002-07-30,11.803356170654297
2002-07-31,11.436015129089355
2002-08-01,11.42908763885498
2002-08-02,11.332054138183594
2002-08-05,10.590444564819336
2002-08-06,11.276605606079102
2002-08-07,11.42215347290039
2002-08-08,11.567706108093262
2002-08-09,11.449878692626953
2002-08-12,11.394430160522461
2002-08-13,11.17264175415039
2002-08-14,11.262743949890137
2002-08-15,11.858804702758789
2002-08-16,12.413276672363281
2002-08-19,12.967748641967773
2002-08-20,12.960820198059082
2002-08-21,12.960820198059082
2002-08-22,12.822200775146484
2002-08-23,12.40634536743164
2002-08-26,12.129108428955078
2002-08-27,11.29739761352539
2002-08-28,11.020158767700195
2002-08-29,11.29739761352539
2002-08-30,11.40136432647705
2002-09-03,10.91619873046875
2002-09-04,11.15877914428711
2002-09-05,10.936990737915039
2002-09-06,11.089466094970703
2002-09-09,11.25581169128418
2002-09-10,11.186504364013672
2002-09-11,11.29739761352539
2002-09-12,11.29739761352539
2002-09-13,10.91619873046875
2002-09-16,11.193434715270996
2002-09-17,11.186504364013672
2002-09-18,11.013233184814453
2002-09-19,9.772594451904297
2002-09-20,10.139937400817871
2002-09-23,10.230036735534668
2002-09-24,9.56467056274414
2002-09-25,9.876556396484375
2002-09-26,10.015176773071289
2002-09-27,9.807250022888184
2002-09-30,9.89735221862793
2002-10-01,10.327070236206055
2002-10-02,9.724076271057129
2002-10-03,8.975542068481445
2002-10-04,8.455720901489258
2002-10-07,8.566617965698242
2002-10-08,8.975542068481445
2002-10-09,8.635926246643066
2002-10-10,9.252779960632324
2002-10-11,9.932005882263184
2002-10-14,10.04983139038086
2002-10-15,11.595425605773926
2002-10-16,11.075610160827637
2002-10-17,11.637014389038086
2002-10-18,11.747909545898438
2002-10-21,11.969696998596191
2002-10-22,11.775630950927734
2002-10-23,12.129108428955078
2002-10-24,11.914250373840332
2002-10-25,12.212279319763184
2002-10-28,12.094453811645508
2002-10-29,11.609292030334473
2002-10-30,11.51225757598877
2002-10-31,11.69938850402832
2002-11-01,11.713257789611816
2002-11-04,11.713257789611816
2002-11-05,11.373641967773438
2002-11-06,11.74097728729248
2002-11-07,12.129108428955078
2002-11-08,12.136039733886719
2002-11-11,12.01821231842041
2002-11-12,12.129108428955078
2002-11-13,12.441004753112793
2002-11-14,13.168747901916504
2002-11-15,12.967748641967773
2002-11-18,13.37667179107666
2002-11-19,12.988544464111328
2002-11-20,12.822200775146484
2002-11-21,12.946959495544434
2002-11-22,12.822200775146484
2002-11-25,12.600414276123047
2002-11-26,12.267724990844727
2002-11-27,12.981616020202637
2002-11-29,13.342020034790039
2002-12-02,13.875697135925293
2002-12-03,13.494501113891602
2002-12-04,12.572686195373535
2002-12-05,12.55882740020752
2002-12-06,12.260795593261719
2002-12-09,12.385555267333984
2002-12-10,12.475653648376465
2002-12-11,12.40634536743164
2002-12-12,12.295452117919922
2002-12-13,12.212279319763184
2002-12-16,12.33703327178955
2002-12-17,12.531102180480957
2002-12-18,12.468721389770508
2002-12-19,12.156834602355957
2002-12-20,11.886527061462402
2002-12-23,11.921180725097656
2002-12-24,12.108317375183105
2002-12-26,12.37862777709961
2002-12-27,12.260795593261719
2002-12-30,12.35090160369873
2002-12-31,12.468721389770508
2003-01-02,12.898438453674316
2003-01-03,12.995475769042969
2003-01-06,13.238054275512695
2003-01-07,12.981616020202637
2003-01-08,12.891511917114258
2003-01-09,12.732101440429688
2003-01-10,11.727113723754883
2003-01-13,12.05980110168457
2003-01-14,11.782561302185059
2003-01-15,11.366704940795898
2003-01-16,10.91619873046875
2003-01-17,11.29739761352539
2003-01-21,10.90233039855957
2003-01-22,10.853816986083984
2003-01-23,11.67859935760498
2003-01-24,11.519186019897461
2003-01-27,11.304329872131348
2003-01-28,11.373641967773438
2003-01-29,11.29046630859375
2003-01-30,11.228092193603516
2003-01-31,11.470670700073242
2003-02-03,11.29739761352539
2003-02-04,11.332054138183594
2003-02-05,11.352845191955566
2003-02-06,11.082539558410645
2003-02-07,10.472618103027344
2003-02-10,10.604305267333984
2003-02-11,10.673612594604492
2003-02-12,10.15379524230957
2003-02-13,10.18152141571045
2003-02-14,10.583514213562012
2003-02-18,11.089466094970703
2003-02-19,11.089466094970703
2003-02-20,10.812234878540039
2003-02-21,10.846887588500977
2003-02-24,10.514204025268555
2003-02-25,10.97164535522461
2003-02-26,10.812234878540039
2003-02-27,10.39637565612793
2003-02-28,10.63202953338623
2003-03-03,10.888471603393555
2003-03-04,10.819164276123047
2003-03-05,10.930058479309082
2003-03-06,11.110262870788574
2003-03-07,10.950854301452637
2003-03-10,10.53499698638916
2003-03-11,9.821110725402832
2003-03-12,9.55773639678955
2003-03-13,9.585461616516113
2003-03-14,10.105278015136719
2003-03-17,10.541930198669434
2003-03-18,10.860751152038574
2003-03-19,10.673612594604492
2003-03-20,10.666685104370117
2003-03-21,11.006300926208496
2003-03-24,11.020158767700195
2003-03-25,10.91619873046875
2003-03-26,10.839957237243652
2003-03-27,10.87460994720459
2003-03-28,10.860751152038574
2003-03-31,10.742925643920898
2003-04-01,10.382514953613281
2003-04-02,10.888471603393555
2003-04-03,10.812234878540039
2003-04-04,10.583514213562012
2003-04-07,10.562719345092773
2003-04-08,10.334001541137695
2003-04-09,9.855767250061035
2003-04-10,10.001314163208008
2003-04-11,9.744874000549316
2003-04-14,10.327070236206055
2003-04-15,10.209243774414062
2003-04-16,9.980524063110352
2003-04-17,10.223109245300293
2003-04-21,10.39637565612793
2003-04-22,10.999369621276855
2003-04-23,11.124124526977539
2003-04-24,10.895403861999512
2003-04-25,10.839957237243652
2003-04-28,10.943922996520996
2003-04-29,10.943922996520996
2003-04-30,11.10333251953125
2003-05-01,11.214227676391602
2003-05-02,11.567706108093262
2003-05-05,11.505327224731445
2003-05-06,11.560770988464355
2003-05-07,11.623150825500488
2003-05-08,11.40136432647705
2003-05-09,11.67859935760498
2003-05-12,11.574637413024902
2003-05-13,11.574637413024902
2003-05-14,11.775630950927734
2003-05-15,11.969696998596191
2003-05-16,12.11524486541748
2003-05-19,11.838007926940918
2003-05-20,11.664737701416016
2003-05-21,11.311260223388672
2003-05-22,11.623150825500488
2003-05-23,12.025142669677734
2003-05-27,11.574637413024902
2003-05-28,11.470670700073242
2003-05-29,11.713257789611816
2003-05-30,12.14296817779541
2003-06-02,12.122176170349121
2003-06-03,11.928115844726562
2003-06-04,12.849923133850098
2003-06-05,12.787550926208496
2003-06-06,12.614274024963379
2003-06-09,12.226140022277832
2003-06-10,12.080591201782227
2003-06-11,11.921180725097656
2003-06-12,11.574637413024902
2003-06-13,11.29046630859375
2003-06-16,12.066729545593262
2003-06-17,12.163759231567383
2003-06-18,12.11524486541748
2003-06-19,12.371689796447754
2003-06-20,12.385555267333984
2003-06-23,12.461793899536133
2003-06-24,12.23306941986084
2003-06-25,12.011280059814453
2003-06-26,12.475653648376465
2003-06-27,12.37862777709961
2003-06-30,12.538029670715332
2003-07-01,12.468721389770508
2003-07-02,12.36475944519043
2003-07-03,12.579619407653809
2003-07-07,12.482584953308105
2003-07-08,13.43905258178711
2003-07-09,13.314295768737793
2003-07-10,13.238054275512695
2003-07-11,13.092506408691406
2003-07-14,13.06478500366211
2003-07-15,14.243040084838867
2003-07-16,14.104418754577637
2003-07-17,13.757874488830566
2003-07-18,14.312346458435059
2003-07-21,13.369743347167969
2003-07-22,13.76480770111084
2003-07-23,13.827186584472656
2003-07-24,13.688566207885742
2003-07-25,13.806391716003418
2003-07-28,13.750943183898926
2003-07-29,13.750943183898926
2003-07-30,13.688566207885742
2003-07-31,13.459843635559082
2003-08-01,14.090559959411621
2003-08-04,13.951939582824707
2003-08-05,13.494501113891602
2003-08-06,13.307366371154785
2003-08-07,13.757874488830566
2003-08-08,13.875697135925293
2003-08-11,13.53608512878418
2003-08-12,13.653915405273438
2003-08-13,13.549948692321777
2003-08-14,14.12520980834961
2003-08-15,14.277695655822754
2003-08-18,14.16679573059082
2003-08-19,14.665820121765137
2003-08-20,14.547994613647461
2003-08-21,14.762857437133789
2003-08-22,14.929201126098633
2003-08-25,14.541070938110352
2003-08-26,14.547994613647461
2003-08-27,14.506416320800781
2003-08-28,14.464824676513672
2003-08-29,14.665820121765137
2003-09-02,15.490605354309082
2003-09-03,16.225284576416016
2003-09-04,16.47479820251465
2003-09-05,16.100522994995117
2003-09-08,15.913389205932617
2003-09-09,15.899527549743652
2003-09-10,15.435153007507324
2003-09-11,15.248025894165039
2003-09-12,15.61535930633545
2003-09-15,15.982690811157227
2003-09-16,16.204490661621094
2003-09-17,15.663880348205566
2003-09-18,15.802497863769531
2003-09-19,15.532187461853027
2003-09-22,14.956925392150879
2003-09-23,14.825236320495605
2003-09-24,15.421287536621094
2003-09-25,15.663880348205566
2003-09-26,15.254952430725098
2003-09-29,15.261880874633789
2003-09-30,15.483670234680176
2003-10-01,15.435153007507324
2003-10-02,15.719325065612793
2003-10-03,15.559915542602539
2003-10-06,16.003488540649414
2003-10-07,16.024290084838867
2003-10-08,16.4262752532959
2003-10-09,15.331199645996094
2003-10-10,15.504467010498047
2003-10-13,15.435153007507324
2003-10-14,15.740113258361816
2003-10-15,15.428226470947266
2003-10-16,15.35891342163086
2003-10-17,15.178711891174316
2003-10-20,15.248025894165039
2003-10-21,15.539121627807617
2003-10-22,15.871805191040039
2003-10-23,15.719325065612793
2003-10-24,15.504467010498047
2003-10-27,15.51832389831543
2003-10-28,16.13517951965332
2003-10-29,16.363901138305664
2003-10-30,16.4262752532959
2003-10-31,16.21834945678711
2003-11-03,16.75895881652832
2003-11-04,16.869853973388672
2003-11-05,16.842132568359375
2003-11-06,16.911441802978516
2003-11-07,17.361953735351562
2003-11-10,17.022335052490234
2003-11-11,17.015398025512695
2003-11-12,17.521366119384766
2003-11-13,17.098581314086914
2003-11-14,16.876792907714844
2003-11-17,16.911441802978516
2003-11-18,16.717378616333008
2003-11-19,16.66886329650879
2003-11-20,16.786691665649414
2003-11-21,16.745100021362305
2003-11-24,17.23026466369629
2003-11-25,16.95302963256836
2003-11-26,17.14016342163086
2003-11-28,17.25798988342285
2003-12-01,17.562950134277344
2003-12-02,17.77781105041504
2003-12-03,18.006528854370117
2003-12-04,17.74315071105957
2003-12-05,17.55601692199707
2003-12-08,17.361953735351562
2003-12-09,17.493637084960938
2003-12-10,17.41739845275879
2003-12-11,17.341161727905273
2003-12-12,17.334228515625
2003-12-15,17.264915466308594
2003-12-16,17.022335052490234
2003-12-17,16.94610023498535
2003-12-18,17.22333526611328
2003-12-19,17.74315071105957
2003-12-22,17.653051376342773
2003-12-23,18.02039337158203
2003-12-24,18.249107360839844
2003-12-26,18.034250259399414
2003-12-29,18.235246658325195
2003-12-30,18.172866821289062
2003-12-31,18.242176055908203
2004-01-02,17.96493911743164
2004-01-05,18.477828979492188
2004-01-06,18.262975692749023
2004-01-07,17.847108840942383
2004-01-08,17.251062393188477
2004-01-09,17.47977638244629
2004-01-12,17.958011627197266
2004-01-13,15.705465316772461
2004-01-14,16.419343948364258
2004-01-15,16.356971740722656
2004-01-16,16.259939193725586
2004-01-20,16.481727600097656
2004-01-21,16.738170623779297
2004-01-22,17.244125366210938
2004-01-23,16.70351791381836
2004-01-26,17.098581314086914
2004-01-27,16.634206771850586
2004-01-28,16.467864990234375
2004-01-29,16.405485153198242
2004-01-30,16.405485153198242
2004-02-02,16.024290084838867
2004-02-03,16.107454299926758
2004-02-04,15.663880348205566
2004-02-05,15.691600799560547
2004-02-06,15.823291778564453
2004-02-09,15.788637161254883
2004-02-10,15.802497863769531
2004-02-11,15.864877700805664
2004-02-12,15.975767135620117
2004-02-13,16.259939193725586
2004-02-17,16.384693145751953
2004-02-18,16.16983413696289
2004-02-19,15.941115379333496
2004-02-20,15.753984451293945
2004-02-23,15.268818855285645
2004-02-24,15.906455039978027
2004-02-25,15.948040962219238
2004-02-26,16.003488540649414
2004-02-27,16.01042366027832
2004-03-01,15.996565818786621
2004-03-02,16.093597412109375
2004-03-03,15.941115379333496
2004-03-04,16.211416244506836
2004-03-05,16.356971740722656
2004-03-08,16.294591903686523
2004-03-09,16.23221206665039
2004-03-10,16.107454299926758
2004-03-11,15.733182907104492
2004-03-12,15.788637161254883
2004-03-15,15.920320510864258
2004-03-16,16.30152130126953
2004-03-17,16.405485153198242
2004-03-18,16.585693359375
2004-03-19,16.689651489257812
2004-03-22,16.30845069885254
2004-03-23,16.495594024658203
2004-03-24,16.460927963256836
2004-03-25,16.3985538482666
2004-03-26,16.55796241760254
2004-03-29,16.66886329650879
2004-03-30,16.94610023498535
2004-03-31,17.188682556152344
2004-04-01,17.2094783782959
2004-04-02,17.41739845275879
2004-04-05,17.812461853027344
2004-04-06,17.431259155273438
2004-04-07,17.424331665039062
2004-04-08,17.493637084960938
2004-04-12,17.812461853027344
2004-04-13,17.659982681274414
2004-04-14,17.542150497436523
2004-04-15,17.431259155273438
2004-04-16,17.02927017211914
2004-04-19,17.535226821899414
2004-04-20,17.271852493286133
2004-04-21,17.16095542907715
2004-04-22,16.786691665649414
2004-04-23,17.077789306640625
2004-04-26,16.904508590698242
2004-04-27,16.807477951049805
2004-04-28,16.467864990234375
2004-04-29,16.460927963256836
2004-04-30,16.47479820251465
2004-05-03,16.62034034729004
2004-05-04,16.599552154541016
2004-05-05,16.772825241088867
2004-05-06,16.724306106567383
2004-05-07,16.419343948364258
2004-05-10,16.045080184936523
2004-05-11,16.495594024658203
2004-05-12,16.370826721191406
2004-05-13,16.523311614990234
2004-05-14,16.523311614990234
2004-05-17,16.11438751220703
2004-05-18,16.370826721191406
2004-05-19,16.4262752532959
2004-05-20,16.204490661621094
2004-05-21,16.3985538482666
2004-05-24,16.460927963256836
2004-05-25,16.447071075439453
2004-05-26,16.675798416137695
2004-05-27,16.932235717773438
2004-05-28,17.056991577148438
2004-06-01,17.57680892944336
2004-06-02,17.306499481201172
2004-06-03,17.37581443786621
2004-06-04,17.292638778686523
2004-06-07,17.445117950439453
2004-06-08,17.659982681274414
2004-06-09,17.2094783782959
2004-06-10,17.431259155273438
2004-06-14,17.313432693481445
2004-06-15,17.22333526611328
2004-06-16,17.542150497436523
2004-06-17,18.567930221557617
2004-06-18,18.852102279663086
2004-06-21,18.52634620666504
2004-06-22,18.450101852416992
2004-06-23,19.101606369018555
2004-06-24,19.004581451416016
2004-06-25,19.039234161376953
2004-06-28,18.92140769958496
2004-06-29,18.824373245239258
2004-06-30,19.04616928100586
2004-07-01,19.177852630615234
2004-07-02,19.344196319580078
2004-07-06,18.87982177734375
2004-07-07,18.886754989624023
2004-07-08,18.87982177734375
2004-07-09,18.706546783447266
2004-07-12,18.346145629882812
2004-07-13,17.812461853027344
2004-07-14,17.958011627197266
2004-07-15,18.02039337158203
2004-07-16,17.791667938232422
2004-07-19,17.763946533203125
2004-07-20,17.881771087646484
2004-07-21,17.722362518310547
2004-07-22,17.438190460205078
2004-07-23,17.264915466308594
2004-07-26,16.932235717773438
2004-07-27,17.05006217956543
2004-07-28,16.814403533935547
2004-07-29,17.126304626464844
2004-07-30,17.070852279663086
2004-08-02,17.216400146484375
2004-08-03,17.10550880432129
2004-08-04,17.278779983520508
2004-08-05,17.22333526611328
2004-08-06,16.883718490600586
2004-08-09,16.800554275512695
2004-08-10,17.05006217956543
2004-08-11,16.752033233642578
2004-08-12,16.259939193725586
2004-08-13,16.433208465576172
2004-08-16,17.015398025512695
2004-08-17,17.17481803894043
2004-08-18,17.625329971313477
2004-08-19,17.944149017333984
2004-08-20,18.055042266845703
2004-08-23,18.18673324584961
2004-08-24,18.124351501464844
2004-08-25,18.152076721191406
2004-08-26,17.826324462890625
2004-08-27,17.96493911743164
2004-08-30,17.847108840942383
2004-08-31,18.08969497680664
2004-09-01,18.346145629882812
2004-09-02,18.242176055908203
2004-09-03,17.95108413696289
2004-09-07,18.145143508911133
2004-09-08,18.339208602905273
2004-09-09,18.429309844970703
2004-09-10,18.561004638671875
2004-09-13,18.15900421142578
2004-09-14,18.51941680908203
2004-09-15,18.450101852416992
2004-09-16,18.692686080932617
2004-09-17,18.491695404052734
2004-09-20,18.567930221557617
2004-09-21,18.7412052154541
2004-09-22,18.64417266845703
2004-09-23,18.64417266845703
2004-09-24,18.588722229003906
2004-09-27,18.470903396606445
2004-09-28,18.50555992126465
2004-09-29,18.734275817871094
2004-09-30,18.748140335083008
2004-10-01,18.886754989624023
2004-10-04,18.990713119506836
2004-10-05,18.651100158691406
2004-10-06,18.706546783447266
2004-10-07,18.491695404052734
2004-10-08,18.547142028808594
2004-10-11,18.64417266845703
2004-10-12,18.422380447387695
2004-10-13,16.585693359375
2004-10-14,16.30152130126953
2004-10-15,16.30152130126953
2004-10-18,16.384693145751953
2004-10-19,16.6134090423584
2004-10-20,16.772825241088867
2004-10-21,16.8351993560791
2004-10-22,16.530242919921875
2004-10-25,16.433208465576172
2004-10-26,16.585693359375
2004-10-27,16.939165115356445
2004-10-28,16.94610023498535
2004-10-29,16.779756546020508
2004-11-01,16.66886329650879
2004-11-02,16.932235717773438
2004-11-03,17.077789306640625
2004-11-04,17.41739845275879
2004-11-05,17.32036590576172
2004-11-08,16.911441802978516
2004-11-09,17.070852279663086
2004-11-10,16.772825241088867
2004-11-11,16.842132568359375
2004-11-12,16.987688064575195
2004-11-15,17.458986282348633
2004-11-16,17.47977638244629
2004-11-17,17.90949821472168
2004-11-18,17.985734939575195
2004-11-19,17.618392944335938
2004-11-22,17.493637084960938
2004-11-23,17.465917587280273
2004-11-24,17.916423797607422
2004-11-26,17.978809356689453
2004-11-29,17.978809356689453
2004-11-30,17.978809356689453
2004-12-01,18.58179473876953
2004-12-02,18.77585792541504
2004-12-03,18.727344512939453
2004-12-06,18.727344512939453
2004-12-07,18.651100158691406
2004-12-08,18.373863220214844
2004-12-09,18.15900421142578
2004-12-10,18.380802154541016
2004-12-13,18.408523559570312
2004-12-14,18.692686080932617
2004-12-15,18.956064224243164
2004-12-16,18.748140335083008
2004-12-17,18.962995529174805
2004-12-20,18.713478088378906
2004-12-21,18.94220733642578
2004-12-22,19.060029983520508
2004-12-23,19.094684600830078
2004-12-27,18.859031677246094
2004-12-28,18.872894287109375
2004-12-29,18.706546783447266
2004-12-30,18.64417266845703
2004-12-31,18.713478088378906
2005-01-03,18.276830673217773
2005-01-04,17.847108840942383
2005-01-05,17.77781105041504
2005-01-06,17.618392944335938
2005-01-07,18.44317626953125
2005-01-10,18.685762405395508
2005-01-11,18.366939544677734
2005-01-12,18.29070281982422
2005-01-13,18.145143508911133
2005-01-14,18.221385955810547
2005-01-18,18.08969497680664
2005-01-19,18.02039337158203
2005-01-20,17.791667938232422
2005-01-21,17.438190460205078
2005-01-24,17.25798988342285
2005-01-25,17.465917587280273
2005-01-26,17.60453224182129
2005-01-27,17.798601150512695
2005-01-28,17.74315071105957
2005-01-31,18.055042266845703
2005-02-01,18.01346206665039
2005-02-02,17.90256118774414
2005-02-03,17.659982681274414
2005-02-04,17.833251953125
2005-02-07,17.86097526550293
2005-02-08,17.916423797607422
2005-02-09,17.680774688720703
2005-02-10,17.618392944335938
2005-02-11,17.465917587280273
2005-02-14,17.077789306640625
2005-02-15,17.25798988342285
2005-02-16,17.361953735351562
2005-02-17,16.987688064575195
2005-02-18,17.25798988342285
2005-02-22,17.188682556152344
2005-02-23,17.126304626464844
2005-02-24,16.966888427734375
2005-02-25,17.431259155273438
2005-02-28,17.708499908447266
2005-03-01,17.736217498779297
2005-03-02,17.618392944335938
2005-03-03,17.40353775024414
2005-03-04,17.583738327026367
2005-03-07,17.666906356811523
2005-03-08,17.54908561706543
2005-03-09,17.445117950439453
2005-03-10,17.292638778686523
2005-03-11,16.95302963256836
2005-03-14,16.966888427734375
2005-03-15,16.62034034729004
2005-03-16,16.65499496459961
2005-03-17,16.599552154541016
2005-03-18,16.3985538482666
2005-03-21,16.641132354736328
2005-03-22,16.82827377319336
2005-03-23,16.842132568359375
2005-03-24,16.911441802978516
2005-03-28,17.02927017211914
2005-03-29,16.745100021362305
2005-03-30,17.022335052490234
2005-03-31,16.738170623779297
2005-04-01,16.939165115356445
2005-04-04,16.876792907714844
2005-04-05,17.23026466369629
2005-04-06,17.306499481201172
