Date,KIM
2000-04-18,3.675668716430664
2000-04-19,3.6989331245422363
2000-04-20,3.6814849376678467
2000-04-24,3.7280116081237793
2000-04-25,3.7221968173980713
2000-04-26,3.716379165649414
2000-04-27,3.70474910736084
2000-04-28,3.70474910736084
2000-05-01,3.7512753009796143
2000-05-02,3.8559625148773193
2000-05-03,3.861776828765869
2000-05-04,3.803618907928467
2000-05-05,3.7861714363098145
2000-05-08,3.768723964691162
2000-05-09,3.8094356060028076
2000-05-10,3.768723964691162
2000-05-11,3.7745399475097656
2000-05-12,3.7745399475097656
2000-05-15,3.7919862270355225
2000-05-16,3.8152499198913574
2000-05-17,3.797805070877075
2000-05-18,3.7861714363098145
2000-05-19,3.803618907928467
2000-05-22,3.797805070877075
2000-05-23,3.8268826007843018
2000-05-24,3.8094356060028076
2000-05-25,3.7861714363098145
2000-05-26,3.7803568840026855
2000-05-30,3.7745399475097656
2000-05-31,3.768723964691162
2000-06-01,3.7512753009796143
2000-06-02,3.7745399475097656
2000-06-05,3.7512753009796143
2000-06-06,3.768723964691162
2000-06-07,3.768723964691162
2000-06-08,3.768723964691162
2000-06-09,3.7570912837982178
2000-06-12,3.7512753009796143
2000-06-13,3.7512753009796143
2000-06-14,3.925752639770508
2000-06-15,3.8210673332214355
2000-06-16,3.8268826007843018
2000-06-19,3.861776828765869
2000-06-20,3.902488946914673
2000-06-21,3.8850412368774414
2000-06-22,3.9083051681518555
2000-06-23,3.8850412368774414
2000-06-26,3.861776828765869
2000-06-27,3.919938802719116
2000-06-28,3.9083051681518555
2000-06-29,3.925752639770508
2000-06-30,3.8167049884796143
2000-07-03,3.91902494430542
2000-07-05,3.948580265045166
2000-07-06,3.989956855773926
2000-07-07,3.9751808643341064
2000-07-10,4.0224690437316895
2000-07-11,4.010645389556885
2000-07-12,3.957446813583374
2000-07-13,3.9870033264160156
2000-07-14,3.9929139614105225
2000-07-17,3.9870033264160156
2000-07-18,3.9870033264160156
2000-07-19,4.004733085632324
2000-07-20,3.9870033264160156
2000-07-21,3.98404860496521
2000-07-24,4.013600826263428
2000-07-25,4.037247180938721
2000-07-26,3.9958691596984863
2000-07-27,4.031335353851318
2000-07-28,3.9958691596984863
2000-07-31,3.9012932777404785
2000-08-01,4.019514560699463
2000-08-02,3.948580265045166
2000-08-03,3.936758279800415
2000-08-04,3.91902494430542
2000-08-07,3.836270570755005
2000-08-08,3.859915256500244
2000-08-09,3.9072041511535645
2000-08-10,3.9012932777404785
2000-08-11,3.8953816890716553
2000-08-14,3.9012932777404785
2000-08-15,3.8776466846466064
2000-08-16,3.8628671169281006
2000-08-17,3.883558750152588
2000-08-18,3.830360174179077
2000-08-21,3.842181444168091
2000-08-22,3.8776466846466064
2000-08-23,3.8540029525756836
2000-08-24,3.7889819145202637
2000-08-25,3.800804853439331
2000-08-28,3.839224100112915
2000-08-29,3.7535159587860107
2000-08-30,3.8185367584228516
2000-08-31,3.842181444168091
2000-09-01,3.8480920791625977
2000-09-05,3.842181444168091
2000-09-06,3.8480920791625977
2000-09-07,3.836270570755005
2000-09-08,3.8776466846466064
2000-09-11,3.9249353408813477
2000-09-12,3.9249353408813477
2000-09-13,3.942669630050659
2000-09-14,3.9012932777404785
2000-09-15,3.9012932777404785
2000-09-18,3.8480920791625977
2000-09-19,3.8776466846466064
2000-09-20,3.859915256500244
2000-09-21,3.8540029525756836
2000-09-22,3.824450969696045
2000-09-25,3.859915256500244
2000-09-26,3.8776466846466064
2000-09-27,3.889469623565674
2000-09-28,3.954491376876831
2000-09-29,3.9958691596984863
2000-10-02,3.874992609024048
2000-10-03,3.8810012340545654
2000-10-04,3.826930522918701
2000-10-05,3.8689844608306885
2000-10-06,3.893017530441284
2000-10-09,3.862978219985962
2000-10-10,3.8689844608306885
2000-10-11,3.862978219985962
2000-10-12,3.790884256362915
2000-10-13,3.826930522918701
2000-10-16,3.8689844608306885
2000-10-17,3.8689844608306885
2000-10-18,3.826930522918701
2000-10-19,3.862978219985962
2000-10-20,3.862978219985962
2000-10-23,3.844952344894409
2000-10-24,3.844952344894409
2000-10-25,3.8149161338806152
2000-10-26,3.8389482498168945
2000-10-27,3.8569698333740234
2000-10-30,3.893017530441284
2000-10-31,3.8689844608306885
2000-11-01,3.862978219985962
2000-11-02,3.8389482498168945
2000-11-03,3.820923328399658
2000-11-06,3.826930522918701
2000-11-07,3.8329391479492188
2000-11-08,3.8329391479492188
2000-11-09,3.820923328399658
2000-11-10,3.8089075088500977
2000-11-13,3.784877300262451
2000-11-14,3.8389482498168945
2000-11-15,3.8329391479492188
2000-11-16,3.844952344894409
2000-11-17,3.8329391479492188
2000-11-20,3.844952344894409
2000-11-21,3.844952344894409
2000-11-22,3.8569698333740234
2000-11-24,3.850961685180664
2000-11-27,3.9110376834869385
2000-11-28,3.9170455932617188
2000-11-29,3.899024486541748
2000-11-30,3.965108871459961
2000-12-01,3.989140272140503
2000-12-04,3.983131170272827
2000-12-05,4.03720235824585
2000-12-06,3.995149850845337
2000-12-07,3.9591012001037598
2000-12-08,3.983131170272827
2000-12-11,4.109294891357422
2000-12-12,4.067239761352539
2000-12-13,4.073249340057373
2000-12-14,4.103289604187012
2000-12-15,4.157357215881348
2000-12-18,4.223443031311035
2000-12-19,4.223443031311035
2000-12-20,4.199410438537598
2000-12-21,4.1873931884765625
2000-12-22,4.1873931884765625
2000-12-26,4.169373512268066
2000-12-27,4.28952693939209
2000-12-28,4.292703151702881
2000-12-29,4.317127227783203
2001-01-02,4.286594867706299
2001-01-03,4.335444927215576
2001-01-04,4.31102180480957
2001-01-05,4.243851184844971
2001-01-08,4.213322162628174
2001-01-09,4.249958515167236
2001-01-10,4.225533962249756
2001-01-11,4.213322162628174
2001-01-12,4.207213878631592
2001-01-16,4.225533962249756
2001-01-17,4.201109409332275
2001-01-18,4.213322162628174
2001-01-19,4.2377471923828125
2001-01-22,4.2377471923828125
2001-01-23,4.262170314788818
2001-01-24,4.21942663192749
2001-01-25,4.231639862060547
2001-01-26,4.231639862060547
2001-01-29,4.250935077667236
2001-01-30,4.318346977233887
2001-01-31,4.293923377990723
2001-02-01,4.259729385375977
2001-02-02,4.229441165924072
2001-02-05,4.229441165924072
2001-02-06,4.205018043518066
2001-02-07,4.1923136711120605
2001-02-08,4.160074234008789
2001-02-09,4.12685489654541
2001-02-12,4.0887532234191895
2001-02-13,4.03013277053833
2001-02-14,4.051628112792969
2001-02-15,4.052603244781494
2001-02-16,4.057487964630127
2001-02-20,4.103407859802246
2001-02-21,4.053580284118652
2001-02-22,4.013524055480957
2001-02-23,3.9959371089935303
2001-02-26,4.044787406921387
2001-02-27,4.079960823059082
2001-02-28,4.0887532234191895
2001-03-01,4.139556884765625
2001-03-02,4.208925247192383
2001-03-05,4.202085018157959
2001-03-06,4.201109409332275
2001-03-07,4.202085018157959
2001-03-08,4.2274885177612305
2001-03-09,4.210879802703857
2001-03-12,4.196224212646484
2001-03-13,4.181568622589111
2001-03-14,4.166913032531738
2001-03-15,4.152258396148682
2001-03-16,4.132718563079834
2001-03-19,4.160074234008789
2001-03-20,4.163983345031738
2001-03-21,4.147374629974365
2001-03-22,4.122951030731201
2001-03-23,4.1063385009765625
2001-03-26,4.147374629974365
2001-03-27,4.132718563079834
2001-03-28,4.134671211242676
2001-03-29,4.16202974319458
2001-03-30,4.201109409332275
2001-04-02,4.222969055175781
2001-04-03,4.167325019836426
2001-04-04,4.1484456062316895
2001-04-05,4.171298503875732
2001-04-06,4.153413772583008
2001-04-09,4.173285961151123
2001-04-10,4.169310092926025
2001-04-11,4.163351058959961
2001-04-12,4.158383369445801
2001-04-16,4.073922157287598
2001-04-17,4.171298503875732
2001-04-18,4.221975326538086
2001-04-19,4.27364444732666
2001-04-20,4.290537357330322
2001-04-23,4.283581256866455
2001-04-24,4.274637699127197
2001-04-25,4.2875566482543945
2001-04-26,4.342207908630371
2001-04-27,4.342207908630371
2001-04-30,4.372014999389648
2001-05-01,4.352141380310059
2001-05-02,4.322331428527832
2001-05-03,4.332268714904785
2001-05-04,4.315377235412598
2001-05-07,4.319352149963379
2001-05-08,4.362076282501221
2001-05-09,4.34717321395874
2001-05-10,4.34717321395874
2001-05-11,4.346179008483887
2001-05-14,4.346179008483887
2001-05-15,4.32928991317749
2001-05-16,4.350156307220459
2001-05-17,4.320343017578125
2001-05-18,4.257746696472168
2001-05-21,4.2448296546936035
2001-05-22,4.270662784576416
2001-05-23,4.300473690032959
2001-05-24,4.322331428527832
2001-05-25,4.29351806640625
2001-05-29,4.306436061859131
2001-05-30,4.232905864715576
2001-05-31,4.245821952819824
2001-06-01,4.2786126136779785
2001-06-04,4.299478054046631
2001-06-05,4.346179008483887
2001-06-06,4.349160671234131
2001-06-07,4.352141380310059
2001-06-08,4.311402797698975
2001-06-11,4.346179008483887
2001-06-12,4.387912750244141
2001-06-13,4.421695232391357
2001-06-14,4.470382213592529
2001-06-15,4.474358558654785
2001-06-18,4.490258693695068
2001-06-19,4.4842963218688965
2001-06-20,4.521059989929199
2001-06-21,4.570741653442383
2001-06-22,4.557826995849609
2001-06-25,4.507151126861572
2001-06-26,4.574718475341797
2001-06-27,4.5697479248046875
2001-06-28,4.606513977050781
2001-06-29,4.704883098602295
2001-07-02,4.696812629699707
2001-07-03,4.7523040771484375
2001-07-05,4.729099273681641
2001-07-06,4.740198612213135
2001-07-09,4.716991901397705
2001-07-10,4.693786144256592
2001-07-11,4.683695316314697
2001-07-12,4.6826887130737305
2001-07-13,4.696812629699707
2001-07-16,4.707911491394043
2001-07-17,4.708920478820801
2001-07-18,4.70589542388916
2001-07-19,4.711947917938232
2001-07-20,4.711947917938232
2001-07-23,4.707911491394043
2001-07-24,4.697821617126465
2001-07-25,4.696812629699707
2001-07-26,4.706902980804443
2001-07-27,4.689747333526611
2001-07-30,4.657461643218994
2001-07-31,4.7220354080200195
2001-08-01,4.745243072509766
2001-08-02,4.7704668045043945
2001-08-03,4.787620544433594
2001-08-06,4.832015037536621
2001-08-07,4.88448429107666
2001-08-08,4.891548156738281
2001-08-09,4.892554759979248
2001-08-10,4.936948776245117
2001-08-13,4.926860332489014
2001-08-14,4.973274230957031
2001-08-15,5.018675804138184
2001-08-16,5.009596347808838
2001-08-17,5.024731159210205
2001-08-20,5.010605335235596
2001-08-21,5.037847995758057
2001-08-22,5.000516891479492
2001-08-23,5.0297770500183105
2001-08-24,4.971255302429199
2001-08-27,4.962177276611328
2001-08-28,4.932912826538086
2001-08-29,4.8935627937316895
2001-08-30,4.84210729598999
2001-08-31,4.840089321136475
2001-09-04,4.821925640106201
2001-09-05,4.803763389587402
2001-09-06,4.738180637359619
2001-09-07,4.7220354080200195
2001-09-10,4.686720848083496
2001-09-17,4.505105495452881
2001-09-18,4.560599327087402
2001-09-19,4.57069206237793
2001-09-20,4.555553913116455
2001-09-21,4.495015621185303
2001-09-24,4.506115436553955
2001-09-25,4.563624858856201
2001-09-26,4.661499500274658
2001-09-27,4.77248477935791
2001-09-28,4.898606777191162
2001-10-01,4.931381702423096
2001-10-02,4.962107181549072
2001-10-03,4.909875392913818
2001-10-04,4.94366979598999
2001-10-05,4.988735675811768
2001-10-08,4.98975944519043
2001-10-09,5.069646835327148
2001-10-10,5.049164295196533
2001-10-11,5.110611438751221
2001-10-12,5.081934452056885
2001-10-15,5.11368465423584
2001-10-16,5.075791358947754
2001-10-17,5.069646835327148
2001-10-18,5.010242462158203
2001-10-19,4.971327304840088
2001-10-22,4.910898685455322
2001-10-23,4.916018009185791
2001-10-24,4.910898685455322
2001-10-25,4.955962181091309
2001-10-26,4.993856430053711
2001-10-29,5.0163893699646
2001-10-30,5.015361309051514
2001-10-31,5.007168292999268
2001-11-01,5.054283142089844
2001-11-02,5.009218692779541
2001-11-05,5.005123615264893
2001-11-06,5.040968894958496
2001-11-07,5.000002861022949
2001-11-08,5.003073692321777
2001-11-09,4.956984043121338
2001-11-12,4.977468967437744
2001-11-13,5.046087741851807
2001-11-14,5.068620681762695
2001-11-15,5.115730285644531
2001-11-16,5.1188063621521
2001-11-19,5.100369930267334
2001-11-20,5.085006237030029
2001-11-21,5.120854377746582
2001-11-23,5.131095886230469
2001-11-26,5.08296012878418
2001-11-27,5.071692943572998
2001-11-28,5.106514930725098
2001-11-29,5.120854377746582
2001-11-30,5.0798845291137695
2001-12-03,5.074767112731934
2001-12-04,5.120854377746582
2001-12-05,5.188446521759033
2001-12-06,5.223270416259766
2001-12-07,5.178206920623779
2001-12-10,5.172061443328857
2001-12-11,5.1577229499816895
2001-12-12,5.05735445022583
2001-12-13,5.038917064666748
2001-12-14,5.089105129241943
2001-12-17,5.083981513977051
2001-12-18,5.068620681762695
2001-12-19,5.054283142089844
2001-12-20,5.035846710205078
2001-12-21,5.064523220062256
2001-12-24,5.101905822753906
2001-12-26,5.075791358947754
2001-12-27,5.115730285644531
2001-12-28,5.087642192840576
2001-12-31,5.101688861846924
2002-01-02,5.18127965927124
2002-01-03,5.039262771606445
2002-01-04,4.990882396697998
2002-01-07,4.994004249572754
2002-01-08,4.975277423858643
2002-01-09,4.987761974334717
2002-01-10,4.997125625610352
2002-01-11,4.915973663330078
2002-01-14,4.923774242401123
2002-01-15,4.739620685577393
2002-01-16,4.809848308563232
2002-01-17,4.873835563659668
2002-01-18,4.86135196685791
2002-01-22,4.828578948974609
2002-01-23,4.777077674865723
2002-01-24,4.788000106811523
2002-01-25,4.775516510009766
2002-01-28,4.7599101066589355
2002-01-29,4.763031959533691
2002-01-30,4.805166721343994
2002-01-31,4.763031959533691
2002-02-01,4.841062545776367
2002-02-04,4.836380958557129
2002-02-05,4.803606986999512
2002-02-06,4.8067307472229
2002-02-07,4.7801971435546875
2002-02-08,4.72713565826416
2002-02-11,4.752108573913574
2002-02-12,4.7021660804748535
2002-02-13,4.805166721343994
2002-02-14,4.763031959533691
2002-02-15,4.7926836013793945
2002-02-19,4.845742702484131
2002-02-20,4.900364875793457
2002-02-21,4.84418249130249
2002-02-22,4.919094562530518
2002-02-25,4.876956462860107
2002-02-26,4.8800787925720215
2002-02-27,4.884759902954102
2002-02-28,4.841062545776367
2002-03-01,4.8800787925720215
2002-03-04,4.953428745269775
2002-03-05,5.056428909301758
2002-03-06,5.165672779083252
2002-03-07,5.18127965927124
2002-03-08,5.200006484985352
2002-03-11,5.131340026855469
2002-03-12,5.056428909301758
2002-03-13,5.023655414581299
2002-03-14,5.07983922958374
2002-03-15,5.114171981811523
2002-03-18,5.131340026855469
2002-03-19,5.142263889312744
2002-03-20,5.137580871582031
2002-03-21,5.150067329406738
2002-03-22,5.159430027008057
2002-03-25,5.137580871582031
2002-03-26,5.11885404586792
2002-03-27,5.146945953369141
2002-03-28,5.103248596191406
2002-04-01,5.146066665649414
2002-04-02,5.157166481018066
2002-04-03,5.144478797912598
2002-04-04,5.168267250061035
2002-04-05,5.1920576095581055
2002-04-08,5.188882350921631
2002-04-09,5.204741477966309
2002-04-10,5.253901481628418
2002-04-11,5.231701374053955
2002-04-12,5.330022811889648
2002-04-15,5.249145984649658
2002-04-16,5.223773956298828
2002-04-17,5.195227146148682
2002-04-18,5.195227146148682
2002-04-19,5.153994083404541
2002-04-22,5.111174583435059
2002-04-23,5.03664493560791
2002-04-24,5.084216594696045
2002-04-25,5.062017440795898
2002-04-26,5.052501678466797
2002-04-29,4.993824481964111
2002-04-30,5.090562343597412
2002-05-01,5.153994083404541
2002-05-02,5.1841278076171875
2002-05-03,5.15241003036499
2002-05-06,5.117520332336426
2002-05-07,5.090562343597412
2002-05-08,5.108004570007324
2002-05-09,5.068358898162842
2002-05-10,5.025543212890625
2002-05-13,5.0540876388549805
2002-05-14,5.069945335388184
2002-05-15,5.052501678466797
2002-05-16,5.003340244293213
2002-05-17,4.974793910980225
2002-05-20,5.016024589538574
2002-05-21,5.004921913146973
2002-05-22,5.0065107345581055
2002-05-23,5.103246212005615
2002-05-24,5.063601970672607
2002-05-28,5.073118209838867
2002-05-29,5.090562343597412
2002-05-30,5.074703216552734
2002-05-31,5.058842658996582
2002-06-03,5.0540876388549805
2002-06-04,5.058842658996582
2002-06-05,5.058842658996582
2002-06-06,5.035057067871094
2002-06-07,4.993824481964111
2002-06-10,4.987483501434326
2002-06-11,4.971623420715332
2002-06-12,5.011268615722656
2002-06-13,5.074703216552734
2002-06-14,5.073118209838867
2002-06-17,5.103246212005615
2002-06-18,5.076288223266602
2002-06-19,5.074703216552734
2002-06-20,5.106417655944824
2002-06-21,5.21743106842041
2002-06-24,5.201569080352783
2002-06-25,5.231701374053955
2002-06-26,5.2348713874816895
2002-06-27,5.304649829864502
2002-06-28,5.310995101928711
2002-07-01,5.317436695098877
2002-07-02,5.307771682739258
2002-07-03,5.238504886627197
2002-07-05,5.306162357330322
2002-07-08,5.206289768218994
2002-07-09,5.219175338745117
2002-07-10,5.157961368560791
2002-07-11,5.050033092498779
2002-07-12,5.004930019378662
2002-07-15,4.985599994659424
2002-07-16,4.993653774261475
2002-07-17,4.961439609527588
2002-07-18,4.845456123352051
2002-07-19,4.768136978149414
2002-07-22,4.666651248931885
2002-07-23,4.512009620666504
2002-07-24,4.520063400268555
2002-07-25,4.631214141845703
2002-07-26,4.703701972961426
2002-07-29,5.037147521972656
2002-07-30,5.122521877288818
2002-07-31,5.17729377746582
2002-08-01,5.0967488288879395
2002-08-02,4.945329189300537
2002-08-05,4.890559673309326
2002-08-06,4.900226593017578
2002-08-07,4.9292192459106445
2002-08-08,5.001709938049316
2002-08-09,4.913111209869385
2002-08-12,5.009762763977051
2002-08-13,4.934053421020508
2002-08-14,4.934053421020508
2002-08-15,4.90505838394165
2002-08-16,5.033925533294678
2002-08-19,4.990434169769287
2002-08-20,5.011373519897461
2002-08-21,5.0741987228393555
2002-08-22,5.062923431396484
2002-08-23,5.051645755767822
2002-08-26,5.122521877288818
2002-08-27,5.091917037963867
2002-08-28,5.17085075378418
2002-08-29,5.1563520431518555
2002-08-30,5.114470481872559
2002-09-03,5.106415748596191
2002-09-04,5.0741987228393555
2002-09-05,5.06614351272583
2002-09-06,5.09835958480835
2002-09-09,5.046811103820801
2002-09-10,5.056477069854736
2002-09-11,5.0741987228393555
2002-09-12,5.048424243927002
2002-09-13,5.090305805206299
2002-09-16,5.06936502456665
2002-09-17,5.04197883605957
2002-09-18,5.030703544616699
2002-09-19,5.001709938049316
2002-09-20,5.048424243927002
2002-09-23,5.058085918426514
2002-09-24,5.021040439605713
2002-09-25,5.000097751617432
2002-09-26,5.0870842933654785
2002-09-27,5.070976257324219
2002-09-30,5.009762763977051
2002-10-01,5.011399745941162
2002-10-02,4.931127071380615
2002-10-03,4.986828327178955
2002-10-04,4.873788833618164
2002-10-07,4.750920295715332
2002-10-08,4.731261730194092
2002-10-09,4.670645713806152
2002-10-10,4.734537601470947
2002-10-11,4.73617696762085
2002-10-14,4.67228364944458
2002-10-15,4.780409812927246
2002-10-16,4.780409812927246
2002-10-17,4.91310453414917
2002-10-18,4.932765960693359
2002-10-21,4.927850246429443
2002-10-22,4.816449165344238
2002-10-23,4.819725513458252
2002-10-24,4.91310453414917
2002-10-25,5.006487846374512
2002-10-28,4.965530872344971
2002-10-29,4.9081926345825195
2002-10-30,4.881979465484619
2002-10-31,4.963892459869385
2002-11-01,5.016315460205078
2002-11-04,5.078568458557129
2002-11-05,5.062188148498535
2002-11-06,5.129354953765869
2002-11-07,5.070377826690674
2002-11-08,5.055633068084717
2002-11-11,4.995018482208252
2002-11-12,4.9966559410095215
2002-11-13,4.988467216491699
2002-11-14,5.060548782348633
2002-11-15,5.073653221130371
2002-11-18,5.103143692016602
2002-11-19,5.09822940826416
2002-11-20,5.1195244789123535
2002-11-21,5.108059406280518
2002-11-22,5.157205104827881
2002-11-25,5.111333847045898
2002-11-26,5.134270191192627
2002-11-27,5.132628917694092
2002-11-29,5.135908603668213
2002-12-02,5.163758754730225
2002-12-03,5.170309543609619
2002-12-04,5.20307731628418
2002-12-05,5.226012706756592
2002-12-06,5.234200954437256
2002-12-09,5.245669841766357
2002-12-10,5.193248271942139
2002-12-11,5.127716541290283
2002-12-12,5.1195244789123535
2002-12-13,5.111333847045898
2002-12-16,5.239119052886963
2002-12-17,5.163758754730225
2002-12-18,5.124442100524902
2002-12-19,5.068741321563721
2002-12-20,5.127716541290283
2002-12-23,5.245669841766357
2002-12-24,5.252223491668701
2002-12-26,5.226012706756592
2002-12-27,5.207991123199463
2002-12-30,5.16632604598999
2002-12-31,5.106330871582031
2003-01-02,5.186326503753662
2003-01-03,5.244655609130859
2003-01-06,5.312984943389893
2003-01-07,5.262988090515137
2003-01-08,5.167992115020752
2003-01-09,5.207990646362305
2003-01-10,5.161325454711914
2003-01-13,5.086334228515625
2003-01-14,5.162995338439941
2003-01-15,5.201324462890625
2003-01-16,5.132999897003174
2003-01-17,5.132999897003174
2003-01-21,5.157993316650391
2003-01-22,5.1563286781311035
2003-01-23,5.174661159515381
2003-01-24,5.111330509185791
2003-01-27,5.082998752593994
2003-01-28,5.091333389282227
2003-01-29,5.154660224914551
2003-01-30,5.136329174041748
2003-01-31,5.232987403869629
2003-02-03,5.21632194519043
2003-02-04,5.259652614593506
2003-02-05,5.292985439300537
2003-02-06,5.294653415679932
2003-02-07,5.257986068725586
2003-02-10,5.3096513748168945
2003-02-11,5.2763190269470215
2003-02-12,5.269652843475342
2003-02-13,5.264657020568848
2003-02-14,5.336315155029297
2003-02-18,5.446310043334961
2003-02-19,5.4763102531433105
2003-02-20,5.5063066482543945
2003-02-21,5.586298942565918
2003-02-24,5.551302909851074
2003-02-25,5.602965354919434
2003-02-26,5.582967758178711
2003-02-27,5.64962911605835
2003-02-28,5.616300106048584
2003-03-03,5.637964725494385
2003-03-04,5.632964134216309
2003-03-05,5.64962911605835
2003-03-06,5.68129301071167
2003-03-07,5.67962646484375
2003-03-10,5.667963981628418
2003-03-11,5.672962188720703
2003-03-12,5.682960033416748
2003-03-13,5.707956314086914
2003-03-14,5.7296223640441895
2003-03-17,5.897946357727051
2003-03-18,5.91461181640625
2003-03-19,5.91461181640625
2003-03-20,5.899612903594971
2003-03-21,5.982940196990967
2003-03-24,5.831283092498779
2003-03-25,5.872946739196777
2003-03-26,5.924612522125244
2003-03-27,5.932945251464844
2003-03-28,5.916274070739746
2003-03-31,5.852949142456055
2003-04-01,5.968044757843018
2003-04-02,6.022209644317627
2003-04-03,5.971431255340576
2003-04-04,5.908804416656494
2003-04-07,6.017131328582764
2003-04-08,6.017131328582764
2003-04-09,6.091602325439453
2003-04-10,6.12883996963501
2003-04-11,6.076370716094971
2003-04-14,6.110217571258545
2003-04-15,6.127146244049072
2003-04-16,6.1762309074401855
2003-04-17,6.16099739074707
2003-04-21,6.167766571044922
2003-04-22,6.243936061859131
2003-04-23,6.265937805175781
2003-04-24,6.235471248626709
2003-04-25,6.230392932891846
2003-04-28,6.243936061859131
2003-04-29,6.227010726928711
2003-04-30,6.127146244049072
2003-05-01,6.118684768676758
2003-05-02,6.1762309074401855
2003-05-05,6.260861873626709
2003-05-06,6.330254554748535
2003-05-07,6.262553691864014
2003-05-08,6.343798637390137
2003-05-09,6.347181797027588
2003-05-12,6.355644226074219
2003-05-13,6.325179100036621
2003-05-14,6.296404838562012
2003-05-15,6.303177833557129
2003-05-16,6.333644390106201
2003-05-19,6.321793079376221
2003-05-20,6.355644226074219
2003-05-21,6.448736667633057
2003-05-22,6.516439914703369
2003-05-23,6.550291538238525
2003-05-27,6.590916633605957
2003-05-28,6.40811824798584
2003-05-29,6.194849491119385
2003-05-30,6.330254554748535
2003-06-02,6.401345729827881
2003-06-03,6.453816890716553
2003-06-04,6.4572014808654785
2003-06-05,6.440272331237793
2003-06-06,6.48597526550293
2003-06-09,6.462275981903076
2003-06-10,6.601069927215576
2003-06-11,6.621381759643555
2003-06-12,6.499518394470215
2003-06-13,6.364107131958008
2003-06-16,6.479205131530762
2003-06-17,6.355644226074219
2003-06-18,6.296404838562012
2003-06-19,6.414886474609375
2003-06-20,6.4724345207214355
2003-06-23,6.403040885925293
2003-06-24,6.326869487762451
2003-06-25,6.323487758636475
2003-06-26,6.430120468139648
2003-06-27,6.441967487335205
2003-06-30,6.414886474609375
2003-07-01,6.478419303894043
2003-07-02,6.584872245788574
2003-07-03,6.696482181549072
2003-07-07,6.837277889251709
2003-07-08,6.790917873382568
2003-07-09,6.814957141876221
2003-07-10,6.708502292633057
2003-07-11,6.756577014923096
2003-07-14,6.833846092224121
2003-07-15,6.832127571105957
2003-07-16,6.876772880554199
2003-07-17,6.778902053833008
2003-07-18,6.780619144439697
2003-07-21,6.739409446716309
2003-07-22,6.756577014923096
2003-07-23,6.7617268562316895
2003-07-24,6.852729797363281
2003-07-25,6.842429161071777
2003-07-28,6.780619144439697
2003-07-29,6.875052452087402
2003-07-30,7.0690789222717285
2003-07-31,7.027872085571289
2003-08-01,6.97121000289917
2003-08-04,6.907678604125977
2003-08-05,6.97121000289917
2003-08-06,6.945452690124512
2003-08-07,6.954037189483643
2003-08-08,6.912830352783203
2003-08-11,6.91111421585083
2003-08-12,6.90252685546875
2003-08-13,6.92828369140625
2003-08-14,6.996965408325195
2003-08-15,6.954037189483643
2003-08-18,6.95575475692749
2003-08-19,6.98494815826416
2003-08-20,7.065648078918457
2003-08-21,7.065648078918457
2003-08-22,7.057064056396484
2003-08-25,7.00554895401001
2003-08-26,7.038174152374268
2003-08-27,7.120593070983887
2003-08-28,7.134325981140137
2003-08-29,7.1566481590271
2003-09-02,7.228768348693848
