Date,AES
2000-10-06,40.82231140136719
2000-10-09,42.556068420410156
2000-10-10,43.69878005981445
2000-10-11,41.05873107910156
2000-10-12,37.985252380371094
2000-10-13,37.03955078125
2000-10-16,37.2365608215332
2000-10-17,37.157752990722656
2000-10-18,34.123661041259766
2000-10-19,35.10875701904297
2000-10-20,36.21206283569336
2000-10-23,35.06935501098633
2000-10-24,34.63592529296875
2000-10-25,32.46870422363281
2000-10-26,32.15347671508789
2000-10-27,34.202484130859375
2000-10-30,35.22696304321289
2000-10-31,35.62101745605469
2000-11-01,38.26106262207031
2000-11-02,38.379268646240234
2000-11-03,38.6157112121582
2000-11-06,39.600791931152344
2000-11-07,40.46768569946289
2000-11-08,40.03424072265625
2000-11-09,39.36437225341797
2000-11-10,38.85213851928711
2000-11-13,36.88192367553711
2000-11-14,35.54219055175781
2000-11-15,35.936248779296875
2000-11-16,36.25147247314453
2000-11-17,37.19716262817383
2000-11-20,36.17266845703125
2000-11-21,33.887245178222656
2000-11-22,34.241878509521484
2000-11-24,35.22696304321289
2000-11-27,35.66040802001953
2000-11-28,35.10875701904297
2000-11-29,34.951148986816406
2000-11-30,32.705135345458984
2000-12-01,32.586917877197266
2000-12-04,30.931949615478516
2000-12-05,30.577329635620117
2000-12-06,30.025678634643555
2000-12-07,28.685955047607422
2000-12-08,30.419715881347656
2000-12-11,32.03527069091797
2000-12-12,31.483619689941406
2000-12-13,32.42930603027344
2000-12-14,31.168384552001953
2000-12-15,31.483619689941406
2000-12-18,33.05976486206055
2000-12-19,33.414390563964844
2000-12-20,33.21738052368164
2000-12-21,31.83824920654297
2000-12-22,33.09917068481445
2000-12-26,35.18756866455078
2000-12-27,35.26637268066406
2000-12-28,35.38459396362305
2000-12-29,34.9117431640625
2001-01-02,32.62632369995117
2001-01-03,31.483619689941406
2001-01-04,31.404813766479492
2001-01-05,32.38990020751953
2001-01-08,33.09917068481445
2001-01-09,33.611412048339844
2001-01-10,33.02035140991211
2001-01-11,32.07466506958008
2001-01-12,33.177974700927734
2001-01-16,32.19287872314453
2001-01-17,32.586917877197266
2001-01-18,33.21738052368164
2001-01-19,33.53260040283203
2001-01-22,34.00545883178711
2001-01-23,35.62101745605469
2001-01-24,35.936248779296875
2001-01-25,35.38459396362305
2001-01-26,37.00013732910156
2001-01-29,37.638484954833984
2001-01-30,35.55795669555664
2001-01-31,36.333431243896484
2001-02-01,35.77861404418945
2001-02-02,36.56669998168945
2001-02-05,35.77861404418945
2001-02-06,34.86445999145508
2001-02-07,36.01189422607422
2001-02-08,36.371253967285156
2001-02-09,37.562828063964844
2001-02-12,35.77861404418945
2001-02-13,36.056034088134766
2001-02-14,35.86058044433594
2001-02-15,35.98666763305664
2001-02-16,36.554080963134766
2001-02-20,36.93867111206055
2001-02-21,36.793670654296875
2001-02-22,35.671443939208984
2001-02-23,33.79267883300781
2001-02-26,34.80140686035156
2001-02-27,34.68162536621094
2001-02-28,34.02593994140625
2001-03-01,34.454654693603516
2001-03-02,35.20491409301758
2001-03-05,35.68404769897461
2001-03-06,35.94253921508789
2001-03-07,35.936248779296875
2001-03-08,36.579307556152344
2001-03-09,35.211204528808594
2001-03-12,32.94154357910156
2001-03-13,31.056467056274414
2001-03-14,30.80430030822754
2001-03-15,31.29605484008789
2001-03-16,29.953170776367188
2001-03-19,29.410982131958008
2001-03-20,30.268404006958008
2001-03-21,29.9783935546875
2001-03-22,27.23589324951172
2001-03-23,27.727638244628906
2001-03-26,29.2974910736084
2001-03-27,31.27082633972168
2001-03-28,31.207786560058594
2001-03-29,30.917768478393555
2001-03-30,31.49779510498047
2001-04-02,31.34648323059082
2001-04-03,30.167526245117188
2001-04-04,27.771774291992188
2001-04-05,27.109792709350586
2001-04-06,27.721336364746094
2001-04-09,28.61029052734375
2001-04-10,29.543367385864258
2001-04-11,30.76016616821289
2001-04-12,31.144737243652344
2001-04-16,31.28343963623047
2001-04-17,31.554534912109375
2001-04-18,32.437191009521484
2001-04-19,32.783935546875
2001-04-20,31.302352905273438
2001-04-23,30.671894073486328
2001-04-24,30.293622970581055
2001-04-25,30.262081146240234
2001-04-26,29.631637573242188
2001-04-27,29.915348052978516
2001-04-30,30.054046630859375
2001-05-01,28.52833366394043
2001-05-02,30.451234817504883
2001-05-03,30.470144271850586
2001-05-04,30.577329635620117
2001-05-07,30.1044864654541
2001-05-08,29.133569717407227
2001-05-09,28.250938415527344
2001-05-10,27.425020217895508
2001-05-11,27.923091888427734
2001-05-14,27.09718132019043
2001-05-15,26.668468475341797
2001-05-16,26.44781494140625
2001-05-17,28.49680519104004
2001-05-18,28.84356117248535
2001-05-21,29.038999557495117
2001-05-22,29.789255142211914
2001-05-23,30.03512954711914
2001-05-24,29.448801040649414
2001-05-25,28.906604766845703
2001-05-29,28.62291145324707
2001-05-30,28.09331703186035
2001-05-31,28.62291145324707
2001-06-01,28.32658576965332
2001-06-04,28.112228393554688
2001-06-05,26.819786071777344
2001-06-06,26.775653839111328
2001-06-07,25.439077377319336
2001-06-08,26.0821533203125
2001-06-11,26.79456901550293
2001-06-12,27.059358596801758
2001-06-13,26.422603607177734
2001-06-14,25.82364845275879
2001-06-15,27.065658569335938
2001-06-18,26.80086326599121
2001-06-19,26.479337692260742
2001-06-20,26.479337692260742
2001-06-21,26.201927185058594
2001-06-22,25.886701583862305
2001-06-25,26.164108276367188
2001-06-26,26.195632934570312
2001-06-27,26.655866622924805
2001-06-28,27.677221298217773
2001-06-29,27.141315460205078
2001-07-02,27.601552963256836
2001-07-03,27.109792709350586
2001-07-05,26.52347183227539
2001-07-06,26.763042449951172
2001-07-09,27.267417907714844
2001-07-10,27.36199188232422
2001-07-11,26.479337692260742
2001-07-12,24.70773696899414
2001-07-13,24.222288131713867
2001-07-16,23.951187133789062
2001-07-17,23.844011306762695
2001-07-18,22.96767234802246
2001-07-19,23.125282287597656
2001-07-20,22.520042419433594
2001-07-23,22.09763526916504
2001-07-24,22.06611442565918
2001-07-25,22.034587860107422
2001-07-26,21.49869155883789
2001-07-27,23.516170501708984
2001-07-30,23.692697525024414
2001-07-31,24.146636962890625
2001-08-01,24.512300491333008
2001-08-02,24.52490234375
2001-08-03,24.569040298461914
2001-08-06,23.806180953979492
2001-08-07,23.951187133789062
2001-08-08,22.63352394104004
2001-08-09,22.431781768798828
2001-08-10,22.425472259521484
2001-08-13,22.406557083129883
2001-08-14,22.110244750976562
2001-08-15,22.24264144897461
2001-08-16,22.00306510925293
2001-08-17,21.479780197143555
2001-08-20,21.40412712097168
2001-08-21,21.74457550048828
2001-08-22,21.517610549926758
2001-08-23,21.96523666381836
2001-08-24,22.267854690551758
2001-08-27,22.463306427001953
2001-08-28,22.557876586914062
2001-08-29,22.438091278076172
2001-08-30,20.584529876708984
2001-08-31,20.880840301513672
2001-09-04,20.11799430847168
2001-09-05,19.374053955078125
2001-09-06,18.95793914794922
2001-09-07,18.64901351928711
2001-09-10,18.283349990844727
2001-09-17,17.33765983581543
2001-09-18,15.597591400146484
2001-09-19,14.601466178894043
2001-09-20,15.332789421081543
2001-09-21,15.288664817810059
2001-09-24,15.824560165405273
2001-09-25,15.288664817810059
2001-09-26,7.723139762878418
2001-09-27,8.334687232971191
2001-09-28,8.082500457763672
2001-10-01,7.552915096282959
2001-10-02,7.874448776245117
2001-10-03,8.259032249450684
2001-10-04,8.511213302612305
2001-10-05,8.59317398071289
2001-10-08,8.385123252868652
2001-10-09,8.290552139282227
2001-10-10,8.694048881530762
2001-10-11,9.280374526977539
2001-10-12,9.475820541381836
2001-10-15,9.374943733215332
2001-10-16,9.362335205078125
2001-10-17,9.053411483764648
2001-10-18,8.681439399719238
2001-10-19,9.028189659118652
2001-10-22,8.744483947753906
2001-10-23,8.485993385314941
2001-10-24,8.315771102905273
2001-10-25,8.265336990356445
2001-10-26,9.229939460754395
2001-10-29,8.870579719543457
2001-10-30,8.662527084350586
2001-10-31,8.7318754196167
2001-11-01,8.788617134094238
2001-11-02,8.536434173583984
2001-11-05,8.687743186950684
2001-11-06,8.485993385314941
2001-11-07,8.164460182189941
2001-11-08,8.246419906616211
2001-11-09,8.744483947753906
2001-11-12,8.902099609375
2001-11-13,9.337119102478027
2001-11-14,9.419079780578613
2001-11-15,10.024319648742676
2001-11-16,10.686305046081543
2001-11-19,11.121320724487305
2001-11-20,10.957398414611816
2001-11-21,10.66108512878418
2001-11-23,10.995229721069336
2001-11-26,10.825006484985352
2001-11-27,10.591732025146484
2001-11-28,10.131498336791992
2001-11-29,10.41520881652832
2001-11-30,10.41520881652832
2001-12-03,10.131498336791992
2001-12-04,10.471944808959961
2001-12-05,10.705216407775879
2001-12-06,10.579129219055176
2001-12-07,10.402594566345215
2001-12-10,9.299290657043457
2001-12-11,8.78231143951416
2001-12-12,9.072325706481934
2001-12-13,9.147977828979492
2001-12-14,9.173197746276855
2001-12-17,9.021888732910156
2001-12-18,9.261463165283203
2001-12-19,9.513646125793457
2001-12-20,9.217329025268555
2001-12-21,8.984062194824219
2001-12-24,9.147977828979492
2001-12-26,9.393857955932617
2001-12-27,10.244979858398438
2001-12-28,10.478248596191406
2001-12-31,10.308028221130371
2002-01-02,10.585426330566406
2002-01-03,10.402594566345215
2002-01-04,11.001532554626465
2002-01-07,11.247411727905273
2002-01-08,11.203278541564941
2002-01-09,10.906962394714355
2002-01-10,10.843921661376953
2002-01-11,10.358463287353516
2002-01-14,10.257590293884277
2002-01-15,10.263895988464355
2002-01-16,10.118886947631836
2002-01-17,9.74061393737793
2002-01-18,9.772136688232422
2002-01-22,9.803659439086914
2002-01-23,9.551473617553711
2002-01-24,9.746914863586426
2002-01-25,9.690174102783203
2002-01-28,9.507344245910645
2002-01-29,9.078629493713379
2002-01-30,8.7318754196167
2002-01-31,8.542736053466797
2002-02-01,8.385123252868652
2002-02-04,7.73574686050415
2002-02-05,7.26290225982666
2002-02-06,6.241558074951172
2002-02-07,6.481131076812744
2002-02-08,6.310908317565918
2002-02-11,6.5757036209106445
2002-02-12,6.399172306060791
2002-02-13,6.310908317565918
2002-02-14,5.989373207092285
2002-02-15,4.413222789764404
2002-02-19,2.9946866035461426
2002-02-20,2.6794567108154297
2002-02-21,2.591193199157715
2002-02-22,2.60380220413208
2002-02-25,3.0577332973480225
2002-02-26,3.158607006072998
2002-02-27,3.145996570587158
2002-02-28,3.253175973892212
2002-03-01,3.145996570587158
2002-03-04,3.246870756149292
2002-03-05,3.75123929977417
2002-03-06,4.034946918487549
2002-03-07,4.564533233642578
2002-03-08,5.226515769958496
2002-03-11,5.680447578430176
2002-03-12,5.541746139526367
2002-03-13,5.358913421630859
2002-03-14,5.295866012573242
2002-03-15,4.955417156219482
2002-03-18,5.548054218292236
2002-03-19,5.781320571899414
2002-03-20,5.737188816070557
2002-03-21,5.8254523277282715
2002-03-22,5.516528606414795
2002-03-25,5.674143314361572
2002-03-26,5.548054218292236
2002-03-27,5.737188816070557
2002-03-28,5.674143314361572
2002-04-01,5.711973667144775
2002-04-02,5.548054218292236
2002-04-03,5.648924350738525
2002-04-04,5.711973667144775
2002-04-05,5.781320571899414
2002-04-08,5.592182636260986
2002-04-09,5.522831916809082
2002-04-10,5.548054218292236
2002-04-11,5.327389717102051
2002-04-12,5.358913421630859
2002-04-15,4.665407180786133
2002-04-16,4.904982566833496
2002-04-17,5.012159824371338
2002-04-18,4.949113368988037
2002-04-19,4.848239421844482
2002-04-22,4.715842247009277
2002-04-23,4.974332332611084
2002-04-24,4.5960564613342285
2002-04-25,4.986941814422607
2002-04-26,4.804108142852783
2002-04-29,5.005855560302734
2002-04-30,5.056293487548828
2002-05-01,5.264344692230225
2002-05-02,5.358913421630859
2002-05-03,5.194994926452637
2002-05-06,5.04368257522583
2002-05-07,4.823021411895752
2002-05-08,4.917590618133545
2002-05-09,4.602361679077148
2002-05-10,4.236693859100342
2002-05-13,4.293434143066406
2002-05-14,4.413222789764404
2002-05-15,4.312349319458008
2002-05-16,4.129516124725342
2002-05-17,3.8836355209350586
2002-05-20,4.097991943359375
2002-05-21,4.104296684265137
2002-05-22,4.224084854125977
2002-05-23,4.161038875579834
2002-05-24,4.179953098297119
2002-05-28,4.249302864074707
2002-05-29,4.104296684265137
2002-05-30,4.079077243804932
2002-05-31,4.129516124725342
2002-06-03,3.707106590270996
2002-06-04,3.562100648880005
2002-06-05,3.3036129474639893
2002-06-06,2.8307669162750244
2002-06-07,2.4587953090667725
2002-06-10,2.521841287612915
2002-06-11,2.2381343841552734
2002-06-12,2.887507915496826
2002-06-13,3.064037561416626
2002-06-14,3.133387327194214
2002-06-17,3.202739715576172
2002-06-18,3.1649110317230225
2002-06-19,3.3288307189941406
2002-06-20,3.05142879486084
2002-06-21,2.900118112564087
2002-06-24,2.60380220413208
2002-06-25,2.5407557487487793
2002-06-26,2.7172839641571045
2002-06-27,3.139691114425659
2002-06-28,3.417095422744751
2002-07-01,2.9064228534698486
2002-07-02,2.521841287612915
2002-07-03,2.509232521057129
2002-07-05,2.610105037689209
2002-07-08,2.5533645153045654
2002-07-09,2.3831396102905273
2002-07-10,2.471405029296875
2002-07-11,2.23183012008667
2002-07-12,2.1057372093200684
2002-07-15,2.0489959716796875
2002-07-16,1.9670356512069702
2002-07-17,1.954426646232605
2002-07-18,1.7589844465255737
2002-07-19,1.9102948904037476
2002-07-22,1.828335165977478
2002-07-23,1.4122310876846313
2002-07-24,1.5446277856826782
2002-07-25,1.115915060043335
2002-07-26,0.9835178256034851
2002-07-29,1.387013554573059
2002-07-30,1.336575984954834
2002-07-31,1.292443871498108
2002-08-01,1.336575984954834
2002-08-02,1.3554902076721191
2002-08-05,1.2987487316131592
2002-08-06,1.2357025146484375
2002-08-07,1.1348286867141724
2002-08-08,1.3176625967025757
2002-08-09,1.418535828590393
2002-08-12,1.3491853475570679
2002-08-13,1.3239665031433105
2002-08-14,1.3176625967025757
2002-08-15,1.2735298871994019
2002-08-16,1.2861390113830566
2002-08-19,1.3113571405410767
2002-08-20,1.387013554573059
2002-08-21,1.5194092988967896
2002-08-22,1.985949993133545
2002-08-23,2.0616049766540527
2002-08-26,1.9922555685043335
2002-08-27,1.9796454906463623
2002-08-28,1.9670356512069702
2002-08-29,2.011168956756592
2002-08-30,1.9039907455444336
2002-09-03,1.683329701423645
2002-09-04,1.620282769203186
2002-09-05,1.6959388256072998
2002-09-06,1.7400702238082886
2002-09-09,1.7400702238082886
2002-09-10,1.7778979539871216
2002-09-11,1.9733411073684692
2002-09-12,1.9355133771896362
2002-09-13,1.9922555685043335
2002-09-16,1.8598582744598389
2002-09-17,1.9229040145874023
2002-09-18,1.9102948904037476
2002-09-19,1.7337660789489746
2002-09-20,1.840944528579712
2002-09-23,1.601369857788086
2002-09-24,1.52571439743042
2002-09-25,1.576150894165039
2002-09-26,1.6518064737319946
2002-09-27,1.5509324073791504
2002-09-30,1.5824555158615112
2002-10-01,1.620282769203186
2002-10-02,1.620282769203186
2002-10-03,1.3176625967025757
2002-10-04,1.2483114004135132
2002-10-07,1.0906962156295776
2002-10-08,0.8069890141487122
2002-10-09,0.6935067772865295
2002-10-10,0.7313339114189148
2002-10-11,0.9078627824783325
2002-10-14,0.8763399124145508
2002-10-15,0.7502479553222656
2002-10-16,0.598937451839447
2002-10-17,0.6619832515716553
2002-10-18,0.813293993473053
2002-10-21,0.8574260473251343
2002-10-22,0.8637305498123169
2002-10-23,0.8448172211647034
2002-10-24,0.8069890141487122
2002-10-25,0.7439431548118591
2002-10-28,0.7754662036895752
2002-10-29,0.7817707657814026
2002-10-30,0.800684928894043
2002-10-31,1.115915060043335
2002-11-01,1.2483114004135132
2002-11-04,1.1663517951965332
2002-11-05,1.2672251462936401
2002-11-06,1.443753957748413
2002-11-07,1.2104839086532593
2002-11-08,1.2546162605285645
2002-11-11,0.9709088802337646
2002-11-12,0.9835178256034851
2002-11-13,0.9646040201187134
2002-11-14,0.9709088802337646
2002-11-15,0.9582993388175964
2002-11-18,0.9519953727722168
2002-11-19,0.8259032368659973
2002-11-20,0.8889489769935608
2002-11-21,0.9709088802337646
2002-11-22,1.115915060043335
2002-11-25,1.4122310876846313
2002-11-26,1.3302714824676514
2002-11-27,1.4374498128890991
2002-11-29,1.336575984954834
2002-12-02,1.5887603759765625
2002-12-03,1.7337660789489746
2002-12-04,1.9418177604675293
2002-12-05,1.7337660789489746
2002-12-06,1.6328920125961304
2002-12-09,1.7148520946502686
2002-12-10,1.8598582744598389
2002-12-11,1.8787720203399658
2002-12-12,2.0237784385681152
2002-12-13,2.0489959716796875
2002-12-16,2.1435647010803223
2002-12-17,2.187697172164917
2002-12-18,2.2507433891296387
2002-12-19,2.0679099559783936
2002-12-20,1.954426646232605
2002-12-23,1.7778979539871216
2002-12-24,1.8598582744598389
2002-12-26,1.9102948904037476
2002-12-27,1.840944528579712
2002-12-30,1.8598582744598389
2002-12-31,1.9039907455444336
2003-01-02,2.0426924228668213
2003-01-03,2.1750879287719727
2003-01-06,2.1750879287719727
2003-01-07,2.1246514320373535
2003-01-08,2.1120424270629883
2003-01-09,2.2003071308135986
2003-01-10,2.118346929550171
2003-01-13,2.1940019130706787
2003-01-14,2.3200936317443848
2003-01-15,2.44618558883667
2003-01-16,2.521841287612915
2003-01-17,2.5470597743988037
2003-01-21,2.4966228008270264
2003-01-22,2.2696573734283447
2003-01-23,2.3453121185302734
2003-01-24,2.1309571266174316
2003-01-27,1.985949993133545
2003-01-28,2.1940019130706787
2003-01-29,2.2759621143341064
2003-01-30,2.257047414779663
2003-01-31,2.187697172164917
2003-02-03,2.1435647010803223
2003-02-04,2.0742146968841553
2003-02-05,1.9229040145874023
2003-02-06,2.055300712585449
2003-02-07,1.8850761651992798
2003-02-10,1.7148520946502686
2003-02-11,1.8661633729934692
2003-02-12,1.7842024564743042
2003-02-13,2.137261152267456
2003-02-14,2.0174734592437744
2003-02-18,1.9796454906463623
2003-02-19,1.9670356512069702
2003-02-20,2.0679099559783936
2003-02-21,2.149869918823242
2003-02-24,2.099433183670044
2003-02-25,2.0363876819610596
2003-02-26,2.0868237018585205
2003-02-27,1.9922555685043335
2003-02-28,2.0931289196014404
2003-03-03,2.1309571266174316
2003-03-04,2.0616049766540527
2003-03-05,2.080519437789917
2003-03-06,2.080519437789917
2003-03-07,2.0363876819610596
2003-03-10,2.0048635005950928
2003-03-11,1.9985593557357788
2003-03-12,1.9165986776351929
2003-03-13,2.0174734592437744
2003-03-14,1.9670356512069702
2003-03-17,2.0048635005950928
2003-03-18,2.1246514320373535
2003-03-19,2.137261152267456
2003-03-20,2.030082941055298
2003-03-21,2.0868237018585205
2003-03-24,2.0679099559783936
2003-03-25,2.3200936317443848
2003-03-26,2.2507433891296387
2003-03-27,2.288571357727051
2003-03-28,2.282266616821289
2003-03-31,2.282266616821289
2003-04-01,2.3642258644104004
2003-04-02,2.4587953090667725
2003-04-03,2.521841287612915
2003-04-04,2.963163375854492
2003-04-07,3.0136008262634277
2003-04-08,2.8685944080352783
2003-04-09,2.8118529319763184
2003-04-10,2.742502450942993
2003-04-11,2.7046749591827393
2003-04-14,2.799243211746216
2003-04-15,2.8055481910705566
2003-04-16,2.780330181121826
2003-04-17,2.8118529319763184
2003-04-21,2.9127261638641357
2003-04-22,3.152301788330078
2003-04-23,3.1270830631256104
2003-04-24,3.3918776512145996
2003-04-25,3.4360101222991943
2003-04-28,3.5684049129486084
2003-04-29,3.7764575481414795
2003-04-30,3.789067268371582
2003-05-01,3.7575440406799316
2003-05-02,4.343871593475342
2003-05-05,4.079077243804932
2003-05-06,3.889940023422241
2003-05-07,3.940376043319702
2003-05-08,3.9340713024139404
2003-05-09,4.129516124725342
2003-05-12,4.381699562072754
2003-05-13,4.224084854125977
2003-05-14,4.280825614929199
2003-05-15,4.369089126586914
2003-05-16,4.659101486206055
2003-05-19,4.5960564613342285
2003-05-20,4.652798175811768
2003-05-21,4.350175857543945
2003-05-22,4.438439846038818
2003-05-23,4.614969730377197
2003-05-27,4.999549865722656
2003-05-28,4.823021411895752
2003-05-29,4.999549865722656
2003-05-30,4.993245601654053
2003-06-02,5.106729030609131
2003-06-03,5.106729030609131
2003-06-04,5.232821941375732
2003-06-05,5.276953220367432
2003-06-06,4.936505317687988
2003-06-09,5.0752058029174805
2003-06-10,4.835631370544434
2003-06-11,5.005855560302734
2003-06-12,5.0752058029174805
2003-06-13,5.024768829345703
2003-06-16,5.169775485992432
2003-06-17,4.659101486206055
2003-06-18,4.507791042327881
2003-06-19,4.5393147468566895
2003-06-20,4.369089126586914
2003-06-23,4.085384845733643
2003-06-24,4.00342321395874
2003-06-25,4.161038875579834
2003-06-26,4.154734134674072
2003-06-27,4.022337913513184
2003-06-30,4.00342321395874
2003-07-01,3.9592909812927246
2003-07-02,4.381699562072754
2003-07-03,4.501486778259277
2003-07-07,4.589751243591309
2003-07-08,4.520400524139404
2003-07-09,4.570837497711182
2003-07-10,4.413222789764404
2003-07-11,4.44474458694458
2003-07-14,4.476268768310547
2003-07-15,4.44474458694458
2003-07-16,4.394308567047119
2003-07-17,4.3627848625183105
2003-07-18,4.350175857543945
2003-07-21,4.104296684265137
2003-07-22,4.312349319458008
2003-07-23,4.211474418640137
2003-07-24,4.356481075286865
2003-07-25,4.318653106689453
2003-07-28,4.242996692657471
2003-07-29,4.154734134674072
2003-07-30,3.97189998626709
2003-07-31,3.9655961990356445
2003-08-01,3.8331973552703857
2003-08-04,3.7701523303985596
2003-08-05,3.789067268371582
2003-08-06,3.7827601432800293
2003-08-07,3.726020097732544
2003-08-08,3.807981491088867
2003-08-11,3.807981491088867
2003-08-12,3.940376043319702
2003-08-13,3.990814447402954
2003-08-14,3.9971187114715576
2003-08-15,3.9466822147369385
2003-08-18,3.8584160804748535
2003-08-19,3.8647210597991943
2003-08-20,4.0475568771362305
2003-08-21,4.167343616485596
2003-08-22,4.116905689239502
2003-08-25,3.9655961990356445
2003-08-26,3.921463966369629
2003-08-27,3.990814447402954
2003-08-28,3.990814447402954
2003-08-29,4.085384845733643
2003-09-02,4.179953098297119
