Date,DELL
2017-06-22,16.230756759643555
2017-06-23,16.246078491210938
2017-06-26,16.202661514282227
2017-06-27,15.827285766601562
2017-06-28,16.01114845275879
2017-06-29,15.525956153869629
2017-06-30,15.605120658874512
2017-07-03,15.413599014282227
2017-07-05,15.525956153869629
2017-07-06,15.536173820495605
2017-07-07,15.707262992858887
2017-07-10,15.704712867736816
2017-07-11,15.709822654724121
2017-07-12,15.727688789367676
2017-07-13,15.653634071350098
2017-07-14,15.628105163574219
2017-07-17,16.064777374267578
2017-07-18,16.018810272216797
2017-07-19,16.248626708984375
2017-07-20,16.32779312133789
2017-07-21,16.248626708984375
2017-07-24,16.258848190307617
2017-07-25,16.269058227539062
2017-07-26,16.34821891784668
2017-07-27,16.223093032836914
2017-07-28,16.2716121673584
2017-07-31,16.41206169128418
2017-08-01,16.463134765625
2017-08-02,16.304811477661133
2017-08-03,16.34566879272461
2017-08-04,16.442703247070312
2017-08-07,16.45802879333496
2017-08-08,16.45802879333496
2017-08-09,16.373760223388672
2017-08-10,16.131162643432617
2017-08-11,16.097965240478516
2017-08-14,17.298166275024414
2017-08-15,16.90746307373047
2017-08-16,17.165376663208008
2017-08-17,16.955976486206055
2017-08-18,17.06067657470703
2017-08-21,17.127073287963867
2017-08-22,17.545869827270508
2017-08-23,17.670989990234375
2017-08-24,17.854854583740234
2017-08-25,18.319608688354492
2017-08-28,18.59029197692871
2017-08-29,18.626041412353516
2017-08-30,18.955463409423828
2017-08-31,19.134206771850586
2017-09-01,19.090801239013672
2017-09-05,19.101015090942383
2017-09-06,19.070371627807617
2017-09-07,19.01674461364746
2017-09-08,18.963125228881836
2017-09-11,19.269550323486328
2017-09-12,19.471284866333008
2017-09-13,19.59385871887207
2017-09-14,19.75473976135254
2017-09-15,19.657705307006836
2017-09-18,19.624502182006836
2017-09-19,19.61684226989746
2017-09-20,19.619394302368164
2017-09-21,19.5606632232666
2017-09-22,19.665361404418945
2017-09-25,19.389575958251953
2017-09-26,19.438093185424805
2017-09-27,19.693450927734375
2017-09-28,19.701114654541016
2017-09-29,19.7164306640625
2017-10-02,19.902849197387695
2017-10-03,19.98712158203125
2017-10-04,19.97435188293457
2017-10-05,20.183746337890625
2017-10-06,20.183746337890625
2017-10-09,20.23992156982422
2017-10-10,20.193958282470703
2017-10-11,20.26546287536621
2017-10-12,20.50294303894043
2017-10-13,20.602535247802734
2017-10-16,20.709789276123047
2017-10-17,20.681697845458984
2017-10-18,20.773632049560547
2017-10-19,20.84768295288086
2017-10-20,21.00090789794922
2017-10-23,21.120925903320312
2017-10-24,21.258819580078125
2017-10-25,21.092830657958984
2017-10-26,21.187320709228516
2017-10-27,21.419696807861328
2017-10-30,21.2332820892334
2017-10-31,21.13624382019043
2017-11-01,21.041757583618164
2017-11-02,20.903860092163086
2017-11-03,20.65105628967285
2017-11-06,20.81704330444336
2017-11-07,21.062185287475586
2017-11-08,21.018775939941406
2017-11-09,20.90896987915039
2017-11-10,21.087724685668945
2017-11-13,20.891096115112305
2017-11-14,20.80938720703125
2017-11-15,20.497840881347656
2017-11-16,20.768522262573242
2017-11-17,20.80938720703125
2017-11-20,20.750648498535156
2017-11-21,20.998350143432617
2017-11-22,20.630630493164062
2017-11-24,20.671489715576172
2017-11-27,20.916627883911133
2017-11-28,21.08261489868164
2017-11-29,19.915613174438477
2017-11-30,19.97945785522461
2017-12-01,20.41868019104004
2017-12-04,19.12399673461914
2017-12-05,19.01674461364746
2017-12-06,19.167407989501953
2017-12-07,19.37936019897461
2017-12-08,19.72665023803711
2017-12-11,20.247583389282227
2017-12-12,20.23737335205078
2017-12-13,20.477415084838867
2017-12-14,20.367603302001953
2017-12-15,20.681697845458984
2017-12-18,21.646961212158203
2017-12-19,21.281797409057617
2017-12-20,21.28434944152832
2017-12-21,21.077510833740234
2017-12-22,20.96004295349121
2017-12-26,20.78129005432129
2017-12-27,20.750648498535156
2017-12-28,20.69191551208496
2017-12-29,20.755752563476562
2018-01-02,21.049423217773438
2018-01-03,21.27158546447754
2018-01-04,21.649520874023438
2018-01-05,21.80784034729004
2018-01-08,21.802734375
2018-01-09,21.521841049194336
2018-01-10,21.606107711791992
2018-01-11,22.173011779785156
2018-01-12,22.15258026123047
2018-01-16,21.98404312133789
2018-01-17,22.4998722076416
2018-01-18,22.571372985839844
2018-01-19,22.596906661987305
2018-01-22,22.70926856994629
2018-01-23,22.755239486694336
2018-01-24,22.566267013549805
2018-01-25,22.584136962890625
2018-01-26,21.128582000732422
2018-01-29,19.101015090942383
2018-01-30,17.895709991455078
2018-01-31,18.30939483642578
2018-02-01,17.93912124633789
2018-02-02,18.105106353759766
2018-02-05,17.257307052612305
2018-02-06,17.167932510375977
2018-02-07,17.050466537475586
2018-02-08,16.756799697875977
2018-02-09,17.185810089111328
2018-02-12,17.372220993041992
2018-02-13,17.44116973876953
2018-02-14,17.842082977294922
2018-02-15,17.62757682800293
2018-02-16,17.8216552734375
2018-02-20,17.829317092895508
2018-02-21,17.854854583740234
2018-02-22,18.018287658691406
2018-02-23,18.32982635498047
2018-02-26,18.4855899810791
2018-02-27,18.57497215270996
2018-02-28,18.97077751159668
2018-03-01,19.24657440185547
2018-03-02,18.809904098510742
2018-03-05,18.896726608276367
2018-03-06,19.30530548095703
2018-03-07,19.739418029785156
2018-03-08,19.770061492919922
2018-03-09,20.04074478149414
2018-03-12,19.86199188232422
2018-03-13,19.7496280670166
2018-03-14,19.87220573425293
2018-03-15,19.82113265991211
2018-03-16,19.907957077026367
2018-03-19,19.91050910949707
2018-03-20,19.97945785522461
2018-03-21,19.40744972229004
2018-03-22,19.014192581176758
2018-03-23,18.6771183013916
2018-03-26,19.185283660888672
2018-03-27,18.81501007080078
2018-03-28,18.411540985107422
2018-03-29,18.694992065429688
2018-04-02,18.529008865356445
2018-04-03,18.595401763916016
2018-04-04,18.633705139160156
2018-04-05,18.592844009399414
2018-04-06,18.204696655273438
2018-04-09,18.360464096069336
2018-04-10,18.58774185180664
2018-04-11,18.36812973022461
2018-04-12,18.55965232849121
2018-04-13,18.615829467773438
2018-04-16,18.986099243164062
2018-04-17,19.25168228149414
2018-04-18,19.353824615478516
2018-04-19,18.871187210083008
2018-04-20,18.557096481323242
2018-04-23,18.664350509643555
2018-04-24,18.49580955505371
2018-04-25,18.32982635498047
2018-04-26,18.633705139160156
2018-04-27,18.54432487487793
2018-04-30,18.327268600463867
2018-05-01,18.235340118408203
2018-05-02,18.054031372070312
2018-05-03,18.181716918945312
2018-05-04,18.628597259521484
2018-05-07,18.51112937927246
2018-05-08,18.38855743408203
2018-05-09,18.569866180419922
2018-05-10,19.072919845581055
2018-05-11,18.978443145751953
2018-05-14,18.809904098510742
2018-05-15,18.876296997070312
2018-05-16,18.952905654907227
2018-05-17,18.978443145751953
2018-05-18,20.125011444091797
2018-05-21,20.54891014099121
2018-05-22,20.625524520874023
2018-05-23,20.91152572631836
2018-05-24,21.110702514648438
2018-05-25,20.94472312927246
2018-05-29,20.569337844848633
2018-05-30,20.6944637298584
2018-05-31,20.59743309020996
2018-06-01,21.66739273071289
2018-06-04,21.71335792541504
2018-06-05,22.127042770385742
2018-06-06,22.30579376220703
2018-06-07,22.487102508544922
2018-06-08,22.556049346923828
2018-06-11,22.379850387573242
2018-06-12,22.14236831665039
2018-06-13,22.448793411254883
2018-06-14,22.448793411254883
2018-06-15,22.571372985839844
2018-06-18,22.872699737548828
2018-06-19,22.727144241333008
2018-06-20,22.778213500976562
2018-06-21,22.750125885009766
2018-06-22,22.670963287353516
2018-06-25,21.950843811035156
2018-06-26,22.078523635864258
2018-06-27,21.45033836364746
2018-06-28,21.774642944335938
2018-06-29,21.598445892333984
2018-07-02,23.544301986694336
2018-07-03,24.215896606445312
2018-07-05,23.96564483642578
2018-07-06,23.83540916442871
2018-07-09,23.90946388244629
2018-07-10,24.098432540893555
2018-07-11,24.026931762695312
2018-07-12,24.289953231811523
2018-07-13,24.233776092529297
2018-07-16,24.20313262939453
2018-07-17,24.223560333251953
2018-07-18,24.277185440063477
2018-07-19,24.19291877746582
2018-07-20,24.085664749145508
2018-07-23,23.906909942626953
2018-07-24,23.77412223815918
2018-07-25,23.9528751373291
2018-07-26,24.106096267700195
2018-07-27,23.919679641723633
2018-07-30,23.674530029296875
2018-07-31,23.626014709472656
2018-08-01,23.677087783813477
2018-08-02,23.75880241394043
2018-08-03,23.771568298339844
2018-08-06,23.860942840576172
2018-08-07,23.92734146118164
2018-08-08,24.042251586914062
2018-08-09,24.190366744995117
2018-08-10,24.139293670654297
2018-08-13,24.003950119018555
2018-08-14,24.223560333251953
2018-08-15,24.177600860595703
2018-08-16,24.40741539001465
2018-08-17,24.26186180114746
2018-08-20,24.266971588134766
2018-08-21,24.28484344482422
2018-08-22,24.445722579956055
2018-08-23,24.338472366333008
2018-08-24,24.346134185791016
2018-08-27,24.36400604248047
2018-08-28,24.32570457458496
2018-08-29,24.53254508972168
2018-08-30,24.675546646118164
2018-08-31,24.558082580566406
2018-09-04,24.552976608276367
2018-09-05,24.435508728027344
2018-09-06,24.484025955200195
2018-09-07,24.581066131591797
2018-09-10,24.73172950744629
2018-09-11,24.693424224853516
2018-09-12,24.828767776489258
2018-09-13,24.859411239624023
2018-09-14,25.19137954711914
2018-09-17,24.85174560546875
2018-09-18,24.61170768737793
2018-09-19,24.37677574157715
2018-09-20,24.504457473754883
2018-09-21,24.56574249267578
2018-09-24,24.56574249267578
2018-09-25,24.75726318359375
2018-09-26,24.670442581176758
2018-09-27,24.833871841430664
2018-09-28,24.800678253173828
2018-10-01,24.69597816467285
2018-10-02,24.7087459564209
2018-10-03,24.670442581176758
2018-10-04,24.690868377685547
2018-10-05,24.759815216064453
2018-10-08,24.399761199951172
2018-10-09,24.15205955505371
2018-10-10,23.613245010375977
2018-10-11,23.426830291748047
2018-10-12,24.131633758544922
2018-10-15,24.259313583374023
2018-10-16,24.4278507232666
2018-10-17,24.28484344482422
2018-10-18,24.12907600402832
2018-10-19,23.94776725769043
2018-10-22,24.185256958007812
2018-10-23,23.715389251708984
2018-10-24,22.944198608398438
2018-10-25,23.19956398010254
2018-10-26,22.591800689697266
2018-10-29,22.15513801574707
2018-10-30,22.645429611206055
2018-10-31,23.08209800720215
2018-11-01,23.278722763061523
2018-11-02,23.283830642700195
2018-11-05,23.419170379638672
2018-11-06,23.51876449584961
2018-11-07,24.989641189575195
2018-11-08,25.260326385498047
2018-11-09,25.03816032409668
2018-11-12,25.153076171875
2018-11-13,25.937036514282227
2018-11-14,26.98912239074707
2018-11-15,26.828243255615234
2018-11-16,26.677581787109375
2018-11-19,26.378807067871094
2018-11-20,26.210268020629883
2018-11-21,26.299646377563477
2018-11-23,26.537134170532227
2018-11-26,26.973798751831055
2018-11-27,26.726102828979492
2018-11-28,27.221498489379883
2018-11-29,27.068283081054688
2018-11-30,26.93549346923828
2018-12-03,26.94826316833496
2018-12-04,26.675024032592773
2018-12-06,26.96869468688965
2018-12-07,26.557559967041016
2018-12-10,26.585651397705078
2018-12-11,26.743974685668945
2018-12-12,26.81547737121582
2018-12-13,26.940601348876953
2018-12-14,27.0146541595459
2018-12-17,26.833351135253906
2018-12-18,27.032535552978516
2018-12-19,26.774620056152344
2018-12-20,26.40689468383789
2018-12-21,26.23324966430664
2018-12-24,20.55657386779785
2018-12-26,20.717451095581055
2018-12-27,20.42888832092285
2018-12-28,20.951509475708008
2018-12-31,22.53797721862793
2019-01-02,21.730905532836914
2019-01-03,20.813156127929688
2019-01-04,21.223609924316406
2019-01-07,21.361963272094727
2019-01-08,21.615612030029297
2019-01-09,21.64789390563965
2019-01-10,20.84082794189453
2019-01-11,20.508771896362305
2019-01-14,19.73859977722168
2019-01-15,19.83544921875
2019-01-16,19.65558624267578
2019-01-17,20.158273696899414
2019-01-18,19.992252349853516
2019-01-22,20.319686889648438
2019-01-23,20.577951431274414
2019-01-24,20.73475456237793
2019-01-25,21.172876358032227
2019-01-28,21.62944793701172
2019-01-29,21.606388092041016
2019-01-30,22.136751174926758
2019-01-31,22.408849716186523
2019-02-01,22.8976993560791
2019-02-04,23.44189453125
2019-02-05,23.552574157714844
2019-02-06,23.49262046813965
2019-02-07,23.262033462524414
2019-02-08,23.746274948120117
2019-02-11,23.99070167541504
2019-02-12,24.71936798095703
2019-02-13,24.880781173706055
2019-02-14,25.079092025756836
2019-02-15,25.365020751953125
2019-02-19,25.383472442626953
2019-02-20,25.614059448242188
2019-02-21,25.614059448242188
2019-02-22,25.909217834472656
2019-02-25,26.121362686157227
2019-02-26,26.162870407104492
2019-02-27,25.941499710083008
2019-02-28,25.743194580078125
2019-03-01,26.1259708404541
2019-03-04,25.521825790405273
2019-03-05,25.420368194580078
2019-03-06,24.779319763183594
2019-03-07,24.502614974975586
2019-03-08,24.14288902282715
2019-03-11,24.973020553588867
2019-03-12,25.226669311523438
2019-03-13,25.341962814331055
2019-03-14,26.37040138244629
2019-03-15,27.777009963989258
2019-03-18,27.89691925048828
2019-03-19,27.873855590820312
2019-03-20,27.50029754638672
2019-03-21,27.998374938964844
2019-03-22,27.463403701782227
2019-03-25,26.42112922668457
2019-03-26,27.159019470214844
2019-03-27,26.536426544189453
2019-03-28,26.25049591064453
2019-03-29,27.066787719726562
2019-04-01,27.86924171447754
2019-04-02,28.25663948059082
2019-04-03,28.40421485900879
2019-04-04,27.827735900878906
2019-04-05,28.68553352355957
2019-04-08,28.81928253173828
2019-04-09,28.46878433227539
2019-04-10,29.188222885131836
2019-04-11,29.451093673706055
2019-04-12,29.289690017700195
2019-04-15,29.460325241088867
2019-04-16,28.957632064819336
2019-04-17,28.939189910888672
2019-04-18,28.98530387878418
2019-04-22,29.169784545898438
2019-04-23,29.976848602294922
2019-04-24,30.55332374572754
2019-04-25,30.899211883544922
2019-04-26,30.142871856689453
2019-04-29,30.230499267578125
2019-04-30,31.088300704956055
2019-05-01,31.627878189086914
2019-05-02,31.42496109008789
2019-05-03,31.683216094970703
2019-05-06,31.448020935058594
2019-05-07,31.12518882751465
2019-05-08,30.945323944091797
2019-05-09,30.94071388244629
2019-05-10,30.97300148010254
2019-05-13,29.53411102294922
2019-05-14,30.507205963134766
2019-05-15,31.31427001953125
2019-05-16,32.19052505493164
2019-05-17,32.019874572753906
2019-05-20,31.360397338867188
2019-05-21,32.121341705322266
2019-05-22,31.821578979492188
2019-05-23,30.299671173095703
2019-05-24,30.493371963500977
2019-05-28,30.627113342285156
2019-05-29,30.530258178710938
2019-05-30,30.627113342285156
2019-05-31,27.463403701782227
2019-06-03,25.761640548706055
2019-06-04,26.600990295410156
2019-06-05,25.134431838989258
2019-06-06,24.548728942871094
2019-06-07,25.042194366455078
2019-06-10,24.996074676513672
2019-06-11,25.06064796447754
2019-06-12,24.45649528503418
2019-06-13,24.825439453125
2019-06-14,23.66787338256836
2019-06-17,23.349655151367188
2019-06-18,23.755495071411133
2019-06-19,24.636354446411133
2019-06-20,25.092927932739258
2019-06-21,24.899229049682617
2019-06-24,24.581012725830078
2019-06-25,24.12444305419922
2019-06-26,24.548728942871094
2019-06-27,24.078323364257812
2019-06-28,23.42806053161621
2019-07-01,23.77855682373047
2019-07-02,24.064491271972656
2019-07-03,24.40576171875
2019-07-05,24.15212059020996
2019-07-08,23.654037475585938
2019-07-09,23.56641387939453
2019-07-10,24.115219116210938
2019-07-11,24.66402816772461
2019-07-12,24.80238151550293
2019-07-15,25.466482162475586
2019-07-16,25.830814361572266
2019-07-17,26.056798934936523
2019-07-18,26.467252731323242
2019-07-19,26.195154190063477
2019-07-22,26.019901275634766
2019-07-23,25.577165603637695
2019-07-24,25.92766571044922
2019-07-25,25.397306442260742
2019-07-26,25.49415397644043
2019-07-29,25.81237030029297
2019-07-30,26.393463134765625
2019-07-31,26.628662109375
2019-08-01,26.60560417175293
2019-08-02,24.170560836791992
2019-08-05,23.2528076171875
2019-08-06,23.41422462463379
2019-08-07,23.23436164855957
2019-08-08,23.6724853515625
2019-08-09,23.25741958618164
2019-08-12,22.810075759887695
2019-08-13,22.837743759155273
2019-08-14,22.413455963134766
2019-08-15,21.62944793701172
2019-08-16,22.335054397583008
2019-08-19,22.62098503112793
2019-08-20,22.353504180908203
2019-08-21,22.588703155517578
2019-08-22,22.61638069152832
2019-08-23,21.126760482788086
2019-08-26,21.403470993041992
2019-08-27,21.029909133911133
2019-08-28,20.89155387878418
2019-08-29,21.569490432739258
2019-08-30,23.764720916748047
2019-09-03,23.552574157714844
2019-09-04,23.61252784729004
2019-09-05,24.40576171875
2019-09-06,24.608684539794922
2019-09-09,25.037582397460938
2019-09-10,25.58639144897461
2019-09-11,25.503379821777344
2019-09-12,24.973020553588867
2019-09-13,24.677860260009766
2019-09-16,24.94995880126953
2019-09-17,24.83466339111328
2019-09-18,24.35042381286621
2019-09-19,24.46110725402832
2019-09-20,23.91230010986328
2019-09-23,24.41499137878418
2019-09-24,24.073715209960938
2019-09-25,24.783933639526367
2019-09-26,24.0506534576416
2019-09-27,23.497236251831055
2019-09-30,23.916915893554688
2019-10-01,23.81545066833496
2019-10-02,23.418834686279297
2019-10-03,23.54796600341797
2019-10-04,23.18362808227539
2019-10-07,23.298925399780273
2019-10-08,22.51030731201172
2019-10-09,22.810075759887695
2019-10-10,22.597929000854492
2019-10-11,23.197467803955078
2019-10-14,23.37271499633789
2019-10-15,23.58024787902832
2019-10-16,23.308147430419922
2019-10-17,23.229753494262695
2019-10-18,22.999162673950195
2019-10-21,23.05450439453125
2019-10-22,23.049888610839844
2019-10-23,23.197467803955078
2019-10-24,23.52490997314453
2019-10-25,23.83389663696289
2019-10-28,23.79239273071289
2019-10-29,24.55795669555664
2019-10-30,24.788545608520508
2019-10-31,24.391925811767578
2019-11-01,24.5533390045166
2019-11-04,24.830053329467773
2019-11-05,25.102149963378906
2019-11-06,25.056026458740234
2019-11-07,25.04680633544922
2019-11-08,25.04680633544922
2019-11-11,25.143653869628906
2019-11-12,25.563337326049805
2019-11-13,25.263566970825195
2019-11-14,25.388086318969727
2019-11-15,25.66018295288086
2019-11-18,25.627899169921875
2019-11-19,25.923057556152344
2019-11-20,25.489543914794922
2019-11-21,24.770105361938477
2019-11-22,24.723981857299805
2019-11-25,25.392696380615234
2019-11-26,24.530284881591797
2019-11-27,23.20669174194336
2019-11-29,22.362730026245117
2019-12-02,22.007614135742188
2019-12-03,21.860036849975586
2019-12-04,21.98917007446289
2019-12-05,21.832366943359375
2019-12-06,21.730905532836914
2019-12-09,21.9753360748291
2019-12-10,21.84159278869629
2019-12-11,22.003005981445312
2019-12-12,22.828519821166992
2019-12-13,22.75934410095215
2019-12-16,22.823909759521484
2019-12-17,23.026832580566406
2019-12-18,23.059114456176758
2019-12-19,23.00838279724121
2019-12-20,22.883859634399414
2019-12-23,23.271257400512695
2019-12-24,23.44189453125
2019-12-26,23.986093521118164
2019-12-27,23.511070251464844
2019-12-30,23.478792190551758
2019-12-31,23.700157165527344
2020-01-02,24.115219116210938
2020-01-03,23.321985244750977
2020-01-06,23.557191848754883
2020-01-07,22.966876983642578
2020-01-08,23.059114456176758
2020-01-09,22.883859634399414
2020-01-10,22.833131790161133
2020-01-13,22.9807071685791
2020-01-14,23.45572853088379
2020-01-15,23.33582305908203
2020-01-16,23.677099227905273
2020-01-17,23.21591567993164
2020-01-21,22.731674194335938
2020-01-22,23.031436920166016
2020-01-23,23.229753494262695
2020-01-24,23.049888610839844
2020-01-27,22.2059268951416
2020-01-28,22.450349807739258
2020-01-29,22.574874877929688
2020-01-30,22.77318000793457
2020-01-31,22.49186134338379
2020-02-03,22.680938720703125
2020-02-04,23.534130096435547
2020-02-05,23.423446655273438
2020-02-06,24.37348175048828
2020-02-07,23.806224822998047
2020-02-10,24.032209396362305
2020-02-11,24.101388931274414
2020-02-12,24.581012725830078
2020-02-13,24.23512840270996
2020-02-14,24.387319564819336
2020-02-18,24.336589813232422
2020-02-19,24.599464416503906
2020-02-20,24.419599533081055
2020-02-21,23.85234260559082
2020-02-24,22.27971839904785
2020-02-25,21.315847396850586
2020-02-26,21.182096481323242
2020-02-27,20.08909797668457
2020-02-28,18.65943717956543
2020-03-02,19.549516677856445
2020-03-03,19.26819610595703
2020-03-04,20.006086349487305
2020-03-05,18.839296340942383
2020-03-06,18.272043228149414
2020-03-09,16.71785545349121
2020-03-10,18.050674438476562
2020-03-11,17.03607177734375
2020-03-12,15.099106788635254
2020-03-13,16.57950210571289
2020-03-16,14.854681968688965
2020-03-17,14.444229125976562
2020-03-18,13.314330101013184
2020-03-19,14.739387512207031
2020-03-20,14.983810424804688
2020-03-23,15.6525239944458
2020-03-24,17.91693115234375
2020-03-25,18.142911911010742
2020-03-26,19.618696212768555
2020-03-27,17.870811462402344
2020-03-30,18.355051040649414
2020-03-31,18.23975944519043
2020-04-01,17.017623901367188
2020-04-02,17.128305435180664
2020-04-03,16.805477142333984
2020-04-06,17.94460105895996
2020-04-07,17.6955623626709
2020-04-08,18.622539520263672
2020-04-09,19.16673469543457
2020-04-13,18.65943717956543
2020-04-14,19.065275192260742
2020-04-15,18.654823303222656
2020-04-16,18.95458984375
2020-04-17,19.143674850463867
2020-04-20,18.890026092529297
2020-04-21,17.248220443725586
2020-04-22,17.870811462402344
2020-04-23,17.94460105895996
2020-04-24,18.304319381713867
2020-04-27,18.534915924072266
2020-04-28,18.834680557250977
2020-04-29,20.010698318481445
2020-04-30,19.6878719329834
