Date,ICE
2006-11-01,14.489786148071289
2006-11-02,14.216714859008789
2006-11-03,13.952178001403809
2006-11-06,14.489786148071289
2006-11-07,14.868663787841797
2006-11-08,15.005203247070312
2006-11-09,14.250846862792969
2006-11-10,14.525627136230469
2006-11-13,15.104195594787598
2006-11-14,16.478078842163086
2006-11-15,16.324474334716797
2006-11-16,16.14527702331543
2006-11-17,17.271690368652344
2006-11-20,16.67093276977539
2006-11-21,17.258028030395508
2006-11-22,17.258028030395508
2006-11-24,17.76662826538086
2006-11-27,17.172698974609375
2006-11-28,17.20513343811035
2006-11-29,16.571945190429688
2006-11-30,16.76821517944336
2006-12-01,16.227197647094727
2006-12-04,16.89621925354004
2006-12-05,18.14210319519043
2006-12-06,17.920228958129883
2006-12-07,17.89291763305664
2006-12-08,18.44930648803711
2006-12-11,19.32141876220703
2006-12-12,18.77186393737793
2006-12-13,18.29570198059082
2006-12-14,17.717130661010742
2006-12-15,18.148923873901367
2006-12-18,18.362260818481445
2006-12-19,18.568769454956055
2006-12-20,18.773576736450195
2006-12-21,18.19499969482422
2006-12-22,17.788816452026367
2006-12-26,17.99873924255371
2006-12-27,18.25303077697754
2006-12-28,18.6028995513916
2006-12-29,18.41516876220703
2007-01-03,19.74979591369629
2007-01-04,20.65264129638672
2007-01-05,21.258516311645508
2007-01-08,21.45136833190918
2007-01-09,21.27387809753418
2007-01-10,23.082958221435547
2007-01-11,23.30312728881836
2007-01-12,22.994213104248047
2007-01-16,22.048704147338867
2007-01-17,22.73649787902832
2007-01-18,22.048704147338867
2007-01-19,21.65958023071289
2007-01-22,21.180004119873047
2007-01-23,22.101613998413086
2007-01-24,23.279226303100586
2007-01-25,22.483911514282227
2007-01-26,23.069313049316406
2007-01-29,22.166475296020508
2007-01-30,22.432710647583008
2007-01-31,22.28081703186035
2007-02-01,23.13416290283203
2007-02-02,24.31519317626953
2007-02-05,24.50804328918457
2007-02-06,24.381750106811523
2007-02-07,25.267520904541016
2007-02-08,25.950199127197266
2007-02-09,25.49110221862793
2007-02-12,24.5029239654541
2007-02-13,25.747102737426758
2007-02-14,25.880224227905273
2007-02-15,26.467317581176758
2007-02-16,27.020296096801758
2007-02-20,27.749042510986328
2007-02-21,27.965797424316406
2007-02-22,27.406007766723633
2007-02-23,27.638118743896484
2007-02-26,26.830846786499023
2007-02-27,24.67530059814453
2007-02-28,25.731740951538086
2007-03-01,25.69931411743164
2007-03-02,23.651290893554688
2007-03-05,23.400400161743164
2007-03-06,24.308359146118164
2007-03-07,22.033349990844727
2007-03-08,22.419063568115234
2007-03-09,22.357614517211914
2007-03-12,22.946428298950195
2007-03-13,22.017986297607422
2007-03-14,22.516345977783203
2007-03-15,21.862680435180664
2007-03-16,21.56912612915039
2007-03-19,21.843900680541992
2007-03-20,22.168180465698242
2007-03-21,22.144287109375
2007-03-22,21.719322204589844
2007-03-23,21.08784294128418
2007-03-26,20.625328063964844
2007-03-27,20.982027053833008
2007-03-28,20.81477928161621
2007-03-29,20.98714828491211
2007-03-30,20.857440948486328
2007-04-02,21.82343101501465
2007-04-03,21.10320472717285
2007-04-04,21.485496520996094
2007-04-05,21.995798110961914
2007-04-09,21.930953979492188
2007-04-10,21.83708381652832
2007-04-11,21.666404724121094
2007-04-12,21.61691665649414
2007-04-13,22.151113510131836
2007-04-16,22.188661575317383
2007-04-17,22.388343811035156
2007-04-18,22.34055519104004
2007-04-19,22.13574981689453
2007-04-20,22.840612411499023
2007-04-23,22.58802032470703
2007-04-24,22.21425437927246
2007-04-25,22.27399444580078
2007-04-26,22.0452938079834
2007-04-27,21.63397789001465
2007-04-30,21.674945831298828
2007-05-01,20.995685577392578
2007-05-02,21.719322204589844
2007-05-03,22.997629165649414
2007-05-04,23.620563507080078
2007-05-07,23.405521392822266
2007-05-08,22.98908805847168
2007-05-09,23.475502014160156
2007-05-10,23.014694213867188
2007-05-11,23.98750877380371
2007-05-14,23.688833236694336
2007-05-15,23.43624496459961
2007-05-16,23.51987075805664
2007-05-17,23.859506607055664
2007-05-18,23.753692626953125
2007-05-21,24.931304931640625
2007-05-22,25.839265823364258
2007-05-23,25.33919906616211
2007-05-24,24.262285232543945
2007-05-25,24.745275497436523
2007-05-29,25.21632194519043
2007-05-30,25.38016128540039
2007-05-31,24.736745834350586
2007-06-01,24.400524139404297
2007-06-04,25.54400634765625
2007-06-05,25.38869857788086
2007-06-06,26.110628128051758
2007-06-07,25.038827896118164
2007-06-08,24.85450553894043
2007-06-11,25.462087631225586
2007-06-12,25.426239013671875
2007-06-13,25.22144317626953
2007-06-14,26.434898376464844
2007-06-15,26.791595458984375
2007-06-18,26.35639190673828
2007-06-19,26.675539016723633
2007-06-20,26.982736587524414
2007-06-21,27.059541702270508
2007-06-22,26.542407989501953
2007-06-25,25.470624923706055
2007-06-26,24.84255599975586
2007-06-27,25.779529571533203
2007-06-28,25.393815994262695
2007-06-29,25.23339080810547
2007-07-02,24.748685836791992
2007-07-03,25.4091739654541
2007-07-05,25.909242630004883
2007-07-06,26.639698028564453
2007-07-09,26.757465362548828
2007-07-10,26.578258514404297
2007-07-11,28.513643264770508
2007-07-12,28.841333389282227
2007-07-13,28.520471572875977
2007-07-16,29.010282516479492
2007-07-17,28.476099014282227
2007-07-18,27.807071685791016
2007-07-19,27.537416458129883
2007-07-20,27.347978591918945
2007-07-23,26.639698028564453
2007-07-24,25.22315216064453
2007-07-25,24.53364372253418
2007-07-26,24.97568130493164
2007-07-27,25.839265823364258
2007-07-30,26.692604064941406
2007-07-31,25.79318618774414
2007-08-01,25.60032844543457
2007-08-02,25.97238540649414
2007-08-03,26.276172637939453
2007-08-06,26.2113094329834
2007-08-07,26.7694091796875
2007-08-08,27.286529541015625
2007-08-09,26.283004760742188
2007-08-10,25.779529571533203
2007-08-13,25.088321685791016
2007-08-14,24.426124572753906
2007-08-15,22.869625091552734
2007-08-16,22.101613998413086
2007-08-17,22.791120529174805
2007-08-20,23.4959774017334
2007-08-21,23.069313049316406
2007-08-22,23.693954467773438
2007-08-23,23.816835403442383
2007-08-24,24.3203125
2007-08-27,23.924362182617188
2007-08-28,23.023223876953125
2007-08-29,23.828777313232422
2007-08-30,23.850971221923828
2007-08-31,24.895456314086914
2007-09-04,25.23168182373047
2007-09-05,24.045536041259766
2007-09-06,23.56425666809082
2007-09-07,22.671648025512695
2007-09-10,22.55388641357422
2007-09-11,22.434417724609375
2007-09-12,22.42588233947754
2007-09-13,22.028228759765625
2007-09-14,21.79612159729004
2007-09-17,21.589609146118164
2007-09-18,23.151222229003906
2007-09-19,22.46002197265625
2007-09-20,23.105144500732422
2007-09-21,23.118803024291992
2007-09-24,24.202550888061523
2007-09-25,25.796600341796875
2007-09-26,25.924592971801758
2007-09-27,26.02016830444336
2007-09-28,25.924592971801758
2007-10-01,26.283004760742188
2007-10-02,26.393938064575195
2007-10-03,26.207914352416992
2007-10-04,26.317134857177734
2007-10-05,26.924715042114258
2007-10-08,27.506698608398438
2007-10-09,27.919713973999023
2007-10-10,27.767826080322266
2007-10-11,26.692604064941406
2007-10-12,27.527179718017578
2007-10-15,26.853038787841797
2007-10-16,26.52364730834961
2007-10-17,26.96567726135254
2007-10-18,27.627880096435547
2007-10-19,27.981157302856445
2007-10-22,27.53400993347168
2007-10-23,28.7628231048584
2007-10-24,29.94896125793457
2007-10-25,28.785003662109375
2007-10-26,29.056364059448242
2007-10-29,29.53082847595215
2007-10-30,29.17072296142578
2007-10-31,30.377355575561523
2007-11-01,29.409652709960938
2007-11-02,29.803895950317383
2007-11-05,29.831205368041992
2007-11-06,30.437091827392578
2007-11-07,29.595680236816406
2007-11-08,29.192901611328125
2007-11-09,28.235462188720703
2007-11-12,27.537416458129883
2007-11-13,28.65530776977539
2007-11-14,29.208274841308594
2007-11-15,29.44037437438965
2007-11-16,29.873878479003906
2007-11-19,30.7630558013916
2007-11-20,28.945432662963867
2007-11-21,28.194490432739258
2007-11-23,28.6723575592041
2007-11-26,27.885591506958008
2007-11-27,27.387229919433594
2007-11-28,28.947145462036133
2007-11-29,28.877164840698242
2007-11-30,28.494871139526367
2007-12-03,27.7729434967041
2007-12-04,27.74393081665039
2007-12-05,29.26970100402832
2007-12-06,29.83632469177246
2007-12-07,29.96091651916504
2007-12-10,30.092321395874023
2007-12-11,29.2133846282959
2007-12-12,29.897769927978516
2007-12-13,30.860342025756836
2007-12-14,31.698328018188477
2007-12-17,30.775005340576172
2007-12-18,30.358566284179688
2007-12-19,31.72222328186035
2007-12-20,32.14206314086914
2007-12-21,31.82121467590332
2007-12-24,32.87934494018555
2007-12-26,33.19509506225586
2007-12-27,32.363929748535156
2007-12-28,32.329795837402344
2007-12-31,32.85374069213867
2008-01-02,31.659072875976562
2008-01-03,30.703323364257812
2008-01-04,29.148530960083008
2008-01-07,28.01528549194336
2008-01-08,28.177427291870117
2008-01-09,27.790016174316406
2008-01-10,29.607627868652344
2008-01-11,29.546192169189453
2008-01-14,29.435251235961914
2008-01-15,27.873634338378906
2008-01-16,25.33919906616211
2008-01-17,22.349082946777344
2008-01-18,23.654699325561523
2008-01-22,23.53011131286621
2008-01-23,24.473907470703125
2008-01-24,25.69931411743164
2008-01-25,24.805011749267578
2008-01-28,23.936304092407227
2008-01-29,24.216201782226562
2008-01-30,23.613739013671875
2008-01-31,23.75539207458496
2008-02-01,23.117095947265625
2008-02-04,23.253631591796875
2008-02-05,21.27387809753418
2008-02-06,19.780519485473633
2008-02-07,22.253515243530273
2008-02-08,21.81147575378418
2008-02-11,22.21255111694336
2008-02-12,22.794530868530273
2008-02-13,23.49768829345703
2008-02-14,22.765514373779297
2008-02-15,22.589723587036133
2008-02-19,21.773927688598633
2008-02-20,22.922527313232422
2008-02-21,22.794530868530273
2008-02-22,22.95496368408203
2008-02-25,23.81854820251465
2008-02-26,23.12733268737793
2008-02-27,22.98226547241211
2008-02-28,22.86109733581543
2008-02-29,22.238147735595703
2008-03-03,22.687013626098633
2008-03-04,23.103435516357422
2008-03-05,23.357736587524414
2008-03-06,22.603384017944336
2008-03-07,22.509510040283203
2008-03-10,20.980321884155273
2008-03-11,23.431127548217773
2008-03-12,22.79964828491211
2008-03-13,23.600086212158203
2008-03-14,22.413938522338867
2008-03-17,20.891571044921875
2008-03-18,22.656282424926758
2008-03-19,20.910350799560547
2008-03-20,21.308006286621094
2008-03-24,21.73809242248535
2008-03-25,22.523164749145508
2008-03-26,22.84231948852539
2008-03-27,22.388343811035156
2008-03-28,22.144287109375
2008-03-31,22.27228546142578
2008-04-01,23.74173927307129
2008-04-02,25.226558685302734
2008-04-03,25.47233009338379
2008-04-04,25.16512107849121
2008-04-07,25.583269119262695
2008-04-08,25.267520904541016
2008-04-09,24.982511520385742
2008-04-10,25.627635955810547
2008-04-11,25.238513946533203
2008-04-14,25.130985260009766
2008-04-15,25.296531677246094
2008-04-16,25.970674514770508
2008-04-17,26.82914161682129
2008-04-18,26.738689422607422
2008-04-21,27.2302188873291
2008-04-22,25.649818420410156
2008-04-23,25.851207733154297
2008-04-24,26.969093322753906
2008-04-25,27.399181365966797
2008-04-28,26.373449325561523
2008-04-29,25.898996353149414
2008-04-30,26.479276657104492
2008-05-01,27.307010650634766
2008-05-02,27.4981632232666
2008-05-05,27.74393081665039
2008-05-06,28.18595314025879
2008-05-07,27.26263999938965
2008-05-08,27.25922393798828
2008-05-09,26.719913482666016
2008-05-12,27.062955856323242
2008-05-13,27.42647933959961
2008-05-14,27.527179718017578
2008-05-15,27.13634490966797
2008-05-16,26.370046615600586
2008-05-19,26.07478904724121
2008-05-20,25.702730178833008
2008-05-21,24.45856285095215
2008-05-22,24.441486358642578
2008-05-23,24.35615348815918
2008-05-27,23.91069984436035
2008-05-28,23.75710105895996
2008-05-29,24.13257598876953
2008-05-30,23.5864315032959
2008-06-02,22.895219802856445
2008-06-03,22.55047035217285
2008-06-04,22.028228759765625
2008-06-05,23.31848907470703
2008-06-06,21.864381790161133
2008-06-09,21.683475494384766
2008-06-10,21.388221740722656
2008-06-11,19.98872947692871
2008-06-12,19.82659912109375
2008-06-13,20.992267608642578
2008-06-16,20.958139419555664
2008-06-17,21.01103973388672
2008-06-18,21.219257354736328
2008-06-19,22.63922119140625
2008-06-20,22.13233757019043
2008-06-23,21.951431274414062
2008-06-24,21.91046905517578
2008-06-25,22.053829193115234
2008-06-26,20.823301315307617
2008-06-27,20.275455474853516
2008-06-30,19.456254959106445
2008-07-01,19.66958236694336
2008-07-02,18.44930648803711
2008-07-03,18.090900421142578
2008-07-07,17.700071334838867
2008-07-08,18.133560180664062
2008-07-09,16.280099868774414
2008-07-10,14.5580472946167
2008-07-11,15.087126731872559
2008-07-14,14.525627136230469
2008-07-15,14.74578857421875
2008-07-16,15.998496055603027
2008-07-17,15.430171012878418
2008-07-18,15.266325950622559
2008-07-21,15.274863243103027
2008-07-22,16.590717315673828
2008-07-23,16.213539123535156
2008-07-24,15.534283638000488
2008-07-25,17.561819076538086
2008-07-28,16.89621925354004
2008-07-29,17.80076789855957
2008-07-30,17.781986236572266
2008-07-31,17.03274917602539
2008-08-01,16.41834259033203
2008-08-04,14.581944465637207
2008-08-05,15.210005760192871
2008-08-06,14.438582420349121
2008-08-07,14.421512603759766
2008-08-08,14.96766185760498
2008-08-11,14.810649871826172
2008-08-12,14.197942733764648
2008-08-13,14.12114143371582
2008-08-14,14.884033203125
2008-08-15,14.839655876159668
2008-08-18,14.087003707885742
2008-08-19,14.165515899658203
2008-08-20,14.604137420654297
2008-08-21,14.361780166625977
2008-08-22,15.035926818847656
2008-08-25,14.498312950134277
2008-08-26,14.462482452392578
2008-08-27,15.018857955932617
2008-08-28,15.460887908935547
2008-08-29,15.023980140686035
2008-09-02,15.696420669555664
2008-09-03,15.836360931396484
2008-09-04,15.44553279876709
2008-09-05,16.686296463012695
2008-09-08,16.993492126464844
2008-09-09,15.08029842376709
2008-09-10,15.467718124389648
2008-09-11,15.773221015930176
2008-09-12,15.513792991638184
2008-09-15,13.252432823181152
2008-09-16,12.965712547302246
2008-09-17,11.378491401672363
2008-09-18,12.844538688659668
2008-09-19,14.781630516052246
2008-09-22,12.931578636169434
2008-09-23,13.226832389831543
2008-09-24,12.817234992980957
2008-09-25,13.636442184448242
2008-09-26,13.45723819732666
2008-09-29,11.072992324829102
2008-09-30,13.769560813903809
2008-10-01,14.494902610778809
2008-10-02,13.615960121154785
2008-10-03,13.348012924194336
2008-10-06,13.924869537353516
2008-10-07,14.4283447265625
2008-10-08,14.109196662902832
2008-10-09,11.73348331451416
2008-10-10,12.629494667053223
2008-10-13,14.698002815246582
2008-10-14,14.404450416564941
2008-10-15,12.144798278808594
2008-10-16,13.28486442565918
2008-10-17,14.353251457214355
2008-10-20,13.771272659301758
2008-10-21,13.187582969665527
2008-10-22,11.713003158569336
2008-10-23,10.999605178833008
2008-10-24,10.163331985473633
2008-10-27,9.263904571533203
2008-10-28,10.974002838134766
2008-10-29,10.545626640319824
2008-10-30,14.848185539245605
2008-10-31,14.602428436279297
2008-11-03,14.360077857971191
2008-11-04,15.793693542480469
2008-11-05,13.977776527404785
2008-11-06,12.900856018066406
2008-11-07,13.689349174499512
2008-11-10,12.462242126464844
2008-11-11,12.52367877960205
2008-11-12,11.521854400634766
2008-11-13,12.754082679748535
2008-11-14,12.09359359741211
2008-11-17,11.119073867797852
2008-11-18,11.047391891479492
2008-11-19,9.948287010192871
2008-11-20,8.651205062866211
2008-11-21,9.984128952026367
2008-11-24,11.293156623840332
2008-11-25,11.724950790405273
2008-11-26,12.701173782348633
2008-11-28,12.56122875213623
2008-12-01,10.354477882385254
2008-12-02,10.721414566040039
2008-12-03,11.402384757995605
2008-12-04,11.347771644592285
2008-12-05,12.223299980163574
2008-12-08,13.883913040161133
2008-12-09,13.139793395996094
2008-12-10,13.221712112426758
2008-12-11,12.573172569274902
2008-12-12,13.1056547164917
2008-12-15,12.144798278808594
2008-12-16,13.682520866394043
2008-12-17,13.974364280700684
2008-12-18,13.919753074645996
2008-12-19,13.687639236450195
2008-12-22,13.48283863067627
2008-12-23,13.293396949768066
2008-12-24,13.035685539245605
2008-12-26,13.076651573181152
2008-12-29,13.033979415893555
2008-12-30,13.670572280883789
2008-12-31,14.069941520690918
2009-01-02,14.433465003967285
2009-01-05,12.45882511138916
2009-01-06,10.682164192199707
2009-01-07,10.9364595413208
2009-01-08,11.059340476989746
2009-01-09,10.902327537536621
2009-01-12,10.45346450805664
2009-01-13,10.552453994750977
2009-01-14,10.067755699157715
2009-01-15,9.79809856414795
2009-01-16,9.840765953063965
2009-01-20,8.690458297729492
2009-01-21,9.461881637573242
2009-01-22,9.06763744354248
2009-01-23,9.664974212646484
2009-01-26,9.51991081237793
2009-01-27,9.926100730895996
2009-01-28,10.55074691772461
2009-01-29,9.891965866088867
2009-01-30,9.71617603302002
2009-02-02,9.378251075744629
2009-02-03,10.054102897644043
2009-02-04,10.100178718566895
2009-02-05,10.4824800491333
2009-02-06,10.83234977722168
2009-02-09,10.62584114074707
2009-02-10,10.485893249511719
2009-02-11,10.728243827819824
2009-02-12,10.578056335449219
2009-02-13,10.772615432739258
2009-02-17,9.955114364624023
2009-02-18,9.922685623168945
2009-02-19,9.63937759399414
2009-02-20,9.905617713928223
2009-02-23,9.178566932678223
2009-02-24,9.670097351074219
2009-02-25,10.037032127380371
2009-02-26,10.069462776184082
2009-02-27,9.688868522644043
2009-03-02,9.013020515441895
2009-03-03,9.320228576660156
2009-03-04,9.791272163391113
2009-03-05,9.900498390197754
2009-03-06,10.30669116973877
2009-03-09,10.42445182800293
2009-03-10,10.328875541687012
2009-03-11,10.69923210144043
2009-03-12,11.390435218811035
2009-03-13,11.678868293762207
2009-03-16,11.724950790405273
2009-03-17,12.322291374206543
2009-03-18,13.271203994750977
2009-03-19,12.620963096618652
2009-03-20,12.228421211242676
2009-03-23,13.576705932617188
2009-03-24,13.076651573181152
2009-03-25,13.028860092163086
2009-03-26,13.807108879089355
2009-03-27,13.416277885437012
2009-03-30,12.470772743225098
2009-03-31,12.709709167480469
2009-04-01,12.569761276245117
2009-04-02,13.346302032470703
2009-04-03,14.55293083190918
2009-04-06,14.06652545928955
2009-04-07,14.416399955749512
2009-04-08,14.887441635131836
2009-04-09,15.210005760192871
2009-04-13,15.559874534606934
2009-04-14,14.646799087524414
2009-04-15,14.814056396484375
2009-04-16,14.535865783691406
2009-04-17,14.778214454650879
2009-04-20,14.36519718170166
2009-04-21,15.145151138305664
2009-04-22,14.116018295288086
2009-04-23,14.450530052185059
2009-04-24,14.402743339538574
2009-04-27,14.96766185760498
2009-04-28,14.302053451538086
2009-04-29,14.86695671081543
2009-04-30,14.950586318969727
2009-05-01,14.532455444335938
2009-05-04,15.433578491210938
2009-05-05,17.408218383789062
2009-05-06,16.687992095947266
2009-05-07,16.240842819213867
2009-05-08,16.602659225463867
2009-05-11,15.749323844909668
2009-05-12,16.46953773498535
2009-05-13,16.484907150268555
2009-05-14,17.19659996032715
2009-05-15,16.541227340698242
2009-05-18,17.683000564575195
2009-05-19,17.763216018676758
2009-05-20,16.778453826904297
2009-05-21,16.838184356689453
2009-05-22,16.981550216674805
2009-05-26,17.4218807220459
2009-05-27,17.490142822265625
2009-05-28,18.38103675842285
2009-05-29,18.396392822265625
2009-06-01,18.7786922454834
2009-06-02,19.65252685546875
2009-06-03,19.20024299621582
2009-06-04,20.435888290405273
2009-06-05,19.603025436401367
2009-06-08,20.15769386291504
2009-06-09,20.111621856689453
2009-06-10,19.582544326782227
2009-06-11,19.901689529418945
2009-06-12,19.814659118652344
2009-06-15,19.29922866821289
2009-06-16,19.04493522644043
2009-06-17,18.6011962890625
2009-06-18,19.270221710205078
2009-06-19,19.672998428344727
2009-06-22,18.096017837524414
2009-06-23,18.290578842163086
2009-06-24,19.20536231994629
2009-06-25,19.416990280151367
2009-06-26,19.800996780395508
2009-06-29,20.20035743713379
2009-06-30,19.497207641601562
2009-07-01,19.06712532043457
2009-07-02,18.62679672241211
2009-07-06,18.78722381591797
2009-07-07,16.730667114257812
2009-07-08,14.540984153747559
2009-07-09,14.648507118225098
2009-07-10,14.455653190612793
2009-07-13,15.19294548034668
2009-07-14,14.55293083190918
2009-07-15,15.582069396972656
2009-07-16,15.365312576293945
2009-07-17,15.530868530273438
2009-07-20,15.810758590698242
2009-07-21,15.486490249633789
2009-07-22,15.310700416564941
2009-07-23,15.979723930358887
2009-07-24,15.892684936523438
2009-07-27,15.957538604736328
2009-07-28,15.544520378112793
2009-07-29,15.872204780578613
2009-07-30,16.37397003173828
2009-07-31,16.053112030029297
