Date,ZBH
2002-05-03,30.313547134399414
2002-05-06,29.703325271606445
2002-05-07,29.582990646362305
2002-05-08,29.909595489501953
2002-05-09,29.97836685180664
2002-05-10,29.88382911682129
2002-05-13,30.09868812561035
2002-05-14,30.21041488647461
2002-05-15,31.044092178344727
2002-05-16,30.640153884887695
2002-05-17,31.23318099975586
2002-05-20,31.215980529785156
2002-05-21,30.898000717163086
2002-05-22,30.50263786315918
2002-05-23,30.45107078552246
2002-05-24,30.640153884887695
2002-05-28,30.442468643188477
2002-05-29,30.287765502929688
2002-05-30,30.22759437561035
2002-05-31,30.06430435180664
2002-06-03,28.835268020629883
2002-06-04,28.362545013427734
2002-06-05,29.44548988342285
2002-06-06,29.325157165527344
2002-06-07,29.454082489013672
2002-06-10,29.376724243164062
2002-06-11,27.76091766357422
2002-06-12,27.61480712890625
2002-06-13,27.743728637695312
2002-06-14,27.717947006225586
2002-06-17,29.39391326904297
2002-06-18,29.325157165527344
2002-06-19,29.39391326904297
2002-06-20,29.282190322875977
2002-06-21,29.04153060913086
2002-06-24,29.13606834411621
2002-06-25,29.110286712646484
2002-06-26,29.015745162963867
2002-06-27,30.597169876098633
2002-06-28,30.648738861083984
2002-07-01,29.995540618896484
2002-07-02,28.81806182861328
2002-07-03,28.465673446655273
2002-07-05,29.30797004699707
2002-07-08,29.44548988342285
2002-07-09,27.924219131469727
2002-07-10,25.870084762573242
2002-07-11,25.620830535888672
2002-07-12,26.18808364868164
2002-07-15,25.345802307128906
2002-07-16,25.73256492614746
2002-07-17,26.557655334472656
2002-07-18,26.557655334472656
2002-07-19,26.46312141418457
2002-07-22,25.698184967041016
2002-07-23,25.2426700592041
2002-07-24,26.858478546142578
2002-07-25,29.402509689331055
2002-07-26,30.3221492767334
2002-07-29,30.915159225463867
2002-07-30,31.2933406829834
2002-07-31,31.998119354248047
2002-08-01,30.751893997192383
2002-08-02,31.4566650390625
2002-08-05,31.069889068603516
2002-08-06,31.8778018951416
2002-08-07,32.642704010009766
2002-08-08,33.91474151611328
2002-08-09,33.71704864501953
2002-08-12,33.450618743896484
2002-08-13,31.594160079956055
2002-08-14,31.11286163330078
2002-08-15,31.628538131713867
2002-08-16,31.044092178344727
2002-08-19,31.15582847595215
2002-08-20,30.992538452148438
2002-08-21,31.23318099975586
2002-08-22,31.92075538635254
2002-08-23,31.7574462890625
2002-08-26,32.02389907836914
2002-08-27,31.628538131713867
2002-08-28,30.906591415405273
2002-08-29,30.940954208374023
2002-08-30,31.71449851989746
2002-09-03,31.929372787475586
2002-09-04,32.11842727661133
2002-09-05,32.83180236816406
2002-09-06,33.287322998046875
2002-09-09,32.91775131225586
2002-09-10,32.05828094482422
2002-09-11,32.22157287597656
2002-09-12,31.68010902404785
2002-09-13,31.628538131713867
2002-09-16,31.46524429321289
2002-09-17,31.27617073059082
2002-09-18,32.34189224243164
2002-09-19,32.96931838989258
2002-09-20,33.519386291503906
2002-09-23,33.60531997680664
2002-09-24,31.723079681396484
2002-09-25,33.49359893798828
2002-09-26,33.41623306274414
2002-09-27,33.37324523925781
2002-09-30,32.95212936401367
2002-10-01,33.209964752197266
2002-10-02,33.30451583862305
2002-10-03,33.450618743896484
2002-10-04,32.98651123046875
2002-10-07,33.01228332519531
2002-10-08,33.04666519165039
2002-10-09,33.19277572631836
2002-10-10,33.30451583862305
2002-10-11,33.41623306274414
2002-10-14,35.06641387939453
2002-10-15,34.2413330078125
2002-10-16,34.378841400146484
2002-10-17,36.140769958496094
2002-10-18,35.62507247924805
2002-10-21,35.51335906982422
2002-10-22,35.50474166870117
2002-10-23,35.50474166870117
2002-10-24,34.34446716308594
2002-10-25,35.22112274169922
2002-10-28,34.57651901245117
2002-10-29,34.310089111328125
2002-10-30,34.318695068359375
2002-10-31,35.427391052246094
2002-11-01,35.668052673339844
2002-11-04,35.45319366455078
2002-11-05,35.470375061035156
2002-11-06,36.097801208496094
2002-11-07,36.61347198486328
2002-11-08,35.49617004394531
2002-11-11,35.100799560546875
2002-11-12,34.33589172363281
2002-11-13,34.378841400146484
2002-11-14,34.378841400146484
2002-11-15,34.808589935302734
2002-11-18,35.13517761230469
2002-11-19,35.35004806518555
2002-11-20,35.91730880737305
2002-11-21,34.4304313659668
2002-11-22,33.46780776977539
2002-11-25,32.230186462402344
2002-11-26,32.78882598876953
2002-11-27,33.003692626953125
2002-11-29,32.35049819946289
2002-12-02,32.19578170776367
2002-12-03,33.69127655029297
2002-12-04,33.94911575317383
2002-12-05,33.71704864501953
2002-12-06,33.7772102355957
2002-12-09,33.87175750732422
2002-12-10,34.4304313659668
2002-12-11,34.894535064697266
2002-12-12,34.30149841308594
2002-12-13,33.734249114990234
2002-12-16,33.85457992553711
2002-12-17,33.34748458862305
2002-12-18,34.03505325317383
2002-12-19,34.138187408447266
2002-12-20,34.413230895996094
2002-12-23,35.05781936645508
2002-12-24,34.84294891357422
2002-12-26,34.636680603027344
2002-12-27,34.33589172363281
2002-12-30,34.91170883178711
2002-12-31,35.68524169921875
2003-01-02,34.636680603027344
2003-01-03,34.722633361816406
2003-01-06,34.94609832763672
2003-01-07,34.60231399536133
2003-01-08,34.378841400146484
2003-01-09,34.59372329711914
2003-01-10,34.327274322509766
2003-01-13,33.64829635620117
2003-01-14,33.13261413574219
2003-01-15,32.977901458740234
2003-01-16,32.79741668701172
2003-01-17,34.03505325317383
2003-01-21,33.43343734741211
2003-01-22,33.519386291503906
2003-01-23,33.89754867553711
2003-01-24,33.639705657958984
2003-01-27,32.98651123046875
2003-01-28,33.94911575317383
2003-01-29,35.23832321166992
2003-01-30,35.23832321166992
2003-01-31,35.23832321166992
2003-02-03,35.7368278503418
2003-02-04,35.08359909057617
2003-02-05,35.58210372924805
2003-02-06,35.839942932128906
2003-02-07,36.3470344543457
2003-02-10,36.527523040771484
2003-02-11,36.19233703613281
2003-02-12,35.65087127685547
2003-02-13,35.7368278503418
2003-02-14,35.92588806152344
2003-02-18,36.73379135131836
2003-02-19,36.08917999267578
2003-02-20,36.965858459472656
2003-02-21,37.78236389160156
2003-02-24,37.53310775756836
2003-02-25,38.59025573730469
2003-02-26,38.392578125
2003-02-27,38.530086517333984
2003-02-28,38.15192794799805
2003-03-03,37.55888748168945
2003-03-04,37.51591873168945
2003-03-05,38.0144157409668
2003-03-06,38.4957160949707
2003-03-07,38.856689453125
2003-03-10,38.169124603271484
2003-03-11,37.619049072265625
2003-03-12,37.81673049926758
2003-03-13,38.37538146972656
2003-03-14,40.12871170043945
2003-03-17,42.08830261230469
2003-03-18,41.78750228881836
2003-03-19,41.4265022277832
2003-03-20,41.804683685302734
2003-03-21,42.74149703979492
2003-03-24,42.036739349365234
2003-03-25,42.20001983642578
2003-03-26,41.44369888305664
2003-03-27,41.53823471069336
2003-03-28,42.50944137573242
2003-03-31,41.796085357666016
2003-04-01,42.59538650512695
2003-04-02,39.879451751708984
2003-04-03,39.853668212890625
2003-04-04,39.53568649291992
2003-04-07,38.98561096191406
2003-04-08,40.154483795166016
2003-04-09,40.068546295166016
2003-04-10,40.83348083496094
2003-04-11,40.506874084472656
2003-04-14,40.713157653808594
2003-04-15,40.18028259277344
2003-04-16,38.41836929321289
2003-04-17,39.037174224853516
2003-04-21,39.088748931884766
2003-04-22,39.56146240234375
2003-04-23,39.96541213989258
2003-04-24,41.16864776611328
2003-04-25,40.77332305908203
2003-04-28,40.90223693847656
2003-04-29,40.5584602355957
2003-04-30,40.309200286865234
2003-05-01,39.56146240234375
2003-05-02,40.83348083496094
2003-05-05,40.498287200927734
2003-05-06,41.23741912841797
2003-05-07,40.713157653808594
2003-05-08,40.472496032714844
2003-05-09,39.98260498046875
2003-05-12,41.383541107177734
2003-05-13,41.2546272277832
2003-05-14,41.555450439453125
2003-05-15,42.036739349365234
2003-05-16,42.019554138183594
2003-05-19,41.495269775390625
2003-05-20,38.20349884033203
2003-05-21,37.66203689575195
2003-05-22,39.34660339355469
2003-05-23,39.47550582885742
2003-05-27,39.6989631652832
2003-05-28,39.14891815185547
2003-05-29,39.501312255859375
2003-05-30,38.55588150024414
2003-06-02,37.249481201171875
2003-06-03,37.730777740478516
2003-06-04,36.656463623046875
2003-06-05,36.536109924316406
2003-06-06,37.81673049926758
2003-06-09,38.06599807739258
2003-06-10,38.69339370727539
2003-06-11,39.52708435058594
2003-06-12,39.96541213989258
2003-06-13,40.120113372802734
2003-06-16,40.5584602355957
2003-06-17,40.10292053222656
2003-06-18,40.077152252197266
2003-06-19,38.177703857421875
2003-06-20,38.12614822387695
2003-06-23,37.739376068115234
2003-06-24,37.77376174926758
2003-06-25,37.95425796508789
2003-06-26,38.684810638427734
2003-06-27,38.3066291809082
2003-06-30,38.719173431396484
2003-07-01,39.157501220703125
2003-07-02,39.252044677734375
2003-07-03,38.74495315551758
2003-07-07,39.105926513671875
2003-07-08,39.08015441894531
2003-07-09,38.13475036621094
2003-07-10,38.94264602661133
2003-07-11,38.6418342590332
2003-07-14,38.42695999145508
2003-07-15,38.2464714050293
2003-07-16,38.1175422668457
2003-07-17,38.84809494018555
2003-07-18,38.9598274230957
2003-07-21,38.84809494018555
2003-07-22,38.90824890136719
2003-07-23,38.856689453125
2003-07-24,39.36378479003906
2003-07-25,40.14590072631836
2003-07-28,40.93660354614258
2003-07-29,41.899208068847656
2003-07-30,41.117095947265625
2003-07-31,41.091331481933594
2003-08-01,40.713157653808594
2003-08-04,40.77332305908203
2003-08-05,40.65298843383789
2003-08-06,43.34312438964844
2003-08-07,43.2829704284668
2003-08-08,42.52664566040039
2003-08-11,42.217220306396484
2003-08-12,43.0079345703125
2003-08-13,42.5008544921875
2003-08-14,42.41490936279297
2003-08-15,41.85625076293945
2003-08-18,42.00236511230469
2003-08-19,41.76171112060547
2003-08-20,41.48667907714844
2003-08-21,42.174251556396484
2003-08-22,41.942195892333984
2003-08-25,41.90781021118164
2003-08-26,42.019554138183594
2003-08-27,41.873443603515625
2003-08-28,44.30572509765625
2003-08-29,44.46904373168945
2003-09-02,45.76683807373047
2003-09-03,45.620723724365234
2003-09-04,46.05046844482422
2003-09-05,45.59495162963867
2003-09-08,46.153602600097656
2003-09-09,45.586360931396484
2003-09-10,45.208187103271484
2003-09-11,44.76984786987305
2003-09-12,45.019107818603516
2003-09-15,45.105045318603516
2003-09-16,45.26833724975586
2003-09-17,46.299705505371094
2003-09-18,46.65209197998047
2003-09-19,46.14501953125
2003-09-22,46.56615447998047
2003-09-23,47.795188903808594
2003-09-24,47.94990158081055
2003-09-25,47.15918731689453
2003-09-26,47.717838287353516
2003-09-29,47.74360656738281
2003-09-30,47.356849670410156
2003-10-01,47.8725471496582
2003-10-02,48.28507995605469
2003-10-03,48.72341537475586
2003-10-06,49.711822509765625
2003-10-07,49.239105224609375
2003-10-08,49.161766052246094
2003-10-09,49.024234771728516
2003-10-10,48.57731246948242
2003-10-13,47.95848083496094
2003-10-14,48.30228042602539
2003-10-15,49.4539794921875
2003-10-16,49.95246887207031
2003-10-17,50.3220329284668
2003-10-20,50.9064826965332
2003-10-21,50.60565948486328
2003-10-22,50.468143463134766
2003-10-23,53.287200927734375
2003-10-24,52.573856353759766
2003-10-27,52.788719177246094
2003-10-28,53.9833869934082
2003-10-29,54.1123046875
2003-10-30,53.91463088989258
2003-10-31,54.84284973144531
2003-11-03,55.5218391418457
2003-11-04,55.71951675415039
2003-11-05,55.71092224121094
2003-11-06,56.149253845214844
2003-11-07,55.934383392333984
2003-11-10,55.43589401245117
2003-11-11,54.30137634277344
2003-11-12,55.14366912841797
2003-11-13,55.09210205078125
2003-11-14,54.834259033203125
2003-11-17,55.16085433959961
2003-11-18,54.799869537353516
2003-11-19,54.67096710205078
2003-11-20,54.72252655029297
2003-11-21,54.585018157958984
2003-11-24,56.16645431518555
2003-11-25,55.934383392333984
2003-11-26,56.286781311035156
2003-11-28,56.65634536743164
2003-12-01,58.27213668823242
2003-12-02,58.15183639526367
2003-12-03,58.0142936706543
2003-12-04,56.8540153503418
2003-12-05,56.53601837158203
2003-12-08,57.507232666015625
2003-12-09,56.61337661743164
2003-12-10,56.450069427490234
2003-12-11,56.639156341552734
2003-12-12,57.06888961791992
2003-12-15,56.939964294433594
2003-12-16,57.53301239013672
2003-12-17,59.10582733154297
2003-12-18,59.77620315551758
2003-12-19,59.612945556640625
2003-12-22,59.5097770690918
2003-12-23,58.44404602050781
2003-12-24,59.019901275634766
2003-12-26,59.32931137084961
2003-12-29,61.16856002807617
2003-12-30,60.936500549316406
2003-12-31,60.506797790527344
2004-01-02,60.16298294067383
2004-01-05,59.62153244018555
2004-01-06,59.32931137084961
2004-01-07,59.99108123779297
2004-01-08,61.15139389038086
2004-01-09,60.89352035522461
2004-01-12,60.89352035522461
2004-01-13,60.12860870361328
2004-01-14,60.17157745361328
2004-01-15,60.73023986816406
2004-01-16,65.44873809814453
2004-01-20,63.83292770385742
2004-01-21,64.28843688964844
2004-01-22,64.29700469970703
2004-01-23,64.15953826904297
2004-01-26,66.17927551269531
2004-01-27,64.89007568359375
2004-01-28,62.99925231933594
2004-01-29,64.64940643310547
2004-01-30,65.7495346069336
2004-02-02,66.29959106445312
2004-02-03,66.97862243652344
2004-02-04,66.90985107421875
2004-02-05,65.6206283569336
2004-02-06,68.11311340332031
2004-02-09,66.95285034179688
2004-02-10,66.60041046142578
2004-02-11,67.6833724975586
2004-02-12,67.33956909179688
2004-02-13,66.6090316772461
2004-02-17,66.6090316772461
2004-02-18,66.90985107421875
2004-02-19,67.12468719482422
2004-02-20,66.72074890136719
2004-02-23,66.1448974609375
2004-02-24,66.34261322021484
2004-02-25,66.54885864257812
2004-02-26,65.96442413330078
2004-02-27,65.01036834716797
2004-03-01,67.25362396240234
2004-03-02,66.09333038330078
2004-03-03,66.52307891845703
2004-03-04,66.67774963378906
2004-03-05,68.02713775634766
2004-03-08,69.31636810302734
2004-03-09,68.41389465332031
2004-03-10,67.21063995361328
2004-03-11,65.49170684814453
2004-03-12,66.3941650390625
2004-03-15,65.82688903808594
2004-03-16,65.66360473632812
2004-03-17,66.84110260009766
2004-03-18,65.7495346069336
2004-03-19,64.33999633789062
2004-03-22,62.578102111816406
2004-03-23,63.21409606933594
2004-03-24,61.87331771850586
2004-03-25,62.66404724121094
2004-03-26,61.96787643432617
2004-03-29,62.69842529296875
2004-03-30,62.84452438354492
2004-03-31,63.411808013916016
2004-04-01,63.55790328979492
2004-04-02,67.06451416015625
2004-04-05,68.42249298095703
2004-04-06,67.94120788574219
2004-04-07,67.72634887695312
2004-04-08,67.56302642822266
2004-04-12,68.04431915283203
2004-04-13,67.61459350585938
2004-04-14,67.6833724975586
2004-04-15,67.44268798828125
2004-04-16,69.47965240478516
2004-04-19,69.47965240478516
2004-04-20,68.24201202392578
2004-04-21,70.59695434570312
2004-04-22,72.65109252929688
2004-04-23,71.1814193725586
2004-04-26,72.19560241699219
2004-04-27,69.40229034423828
2004-04-28,69.21321868896484
2004-04-29,69.57418823242188
2004-04-30,68.62875366210938
2004-05-03,70.54541015625
2004-05-04,70.6571273803711
2004-05-05,72.04951477050781
2004-05-06,70.57118225097656
2004-05-07,70.34771728515625
2004-05-10,68.58578491210938
2004-05-11,69.53120422363281
2004-05-12,68.54280853271484
2004-05-13,69.88358306884766
2004-05-14,70.45086669921875
2004-05-17,70.50242614746094
2004-05-18,71.29314422607422
2004-05-19,70.57118225097656
2004-05-20,70.58834838867188
2004-05-21,71.80878448486328
2004-05-24,70.17579650878906
2004-05-25,71.980712890625
2004-05-26,73.14098358154297
2004-05-27,73.22694396972656
2004-05-28,73.3558349609375
2004-06-01,73.57072448730469
2004-06-02,74.8685073852539
2004-06-03,74.2411117553711
2004-06-04,74.78258514404297
2004-06-07,75.4186019897461
2004-06-08,75.46155548095703
2004-06-09,74.47317504882812
2004-06-10,74.89431762695312
2004-06-14,74.85994720458984
2004-06-15,75.3240737915039
2004-06-16,74.66223907470703
2004-06-17,73.91451263427734
2004-06-18,74.14657592773438
2004-06-21,73.91451263427734
2004-06-22,73.29571533203125
2004-06-23,74.85994720458984
2004-06-24,75.4186019897461
2004-06-25,75.63345336914062
2004-06-28,73.91451263427734
2004-06-29,74.8685073852539
2004-06-30,75.80537414550781
2004-07-01,75.26387786865234
2004-07-02,74.47317504882812
2004-07-06,75.3756103515625
2004-07-07,76.6218490600586
2004-07-08,76.40699768066406
2004-07-09,73.23553466796875
2004-07-12,71.14700317382812
2004-07-13,70.56257629394531
2004-07-14,71.28453826904297
2004-07-15,70.99234008789062
2004-07-16,66.38554382324219
2004-07-19,65.6206283569336
2004-07-20,67.03877258300781
2004-07-21,65.16508483886719
2004-07-22,64.85569763183594
2004-07-23,65.3370132446289
2004-07-26,63.4719352722168
2004-07-27,65.79253387451172
2004-07-28,63.38597869873047
2004-07-29,63.01642608642578
2004-07-30,65.58625030517578
2004-08-02,65.5088882446289
2004-08-03,65.6807861328125
2004-08-04,64.95883178710938
2004-08-05,61.58110809326172
2004-08-06,59.982505798339844
2004-08-09,60.05128860473633
2004-08-10,61.79600143432617
2004-08-11,62.68121337890625
2004-08-12,61.87331771850586
2004-08-13,61.366249084472656
2004-08-16,61.67567443847656
2004-08-17,62.05380630493164
2004-08-18,63.18832015991211
2004-08-19,63.1109733581543
2004-08-20,62.9390869140625
2004-08-23,62.49214172363281
2004-08-24,61.58968734741211
2004-08-25,62.569522857666016
2004-08-26,61.70143127441406
2004-08-27,61.94209289550781
2004-08-30,60.99664306640625
2004-08-31,61.28031539916992
2004-09-01,62.947654724121094
2004-09-02,65.07916259765625
2004-09-03,64.23685455322266
2004-09-07,66.19646453857422
2004-09-08,65.96442413330078
2004-09-09,65.38855743408203
2004-09-10,65.070556640625
2004-09-13,66.30821228027344
2004-09-14,66.26522827148438
2004-09-15,65.15650939941406
2004-09-16,65.2596435546875
2004-09-17,66.05035400390625
2004-09-20,67.61459350585938
2004-09-21,68.2935791015625
2004-09-22,66.78092956542969
2004-09-23,66.8840560913086
2004-09-24,68.43109130859375
2004-09-27,66.32540893554688
2004-09-28,66.54885864257812
2004-09-29,67.511474609375
2004-09-30,67.93262481689453
2004-10-01,67.73493957519531
2004-10-04,68.27637481689453
2004-10-05,67.25362396240234
2004-10-06,67.12468719482422
2004-10-07,65.06195831298828
2004-10-08,63.78135681152344
2004-10-11,64.11656188964844
2004-10-12,64.30564880371094
2004-10-13,64.00482177734375
2004-10-14,63.153934478759766
2004-10-15,61.28889465332031
2004-10-18,61.916316986083984
2004-10-19,60.09421920776367
2004-10-20,61.022457122802734
2004-10-21,60.30050277709961
2004-10-22,59.3206901550293
2004-10-25,58.35809326171875
2004-10-26,61.94209289550781
2004-10-27,65.27687072753906
2004-10-28,65.3627700805664
2004-10-29,66.6863784790039
2004-11-01,65.5948257446289
2004-11-02,65.4057846069336
2004-11-03,66.92700958251953
2004-11-04,68.62017822265625
2004-11-05,70.1930160522461
2004-11-08,68.37096405029297
2004-11-09,67.82948303222656
2004-11-10,67.72634887695312
2004-11-11,69.44526672363281
2004-11-12,68.54280853271484
2004-11-15,68.40530395507812
2004-11-16,68.07010650634766
2004-11-17,68.45686340332031
2004-11-18,67.4255142211914
2004-11-19,66.17070007324219
2004-11-22,67.41693115234375
2004-11-23,67.35677337646484
2004-11-24,68.49987030029297
2004-11-26,68.37096405029297
2004-11-29,69.17882537841797
2004-11-30,70.1328353881836
2004-12-01,71.72286224365234
2004-12-02,71.65409851074219
2004-12-03,71.09544372558594
2004-12-06,70.85478210449219
2004-12-07,70.04691314697266
2004-12-08,71.00092315673828
2004-12-09,72.49639129638672
2004-12-10,72.01506805419922
2004-12-13,72.19560241699219
2004-12-14,72.44483947753906
2004-12-15,70.04691314697266
2004-12-16,68.49987030029297
2004-12-17,68.2935791015625
2004-12-20,69.2389907836914
2004-12-21,69.85783386230469
2004-12-22,70.38208770751953
2004-12-23,68.88661193847656
2004-12-27,68.3193588256836
2004-12-28,69.39368438720703
2004-12-29,69.54840850830078
2004-12-30,69.52259826660156
2004-12-31,68.8608627319336
2005-01-03,68.22483825683594
2005-01-04,68.19902801513672
2005-01-05,67.66617584228516
2005-01-06,68.44829559326172
2005-01-07,68.32794952392578
2005-01-10,68.98117065429688
2005-01-11,68.68893432617188
2005-01-12,68.49126434326172
2005-01-13,66.31680297851562
2005-01-14,67.70054626464844
2005-01-18,69.41090393066406
2005-01-19,68.98975372314453
2005-01-20,69.69452667236328
2005-01-21,69.18744659423828
2005-01-24,68.74048614501953
2005-01-25,68.88661193847656
2005-01-26,69.61717987060547
2005-01-27,68.72333526611328
2005-01-28,68.66315460205078
2005-01-31,67.76927947998047
2005-02-01,75.1177749633789
2005-02-02,74.45597839355469
2005-02-03,74.38725280761719
2005-02-04,74.937255859375
2005-02-07,73.45902252197266
2005-02-08,73.14098358154297
2005-02-09,72.35888671875
2005-02-10,73.2699203491211
2005-02-11,73.13240051269531
2005-02-14,71.86038970947266
2005-02-15,71.48221588134766
2005-02-16,72.53936767578125
2005-02-17,74.01765441894531
2005-02-18,73.70826721191406
2005-02-22,72.81438446044922
2005-02-23,72.35028076171875
2005-02-24,72.93474578857422
2005-02-25,73.8629379272461
2005-02-28,73.82855987548828
2005-03-01,73.65666198730469
2005-03-02,73.5879135131836
2005-03-03,73.95751953125
2005-03-04,73.44181823730469
2005-03-07,72.62531280517578
2005-03-08,70.56257629394531
2005-03-09,71.02671813964844
2005-03-10,69.48825073242188
2005-03-11,67.86383056640625
2005-03-14,67.7520980834961
2005-03-15,68.11311340332031
2005-03-16,68.0357437133789
2005-03-17,68.95537567138672
2005-03-18,70.02111053466797
2005-03-21,68.96399688720703
2005-03-22,68.49987030029297
2005-03-23,67.64896392822266
2005-03-24,68.24201202392578
2005-03-28,69.90078735351562
2005-03-29,70.3133773803711
2005-03-30,71.00092315673828
2005-03-31,66.87542724609375
2005-04-01,64.17672729492188
2005-04-04,64.10794067382812
2005-04-05,65.8871078491211
2005-04-06,66.04175567626953
2005-04-07,66.60041046142578
2005-04-08,65.85269927978516
2005-04-11,66.1448974609375
2005-04-12,66.07612609863281
2005-04-13,65.60343933105469
