Date,IEX
2000-07-21,9.947052955627441
2000-07-24,9.928072929382324
2000-07-25,10.004006385803223
2000-07-26,10.022989273071289
2000-07-27,9.928072929382324
2000-07-28,9.89011001586914
2000-07-31,10.022989273071289
2000-08-01,10.022989273071289
2000-08-02,9.89011001586914
2000-08-03,9.833155632019043
2000-08-04,9.757225036621094
2000-08-07,9.833155632019043
2000-08-08,9.814173698425293
2000-08-09,9.814173698425293
2000-08-10,9.909090042114258
2000-08-11,9.966042518615723
2000-08-14,10.022989273071289
2000-08-15,9.89011001586914
2000-08-16,9.909090042114258
2000-08-17,9.814173698425293
2000-08-18,9.871119499206543
2000-08-21,9.79519271850586
2000-08-22,9.624345779418945
2000-08-23,9.586377143859863
2000-08-24,9.434517860412598
2000-08-25,9.510446548461914
2000-08-28,9.339603424072266
2000-08-29,9.2067232131958
2000-08-30,9.2067232131958
2000-08-31,9.2257080078125
2000-09-01,9.111808776855469
2000-09-05,9.2067232131958
2000-09-06,9.187740325927734
2000-09-07,9.2257080078125
2000-09-08,9.244683265686035
2000-09-11,9.03587532043457
2000-09-12,9.263673782348633
2000-09-13,9.320616722106934
2000-09-14,9.244683265686035
2000-09-15,9.03587532043457
2000-09-18,8.827061653137207
2000-09-19,8.732147216796875
2000-09-20,8.751130104064941
2000-09-21,8.485367774963379
2000-09-22,8.124696731567383
2000-09-25,8.02978229522705
2000-09-26,7.631144046783447
2000-09-27,7.631144046783447
2000-09-28,8.06774616241455
2000-09-29,8.485367774963379
2000-10-02,8.523334503173828
2000-10-03,8.84604549407959
2000-10-04,8.78909683227539
2000-10-05,8.63723373413086
2000-10-06,8.504350662231445
2000-10-09,8.466388702392578
2000-10-10,8.238590240478516
2000-10-11,8.428421020507812
2000-10-12,8.29944896697998
2000-10-13,8.452078819274902
2000-10-16,8.375761032104492
2000-10-17,8.413920402526855
2000-10-18,8.413920402526855
2000-10-19,8.75735092163086
2000-10-20,8.64286994934082
2000-10-23,8.9099760055542
2000-10-24,9.119851112365723
2000-10-25,8.967217445373535
2000-10-26,9.10076904296875
2000-10-27,9.234328269958496
2000-10-30,9.425119400024414
2000-10-31,9.844861030578613
2000-11-01,9.63498592376709
2000-11-02,9.444196701049805
2000-11-03,9.272486686706543
2000-11-06,9.17708683013916
2000-11-07,9.253406524658203
2000-11-08,9.291560173034668
2000-11-09,9.215248107910156
2000-11-10,9.15800952911377
2000-11-13,9.138935089111328
2000-11-14,9.15800952911377
2000-11-15,9.272486686706543
2000-11-16,9.367877006530762
2000-11-17,9.63498592376709
2000-11-20,9.57774829864502
2000-11-21,9.558673858642578
2000-11-22,9.367877006530762
2000-11-24,9.63498592376709
2000-11-27,9.74946117401123
2000-11-28,9.673151969909668
2000-11-29,9.940258026123047
2000-11-30,9.863940238952637
2000-12-01,10.111966133117676
2000-12-04,10.264599800109863
2000-12-05,10.913294792175293
2000-12-06,10.092889785766602
2000-12-07,9.959333419799805
2000-12-08,10.550789833068848
2000-12-11,10.646185874938965
2000-12-12,10.436312675476074
2000-12-13,10.169207572937012
2000-12-14,10.131051063537598
2000-12-15,10.169207572937012
2000-12-18,10.264599800109863
2000-12-19,10.092889785766602
2000-12-20,9.63498592376709
2000-12-21,9.10076904296875
2000-12-22,9.272486686706543
2000-12-26,9.501434326171875
2000-12-27,10.302762985229492
2000-12-28,10.474472045898438
2000-12-29,10.111966133117676
2001-01-02,9.615912437438965
2001-01-03,10.073812484741211
2001-01-04,10.3218412399292
2001-01-05,9.730384826660156
2001-01-08,9.692225456237793
2001-01-09,9.57774829864502
2001-01-10,9.825783729553223
2001-01-11,9.868709564208984
2001-01-12,9.849540710449219
2001-01-16,9.485452651977539
2001-01-17,9.504612922668457
2001-01-18,9.677078247070312
2001-01-19,9.830376625061035
2001-01-22,9.677078247070312
2001-01-23,10.194465637207031
2001-01-24,10.136979103088379
2001-01-25,10.156140327453613
2001-01-26,9.926191329956055
2001-01-29,9.946124076843262
2001-01-30,9.887866973876953
2001-01-31,9.302260398864746
2001-02-01,9.394240379333496
2001-02-02,9.07844066619873
2001-02-05,9.240945816040039
2001-02-06,9.550603866577148
2001-02-07,9.501550674438477
2001-02-08,9.461694717407227
2001-02-09,9.127496719360352
2001-02-12,9.415703773498535
2001-02-13,9.6272554397583
2001-02-14,9.657914161682129
2001-02-15,9.90319538116455
2001-02-16,9.71923542022705
2001-02-20,9.694707870483398
2001-02-21,9.69163990020752
2001-02-22,9.694707870483398
2001-02-23,9.780556678771973
2001-02-26,9.872532844543457
2001-02-27,9.811216354370117
2001-02-28,9.789755821228027
2001-03-01,9.550603866577148
2001-03-02,9.201080322265625
2001-03-05,9.014053344726562
2001-03-06,9.11829662322998
2001-03-07,9.106035232543945
2001-03-08,9.170424461364746
2001-03-09,9.10910415649414
2001-03-12,8.922075271606445
2001-03-13,9.121365547180176
2001-03-14,8.885282516479492
2001-03-15,8.759575843811035
2001-03-16,8.554153442382812
2001-03-19,9.075379371643066
2001-03-20,8.649197578430176
2001-03-21,8.615476608276367
2001-03-22,8.615476608276367
2001-03-23,8.765708923339844
2001-03-26,8.722782135009766
2001-03-27,8.888346672058105
2001-03-28,8.354866027832031
2001-03-29,8.49590015411377
2001-03-30,8.885282516479492
2001-04-02,8.587878227233887
2001-04-03,8.45297908782959
2001-04-04,8.581746101379395
2001-04-05,8.731982231140137
2001-04-06,8.511235237121582
2001-04-09,8.569479942321777
2001-04-10,8.863822937011719
2001-04-11,8.712857246398926
2001-04-12,8.897708892822266
2001-04-16,8.968572616577148
2001-04-17,8.9808931350708
2001-04-18,9.396820068359375
2001-04-19,9.48924732208252
2001-04-20,9.48924732208252
2001-04-23,9.415302276611328
2001-04-24,9.504652976989746
2001-04-25,9.550867080688477
2001-04-26,9.997600555419922
2001-04-27,9.920576095581055
2001-04-30,9.674099922180176
2001-05-01,9.821986198425293
2001-05-02,9.77577018737793
2001-05-03,9.812743186950684
2001-05-04,9.858956336975098
2001-05-07,9.800424575805664
2001-05-08,9.815826416015625
2001-05-09,9.778851509094238
2001-05-10,9.612479209899902
2001-05-11,9.547780990600586
2001-05-14,9.52621841430664
2001-05-15,9.643296241760254
2001-05-16,10.013005256652832
2001-05-17,9.95139217376709
2001-05-18,9.991439819335938
2001-05-21,10.105433464050293
2001-05-22,10.139324188232422
2001-05-23,10.074625015258789
2001-05-24,10.105433464050293
2001-05-25,10.022247314453125
2001-05-29,9.95139217376709
2001-05-30,9.935981750488281
2001-05-31,9.966794967651367
2001-06-01,10.40428352355957
2001-06-04,10.36423110961914
2001-06-05,10.410444259643555
2001-06-06,10.305695533752441
2001-06-07,10.410444259643555
2001-06-08,10.207103729248047
2001-06-11,9.935981750488281
2001-06-12,9.982196807861328
2001-06-13,10.037652015686035
2001-06-14,9.855879783630371
2001-06-15,9.874363899230957
2001-06-18,9.689505577087402
2001-06-19,9.63713264465332
2001-06-20,9.88053035736084
2001-06-21,9.766533851623535
2001-06-22,9.704913139343262
2001-06-25,9.547780990600586
2001-06-26,9.889769554138184
2001-06-27,9.892847061157227
2001-06-28,10.105433464050293
2001-06-29,10.47514533996582
2001-07-02,10.19786262512207
2001-07-03,10.2317476272583
2001-07-05,10.228670120239258
2001-07-06,10.046895027160645
2001-07-09,10.12083911895752
2001-07-10,9.994524002075195
2001-07-11,10.0900297164917
2001-07-12,10.2725830078125
2001-07-13,10.35921859741211
2001-07-16,10.291150093078613
2001-07-17,10.674818992614746
2001-07-18,10.340652465820312
2001-07-19,10.210700988769531
2001-07-20,10.055991172790527
2001-07-23,9.926033973693848
2001-07-24,10.025050163269043
2001-07-25,9.96316909790039
2001-07-26,9.96316909790039
2001-07-27,9.975544929504395
2001-07-30,9.90128231048584
2001-07-31,10.015766143798828
2001-08-01,9.978638648986816
2001-08-02,10.012676239013672
2001-08-03,10.09621524810791
2001-08-06,9.90128231048584
2001-08-07,10.164290428161621
2001-08-08,10.012676239013672
2001-08-09,10.086936950683594
2001-08-10,10.148819923400879
2001-08-13,10.155006408691406
2001-08-14,10.250923156738281
2001-08-15,10.257111549377441
2001-08-16,10.365407943725586
2001-08-17,10.303525924682617
2001-08-20,10.365407943725586
2001-08-21,10.520115852355957
2001-08-22,10.854284286499023
2001-08-23,10.953296661376953
2001-08-24,11.138948440551758
2001-08-27,11.108004570007324
2001-08-28,11.145134925842285
2001-08-29,11.17917251586914
2001-08-30,11.018270492553711
2001-08-31,11.07706356048584
2001-09-04,11.3555326461792
2001-09-05,11.4885835647583
2001-09-06,11.182266235351562
2001-09-07,10.708858489990234
2001-09-10,9.437161445617676
2001-09-17,9.112275123596191
2001-09-18,8.787391662597656
2001-09-19,8.576993942260742
2001-09-20,8.044801712036133
2001-09-21,7.933405876159668
2001-09-24,8.119054794311523
2001-09-25,8.852365493774414
2001-09-26,8.106673240661621
2001-09-27,8.279947280883789
2001-09-28,8.555328369140625
2001-10-01,8.369684219360352
2001-10-02,8.508916854858398
2001-10-03,8.617209434509277
2001-10-04,8.61102294921875
2001-10-05,8.481069564819336
2001-10-08,8.462503433227539
2001-10-09,8.35421085357666
2001-10-10,8.91115665435791
2001-10-11,9.001325607299805
2001-10-12,8.84585952758789
2001-10-15,9.231411933898926
2001-10-16,9.343342781066895
2001-10-17,8.87695598602295
2001-10-18,8.920479774475098
2001-10-19,8.892500877380371
2001-10-22,9.40241813659668
2001-10-23,9.26561164855957
2001-10-24,9.218972206115723
2001-10-25,9.421075820922852
2001-10-26,9.514352798461914
2001-10-29,9.063509941101074
2001-10-30,9.069727897644043
2001-10-31,9.047965049743652
2001-11-01,9.0946044921875
2001-11-02,8.970233917236328
2001-11-05,8.802332878112793
2001-11-06,9.066621780395508
2001-11-07,8.820989608764648
2001-11-08,8.985780715942383
2001-11-09,8.755697250366211
2001-11-12,8.581575393676758
2001-11-13,8.457198143005371
2001-11-14,8.799221992492676
2001-11-15,8.995110511779785
2001-11-16,9.097711563110352
2001-11-19,9.315361976623535
2001-11-20,9.37443733215332
2001-11-21,9.197211265563965
2001-11-23,9.424187660217285
2001-11-26,9.598308563232422
2001-11-27,9.604523658752441
2001-11-28,9.41796588897705
2001-11-29,9.66981315612793
2001-11-30,9.452164649963379
2001-12-03,9.30914306640625
2001-12-04,9.514352798461914
2001-12-05,9.65427017211914
2001-12-06,9.60141658782959
2001-12-07,9.809733390808105
2001-12-10,9.719566345214844
2001-12-11,9.856374740600586
2001-12-12,9.797295570373535
2001-12-13,9.719566345214844
2001-12-14,9.980743408203125
2001-12-17,10.726963996887207
2001-12-18,10.758061408996582
2001-12-19,10.776717185974121
2001-12-20,10.695876121520996
2001-12-21,11.022350311279297
2001-12-24,11.053445816040039
2001-12-26,10.994364738464355
2001-12-27,11.106298446655273
2001-12-28,10.975704193115234
2001-12-31,10.726963996887207
2002-01-02,10.618141174316406
2002-01-03,10.773611068725586
2002-01-04,10.795371055603027
2002-01-07,10.742512702941895
2002-01-08,10.85755729675293
2002-01-09,10.960161209106445
2002-01-10,10.820249557495117
2002-01-11,10.926392555236816
2002-01-14,10.723471641540527
2002-01-15,10.59859848022461
2002-01-16,10.520553588867188
2002-01-17,10.645425796508789
2002-01-18,10.551770210266113
2002-01-22,10.42689323425293
2002-01-23,10.614202499389648
2002-01-24,10.579864501953125
2002-01-25,10.639181137084961
2002-01-28,10.645425796508789
2002-01-29,10.695371627807617
2002-01-30,10.654792785644531
2002-01-31,10.614202499389648
2002-02-01,10.779666900634766
2002-02-04,10.807759284973145
2002-02-05,10.817121505737305
2002-02-06,10.776541709899902
2002-02-07,10.489334106445312
2002-02-08,10.863951683044434
2002-02-11,11.294763565063477
2002-02-12,11.163644790649414
2002-02-13,11.457104682922363
2002-02-14,11.410266876220703
2002-02-15,11.519535064697266
2002-02-19,11.313492774963379
2002-02-20,11.301006317138672
2002-02-21,11.160523414611816
2002-02-22,11.394661903381348
2002-02-25,11.313492774963379
2002-02-26,11.241692543029785
2002-02-27,11.276033401489258
2002-02-28,11.176133155822754
2002-03-01,11.204228401184082
2002-03-04,11.425882339477539
2002-03-05,11.238571166992188
2002-03-06,11.416513442993164
2002-03-07,11.48831844329834
2002-03-08,11.722452163696289
2002-03-11,11.285396575927734
2002-03-12,11.11369800567627
2002-03-13,11.48831844329834
2002-03-14,11.463340759277344
2002-03-15,11.478951454162598
2002-03-18,11.591336250305176
2002-03-19,11.928484916687012
2002-03-20,11.944103240966797
2002-03-21,12.050248146057129
2002-03-22,11.950345039367676
2002-03-25,11.847323417663574
2002-03-26,11.691238403320312
2002-03-27,11.628802299499512
2002-03-28,11.550747871398926
2002-04-01,11.900402069091797
2002-04-02,11.925369262695312
2002-04-03,11.925369262695312
2002-04-04,12.13765811920166
2002-04-05,12.050248146057129
2002-04-08,12.271892547607422
2002-04-09,12.253165245056152
2002-04-10,12.368671417236328
2002-04-11,12.255885124206543
2002-04-12,12.218287467956543
2002-04-15,12.218287467956543
2002-04-16,12.20262336730957
2002-04-17,12.118036270141602
2002-04-18,12.039717674255371
2002-04-19,11.99898624420166
2002-04-22,11.917536735534668
2002-04-23,11.901862144470215
2002-04-24,11.99898624420166
2002-04-25,12.014652252197266
2002-04-26,11.873673439025879
2002-04-29,11.419402122497559
2002-04-30,11.265891075134277
2002-05-01,11.391209602355957
2002-05-02,11.644975662231445
2002-05-03,11.588582038879395
2002-05-06,11.544720649719238
2002-05-07,11.48519229888916
2002-05-08,11.663769721984863
2002-05-09,11.654369354248047
2002-05-10,11.262762069702148
2002-05-13,11.49772834777832
2002-05-14,11.717033386230469
2002-05-15,11.901862144470215
2002-05-16,11.748357772827148
2002-05-17,11.85800838470459
2002-05-20,11.738960266113281
2002-05-21,11.641839027404785
2002-05-22,11.735828399658203
2002-05-23,11.889338493347168
2002-05-24,11.854879379272461
2002-05-28,11.848613739013672
2002-05-29,11.8235502243042
2002-05-30,11.842341423034668
2002-05-31,11.873673439025879
2002-06-03,11.422537803649902
2002-06-04,11.513389587402344
2002-06-05,11.49772834777832
2002-06-06,11.121781349182129
2002-06-07,11.3097505569458
2002-06-10,11.250221252441406
2002-06-11,10.89620590209961
2002-06-12,10.808487892150879
2002-06-13,10.420011520385742
2002-06-14,10.495199203491211
2002-06-17,10.589187622070312
2002-06-18,10.730167388916016
2002-06-19,10.730167388916016
2002-06-20,10.667505264282227
2002-06-21,10.745830535888672
2002-06-24,10.802223205566406
2002-06-25,10.404346466064453
2002-06-26,10.463866233825684
2002-06-27,10.448204040527344
2002-06-28,10.495199203491211
2002-07-01,10.326022148132324
2002-07-02,9.981399536132812
2002-07-03,9.915613174438477
2002-07-05,10.081655502319336
2002-07-08,10.06912612915039
2002-07-09,9.965739250183105
2002-07-10,9.762105941772461
2002-07-11,9.589015007019043
2002-07-12,9.469429016113281
2002-07-15,9.27745532989502
2002-07-16,8.937580108642578
2002-07-17,9.110665321350098
2002-07-18,9.378165245056152
2002-07-19,9.290048599243164
2002-07-22,9.20192813873291
2002-07-23,8.770784378051758
2002-07-24,9.268014907836914
2002-07-25,9.585867881774902
2002-07-26,9.570137023925781
2002-07-29,10.259332656860352
2002-07-30,9.976101875305176
2002-07-31,9.80301284790039
2002-08-01,9.68342399597168
2002-08-02,9.321517944335938
2002-08-05,9.198780059814453
2002-08-06,9.718043327331543
2002-08-07,9.724339485168457
2002-08-08,9.86280632019043
2002-08-09,9.859660148620605
2002-08-12,9.86280632019043
2002-08-13,9.15157699584961
2002-08-14,9.381307601928711
2002-08-15,9.327810287475586
2002-08-16,9.516633987426758
2002-08-19,9.629928588867188
2002-08-20,9.459986686706543
2002-08-21,9.54180908203125
2002-08-22,9.510333061218262
2002-08-23,9.283753395080566
2002-08-26,9.535513877868652
2002-08-27,9.441102027893066
2002-08-28,9.478876113891602
2002-08-29,9.661396980285645
2002-08-30,9.80301284790039
2002-09-03,9.743217468261719
2002-09-04,9.80616569519043
2002-09-05,9.696016311645508
2002-09-06,9.976101875305176
2002-09-09,9.972953796386719
2002-09-10,10.44815444946289
2002-09-11,10.385214805603027
2002-09-12,10.34115219116211
2002-09-13,10.404096603393555
2002-09-16,10.262480735778809
2002-09-17,10.259332656860352
2002-09-18,10.31283187866211
2002-09-19,10.231009483337402
2002-09-20,10.00757122039795
2002-09-23,9.415928840637207
2002-09-24,9.23025131225586
2002-09-25,9.1264009475708
2002-09-26,9.54180908203125
2002-09-27,8.808553695678711
2002-09-30,8.984780311584473
2002-10-01,9.17045783996582
2002-10-02,9.057170867919922
2002-10-03,9.00996208190918
2002-10-04,8.811697006225586
2002-10-07,8.676375389099121
2002-10-08,8.795960426330566
2002-10-09,8.188584327697754
2002-10-10,8.641040802001953
2002-10-11,9.14096736907959
2002-10-14,9.046045303344727
2002-10-15,9.61873722076416
2002-10-16,8.985929489135742
2002-10-17,9.514328002929688
2002-10-18,9.682018280029297
2002-10-21,9.922492980957031
2002-10-22,9.811747550964355
2002-10-23,9.87186050415039
2002-10-24,9.634560585021973
2002-10-25,9.552299499511719
2002-10-28,9.504831314086914
2002-10-29,9.473194122314453
2002-10-30,9.57127857208252
2002-10-31,9.504831314086914
2002-11-01,9.517488479614258
2002-11-04,9.64721393585205
2002-11-05,9.49217414855957
2002-11-06,9.49217414855957
2002-11-07,9.356122016906738
2002-11-08,9.422567367553711
2002-11-11,9.175775527954102
2002-11-12,9.175775527954102
2002-11-13,9.112491607666016
2002-11-14,9.305495262145996
2002-11-15,9.539636611938477
2002-11-18,9.419404983520508
2002-11-19,9.533308029174805
2002-11-20,9.650376319885254
2002-11-21,9.935142517089844
2002-11-22,10.121824264526367
2002-11-25,10.47303581237793
2002-11-26,10.5363130569458
2002-11-27,10.938154220581055
2002-11-29,10.74198055267334
2002-12-02,10.85272216796875
2002-12-03,10.63123607635498
2002-12-04,10.564793586730957
2002-12-05,10.24838638305664
2002-12-06,10.229400634765625
2002-12-09,10.140810012817383
2002-12-10,10.077526092529297
2002-12-11,10.20409107208252
2002-12-12,10.327484130859375
2002-12-13,9.887682914733887
2002-12-16,10.124987602233887
2002-12-17,10.175613403320312
2002-12-18,10.099674224853516
2002-12-19,10.150301933288574
2002-12-20,10.172449111938477
2002-12-23,10.378111839294434
2002-12-24,10.330653190612793
2002-12-26,10.412917137145996
2002-12-27,10.219902992248535
2002-12-30,10.381278038024902
2002-12-31,10.34646987915039
2003-01-02,10.681859970092773
2003-01-03,10.7736234664917
2003-01-06,10.697684288024902
2003-01-07,10.66287899017334
2003-01-08,10.052213668823242
2003-01-09,10.124987602233887
2003-01-10,10.172449111938477
2003-01-13,10.172445297241211
2003-01-14,10.191516876220703
2003-01-15,9.724367141723633
2003-01-16,9.629030227661133
2003-01-17,9.536870002746582
2003-01-21,9.336666107177734
2003-01-22,9.184121131896973
2003-01-23,9.311239242553711
2003-01-24,9.206367492675781
2003-01-27,9.076069831848145
2003-01-28,8.999802589416504
2003-01-29,8.945780754089355
2003-01-30,9.104673385620117
2003-01-31,9.266746520996094
2003-02-03,9.231793403625488
2003-02-04,9.203191757202148
2003-02-05,9.101495742797852
2003-02-06,8.936244010925293
2003-02-07,8.723329544067383
2003-02-10,8.637521743774414
2003-02-11,8.70744514465332
2003-02-12,8.567611694335938
2003-02-13,8.446846961975098
2003-02-14,8.65976619720459
2003-02-18,8.879040718078613
2003-02-19,8.777351379394531
2003-02-20,8.818666458129883
2003-02-21,8.885400772094727
2003-02-24,8.739211082458496
2003-02-25,8.8663330078125
2003-02-26,8.691550254821777
2003-02-27,8.799600601196289
2003-02-28,8.80912971496582
2003-03-03,8.840909957885742
2003-03-04,8.818666458129883
2003-03-05,8.767815589904785
2003-03-06,8.678838729858398
2003-03-07,8.640700340270996
2003-03-10,8.469094276428223
2003-03-11,8.469094276428223
2003-03-12,8.500875473022461
2003-03-13,8.885400772094727
2003-03-14,8.948956489562988
2003-03-17,9.095141410827637
2003-03-18,9.152349472045898
2003-03-19,9.145988464355469
2003-03-20,9.152349472045898
2003-03-21,9.4860258102417
2003-03-24,9.374795913696289
2003-03-25,9.454246520996094
2003-03-26,9.282637596130371
2003-03-27,9.343018531799316
2003-03-28,9.279461860656738
2003-03-31,9.215907096862793
2003-04-01,9.279461860656738
2003-04-02,9.549581527709961
2003-04-03,9.533690452575684
2003-04-04,9.549581527709961
2003-04-07,9.727540016174316
2003-04-08,9.603605270385742
2003-04-09,9.603605270385742
2003-04-10,9.673517227172852
2003-04-11,9.501124382019043
2003-04-14,9.418107986450195
2003-04-15,9.478766441345215
2003-04-16,10.33757495880127
2003-04-17,10.375882148742676
2003-04-21,10.439737319946289
2003-04-22,10.35992431640625
2003-04-23,10.334386825561523
2003-04-24,10.085359573364258
2003-04-25,10.053438186645508
2003-04-28,10.197101593017578
2003-04-29,10.197101593017578
2003-04-30,10.168368339538574
2003-05-01,10.133254051208496
2003-05-02,10.535518646240234
2003-05-05,10.516359329223633
2003-05-06,10.794116020202637
2003-05-07,10.608948707580566
2003-05-08,10.54190444946289
2003-05-09,10.714298248291016
2003-05-12,10.822846412658691
2003-05-13,10.695148468017578
2003-05-14,10.596174240112305
2003-05-15,10.5674409866333
2003-05-16,10.35992431640625
2003-05-19,10.280111312866211
2003-05-20,10.334386825561523
2003-05-21,10.248185157775879
2003-05-22,10.296070098876953
2003-05-23,10.350340843200684
2003-05-27,10.509971618652344
2003-05-28,10.6312894821167
2003-05-29,10.714298248291016
2003-05-30,11.011210441589355
2003-06-02,10.928203582763672
2003-06-03,10.934589385986328
2003-06-04,11.17403507232666
2003-06-05,11.38793659210205
2003-06-06,11.263426780700684
2003-06-09,11.09102725982666
2003-06-10,11.148491859436035
2003-06-11,11.257036209106445
2003-06-12,11.426244735717773
2003-06-13,11.295352935791016
2003-06-16,11.493289947509766
2003-06-17,11.541182518005371
2003-06-18,11.620994567871094
2003-06-19,11.662495613098145
2003-06-20,11.640149116516113
2003-06-23,11.435824394226074
2003-06-24,11.448590278625488
2003-06-25,11.423052787780762
2003-06-26,11.301734924316406
2003-06-27,11.464555740356445
2003-06-30,11.569912910461426
2003-07-01,11.250651359558105
2003-07-02,11.502867698669434
2003-07-03,11.493289947509766
2003-07-07,11.598645210266113
2003-07-08,11.949831008911133
2003-07-09,11.748696327209473
2003-07-10,11.426244735717773
2003-07-11,11.410218238830566
2003-07-14,11.435857772827148
2003-07-15,11.621755599975586
2003-07-16,11.955089569091797
2003-07-17,11.749963760375977
2003-07-18,11.890989303588867
2003-07-21,11.958294868469238
2003-07-22,11.878167152404785
2003-07-23,11.858935356140137
2003-07-24,11.785218238830566
2003-07-25,11.810860633850098
2003-07-28,11.798038482666016
2003-07-29,11.79483413696289
2003-07-30,11.689064025878906
2003-07-31,11.858935356140137
2003-08-01,11.666632652282715
2003-08-04,11.573681831359863
2003-08-05,11.608938217163086
2003-08-06,11.493548393249512
2003-08-07,11.346116065979004
2003-08-08,11.346116065979004
2003-08-11,11.448683738708496
2003-08-12,11.631376266479492
2003-08-13,11.810860633850098
2003-08-14,11.858935356140137
2003-08-15,11.842913627624512
2003-08-18,12.326884269714355
2003-08-19,12.673035621643066
2003-08-20,12.60893440246582
2003-08-21,12.804444313049316
2003-08-22,12.573681831359863
2003-08-25,12.275599479675293
2003-08-26,12.243549346923828
2003-08-27,12.278809547424316
2003-08-28,12.301238059997559
2003-08-29,12.429450035095215
2003-09-02,12.698681831359863
2003-09-03,12.756365776062012
2003-09-04,12.817261695861816
2003-09-05,12.490338325500488
2003-09-08,12.512782096862793
2003-09-09,12.352520942687988
2003-09-10,12.176239967346191
2003-09-11,12.403807640075684
2003-09-12,12.506364822387695
2003-09-15,12.567261695861816
2003-09-16,12.586498260498047
2003-09-17,12.487139701843262
2003-09-18,12.624958992004395
