Date,PG
2000-05-09,15.70727825164795
2000-05-10,16.06709861755371
2000-05-11,16.270484924316406
2000-05-12,16.051462173461914
2000-05-15,16.239200592041016
2000-05-16,16.145320892333984
2000-05-17,16.270484924316406
2000-05-18,16.20791244506836
2000-05-19,16.286134719848633
2000-05-22,16.239200592041016
2000-05-23,16.114042282104492
2000-05-24,16.489511489868164
2000-05-25,16.505151748657227
2000-05-26,16.583377838134766
2000-05-30,16.552095413208008
2000-05-31,16.645959854125977
2000-06-01,16.42693328857422
2000-06-02,16.020170211791992
2000-06-05,15.848079681396484
2000-06-06,15.832441329956055
2000-06-07,15.488250732421875
2000-06-08,14.393120765686035
2000-06-09,14.267965316772461
2000-06-12,14.111518859863281
2000-06-13,14.267965316772461
2000-06-14,14.267965316772461
2000-06-15,14.205384254455566
2000-06-16,13.89249324798584
2000-06-19,14.041117668151855
2000-06-20,13.829906463623047
2000-06-21,13.657820701599121
2000-06-22,13.54831314086914
2000-06-23,13.751686096191406
2000-06-26,13.92378044128418
2000-06-27,13.92378044128418
2000-06-28,13.904231071472168
2000-06-29,13.423149108886719
2000-06-30,14.205384254455566
2000-07-03,13.986356735229492
2000-07-05,13.92378044128418
2000-07-06,13.829906463623047
2000-07-07,13.736048698425293
2000-07-10,13.87684440612793
2000-07-11,13.798625946044922
2000-07-12,13.798625946044922
2000-07-13,13.657820701599121
2000-07-14,14.017658233642578
2000-07-17,14.048944473266602
2000-07-18,14.580866813659668
2000-07-19,14.889351844787598
2000-07-20,14.857868194580078
2000-07-21,14.889351844787598
2000-07-24,14.857868194580078
2000-07-25,15.267088890075684
2000-07-26,15.023136138916016
2000-07-27,14.999520301818848
2000-07-28,14.905092239379883
2000-07-31,14.354212760925293
2000-08-01,14.794916152954102
2000-08-02,14.653257369995117
2000-08-03,14.621782302856445
2000-08-04,14.448649406433105
2000-08-07,14.385693550109863
2000-08-08,14.228302955627441
2000-08-09,14.181074142456055
2000-08-10,14.306992530822754
2000-08-11,14.66900634765625
2000-08-14,14.92082691192627
2000-08-15,15.802224159240723
2000-08-16,15.802224159240723
2000-08-17,15.676307678222656
2000-08-18,15.865182876586914
2000-08-21,15.912403106689453
2000-08-22,16.148488998413086
2000-08-23,16.195707321166992
2000-08-24,15.849452018737793
2000-08-25,15.802224159240723
2000-08-28,15.802224159240723
2000-08-29,15.739267349243164
2000-08-30,15.629090309143066
2000-08-31,15.570069313049316
2000-09-01,15.455965995788574
2000-09-05,15.739267349243164
2000-09-06,15.975361824035645
2000-09-07,15.770743370056152
2000-09-08,15.975361824035645
2000-09-11,15.78648567199707
2000-09-12,15.880928039550781
2000-09-13,15.739267349243164
2000-09-14,15.436280250549316
2000-09-15,15.739267349243164
2000-09-18,15.644830703735352
2000-09-19,15.487438201904297
2000-09-20,15.566139221191406
2000-09-21,15.833697319030762
2000-09-22,16.08553123474121
2000-09-25,15.89665699005127
2000-09-26,15.550393104553223
2000-09-27,15.550393104553223
2000-09-28,16.856760025024414
2000-09-29,16.87249755859375
2000-10-02,17.140056610107422
2000-10-03,17.32893180847168
2000-10-04,17.659456253051758
2000-10-05,18.383468627929688
2000-10-06,18.61956024169922
2000-10-09,18.351991653442383
2000-10-10,18.24181365966797
2000-10-11,18.509374618530273
2000-10-12,18.540864944458008
2000-10-13,18.28903579711914
2000-10-16,18.115901947021484
2000-10-17,18.4621639251709
2000-10-18,18.898658752441406
2000-10-19,18.471664428710938
2000-10-20,18.44002342224121
2000-10-23,17.601831436157227
2000-10-24,18.629802703857422
2000-10-25,18.961902618408203
2000-10-26,18.961902618408203
2000-10-27,19.46796989440918
2000-10-30,19.452167510986328
2000-10-31,18.076278686523438
2000-11-01,17.45951271057129
2000-11-02,17.19066047668457
2000-11-03,17.269729614257812
2000-11-06,17.33298683166504
2000-11-07,17.317169189453125
2000-11-08,17.570207595825195
2000-11-09,17.586023330688477
2000-11-10,18.123714447021484
2000-11-13,18.281879425048828
2000-11-14,18.32931900024414
2000-11-15,18.56654167175293
2000-11-16,18.740510940551758
2000-11-17,19.167497634887695
2000-11-20,18.961902618408203
2000-11-21,18.740510940551758
2000-11-22,19.08843231201172
2000-11-24,18.629802703857422
2000-11-27,18.44002342224121
2000-11-28,18.645606994628906
2000-11-29,19.120054244995117
2000-11-30,18.94610023498535
2000-12-01,18.708871841430664
2000-12-04,19.07260513305664
2000-12-05,18.519100189208984
2000-12-06,18.25023651123047
2000-12-07,18.613985061645508
2000-12-08,18.028833389282227
2000-12-11,17.475322723388672
2000-12-12,18.202800750732422
2000-12-13,18.32931900024414
2000-12-14,18.59817123413086
2000-12-15,18.060470581054688
2000-12-18,18.376766204833984
2000-12-19,18.5032901763916
2000-12-20,18.3609561920166
2000-12-21,18.85120391845703
2000-12-22,18.66143226623535
2000-12-26,18.835386276245117
2000-12-27,19.35727882385254
2000-12-28,19.54705047607422
2000-12-29,19.847543716430664
2001-01-02,19.863361358642578
2001-01-03,18.882837295532227
2001-01-04,18.297685623168945
2001-01-05,18.961902618408203
2001-01-08,19.373096466064453
2001-01-09,18.882837295532227
2001-01-10,18.67725372314453
2001-01-11,18.40839958190918
2001-01-12,17.7916202545166
2001-01-16,18.202800750732422
2001-01-17,17.84681510925293
2001-01-18,18.005735397338867
2001-01-19,17.78325653076172
2001-01-22,17.576662063598633
2001-01-23,17.656110763549805
2001-01-24,17.78325653076172
2001-01-25,17.78325653076172
2001-01-26,17.608440399169922
2001-01-29,16.9981746673584
2001-01-30,18.078838348388672
2001-01-31,18.267004013061523
2001-02-01,18.803539276123047
2001-02-02,18.75520896911621
2001-02-05,18.90522575378418
2001-02-06,18.84676170349121
2001-02-07,19.118825912475586
2001-02-08,19.045085906982422
2001-02-09,19.06797218322754
2001-02-12,19.095935821533203
2001-02-13,18.956083297729492
2001-02-14,18.73741340637207
2001-02-15,18.7806339263916
2001-02-16,19.029830932617188
2001-02-20,19.251049041748047
2001-02-21,19.528202056884766
2001-02-22,19.350200653076172
2001-02-23,19.078144073486328
2001-02-26,18.08139419555664
2001-02-27,17.977134704589844
2001-02-28,17.92627716064453
2001-03-01,17.45587730407715
2001-03-02,17.710153579711914
2001-03-05,17.839832305908203
2001-03-06,17.557575225830078
2001-03-07,17.42281723022461
2001-03-08,18.053409576416016
2001-03-09,17.580463409423828
2001-03-12,17.354162216186523
2001-03-13,17.326196670532227
2001-03-14,16.934608459472656
2001-03-15,16.51251792907715
2001-03-16,16.451494216918945
2001-03-19,16.756614685058594
2001-03-20,16.756614685058594
2001-03-21,16.070079803466797
2001-03-22,15.955656051635742
2001-03-23,15.307267189025879
2001-03-26,15.363200187683105
2001-03-27,15.810721397399902
2001-03-28,15.782754898071289
2001-03-29,15.574240684509277
2001-03-30,15.917516708374023
2001-04-02,15.663238525390625
2001-04-03,15.536105155944824
2001-04-04,15.477622032165527
2001-04-05,15.650524139404297
2001-04-06,15.683588981628418
2001-04-09,15.342859268188477
2001-04-10,14.92585277557373
2001-04-11,14.997050285339355
2001-04-12,14.951278686523438
2001-04-16,15.04028034210205
2001-04-17,14.595293045043945
2001-04-18,14.692509651184082
2001-04-19,15.083934783935547
2001-04-20,14.838339805603027
2001-04-23,14.851128578186035
2001-04-24,14.490402221679688
2001-04-25,14.725774765014648
2001-04-26,14.915084838867188
2001-04-27,15.306512832641602
2001-04-30,15.362800598144531
2001-05-01,16.419387817382812
2001-05-02,16.411706924438477
2001-05-03,16.442413330078125
2001-05-04,16.442413330078125
2001-05-07,16.539630889892578
2001-05-08,16.50126075744629
2001-05-09,16.93361473083496
2001-05-10,16.844074249267578
2001-05-11,16.757089614868164
2001-05-14,16.89779281616211
2001-05-15,16.8798885345459
2001-05-16,17.470869064331055
2001-05-17,17.179216384887695
2001-05-18,17.263639450073242
2001-05-21,16.693130493164062
2001-05-22,16.37334442138672
2001-05-23,16.421939849853516
2001-05-24,16.43729591369629
2001-05-25,16.245420455932617
2001-05-29,16.537078857421875
2001-05-30,16.468002319335938
2001-05-31,16.434741973876953
2001-06-01,16.24797821044922
2001-06-04,16.271005630493164
2001-06-05,16.393808364868164
2001-06-06,16.544740676879883
2001-06-07,16.60871124267578
2001-06-08,16.444969177246094
2001-06-11,16.46288299560547
2001-06-12,16.757089614868164
2001-06-13,16.61638069152832
2001-06-14,16.593355178833008
2001-06-15,16.015172958374023
2001-06-18,15.900044441223145
2001-06-19,15.96656322479248
2001-06-20,16.00238037109375
2001-06-21,15.95120620727539
2001-06-22,16.189138412475586
2001-06-25,16.06633758544922
2001-06-26,16.337526321411133
2001-06-27,16.219837188720703
2001-06-28,16.283796310424805
2001-06-29,16.32217025756836
2001-07-02,16.493581771850586
2001-07-03,16.526836395263672
2001-07-05,16.508926391601562
2001-07-06,16.629169464111328
2001-07-09,16.920822143554688
2001-07-10,17.143402099609375
2001-07-11,17.588550567626953
2001-07-12,17.588550567626953
2001-07-13,17.432491302490234
2001-07-16,17.690885543823242
2001-07-17,17.89042854309082
2001-07-18,17.80039405822754
2001-07-19,17.592042922973633
2001-07-20,17.514873504638672
2001-07-23,17.440275192260742
2001-07-24,17.514873504638672
2001-07-25,18.006175994873047
2001-07-26,18.263410568237305
2001-07-27,18.1270751953125
2001-07-30,18.289138793945312
2001-07-31,18.268550872802734
2001-08-01,18.39203643798828
2001-08-02,18.381744384765625
2001-08-03,18.062772750854492
2001-08-06,18.1991024017334
2001-08-07,18.163101196289062
2001-08-08,17.967607498168945
2001-08-09,18.18625259399414
2001-08-10,18.487207412719727
2001-08-13,18.551517486572266
2001-08-14,18.649269104003906
2001-08-15,18.56694984436035
2001-08-16,19.083986282348633
2001-08-17,19.228031158447266
2001-08-20,19.467252731323242
2001-08-21,19.23574447631836
2001-08-22,19.45953941345215
2001-08-23,19.79137420654297
2001-08-24,19.806793212890625
2001-08-27,19.765640258789062
2001-08-28,19.289775848388672
2001-08-29,19.040254592895508
2001-08-30,19.18687629699707
2001-08-31,19.073699951171875
2001-09-04,19.426105499267578
2001-09-05,19.518699645996094
2001-09-06,19.42095184326172
2001-09-07,19.1251277923584
2001-09-10,19.086551666259766
2001-09-17,19.17658805847168
2001-09-18,19.086551666259766
2001-09-19,19.17658805847168
2001-09-20,18.7290096282959
2001-09-21,17.23448944091797
2001-09-24,17.867277145385742
2001-09-25,18.263410568237305
2001-09-26,18.296859741210938
2001-09-27,18.623537063598633
2001-09-28,18.723867416381836
2001-10-01,18.620969772338867
2001-10-02,18.849903106689453
2001-10-03,18.842178344726562
2001-10-04,18.31487274169922
2001-10-05,18.69813346862793
2001-10-08,18.584962844848633
2001-10-09,18.659549713134766
2001-10-10,18.865331649780273
2001-10-11,18.67241668701172
2001-10-12,18.50521469116211
2001-10-15,18.29171371459961
2001-10-16,18.245405197143555
2001-10-17,18.051443099975586
2001-10-18,18.180753707885742
2001-10-19,18.555740356445312
2001-10-22,18.73677635192871
2001-10-23,18.491090774536133
2001-10-24,18.465232849121094
2001-10-25,18.695396423339844
2001-10-26,18.969533920288086
2001-10-29,18.439369201660156
2001-10-30,19.189363479614258
2001-10-31,19.08073616027832
2001-11-01,19.64969825744629
2001-11-02,19.654874801635742
2001-11-05,19.895383834838867
2001-11-06,20.172100067138672
2001-11-07,20.2005558013916
2001-11-08,19.83589744567871
2001-11-09,19.9936466217041
2001-11-12,19.983312606811523
2001-11-13,20.135900497436523
2001-11-14,20.231592178344727
2001-11-15,20.24710464477539
2001-11-16,20.36347770690918
2001-11-19,20.347970962524414
2001-11-20,20.301410675048828
2001-11-21,20.146251678466797
2001-11-23,20.288482666015625
2001-11-26,20.210893630981445
2001-11-27,19.944528579711914
2001-11-28,19.654874801635742
2001-11-29,20.02727508544922
2001-11-30,20.03244400024414
2001-12-03,19.732452392578125
2001-12-04,19.7427978515625
2001-12-05,19.83589744567871
2001-12-06,19.577281951904297
2001-12-07,19.507463455200195
2001-12-10,19.841073989868164
2001-12-11,19.83589744567871
2001-12-12,20.67640495300293
2001-12-13,20.922090530395508
2001-12-14,20.66347312927246
2001-12-17,20.63761329650879
2001-12-18,21.046226501464844
2001-12-19,21.066919326782227
2001-12-20,20.945371627807617
2001-12-21,20.85485076904297
2001-12-24,20.75657844543457
2001-12-26,20.818649291992188
2001-12-27,20.728124618530273
2001-12-28,20.56261444091797
2001-12-31,20.464344024658203
2002-01-02,20.68933868408203
2002-01-03,20.490196228027344
2002-01-04,20.288482666015625
2002-01-07,20.055728912353516
2002-01-08,20.11003875732422
2002-01-09,19.9652156829834
2002-01-10,19.895383834838867
2002-01-11,19.967796325683594
2002-01-14,20.353132247924805
2002-01-15,20.598819732666016
2002-01-16,20.655986785888672
2002-01-17,20.707956314086914
2002-01-18,20.739139556884766
2002-01-22,20.637792587280273
2002-01-23,20.42472267150879
2002-01-24,20.211624145507812
2002-01-25,20.565040588378906
2002-01-28,20.570240020751953
2002-01-29,20.144065856933594
2002-01-30,20.344158172607422
2002-01-31,21.22507095336914
2002-02-01,21.456344604492188
2002-02-04,21.49012565612793
2002-02-05,21.469337463378906
2002-02-06,21.438152313232422
2002-02-07,21.342008590698242
2002-02-08,21.331619262695312
2002-02-11,21.23287010192871
2002-02-12,21.711008071899414
2002-02-13,21.757783889770508
2002-02-14,21.838340759277344
2002-02-15,22.0851993560791
2002-02-19,21.827939987182617
2002-02-20,22.08780288696289
2002-02-21,21.59406852722168
2002-02-22,22.243709564208984
2002-02-25,22.703655242919922
2002-02-26,22.477581024169922
2002-02-27,22.217721939086914
2002-02-28,22.033231735229492
2002-03-01,22.75042152404785
2002-03-04,22.60231590270996
2002-03-05,22.10338592529297
2002-03-06,22.100791931152344
2002-03-07,21.81235122680664
2002-03-08,21.807159423828125
2002-03-11,21.853925704956055
2002-03-12,22.16054916381836
2002-03-13,22.144973754882812
2002-03-14,22.0851993560791
2002-03-15,22.62570571899414
2002-03-18,22.77901268005371
2002-03-19,23.371501922607422
2002-03-20,23.28314208984375
2002-03-21,23.491031646728516
2002-03-22,23.41306495666504
2002-03-25,23.322118759155273
2002-03-26,23.244159698486328
2002-03-27,23.39227867126465
2002-03-28,23.410465240478516
2002-04-01,23.384479522705078
2002-04-02,23.542993545532227
2002-04-03,23.194793701171875
2002-04-04,23.381881713867188
2002-04-05,23.335113525390625
2002-04-08,23.452041625976562
2002-04-09,23.42086410522461
2002-04-10,23.995134353637695
2002-04-11,23.727489471435547
2002-04-12,23.888612747192383
2002-04-15,23.529996871948242
2002-04-16,23.69891929626465
2002-04-17,23.513633728027344
2002-04-18,23.070030212402344
2002-04-19,23.190067291259766
2002-04-22,23.195287704467773
2002-04-23,23.197900772094727
2002-04-24,23.336193084716797
2002-04-25,23.333593368530273
2002-04-26,23.432750701904297
2002-04-29,23.48493003845215
2002-04-30,23.552785873413086
2002-05-01,23.954641342163086
2002-05-02,24.330406188964844
2002-05-03,23.993772506713867
2002-05-06,24.05900764465332
2002-05-07,23.918106079101562
2002-05-08,23.954641342163086
2002-05-09,24.02246856689453
2002-05-10,24.111202239990234
2002-05-13,24.32255744934082
2002-05-14,24.280803680419922
2002-05-15,24.045957565307617
2002-05-16,24.259944915771484
2002-05-17,24.429546356201172
2002-05-20,24.111202239990234
2002-05-21,23.771970748901367
2002-05-22,23.980728149414062
2002-05-23,23.84242820739746
2002-05-24,23.552785873413086
2002-05-28,22.96565818786621
2002-05-29,22.707332611083984
2002-05-30,23.158740997314453
2002-05-31,23.367509841918945
2002-06-03,23.380645751953125
2002-06-04,23.548961639404297
2002-06-05,23.80929946899414
2002-06-06,23.548961639404297
2002-06-07,23.493732452392578
2002-06-10,23.4569149017334
2002-06-11,23.40432357788086
2002-06-12,24.45621109008789
2002-06-13,24.056495666503906
2002-06-14,24.074893951416016
2002-06-17,24.692886352539062
2002-06-18,24.69025421142578
2002-06-19,24.824365615844727
2002-06-20,24.679738998413086
2002-06-21,24.679738998413086
2002-06-24,24.56138801574707
2002-06-25,23.40432357788086
2002-06-26,23.95131492614746
2002-06-27,24.256351470947266
2002-06-28,23.483217239379883
2002-07-01,23.67519187927246
2002-07-02,23.477951049804688
2002-07-03,23.236026763916016
2002-07-05,23.635738372802734
2002-07-08,23.759342193603516
2002-07-09,23.115060806274414
2002-07-10,23.128202438354492
2002-07-11,22.60227394104004
2002-07-12,21.992170333862305
2002-07-15,21.642431259155273
2002-07-16,21.36630630493164
2002-07-17,21.162797927856445
2002-07-18,21.247371673583984
2002-07-19,19.680049896240234
2002-07-22,20.57074546813965
2002-07-23,20.93548583984375
2002-07-24,21.73897933959961
2002-07-25,22.471097946166992
2002-07-26,22.254365921020508
2002-07-29,23.052568435668945
2002-07-30,23.068431854248047
2002-07-31,23.5203857421875
2002-08-01,23.224369049072266
2002-08-02,23.745033264160156
2002-08-05,23.25872039794922
2002-08-06,23.184717178344727
2002-08-07,23.504520416259766
2002-08-08,24.011991500854492
2002-08-09,24.088642120361328
2002-08-12,24.011991500854492
2002-08-13,23.803192138671875
2002-08-14,24.551170349121094
2002-08-15,24.136215209960938
2002-08-16,24.048992156982422
2002-08-19,24.117708206176758
2002-08-20,23.842838287353516
2002-08-21,24.022567749023438
2002-08-22,23.988195419311523
2002-08-23,23.853404998779297
2002-08-26,23.893054962158203
2002-08-27,23.89569091796875
2002-08-28,23.71598243713379
2002-08-29,23.224369049072266
2002-08-30,23.430522918701172
2002-09-03,22.872833251953125
2002-09-04,23.406728744506836
2002-09-05,23.74768829345703
2002-09-06,23.774112701416016
2002-09-09,24.011991500854492
2002-09-10,24.183786392211914
2002-09-11,24.284215927124023
2002-09-12,24.104488372802734
2002-09-13,24.315935134887695
2002-09-16,24.58024787902832
2002-09-17,24.33180046081543
2002-09-18,24.342369079589844
2002-09-19,24.08335304260254
2002-09-20,24.075422286987305
2002-09-23,23.982912063598633
2002-09-24,23.269289016723633
2002-09-25,23.549457550048828
2002-09-26,23.985563278198242
2002-09-27,23.293081283569336
2002-09-30,23.623462677001953
2002-10-01,24.096555709838867
2002-10-02,23.935340881347656
2002-10-03,23.737112045288086
2002-10-04,23.39615821838379
2002-10-07,23.504520416259766
2002-10-08,23.602319717407227
2002-10-09,23.308940887451172
2002-10-10,23.5203857421875
2002-10-11,23.850759506225586
2002-10-14,24.128278732299805
2002-10-15,23.89833641052246
2002-10-16,24.028432846069336
2002-10-17,23.98594856262207
2002-10-18,24.360319137573242
2002-10-21,24.477153778076172
2002-10-22,23.98594856262207
2002-10-23,24.16119956970215
2002-10-24,23.577077865600586
2002-10-25,23.5505313873291
2002-10-28,22.767274856567383
2002-10-29,23.63283920288086
2002-10-30,23.61423683166504
2002-10-31,23.48415184020996
2002-11-01,23.36201286315918
2002-11-04,22.96639633178711
2002-11-05,23.56113624572754
2002-11-06,23.327497482299805
2002-11-07,23.367321014404297
2002-11-08,23.2823543548584
2002-11-11,22.900028228759766
2002-11-12,22.677011489868164
2002-11-13,22.78055763244629
2002-11-14,22.961095809936523
2002-11-15,23.173505783081055
2002-11-18,22.87347412109375
2002-11-19,23.125713348388672
2002-11-20,23.36201286315918
2002-11-21,23.027484893798828
2002-11-22,22.987640380859375
2002-11-25,22.73806381225586
2002-11-26,22.414140701293945
2002-11-27,22.576107025146484
2002-11-29,22.443363189697266
2002-12-02,21.984031677246094
2002-12-03,22.4327335357666
2002-12-04,22.846933364868164
2002-12-05,22.62921714782715
2002-12-06,22.820377349853516
2002-12-09,22.934547424316406
2002-12-10,23.271745681762695
2002-12-11,23.221281051635742
2002-12-12,23.285017013549805
2002-12-13,23.208017349243164
2002-12-16,23.377941131591797
2002-12-17,23.205371856689453
2002-12-18,23.197391510009766
2002-12-19,22.754011154174805
2002-12-20,23.27971076965332
2002-12-23,23.2823543548584
2002-12-24,23.23987579345703
2002-12-26,23.21333122253418
2002-12-27,22.979679107666016
2002-12-30,22.860200881958008
2002-12-31,22.817724227905273
2003-01-02,23.314210891723633
2003-01-03,23.059329986572266
2003-01-06,23.322193145751953
2003-01-07,22.9637393951416
2003-01-08,22.62124252319336
2003-01-09,22.775243759155273
2003-01-10,22.8681697845459
2003-01-13,22.88409996032715
2003-01-14,22.929235458374023
2003-01-15,22.807090759277344
2003-01-16,23.06464958190918
2003-01-17,23.109779357910156
2003-01-21,22.8363037109375
2003-01-22,22.7109317779541
2003-01-23,22.79096031188965
2003-01-24,22.468149185180664
2003-01-27,22.15601921081543
2003-01-28,22.67624855041504
2003-01-29,22.694915771484375
2003-01-30,22.5428466796875
2003-01-31,22.828304290771484
2003-02-03,22.86832046508789
2003-02-04,22.919008255004883
2003-02-05,22.756267547607422
2003-02-06,22.636232376098633
2003-02-07,22.404125213623047
2003-02-10,22.641557693481445
2003-02-11,22.1933650970459
2003-02-12,22.228059768676758
2003-02-13,22.06263542175293
2003-02-14,22.329421997070312
2003-02-18,22.572195053100586
2003-02-19,22.40945053100586
2003-02-20,22.26272201538086
2003-02-21,22.473480224609375
2003-02-24,22.113338470458984
2003-02-25,22.164018630981445
2003-02-26,22.02262306213379
2003-02-27,22.035972595214844
2003-02-28,21.838550567626953
2003-03-03,21.56109619140625
2003-03-04,21.31299591064453
2003-03-05,21.606449127197266
2003-03-06,21.382354736328125
2003-03-07,21.598459243774414
2003-03-10,21.28632354736328
2003-03-11,21.529090881347656
2003-03-12,21.8625545501709
2003-03-13,22.270729064941406
2003-03-14,22.2493953704834
2003-03-17,22.809629440307617
2003-03-18,23.108428955078125
2003-03-19,23.455223083496094
2003-03-20,23.476573944091797
2003-03-21,23.716684341430664
2003-03-24,23.35918426513672
2003-03-25,23.481914520263672
2003-03-26,23.564607620239258
2003-03-27,23.684659957885742
2003-03-28,23.647319793701172
2003-03-31,23.7567081451416
2003-04-01,23.882078170776367
2003-04-02,24.04214096069336
2003-04-03,23.860740661621094
2003-04-04,24.050151824951172
2003-04-07,23.852741241455078
2003-04-08,23.98345947265625
2003-04-09,23.820728302001953
2003-04-10,23.68199348449707
2003-04-11,23.796709060668945
2003-04-14,23.996795654296875
2003-04-15,24.087909698486328
2003-04-16,23.878877639770508
2003-04-17,23.921762466430664
2003-04-21,23.967327117919922
2003-04-22,24.422929763793945
2003-04-23,24.267484664916992
2003-04-24,24.085241317749023
2003-04-25,23.88960075378418
2003-04-28,24.30499267578125
2003-04-29,24.34787368774414
2003-04-30,24.079879760742188
2003-05-01,24.085241317749023
2003-05-02,24.160282135009766
2003-05-05,24.157602310180664
2003-05-06,24.039684295654297
2003-05-07,24.079879760742188
2003-05-08,23.884231567382812
2003-05-09,23.986083984375
2003-05-12,23.819915771484375
2003-05-13,23.533153533935547
2003-05-14,23.744871139526367
2003-05-15,24.09327507019043
2003-05-16,24.205827713012695
2003-05-19,24.12811279296875
2003-05-20,23.945878982543945
2003-05-21,23.967327117919922
2003-05-22,24.00751304626465
2003-05-23,24.06648063659668
2003-05-27,24.417556762695312
2003-05-28,24.59712028503418
2003-05-29,24.422929763793945
2003-05-30,24.607837677001953
2003-06-02,24.473834991455078
2003-06-03,24.66948127746582
2003-06-04,24.755245208740234
2003-06-05,24.489917755126953
2003-06-06,24.334484100341797
2003-06-09,24.27283477783203
2003-06-10,24.280881881713867
2003-06-11,24.254070281982422
2003-06-12,24.339841842651367
2003-06-13,24.433637619018555
2003-06-16,24.76328468322754
2003-06-17,24.6265869140625
2003-06-18,24.532791137695312
2003-06-19,24.229951858520508
2003-06-20,24.449731826782227
2003-06-23,24.522092819213867
2003-06-24,24.757923126220703
2003-06-25,24.30499267578125
2003-06-26,24.195106506347656
2003-06-27,23.897642135620117
2003-06-30,23.900314331054688
2003-07-01,24.109365463256836
2003-07-02,24.149560928344727
2003-07-03,24.109365463256836
2003-07-07,24.331796646118164
2003-07-08,24.146881103515625
2003-07-09,23.718074798583984
2003-07-10,23.677875518798828
2003-07-11,23.734149932861328
2003-07-14,23.675180435180664
2003-07-15,23.785079956054688
2003-07-16,23.861846923828125
2003-07-17,23.743330001831055
2003-07-18,24.190502166748047
2003-07-21,24.018091201782227
2003-07-22,24.109689712524414
2003-07-23,23.94805335998535
2003-07-24,23.767559051513672
2003-07-25,24.123151779174805
2003-07-28,23.789119720458984
2003-07-29,23.463171005249023
2003-07-30,23.638261795043945
2003-07-31,23.67059326171875
2003-08-01,23.355403900146484
2003-08-04,23.662517547607422
2003-08-05,23.579002380371094
2003-08-06,23.92110824584961
2003-08-07,23.759479522705078
2003-08-08,23.996553421020508
2003-08-11,24.007308959960938
2003-08-12,24.085447311401367
2003-08-13,24.004627227783203
2003-08-14,23.966915130615234
2003-08-15,24.007308959960938
2003-08-18,23.81336212158203
2003-08-19,23.6517391204834
2003-08-20,23.53859519958496
2003-08-21,23.355403900146484
2003-08-22,23.358110427856445
2003-08-25,23.484731674194336
2003-08-26,23.616708755493164
2003-08-27,23.50358009338379
2003-08-28,23.543983459472656
2003-08-29,23.51435089111328
2003-09-02,23.727161407470703
2003-09-03,23.92110824584961
2003-09-04,24.629575729370117
2003-09-05,24.508363723754883
2003-09-08,24.680755615234375
2003-09-09,24.554162979125977
2003-09-10,24.502979278564453
2003-09-11,24.66192626953125
2003-09-12,24.75890350341797
2003-09-15,24.713102340698242
2003-09-16,24.94207000732422
2003-09-17,24.917831420898438
2003-09-18,25.11986541748047
