Date,ROST
2000-09-27,1.3840420246124268
2000-09-28,1.402495265007019
2000-09-29,1.4147980213165283
2000-10-02,1.4271005392074585
2000-10-03,1.3840420246124268
2000-10-04,1.4332525730133057
2000-10-05,1.4763110876083374
2000-10-06,1.3594361543655396
2000-10-09,1.3901931047439575
2000-10-10,1.3778904676437378
2000-10-11,1.3594361543655396
2000-10-12,1.3102266788482666
2000-10-13,1.3963446617126465
2000-10-16,1.3163772821426392
2000-10-17,1.3040744066238403
2000-10-18,1.285621166229248
2000-10-19,1.3717390298843384
2000-10-20,1.3225287199020386
2000-10-23,1.334831714630127
2000-10-24,1.3163772821426392
2000-10-25,1.3040744066238403
2000-10-26,1.2794691324234009
2000-10-27,1.285621166229248
2000-10-30,1.285621166229248
2000-10-31,1.2979235649108887
2000-11-01,1.3625125885009766
2000-11-02,1.6239423751831055
2000-11-03,1.648547887802124
2000-11-06,1.636244773864746
2000-11-07,1.6962201595306396
2000-11-08,1.7654229402542114
2000-11-09,1.6670012474060059
2000-11-10,1.636244773864746
2000-11-13,1.7777247428894043
2000-11-14,1.6670012474060059
2000-11-15,1.673151969909668
2000-11-16,1.648547887802124
2000-11-17,1.6423956155776978
2000-11-20,1.574731469154358
2000-11-21,1.568580985069275
2000-11-22,1.574731469154358
2000-11-24,1.568580985069275
2000-11-27,1.6116390228271484
2000-11-28,1.519370675086975
2000-11-29,1.5292855501174927
2000-11-30,1.5169531106948853
2000-12-01,1.5416184663772583
2000-12-04,1.5786175727844238
2000-12-05,1.6156164407730103
2000-12-06,1.6587821245193481
2000-12-07,1.6587821245193481
2000-12-08,1.7266137599945068
2000-12-11,1.6341155767440796
2000-12-12,1.6341155767440796
2000-12-13,1.5909507274627686
2000-12-14,1.5724514722824097
2000-12-15,1.5539519786834717
2000-12-18,1.5662848949432373
2000-12-19,1.5786175727844238
2000-12-20,1.523119568824768
2000-12-21,1.5724514722824097
2000-12-22,1.6464483737945557
2000-12-26,1.6217827796936035
2000-12-27,1.6834490299224854
2000-12-28,1.677280306816101
2000-12-29,1.6649478673934937
2001-01-02,1.6587821245193481
2001-01-03,1.728154182434082
2001-01-04,1.8931084871292114
2001-01-05,1.886941909790039
2001-01-08,1.9177738428115845
2001-01-09,1.837609052658081
2001-01-10,1.931648850440979
2001-01-11,1.973271131515503
2001-01-12,1.967105507850647
2001-01-16,2.0318543910980225
2001-01-17,2.127434253692627
2001-01-18,2.059602737426758
2001-01-19,1.9239394664764404
2001-01-22,2.0241453647613525
2001-01-23,2.0719351768493652
2001-01-24,2.059602737426758
2001-01-25,2.0842697620391846
2001-01-26,2.0195200443267822
2001-01-29,2.145933151245117
2001-01-30,2.145933151245117
2001-01-31,2.2569291591644287
2001-02-01,2.2445971965789795
2001-02-02,2.1397674083709717
2001-02-05,2.1705989837646484
2001-02-06,2.207597494125366
2001-02-07,2.355592966079712
2001-02-08,2.207597494125366
2001-02-09,2.041102647781372
2001-02-12,2.041102647781372
2001-02-13,2.047269582748413
2001-02-14,2.041102647781372
2001-02-15,2.041102647781372
2001-02-16,2.0904345512390137
2001-02-20,2.2445971965789795
2001-02-21,2.127434253692627
2001-02-22,2.1151015758514404
2001-02-23,2.1151015758514404
2001-02-26,2.2384302616119385
2001-02-27,2.1767656803131104
2001-02-28,2.0759811401367188
2001-03-01,2.051267147064209
2001-03-02,2.057445764541626
2001-03-05,2.0636250972747803
2001-03-06,2.1006953716278076
2001-03-07,2.1315882205963135
2001-03-08,2.1501240730285645
2001-03-09,2.1501240730285645
2001-03-12,2.082159996032715
2001-03-13,2.057445764541626
2001-03-14,1.9894819259643555
2001-03-15,1.9833040237426758
2001-03-16,1.940054178237915
2001-03-19,2.0327322483062744
2001-03-20,2.051267147064209
2001-03-21,2.0203747749328613
2001-03-22,1.9524110555648804
2001-03-23,1.9647678136825562
2001-03-26,1.9585899114608765
2001-03-27,1.9462329149246216
2001-03-28,1.8659125566482544
2001-03-29,1.9029831886291504
2001-03-30,1.8535538911819458
2001-04-02,1.8844475746154785
2001-04-03,1.835019826889038
2001-04-04,1.9029831886291504
2001-04-05,1.9894819259643555
2001-04-06,1.9215190410614014
2001-04-09,1.9682289361953735
2001-04-10,1.9178117513656616
2001-04-11,1.78732168674469
2001-04-12,1.8486127853393555
2001-04-16,1.8980411291122437
2001-04-17,1.9622962474822998
2001-04-18,2.0977301597595215
2001-04-19,2.153089761734009
2001-04-20,2.1432037353515625
2001-04-23,2.096741199493408
2001-04-24,2.067085027694702
2001-04-25,2.0740041732788086
2001-04-26,2.1906542778015137
2001-04-27,2.2242658138275146
2001-04-30,2.172860860824585
2001-05-01,2.2203118801116943
2001-05-02,2.1590206623077393
2001-05-03,2.1590206623077393
2001-05-04,2.1501240730285645
2001-05-07,2.153089761734009
2001-05-08,2.1303529739379883
2001-05-09,2.0868561267852783
2001-05-10,2.2262444496154785
2001-05-11,2.2301971912384033
2001-05-14,2.2321746349334717
2001-05-15,2.306316614151001
2001-05-16,2.4269216060638428
2001-05-17,2.390345335006714
2001-05-18,2.4170355796813965
2001-05-21,2.440760850906372
2001-05-22,2.404184579849243
2001-05-23,2.3725500106811523
2001-05-24,2.3626646995544434
2001-05-25,2.348825216293335
2001-05-29,2.313237190246582
2001-05-30,2.288522958755493
2001-05-31,2.3636529445648193
2001-06-01,2.4496572017669678
2001-06-04,2.4170355796813965
2001-06-05,2.4397730827331543
2001-06-06,2.4111039638519287
2001-06-07,2.390345335006714
2001-06-08,2.4170355796813965
2001-06-11,2.3725500106811523
2001-06-12,2.3725500106811523
2001-06-13,2.3092827796936035
2001-06-14,2.3333487510681152
2001-06-15,2.2957141399383545
2001-06-18,2.3184914588928223
2001-06-19,2.376925468444824
2001-06-20,2.406637668609619
2001-06-21,2.495771884918213
2001-06-22,2.4828975200653076
2001-06-25,2.3650407791137695
2001-06-26,2.390791416168213
2001-06-27,2.4026761054992676
2001-06-28,2.4432811737060547
2001-06-29,2.3719747066497803
2001-07-02,2.442291736602783
2001-07-03,2.4729928970336914
2001-07-05,2.376925468444824
2001-07-06,2.335329294204712
2001-07-09,2.36405086517334
2001-07-10,2.155078649520874
2001-07-11,2.23728084564209
2001-07-12,2.2768959999084473
2001-07-13,2.3006670475006104
2001-07-16,2.322453737258911
2001-07-17,2.2877910137176514
2001-07-18,2.264021873474121
2001-07-19,2.2957141399383545
2001-07-20,2.322453737258911
2001-07-23,2.326415538787842
2001-07-24,2.2828378677368164
2001-07-25,2.2808589935302734
2001-07-26,2.2818477153778076
2001-07-27,2.274915933609009
2001-07-30,2.2877910137176514
2001-07-31,2.3293871879577637
2001-08-01,2.3135409355163574
2001-08-02,2.3402817249298096
2001-08-03,2.3303773403167725
2001-08-06,2.3184914588928223
2001-08-07,2.3482048511505127
2001-08-08,2.386829137802124
2001-08-09,2.4937920570373535
2001-08-10,2.6037240028381348
2001-08-13,2.6651275157928467
2001-08-14,2.7047433853149414
2001-08-15,2.7413878440856934
2001-08-16,2.7710988521575928
2001-08-17,2.7295024394989014
2001-08-20,2.7512919902801514
2001-08-21,2.6710710525512695
2001-08-22,2.7869460582733154
2001-08-23,2.871127128601074
2001-08-24,2.921638250350952
2001-08-27,2.896878719329834
2001-08-28,2.8899457454681396
2001-08-29,2.949368953704834
2001-08-30,2.9721479415893555
2001-08-31,2.9059946537017822
2001-09-04,2.9833552837371826
2001-09-05,2.9456655979156494
2001-09-06,3.0101332664489746
2001-09-07,2.824664831161499
2001-09-10,2.787970542907715
2001-09-17,2.5241494178771973
2001-09-18,2.5211737155914307
2001-09-19,2.6659765243530273
2001-09-20,2.609443426132202
2001-09-21,2.5628292560577393
2001-09-24,2.652090549468994
2001-09-25,2.855412244796753
2001-09-26,2.7859859466552734
2001-09-27,2.8613626956939697
2001-09-28,2.901035785675049
2001-10-01,2.9803783893585205
2001-10-02,3.0279877185821533
2001-10-03,3.0726184844970703
2001-10-04,2.9317820072174072
2001-10-05,2.901035785675049
2001-10-08,2.8802080154418945
2001-10-09,2.9089696407318115
2001-10-10,3.0021989345550537
2001-10-11,3.075592517852783
2001-10-12,3.000215530395508
2001-10-15,3.048814296722412
2001-10-16,3.0408811569213867
2001-10-17,3.0061662197113037
2001-10-18,2.98236346244812
2001-10-19,3.0557568073272705
2001-10-22,3.10237193107605
2001-10-23,3.176757574081421
2001-10-24,3.088486909866333
2001-10-25,3.1539454460144043
2001-10-26,3.188659191131592
2001-10-29,3.134108781814575
2001-10-30,3.013108730316162
2001-10-31,3.104355812072754
2001-11-01,3.180724859237671
2001-11-02,3.1549363136291504
2001-11-05,3.176757574081421
2001-11-06,3.231306314468384
2001-11-07,3.242215871810913
2001-11-08,2.9803783893585205
2001-11-09,2.8048295974731445
2001-11-12,2.886157751083374
2001-11-13,2.891117572784424
2001-11-14,3.0160839557647705
2001-11-15,3.088486909866333
2001-11-16,2.8206980228424072
2001-11-19,2.940706491470337
2001-11-20,2.8514442443847656
2001-11-21,2.8306174278259277
2001-11-23,2.841526746749878
2001-11-26,2.8306174278259277
2001-11-27,2.789951801300049
2001-11-28,2.7562313079833984
2001-11-29,2.7423455715179443
2001-11-30,2.7978878021240234
2001-12-03,2.7473056316375732
2001-12-04,2.863346576690674
2001-12-05,2.9922804832458496
2001-12-06,3.034928321838379
2001-12-07,2.975421667098999
2001-12-10,3.0283596515655518
2001-12-11,2.9856507778167725
2001-12-12,2.967772960662842
2001-12-13,2.960819959640503
2001-12-14,2.962805986404419
2001-12-17,2.8863275051116943
2001-12-18,2.8654704093933105
2001-12-19,3.0055148601531982
2001-12-20,3.04425048828125
2001-12-21,3.119736909866333
2001-12-24,3.1634395122528076
2001-12-26,3.260774612426758
2001-12-27,3.2965312004089355
2001-12-28,3.225020170211792
2001-12-31,3.1862831115722656
2002-01-02,3.2448840141296387
2002-01-03,3.2061479091644287
2002-01-04,3.3362607955932617
2002-01-07,3.3322887420654297
2002-01-08,3.3481802940368652
2002-01-09,3.396847724914551
2002-01-10,3.346193313598633
2002-01-11,3.2260117530822754
2002-01-14,3.1882693767547607
2002-01-15,3.278653383255005
2002-01-16,3.2885875701904297
2002-01-17,3.2319722175598145
2002-01-18,3.1882693767547607
2002-01-22,3.2468690872192383
2002-01-23,3.396847724914551
2002-01-24,3.4763076305389404
2002-01-25,3.4733264446258545
2002-01-28,3.5358989238739014
2002-01-29,3.462399959564209
2002-01-30,3.562718391418457
2002-01-31,3.608407497406006
2002-02-01,3.5309340953826904
2002-02-04,3.4991509914398193
2002-02-05,3.5061049461364746
2002-02-06,3.4355850219726562
2002-02-07,3.5249736309051514
2002-02-08,3.5756301879882812
2002-02-11,3.669987201690674
2002-02-12,3.6401891708374023
2002-02-13,3.662040948867798
2002-02-14,3.585561513900757
2002-02-15,3.6461493968963623
2002-02-19,3.6302578449249268
2002-02-20,3.5647037029266357
2002-02-21,3.6401891708374023
2002-02-22,3.631251573562622
2002-02-25,3.605426073074341
2002-02-26,3.5796027183532715
2002-02-27,3.635098934173584
2002-02-28,3.5863678455352783
2002-03-01,3.6738877296447754
2002-03-04,3.5058059692382812
2002-03-05,3.341702699661255
2002-03-06,3.476963758468628
2002-03-07,3.6132190227508545
2002-03-08,3.7365434169769287
2002-03-11,3.734553098678589
2002-03-12,3.7295806407928467
2002-03-13,3.7017335891723633
2002-03-14,3.7106845378875732
2002-03-15,3.838982582092285
2002-03-18,3.804171562194824
2002-03-19,3.7842824459075928
2002-03-20,3.7892539501190186
2002-03-21,3.7574291229248047
2002-03-22,3.7803030014038086
2002-03-25,3.6828370094299316
2002-03-26,3.6947717666625977
2002-03-27,3.700740337371826
2002-03-28,3.762401580810547
2002-04-01,3.5853703022003174
2002-04-02,3.4839258193969727
2002-04-03,3.5505614280700684
2002-04-04,3.5803985595703125
2002-04-05,3.633108139038086
2002-04-08,3.7076992988586426
2002-04-09,3.664933443069458
2002-04-10,3.820087432861328
2002-04-11,3.7733404636383057
2002-04-12,3.828042507171631
2002-04-15,3.809145927429199
2002-04-16,3.872798442840576
2002-04-17,3.8867220878601074
2002-04-18,3.932471513748169
2002-04-19,3.9394338130950928
2002-04-22,3.9742422103881836
2002-04-23,3.9841878414154053
2002-04-24,3.869814395904541
2002-04-25,3.965292453765869
2002-04-26,3.9841878414154053
2002-04-29,3.959321975708008
2002-04-30,4.038888454437256
2002-05-01,4.007063865661621
2002-05-02,4.035905361175537
2002-05-03,4.059772968292236
2002-05-06,3.9941322803497314
2002-05-07,4.0428667068481445
2002-05-08,4.087621688842773
2002-05-09,3.959321975708008
2002-05-10,3.961310863494873
2002-05-13,4.027948379516602
2002-05-14,4.111489772796631
2002-05-15,4.175142288208008
2002-05-16,4.2517218589782715
2002-05-17,4.2686309814453125
2002-05-20,4.157242774963379
2002-05-21,4.0259599685668945
2002-05-22,4.130387306213379
2002-05-23,4.156247138977051
2002-05-24,4.132375717163086
2002-05-28,4.095577239990234
2002-05-29,4.097566604614258
2002-05-30,4.035905361175537
2002-05-31,4.193042755126953
2002-06-03,4.111489772796631
2002-06-04,4.077677249908447
2002-06-05,4.0816545486450195
2002-06-06,4.0717082023620605
2002-06-07,4.155251979827881
2002-06-10,4.176136016845703
2002-06-11,4.191053867340088
2002-06-12,4.319353103637695
2002-06-13,4.259413719177246
2002-06-14,4.270366668701172
2002-06-17,4.350017070770264
2002-06-18,4.271363735198975
2002-06-19,4.311187267303467
2002-06-20,4.339067459106445
2002-06-21,4.229544639587402
2002-06-24,4.147900581359863
2002-06-25,4.0861687660217285
2002-06-26,4.112057685852051
2002-06-27,4.124999523162842
2002-06-28,4.05729866027832
2002-07-01,3.9965620040893555
2002-07-02,3.8950040340423584
2002-07-03,3.8810644149780273
2002-07-05,4.014482021331787
2002-07-08,4.00253438949585
2002-07-09,3.9925763607025146
2002-07-10,3.9587268829345703
2002-07-11,3.930846691131592
2002-07-12,3.6958730220794678
2002-07-15,3.693882703781128
2002-07-16,3.626178026199341
2002-07-17,3.8133609294891357
2002-07-18,3.8701140880584717
2002-07-19,3.7187726497650146
2002-07-22,3.6699886322021484
2002-07-23,3.5943169593811035
2002-07-24,3.8840513229370117
2002-07-25,3.814354658126831
2002-07-26,3.909938335418701
2002-07-29,4.091146469116211
2002-07-30,3.9925763607025146
2002-07-31,3.7496397495269775
2002-08-01,3.5963070392608643
2002-08-02,3.4001636505126953
2002-08-05,3.2617664337158203
2002-08-06,3.363323211669922
2002-08-07,3.3683021068573
2002-08-08,3.509685516357422
2002-08-09,3.4589056968688965
2002-08-12,3.3902065753936768
2002-08-13,3.4150969982147217
2002-08-14,3.507693290710449
2002-08-15,3.6162219047546387
2002-08-16,3.677952289581299
2002-08-19,3.759594440460205
2002-08-20,3.6899003982543945
2002-08-21,3.8093788623809814
2002-08-22,3.7327122688293457
2002-08-23,3.6839263439178467
2002-08-26,3.7615866661071777
2002-08-27,3.6002886295318604
2002-08-28,3.4927616119384766
2002-08-29,3.5734076499938965
2002-08-30,3.6001267433166504
2002-09-03,3.45556378364563
2002-09-04,3.601123809814453
2002-09-05,3.619069814682007
2002-09-06,3.8733015060424805
2002-09-09,3.9610366821289062
2002-09-10,3.984963893890381
2002-09-11,4.048773288726807
2002-09-12,3.965026378631592
2002-09-13,4.075692653656006
2002-09-16,4.184361457824707
2002-09-17,4.006898403167725
2002-09-18,4.09463357925415
2002-09-19,3.9729995727539062
2002-09-20,3.9381065368652344
2002-09-23,3.744689702987671
2002-09-24,3.7307310104370117
2002-09-25,3.7586469650268555
2002-09-26,3.813481092453003
2002-09-27,3.684870958328247
2002-09-30,3.553267240524292
2002-10-01,3.5143861770629883
2002-10-02,3.545292615890503
2002-10-03,3.441605567932129
2002-10-04,3.469521999359131
2002-10-07,3.442603349685669
2002-10-08,3.640005588531494
2002-10-09,3.5552637577056885
2002-10-10,3.8035120964050293
2002-10-11,3.952063798904419
2002-10-14,3.950071334838867
2002-10-15,4.093636989593506
2002-10-16,4.012881755828857
2002-10-17,4.180372714996338
2002-10-18,4.286055564880371
2002-10-21,4.346869945526123
2002-10-22,4.377779006958008
2002-10-23,4.42064905166626
2002-10-24,4.35085916519165
2002-10-25,4.467507362365723
2002-10-28,4.346869945526123
2002-10-29,4.297020435333252
2002-10-30,4.186356067657471
2002-10-31,4.172397136688232
2002-11-01,4.392733097076416
2002-11-04,4.314968585968018
2002-11-05,4.385753631591797
2002-11-06,4.414668083190918
2002-11-07,4.24418306350708
2002-11-08,4.285059452056885
2002-11-11,4.164422512054443
2002-11-12,4.246177673339844
2002-11-13,4.3129730224609375
2002-11-14,4.3847575187683105
2002-11-15,4.481464862823486
2002-11-18,4.3538498878479
2002-11-19,4.274092197418213
2002-11-20,4.417656421661377
2002-11-21,4.481464862823486
2002-11-22,4.556241512298584
2002-11-25,4.538293838500977
2002-11-26,4.476480960845947
2002-11-27,4.647963523864746
2002-11-29,4.611074447631836
2002-12-02,4.602101802825928
2002-12-03,4.547267436981201
2002-12-04,4.421645641326904
2002-12-05,4.473488807678223
2002-12-06,4.445572376251221
2002-12-09,4.366527080535889
2002-12-10,4.361537933349609
2002-12-11,4.438387393951416
2002-12-12,4.450364112854004
2002-12-13,4.443378448486328
2002-12-16,4.526216983795166
2002-12-17,4.444375991821289
2002-12-18,4.408442974090576
2002-12-19,4.397469520568848
2002-12-20,4.236778736114502
2002-12-23,4.136974334716797
2002-12-24,4.117013931274414
2002-12-26,4.138967990875244
2002-12-27,4.091063499450684
2002-12-30,4.181883811950684
2002-12-31,4.230788707733154
2003-01-02,4.314627170562744
2003-01-03,4.276701927185059
2003-01-06,4.289676189422607
2003-01-07,4.388484001159668
2003-01-08,4.428406715393066
2003-01-09,4.59208869934082
2003-01-10,4.676923751831055
2003-01-13,4.678919792175293
2003-01-14,4.6739301681518555
2003-01-15,4.602071762084961
2003-01-16,4.571130752563477
2003-01-17,4.460343360900879
2003-01-21,4.406448841094971
2003-01-22,4.301651954650879
2003-01-23,4.323609828948975
2003-01-24,4.17589807510376
2003-01-27,3.861506938934326
2003-01-28,3.8984358310699463
2003-01-29,3.9024267196655273
2003-01-30,3.854520559310913
2003-01-31,3.893444299697876
2003-02-03,3.9413533210754395
2003-02-04,3.877474784851074
2003-02-05,3.8096086978912354
2003-02-06,3.861506938934326
2003-02-07,3.6698789596557617
2003-02-10,3.673872470855713
2003-02-11,3.658900022506714
2003-02-12,3.6359448432922363
2003-02-13,3.5870399475097656
2003-02-14,3.6209733486175537
2003-02-18,3.6618943214416504
2003-02-19,3.5411269664764404
2003-02-20,3.472262144088745
2003-02-21,3.495216131210327
2003-02-24,3.4143753051757812
2003-02-25,3.4672722816467285
2003-02-26,3.3760955333709717
2003-02-27,3.3710973262786865
2003-02-28,3.4200854301452637
2003-03-03,3.4330813884735107
2003-03-04,3.3301095962524414
2003-03-05,3.3451054096221924
2003-03-06,3.2961180210113525
2003-03-07,3.4120874404907227
2003-03-10,3.3770949840545654
2003-03-11,3.3910908699035645
2003-03-12,3.3421053886413574
2003-03-13,3.5810389518737793
2003-03-14,3.611034393310547
2003-03-17,3.6920130252838135
2003-03-18,3.7340006828308105
2003-03-19,3.617030382156372
2003-03-20,3.8029818534851074
2003-03-21,3.908952236175537
2003-03-24,3.780987501144409
2003-03-25,3.8589673042297363
2003-03-26,3.7599921226501465
2003-03-27,3.7569942474365234
2003-03-28,3.645022392272949
2003-03-31,3.6100339889526367
2003-04-01,3.649022102355957
2003-04-02,3.7649927139282227
2003-04-03,3.7959840297698975
2003-04-04,3.7789876461029053
2003-04-07,3.777989387512207
2003-04-08,3.749995708465576
2003-04-09,3.6580209732055664
2003-04-10,3.809980630874634
2003-04-11,3.735999584197998
2003-04-14,3.738999366760254
2003-04-15,3.7459964752197266
2003-04-16,3.688014030456543
2003-04-17,3.6930112838745117
2003-04-21,3.630028247833252
2003-04-22,3.788985252380371
2003-04-23,3.7170040607452393
2003-04-24,3.6890132427215576
2003-04-25,3.659022569656372
2003-04-28,3.712007761001587
2003-04-29,3.744995594024658
2003-04-30,3.787984848022461
2003-05-01,3.6990108489990234
2003-05-02,3.793983221054077
2003-05-05,3.835972309112549
2003-05-06,3.8569679260253906
2003-05-07,3.783986806869507
2003-05-08,3.9939286708831787
2003-05-09,4.007927417755127
2003-05-12,4.273856163024902
2003-05-13,4.188878059387207
2003-05-14,4.093903064727783
2003-05-15,4.029921054840088
2003-05-16,3.947944402694702
2003-05-19,3.932948589324951
2003-05-20,3.9599385261535645
2003-05-21,3.958941698074341
2003-05-22,4.019923686981201
2003-05-23,4.005927085876465
2003-05-27,4.034919738769531
2003-05-28,4.0919036865234375
2003-05-29,4.036919593811035
2003-05-30,4.220871448516846
2003-06-02,4.2378644943237305
2003-06-03,4.189876556396484
2003-06-04,4.268855571746826
2003-06-05,4.400821685791016
2003-06-06,4.273856163024902
2003-06-09,4.165884971618652
2003-06-10,4.238864898681641
2003-06-11,4.200873851776123
2003-06-12,4.170643329620361
2003-06-13,4.1205854415893555
2003-06-16,4.146617412567139
2003-06-17,4.166637897491455
2003-06-18,4.184657096862793
2003-06-19,4.143612861633301
2003-06-20,4.240718841552734
2003-06-23,4.302788734436035
2003-06-24,4.291776657104492
2003-06-25,4.290775299072266
2003-06-26,4.287771701812744
2003-06-27,4.30379056930542
2003-06-30,4.300787448883057
2003-07-01,4.30579137802124
2003-07-02,4.291776657104492
2003-07-03,4.265746116638184
2003-07-07,4.404903888702393
2003-07-08,4.531044006347656
2003-07-09,4.4209208488464355
2003-07-10,4.294777870178223
2003-07-11,4.301786422729492
2003-07-14,4.399896621704102
2003-07-15,4.459963798522949
2003-07-16,4.471977710723877
2003-07-17,4.398895740509033
2003-07-18,4.48098611831665
2003-07-21,4.393889427185059
2003-07-22,4.430930137634277
2003-07-23,4.483989238739014
2003-07-24,4.382879257202148
2003-07-25,4.423923015594482
2003-07-28,4.498005390167236
2003-07-29,4.440940856933594
2003-07-30,4.371866703033447
2003-07-31,4.549063205718994
2003-08-01,4.5550713539123535
2003-08-04,4.613134860992432
