Date,NWSA
2014-10-03,13.913805961608887
2014-10-06,13.931295394897461
2014-10-07,13.529012680053711
2014-10-08,13.975024223327637
2014-10-09,13.537755966186523
2014-10-10,13.214179992675781
2014-10-13,12.80315113067627
2014-10-14,12.93432903289795
2014-10-15,12.855623245239258
2014-10-16,12.768168449401855
2014-10-17,12.864367485046387
2014-10-20,13.03052806854248
2014-10-21,13.476537704467773
2014-10-22,13.34536075592041
2014-10-23,13.563990592956543
2014-10-24,13.756389617919922
2014-10-27,13.520265579223633
2014-10-28,13.581480979919434
2014-10-29,13.581480979919434
2014-10-30,13.546503067016602
2014-10-31,13.537755966186523
2014-11-03,13.607721328735352
2014-11-04,13.249159812927246
2014-11-05,13.380341529846191
2014-11-06,13.40657901763916
2014-11-07,13.249159812927246
2014-11-10,13.327869415283203
2014-11-11,13.327869415283203
2014-11-12,13.354104042053223
2014-11-13,13.109233856201172
2014-11-14,13.292887687683105
2014-11-17,13.152963638305664
2014-11-18,13.126727104187012
2014-11-19,13.284143447875977
2014-11-20,13.2404146194458
2014-11-21,13.266651153564453
2014-11-24,13.520265579223633
2014-11-25,13.511519432067871
2014-11-26,13.712665557861328
2014-11-28,13.572738647460938
2014-12-01,13.607721328735352
2014-12-02,13.765135765075684
2014-12-03,13.80886173248291
2014-12-04,13.738897323608398
2014-12-05,13.835098266601562
2014-12-08,13.555249214172363
2014-12-09,13.721406936645508
2014-12-10,13.415322303771973
2014-12-11,13.40657901763916
2014-12-12,13.161707878112793
2014-12-15,12.90809154510498
2014-12-16,12.794403076171875
2014-12-17,13.021784782409668
2014-12-18,13.135473251342773
2014-12-19,13.31037712097168
2014-12-22,13.450302124023438
2014-12-23,13.651446342468262
2014-12-24,13.537755966186523
2014-12-26,13.61646556854248
2014-12-29,13.765135765075684
2014-12-30,13.791370391845703
2014-12-31,13.721406936645508
2015-01-02,13.633956909179688
2015-01-05,13.222928047180176
2015-01-06,13.039274215698242
2015-01-07,13.004294395446777
2015-01-08,13.415322303771973
2015-01-09,13.476537704467773
2015-01-12,13.362850189208984
2015-01-13,13.319121360778809
2015-01-14,13.205434799194336
2015-01-15,13.126727104187012
2015-01-16,13.170452117919922
2015-01-20,13.05676555633545
2015-01-21,13.07425594329834
2015-01-22,13.292887687683105
2015-01-23,13.275397300720215
2015-01-26,13.590229988098145
2015-01-27,13.511519432067871
2015-01-28,13.2404146194458
2015-01-29,13.05676555633545
2015-01-30,13.021784782409668
2015-02-02,13.065509796142578
2015-02-03,13.651446342468262
2015-02-04,13.633956909179688
2015-02-05,13.756389617919922
2015-02-06,14.219890594482422
2015-02-09,14.622177124023438
2015-02-10,14.665902137756348
2015-02-11,14.657158851623535
2015-02-12,14.727120399475098
2015-02-13,14.770849227905273
2015-02-17,14.96324634552002
2015-02-18,14.832064628601074
2015-02-19,14.90202808380127
2015-02-20,14.989479064941406
2015-02-23,15.146895408630371
2015-02-24,15.120662689208984
2015-02-25,15.251840591430664
2015-02-26,15.155640602111816
2015-02-27,15.103167533874512
2015-03-02,15.251840591430664
2015-03-03,15.05069637298584
2015-03-04,14.94575309753418
2015-03-05,14.954500198364258
2015-03-06,14.718374252319336
2015-03-09,14.587193489074707
2015-03-10,14.19365406036377
2015-03-11,14.342326164245605
2015-03-12,14.648412704467773
2015-03-13,14.604687690734863
2015-03-16,14.797082901000977
2015-03-17,14.648412704467773
2015-03-18,14.770849227905273
2015-03-19,14.595940589904785
2015-03-20,14.727120399475098
2015-03-23,14.762100219726562
2015-03-24,14.665902137756348
2015-03-25,14.359817504882812
2015-03-26,14.14992904663086
2015-03-27,14.123695373535156
2015-03-30,14.18490982055664
2015-03-31,14.001258850097656
2015-04-01,14.088712692260742
2015-04-02,14.14992904663086
2015-04-06,14.211143493652344
2015-04-07,14.097457885742188
2015-04-08,14.044986724853516
2015-04-09,13.940042495727539
2015-04-10,13.922551155090332
2015-04-13,14.053730964660645
2015-04-14,13.975024223327637
2015-04-15,13.948785781860352
2015-04-16,13.896315574645996
2015-04-17,13.633956909179688
2015-04-20,13.686426162719727
2015-04-21,13.572738647460938
2015-04-22,13.607721328735352
2015-04-23,13.607721328735352
2015-04-24,13.581480979919434
2015-04-27,13.61646556854248
2015-04-28,13.966277122497559
2015-04-29,13.80886173248291
2015-04-30,13.800115585327148
2015-05-01,14.036240577697754
2015-05-04,14.141183853149414
2015-05-05,14.010004043579102
2015-05-06,13.109233856201172
2015-05-07,13.091744422912598
2015-05-08,13.2404146194458
2015-05-11,13.738897323608398
2015-05-12,13.42406940460205
2015-05-13,13.34536075592041
2015-05-14,13.4590482711792
2015-05-15,13.598974227905273
2015-05-18,13.712665557861328
2015-05-19,13.712665557861328
2015-05-20,13.668936729431152
2015-05-21,13.668936729431152
2015-05-22,13.590229988098145
2015-05-26,13.415322303771973
2015-05-27,13.502776145935059
2015-05-28,13.42406940460205
2015-05-29,13.249159812927246
2015-06-01,13.319121360778809
2015-06-02,13.257905960083008
2015-06-03,13.31037712097168
2015-06-04,13.11798095703125
2015-06-05,13.11798095703125
2015-06-08,12.978055000305176
2015-06-09,12.73318862915039
2015-06-10,12.811896324157715
2015-06-11,12.750678062438965
2015-06-12,12.602007865905762
2015-06-15,12.418356895446777
2015-06-16,12.418356895446777
2015-06-17,12.435844421386719
2015-06-18,12.715696334838867
2015-06-19,13.091744422912598
2015-06-22,13.161707878112793
2015-06-23,13.109233856201172
2015-06-24,12.96931266784668
2015-06-25,12.899349212646484
2015-06-26,13.292887687683105
2015-06-29,12.636987686157227
2015-06-30,12.759421348571777
2015-07-01,12.80315113067627
2015-07-02,12.768168449401855
2015-07-06,12.505810737609863
2015-07-07,12.549535751342773
2015-07-08,12.383376121520996
2015-07-09,12.400864601135254
2015-07-10,12.462080001831055
2015-07-13,12.619498252868652
2015-07-14,12.619498252868652
2015-07-15,12.619498252868652
2015-07-16,12.820640563964844
2015-07-17,12.951820373535156
2015-07-20,13.03052806854248
2015-07-21,12.750678062438965
2015-07-22,12.7769136428833
2015-07-23,12.873111724853516
2015-07-24,12.9955472946167
2015-07-27,12.96931266784668
2015-07-28,12.93432903289795
2015-07-29,12.96931266784668
2015-07-30,12.943075180053711
2015-07-31,12.881857872009277
2015-08-03,12.715696334838867
2015-08-04,12.73318862915039
2015-08-05,12.768168449401855
2015-08-06,12.260940551757812
2015-08-07,12.339646339416504
2015-08-10,12.549535751342773
2015-08-11,12.20846939086914
2015-08-12,12.34839153289795
2015-08-13,13.284143447875977
2015-08-14,13.275397300720215
2015-08-17,13.336612701416016
2015-08-18,13.231670379638672
2015-08-19,13.144216537475586
2015-08-20,12.470829010009766
2015-08-21,12.164741516113281
2015-08-24,11.403897285461426
2015-08-25,11.316444396972656
2015-08-26,11.56131362915039
2015-08-27,11.911127090454102
2015-08-28,12.068543434143066
2015-08-31,11.919873237609863
2015-09-01,11.430134773254395
2015-09-02,11.4826078414917
2015-09-03,11.64876651763916
2015-09-04,11.21150016784668
2015-09-08,11.675002098083496
2015-09-09,11.56131362915039
2015-09-10,11.377663612365723
2015-09-11,11.412642478942871
2015-09-14,11.289264678955078
2015-09-15,11.403830528259277
2015-09-16,11.491960525512695
2015-09-17,11.641779899597168
2015-09-18,11.386205673217773
2015-09-21,11.395017623901367
2015-09-22,11.271636962890625
2015-09-23,11.2363862991333
2015-09-24,11.30688762664795
2015-09-25,11.2363862991333
2015-09-28,10.8309965133667
2015-09-29,10.804556846618652
2015-09-30,11.121820449829102
2015-10-01,11.21876049041748
2015-10-02,11.491960525512695
2015-10-05,11.818037033081055
2015-10-06,11.897351264953613
2015-10-07,12.011917114257812
2015-10-08,12.382058143615723
2015-10-09,12.302742958068848
2015-10-12,12.258676528930664
2015-10-13,12.258676528930664
2015-10-14,12.320367813110352
2015-10-15,12.593565940856934
2015-10-16,12.857953071594238
2015-10-19,12.849139213562012
2015-10-20,12.840325355529785
2015-10-21,12.549501419067383
2015-10-22,12.94607925415039
2015-10-23,13.219279289245605
2015-10-26,12.963706016540527
2015-10-27,12.94607925415039
2015-10-28,13.219279289245605
2015-10-29,13.325031280517578
2015-10-30,13.571791648864746
2015-11-02,13.774489402770996
2015-11-03,13.580605506896973
2015-11-04,13.60704231262207
2015-11-05,13.527729034423828
2015-11-06,13.113523483276367
2015-11-09,12.708133697509766
2015-11-10,12.72575855255127
2015-11-11,12.672881126403809
2015-11-12,12.43493366241455
2015-11-13,12.144111633300781
2015-11-16,12.461374282836914
2015-11-17,12.461374282836914
2015-11-18,12.575942039489746
2015-11-19,12.505438804626465
2015-11-20,12.567126274108887
2015-11-23,12.620006561279297
2015-11-24,12.716943740844727
2015-11-25,12.716943740844727
2015-11-27,12.55831527709961
2015-11-30,12.646444320678711
2015-12-01,12.893202781677246
2015-12-02,12.699320793151855
2015-12-03,12.144111633300781
2015-12-04,12.390871047973633
2015-12-07,12.22342586517334
2015-12-08,11.897351264953613
2015-12-09,11.897351264953613
2015-12-10,12.117671012878418
2015-12-11,11.73871898651123
2015-12-14,11.685842514038086
2015-12-15,11.862098693847656
2015-12-16,12.04716968536377
2015-12-17,11.773970603942871
2015-12-18,11.615337371826172
2015-12-21,11.773970603942871
2015-12-22,11.72990608215332
2015-12-23,12.073607444763184
2015-12-24,12.003104209899902
2015-12-28,11.91497802734375
2015-12-29,12.091236114501953
2015-12-30,11.91497802734375
2015-12-31,11.773970603942871
2016-01-04,11.641779899597168
2016-01-05,11.254013061523438
2016-01-06,11.201136589050293
2016-01-07,10.945562362670898
2016-01-08,11.086567878723145
2016-01-11,10.760493278503418
2016-01-12,10.954374313354492
2016-01-13,10.742867469787598
2016-01-14,11.201136589050293
2016-01-15,11.024877548217773
2016-01-19,10.88387393951416
2016-01-20,10.707616806030273
2016-01-21,10.901497840881348
2016-01-22,11.19232177734375
2016-01-25,11.016064643859863
2016-01-26,11.280450820922852
2016-01-27,11.19232177734375
2016-01-28,11.315702438354492
2016-01-29,11.430270195007324
2016-02-01,11.19232177734375
2016-02-02,10.681177139282227
2016-02-03,10.786930084228516
2016-02-04,10.760493278503418
2016-02-05,9.782264709472656
2016-02-08,9.306371688842773
2016-02-09,9.244681358337402
2016-02-10,9.341623306274414
2016-02-11,9.165366172790527
2016-02-12,9.47381591796875
2016-02-16,9.641263008117676
2016-02-17,9.694135665893555
2016-02-18,9.561945915222168
2016-02-19,9.62363338470459
2016-02-22,9.782264709472656
2016-02-23,9.597196578979492
2016-02-24,9.50906753540039
2016-02-25,9.579571723937988
2016-02-26,9.62363338470459
2016-02-29,9.535505294799805
2016-03-01,9.491442680358887
2016-03-02,9.597196578979492
2016-03-03,9.614823341369629
2016-03-04,9.694135665893555
2016-03-07,10.058781623840332
2016-03-08,9.71192455291748
2016-03-09,9.863119125366211
2016-03-10,9.863119125366211
2016-03-11,10.450102806091309
2016-03-14,10.281121253967285
2016-03-15,10.290014266967773
2016-03-16,10.725809097290039
2016-03-17,11.06376838684082
2016-03-18,10.948152542114258
2016-03-21,11.010406494140625
2016-03-22,11.2416410446167
2016-03-23,11.152703285217285
2016-03-24,11.1171293258667
2016-03-28,11.428409576416016
2016-03-29,11.43730354309082
2016-03-30,11.339473724365234
2016-03-31,11.357260704040527
2016-04-01,11.588497161865234
2016-04-04,11.348365783691406
2016-04-05,11.214960098266602
2016-04-06,11.357260704040527
2016-04-07,11.197174072265625
2016-04-08,11.037086486816406
2016-04-11,10.930360794067383
2016-04-12,11.090449333190918
2016-04-13,11.295002937316895
2016-04-14,11.321685791015625
2016-04-15,11.295002937316895
2016-04-18,11.081557273864746
2016-04-19,11.152703285217285
2016-04-20,11.152703285217285
2016-04-21,11.33057975769043
2016-04-22,11.383940696716309
2016-04-25,11.223854064941406
2016-04-26,11.375049591064453
2016-04-27,11.26832389831543
2016-04-28,11.152703285217285
2016-04-29,11.045979499816895
2016-05-02,11.214960098266602
2016-05-03,10.877001762390137
2016-05-04,10.805851936340332
2016-05-05,10.823637962341309
2016-05-06,11.295002937316895
2016-05-09,10.921467781066895
2016-05-10,10.957043647766113
2016-05-11,10.850316047668457
2016-05-12,10.6190824508667
2016-05-13,10.361164093017578
2016-05-16,10.450102806091309
2016-05-17,10.396739959716797
2016-05-18,10.325591087341309
2016-05-19,10.245549201965332
2016-05-20,10.539039611816406
2016-05-23,10.405633926391602
2016-05-24,10.503467559814453
2016-05-25,10.699126243591309
2016-05-26,10.547932624816895
2016-05-27,10.592400550842285
2016-05-31,10.636871337890625
2016-06-01,10.69023323059082
2016-06-02,10.796956062316895
2016-06-03,10.645764350891113
2016-06-06,10.81474494934082
2016-06-07,10.556824684143066
2016-06-08,10.4945707321167
2016-06-09,10.396739959716797
2016-06-10,10.236653327941895
2016-06-13,10.272228240966797
2016-06-14,10.1832914352417
2016-06-15,10.378952980041504
2016-06-16,10.138821601867676
2016-06-17,10.032097816467285
2016-06-20,10.14771556854248
2016-06-21,10.272228240966797
2016-06-22,10.370058059692383
2016-06-23,10.547932624816895
2016-06-24,9.89869213104248
2016-06-27,9.445111274719238
2016-06-28,9.54294490814209
2016-06-29,9.987630844116211
2016-06-30,10.094351768493652
2016-07-01,10.20997428894043
2016-07-05,9.99652099609375
2016-07-06,9.987630844116211
2016-07-07,10.103248596191406
2016-07-08,10.378952980041504
2016-07-11,10.539039611816406
2016-07-12,10.78806209564209
2016-07-13,10.903680801391602
2016-07-14,10.965936660766602
2016-07-15,10.93925666809082
2016-07-18,11.06376838684082
2016-07-19,11.1171293258667
2016-07-20,11.099343299865723
2016-07-21,11.028194427490234
2016-07-22,11.223854064941406
2016-07-25,11.214960098266602
2016-07-26,11.383940696716309
2016-07-27,11.33057975769043
2016-07-28,11.3661527633667
2016-07-29,11.535135269165039
2016-08-01,11.43730354309082
2016-08-02,11.27721881866455
2016-08-03,11.259431838989258
2016-08-04,11.33057975769043
2016-08-05,11.41062068939209
2016-08-08,11.419515609741211
2016-08-09,11.846413612365723
2016-08-10,11.695219993591309
2016-08-11,11.908668518066406
2016-08-12,12.015393257141113
2016-08-15,12.139906883239746
2016-08-16,12.166587829589844
2016-08-17,12.237735748291016
2016-08-18,12.228841781616211
2016-08-19,12.219948768615723
2016-08-22,12.291098594665527
2016-08-23,12.317781448364258
2016-08-24,12.308886528015137
2016-08-25,12.353357315063477
2016-08-26,12.433399200439453
2016-08-29,12.486760139465332
2016-08-30,12.46008014678955
2016-08-31,12.504547119140625
2016-09-01,12.424504280090332
2016-09-02,12.397822380065918
2016-09-06,12.237735748291016
2016-09-07,12.255524635314941
2016-09-08,12.282204627990723
2016-09-09,11.881988525390625
2016-09-12,12.455477714538574
2016-09-13,12.22249984741211
2016-09-14,12.285225868225098
2016-09-15,12.22249984741211
2016-09-16,12.22249984741211
2016-09-19,12.20457649230957
2016-09-20,12.285225868225098
2016-09-21,12.482359886169434
2016-09-22,12.670537948608398
2016-09-23,12.589889526367188
2016-09-26,12.383792877197266
2016-09-27,12.509242057800293
2016-09-28,12.563006401062012
2016-09-29,12.446517944335938
2016-09-30,12.527164459228516
2016-10-03,12.930399894714355
2016-10-04,12.795989990234375
2016-10-05,13.100654602050781
2016-10-06,13.01104736328125
2016-10-07,12.643655776977539
2016-10-10,12.47340202331543
2016-10-11,12.249380111694336
2016-10-12,12.070162773132324
2016-10-13,12.132889747619629
2016-10-14,11.980558395385742
2016-10-17,11.989517211914062
2016-10-18,12.106006622314453
2016-10-19,12.231459617614746
2016-10-20,12.106006622314453
2016-10-21,12.016402244567871
2016-10-24,11.622127532958984
2016-10-25,11.335383415222168
2016-10-26,11.568360328674316
2016-10-27,10.950069427490234
2016-10-28,10.905264854431152
2016-10-31,10.860458374023438
2016-11-01,10.797734260559082
2016-11-02,10.609559059143066
2016-11-03,10.60059642791748
2016-11-04,10.654363632202148
2016-11-07,10.950069427490234
2016-11-08,10.439301490783691
2016-11-09,10.735011100769043
2016-11-10,10.708125114440918
2016-11-11,10.860458374023438
2016-11-14,10.905264854431152
2016-11-15,10.761892318725586
2016-11-16,10.770851135253906
2016-11-17,10.7529296875
2016-11-18,10.636439323425293
2016-11-21,10.510990142822266
2016-11-22,10.4661865234375
2016-11-23,10.573716163635254
2016-11-25,10.573716163635254
2016-11-28,10.609559059143066
2016-11-29,10.34073543548584
2016-11-30,10.358656883239746
2016-12-01,10.537871360778809
2016-12-02,10.448265075683594
2016-12-05,10.582676887512207
2016-12-06,10.5647554397583
2016-12-07,10.60059642791748
2016-12-08,10.681245803833008
2016-12-09,10.797734260559082
2016-12-12,10.761892318725586
2016-12-13,10.645401954650879
2016-12-14,10.645401954650879
2016-12-15,10.475146293640137
2016-12-16,10.403461456298828
2016-12-19,10.510990142822266
2016-12-20,10.439301490783691
2016-12-21,10.502029418945312
2016-12-22,10.519949913024902
2016-12-23,10.510990142822266
2016-12-27,10.672285079956055
2016-12-28,10.475146293640137
2016-12-29,10.448265075683594
2016-12-30,10.269049644470215
2017-01-03,10.475146293640137
2017-01-04,10.636439323425293
2017-01-05,10.654363632202148
2017-01-06,10.690206527709961
2017-01-09,10.7529296875
2017-01-10,10.7529296875
2017-01-11,10.788773536682129
2017-01-12,10.770851135253906
2017-01-13,10.797734260559082
2017-01-17,10.959029197692871
2017-01-18,10.878379821777344
2017-01-19,10.788773536682129
2017-01-20,10.726049423217773
2017-01-23,10.71708869934082
2017-01-24,10.8514986038208
2017-01-25,11.030716896057129
2017-01-26,10.950069427490234
2017-01-27,11.075520515441895
2017-01-30,11.048636436462402
2017-01-31,11.012794494628906
2017-02-01,11.075520515441895
2017-02-02,10.950069427490234
2017-02-03,10.994873046875
2017-02-06,10.950069427490234
2017-02-07,10.932147026062012
2017-02-08,10.896303176879883
2017-02-09,11.102402687072754
2017-02-10,11.908870697021484
2017-02-13,11.720694541931152
2017-02-14,11.720694541931152
2017-02-15,11.738617897033691
2017-02-16,11.69381332397461
2017-02-17,11.720694541931152
2017-02-21,11.944714546203613
2017-02-22,11.908870697021484
2017-02-23,11.864068031311035
2017-02-24,11.738617897033691
2017-02-27,11.702774047851562
2017-02-28,11.487713813781738
2017-03-01,11.729656219482422
