Date,MCK
2000-07-21,21.039508819580078
2000-07-24,22.173992156982422
2000-07-25,21.142648696899414
2000-07-26,20.214431762695312
2000-07-27,20.369144439697266
2000-07-28,20.162858963012695
2000-07-31,20.111309051513672
2000-08-01,20.317569732666016
2000-08-02,19.853464126586914
2000-08-03,19.80188751220703
2000-08-04,19.750328063964844
2000-08-07,19.905029296875
2000-08-08,20.317569732666016
2000-08-09,19.698762893676758
2000-08-10,19.698762893676758
2000-08-11,20.266000747680664
2000-08-14,20.7301082611084
2000-08-15,20.47226905822754
2000-08-16,20.523845672607422
2000-08-17,20.7301082611084
2000-08-18,20.626977920532227
2000-08-21,20.678531646728516
2000-08-22,21.039508819580078
2000-08-23,20.7301082611084
2000-08-24,21.194215774536133
2000-08-25,21.142648696899414
2000-08-28,20.7301082611084
2000-08-29,20.7301082611084
2000-08-30,20.72803497314453
2000-08-31,20.63758087158203
2000-09-01,20.521278381347656
2000-09-05,20.572965621948242
2000-09-06,20.572965621948242
2000-09-07,21.038192749023438
2000-09-08,21.40001678466797
2000-09-11,20.624664306640625
2000-09-12,21.296640396118164
2000-09-13,23.157516479492188
2000-09-14,23.415964126586914
2000-09-15,23.157516479492188
2000-09-18,22.84735870361328
2000-09-19,24.449785232543945
2000-09-20,24.708234786987305
2000-09-21,24.656545639038086
2000-09-22,24.50147247314453
2000-09-25,25.12176513671875
2000-09-26,25.22514533996582
2000-09-27,24.915006637573242
2000-09-28,25.22514533996582
2000-09-29,25.27684783935547
2000-10-02,26.103885650634766
2000-10-03,26.879253387451172
2000-10-04,27.34446907043457
2000-10-05,27.34446907043457
2000-10-06,26.6724853515625
2000-10-09,26.465728759765625
2000-10-10,26.41403579711914
2000-10-11,26.103885650634766
2000-10-12,25.690364837646484
2000-10-13,24.811614990234375
2000-10-16,25.22514533996582
2000-10-17,25.018386840820312
2000-10-18,25.22514533996582
2000-10-19,24.811614990234375
2000-10-20,24.811614990234375
2000-10-23,24.50147247314453
2000-10-24,20.934799194335938
2000-10-25,21.761865615844727
2000-10-26,22.64059829711914
2000-10-27,23.519350051879883
2000-10-30,23.364273071289062
2000-10-31,23.209196090698242
2000-11-01,25.12176513671875
2000-11-02,27.137706756591797
2000-11-03,27.551233291625977
2000-11-06,27.086015701293945
2000-11-07,27.137706756591797
2000-11-08,28.63674545288086
2000-11-09,28.791805267333984
2000-11-10,28.688434600830078
2000-11-13,27.96476173400879
2000-11-14,28.22319984436035
2000-11-15,29.101961135864258
2000-11-16,28.119831085205078
2000-11-17,25.94881248474121
2000-11-20,26.05219841003418
2000-11-21,26.982648849487305
2000-11-22,26.775876998901367
2000-11-24,26.569103240966797
2000-11-27,27.241100311279297
2000-11-28,27.34446907043457
2000-11-29,27.23883628845215
2000-11-30,27.23883628845215
2000-12-01,27.756671905517578
2000-12-04,27.756671905517578
2000-12-05,27.491539001464844
2000-12-06,27.010976791381836
2000-12-07,27.06897735595703
2000-12-08,27.093835830688477
2000-12-11,27.17669105529785
2000-12-12,26.72098159790039
2000-12-13,26.513837814331055
2000-12-14,27.010976791381836
2000-12-15,27.259557723999023
2000-12-18,27.590961456298828
2000-12-19,28.046674728393555
2000-12-20,28.419538497924805
2000-12-21,27.839536666870117
2000-12-22,27.880966186523438
2000-12-26,28.502389907836914
2000-12-27,28.58523178100586
2000-12-28,29.53807830810547
2000-12-29,29.736940383911133
2001-01-02,29.115497589111328
2001-01-03,28.58523178100586
2001-01-04,26.314987182617188
2001-01-05,25.271005630493164
2001-01-08,25.685287475585938
2001-01-09,26.132707595825195
2001-01-10,27.135263442993164
2001-01-11,25.933853149414062
2001-01-12,26.099563598632812
2001-01-16,26.091272354125977
2001-01-17,25.594146728515625
2001-01-18,24.38445281982422
2001-01-19,22.951045989990234
2001-01-22,24.028160095214844
2001-01-23,26.348127365112305
2001-01-24,25.975282669067383
2001-01-25,26.36470603942871
2001-01-26,26.50555419921875
2001-01-29,26.7375545501709
2001-01-30,26.969541549682617
2001-01-31,27.06897735595703
2001-02-01,27.358964920043945
2001-02-02,27.54953384399414
2001-02-05,27.798099517822266
2001-02-06,27.922386169433594
2001-02-07,27.89752769470215
2001-02-08,28.237241744995117
2001-02-09,28.17095184326172
2001-02-12,28.17095184326172
2001-02-13,28.046674728393555
2001-02-14,27.582677841186523
2001-02-15,27.342409133911133
2001-02-16,27.37554168701172
2001-02-20,27.135263442993164
2001-02-21,27.90581703186035
2001-02-22,26.952972412109375
2001-02-23,26.066421508789062
2001-02-26,26.96127700805664
2001-02-27,25.492006301879883
2001-02-28,24.13896369934082
2001-03-01,24.77812957763672
2001-03-02,25.184873580932617
2001-03-05,24.89434051513672
2001-03-06,24.197072982788086
2001-03-07,23.748830795288086
2001-03-08,24.37138557434082
2001-03-09,23.86504364013672
2001-03-12,23.159469604492188
2001-03-13,22.64480209350586
2001-03-14,21.989025115966797
2001-03-15,21.573991775512695
2001-03-16,20.735593795776367
2001-03-19,21.565689086914062
2001-03-20,21.623794555664062
2001-03-21,21.17554473876953
2001-03-22,19.90550994873047
2001-03-23,21.864519119262695
2001-03-26,22.221466064453125
2001-03-27,21.781513214111328
2001-03-28,21.798114776611328
2001-03-29,22.204858779907227
2001-03-30,22.204858779907227
2001-04-02,22.387481689453125
2001-04-03,21.88113021850586
2001-04-04,21.35816764831543
2001-04-05,21.507587432861328
2001-04-06,21.03443145751953
2001-04-09,21.092538833618164
2001-04-10,21.582286834716797
2001-04-11,22.080345153808594
2001-04-12,22.61989402770996
2001-04-16,22.719518661499023
2001-04-17,23.034940719604492
2001-04-18,23.250774383544922
2001-04-19,22.87723159790039
2001-04-20,22.70291519165039
2001-04-23,22.87723159790039
2001-04-24,22.586694717407227
2001-04-25,22.345970153808594
2001-04-26,22.238065719604492
2001-04-27,22.586694717407227
2001-04-30,25.599910736083984
2001-05-01,26.205883026123047
2001-05-02,26.811851501464844
2001-05-03,26.762033462524414
2001-05-04,27.226892471313477
2001-05-07,27.243484497070312
2001-05-08,27.492523193359375
2001-05-09,27.94906234741211
2001-05-10,28.139984130859375
2001-05-11,27.80794334411621
2001-05-14,27.724943161010742
2001-05-15,27.633630752563477
2001-05-16,28.347511291503906
2001-05-17,28.222993850708008
2001-05-18,28.173181533813477
2001-05-21,28.115089416503906
2001-05-22,28.231292724609375
2001-05-23,28.54674530029297
2001-05-24,27.733238220214844
2001-05-25,28.70444107055664
2001-05-29,28.247892379760742
2001-05-30,28.239595413208008
2001-05-31,28.74685287475586
2001-06-01,28.364330291748047
2001-06-04,28.53896141052246
2001-06-05,28.655364990234375
2001-06-06,28.006755828857422
2001-06-07,29.204214096069336
2001-06-08,29.56178855895996
2001-06-11,28.913145065307617
2001-06-12,28.57221794128418
2001-06-13,29.079479217529297
2001-06-14,28.863262176513672
2001-06-15,28.921493530273438
2001-06-18,29.437040328979492
2001-06-19,29.536815643310547
2001-06-20,30.102275848388672
2001-06-21,30.601207733154297
2001-06-22,30.35174560546875
2001-06-25,30.76751136779785
2001-06-26,30.717622756958008
2001-06-27,30.742563247680664
2001-06-28,30.66773223876953
2001-06-29,30.8673038482666
2001-07-02,30.61785125732422
2001-07-03,30.850683212280273
2001-07-05,30.027450561523438
2001-07-06,30.235334396362305
2001-07-09,30.393329620361328
2001-07-10,30.68437957763672
2001-07-11,30.72594451904297
2001-07-12,31.10015106201172
2001-07-13,30.35174560546875
2001-07-16,30.268583297729492
2001-07-17,30.019128799438477
2001-07-18,29.91934585571289
2001-07-19,30.15216827392578
2001-07-20,30.476490020751953
2001-07-23,31.61570930480957
2001-07-24,31.47433853149414
2001-07-25,31.931686401367188
2001-07-26,32.139610290527344
2001-07-27,32.38906478881836
2001-07-30,33.36198043823242
2001-07-31,34.467952728271484
2001-08-01,33.58650207519531
2001-08-02,32.962833404541016
2001-08-03,33.0127067565918
2001-08-06,32.76326370239258
2001-08-07,32.430625915527344
2001-08-08,31.59077262878418
2001-08-09,30.958768844604492
2001-08-10,32.00654220581055
2001-08-13,33.05429458618164
2001-08-14,33.428497314453125
2001-08-15,33.74448776245117
2001-08-16,33.76112365722656
2001-08-17,33.62806701660156
2001-08-20,32.979454040527344
2001-08-21,32.979454040527344
2001-08-22,32.912933349609375
2001-08-23,33.34532928466797
2001-08-24,33.22062301635742
2001-08-27,33.12083435058594
2001-08-28,32.85471725463867
2001-08-29,32.704811096191406
2001-08-30,32.3800163269043
2001-08-31,32.68816375732422
2001-09-04,33.32109069824219
2001-09-05,33.662559509277344
2001-09-06,33.421043395996094
2001-09-07,33.187843322753906
2001-09-10,32.52159118652344
2001-09-17,30.806011199951172
2001-09-18,30.889284133911133
2001-09-19,30.706045150756836
2001-09-20,29.731660842895508
2001-09-21,28.407472610473633
2001-09-24,28.623991012573242
2001-09-25,29.306915283203125
2001-09-26,30.39790916442871
2001-09-27,31.122446060180664
2001-09-28,31.472248077392578
2001-10-01,32.021907806396484
2001-10-02,32.23012161254883
2001-10-03,32.40501403808594
2001-10-04,32.14682388305664
2001-10-05,32.05522537231445
2001-10-08,31.738746643066406
2001-10-09,31.88865089416504
2001-10-10,31.830364227294922
2001-10-11,30.339611053466797
2001-10-12,30.39790916442871
2001-10-15,31.039169311523438
2001-10-16,31.480581283569336
2001-10-17,31.064172744750977
2001-10-18,30.414554595947266
2001-10-19,30.389585494995117
2001-10-22,31.139118194580078
2001-10-23,32.43832015991211
2001-10-24,32.05522537231445
2001-10-25,32.3716926574707
2001-10-26,33.15454864501953
2001-10-29,32.846412658691406
2001-10-30,30.864290237426758
2001-10-31,30.806011199951172
2001-11-01,29.93987274169922
2001-11-02,30.28131675720215
2001-11-05,30.4478816986084
2001-11-06,29.973175048828125
2001-11-07,29.773298263549805
2001-11-08,28.773910522460938
2001-11-09,29.323589324951172
2001-11-12,29.523456573486328
2001-11-13,29.565086364746094
2001-11-14,29.831588745117188
2001-11-15,30.064786911010742
2001-11-16,30.023136138916016
2001-11-19,30.756025314331055
2001-11-20,31.122446060180664
2001-11-21,31.314001083374023
2001-11-23,31.230728149414062
2001-11-26,31.197406768798828
2001-11-27,31.447265625
2001-11-28,31.14745330810547
2001-11-29,30.988950729370117
2001-11-30,31.089061737060547
2001-12-03,31.08069610595703
2001-12-04,31.064035415649414
2001-12-05,30.697004318237305
2001-12-06,30.029682159423828
2001-12-07,30.221540451049805
2001-12-10,29.704378128051758
2001-12-11,29.79610824584961
2001-12-12,29.662649154663086
2001-12-13,30.229877471923828
2001-12-14,30.54684829711914
2001-12-17,30.872167587280273
2001-12-18,31.272586822509766
2001-12-19,30.947256088256836
2001-12-20,30.68865966796875
2001-12-21,31.03899574279785
2001-12-24,31.013988494873047
2001-12-26,30.76374053955078
2001-12-27,30.988950729370117
2001-12-28,31.030656814575195
2001-12-31,31.197494506835938
2002-01-02,31.255882263183594
2002-01-03,31.155776977539062
2002-01-04,30.530168533325195
2002-01-07,30.329965591430664
2002-01-08,29.696016311645508
2002-01-09,29.287281036376953
2002-01-10,29.02867889404297
2002-01-11,29.896209716796875
2002-01-14,30.613571166992188
2002-01-15,29.91291046142578
2002-01-16,29.91291046142578
2002-01-17,30.90554428100586
2002-01-18,30.82211685180664
2002-01-22,32.48210144042969
2002-01-23,32.74067306518555
2002-01-24,32.53216552734375
2002-01-25,32.7490348815918
2002-01-28,32.71566390991211
2002-01-29,31.823104858398438
2002-01-30,31.86481475830078
2002-01-31,32.11506652832031
2002-02-01,31.86481475830078
2002-02-04,30.988950729370117
2002-02-05,31.280916213989258
2002-02-06,30.772071838378906
2002-02-07,30.82211685180664
2002-02-08,30.405044555664062
2002-02-11,30.655288696289062
2002-02-12,30.938919067382812
2002-02-13,31.114086151123047
2002-02-14,31.280916213989258
2002-02-15,30.81378936767578
2002-02-19,30.063045501708984
2002-02-20,30.046377182006836
2002-02-21,30.079721450805664
2002-02-22,29.512493133544922
2002-02-25,28.328001022338867
2002-02-26,28.453113555908203
2002-02-27,28.971202850341797
2002-02-28,29.45586395263672
2002-03-01,28.160642623901367
2002-03-04,26.89884376525879
2002-03-05,25.745681762695312
2002-03-06,26.798580169677734
2002-03-07,27.508859634399414
2002-03-08,27.926671981811523
2002-03-11,28.361196517944336
2002-03-12,28.854217529296875
2002-03-13,29.547786712646484
2002-03-14,30.308189392089844
2002-03-15,31.102067947387695
2002-03-18,31.84577178955078
2002-03-19,32.564422607421875
2002-03-20,31.13547706604004
2002-03-21,31.69533920288086
2002-03-22,32.07971954345703
2002-03-25,31.829029083251953
2002-03-26,31.352764129638672
2002-03-27,31.611791610717773
2002-03-28,31.277528762817383
2002-04-01,31.586729049682617
2002-04-02,31.18563461303711
2002-04-03,30.751102447509766
2002-04-04,29.748342514038086
2002-04-05,29.397380828857422
2002-04-08,29.73162841796875
2002-04-09,29.681495666503906
2002-04-10,30.675888061523438
2002-04-11,30.283132553100586
2002-04-12,30.60068130493164
2002-04-15,30.27479362487793
2002-04-16,30.934938430786133
2002-04-17,30.792871475219727
2002-04-18,32.113162994384766
2002-04-19,32.372215270996094
2002-04-22,33.0323486328125
2002-04-23,32.28863525390625
2002-04-24,32.280303955078125
2002-04-25,33.776058197021484
2002-04-26,34.93758773803711
2002-04-29,34.05181884765625
2002-04-30,33.75099563598633
2002-05-01,34.76211166381836
2002-05-02,34.67854690551758
2002-05-03,34.4278678894043
2002-05-06,33.33318328857422
2002-05-07,32.572750091552734
2002-05-08,32.589473724365234
2002-05-09,32.246864318847656
2002-05-10,31.603437423706055
2002-05-13,30.583969116210938
2002-05-14,30.934938430786133
2002-05-15,31.83740234375
2002-05-16,31.252473831176758
2002-05-17,31.24411392211914
2002-05-20,30.918212890625
2002-05-21,30.525468826293945
2002-05-22,30.04081916809082
2002-05-23,30.659168243408203
2002-05-24,30.324926376342773
2002-05-28,30.500396728515625
2002-05-29,30.709312438964844
2002-05-30,30.50874137878418
2002-05-31,31.336036682128906
2002-06-03,30.918212890625
2002-06-04,30.809579849243164
2002-06-05,30.918212890625
2002-06-06,30.374177932739258
2002-06-07,30.60853385925293
2002-06-10,31.010276794433594
2002-06-11,30.374177932739258
2002-06-12,29.57067108154297
2002-06-13,29.495357513427734
2002-06-14,29.712961196899414
2002-06-17,30.416027069091797
2002-06-18,30.18167495727539
2002-06-19,30.106353759765625
2002-06-20,30.340694427490234
2002-06-21,29.922212600708008
2002-06-24,29.168922424316406
2002-06-25,28.323551177978516
2002-06-26,27.871593475341797
2002-06-27,29.378162384033203
2002-06-28,27.36940574645996
2002-07-01,26.783512115478516
2002-07-02,25.73728370666504
2002-07-03,26.33154296875
2002-07-05,27.243858337402344
2002-07-08,26.599384307861328
2002-07-09,24.791488647460938
2002-07-10,25.067697525024414
2002-07-11,24.732898712158203
2002-07-12,25.168132781982422
2002-07-15,24.983997344970703
2002-07-16,25.41921615600586
2002-07-17,26.0804443359375
2002-07-18,25.117919921875
2002-07-19,24.06330680847168
2002-07-22,23.72852325439453
2002-07-23,23.57785415649414
2002-07-24,24.933774948120117
2002-07-25,25.352279663085938
2002-07-26,25.553146362304688
2002-07-29,27.612138748168945
2002-07-30,28.13106346130371
2002-07-31,27.553539276123047
2002-08-01,26.699817657470703
2002-08-02,26.36502456665039
2002-08-05,25.46943473815918
2002-08-06,26.06370735168457
2002-08-07,26.909067153930664
2002-08-08,28.164533615112305
2002-08-09,28.290077209472656
2002-08-12,28.357040405273438
2002-08-13,27.78790283203125
2002-08-14,28.59139633178711
2002-08-15,28.817386627197266
2002-08-16,29.110326766967773
2002-08-19,29.277725219726562
2002-08-20,29.127065658569336
2002-08-21,28.549562454223633
2002-08-22,29.294462203979492
2002-08-23,29.051740646362305
2002-08-26,29.152189254760742
2002-08-27,28.415624618530273
2002-08-28,27.979629516601562
2002-08-29,28.088619232177734
2002-08-30,28.12215805053711
2002-09-03,27.166311264038086
2002-09-04,28.231159210205078
2002-09-05,27.71131134033203
2002-09-06,26.67162322998047
2002-09-09,26.864469528198242
2002-09-10,26.571002960205078
2002-09-11,26.411701202392578
2002-09-12,25.866695404052734
2002-09-13,26.277544021606445
2002-09-16,26.01761817932129
2002-09-17,24.751529693603516
2002-09-18,25.112077713012695
2002-09-19,24.642528533935547
2002-09-20,24.684457778930664
2002-09-23,24.307151794433594
2002-09-24,23.75375747680664
2002-09-25,24.541915893554688
2002-09-26,25.019840240478516
2002-09-27,24.273603439331055
2002-09-30,23.75375747680664
2002-10-01,23.38483428955078
2002-10-02,22.730823516845703
2002-10-03,22.97398567199707
2002-10-04,21.6324405670166
2002-10-07,21.171279907226562
2002-10-08,22.252912521362305
2002-10-09,21.900739669799805
2002-10-10,22.68890380859375
2002-10-11,24.31553077697754
2002-10-14,24.45806884765625
2002-10-15,25.028228759765625
2002-10-16,24.55030059814453
2002-10-17,24.35744857788086
2002-10-18,23.904682159423828
2002-10-21,24.516759872436523
2002-10-22,26.009231567382812
2002-10-23,26.37816047668457
2002-10-24,26.01761817932129
2002-10-25,26.621307373046875
2002-10-28,26.101463317871094
2002-10-29,25.606765747070312
2002-10-30,25.858314514160156
2002-10-31,24.994686126708984
2002-11-01,25.690616607666016
2002-11-04,25.782846450805664
2002-11-05,25.128841400146484
2002-11-06,25.57323455810547
2002-11-07,25.162389755249023
2002-11-08,24.298751831054688
2002-11-11,23.929834365844727
2002-11-12,23.896289825439453
2002-11-13,23.351287841796875
2002-11-14,23.393211364746094
2002-11-15,23.485450744628906
2002-11-18,23.703458786010742
2002-11-19,22.52959442138672
2002-11-20,22.806293487548828
2002-11-21,22.848215103149414
2002-11-22,22.97398567199707
2002-11-25,22.58828353881836
2002-11-26,21.766590118408203
2002-11-27,21.968286514282227
2002-11-29,21.78339958190918
2002-12-02,22.169986724853516
2002-12-03,22.11115837097168
2002-12-04,22.8002872467041
2002-12-05,22.102746963500977
2002-12-06,22.640613555908203
2002-12-09,22.15318489074707
2002-12-10,22.31285858154297
2002-12-11,22.564979553222656
2002-12-12,22.699445724487305
2002-12-13,22.59018898010254
2002-12-16,22.73306655883789
2002-12-17,22.539762496948242
2002-12-18,22.270828247070312
2002-12-19,21.917861938476562
2002-12-20,21.808618545532227
2002-12-23,22.245620727539062
2002-12-24,22.405302047729492
2002-12-26,22.34647560119629
2002-12-27,22.186796188354492
2002-12-30,22.405302047729492
2002-12-31,22.71625328063965
2003-01-02,23.514646530151367
2003-01-03,23.590282440185547
2003-01-06,23.833993911743164
2003-01-07,23.640708923339844
2003-01-08,23.405385971069336
2003-01-09,23.825597763061523
2003-01-10,23.682720184326172
2003-01-13,23.590282440185547
2003-01-14,23.77516746520996
2003-01-15,23.42218780517578
2003-01-16,23.69953155517578
2003-01-17,23.95164680480957
2003-01-21,24.16175651550293
2003-01-22,24.46430206298828
2003-01-23,23.90122413635254
2003-01-24,23.405385971069336
2003-01-27,23.128053665161133
2003-01-28,23.766759872436523
2003-01-29,24.03569221496582
2003-01-30,23.48103141784668
2003-01-31,23.89283561706543
2003-02-03,23.396984100341797
2003-02-04,22.84231185913086
2003-02-05,22.66583251953125
2003-02-06,22.30445671081543
2003-02-07,22.73306655883789
2003-02-10,23.027212142944336
2003-02-11,22.73306655883789
2003-02-12,22.212013244628906
2003-02-13,21.220333099365234
2003-02-14,21.892658233642578
2003-02-18,22.8002872467041
2003-02-19,22.74146842956543
2003-02-20,22.607004165649414
2003-02-21,23.10283851623535
2003-02-24,22.405302047729492
2003-02-25,22.707862854003906
2003-02-26,22.649017333984375
2003-02-27,23.002784729003906
2003-02-28,22.438451766967773
2003-03-03,22.084688186645508
2003-03-04,21.66355323791504
2003-03-05,21.823583602905273
2003-03-06,21.688823699951172
2003-03-07,21.64670181274414
2003-03-10,20.88864517211914
2003-03-11,20.593841552734375
2003-03-12,20.703340530395508
2003-03-13,19.962133407592773
2003-03-14,19.364116668701172
2003-03-17,20.501192092895508
2003-03-18,20.88864517211914
2003-03-19,21.149747848510742
2003-03-20,20.863388061523438
2003-03-21,21.402435302734375
2003-03-24,20.737043380737305
2003-03-25,21.36875343322754
2003-03-26,21.318201065063477
2003-03-27,21.073949813842773
2003-03-28,21.351903915405273
2003-03-31,20.99814796447754
2003-04-01,21.318201065063477
2003-04-02,21.394018173217773
2003-04-03,21.528785705566406
2003-04-04,21.250835418701172
2003-04-07,20.964452743530273
2003-04-08,20.762310028076172
2003-04-09,20.358003616333008
2003-04-10,20.551729202270508
2003-04-11,20.635963439941406
2003-04-14,21.040264129638672
2003-04-15,20.989730834960938
2003-04-16,20.72020149230957
2003-04-17,20.25693702697754
2003-04-21,19.962133407592773
2003-04-22,20.48435401916504
2003-04-23,19.877920150756836
2003-04-24,20.21481704711914
2003-04-25,20.164283752441406
2003-04-28,20.50961685180664
2003-04-29,20.93918800354004
2003-04-30,23.373388290405273
2003-05-01,23.609228134155273
2003-05-02,24.527311325073242
2003-05-05,24.451507568359375
2003-05-06,24.485193252563477
2003-05-07,24.005104064941406
2003-05-08,23.828216552734375
2003-05-09,24.005104064941406
2003-05-12,24.257780075073242
2003-05-13,24.451507568359375
2003-05-14,24.299898147583008
2003-05-15,24.678924560546875
2003-05-16,24.78000831604004
2003-05-19,23.710302352905273
2003-05-20,23.760839462280273
2003-05-21,23.979835510253906
2003-05-22,24.678924560546875
2003-05-23,24.746313095092773
2003-05-27,25.36118507385254
2003-05-28,25.378026962280273
2003-05-29,25.403295516967773
2003-05-30,25.538055419921875
2003-06-02,25.891815185546875
2003-06-03,26.093963623046875
2003-06-04,26.78463363647461
2003-06-05,27.274084091186523
2003-06-06,27.847930908203125
2003-06-09,27.231904983520508
2003-06-10,27.206575393676758
2003-06-11,28.109516143798828
2003-06-12,28.71711540222168
2003-06-13,29.15591812133789
2003-06-16,30.45549774169922
2003-06-17,31.17278289794922
2003-06-18,30.295166015625
2003-06-19,30.210773468017578
2003-06-20,30.362674713134766
2003-06-23,29.49348258972168
2003-06-24,29.831031799316406
2003-06-25,29.375335693359375
2003-06-26,30.27827262878418
2003-06-27,30.26141357421875
2003-06-30,30.160137176513672
2003-07-01,29.873210906982422
2003-07-02,29.755077362060547
2003-07-03,29.544113159179688
2003-07-07,30.092632293701172
2003-07-08,30.379547119140625
2003-07-09,30.776182174682617
2003-07-10,30.252965927124023
2003-07-11,30.48080825805664
2003-07-14,30.472389221191406
2003-07-15,30.379547119140625
2003-07-16,30.489267349243164
2003-07-17,30.404857635498047
2003-07-18,30.295166015625
2003-07-21,29.831031799316406
2003-07-22,29.780405044555664
2003-07-23,29.49348258972168
2003-07-24,29.198118209838867
2003-07-25,29.485029220581055
2003-07-28,29.20655632019043
2003-07-29,29.113733291625977
2003-07-30,28.995590209960938
2003-07-31,27.223440170288086
2003-08-01,27.788860321044922
2003-08-04,27.856351852416992
2003-08-05,27.468181610107422
2003-08-06,27.172826766967773
2003-08-07,27.72977638244629
2003-08-08,27.831045150756836
2003-08-11,27.991374969482422
2003-08-12,28.261415481567383
2003-08-13,28.227670669555664
2003-08-14,28.455509185791016
2003-08-15,28.438629150390625
2003-08-18,28.691808700561523
2003-08-19,28.72555923461914
2003-08-20,28.0926456451416
2003-08-21,28.598962783813477
2003-08-22,28.514585494995117
2003-08-25,28.32050132751465
2003-08-26,28.19388771057129
2003-08-27,27.76275634765625
2003-08-28,27.678218841552734
2003-08-29,27.678218841552734
2003-09-02,28.430614471435547
2003-09-03,29.28446388244629
2003-09-04,29.360553741455078
2003-09-05,28.99703598022461
2003-09-08,29.554994583129883
2003-09-09,28.92095375061035
2003-09-10,29.098472595214844
2003-09-11,29.09003448486328
2003-09-12,29.115386962890625
2003-09-15,29.174571990966797
2003-09-16,29.614173889160156
2003-09-17,29.96923828125
2003-09-18,30.594831466674805
2003-09-19,29.9016056060791
