Date,DOV
2001-02-14,17.08867073059082
2001-02-15,17.476463317871094
2001-02-16,17.257280349731445
2001-02-20,17.198265075683594
2001-02-21,16.99171257019043
2001-02-22,16.696643829345703
2001-02-23,16.346776962280273
2001-02-26,16.628005981445312
2001-02-27,16.471527099609375
2001-02-28,16.222021102905273
2001-03-01,16.1966495513916
2001-03-02,16.742183685302734
2001-03-05,16.76332664489746
2001-03-06,17.080495834350586
2001-03-07,17.325767517089844
2001-03-08,17.31731605529785
2001-03-09,16.957847595214844
2001-03-12,16.458847045898438
2001-03-13,16.277002334594727
2001-03-14,15.824498176574707
2001-03-15,15.832972526550293
2001-03-16,15.452361106872559
2001-03-19,15.646890640258789
2001-03-20,15.439679145812988
2001-03-21,14.911077499389648
2001-03-22,14.636187553405762
2001-03-23,15.245150566101074
2001-03-26,15.854105949401855
2001-03-27,15.99366569519043
2001-03-28,15.435447692871094
2001-03-29,15.114059448242188
2001-03-30,15.156352043151855
2001-04-02,15.075992584228516
2001-04-03,14.653104782104492
2001-04-04,15.092905044555664
2001-04-05,15.617294311523438
2001-04-06,15.257847785949707
2001-04-09,15.321272850036621
2001-04-10,15.655360221862793
2001-04-11,15.2070951461792
2001-04-12,15.31704330444336
2001-04-16,15.245150566101074
2001-04-17,15.029471397399902
2001-04-18,16.378494262695312
2001-04-19,16.835216522216797
2001-04-20,16.48843765258789
2001-04-23,16.183971405029297
2001-04-24,16.023263931274414
2001-04-25,15.871026039123535
2001-04-26,16.11208152770996
2001-04-27,16.429241180419922
2001-04-30,16.522275924682617
2001-05-01,16.797155380249023
2001-05-02,16.82252311706543
2001-05-03,16.069786071777344
2001-05-04,16.183971405029297
2001-05-07,16.137447357177734
2001-05-08,15.976752281188965
2001-05-09,15.879485130310059
2001-05-10,16.023263931274414
2001-05-11,15.955607414245605
2001-05-14,15.964062690734863
2001-05-15,16.04863929748535
2001-05-16,16.522275924682617
2001-05-17,16.885953903198242
2001-05-18,17.372272491455078
2001-05-21,17.79094886779785
2001-05-22,18.154630661010742
2001-05-23,18.141937255859375
2001-05-24,18.319549560546875
2001-05-25,18.27726936340332
2001-05-29,17.98250389099121
2001-05-30,17.78742027282715
2001-05-31,17.978261947631836
2001-06-01,17.73651695251465
2001-06-04,17.974016189575195
2001-06-05,18.279386520385742
2001-06-06,17.889196395874023
2001-06-07,17.8128604888916
2001-06-08,17.626249313354492
2001-06-11,17.376020431518555
2001-06-12,17.274229049682617
2001-06-13,17.125795364379883
2001-06-14,16.98583984375
2001-06-15,17.2827091217041
2001-06-18,17.18092155456543
2001-06-19,16.960397720336914
2001-06-20,16.684717178344727
2001-06-21,16.72287368774414
2001-06-22,16.39207649230957
2001-06-25,16.33694076538086
2001-06-26,16.06974220275879
2001-06-27,15.76437759399414
2001-06-28,15.785581588745117
2001-06-29,15.967961311340332
2001-07-02,16.409042358398438
2001-07-03,16.311492919921875
2001-07-05,16.269073486328125
2001-07-06,15.827998161315918
2001-07-09,15.908580780029297
2001-07-10,15.870401382446289
2001-07-11,15.68803596496582
2001-07-12,15.94675064086914
2001-07-13,15.815274238586426
2001-07-16,15.348743438720703
2001-07-17,15.268176078796387
2001-07-18,15.056111335754395
2001-07-19,15.24695873260498
2001-07-20,15.259678840637207
2001-07-23,15.285126686096191
2001-07-24,15.06459903717041
2001-07-25,14.992491722106934
2001-07-26,15.009453773498535
2001-07-27,14.992491722106934
2001-07-30,15.000971794128418
2001-07-31,15.331779479980469
2001-08-01,15.191823959350586
2001-08-02,15.327537536621094
2001-08-03,15.52263355255127
2001-08-06,15.471738815307617
2001-08-07,15.628665924072266
2001-08-08,15.543842315673828
2001-08-09,15.65835189819336
2001-08-10,16.129125595092773
2001-08-13,15.938271522521973
2001-08-14,15.696520805358887
2001-08-15,15.539603233337402
2001-08-16,15.692276954650879
2001-08-17,15.348743438720703
2001-08-20,15.471738815307617
2001-08-21,15.565051078796387
2001-08-22,15.755906105041504
2001-08-23,15.67531681060791
2001-08-24,15.870401382446289
2001-08-27,15.925538063049316
2001-08-28,15.844966888427734
2001-08-29,15.532106399536133
2001-08-30,15.40866756439209
2001-08-31,15.289484024047852
2001-09-04,14.991528511047363
2001-09-05,14.88510799407959
2001-09-06,14.863839149475098
2001-09-07,14.476487159729004
2001-09-10,14.514795303344727
2001-09-17,13.5230131149292
2001-09-18,13.395330429077148
2001-09-19,12.948390007019043
2001-09-20,12.271595001220703
2001-09-21,12.59935474395752
2001-09-24,12.85048770904541
2001-09-25,13.080340385437012
2001-09-26,12.454636573791504
2001-09-27,12.471656799316406
2001-09-28,12.816438674926758
2001-10-01,12.246057510375977
2001-10-02,12.39078140258789
2001-10-03,12.641923904418945
2001-10-04,13.025007247924805
2001-10-05,13.059062957763672
2001-10-08,13.054800033569336
2001-10-09,13.007976531982422
2001-10-10,13.599637985229492
2001-10-11,14.178531646728516
2001-10-12,14.008262634277344
2001-10-15,14.084890365600586
2001-10-16,14.182778358459473
2001-10-17,14.22109317779541
2001-10-18,14.093392372131348
2001-10-19,14.059358596801758
2001-10-22,14.587163925170898
2001-10-23,14.672284126281738
2001-10-24,14.719109535217285
2001-10-25,14.919157981872559
2001-10-26,15.178813934326172
2001-10-29,14.599923133850098
2001-10-30,14.089143753051758
2001-10-31,14.025290489196777
2001-11-01,14.429659843444824
2001-11-02,15.114972114562988
2001-11-05,15.01280689239502
2001-11-06,15.259687423706055
2001-11-07,15.485275268554688
2001-11-08,15.374614715576172
2001-11-09,15.489543914794922
2001-11-12,15.366106033325195
2001-11-13,15.647027969360352
2001-11-14,15.99181842803955
2001-11-15,16.366384506225586
2001-11-16,16.387676239013672
2001-11-19,16.481307983398438
2001-11-20,15.923704147338867
2001-11-21,15.72365665435791
2001-11-23,16.017345428466797
2001-11-26,16.259981155395508
2001-11-27,16.089712142944336
2001-11-28,15.976505279541016
2001-11-29,15.805639266967773
2001-11-30,15.745837211608887
2001-12-03,15.66894817352295
2001-12-04,15.989327430725098
2001-12-05,16.467763900756836
2001-12-06,16.553205490112305
2001-12-07,16.54038429260254
2001-12-10,16.040576934814453
2001-12-11,16.177282333374023
2001-12-12,16.066207885742188
2001-12-13,15.72020149230957
2001-12-14,15.574962615966797
2001-12-17,15.955160140991211
2001-12-18,16.215730667114258
2001-12-19,16.33534049987793
2001-12-20,15.985040664672852
2001-12-21,15.784276008605957
2001-12-24,15.801366806030273
2001-12-26,15.771459579467773
2001-12-27,15.805639266967773
2001-12-28,15.822720527648926
2001-12-31,15.835530281066895
2002-01-02,15.831270217895508
2002-01-03,16.121742248535156
2002-01-04,16.497663497924805
2002-01-07,16.3865966796875
2002-01-08,16.019229888916016
2002-01-09,16.061948776245117
2002-01-10,15.750104904174805
2002-01-11,15.647579193115234
2002-01-14,15.387004852294922
2002-01-15,15.164875030517578
2002-01-16,14.673615455627441
2002-01-17,14.959819793701172
2002-01-18,14.938456535339355
2002-01-22,15.079437255859375
2002-01-23,15.46389102935791
2002-01-24,15.677475929260254
2002-01-25,15.967970848083496
2002-01-28,16.134567260742188
2002-01-29,15.912433624267578
2002-01-30,16.147377014160156
2002-01-31,16.313976287841797
2002-02-01,16.232812881469727
2002-02-04,15.933791160583496
2002-02-05,15.908158302307129
2002-02-06,15.762919425964355
2002-02-07,15.698841094970703
2002-02-08,15.963695526123047
2002-02-11,16.22428321838379
2002-02-12,16.057680130004883
2002-02-13,16.23710060119629
2002-02-14,16.15592384338379
2002-02-15,16.39087677001953
2002-02-19,16.65999412536621
2002-02-20,16.69417381286621
2002-02-21,16.4421329498291
2002-02-22,16.536108016967773
2002-02-25,16.929115295410156
2002-02-26,17.042715072631836
2002-02-27,16.8626766204834
2002-02-28,16.961261749267578
2002-03-01,17.141294479370117
2002-03-04,17.672805786132812
2002-03-05,17.797117233276367
2002-03-06,18.028583526611328
2002-03-07,17.942859649658203
2002-03-08,17.972864151000977
2002-03-11,18.17431640625
2002-03-12,18.328630447387695
2002-03-13,18.3586368560791
2002-03-14,18.277193069458008
2002-03-15,18.247180938720703
2002-03-18,18.324342727661133
2002-03-19,18.564382553100586
2002-03-20,18.44864273071289
2002-03-21,17.981426239013672
2002-03-22,17.972864151000977
2002-03-25,17.552793502807617
2002-03-26,17.6127986907959
2002-03-27,17.565650939941406
2002-03-28,17.5742244720459
2002-04-01,17.565650939941406
2002-04-02,17.235586166381836
2002-04-03,16.781234741210938
2002-04-04,17.01698875427246
2002-04-05,17.25702476501465
2002-04-08,17.261314392089844
2002-04-09,17.544214248657227
2002-04-10,17.467071533203125
2002-04-11,16.978412628173828
2002-04-12,17.154155731201172
2002-04-15,17.004127502441406
2002-04-16,17.278465270996094
2002-04-17,17.042715072631836
2002-04-18,16.965553283691406
2002-04-19,17.01698875427246
2002-04-22,16.62264060974121
2002-04-23,16.399747848510742
2002-04-24,16.438343048095703
2002-04-25,16.32259750366211
2002-04-26,16.292591094970703
2002-04-29,15.868241310119629
2002-04-30,15.971109390258789
2002-05-01,16.03968620300293
2002-05-02,16.215436935424805
2002-05-03,15.953974723815918
2002-05-06,15.43101978302002
2002-05-07,15.341008186340332
2002-05-08,16.284015655517578
2002-05-09,15.932531356811523
2002-05-10,15.576760292053223
2002-05-13,15.838233947753906
2002-05-14,16.31830596923828
2002-05-15,16.6355037689209
2002-05-16,16.532630920410156
2002-05-17,16.609777450561523
2002-05-20,16.39546775817871
2002-05-21,16.15542984008789
2002-05-22,16.11256980895996
2002-05-23,15.859668731689453
2002-05-24,15.76108455657959
2002-05-28,15.709644317626953
2002-05-29,15.294476509094238
2002-05-30,15.16110610961914
2002-05-31,15.311685562133789
2002-06-03,15.001919746398926
2002-06-04,14.877164840698242
2002-06-05,15.1568021774292
2002-06-06,14.752391815185547
2002-06-07,14.96750545501709
2002-06-10,14.93738842010498
2002-06-11,14.838433265686035
2002-06-12,14.842742919921875
2002-06-13,14.6276216506958
2002-06-14,14.382401466369629
2002-06-17,14.821234703063965
2002-06-18,14.752391815185547
2002-06-19,14.692160606384277
2002-06-20,14.563094139099121
2002-06-21,14.468441009521484
2002-06-24,14.631929397583008
2002-06-25,14.464144706726074
2002-06-26,14.378092765808105
2002-06-27,14.735187530517578
2002-06-28,15.057847023010254
2002-07-01,14.425430297851562
2002-07-02,14.257636070251465
2002-07-03,14.154378890991211
2002-07-05,14.717976570129395
2002-07-08,14.515766143798828
2002-07-09,14.575996398925781
2002-07-10,14.309258460998535
2002-07-11,14.403913497924805
2002-07-12,14.373797416687012
2002-07-15,14.175891876220703
2002-07-16,13.831711769104004
2002-07-17,13.866129875183105
2002-07-18,13.418702125549316
2002-07-19,12.936846733093262
2002-07-22,12.704527854919434
2002-07-23,12.29150676727295
2002-07-24,12.992768287658691
2002-07-25,12.756149291992188
2002-07-26,12.68731689453125
2002-07-29,13.035797119140625
2002-07-30,12.820688247680664
2002-07-31,12.627084732055664
2002-08-01,12.424878120422363
2002-08-02,11.835471153259277
2002-08-05,11.37942886352539
2002-08-06,11.852682113647461
2002-08-07,11.998957633972168
2002-08-08,12.175346374511719
2002-08-09,12.231276512145996
2002-08-12,12.287200927734375
2002-08-13,12.136627197265625
2002-08-14,12.364646911621094
2002-08-15,12.411969184875488
2002-08-16,12.411969184875488
2002-08-19,12.584060668945312
2002-08-20,12.407674789428711
2002-08-21,12.519525527954102
2002-08-22,12.63998794555664
2002-08-23,12.390460014343262
2002-08-26,12.46359920501709
2002-08-27,12.566849708557129
2002-08-28,12.60791301727295
2002-08-29,12.47824764251709
2002-08-30,12.417737007141113
2002-09-03,11.81261920928955
2002-09-04,11.994153022766113
2002-09-05,11.994153022766113
2002-09-06,12.244848251342773
2002-09-09,12.365870475769043
2002-09-10,12.460957527160645
2002-09-11,12.469602584838867
2002-09-12,12.223236083984375
2002-09-13,11.929325103759766
2002-09-16,11.75211238861084
2002-09-17,11.7650785446167
2002-09-18,11.609475135803223
2002-09-19,11.427948951721191
2002-09-20,11.54465103149414
2002-09-23,11.458200454711914
2002-09-24,10.65859317779541
2002-09-25,10.922249794006348
2002-09-26,11.583549499511719
2002-09-27,10.969793319702148
2002-09-30,10.969793319702148
2002-10-01,11.367433547973633
2002-10-02,10.939533233642578
2002-10-03,11.116747856140137
2002-10-04,11.000046730041504
2002-10-07,10.861736297607422
2002-10-08,11.051918029785156
2002-10-09,10.334425926208496
2002-10-10,10.7363920211792
2002-10-11,11.168612480163574
2002-10-14,10.935214042663574
2002-10-15,11.548966407775879
2002-10-16,11.077842712402344
2002-10-17,11.596512794494629
2002-10-18,11.40633487701416
2002-10-21,12.275103569030762
2002-10-22,11.423624992370605
2002-10-23,11.203186988830566
2002-10-24,10.974112510681152
2002-10-25,11.07352352142334
2002-10-28,10.8530912399292
2002-10-29,10.524605751037598
2002-10-30,10.645623207092285
2002-10-31,10.84012508392334
2002-11-01,10.956825256347656
2002-11-04,11.293957710266113
2002-11-05,11.497095108032227
2002-11-06,11.682963371276855
2002-11-07,11.622447967529297
2002-11-08,11.505743026733398
2002-11-11,11.090812683105469
2002-11-12,11.609475135803223
2002-11-13,11.950936317443848
2002-11-14,12.370190620422363
2002-11-15,12.409090995788574
2002-11-18,12.422057151794434
2002-11-19,12.547402381896973
2002-11-20,12.988269805908203
2002-11-21,13.498290061950684
2002-11-22,13.299470901489258
2002-11-25,13.34268569946289
2002-11-26,12.9237699508667
2002-11-27,13.453391075134277
2002-11-29,13.488121032714844
2002-12-02,13.618354797363281
2002-12-03,13.17989444732666
2002-12-04,13.097406387329102
2002-12-05,12.919426918029785
2002-12-06,12.784844398498535
2002-12-09,12.4462251663208
2002-12-10,12.624221801757812
2002-12-11,12.671974182128906
2002-12-12,12.637243270874023
2002-12-13,12.41150188446045
2002-12-16,12.737092971801758
2002-12-17,12.589489936828613
2002-12-18,12.4462251663208
2002-12-19,12.376776695251465
2002-12-20,12.732755661010742
2002-12-23,12.698027610778809
2002-12-24,12.602518081665039
2002-12-26,12.6849946975708
2002-12-27,12.407161712646484
2002-12-30,12.489644050598145
2002-12-31,12.658954620361328
2003-01-02,13.223307609558105
2003-01-03,13.18423843383789
2003-01-06,13.548895835876465
2003-01-07,13.405638694763184
2003-01-08,13.088725090026855
2003-01-09,13.462065696716309
2003-01-10,13.301446914672852
2003-01-13,13.214616775512695
2003-01-14,13.305789947509766
2003-01-15,13.03230094909668
2003-01-16,12.99755573272705
2003-01-17,12.802210807800293
2003-01-21,12.129321098327637
2003-01-22,11.751638412475586
2003-01-23,12.10761833190918
2003-01-24,11.721250534057617
2003-01-27,11.530237197875977
2003-01-28,11.174260139465332
2003-01-29,11.395661354064941
2003-01-30,11.109145164489746
2003-01-31,11.360937118530273
2003-02-03,11.200303077697754
2003-02-04,11.06139087677002
2003-02-05,11.139532089233398
2003-02-06,11.022316932678223
2003-02-07,10.900763511657715
2003-02-10,11.000605583190918
2003-02-11,10.813940048217773
2003-02-12,10.701066970825195
2003-02-13,10.73145866394043
2003-02-14,10.957200050354004
2003-02-18,11.408684730529785
2003-02-19,11.235031127929688
2003-02-20,11.174260139465332
2003-02-21,11.373956680297852
2003-02-24,11.07441234588623
2003-02-25,11.126507759094238
2003-02-26,11.006488800048828
2003-02-27,11.163602828979492
2003-02-28,11.137411117553711
2003-03-03,11.093775749206543
2003-03-04,10.735908508300781
2003-03-05,10.897387504577637
2003-03-06,10.692268371582031
2003-03-07,10.783916473388672
2003-03-10,10.38241195678711
2003-03-11,10.21220588684082
2003-03-12,10.190383911132812
2003-03-13,10.570069313049316
2003-03-14,10.500243186950684
2003-03-17,11.028310775756836
2003-03-18,11.115592002868652
2003-03-19,11.093775749206543
2003-03-20,10.954117774963379
2003-03-21,11.320711135864258
2003-03-24,10.749003410339355
2003-03-25,10.906115531921387
2003-03-26,10.797011375427246
2003-03-27,10.766459465026855
2003-03-28,10.775186538696289
2003-03-31,10.570069313049316
2003-04-01,10.657352447509766
2003-04-02,10.85810661315918
2003-04-03,10.845016479492188
2003-04-04,10.657352447509766
2003-04-07,10.775186538696289
2003-04-08,10.692268371582031
2003-04-09,10.526430130004883
2003-04-10,10.487151145935059
2003-04-11,10.426055908203125
2003-04-14,10.4129638671875
2003-04-15,10.535157203674316
2003-04-16,10.495881080627441
2003-04-17,12.145546913146973
2003-04-21,12.053895950317383
2003-04-22,12.368114471435547
2003-04-23,12.272109031677246
2003-04-24,12.128089904785156
2003-04-25,11.93606185913086
2003-04-28,12.355029106140137
2003-04-29,12.542684555053711
2003-04-30,12.542684555053711
2003-05-01,12.424853324890137
2003-05-02,12.804539680480957
2003-05-05,12.734708786010742
2003-05-06,12.773987770080566
2003-05-07,12.691067695617676
2003-05-08,12.485947608947754
2003-05-09,12.835086822509766
2003-05-12,13.027113914489746
2003-05-13,12.883092880249023
2003-05-14,12.826359748840332
2003-05-15,12.974737167358398
2003-05-16,12.979107856750488
2003-05-19,12.616875648498535
2003-05-20,12.734708786010742
2003-05-21,12.817625999450684
2003-05-22,12.918001174926758
2003-05-23,12.970370292663574
2003-05-27,13.166759490966797
2003-05-28,13.0988130569458
2003-05-29,13.041823387145996
2003-05-30,13.287322044372559
2003-06-02,13.414456367492676
2003-06-03,13.502132415771484
2003-06-04,14.282454490661621
2003-06-05,14.650684356689453
2003-06-06,14.821656227111816
2003-06-09,14.291215896606445
2003-06-10,14.25175666809082
2003-06-11,14.194767951965332
2003-06-12,14.203533172607422
2003-06-13,13.909822463989258
2003-06-16,14.352588653564453
2003-06-17,14.365745544433594
2003-06-18,14.348194122314453
2003-06-19,13.89228343963623
2003-06-20,13.852831840515137
2003-06-23,13.633639335632324
2003-06-24,13.594183921813965
2003-06-25,13.256641387939453
2003-06-26,13.37938117980957
2003-06-27,13.173340797424316
2003-06-30,13.133890151977539
2003-07-01,13.17772388458252
2003-07-02,13.528427124023438
2003-07-03,13.414456367492676
2003-07-07,13.734466552734375
2003-07-08,13.85721206665039
2003-07-09,13.721315383911133
2003-07-10,13.602954864501953
2003-07-11,13.887903213500977
2003-07-14,14.137773513793945
2003-07-15,14.02379035949707
2003-07-16,14.006267547607422
2003-07-17,14.146549224853516
2003-07-18,15.137284278869629
2003-07-21,14.790971755981445
2003-07-22,15.150432586669922
2003-07-23,15.317024230957031
2003-07-24,15.562516212463379
2003-07-25,15.961445808410645
2003-07-28,15.658957481384277
2003-07-29,15.680875778198242
2003-07-30,15.73348331451416
2003-07-31,16.049108505249023
2003-08-01,16.08857536315918
2003-08-04,15.768553733825684
2003-08-05,15.50991439819336
2003-08-06,15.268807411193848
2003-08-07,15.707186698913574
2003-08-08,15.869377136230469
2003-08-11,15.93074893951416
2003-08-12,16.242008209228516
2003-08-13,16.220083236694336
2003-08-14,16.654090881347656
2003-08-15,16.474353790283203
2003-08-18,16.662843704223633
2003-08-19,16.69353485107422
2003-08-20,16.64531707763672
2003-08-21,16.785593032836914
2003-08-22,16.654090881347656
2003-08-25,16.570789337158203
2003-08-26,16.39105796813965
2003-08-27,16.55390739440918
2003-08-28,16.496688842773438
2003-08-29,16.734371185302734
2003-09-02,16.840002059936523
2003-09-03,16.822397232055664
2003-09-04,16.751972198486328
2003-09-05,16.690351486206055
2003-09-08,16.633136749267578
2003-09-09,16.470277786254883
2003-09-10,15.968511581420898
2003-09-11,16.07415199279785
2003-09-12,16.065353393554688
2003-09-15,15.898088455200195
2003-09-16,16.219402313232422
2003-09-17,16.131370544433594
2003-09-18,16.351438522338867
