Date,ESS
2022-01-04,303.99798583984375
2022-01-05,297.7753601074219
2022-01-06,297.4514465332031
2022-01-07,293.4961853027344
2022-01-10,294.1014099121094
2022-01-11,294.9793701171875
2022-01-12,297.5878601074219
2022-01-13,296.45416259765625
2022-01-14,293.1978454589844
2022-01-18,292.140869140625
2022-01-19,289.3619384765625
2022-01-20,286.22503662109375
2022-01-21,283.0711669921875
2022-01-24,283.77008056640625
2022-01-25,281.7584533691406
2022-01-26,279.5421447753906
2022-01-27,273.4132995605469
2022-01-28,283.1222839355469
2022-01-31,283.42913818359375
2022-02-01,282.5682067871094
2022-02-02,288.41583251953125
2022-02-03,281.1105041503906
2022-02-04,278.7237854003906
2022-02-07,275.5016784667969
2022-02-08,269.28753662109375
2022-02-09,280.09619140625
2022-02-10,272.4755554199219
2022-02-11,271.65728759765625
2022-02-14,269.6626281738281
2022-02-15,271.2310791015625
2022-02-16,272.0749206542969
2022-02-17,268.1708679199219
2022-02-18,268.8782958984375
2022-02-22,269.7734680175781
2022-02-23,267.4804382324219
2022-02-24,269.7989807128906
2022-02-25,276.71209716796875
2022-02-28,270.361572265625
2022-03-01,269.2108154296875
2022-03-02,278.613037109375
2022-03-03,281.4600830078125
2022-03-04,289.9501037597656
2022-03-07,292.5074462890625
2022-03-08,287.1286315917969
2022-03-09,291.8424987792969
2022-03-10,292.1494140625
2022-03-11,286.4296875
2022-03-14,284.7077941894531
2022-03-15,285.790283203125
2022-03-16,291.8766174316406
2022-03-17,292.1579284667969
2022-03-18,291.1861877441406
2022-03-21,288.2794189453125
2022-03-22,286.1142272949219
2022-03-23,285.7562561035156
2022-03-24,286.48077392578125
2022-03-25,291.1009216308594
2022-03-28,293.9906311035156
2022-03-29,304.091796875
2022-03-30,299.09991455078125
2022-03-31,296.3209533691406
2022-04-01,303.191162109375
2022-04-04,300.10345458984375
2022-04-05,299.30572509765625
2022-04-06,304.75213623046875
2022-04-07,301.6559143066406
2022-04-08,301.432861328125
2022-04-11,295.5232849121094
2022-04-12,297.444580078125
2022-04-13,297.8905944824219
2022-04-14,296.3466796875
2022-04-18,294.63128662109375
2022-04-19,298.2078857421875
2022-04-20,305.32684326171875
2022-04-21,308.18304443359375
2022-04-22,301.5100402832031
2022-04-25,298.5595397949219
2022-04-26,295.6861877441406
2022-04-27,293.3017883300781
2022-04-28,296.0035400390625
2022-04-29,282.41748046875
2022-05-02,273.9176025390625
2022-05-03,276.2677001953125
2022-05-04,277.35699462890625
2022-05-05,271.50738525390625
2022-05-06,268.8314208984375
2022-05-09,253.8557586669922
2022-05-10,245.71620178222656
2022-05-11,247.6460418701172
2022-05-12,250.63943481445312
2022-05-13,254.12168884277344
2022-05-16,250.3563690185547
2022-05-17,253.8815460205078
2022-05-18,247.0456085205078
2022-05-19,241.53054809570312
2022-05-20,241.9337158203125
2022-05-23,246.35086059570312
2022-05-24,242.58551025390625
2022-05-25,242.35397338867188
2022-05-26,242.8428955078125
2022-05-27,247.61172485351562
2022-05-31,243.4604034423828
2022-06-01,242.3882598876953
2022-06-02,246.8740692138672
2022-06-03,243.53761291503906
2022-06-06,237.1990966796875
2022-06-07,242.8085479736328
2022-06-08,237.8939208984375
2022-06-09,232.35311889648438
2022-06-10,232.36163330078125
2022-06-13,221.34869384765625
2022-06-14,219.75335693359375
2022-06-15,220.62823486328125
2022-06-16,217.8063507080078
2022-06-17,219.64186096191406
2022-06-21,219.11865234375
2022-06-22,219.51318359375
2022-06-23,222.5237274169922
2022-06-24,224.4707489013672
2022-06-27,228.36476135253906
2022-06-28,226.45204162597656
2022-06-29,226.91046142578125
2022-06-30,226.18394470214844
2022-07-01,230.6987762451172
2022-07-05,228.77005004882812
2022-07-06,230.08468627929688
2022-07-07,230.12796020507812
2022-07-08,227.4034881591797
2022-07-11,227.13531494140625
2022-07-12,228.3981170654297
2022-07-13,226.31369018554688
2022-07-14,225.98501586914062
2022-07-15,229.5917205810547
2022-07-18,227.10935974121094
2022-07-19,230.5776824951172
2022-07-20,231.94422912597656
2022-07-21,233.18972778320312
2022-07-22,236.8223876953125
2022-07-25,236.8223876953125
2022-07-26,236.7185821533203
2022-07-27,239.84088134765625
2022-07-28,246.32778930664062
2022-07-29,247.82412719726562
2022-08-01,242.08108520507812
2022-08-02,239.46902465820312
2022-08-03,238.2581329345703
2022-08-04,240.48963928222656
2022-08-05,241.09507751464844
2022-08-08,242.8940887451172
2022-08-09,247.48678588867188
2022-08-10,251.86328125
2022-08-11,253.20384216308594
2022-08-12,256.9921875
2022-08-15,256.8711242675781
2022-08-16,258.1512145996094
2022-08-17,257.3381652832031
2022-08-18,253.67088317871094
2022-08-19,250.83401489257812
2022-08-22,246.01641845703125
2022-08-23,240.17823791503906
2022-08-24,242.41839599609375
2022-08-25,245.23797607421875
2022-08-26,237.67861938476562
2022-08-29,233.88169860839844
2022-08-30,230.3528289794922
2022-08-31,229.25436401367188
2022-09-01,231.79722595214844
2022-09-02,230.05010986328125
2022-09-06,233.33677673339844
2022-09-07,237.33267211914062
2022-09-08,238.09378051757812
2022-09-09,240.67129516601562
2022-09-12,240.7750244140625
2022-09-13,231.90103149414062
2022-09-14,228.8478546142578
2022-09-15,225.68228149414062
2022-09-16,225.79470825195312
2022-09-19,222.73291015625
2022-09-20,217.18017578125
2022-09-21,214.1789093017578
2022-09-22,214.5508270263672
2022-09-23,214.56813049316406
2022-09-26,208.4272003173828
2022-09-27,206.15249633789062
2022-09-28,211.6446990966797
2022-09-29,208.2933349609375
2022-09-30,211.40907287597656
2022-10-03,215.39755249023438
2022-10-04,214.28045654296875
2022-10-05,206.2772216796875
2022-10-06,199.59185791015625
2022-10-07,193.0635986328125
2022-10-10,193.26434326171875
2022-10-11,197.98597717285156
2022-10-12,195.51605224609375
2022-10-13,200.03695678710938
2022-10-14,194.29417419433594
2022-10-17,201.84364318847656
2022-10-18,203.5978546142578
2022-10-19,198.22161865234375
2022-10-20,197.87254333496094
2022-10-21,198.79763793945312
2022-10-24,198.6754913330078
2022-10-25,206.364501953125
2022-10-26,199.21658325195312
2022-10-27,193.3778076171875
2022-10-28,193.96258544921875
2022-10-31,193.96258544921875
2022-11-01,193.22071838378906
2022-11-02,188.79583740234375
2022-11-03,186.76226806640625
2022-11-04,186.98049926757812
2022-11-07,182.82611083984375
2022-11-08,181.49081420898438
2022-11-09,180.95838928222656
2022-11-10,190.7507781982422
2022-11-11,187.9055938720703
2022-11-14,183.69017028808594
2022-11-15,185.1825408935547
2022-11-16,183.29742431640625
2022-11-17,181.11553955078125
2022-11-18,184.66761779785156
2022-11-21,186.35208129882812
2022-11-22,186.54408264160156
2022-11-23,184.90330505371094
2022-11-25,185.55787658691406
2022-11-28,183.68145751953125
2022-11-29,187.19866943359375
2022-11-30,192.33920288085938
2022-12-01,191.92904663085938
2022-12-02,190.01766967773438
2022-12-05,187.10264587402344
2022-12-06,184.22254943847656
2022-12-07,185.8109588623047
2022-12-08,186.67498779296875
2022-12-09,187.46047973632812
2022-12-12,190.79446411132812
2022-12-13,194.80911254882812
2022-12-14,192.82797241210938
2022-12-15,190.48898315429688
2022-12-16,185.1302032470703
2022-12-19,182.03192138671875
2022-12-20,181.0980682373047
2022-12-21,182.27627563476562
2022-12-22,182.34608459472656
2022-12-23,184.72000122070312
2022-12-27,184.10035705566406
2022-12-28,182.60791015625
2022-12-29,187.0066375732422
2022-12-30,186.87437438964844
2023-01-03,186.33648681640625
2023-01-04,189.8108367919922
2023-01-05,181.54820251464844
2023-01-06,189.32582092285156
2023-01-09,187.44757080078125
2023-01-10,188.76145935058594
2023-01-11,196.17755126953125
2023-01-12,194.44033813476562
2023-01-13,192.71200561523438
2023-01-17,194.0700225830078
2023-01-18,189.89015197753906
2023-01-19,190.65736389160156
2023-01-20,190.63970947265625
2023-01-23,191.23936462402344
2023-01-24,192.7384490966797
2023-01-25,191.0365447998047
2023-01-26,191.87425231933594
2023-01-27,197.0152587890625
2023-01-30,193.5937957763672
2023-01-31,199.35206604003906
2023-02-01,200.3573455810547
2023-02-02,208.9285888671875
2023-02-03,203.11741638183594
2023-02-06,199.79298400878906
2023-02-07,203.09979248046875
2023-02-08,207.33250427246094
2023-02-09,208.48768615722656
2023-02-10,206.14205932617188
2023-02-13,207.8262939453125
2023-02-14,210.60403442382812
2023-02-15,210.94793701171875
2023-02-16,209.0608367919922
2023-02-17,208.84039306640625
2023-02-21,204.0785675048828
2023-02-22,203.9639434814453
2023-02-23,204.79287719726562
2023-02-24,202.3414306640625
2023-02-27,200.68359375
2023-02-28,201.10687255859375
2023-03-01,196.5038299560547
2023-03-02,199.75770568847656
2023-03-03,204.73997497558594
2023-03-06,206.92686462402344
2023-03-07,201.05397033691406
2023-03-08,204.9427947998047
2023-03-09,199.77532958984375
2023-03-10,186.38937377929688
2023-03-13,188.6997528076172
2023-03-14,189.14064025878906
2023-03-15,191.1688232421875
2023-03-16,186.83909606933594
2023-03-17,182.703369140625
2023-03-20,183.9291229248047
2023-03-21,181.77748107910156
2023-03-22,175.67530822753906
2023-03-23,172.9857635498047
2023-03-24,177.04214477539062
2023-03-27,177.32431030273438
2023-03-28,176.59237670898438
2023-03-29,180.1637725830078
2023-03-30,182.10809326171875
2023-03-31,186.5319366455078
2023-04-03,185.8184051513672
2023-04-04,185.764892578125
2023-04-05,186.79945373535156
2023-04-06,187.0670623779297
2023-04-10,187.98573303222656
2023-04-11,188.55654907226562
2023-04-12,188.2086944580078
2023-04-13,187.99462890625
2023-04-14,185.46165466308594
2023-04-17,189.9746551513672
2023-04-18,189.17196655273438
2023-04-19,192.11520385742188
2023-04-20,188.83303833007812
2023-04-21,189.45736694335938
2023-04-24,188.79734802246094
2023-04-25,185.3992156982422
2023-04-26,183.71348571777344
2023-04-27,188.60113525390625
2023-04-28,195.97715759277344
2023-05-01,196.80661010742188
2023-05-02,193.69387817382812
2023-05-03,193.23008728027344
2023-05-04,193.18551635742188
2023-05-05,196.21792602539062
2023-05-08,194.99606323242188
2023-05-09,192.92686462402344
2023-05-10,193.33714294433594
2023-05-11,193.52442932128906
2023-05-12,192.04388427734375
2023-05-15,190.91116333007812
2023-05-16,186.5319366455078
2023-05-17,188.16407775878906
2023-05-18,186.9689483642578
2023-05-19,187.10275268554688
2023-05-22,188.1908416748047
2023-05-23,188.38706970214844
2023-05-24,185.7292022705078
2023-05-25,184.46270751953125
2023-05-26,187.6378631591797
2023-05-30,191.32139587402344
2023-05-31,192.70387268066406
2023-06-01,195.4776611328125
2023-06-02,203.84368896484375
2023-06-05,200.8736572265625
2023-06-06,201.28395080566406
2023-06-07,205.8504638671875
2023-06-08,207.8037567138672
2023-06-09,208.9721221923828
2023-06-12,206.76913452148438
2023-06-13,208.9275360107422
2023-06-14,208.16050720214844
2023-06-15,209.4180908203125
2023-06-16,211.30889892578125
2023-06-20,208.8829345703125
2023-06-21,207.52723693847656
2023-06-22,200.67745971679688
2023-06-23,196.2357940673828
2023-06-26,203.87936401367188
2023-06-27,206.05560302734375
2023-06-28,205.3777618408203
2023-06-29,209.98158264160156
2023-06-30,211.08970642089844
2023-07-03,213.1528778076172
2023-07-05,211.9275665283203
2023-07-06,211.58522033691406
2023-07-07,210.14373779296875
2023-07-10,211.0806884765625
2023-07-11,214.50425720214844
2023-07-12,216.84671020507812
2023-07-13,220.21621704101562
2023-07-14,221.12615966796875
2023-07-17,218.5044403076172
2023-07-18,216.03585815429688
2023-07-19,218.97291564941406
2023-07-20,219.77471923828125
2023-07-21,220.8558807373047
2023-07-24,220.1891632080078
2023-07-25,216.01783752441406
2023-07-26,215.72952270507812
