Date,EOG
2000-12-26,9.30401611328125
2000-12-27,9.387743949890137
2000-12-28,9.45053482055664
2000-12-29,9.147031784057617
2001-01-02,8.969112396240234
2001-01-03,8.20511245727539
2001-01-04,7.765555381774902
2001-01-05,8.006266593933105
2001-01-08,8.22604751586914
2001-01-09,8.100458145141602
2001-01-10,8.152787208557129
2001-01-11,7.974865913391113
2001-01-12,7.8445820808410645
2001-01-16,8.033102035522461
2001-01-17,7.488487243652344
2001-01-18,7.289490222930908
2001-01-19,7.415167808532715
2001-01-22,7.540849685668945
2001-01-23,7.708425045013428
2001-01-24,7.708425045013428
2001-01-25,7.92836856842041
2001-01-26,7.8550567626953125
2001-01-29,7.604533672332764
2001-01-30,7.457065105438232
2001-01-31,7.32970666885376
2001-02-01,7.2475972175598145
2001-02-02,7.616260051727295
2001-02-05,7.5827436447143555
2001-02-06,7.726861953735352
2001-02-07,7.936331272125244
2001-02-08,7.725184440612793
2001-02-09,7.954760551452637
2001-02-12,7.8039445877075195
2001-02-13,7.902817249298096
2001-02-14,7.887730598449707
2001-02-15,7.591124534606934
2001-02-16,7.7151312828063965
2001-02-20,7.681615352630615
2001-02-21,7.490577697753906
2001-02-22,7.390034198760986
2001-02-23,7.30457067489624
2001-02-26,7.420198440551758
2001-02-27,7.435280799865723
2001-02-28,7.306245803833008
2001-03-01,7.312953948974609
2001-03-02,7.557608604431152
2001-03-05,7.661505699157715
2001-03-06,7.767079830169678
2001-03-07,8.174285888671875
2001-03-08,8.420619010925293
2001-03-09,8.447433471679688
2001-03-12,7.959789276123047
2001-03-13,7.862593650817871
2001-03-14,7.633020401000977
2001-03-15,7.50566291809082
2001-03-16,7.507338523864746
2001-03-19,7.653127193450928
2001-03-20,7.82573127746582
2001-03-21,7.390034198760986
2001-03-22,7.178890228271484
2001-03-23,7.286139965057373
2001-03-26,7.277758598327637
2001-03-27,7.095104217529297
2001-03-28,7.028075218200684
2001-03-29,6.718062400817871
2001-03-30,6.909096717834473
2001-04-02,6.646006107330322
2001-04-03,6.349396228790283
2001-04-04,6.558862686157227
2001-04-05,6.758278846740723
2001-04-06,6.761631488800049
2001-04-09,7.038128852844238
2001-04-10,7.200677871704102
2001-04-11,7.15203332901001
2001-04-12,7.272797584533691
2001-04-16,7.482461929321289
2001-04-17,7.5998711585998535
2001-04-18,7.46233606338501
2001-04-19,7.2560248374938965
2001-04-20,7.329827308654785
2001-04-23,7.866567611694336
2001-04-24,7.8246355056762695
2001-04-25,7.999072551727295
2001-04-26,8.02255916595459
2001-04-27,7.933658123016357
2001-04-30,7.781023979187012
2001-05-01,7.623359203338623
2001-05-02,7.1184892654418945
2001-05-03,7.063138961791992
2001-05-04,7.318089962005615
2001-05-07,7.321441173553467
2001-05-08,7.380146503448486
2001-05-09,7.581425189971924
2001-05-10,7.477434158325195
2001-05-11,7.448914051055908
2001-05-14,7.623359203338623
2001-05-15,7.910178184509277
2001-05-16,7.9303059577941895
2001-05-17,8.066167831420898
2001-05-18,8.255704879760742
2001-05-21,8.349632263183594
2001-05-22,8.282540321350098
2001-05-23,7.844759941101074
2001-05-24,7.713930606842041
2001-05-25,7.628387451171875
2001-05-29,7.568006992340088
2001-05-30,7.547877788543701
2001-05-31,7.529430866241455
2001-06-01,7.547877788543701
2001-06-04,7.653550148010254
2001-06-05,7.556265354156494
2001-06-06,7.004430770874023
2001-06-07,6.903794765472412
2001-06-08,6.932308197021484
2001-06-11,7.024562835693359
2001-06-12,7.170485973358154
2001-06-13,6.974241733551025
2001-06-14,6.846764087677002
2001-06-15,6.829987049102783
2001-06-18,6.625361919403076
2001-06-19,6.687422275543213
2001-06-20,6.559943199157715
2001-06-21,6.197648525238037
2001-06-22,6.377120494842529
2001-06-25,6.294929027557373
2001-06-26,6.367058753967285
2001-06-27,6.157392978668213
2001-06-28,5.894054889678955
2001-06-29,5.962823390960693
2001-07-02,5.847092151641846
2001-07-03,5.934309005737305
2001-07-05,6.04669189453125
2001-07-06,6.172485828399658
2001-07-09,5.93766450881958
2001-07-10,5.863862037658691
2001-07-11,5.660909652709961
2001-07-12,5.57872200012207
2001-07-13,5.7080278396606445
2001-07-16,5.476280212402344
2001-07-17,5.343614101409912
2001-07-18,5.261327743530273
2001-07-19,5.284838676452637
2001-07-20,5.3939948081970215
2001-07-23,5.390636920928955
2001-07-24,5.185760021209717
2001-07-25,5.68787956237793
2001-07-26,5.793674945831299
2001-07-27,6.111068248748779
2001-07-30,5.9448137283325195
2001-07-31,5.936417102813721
2001-08-01,5.810469150543213
2001-08-02,5.91123104095459
2001-08-03,5.7718424797058105
2001-08-06,5.696272850036621
2001-08-07,5.6442155838012695
2001-08-08,5.402390480041504
2001-08-09,5.399032115936279
2001-08-10,5.459488868713379
2001-08-13,5.494754314422607
2001-08-14,5.625741481781006
2001-08-15,6.079161643981934
2001-08-16,6.059010028839111
2001-08-17,5.921303749084473
2001-08-20,5.734899044036865
2001-08-21,5.726502895355225
2001-08-22,5.661009311676025
2001-08-23,5.58712100982666
2001-08-24,5.498112201690674
2001-08-27,5.461169242858887
2001-08-28,5.397352695465088
2001-08-29,5.407432556152344
2001-08-30,5.303310871124268
2001-08-31,5.310029983520508
2001-09-04,5.457808017730713
2001-09-05,5.33186149597168
2001-09-06,5.471245288848877
2001-09-07,5.486359119415283
2001-09-10,5.496435165405273
2001-09-17,5.167285442352295
2001-09-18,4.8683671951293945
2001-09-19,4.717227458953857
2001-09-20,4.6836395263671875
2001-09-21,4.767606258392334
2001-09-24,4.559370517730713
2001-09-25,4.478762149810791
2001-09-26,4.473723411560059
2001-09-27,4.584559917449951
2001-09-28,4.8582916259765625
2001-10-01,4.742415904998779
2001-10-02,4.85325288772583
2001-10-03,4.960727214813232
2001-10-04,5.226060390472412
2001-10-05,5.284838676452637
2001-10-08,5.377202033996582
2001-10-09,5.399032115936279
2001-10-10,5.709709167480469
2001-10-11,5.706352710723877
2001-10-12,5.711389541625977
2001-10-15,5.531489849090576
2001-10-16,5.731564998626709
2001-10-17,5.714748382568359
2001-10-18,5.576883316040039
2001-10-19,5.716433048248291
2001-10-22,5.782003402709961
2001-10-23,5.766870498657227
2001-10-24,5.866069316864014
2001-10-25,6.202328205108643
2001-10-26,6.338515758514404
2001-10-29,6.373821258544922
2001-10-30,5.982077598571777
2001-10-31,5.946771144866943
2001-11-01,6.047649383544922
2001-11-02,5.813946723937988
2001-11-05,5.6878485679626465
2001-11-06,5.726521968841553
2001-11-07,5.931637763977051
2001-11-08,5.940046310424805
2001-11-09,6.1552534103393555
2001-11-12,6.069503307342529
2001-11-13,6.0661444664001465
2001-11-14,5.71811580657959
2001-11-15,5.344862937927246
2001-11-16,5.502908229827881
2001-11-19,5.50626802444458
2001-11-20,5.790410995483398
2001-11-21,5.770232200622559
2001-11-23,5.908100128173828
2001-11-26,5.817311763763428
2001-11-27,5.813946723937988
2001-11-28,5.778639316558838
2001-11-29,5.9148268699646
2001-11-30,5.881200313568115
2001-12-03,6.0560526847839355
2001-12-04,6.259491920471191
2001-12-05,6.575573444366455
2001-12-06,6.48983097076416
2001-12-07,6.4158525466918945
2001-12-10,6.281347751617432
2001-12-11,6.1199469566345215
2001-12-12,5.997210502624512
2001-12-13,5.921548366546631
2001-12-14,6.072871208190918
2001-12-17,6.019066333770752
2001-12-18,6.168702125549316
2001-12-19,6.320019245147705
2001-12-20,6.25445032119751
2001-12-21,6.306567668914795
2001-12-24,6.373821258544922
2001-12-26,6.557082176208496
2001-12-27,6.552040100097656
2001-12-28,6.599116802215576
2001-12-31,6.575573444366455
2002-01-02,6.404087543487549
2002-01-03,6.279667377471924
2002-01-04,6.353646755218506
2002-01-07,6.409128189086914
2002-01-08,6.343560218811035
2002-01-09,6.304890155792236
2002-01-10,6.2409987449646
2002-01-11,5.990484714508057
2002-01-14,5.817311763763428
2002-01-15,5.90820837020874
2002-01-16,5.7819600105285645
2002-01-17,5.655718803405762
2002-01-18,5.512641429901123
2002-01-22,5.50422477722168
2002-01-23,5.650667667388916
2002-01-24,5.746612548828125
2002-01-25,5.768496990203857
2002-01-28,5.583338737487793
2002-01-29,5.376301288604736
2002-01-30,5.537893295288086
2002-01-31,5.721363544464111
2002-02-01,5.600172996520996
2002-02-04,5.5564045906066895
2002-02-05,5.527791976928711
2002-02-06,5.502542495727539
2002-02-07,5.352732181549072
2002-02-08,5.418379306793213
2002-02-11,5.566507816314697
2002-02-12,5.453728675842285
2002-02-13,5.475610256195068
2002-02-14,5.551358222961426
2002-02-15,5.495809078216553
2002-02-19,5.5244245529174805
2002-02-20,5.460461139678955
2002-02-21,5.606904029846191
2002-02-22,5.726417064666748
2002-02-25,5.8711748123168945
2002-02-26,5.827408313751221
2002-02-27,5.807211399078369
2002-02-28,5.92335319519043
2002-03-01,5.916619300842285
2002-03-04,6.009200096130371
2002-03-05,6.044549942016602
2002-03-06,6.387931823730469
2002-03-07,6.562988758087158
2002-03-08,6.557938098907471
2002-03-11,6.647152423858643
2002-03-12,6.657253265380859
2002-03-13,6.704381465911865
2002-03-14,6.623587131500244
2002-03-15,6.606754302978516
2002-03-18,6.712799072265625
2002-03-19,6.862608432769775
2002-03-20,6.805375576019287
2002-03-21,6.926569938659668
2002-03-22,6.7599263191223145
2002-03-25,6.712799072265625
2002-03-26,6.615167617797852
2002-03-27,6.845776081085205
2002-03-28,6.827261447906494
2002-04-01,6.966968536376953
2002-04-02,7.125197410583496
2002-04-03,6.919841289520264
2002-04-04,6.684183597564697
2002-04-05,6.606754302978516
2002-04-08,6.77171516418457
2002-04-09,6.5697245597839355
2002-04-10,6.75151252746582
2002-04-11,6.73805046081543
2002-04-12,6.407802581787109
2002-04-15,6.559444427490234
2002-04-16,6.545964241027832
2002-04-17,6.763322353363037
2002-04-18,6.849253177642822
2002-04-19,6.960461616516113
2002-04-22,6.965513229370117
2002-04-23,7.026172161102295
2002-04-24,6.909910202026367
2002-04-25,7.037966251373291
2002-04-26,7.0986223220825195
2002-04-29,7.095254421234131
2002-04-30,7.169389724731445
2002-05-01,7.171080112457275
2002-05-02,7.2789106369018555
2002-05-03,7.3749518394470215
2002-05-06,7.113785743713379
2002-05-07,7.140745639801025
2002-05-08,7.322722911834717
2002-05-09,7.196345806121826
2002-05-10,7.203091621398926
2002-05-13,7.353044509887695
2002-05-14,7.363155841827393
2002-05-15,7.179500579833984
2002-05-16,7.294081211090088
2002-05-17,7.144118785858154
2002-05-20,7.194662570953369
2002-05-21,7.162650108337402
2002-05-22,7.246896266937256
2002-05-23,7.268800735473633
2002-05-24,7.101996421813965
2002-05-28,7.046387672424316
2002-05-29,7.049760341644287
2002-05-30,6.859365463256836
2002-05-31,6.908223628997803
2002-06-03,6.758266925811768
2002-06-04,6.709402084350586
2002-06-05,6.665595531463623
2002-06-06,6.615051746368408
2002-06-07,6.704347610473633
2002-06-10,6.475197792053223
2002-06-11,6.363993167877197
2002-06-12,6.377470970153809
2002-06-13,6.41117000579834
2002-06-14,6.458348274230957
2002-06-17,6.606622219085693
2002-06-18,6.596515655517578
2002-06-19,6.577978134155273
2002-06-20,6.567870140075684
2002-06-21,6.534171104431152
2002-06-24,6.588085174560547
2002-06-25,6.591460704803467
2002-06-26,6.625156879425049
2002-06-27,6.599880695343018
2002-06-28,6.6891865730285645
2002-07-01,6.520694255828857
2002-07-02,6.347146034240723
2002-07-03,6.37073278427124
2002-07-05,6.485310077667236
2002-07-08,6.301651954650879
2002-07-09,6.23256778717041
2002-07-10,6.059020519256592
2002-07-11,5.97477388381958
2002-07-12,5.934335231781006
2002-07-15,5.963012218475342
2002-07-16,5.929272174835205
2002-07-17,5.927585124969482
2002-07-18,5.883729457855225
2002-07-19,5.725165843963623
2002-07-22,5.335505485534668
2002-07-23,5.217423439025879
2002-07-24,5.532863140106201
2002-07-25,5.355745792388916
2002-07-26,5.468764305114746
2002-07-29,5.785893440246582
2002-07-30,5.790951251983643
2002-07-31,5.784205913543701
2002-08-01,5.6087727546691895
2002-08-02,5.585156440734863
2002-08-05,5.3877949714660645
2002-08-06,5.598649501800537
2002-08-07,5.6779351234436035
2002-08-08,5.897222995758057
2002-08-09,5.989999294281006
2002-08-12,6.072657585144043
2002-08-13,5.817944526672363
2002-08-14,5.878670692443848
2002-08-15,6.030486583709717
2002-08-16,5.920841693878174
2002-08-19,5.9461445808410645
2002-08-20,5.816253185272217
2002-08-21,5.86348819732666
2002-08-22,6.016991138458252
2002-08-23,5.917466163635254
2002-08-26,5.99168586730957
2002-08-27,6.055789947509766
2002-08-28,5.902286529541016
2002-08-29,5.779144763946533
2002-08-30,5.876980304718018
2002-09-03,5.659377098083496
2002-09-04,5.68467903137207
2002-09-05,5.743722438812256
2002-09-06,5.853367328643799
2002-09-09,5.828062534332275
2002-09-10,5.963012218475342
2002-09-11,6.0085554122924805
2002-09-12,5.915777683258057
2002-09-13,5.94108247756958
2002-09-16,6.0153021812438965
2002-09-17,5.868549823760986
2002-09-18,5.9427690505981445
2002-09-19,5.772401332855225
2002-09-20,5.738661766052246
2002-09-23,5.765647888183594
2002-09-24,5.586843490600586
2002-09-25,5.828062534332275
2002-09-26,6.000121116638184
2002-09-27,6.018678188323975
2002-09-30,6.065907001495361
2002-10-01,6.08952522277832
2002-10-02,6.1553120613098145
2002-10-03,6.035546779632568
2002-10-04,5.898910045623779
2002-10-07,5.836498737335205
2002-10-08,5.760589122772217
2002-10-09,5.618893623352051
2002-10-10,5.622269153594971
2002-10-11,5.73191499710083
2002-10-14,6.035546779632568
2002-10-15,6.2263712882995605
2002-10-16,6.131802558898926
2002-10-17,6.34121036529541
2002-10-18,6.304053783416748
2002-10-21,6.383424282073975
2002-10-22,6.287165641784668
2002-10-23,6.560741901397705
2002-10-24,6.462797164916992
2002-10-25,6.158822536468506
2002-10-28,6.185844898223877
2002-10-29,6.040612697601318
2002-10-30,6.2989912033081055
2002-10-31,6.079453468322754
2002-11-01,6.358094692230225
2002-11-04,6.396934986114502
2002-11-05,6.36822509765625
2002-11-06,6.420580863952637
2002-11-07,6.393556594848633
2002-11-08,6.331075191497803
2002-11-11,6.28378963470459
2002-11-12,6.229750633239746
2002-11-13,6.054123401641846
2002-11-14,6.361474514007568
2002-11-15,6.347960948944092
2002-11-18,6.410446643829346
2002-11-19,6.469549179077148
2002-11-20,6.738061904907227
2002-11-21,6.8157429695129395
2002-11-22,6.481374740600586
2002-11-25,6.526968479156494
2002-11-26,6.36822509765625
2002-11-27,6.464484691619873
2002-11-29,6.5472331047058105
2002-12-02,6.601273059844971
2002-12-03,6.660376071929932
2002-12-04,6.564119815826416
2002-12-05,6.638426780700684
2002-12-06,6.731306076049805
2002-12-09,6.65024471282959
2002-12-10,6.781963348388672
2002-12-11,6.802229881286621
2002-12-12,7.0065693855285645
2002-12-13,6.950841903686523
2002-12-16,6.987992286682129
2002-12-17,6.873157024383545
2002-12-18,6.732996463775635
2002-12-19,6.721173286437988
2002-12-20,6.989680767059326
2002-12-23,7.035276889801025
2002-12-24,6.976170539855957
2002-12-26,6.940707206726074
2002-12-27,6.7769012451171875
2002-12-30,6.763391017913818
2002-12-31,6.7414350509643555
2003-01-02,6.950841903686523
2003-01-03,6.906932353973389
2003-01-06,6.873157024383545
2003-01-07,6.543853759765625
2003-01-08,6.523593425750732
2003-01-09,6.635049343109131
2003-01-10,6.572565078735352
2003-01-13,6.540476322174072
2003-01-14,6.574254512786865
2003-01-15,6.692585468292236
2003-01-16,6.692585468292236
2003-01-17,6.635109901428223
2003-01-21,6.486345291137695
2003-01-22,6.4677557945251465
2003-01-23,6.474513530731201
2003-01-24,6.322371959686279
2003-01-27,6.085708141326904
2003-01-28,6.269967079162598
2003-01-29,6.491420269012451
2003-01-30,6.408585071563721
2003-01-31,6.5522780418396
2003-02-03,6.538750171661377
2003-02-04,6.743298530578613
2003-02-05,6.717944622039795
2003-02-06,6.675680160522461
2003-02-07,6.60129976272583
2003-02-10,6.663847923278809
2003-02-11,6.638492107391357
2003-02-12,6.450847625732422
2003-02-13,6.499871253967285
2003-02-14,6.572564125061035
2003-02-18,6.670609474182129
2003-02-19,6.721328258514404
2003-02-20,6.7957048416137695
2003-02-21,6.863321304321289
2003-02-24,7.045897960662842
2003-02-25,7.072939872741699
2003-02-26,7.123657703399658
2003-02-27,7.015468597412109
2003-02-28,6.981655597686768
2003-03-03,6.914034843444824
2003-03-04,6.914034843444824
2003-03-05,7.028992176055908
2003-03-06,7.074635028839111
2003-03-07,7.10844087600708
2003-03-10,7.149012565612793
2003-03-11,7.056036472320557
2003-03-12,6.932631492614746
2003-03-13,6.822755336761475
2003-03-14,6.694273471832275
2003-03-17,6.6790618896484375
2003-03-18,6.783873558044434
2003-03-19,6.773728370666504
2003-03-20,6.84810733795166
2003-03-21,6.635109901428223
2003-03-24,6.55734920501709
2003-03-25,6.662158012390137
2003-03-26,6.579324245452881
2003-03-27,6.687516212463379
2003-03-28,6.777114391326904
2003-03-31,6.687516212463379
2003-04-01,6.804157733917236
2003-04-02,6.672303676605225
2003-04-03,6.565797805786133
2003-04-04,6.442396640777588
2003-04-07,6.359562397003174
2003-04-08,6.244611740112305
2003-04-09,6.259824275970459
2003-04-10,6.513396739959717
2003-04-11,6.466060638427734
2003-04-14,6.481290340423584
2003-04-15,6.489754676818848
2003-04-16,6.3814496994018555
2003-04-17,6.548984527587891
2003-04-21,6.62851619720459
2003-04-22,6.697903156280518
2003-04-23,6.601439952850342
2003-04-24,6.498215198516846
2003-04-25,6.460987091064453
2003-04-28,6.44575834274292
2003-04-29,6.212226867675781
2003-04-30,6.325607776641846
2003-05-01,6.26468563079834
2003-05-02,6.312068939208984
2003-05-05,6.391602516174316
2003-05-06,6.318835735321045
2003-05-07,6.306992053985596
2003-05-08,6.301916122436523
2003-05-09,6.418682098388672
2003-05-12,6.53036642074585
2003-05-13,6.623440265655518
2003-05-14,6.68605375289917
2003-05-15,6.743589878082275
2003-05-16,6.790972709655762
2003-05-19,6.735128879547119
2003-05-20,6.6251373291015625
2003-05-21,6.956814289093018
2003-05-22,6.994045257568359
2003-05-23,7.1091179847717285
2003-05-27,7.2292633056640625
2003-05-28,7.180190563201904
2003-05-29,7.137882709503174
2003-05-30,7.293569564819336
2003-06-02,7.359567165374756
2003-06-03,7.469564437866211
2003-06-04,7.435718059539795
2003-06-05,7.440794944763184
2003-06-06,7.3934125900268555
2003-06-09,7.327415466308594
2003-06-10,7.337563991546631
2003-06-11,7.6523261070251465
2003-06-12,7.403563976287842
2003-06-13,7.205574035644531
2003-06-16,7.09895658493042
2003-06-17,7.065115451812744
2003-06-18,6.9923481941223145
2003-06-19,7.124344825744629
2003-06-20,7.049886226654053
2003-06-23,7.134498119354248
2003-06-24,7.073575496673584
2003-06-25,7.268185615539551
2003-06-26,7.104039192199707
2003-06-27,7.085425853729248
2003-06-30,7.080348491668701
2003-07-01,7.000811576843262
2003-07-02,6.933124542236328
2003-07-03,6.972043991088867
2003-07-07,6.812973976135254
2003-07-08,6.767282009124756
2003-07-09,6.846818447113037
2003-07-10,6.657284259796143
2003-07-11,6.684360980987549
2003-07-14,6.520214557647705
2003-07-15,6.489712238311768
2003-07-16,6.399908065795898
2003-07-17,6.599853515625
2003-07-18,6.7269368171691895
2003-07-21,6.684577465057373
2003-07-22,6.630350589752197
2003-07-23,6.571046829223633
2003-07-24,6.481237888336182
2003-07-25,6.608322620391846
2003-07-28,6.628661155700684
2003-07-29,6.474465370178223
2003-07-30,6.5422444343566895
2003-07-31,6.571046829223633
2003-08-01,6.584601879119873
2003-08-04,6.459213733673096
2003-08-05,6.528687953948975
2003-08-06,6.608322620391846
2003-08-07,6.786242485046387
2003-08-08,6.720158100128174
2003-08-11,6.906548023223877
2003-08-12,7.072602272033691
2003-08-13,7.025160312652588
2003-08-14,6.965853691101074
2003-08-15,7.020079612731934
2003-08-18,7.048881530761719
2003-08-19,6.921796798706055
2003-08-20,6.9641571044921875
2003-08-21,7.038712978363037
2003-08-22,7.0810747146606445
2003-08-25,7.0319366455078125
2003-08-26,6.998047351837158
2003-08-27,7.0319366455078125
2003-08-28,7.140380859375
2003-08-29,7.1844377517700195
2003-09-02,7.1912126541137695
2003-09-03,7.196300029754639
2003-09-04,7.192905902862549
2003-09-05,7.07768440246582
2003-09-08,7.1488518714904785
