Date,HST
2000-06-01,3.982295274734497
2000-06-02,4.034695148468018
2000-06-05,4.0084967613220215
2000-06-06,3.982295274734497
2000-06-07,3.982295274734497
2000-06-08,3.95609450340271
2000-06-09,3.982295274734497
2000-06-12,3.982295274734497
2000-06-13,4.0084967613220215
2000-06-14,4.113292217254639
2000-06-15,4.034695148468018
2000-06-16,4.113292217254639
2000-06-19,4.113292217254639
2000-06-20,4.087093353271484
2000-06-21,4.087093353271484
2000-06-22,4.087093353271484
2000-06-23,4.034695148468018
2000-06-26,4.0084967613220215
2000-06-27,3.982295274734497
2000-06-28,3.991940975189209
2000-06-29,4.07231330871582
2000-06-30,4.012036323547363
2000-07-03,4.0991082191467285
2000-07-05,4.152688980102539
2000-07-06,4.286647796630859
2000-07-07,4.313440799713135
2000-07-10,4.393813610076904
2000-07-11,4.393813610076904
2000-07-12,4.474189281463623
2000-07-13,4.420607089996338
2000-07-14,4.259857177734375
2000-07-17,4.393813610076904
2000-07-18,4.313440799713135
2000-07-19,4.474189281463623
2000-07-20,4.500980377197266
2000-07-21,4.420607089996338
2000-07-24,4.474189281463623
2000-07-25,4.500980377197266
2000-07-26,4.60814905166626
2000-07-27,4.7421040534973145
2000-07-28,4.876062393188477
2000-07-31,4.768898010253906
2000-08-01,4.92964506149292
2000-08-02,4.902852535247803
2000-08-03,4.822480201721191
2000-08-04,4.71531343460083
2000-08-07,4.688523292541504
2000-08-08,4.71531343460083
2000-08-09,4.822480201721191
2000-08-10,4.768898010253906
2000-08-11,4.849271297454834
2000-08-14,4.822480201721191
2000-08-15,4.768898010253906
2000-08-16,4.71531343460083
2000-08-17,4.688523292541504
2000-08-18,4.688523292541504
2000-08-21,4.661731243133545
2000-08-22,4.71531343460083
2000-08-23,4.634937286376953
2000-08-24,4.60814905166626
2000-08-25,4.661731243133545
2000-08-28,4.661731243133545
2000-08-29,4.60814905166626
2000-08-30,4.60814905166626
2000-08-31,4.581353664398193
2000-09-01,4.60814905166626
2000-09-05,4.60814905166626
2000-09-06,4.581353664398193
2000-09-07,4.661731243133545
2000-09-08,4.661731243133545
2000-09-11,4.768898010253906
2000-09-12,4.768898010253906
2000-09-13,4.795688629150391
2000-09-14,4.768898010253906
2000-09-15,4.795688629150391
2000-09-18,4.71531343460083
2000-09-19,4.60814905166626
2000-09-20,4.60814905166626
2000-09-21,4.60814905166626
2000-09-22,4.554563045501709
2000-09-25,4.581353664398193
2000-09-26,4.688523292541504
2000-09-27,4.707132339477539
2000-09-28,4.843966007232666
2000-09-29,4.92606782913208
2000-10-02,4.871335983276367
2000-10-03,4.871335983276367
2000-10-04,4.78923225402832
2000-10-05,4.78923225402832
2000-10-06,4.734496593475342
2000-10-09,4.78923225402832
2000-10-10,4.8986992835998535
2000-10-11,4.92606782913208
2000-10-12,4.5429277420043945
2000-10-13,4.597663402557373
2000-10-16,4.570295333862305
2000-10-17,4.515561103820801
2000-10-18,4.406094551086426
2000-10-19,4.5429277420043945
2000-10-20,4.570295333862305
2000-10-23,4.460827350616455
2000-10-24,4.515561103820801
2000-10-25,4.460827350616455
2000-10-26,4.378726005554199
2000-10-27,4.5429277420043945
2000-10-30,4.570295333862305
2000-10-31,4.652397632598877
2000-11-01,4.625030040740967
2000-11-02,4.707132339477539
2000-11-03,4.652397632598877
2000-11-06,4.488193035125732
2000-11-07,4.5429277420043945
2000-11-08,4.5429277420043945
2000-11-09,4.5429277420043945
2000-11-10,4.570295333862305
2000-11-13,4.679764270782471
2000-11-14,4.734496593475342
2000-11-15,4.816600322723389
2000-11-16,4.843966007232666
2000-11-17,4.843966007232666
2000-11-20,4.816600322723389
2000-11-21,4.843966007232666
2000-11-22,4.816600322723389
2000-11-24,4.816600322723389
2000-11-27,4.92606782913208
2000-11-28,5.062901020050049
2000-11-29,5.1176371574401855
2000-11-30,5.199737548828125
2000-12-01,5.035533905029297
2000-12-04,4.8986992835998535
2000-12-05,5.090269088745117
2000-12-06,5.199737548828125
2000-12-07,5.172370433807373
2000-12-08,5.199737548828125
2000-12-11,5.227104663848877
2000-12-12,5.309206962585449
2000-12-13,5.391306400299072
2000-12-14,5.336572170257568
2000-12-15,5.391306400299072
2000-12-18,5.5007758140563965
2000-12-19,5.5007758140563965
2000-12-20,5.4734086990356445
2000-12-21,5.4734086990356445
2000-12-22,5.5007758140563965
2000-12-26,5.610243797302246
2000-12-27,5.698515892028809
2000-12-28,5.754382133483887
2000-12-29,5.782316207885742
2001-01-02,5.7264485359191895
2001-01-03,5.866117477416992
2001-01-04,5.949922561645508
2001-01-05,5.8381829261779785
2001-01-08,5.810249328613281
2001-01-09,5.921985626220703
2001-01-10,5.782316207885742
2001-01-11,5.782316207885742
2001-01-12,5.698515892028809
2001-01-16,5.921985626220703
2001-01-17,5.949922561645508
2001-01-18,5.810249328613281
2001-01-19,5.894050598144531
2001-01-22,5.949922561645508
2001-01-23,6.061656475067139
2001-01-24,6.005786418914795
2001-01-25,6.089588642120361
2001-01-26,6.145458221435547
2001-01-29,6.08735466003418
2001-01-30,6.100761890411377
2001-01-31,5.997966766357422
2001-02-01,5.957740306854248
2001-02-02,5.729801654815674
2001-02-05,5.814717769622803
2001-02-06,5.770023822784424
2001-02-07,5.76108455657959
2001-02-08,5.76108455657959
2001-02-09,5.716391086578369
2001-02-12,5.78343391418457
2001-02-13,5.8013129234313965
2001-02-14,5.80578088760376
2001-02-15,5.850475311279297
2001-02-16,5.796841621398926
2001-02-20,5.819189548492432
2001-02-21,5.796841621398926
2001-02-22,5.76108455657959
2001-02-23,5.734269618988037
2001-02-26,5.50186014175415
2001-02-27,5.559961795806885
2001-02-28,5.640413284301758
2001-03-01,5.667229175567627
2001-03-02,5.778962135314941
2001-03-05,5.613594055175781
2001-03-06,5.510799407958984
2001-03-07,5.412472248077393
2001-03-08,5.591248989105225
2001-03-09,5.519739151000977
2001-03-12,5.46610164642334
2001-03-13,5.390125274658203
2001-03-14,5.349899768829346
2001-03-15,5.363307952880859
2001-03-16,5.332021236419678
2001-03-19,5.354368209838867
2001-03-20,5.40353536605835
2001-03-21,5.363307952880859
2001-03-22,5.2828593254089355
2001-03-23,5.318615913391113
2001-03-26,5.385653018951416
2001-03-27,5.394592761993408
2001-03-28,5.380892276763916
2001-03-29,5.4950852394104
2001-03-30,5.335209369659424
2001-04-02,5.3900251388549805
2001-04-03,5.344347953796387
2001-04-04,5.385458946228027
2001-04-05,5.531628131866455
2001-04-06,5.463110446929932
2001-04-09,5.485950946807861
2001-04-10,5.3717546463012695
2001-04-11,5.234719753265381
2001-04-12,5.23015022277832
2001-04-16,5.289533615112305
2001-04-17,5.344347953796387
2001-04-18,5.5407633781433105
2001-04-19,5.659529209136963
2001-04-20,5.7006378173828125
2001-04-23,5.641255855560303
2001-04-24,5.709772109985352
2001-04-25,5.654961109161377
2001-04-26,5.787426471710205
2001-04-27,5.823968410491943
2001-04-30,5.887917995452881
2001-05-01,5.933596134185791
2001-05-02,5.9427337646484375
2001-05-03,5.709772109985352
2001-05-04,5.714343070983887
2001-05-07,5.805699825286865
2001-05-08,5.769155979156494
2001-05-09,5.910757064819336
2001-05-10,5.924459934234619
2001-05-11,5.93816614151001
2001-05-14,5.93816614151001
2001-05-15,6.043227672576904
2001-05-16,6.098038196563721
2001-05-17,6.079767227172852
2001-05-18,6.13914680480957
2001-05-21,6.134580612182617
2001-05-22,6.189395427703857
2001-05-23,6.326427936553955
2001-05-24,6.330996036529541
2001-05-25,6.344699382781982
2001-05-29,6.262481212615967
2001-05-30,5.919894218444824
2001-05-31,5.910757064819336
2001-06-01,5.892485618591309
2001-06-04,5.755451679229736
2001-06-05,5.741748809814453
2001-06-06,5.805699825286865
2001-06-07,5.654961109161377
2001-06-08,5.604717254638672
2001-06-11,5.7006378173828125
2001-06-12,5.70520544052124
2001-06-13,5.810265064239502
2001-06-14,5.846808910369873
2001-06-15,5.883349895477295
2001-06-18,5.883349895477295
2001-06-19,5.869648456573486
2001-06-20,5.869648456573486
2001-06-21,5.801130771636963
2001-06-22,5.618416786193848
2001-06-25,5.659529209136963
2001-06-26,5.787426471710205
2001-06-27,5.820071220397949
2001-06-28,5.740792751312256
2001-06-29,5.83872652053833
2001-07-02,5.792090892791748
2001-07-03,5.787426471710205
2001-07-05,5.918004512786865
2001-07-06,5.852715015411377
2001-07-09,5.75944709777832
2001-07-10,5.722139358520508
2001-07-11,5.717474460601807
2001-07-12,5.736128330230713
2001-07-13,5.9040141105651855
2001-07-16,5.922670841217041
2001-07-17,5.99728536605835
2001-07-18,6.123202323913574
2001-07-19,6.034592628479004
2001-07-20,6.062575817108154
2001-07-23,5.973967552185059
2001-07-24,5.922670841217041
2001-07-25,5.922670841217041
2001-07-26,5.899350166320801
2001-07-27,5.99728536605835
2001-07-30,5.890023708343506
2001-07-31,5.899350166320801
2001-08-01,6.071901798248291
2001-08-02,6.202479362487793
2001-08-03,6.221132755279541
2001-08-06,6.23978853225708
2001-08-07,6.28642463684082
2001-08-08,6.27243185043335
2001-08-09,6.0858893394470215
2001-08-10,6.146517276763916
2001-08-13,6.160508155822754
2001-08-14,6.146517276763916
2001-08-15,6.109208106994629
2001-08-16,6.043920516967773
2001-08-17,6.062575817108154
2001-08-20,6.0579094886779785
2001-08-21,6.099883079528809
2001-08-22,6.202479362487793
2001-08-23,6.258443355560303
2001-08-24,6.183825492858887
2001-08-27,6.27243185043335
2001-08-28,6.267766952514648
2001-08-29,6.230461120605469
2001-08-30,5.927333354949951
2001-08-31,5.96930456161499
2001-09-04,5.927333354949951
2001-09-05,5.876032829284668
2001-09-06,5.694153785705566
2001-09-07,5.666175365447998
2001-09-10,5.4842963218688965
2001-09-17,4.1318769454956055
2001-09-18,3.963989496231079
2001-09-19,3.614227294921875
2001-09-20,3.0965769290924072
2001-09-21,3.0079691410064697
2001-09-24,3.1618664264678955
2001-09-25,3.227156162261963
2001-09-26,3.517889976501465
2001-09-27,3.411287546157837
2001-09-28,3.4161317348480225
2001-10-01,3.3919050693511963
2001-10-02,3.3579862117767334
2001-10-03,3.4403610229492188
2001-10-04,3.672947406768799
2001-10-05,3.585728645324707
2001-10-08,3.7165579795837402
2001-10-09,3.585728645324707
2001-10-10,3.7504777908325195
2001-10-11,3.8522355556488037
2001-10-12,3.876462459564209
2001-10-15,3.755323648452759
2001-10-16,3.3289120197296143
2001-10-17,3.2853028774261475
2001-10-18,3.212618350982666
2001-10-19,3.304685354232788
2001-10-22,3.246537923812866
2001-10-23,3.304685354232788
2001-10-24,3.256227493286133
2001-10-25,3.2271552085876465
2001-10-26,3.319221258163452
2001-10-29,3.2901487350463867
2001-10-30,3.2271552085876465
2001-10-31,3.270765781402588
2001-11-01,3.4306702613830566
2001-11-02,3.4403610229492188
2001-11-05,3.508197784423828
2001-11-06,3.4791259765625
2001-11-07,3.561500072479248
2001-11-08,3.7068674564361572
2001-11-09,3.745633125305176
2001-11-12,3.7310941219329834
2001-11-13,3.755323648452759
2001-11-14,3.7407867908477783
2001-11-15,4.021830081939697
2001-11-16,4.152658939361572
2001-11-19,4.147815704345703
2001-11-20,4.123584747314453
2001-11-21,4.094512939453125
2001-11-23,4.0509033203125
2001-11-26,4.094512939453125
2001-11-27,4.123584747314453
2001-11-28,4.079977035522461
2001-11-29,4.0169830322265625
2001-11-30,4.079977035522461
2001-12-03,3.944302797317505
2001-12-04,4.0605950355529785
2001-12-05,4.424013614654541
2001-12-06,4.48215913772583
2001-12-07,4.457931041717529
2001-12-10,4.48215913772583
2001-12-11,4.48215913772583
2001-12-12,4.43855094909668
2001-12-13,4.346482753753662
2001-12-14,4.361020565032959
2001-12-17,4.225343227386475
2001-12-18,4.239882946014404
2001-12-19,4.409476280212402
2001-12-20,4.4143218994140625
2001-12-21,4.43855094909668
2001-12-24,4.419167518615723
2001-12-26,4.48215913772583
2001-12-27,4.549996852874756
2001-12-28,4.5063886642456055
2001-12-31,4.361020565032959
2002-01-02,4.457931041717529
2002-01-03,4.554844856262207
2002-01-04,4.598453521728516
2002-01-07,4.748666286468506
2002-01-08,4.7002105712890625
2002-01-09,4.7002105712890625
2002-01-10,4.7002105712890625
2002-01-11,4.7002105712890625
2002-01-14,4.772895336151123
2002-01-15,4.7002105712890625
2002-01-16,4.603298664093018
2002-01-17,4.724440097808838
2002-01-18,4.724440097808838
2002-01-22,4.680829048156738
2002-01-23,4.603298664093018
2002-01-24,4.627528190612793
2002-01-25,4.651754379272461
2002-01-28,4.719595909118652
2002-01-29,4.719595909118652
2002-01-30,4.772895336151123
2002-01-31,4.889188766479492
2002-02-01,4.884344100952148
2002-02-04,4.840731143951416
2002-02-05,4.845578193664551
2002-02-06,4.753513336181641
2002-02-07,4.840731143951416
2002-02-08,4.884344100952148
2002-02-11,4.961874008178711
2002-02-12,4.986099720001221
2002-02-13,5.020017147064209
2002-02-14,5.039402008056641
2002-02-15,5.073318958282471
2002-02-19,4.874651908874512
2002-02-20,5.039402008056641
2002-02-21,5.024864196777344
2002-02-22,5.029708385467529
2002-02-25,5.0054850578308105
2002-02-26,5.039402008056641
2002-02-27,5.087859153747559
2002-02-28,5.233226299285889
2002-03-01,5.3640546798706055
2002-03-04,5.499731540679932
2002-03-05,5.69355583190918
2002-03-06,5.785619735717773
2002-03-07,5.717780590057373
2002-03-08,5.722625732421875
2002-03-11,5.664481163024902
2002-03-12,5.679019927978516
2002-03-13,5.5821051597595215
2002-03-14,5.708093643188477
2002-03-15,5.838922023773193
2002-03-18,5.824386119842529
2002-03-19,5.780775547027588
2002-03-20,5.766240119934082
2002-03-21,5.814693927764893
2002-03-22,5.814693927764893
2002-03-25,5.775930881500244
2002-03-26,5.809849739074707
2002-03-27,5.838922023773193
2002-03-28,5.790465354919434
2002-04-01,5.814693927764893
2002-04-02,5.771083354949951
2002-04-03,5.6693267822265625
2002-04-04,5.6693267822265625
2002-04-05,5.6693267822265625
2002-04-08,5.688711643218994
2002-04-09,5.742006301879883
2002-04-10,5.814693927764893
2002-04-11,5.7953104972839355
2002-04-12,5.805001735687256
2002-04-15,5.766240119934082
2002-04-16,5.688711643218994
2002-04-17,5.69355583190918
2002-04-18,5.771083354949951
2002-04-19,5.69355583190918
2002-04-22,5.6450958251953125
2002-04-23,5.625716209411621
2002-04-24,5.708093643188477
2002-04-25,5.771083354949951
2002-04-26,5.771083354949951
2002-04-29,5.727473258972168
2002-04-30,5.771083354949951
2002-05-01,5.838922023773193
2002-05-02,5.80015754699707
2002-05-03,5.737165451049805
2002-05-06,5.59664249420166
2002-05-07,5.679019927978516
2002-05-08,5.69355583190918
2002-05-09,5.499731540679932
2002-05-10,5.480349063873291
2002-05-13,5.499731540679932
2002-05-14,5.548184394836426
2002-05-15,5.69355583190918
2002-05-16,5.6450958251953125
2002-05-17,5.664481163024902
2002-05-20,5.548184394836426
2002-05-21,5.388282775878906
2002-05-22,5.3785905838012695
2002-05-23,5.688711643218994
2002-05-24,5.69355583190918
2002-05-28,5.742006301879883
2002-05-29,5.683863162994385
2002-05-30,5.664481163024902
2002-05-31,5.562723159790039
2002-06-03,5.562723159790039
2002-06-04,5.509420394897461
2002-06-05,5.572412490844727
2002-06-06,5.499731540679932
2002-06-07,5.523959636688232
2002-06-10,5.616024017333984
2002-06-11,5.5869526863098145
2002-06-12,5.5772624015808105
2002-06-13,5.519115447998047
2002-06-14,5.562723159790039
2002-06-17,5.620870590209961
2002-06-18,5.5869526863098145
2002-06-19,5.562723159790039
2002-06-20,5.5869526863098145
2002-06-21,5.548184394836426
2002-06-24,5.548184394836426
2002-06-25,5.59664249420166
2002-06-26,5.543340682983398
2002-06-27,5.4755048751831055
2002-06-28,5.4755048751831055
2002-07-01,5.436738014221191
2002-07-02,5.276834487915039
2002-07-03,5.160540580749512
2002-07-05,5.208998203277588
2002-07-08,5.194459915161133
2002-07-09,5.146003723144531
2002-07-10,5.097548961639404
2002-07-11,5.087859153747559
2002-07-12,5.015174388885498
2002-07-15,5.0054850578308105
2002-07-16,5.044247627258301
2002-07-17,4.894035339355469
2002-07-18,4.826197624206543
2002-07-19,4.564534664154053
2002-07-22,4.54030704498291
2002-07-23,4.433703899383545
2002-07-24,4.4966959953308105
2002-07-25,4.38524866104126
2002-07-26,4.709902286529541
2002-07-29,4.942490577697754
2002-07-30,5.039402008056641
2002-07-31,5.45127534866333
2002-08-01,4.8988800048828125
2002-08-02,4.816504955291748
2002-08-05,4.612990856170654
2002-08-06,4.748666286468506
2002-08-07,4.894035339355469
2002-08-08,4.8552703857421875
2002-08-09,4.821348190307617
2002-08-12,4.724440097808838
2002-08-13,4.748666286468506
2002-08-14,4.738976001739502
2002-08-15,4.748666286468506
2002-08-16,4.816504955291748
2002-08-19,4.748666286468506
2002-08-20,4.758359432220459
2002-08-21,4.845578193664551
2002-08-22,4.811657905578613
2002-08-23,4.913416385650635
2002-08-26,4.918262004852295
2002-08-27,4.86980676651001
2002-08-28,4.840731143951416
2002-08-29,4.758359432220459
2002-08-30,4.913416385650635
2002-09-03,4.748666286468506
2002-09-04,4.845578193664551
2002-09-05,4.724440097808838
2002-09-06,4.845578193664551
2002-09-09,4.724440097808838
2002-09-10,4.806813716888428
2002-09-11,4.811657905578613
2002-09-12,4.772895336151123
2002-09-13,4.8552703857421875
2002-09-16,4.845578193664551
2002-09-17,4.845578193664551
2002-09-18,4.777740001678467
2002-09-19,4.801968097686768
2002-09-20,4.724440097808838
2002-09-23,4.554844856262207
2002-09-24,4.48215913772583
2002-09-25,4.472468852996826
2002-09-26,4.603298664093018
2002-09-27,4.54030704498291
2002-09-30,4.4966959953308105
2002-10-01,4.477314472198486
2002-10-02,4.453088283538818
2002-10-03,4.361020565032959
2002-10-04,4.2980265617370605
2002-10-07,4.113894939422607
2002-10-08,3.9346094131469727
2002-10-09,3.774704694747925
2002-10-10,3.876462459564209
2002-10-11,3.9491469860076904
2002-10-14,3.755323648452759
2002-10-15,3.876462459564209
2002-10-16,3.8619256019592285
2002-10-17,3.963681936264038
2002-10-18,3.8667712211608887
2002-10-21,3.876462459564209
2002-10-22,3.876462459564209
2002-10-23,3.9733760356903076
2002-10-24,4.070285320281982
2002-10-25,4.09935998916626
2002-10-28,4.0509033203125
2002-10-29,3.9491469860076904
2002-10-30,3.963681936264038
2002-10-31,3.9733760356903076
2002-11-01,4.109048843383789
2002-11-04,4.118740081787109
2002-11-05,4.118740081787109
2002-11-06,4.215653419494629
2002-11-07,4.288335800170898
2002-11-08,4.186578750610352
2002-11-11,4.128433704376221
2002-11-12,4.268953800201416
2002-11-13,4.239882946014404
2002-11-14,4.312564849853516
2002-11-15,4.273800849914551
2002-11-18,4.361020565032959
2002-11-19,4.361020565032959
2002-11-20,4.399785041809082
2002-11-21,4.419167518615723
2002-11-22,4.48215913772583
2002-11-25,4.419167518615723
2002-11-26,4.356175422668457
2002-11-27,4.433703899383545
2002-11-29,4.433703899383545
2002-12-02,4.428858280181885
2002-12-03,4.361020565032959
2002-12-04,4.409476280212402
2002-12-05,4.235035419464111
2002-12-06,4.336793422698975
2002-12-09,4.390093803405762
2002-12-10,4.361020565032959
2002-12-11,4.302872657775879
2002-12-12,4.312564849853516
2002-12-13,4.167196273803711
2002-12-16,4.239882946014404
2002-12-17,4.152658939361572
2002-12-18,4.239882946014404
2002-12-19,4.230190277099609
2002-12-20,4.361020565032959
2002-12-23,4.307718276977539
2002-12-24,4.312564849853516
2002-12-26,4.312564849853516
2002-12-27,4.239882946014404
2002-12-30,4.264109134674072
2002-12-31,4.288335800170898
2003-01-02,4.312564849853516
2003-01-03,4.336793422698975
2003-01-06,4.394939422607422
2003-01-07,4.361020565032959
2003-01-08,4.215653419494629
2003-01-09,4.191424369812012
2003-01-10,4.147815704345703
2003-01-13,4.118740081787109
2003-01-14,4.230190277099609
2003-01-15,4.239882946014404
2003-01-16,4.196269989013672
2003-01-17,4.118740081787109
2003-01-21,3.9976003170013428
2003-01-22,3.9491469860076904
2003-01-23,3.9346094131469727
2003-01-24,3.818316698074341
2003-01-27,3.828007459640503
2003-01-28,3.8619256019592285
2003-01-29,3.8522355556488037
2003-01-30,3.88615345954895
2003-01-31,3.9491469860076904
2003-02-03,3.93945574760437
2003-02-04,3.9491469860076904
2003-02-05,3.828007459640503
2003-02-06,3.8716177940368652
2003-02-07,3.7795517444610596
2003-02-10,3.7795517444610596
2003-02-11,3.7068674564361572
2003-02-12,3.6390292644500732
2003-02-13,3.5130438804626465
2003-02-14,3.4645886421203613
2003-02-18,3.537271499633789
2003-02-19,3.6584107875823975
2003-02-20,3.551809549331665
2003-02-21,3.677794933319092
2003-02-24,3.4209792613983154
2003-02-25,3.382213830947876
2003-02-26,3.377366542816162
2003-02-27,3.343449115753174
2003-02-28,3.3531415462493896
2003-03-03,3.362830638885498
2003-03-04,3.2610738277435303
2003-03-05,3.1932358741760254
2003-03-06,3.198082447052002
2003-03-07,3.241692066192627
2003-03-10,3.106015682220459
2003-03-11,3.086632490158081
2003-03-12,2.9897217750549316
2003-03-13,3.004258394241333
2003-03-14,2.9558019638061523
2003-03-17,3.1157069206237793
2003-03-18,3.2271552085876465
2003-03-19,3.3967506885528564
2003-03-20,3.508197784423828
2003-03-21,3.692331314086914
2003-03-24,3.450052261352539
2003-03-25,3.3967506885528564
2003-03-26,3.450052261352539
2003-03-27,3.382213830947876
2003-03-28,3.3531415462493896
2003-03-31,3.3531415462493896
2003-04-01,3.454897403717041
2003-04-02,3.585728645324707
2003-04-03,3.546964645385742
2003-04-04,3.4839725494384766
2003-04-07,3.6099565029144287
2003-04-08,3.4403610229492188
2003-04-09,3.561500072479248
2003-04-10,3.488816499710083
2003-04-11,3.4306702613830566
2003-04-14,3.5130438804626465
2003-04-15,3.585728645324707
2003-04-16,3.6341824531555176
2003-04-17,3.6632566452026367
2003-04-21,3.7698607444763184
2003-04-22,3.857079029083252
2003-04-23,3.9006903171539307
2003-04-24,3.876462459564209
2003-04-25,3.808624744415283
2003-04-28,3.8667712211608887
2003-04-29,3.88130784034729
2003-04-30,3.7407867908477783
2003-05-01,3.7795517444610596
2003-05-02,3.842543840408325
2003-05-05,3.88615345954895
2003-05-06,4.09935998916626
2003-05-07,4.002449035644531
2003-05-08,3.9685301780700684
2003-05-09,4.021830081939697
2003-05-12,4.065439701080322
2003-05-13,4.031521797180176
2003-05-14,4.036365985870361
2003-05-15,4.046058654785156
2003-05-16,4.191424369812012
2003-05-19,4.089670181274414
2003-05-20,4.104206085205078
2003-05-21,4.089670181274414
2003-05-22,4.186578750610352
2003-05-23,4.128433704376221
2003-05-27,4.220499038696289
2003-05-28,4.312564849853516
2003-05-29,4.191424369812012
2003-05-30,4.361020565032959
2003-06-02,4.351330757141113
2003-06-03,4.346482753753662
2003-06-04,4.394939422607422
2003-06-05,4.419167518615723
2003-06-06,4.617836952209473
2003-06-09,4.520923614501953
2003-06-10,4.4966959953308105
2003-06-11,4.588760852813721
2003-06-12,4.520923614501953
2003-06-13,4.409476280212402
2003-06-16,4.433703899383545
2003-06-17,4.419167518615723
2003-06-18,4.312564849853516
2003-06-19,4.225343227386475
2003-06-20,4.2592620849609375
2003-06-23,4.20111608505249
2003-06-24,4.2592620849609375
2003-06-25,4.244726657867432
2003-06-26,4.356175422668457
2003-06-27,4.419167518615723
2003-06-30,4.433703899383545
2003-07-01,4.433703899383545
2003-07-02,4.530614376068115
2003-07-03,4.54030704498291
2003-07-07,4.5063886642456055
2003-07-08,4.588760852813721
2003-07-09,4.7002105712890625
2003-07-10,4.724440097808838
2003-07-11,4.763203144073486
2003-07-14,4.840731143951416
2003-07-15,4.894035339355469
2003-07-16,4.894035339355469
2003-07-17,4.724440097808838
2003-07-18,4.724440097808838
2003-07-21,4.709902286529541
2003-07-22,4.797121524810791
2003-07-23,4.545152187347412
2003-07-24,4.617836952209473
2003-07-25,4.7002105712890625
2003-07-28,4.738976001739502
2003-07-29,4.801968097686768
2003-07-30,4.845578193664551
2003-07-31,4.835887432098389
2003-08-01,4.845578193664551
2003-08-04,4.821348190307617
2003-08-05,4.835887432098389
2003-08-06,4.835887432098389
2003-08-07,4.831042289733887
2003-08-08,4.782585620880127
2003-08-11,4.816504955291748
2003-08-12,4.549996852874756
2003-08-13,4.530614376068115
2003-08-14,4.603298664093018
2003-08-15,4.588760852813721
2003-08-18,4.7002105712890625
2003-08-19,4.777740001678467
2003-08-20,4.777740001678467
2003-08-21,4.835887432098389
2003-08-22,4.772895336151123
2003-08-25,4.719595909118652
2003-08-26,4.772895336151123
2003-08-27,4.86980676651001
2003-08-28,4.86980676651001
2003-08-29,4.8552703857421875
2003-09-02,4.918262004852295
2003-09-03,4.976407527923584
