Date,EVRG
2000-04-18,4.963334560394287
2000-04-19,4.963334560394287
2000-04-20,4.943869590759277
2000-04-24,4.846549987792969
2000-04-25,4.866011619567871
2000-04-26,4.9827985763549805
2000-04-27,4.885477542877197
2000-04-28,4.904943466186523
2000-05-01,4.943869590759277
2000-05-02,4.866011619567871
2000-05-03,4.827083110809326
2000-05-04,4.827083110809326
2000-05-05,4.671372890472412
2000-05-08,4.827083110809326
2000-05-09,4.846549987792969
2000-05-10,4.9827985763549805
2000-05-11,5.041189670562744
2000-05-12,4.963334560394287
2000-05-15,4.963334560394287
2000-05-16,4.943869590759277
2000-05-17,4.866011619567871
2000-05-18,5.002262115478516
2000-05-19,4.943869590759277
2000-05-22,4.885477542877197
2000-05-23,4.885477542877197
2000-05-24,4.7881574630737305
2000-05-25,4.827083110809326
2000-05-26,4.7881574630737305
2000-05-30,4.846549987792969
2000-05-31,4.866011619567871
2000-06-01,4.904943466186523
2000-06-02,4.963334560394287
2000-06-05,4.866011619567871
2000-06-06,4.9827985763549805
2000-06-07,4.978830814361572
2000-06-08,4.919323921203613
2000-06-09,5.018503189086914
2000-06-12,4.9391608238220215
2000-06-13,5.018503189086914
2000-06-14,5.038337707519531
2000-06-15,5.0780110359191895
2000-06-16,5.236701011657715
2000-06-19,5.177191257476807
2000-06-20,5.21686315536499
2000-06-21,5.296207427978516
2000-06-22,5.19702672958374
2000-06-23,5.21686315536499
2000-06-26,5.316043376922607
2000-06-27,5.21686315536499
2000-06-28,5.494565486907959
2000-06-29,5.573906898498535
2000-06-30,4.919323921203613
2000-07-03,5.157354831695557
2000-07-05,5.21686315536499
2000-07-06,5.296207427978516
2000-07-07,5.316043376922607
2000-07-10,5.395387649536133
2000-07-11,5.355716228485107
2000-07-12,5.395387649536133
2000-07-13,5.41522216796875
2000-07-14,5.375550746917725
2000-07-17,5.355716228485107
2000-07-18,5.256537437438965
2000-07-19,5.335878849029541
2000-07-20,5.355716228485107
2000-07-21,5.296207427978516
2000-07-24,5.335878849029541
2000-07-25,5.375550746917725
2000-07-26,5.335878849029541
2000-07-27,5.316043376922607
2000-07-28,5.276371002197266
2000-07-31,5.018503189086914
2000-08-01,5.157354831695557
2000-08-02,5.097846031188965
2000-08-03,5.360673904418945
2000-08-04,5.177191257476807
2000-08-07,5.32100248336792
2000-08-08,5.395387649536133
2000-08-09,5.593748092651367
2000-08-10,5.955753803253174
2000-08-11,5.97062873840332
2000-08-14,5.9507951736450195
2000-08-15,5.871448516845703
2000-08-16,5.851616859436035
2000-08-17,5.811944961547852
2000-08-18,5.851616859436035
2000-08-21,5.911121368408203
2000-08-22,5.9309611320495605
2000-08-23,5.891285419464111
2000-08-24,6.208662509918213
2000-08-25,6.129317283630371
2000-08-28,6.188825607299805
2000-08-29,6.18386697769165
2000-08-30,6.2284955978393555
2000-08-31,6.347514629364014
2000-09-01,6.307842254638672
2000-09-05,6.367349624633789
2000-09-06,6.484145164489746
2000-09-07,6.464008808135986
2000-09-08,6.594897747039795
2000-09-11,6.791237831115723
2000-09-12,6.846612453460693
2000-09-13,7.007709503173828
2000-09-14,6.927160263061523
2000-09-15,7.073154449462891
2000-09-18,6.927160263061523
2000-09-19,6.725790977478027
2000-09-20,6.766063213348389
2000-09-21,6.745930194854736
2000-09-22,6.846612453460693
2000-09-25,6.745930194854736
2000-09-26,6.745930194854736
2000-09-27,6.745930194854736
2000-09-28,6.806337356567383
2000-09-29,6.97246789932251
2000-10-02,6.866752624511719
2000-10-03,6.766063213348389
2000-10-04,6.62510347366333
2000-10-05,6.645240306854248
2000-10-06,6.766063213348389
2000-10-09,6.685517311096191
2000-10-10,6.705654144287109
2000-10-11,6.766063213348389
2000-10-12,6.886890411376953
2000-10-13,7.007709503173828
2000-10-16,7.0479841232299805
2000-10-17,7.14866828918457
2000-10-18,7.0479841232299805
2000-10-19,7.068121910095215
2000-10-20,7.088258743286133
2000-10-23,7.12853479385376
2000-10-24,7.108394622802734
2000-10-25,6.927160263061523
2000-10-26,6.846612453460693
2000-10-27,6.927160263061523
2000-10-30,6.907027721405029
2000-10-31,6.886890411376953
2000-11-01,6.967434406280518
2000-11-02,6.866752624511719
2000-11-03,6.725790977478027
2000-11-06,6.7862019538879395
2000-11-07,6.846612453460693
2000-11-08,6.886890411376953
2000-11-09,7.51113748550415
2000-11-10,7.249353885650635
2000-11-13,7.108394622802734
2000-11-14,6.846612453460693
2000-11-15,6.806337356567383
2000-11-16,6.826474189758301
2000-11-17,6.7862019538879395
2000-11-20,6.826474189758301
2000-11-21,6.826474189758301
2000-11-22,6.846612453460693
2000-11-24,6.907027721405029
2000-11-27,7.168806076049805
2000-11-28,7.410450458526611
2000-11-29,7.410450458526611
2000-11-30,7.370178699493408
2000-12-01,7.430586814880371
2000-12-04,7.551411151885986
2000-12-05,7.551411151885986
2000-12-06,7.608526229858398
2000-12-07,7.588125705718994
2000-12-08,7.812506198883057
2000-12-11,7.792111873626709
2000-12-12,7.730915069580078
2000-12-13,7.710517406463623
2000-12-14,7.730915069580078
2000-12-15,7.77170991897583
2000-12-18,7.832908630371094
2000-12-19,7.955294609069824
2000-12-20,8.15927791595459
2000-12-21,8.057283401489258
2000-12-22,8.098085403442383
2000-12-26,8.17967414855957
2000-12-27,8.38365650177002
2000-12-28,8.404056549072266
2000-12-29,8.098085403442383
2001-01-02,8.281667709350586
2001-01-03,8.342862129211426
2001-01-04,7.465739727020264
2001-01-05,7.56773042678833
2001-01-08,7.751312732696533
2001-01-09,7.792111873626709
2001-01-10,7.996090888977051
2001-01-11,7.628925323486328
2001-01-12,7.608526229858398
2001-01-16,7.6697211265563965
2001-01-17,7.853305339813232
2001-01-18,7.690117359161377
2001-01-19,7.792111873626709
2001-01-22,7.751312732696533
2001-01-23,7.832908630371094
2001-01-24,7.77170991897583
2001-01-25,7.812506198883057
2001-01-26,7.751312732696533
2001-01-29,7.8883867263793945
2001-01-30,8.009143829345703
2001-01-31,7.898183345794678
2001-02-01,7.86228084564209
2001-02-02,7.855753421783447
2001-02-05,7.9569292068481445
2001-02-06,7.832908630371094
2001-02-07,7.96019172668457
2001-02-08,7.898183345794678
2001-02-09,8.077686309814453
2001-02-12,8.012412071228027
2001-02-13,8.156009674072266
2001-02-14,7.976506233215332
2001-02-15,7.96019172668457
2001-02-16,7.783950328826904
2001-02-20,7.800269603729248
2001-02-21,7.865542888641357
2001-02-22,7.832908630371094
2001-02-23,7.832908630371094
2001-02-26,8.054834365844727
2001-02-27,8.012412071228027
2001-02-28,8.074420928955078
2001-03-01,8.100530624389648
2001-03-02,8.028732299804688
2001-03-05,7.996090888977051
2001-03-06,7.996090888977051
2001-03-07,8.161301612854004
2001-03-08,8.12825870513916
2001-03-09,8.181127548217773
2001-03-12,8.161301612854004
2001-03-13,8.098523139953613
2001-03-14,8.025829315185547
2001-03-15,7.930009841918945
2001-03-16,7.930009841918945
2001-03-19,7.930009841918945
2001-03-20,7.698714256286621
2001-03-21,7.612813472747803
2001-03-22,7.434381484985352
2001-03-23,7.417863845825195
2001-03-26,7.698714256286621
2001-03-27,7.665677547454834
2001-03-28,7.764800548553467
2001-03-29,7.92670202255249
2001-03-30,7.880446434020996
2001-04-02,7.698714256286621
2001-04-03,7.979568004608154
2001-04-04,8.283554077148438
2001-04-05,8.392593383789062
2001-04-06,8.045658111572266
2001-04-09,8.14477825164795
2001-04-10,8.108434677124023
2001-04-11,7.811056137084961
2001-04-12,7.682192325592041
2001-04-16,7.731752872467041
2001-04-17,7.771408557891846
2001-04-18,7.953141689300537
2001-04-19,7.725149631500244
2001-04-20,7.65906286239624
2001-04-23,7.6227216720581055
2001-04-24,7.817661762237549
2001-04-25,7.963050842285156
2001-04-26,8.065479278564453
2001-04-27,8.243906021118164
2001-04-30,8.184429168701172
2001-05-01,8.47519302368164
2001-05-02,8.346333503723145
2001-05-03,8.108434677124023
2001-05-04,8.309988021850586
2001-05-07,8.01591968536377
2001-05-08,7.73505973815918
2001-05-09,7.692106246948242
2001-05-10,7.483946323394775
2001-05-11,7.480643272399902
2001-05-14,7.351776123046875
2001-05-15,7.186570644378662
2001-05-16,7.021359443664551
2001-05-17,7.269172668457031
2001-05-18,7.20308780670166
2001-05-21,7.179959774017334
2001-05-22,7.0874457359313965
2001-05-23,6.819806098937988
2001-05-24,7.024664878845215
2001-05-25,6.856154441833496
2001-05-29,6.707463264465332
2001-05-30,6.740505695343018
2001-05-31,6.938755989074707
2001-06-01,7.090747833251953
2001-06-04,7.173354148864746
2001-06-05,7.137004852294922
2001-06-06,6.95606803894043
2001-06-07,7.036487579345703
2001-06-08,7.036487579345703
2001-06-11,7.039835453033447
2001-06-12,7.160462856292725
2001-06-13,7.522338390350342
2001-06-14,7.492179870605469
2001-06-15,7.388310432434082
2001-06-18,7.411767959594727
2001-06-19,7.451972484588623
2001-06-20,7.4854817390441895
2001-06-21,7.438570499420166
2001-06-22,7.388310432434082
2001-06-25,7.391663074493408
2001-06-26,7.321297645568848
2001-06-27,7.451972484588623
2001-06-28,7.321297645568848
2001-06-29,7.204020977020264
2001-07-02,7.1202545166015625
2001-07-03,7.539090633392334
2001-07-05,7.572598934173584
2001-07-06,7.572598934173584
2001-07-09,7.371557712554932
2001-07-10,7.405065059661865
2001-07-11,7.287788391113281
2001-07-12,7.338049411773682
2001-07-13,7.344749450683594
2001-07-16,7.137006759643555
2001-07-17,7.428520202636719
2001-07-18,7.35480260848999
2001-07-19,7.2542805671691895
2001-07-20,7.27103328704834
2001-07-23,6.3361897468566895
2001-07-24,6.131795883178711
2001-07-25,5.696205139160156
2001-07-26,5.964260101318359
2001-07-27,6.259124755859375
2001-07-30,6.285928726196289
2001-07-31,6.228964805603027
2001-08-01,6.208860874176025
2001-08-02,6.131795883178711
2001-08-03,6.091587543487549
2001-08-06,5.964260101318359
2001-08-07,5.964260101318359
2001-08-08,6.0681328773498535
2001-08-09,6.175355434417725
2001-08-10,6.064784526824951
2001-08-13,5.776623249053955
2001-08-14,5.790021896362305
2001-08-15,5.897243976593018
2001-08-16,5.960910797119141
2001-08-17,5.897243976593018
2001-08-20,6.031274795532227
2001-08-21,6.058079719543457
2001-08-22,6.054727554321289
2001-08-23,5.954209804534912
2001-08-24,6.111690521240234
2001-08-27,6.115041255950928
2001-08-28,6.18205451965332
2001-08-29,6.165302276611328
2001-08-30,6.18875789642334
2001-08-31,6.098288059234619
2001-09-04,6.168652057647705
2001-09-05,6.284464359283447
2001-09-06,6.2810564041137695
2001-09-07,6.386650085449219
2001-09-10,6.298089504241943
2001-09-17,5.9472503662109375
2001-09-18,6.032402515411377
2001-09-19,5.909780979156494
2001-09-20,5.6951904296875
2001-09-21,5.415879249572754
2001-09-24,5.501033306121826
2001-09-25,5.4533491134643555
2001-09-26,5.340944766998291
2001-09-27,5.466973781585693
2001-09-28,5.6372833251953125
2001-10-01,5.470378875732422
2001-10-02,5.558940410614014
2001-10-03,5.6372833251953125
2001-10-04,5.746286392211914
2001-10-05,5.824625492095947
2001-10-08,5.729250907897949
2001-10-09,5.756500244140625
2001-10-10,5.824625492095947
2001-10-11,5.845063209533691
2001-10-12,5.8314385414123535
2001-10-15,5.834843635559082
2001-10-16,5.821216106414795
2001-10-17,5.7769389152526855
2001-10-18,5.66453218460083
2001-10-19,5.756500244140625
2001-10-22,5.8075947761535645
2001-10-23,5.773531436920166
2001-10-24,5.654315948486328
2001-10-25,5.705406665802002
2001-10-26,5.654315948486328
2001-10-29,5.654315948486328
2001-10-30,5.620251178741455
2001-10-31,5.579376220703125
2001-11-01,5.620251178741455
2001-11-02,5.558940410614014
2001-11-05,5.702000141143799
2001-11-06,5.702000141143799
2001-11-07,5.790564060211182
2001-11-08,5.858686923980713
2001-11-09,5.85528039932251
2001-11-12,5.926813125610352
2001-11-13,5.964278221130371
2001-11-14,5.9302191734313965
2001-11-15,5.913185119628906
2001-11-16,5.960873126983643
2001-11-19,5.824625492095947
2001-11-20,5.858686923980713
2001-11-21,5.8075947761535645
2001-11-23,5.9063720703125
2001-11-26,6.011966228485107
2001-11-27,6.028998851776123
2001-11-28,5.909780979156494
2001-11-29,5.960873126983643
2001-11-30,5.875720024108887
2001-12-03,5.793968200683594
2001-12-04,5.9472503662109375
2001-12-05,5.912593364715576
2001-12-06,5.97150993347168
2001-12-07,5.957645416259766
2001-12-10,5.902194499969482
2001-12-11,5.871001243591309
2001-12-12,5.978442668914795
2001-12-13,5.909125804901123
2001-12-14,5.909125804901123
2001-12-17,5.857138633728027
2001-12-18,5.8917975425720215
2001-12-19,5.926454544067383
2001-12-20,5.95418119430542
2001-12-21,5.940317153930664
2001-12-24,5.943784236907959
2001-12-26,5.950714111328125
2001-12-27,5.943784236907959
2001-12-28,5.933386325836182
2001-12-31,5.961111545562744
2002-01-02,6.151730060577393
2002-01-03,6.061617374420166
2002-01-04,6.0824127197265625
2002-01-07,5.999234199523926
2002-01-08,5.929921627044678
2002-01-09,5.957645416259766
2002-01-10,5.8917975425720215
2002-01-11,5.8813982009887695
2002-01-14,5.867537498474121
2002-01-15,5.9195237159729
2002-01-16,6.016562461853027
2002-01-17,5.943784236907959
2002-01-18,5.909125804901123
2002-01-22,5.874466896057129
2002-01-23,5.857138633728027
2002-01-24,5.864071369171143
2002-01-25,5.850207328796387
2002-01-28,5.798218727111816
2002-01-29,5.694248676300049
2002-01-30,5.8917975425720215
2002-01-31,5.735836982727051
2002-02-01,5.822481632232666
2002-02-04,5.80515193939209
2002-02-05,5.701178073883057
2002-02-06,5.59720516204834
2002-02-07,5.59720516204834
2002-02-08,5.68385124206543
2002-02-11,5.649190902709961
2002-02-12,5.687318801879883
2002-02-13,5.8398118019104
2002-02-14,5.822481632232666
2002-02-15,5.80515193939209
2002-02-19,5.80515193939209
2002-02-20,5.787824630737305
2002-02-21,5.635327339172363
2002-02-22,5.64572811126709
2002-02-25,5.61107063293457
2002-02-26,5.5798797607421875
2002-02-27,5.780892848968506
2002-02-28,5.8917975425720215
2002-03-01,5.905657768249512
2002-03-04,6.030428409576416
2002-03-05,6.054688930511475
2002-03-06,6.188686847686768
2002-03-07,6.135790824890137
2002-03-08,6.15342378616333
2002-03-11,6.079370498657227
2002-03-12,6.0441107749938965
2002-03-13,5.984160423278809
2002-03-14,6.118161678314209
2002-03-15,5.977108001708984
2002-03-18,6.135790824890137
2002-03-19,6.125213146209717
2002-03-20,6.047634601593018
2002-03-21,6.333266735076904
2002-03-22,6.089951038360596
2002-03-25,6.082897663116455
2002-03-26,6.047634601593018
2002-03-27,6.061737537384033
2002-03-28,6.047634601593018
2002-04-01,6.104054927825928
2002-04-02,6.082897663116455
2002-04-03,5.977108001708984
2002-04-04,6.075845718383789
2002-04-05,6.019423484802246
2002-04-08,6.061737537384033
2002-04-09,5.98768949508667
2002-04-10,6.082897663116455
2002-04-11,5.959475517272949
2002-04-12,6.01237154006958
2002-04-15,6.015897750854492
2002-04-16,6.100527763366699
2002-04-17,6.167530059814453
2002-04-18,6.171054363250732
2002-04-19,6.245107173919678
2002-04-22,6.262742519378662
2002-04-23,6.1922125816345215
2002-04-24,6.15342378616333
2002-04-25,6.171054363250732
2002-04-26,6.065267562866211
2002-04-29,6.047634601593018
2002-04-30,6.132262706756592
2002-05-01,6.1781110763549805
2002-05-02,6.114633083343506
2002-05-03,6.156947612762451
2002-05-06,6.125213146209717
2002-05-07,6.082897663116455
2002-05-08,6.111110210418701
2002-05-09,6.040581226348877
2002-05-10,5.994742393493652
2002-05-13,6.082897663116455
2002-05-14,6.13931941986084
2002-05-15,6.1781110763549805
2002-05-16,6.100527763366699
2002-05-17,6.114633083343506
2002-05-20,6.171054363250732
2002-05-21,6.164005279541016
2002-05-22,6.206316947937012
2002-05-23,6.135790824890137
2002-05-24,6.0441107749938965
2002-05-28,6.030004501342773
2002-05-29,5.959475517272949
2002-05-30,5.994742393493652
2002-05-31,5.970055103302002
2002-06-03,5.807846546173096
2002-06-04,5.87131929397583
2002-06-05,5.774359703063965
2002-06-06,5.5481276512146
2002-06-07,5.544536590576172
2002-06-10,5.522992134094238
2002-06-11,5.382938861846924
2002-06-12,5.375755786895752
2002-06-13,5.382938861846924
2002-06-14,5.451170444488525
2002-06-17,5.386532306671143
2002-06-18,5.458350658416748
2002-06-19,5.390120983123779
2002-06-20,5.275208950042725
2002-06-21,5.206979751586914
2002-06-24,5.242891311645508
2002-06-25,5.645086765289307
2002-06-26,5.824634552001953
2002-06-27,5.831816673278809
2002-06-28,5.5122175216674805
2002-07-01,5.666630744934082
2002-07-02,5.601991653442383
2002-07-03,5.476308822631836
2002-07-05,5.5481276512146
2002-07-08,5.37216854095459
2002-07-09,5.217752456665039
2002-07-10,5.038199424743652
2002-07-11,5.135160446166992
2002-07-12,4.8873796463012695
2002-07-15,5.027430534362793
2002-07-16,4.919696807861328
2002-07-17,4.743736743927002
2002-07-18,4.596505641937256
2002-07-19,4.208678722381592
2002-07-22,4.158402442932129
2002-07-23,3.8747119903564453
2002-07-24,4.025534629821777
2002-07-25,4.111718654632568
2002-07-26,4.007579326629639
2002-07-29,4.136857032775879
2002-07-30,4.381044864654541
2002-07-31,4.208678722381592
2002-08-01,4.319998264312744
2002-08-02,4.082991600036621
2002-08-05,3.9321682453155518
2002-08-06,3.9321682453155518
2002-08-07,3.9321682453155518
2002-08-08,3.9321682453155518
2002-08-09,3.935758352279663
2002-08-12,4.129673480987549
2002-08-13,3.896256923675537
2002-08-14,4.03271484375
2002-08-15,3.9429397583007812
2002-08-16,3.903439998626709
2002-08-19,3.9860336780548096
2002-08-20,4.021943092346191
2002-08-21,4.1691741943359375
2002-08-22,4.2553606033325195
2002-08-23,4.215857028961182
2002-08-26,4.416956424713135
2002-08-27,4.492369651794434
2002-08-28,4.452864646911621
2002-08-29,4.524685382843018
2002-08-30,4.381044864654541
2002-09-03,4.2912678718566895
2002-09-04,4.2912678718566895
2002-09-05,4.184448719024658
2002-09-06,4.38335657119751
2002-09-09,4.1549787521362305
2002-09-10,4.118145942687988
2002-09-11,4.099727153778076
2002-09-12,4.048157691955566
2002-09-13,4.0702595710754395
2002-09-16,4.05184268951416
2002-09-17,3.926602363586426
2002-09-18,3.9523873329162598
2002-09-19,3.782947063446045
2002-09-20,3.8676669597625732
2002-09-23,3.716644048690796
2002-09-24,3.6208720207214355
2002-09-25,3.738746404647827
2002-09-26,3.7755799293518066
2002-09-27,3.668760299682617
2002-09-30,3.705594301223755
2002-10-01,3.9708070755004883
2002-10-02,3.9597554206848145
2002-10-03,3.8271501064300537
2002-10-04,3.724012613296509
2002-10-07,3.8197834491729736
2002-10-08,3.816098213195801
2002-10-09,3.433016300201416
2002-10-10,3.6171905994415283
2002-10-11,3.738746404647827
2002-10-14,3.7939984798431396
2002-10-15,3.8934524059295654
2002-10-16,3.694544792175293
2002-10-17,3.7682137489318848
2002-10-18,3.764531373977661
2002-10-21,3.8860859870910645
2002-10-22,3.83083176612854
2002-10-23,3.9413373470306396
2002-10-24,3.8566184043884277
2002-10-25,3.8934524059295654
2002-10-28,4.003957748413086
2002-10-29,4.007641315460205
2002-10-30,4.015007495880127
2002-10-31,3.9965898990631104
2002-11-01,3.9229190349578857
2002-11-04,3.9597554206848145
2002-11-05,3.919235944747925
2002-11-06,3.9965898990631104
2002-11-07,3.138335943222046
2002-11-08,3.3777637481689453
2002-11-11,3.4624834060668945
2002-11-12,3.3446123600006104
2002-11-13,3.3703951835632324
2002-11-14,3.491952419281006
2002-11-15,3.514051675796509
2002-11-18,3.4698493480682373
2002-11-19,3.4956343173980713
2002-11-20,3.38144850730896
2002-11-21,3.359346389770508
2002-11-22,3.5914058685302734
2002-11-25,4.0849928855896
2002-11-26,4.037107944488525
2002-11-27,4.206549167633057
2002-11-29,4.247067928314209
2002-12-02,4.420192241668701
2002-12-03,4.405457973480225
2002-12-04,4.30968713760376
2002-12-05,4.3852972984313965
2002-12-06,4.3890767097473145
2002-12-09,4.211394309997559
2002-12-10,4.309689998626709
2002-12-11,4.271881103515625
2002-12-12,4.309689998626709
2002-12-13,4.279443740844727
2002-12-16,4.400417327880859
2002-12-17,4.305907249450684
2002-12-18,4.302127361297607
2002-12-19,4.290783405303955
2002-12-20,4.271881103515625
2002-12-23,4.241640567779541
2002-12-24,4.234076976776123
2002-12-26,4.177371025085449
2002-12-27,4.082860469818115
2002-12-30,3.77286696434021
2002-12-31,3.7426233291625977
2003-01-02,3.780427932739258
2003-01-03,3.77286696434021
2003-01-06,3.8787178993225098
2003-01-07,3.7615251541137695
2003-01-08,3.7350616455078125
2003-01-09,3.780427932739258
2003-01-10,4.033716201782227
2003-01-13,3.924085855484009
2003-01-14,3.950545310974121
2003-01-15,4.045056343078613
2003-01-16,4.139565467834473
2003-01-17,4.2265191078186035
2003-01-21,4.328588962554932
2003-01-22,4.2265191078186035
2003-01-23,4.377736568450928
2003-01-24,4.290783405303955
2003-01-27,4.139565467834473
2003-01-28,4.211394309997559
2003-01-29,4.15847110748291
2003-01-30,4.113105297088623
2003-01-31,4.218955993652344
2003-02-03,4.139565467834473
2003-02-04,4.022373199462891
2003-02-05,4.101762771606445
2003-02-06,4.317249298095703
2003-02-07,4.305907249450684
2003-02-10,4.411757946014404
2003-02-11,4.404198169708252
2003-02-12,4.377736568450928
2003-02-13,4.453344345092773
2003-02-14,4.502490043640137
2003-02-18,4.676389217376709
2003-02-19,4.71041202545166
2003-02-20,4.725535869598389
2003-02-21,4.725535869598389
2003-02-24,4.797362327575684
2003-02-25,4.891870975494385
2003-02-26,4.778459072113037
2003-02-27,4.725535869598389
2003-02-28,4.706630229949951
2003-03-03,4.631022930145264
2003-03-04,4.59321928024292
2003-03-05,4.696913242340088
2003-03-06,4.7199554443359375
2003-03-07,4.685390949249268
2003-03-10,4.662348747253418
2003-03-11,4.627784729003906
2003-03-12,4.673869609832764
2003-03-13,4.635463714599609
2003-03-14,4.608581066131592
2003-03-17,4.773721218109131
2003-03-18,4.762200832366943
2003-03-19,4.735318660736084
2003-03-20,4.800606727600098
2003-03-21,4.858212947845459
2003-03-24,4.777563571929932
2003-03-25,4.739156723022461
2003-03-26,4.666188716888428
2003-03-27,4.658506870269775
2003-03-28,4.7199554443359375
2003-03-31,4.654667377471924
2003-04-01,4.815967082977295
2003-04-02,4.984950065612793
2003-04-03,4.935021877288818
2003-04-04,4.9388651847839355
2003-04-07,4.919660568237305
2003-04-08,4.950383186340332
2003-04-09,4.896618843078613
2003-04-10,4.90813684463501
2003-04-11,4.86589241027832
2003-04-14,4.973428726196289
2003-04-15,4.992631435394287
2003-04-16,4.9542236328125
2003-04-17,4.992631435394287
2003-04-21,5.134729862213135
2003-04-22,5.165451526641846
2003-04-23,5.288345813751221
2003-04-24,5.330593109130859
2003-04-25,5.207698345184326
2003-04-28,5.3766770362854
2003-04-29,5.342113971710205
2003-04-30,5.399720668792725
2003-05-01,5.357473373413086
2003-05-02,5.342113971710205
2003-05-05,5.365156173706055
2003-05-06,5.380518436431885
2003-05-07,5.380518436431885
2003-05-08,5.326752185821533
2003-05-09,5.3689985275268555
2003-05-12,5.399720668792725
2003-05-13,5.361317157745361
2003-05-14,5.426604747772217
2003-05-15,5.668554306030273
2003-05-16,5.6839189529418945
2003-05-19,5.607108116149902
2003-05-20,5.676235198974609
2003-05-21,5.772246360778809
2003-05-22,5.799129009246826
2003-05-23,6.087170600891113
2003-05-27,6.183178901672363
2003-05-28,6.106371879577637
2003-05-29,6.010359764099121
2003-05-30,6.11405086517334
2003-06-02,6.060284614562988
2003-06-03,6.056443214416504
2003-06-04,6.156296730041504
2003-06-05,6.245686054229736
2003-06-06,6.175728797912598
2003-06-09,6.140748977661133
2003-06-10,6.210709095001221
2003-06-11,6.218481063842773
2003-06-12,6.323419094085693
2003-06-13,6.222367286682129
2003-06-16,6.490541458129883
2003-06-17,6.420584201812744
2003-06-18,6.572159767150879
2003-06-19,6.509974479675293
2003-06-20,6.4361252784729
2003-06-23,6.373942852020264
2003-06-24,6.397260665893555
2003-06-25,6.412807464599609
2003-06-26,6.408923625946045
2003-06-27,6.377828121185303
2003-06-30,6.3078718185424805
2003-07-01,6.401151657104492
2003-07-02,6.354514122009277
2003-07-03,6.335076808929443
2003-07-07,6.490541458129883
2003-07-08,6.459447860717773
2003-07-09,6.420584201812744
2003-07-10,6.315645217895508
2003-07-11,6.3078718185424805
2003-07-14,6.412807464599609
2003-07-15,6.319533348083496
2003-07-16,6.230139255523682
2003-07-17,6.0902252197265625
2003-07-18,6.1329779624938965
2003-07-21,6.121316432952881
2003-07-22,6.24957275390625
2003-07-23,6.354514122009277
2003-07-24,6.389487266540527
2003-07-25,6.377828121185303
2003-07-28,6.502197265625
2003-07-29,6.552724361419678
2003-07-30,6.494424343109131
2003-07-31,6.5332932472229
2003-08-01,6.401151657104492
2003-08-04,6.389487266540527
2003-08-05,6.354514122009277
2003-08-06,6.39337682723999
2003-08-07,6.451674461364746
2003-08-08,6.525518894195557
2003-08-11,6.611024379730225
2003-08-12,6.758711814880371
2003-08-13,6.8364410400390625
2003-08-14,6.8131232261657715
2003-08-15,6.840327739715576
2003-08-18,6.898627758026123
2003-08-19,6.840327739715576
2003-08-20,6.898627758026123
2003-08-21,6.906398773193359
2003-08-22,6.766485691070557
2003-08-25,6.719846725463867
2003-08-26,6.754824161529541
2003-08-27,6.770367622375488
2003-08-28,6.789803504943848
2003-08-29,6.828670978546143
2003-09-02,6.918057918548584
2003-09-03,6.937491416931152
2003-09-04,6.988019943237305
2003-09-05,7.070508003234863
2003-09-08,7.168704509735107
