Date,ORLY
2000-06-01,0.4541670083999634
2000-06-02,0.46458300948143005
2000-06-05,0.4666669964790344
2000-06-06,0.44791701436042786
2000-06-07,0.4541670083999634
2000-06-08,0.46875
2000-06-09,0.4541670083999634
2000-06-12,0.46458300948143005
2000-06-13,0.46875
2000-06-14,0.44999998807907104
2000-06-15,0.46875
2000-06-16,0.46458300948143005
2000-06-19,0.46354201436042786
2000-06-20,0.4520829916000366
2000-06-21,0.46458300948143005
2000-06-22,0.45625001192092896
2000-06-23,0.4124999940395355
2000-06-26,0.4145829975605011
2000-06-27,0.4229170083999634
2000-06-28,0.4666669964790344
2000-06-29,0.45833298563957214
2000-06-30,0.4625000059604645
2000-07-03,0.44791701436042786
2000-07-05,0.4458329975605011
2000-07-06,0.48124998807907104
2000-07-07,0.48124998807907104
2000-07-10,0.47916701436042786
2000-07-11,0.4937500059604645
2000-07-12,0.4833329916000366
2000-07-13,0.4833329916000366
2000-07-14,0.47916701436042786
2000-07-17,0.4854170083999634
2000-07-18,0.47916701436042786
2000-07-19,0.4749999940395355
2000-07-20,0.4770829975605011
2000-07-21,0.44999998807907104
2000-07-24,0.4541670083999634
2000-07-25,0.46458300948143005
2000-07-26,0.4833329916000366
2000-07-27,0.4770829975605011
2000-07-28,0.45833298563957214
2000-07-31,0.48124998807907104
2000-08-01,0.4854170083999634
2000-08-02,0.48958298563957214
2000-08-03,0.5145829916000366
2000-08-04,0.5354170203208923
2000-08-07,0.5354170203208923
2000-08-08,0.5270829796791077
2000-08-09,0.5208330154418945
2000-08-10,0.5104169845581055
2000-08-11,0.5291669964790344
2000-08-14,0.5354170203208923
2000-08-15,0.5249999761581421
2000-08-16,0.5291669964790344
2000-08-17,0.5270829796791077
2000-08-18,0.5166670083999634
2000-08-21,0.512499988079071
2000-08-22,0.4916670024394989
2000-08-23,0.5249999761581421
2000-08-24,0.5208330154418945
2000-08-25,0.5166670083999634
2000-08-28,0.5145829916000366
2000-08-29,0.5145829916000366
2000-08-30,0.518750011920929
2000-08-31,0.5083330273628235
2000-09-01,0.5020830035209656
2000-09-05,0.4916670024394989
2000-09-06,0.4854170083999634
2000-09-07,0.4979169964790344
2000-09-08,0.4770829975605011
2000-09-11,0.48124998807907104
2000-09-12,0.48750001192092896
2000-09-13,0.4854170083999634
2000-09-14,0.48750001192092896
2000-09-15,0.4625000059604645
2000-09-18,0.4604170024394989
2000-09-19,0.4708330035209656
2000-09-20,0.46458300948143005
2000-09-21,0.48124998807907104
2000-09-22,0.4708330035209656
2000-09-25,0.4541670083999634
2000-09-26,0.4666669964790344
2000-09-27,0.46875
2000-09-28,0.48958298563957214
2000-09-29,0.48750001192092896
2000-10-02,0.4749999940395355
2000-10-03,0.48750001192092896
2000-10-04,0.4916670024394989
2000-10-05,0.4708330035209656
2000-10-06,0.4708330035209656
2000-10-09,0.47916701436042786
2000-10-10,0.47291699051856995
2000-10-11,0.46875
2000-10-12,0.48124998807907104
2000-10-13,0.5166670083999634
2000-10-16,0.4854170083999634
2000-10-17,0.4854170083999634
2000-10-18,0.4833329916000366
2000-10-19,0.4833329916000366
2000-10-20,0.4749999940395355
2000-10-23,0.47916701436042786
2000-10-24,0.47916701436042786
2000-10-25,0.5062500238418579
2000-10-26,0.5229169726371765
2000-10-27,0.5291669964790344
2000-10-30,0.5874999761581421
2000-10-31,0.6000000238418579
2000-11-01,0.59375
2000-11-02,0.5958330035209656
2000-11-03,0.6104170083999634
2000-11-06,0.5874999761581421
2000-11-07,0.5895829796791077
2000-11-08,0.6208329796791077
2000-11-09,0.59375
2000-11-10,0.5562499761581421
2000-11-13,0.5791670083999634
2000-11-14,0.5958330035209656
2000-11-15,0.5833330154418945
2000-11-16,0.5916669964790344
2000-11-17,0.6208329796791077
2000-11-20,0.6229169964790344
2000-11-21,0.6270830035209656
2000-11-22,0.6270830035209656
2000-11-24,0.6333330273628235
2000-11-27,0.625
2000-11-28,0.6291670203208923
2000-11-29,0.5666670203208923
2000-11-30,0.5541669726371765
2000-12-01,0.6000000238418579
2000-12-04,0.5703129768371582
2000-12-05,0.5874999761581421
2000-12-06,0.5833330154418945
2000-12-07,0.5854169726371765
2000-12-08,0.612500011920929
2000-12-11,0.6729170083999634
2000-12-12,0.7354170083999634
2000-12-13,0.7354170083999634
2000-12-14,0.7333329916000366
2000-12-15,0.7333329916000366
2000-12-18,0.731249988079071
2000-12-19,0.7416669726371765
2000-12-20,0.7354170083999634
2000-12-21,0.7562500238418579
2000-12-22,0.7666670083999634
2000-12-26,0.8083329796791077
2000-12-27,0.8166670203208923
2000-12-28,0.831250011920929
2000-12-29,0.8916670083999634
2001-01-02,0.8125
2001-01-03,0.862500011920929
2001-01-04,0.8583329916000366
2001-01-05,0.8604170083999634
2001-01-08,0.8354169726371765
2001-01-09,0.831250011920929
2001-01-10,0.8416669964790344
2001-01-11,0.8374999761581421
2001-01-12,0.8291670083999634
2001-01-16,0.8541669845581055
2001-01-17,0.8479170203208923
2001-01-18,0.8500000238418579
2001-01-19,0.7749999761581421
2001-01-22,0.7979170083999634
2001-01-23,0.7604169845581055
2001-01-24,0.706250011920929
2001-01-25,0.7104169726371765
2001-01-26,0.7145829796791077
2001-01-29,0.7333329916000366
2001-01-30,0.7333329916000366
2001-01-31,0.75
2001-02-01,0.7583330273628235
2001-02-02,0.7124999761581421
2001-02-05,0.699999988079071
2001-02-06,0.7229170203208923
2001-02-07,0.7333329916000366
2001-02-08,0.7020829916000366
2001-02-09,0.6645830273628235
2001-02-12,0.6666669845581055
2001-02-13,0.6416670083999634
2001-02-14,0.6708329916000366
2001-02-15,0.668749988079071
2001-02-16,0.6499999761581421
2001-02-20,0.6645830273628235
2001-02-21,0.6354169845581055
2001-02-22,0.6333330273628235
2001-02-23,0.6479169726371765
2001-02-26,0.6479169726371765
2001-02-27,0.6395829916000366
2001-02-28,0.6312500238418579
2001-03-01,0.6104170083999634
2001-03-02,0.6145830154418945
2001-03-05,0.6166669726371765
2001-03-06,0.6041669845581055
2001-03-07,0.6166669726371765
2001-03-08,0.625
2001-03-09,0.6166669726371765
2001-03-12,0.6145830154418945
2001-03-13,0.6312500238418579
2001-03-14,0.6333330273628235
2001-03-15,0.625
2001-03-16,0.625
2001-03-19,0.6354169845581055
2001-03-20,0.6187499761581421
2001-03-21,0.6312500238418579
2001-03-22,0.59375
2001-03-23,0.6208329796791077
2001-03-26,0.6083329916000366
2001-03-27,0.6229169964790344
2001-03-28,0.6104170083999634
2001-03-29,0.6104170083999634
2001-03-30,0.6645830273628235
2001-04-02,0.65625
2001-04-03,0.6541669964790344
2001-04-04,0.6645830273628235
2001-04-05,0.699999988079071
2001-04-06,0.6854169964790344
2001-04-09,0.6783329844474792
2001-04-10,0.6866670250892639
2001-04-11,0.6970000267028809
2001-04-12,0.703000009059906
2001-04-16,0.6936669945716858
2001-04-17,0.699999988079071
2001-04-18,0.7020000219345093
2001-04-19,0.7300000190734863
2001-04-20,0.7126669883728027
2001-04-23,0.6883329749107361
2001-04-24,0.7263330221176147
2001-04-25,0.761667013168335
2001-04-26,0.7879999876022339
2001-04-27,0.8040000200271606
2001-04-30,0.788332998752594
2001-05-01,0.7979999780654907
2001-05-02,0.7850000262260437
2001-05-03,0.7703329920768738
2001-05-04,0.7799999713897705
2001-05-07,0.7533329725265503
2001-05-08,0.7613329887390137
2001-05-09,0.7373329997062683
2001-05-10,0.7450000047683716
2001-05-11,0.7463330030441284
2001-05-14,0.7350000143051147
2001-05-15,0.75
2001-05-16,0.7483329772949219
2001-05-17,0.7646669745445251
2001-05-18,0.7923330068588257
2001-05-21,0.8593329787254333
2001-05-22,0.8333330154418945
2001-05-23,0.8053330183029175
2001-05-24,0.8183330297470093
2001-05-25,0.8103330135345459
2001-05-29,0.8083329796791077
2001-05-30,0.8316670060157776
2001-05-31,0.8403329849243164
2001-06-01,0.8333330154418945
2001-06-04,0.8663330078125
2001-06-05,0.8799999952316284
2001-06-06,0.8700000047683716
2001-06-07,0.8700000047683716
2001-06-08,0.8666669726371765
2001-06-11,0.8606669902801514
2001-06-12,0.8683329820632935
2001-06-13,0.8889999985694885
2001-06-14,0.8836669921875
2001-06-15,0.8996670246124268
2001-06-18,0.9353330135345459
2001-06-19,0.9409999847412109
2001-06-20,0.9610000252723694
2001-06-21,0.9396669864654541
2001-06-22,0.8616669774055481
2001-06-25,0.8756669759750366
2001-06-26,0.8916670083999634
2001-06-27,0.9233329892158508
2001-06-28,0.930666983127594
2001-06-29,0.9566670060157776
2001-07-02,0.9490000009536743
2001-07-03,0.9666669964790344
2001-07-05,0.9580000042915344
2001-07-06,0.9296669960021973
2001-07-09,0.9380000233650208
2001-07-10,0.9383329749107361
2001-07-11,0.9599999785423279
2001-07-12,1.0826669931411743
2001-07-13,1.0700000524520874
2001-07-16,1.0549999475479126
2001-07-17,1.0766669511795044
2001-07-18,1.0836670398712158
2001-07-19,1.0983330011367798
2001-07-20,1.1119999885559082
2001-07-23,1.1319999694824219
2001-07-24,1.1216670274734497
2001-07-25,1.1373330354690552
2001-07-26,1.1816669702529907
2001-07-27,1.156999945640564
2001-07-30,1.1566669940948486
2001-07-31,1.1633330583572388
2001-08-01,1.1433329582214355
2001-08-02,1.1433329582214355
2001-08-03,1.119333028793335
2001-08-06,1.097000002861023
2001-08-07,1.100000023841858
2001-08-08,1.0733330249786377
2001-08-09,1.0933330059051514
2001-08-10,1.0916670560836792
2001-08-13,1.0920000076293945
2001-08-14,1.0833330154418945
2001-08-15,1.097000002861023
2001-08-16,1.0709999799728394
2001-08-17,1.0490000247955322
2001-08-20,1.036666989326477
2001-08-21,1.0136669874191284
2001-08-22,0.9916669726371765
2001-08-23,1.0119999647140503
2001-08-24,1.0326670408248901
2001-08-27,1.036666989326477
2001-08-28,1.0353330373764038
2001-08-29,1.0199999809265137
2001-08-30,1.0373330116271973
2001-08-31,1.0399999618530273
2001-09-04,1.0586669445037842
2001-09-05,1.0486669540405273
2001-09-06,1.0410000085830688
2001-09-07,0.945667028427124
2001-09-10,0.8533329963684082
2001-09-17,0.800000011920929
2001-09-18,0.788332998752594
2001-09-19,0.8830000162124634
2001-09-20,0.8023329973220825
2001-09-21,0.8330000042915344
2001-09-24,0.9196670055389404
2001-09-25,0.9366670250892639
2001-09-26,0.9100000262260437
2001-09-27,0.9369999766349792
2001-09-28,0.9549999833106995
2001-10-01,0.9229999780654907
2001-10-02,0.9666669964790344
2001-10-03,1.0316669940948486
2001-10-04,1.011667013168335
2001-10-05,0.9750000238418579
2001-10-08,0.9596670269966125
2001-10-09,0.9573330283164978
2001-10-10,1.0066670179367065
2001-10-11,1.0333329439163208
2001-10-12,0.9850000143051147
2001-10-15,1.0019999742507935
2001-10-16,0.9900000095367432
2001-10-17,0.9946669936180115
2001-10-18,0.9826670289039612
2001-10-19,1.0216670036315918
2001-10-22,1.0546669960021973
2001-10-23,1.057332992553711
2001-10-24,1.0073330402374268
2001-10-25,0.9769999980926514
2001-10-26,0.9866669774055481
2001-10-29,0.9613329768180847
2001-10-30,0.9283329844474792
2001-10-31,0.9419999718666077
2001-11-01,0.9466670155525208
2001-11-02,0.9610000252723694
2001-11-05,0.9816669821739197
2001-11-06,0.9696670174598694
2001-11-07,0.9696670174598694
2001-11-08,0.9666669964790344
2001-11-09,0.9700000286102295
2001-11-12,0.9916669726371765
2001-11-13,1.034999966621399
2001-11-14,1.0973329544067383
2001-11-15,1.1019999980926514
2001-11-16,1.1013330221176147
2001-11-19,1.1050000190734863
2001-11-20,1.0893330574035645
2001-11-21,1.0833330154418945
2001-11-23,1.090000033378601
2001-11-26,1.0753329992294312
2001-11-27,1.0796669721603394
2001-11-28,1.0499999523162842
2001-11-29,1.065000057220459
2001-11-30,1.1146670579910278
2001-12-03,1.081333041191101
2001-12-04,1.0889999866485596
2001-12-05,1.207332968711853
2001-12-06,1.2070000171661377
2001-12-07,1.2013330459594727
2001-12-10,1.1770000457763672
2001-12-11,1.1433329582214355
2001-12-12,1.1519999504089355
2001-12-13,1.1633330583572388
2001-12-14,1.1816669702529907
2001-12-17,1.253999948501587
2001-12-18,1.2730000019073486
2001-12-19,1.2666670083999634
2001-12-20,1.246000051498413
2001-12-21,1.2400000095367432
2001-12-24,1.2326669692993164
2001-12-26,1.2346669435501099
2001-12-27,1.255666971206665
2001-12-28,1.2263330221176147
2001-12-31,1.2156670093536377
2002-01-02,1.1726670265197754
2002-01-03,1.119333028793335
2002-01-04,1.0633330345153809
2002-01-07,0.9993330240249634
2002-01-08,0.9829999804496765
2002-01-09,0.9940000176429749
2002-01-10,1.0
2002-01-11,0.9866669774055481
2002-01-14,0.9893329739570618
2002-01-15,1.016332983970642
2002-01-16,1.0093330144882202
2002-01-17,1.0240000486373901
2002-01-18,1.003000020980835
2002-01-22,1.023332953453064
2002-01-23,1.027999997138977
2002-01-24,1.0213329792022705
2002-01-25,1.0316669940948486
2002-01-28,1.0616669654846191
2002-01-29,1.0433330535888672
2002-01-30,1.065999984741211
2002-01-31,1.1030000448226929
2002-02-01,1.1116670370101929
2002-02-04,1.090000033378601
2002-02-05,1.1063330173492432
2002-02-06,1.0700000524520874
2002-02-07,1.0750000476837158
2002-02-08,1.1006669998168945
2002-02-11,1.1426670551300049
2002-02-12,1.1579999923706055
2002-02-13,1.1826670169830322
2002-02-14,1.1660000085830688
2002-02-15,1.1640000343322754
2002-02-19,1.1239999532699585
2002-02-20,1.1339999437332153
2002-02-21,1.1119999885559082
2002-02-22,1.0933330059051514
2002-02-25,1.1036670207977295
2002-02-26,1.1299999952316284
2002-02-27,1.0976669788360596
2002-02-28,1.101667046546936
2002-03-01,1.0933330059051514
2002-03-04,1.081333041191101
2002-03-05,1.043666958808899
2002-03-06,1.0673329830169678
2002-03-07,1.090000033378601
2002-03-08,1.0916670560836792
2002-03-11,1.064666986465454
2002-03-12,1.0666669607162476
2002-03-13,1.0613329410552979
2002-03-14,1.0576670169830322
2002-03-15,1.0693329572677612
2002-03-18,1.0616669654846191
2002-03-19,1.0636670589447021
2002-03-20,1.0729999542236328
2002-03-21,1.0563329458236694
2002-03-22,1.0656670331954956
2002-03-25,1.0583330392837524
2002-03-26,1.0673329830169678
2002-03-27,1.0700000524520874
2002-03-28,1.0523329973220825
2002-04-01,0.9980000257492065
2002-04-02,0.9653329849243164
2002-04-03,0.9416670203208923
2002-04-04,0.9506670236587524
2002-04-05,0.9706670045852661
2002-04-08,0.977666974067688
2002-04-09,0.9623330235481262
2002-04-10,0.9710000157356262
2002-04-11,0.9666669964790344
2002-04-12,0.9703329801559448
2002-04-15,0.9536669850349426
2002-04-16,0.9666669964790344
2002-04-17,0.9283329844474792
2002-04-18,0.9216669797897339
2002-04-19,0.9416670203208923
2002-04-22,0.9673330187797546
2002-04-23,0.9666669964790344
2002-04-24,1.0236669778823853
2002-04-25,1.0976669788360596
2002-04-26,1.0783330202102661
2002-04-29,1.0833330154418945
2002-04-30,1.0796669721603394
2002-05-01,1.1053329706192017
2002-05-02,1.1139999628067017
2002-05-03,1.0896669626235962
2002-05-06,1.0843329429626465
2002-05-07,1.062000036239624
2002-05-08,1.0756670236587524
2002-05-09,1.0506670475006104
2002-05-10,1.0303330421447754
2002-05-13,1.024999976158142
2002-05-14,1.0703330039978027
2002-05-15,1.090999960899353
2002-05-16,1.0726670026779175
2002-05-17,1.0906670093536377
2002-05-20,1.0656670331954956
2002-05-21,1.0086669921875
2002-05-22,1.0553330183029175
2002-05-23,1.0826669931411743
2002-05-24,1.0700000524520874
2002-05-28,1.0640000104904175
2002-05-29,1.042667031288147
2002-05-30,1.0663330554962158
2002-05-31,1.0720000267028809
2002-06-03,1.0626670122146606
2002-06-04,1.0433330535888672
2002-06-05,1.062000036239624
2002-06-06,1.0563329458236694
2002-06-07,1.0859999656677246
2002-06-10,1.0920000076293945
2002-06-11,1.0770000219345093
2002-06-12,1.059000015258789
2002-06-13,1.0283329486846924
2002-06-14,1.053333044052124
2002-06-17,1.0216670036315918
2002-06-18,1.0033329725265503
2002-06-19,0.9873329997062683
2002-06-20,0.9750000238418579
2002-06-21,0.9703329801559448
2002-06-24,0.9566670060157776
2002-06-25,0.945667028427124
2002-06-26,0.9653329849243164
2002-06-27,0.9693329930305481
2002-06-28,0.9186670184135437
2002-07-01,0.9203330278396606
2002-07-02,0.9086670279502869
2002-07-03,0.9169999957084656
2002-07-05,0.9440000057220459
2002-07-08,0.944333016872406
2002-07-09,0.8946670293807983
2002-07-10,0.9066669940948486
2002-07-11,0.9183329939842224
2002-07-12,0.9126669764518738
2002-07-15,0.9033330082893372
2002-07-16,0.8960000276565552
2002-07-17,0.9300000071525574
2002-07-18,0.9193329811096191
2002-07-19,0.8883330225944519
2002-07-22,0.8579999804496765
2002-07-23,0.838333010673523
2002-07-24,0.9316669702529907
2002-07-25,0.9066669940948486
2002-07-26,0.9606670141220093
2002-07-29,0.9833329916000366
2002-07-30,0.9643329977989197
2002-07-31,0.9393330216407776
2002-08-01,0.9046670198440552
2002-08-02,0.8666669726371765
2002-08-05,0.8666669726371765
2002-08-06,0.9006670117378235
2002-08-07,0.9003329873085022
2002-08-08,0.9056670069694519
2002-08-09,0.9223330020904541
2002-08-12,0.9053329825401306
2002-08-13,0.9093329906463623
2002-08-14,0.9466670155525208
2002-08-15,0.988332986831665
2002-08-16,0.9890000224113464
2002-08-19,0.9996669888496399
2002-08-20,0.984000027179718
2002-08-21,1.0063329935073853
2002-08-22,1.0149999856948853
2002-08-23,1.0003329515457153
2002-08-26,1.0243330001831055
2002-08-27,1.003999948501587
2002-08-28,1.0123330354690552
2002-08-29,1.003999948501587
2002-08-30,0.992667019367218
2002-09-03,0.9666669964790344
2002-09-04,0.9916669726371765
2002-09-05,0.980666995048523
2002-09-06,1.0136669874191284
2002-09-09,1.0276670455932617
2002-09-10,1.053333044052124
2002-09-11,1.0653330087661743
2002-09-12,1.0313329696655273
2002-09-13,1.031999945640564
2002-09-16,1.0393329858779907
2002-09-17,1.023332953453064
2002-09-18,1.0213329792022705
2002-09-19,1.0133329629898071
2002-09-20,0.9980000257492065
2002-09-23,0.9673330187797546
2002-09-24,0.9620000123977661
2002-09-25,1.0149999856948853
2002-09-26,1.0076669454574585
2002-09-27,0.9786670207977295
2002-09-30,0.9539999961853027
2002-10-01,0.9576669931411743
2002-10-02,0.9359999895095825
2002-10-03,0.916333019733429
2002-10-04,0.9033330082893372
2002-10-07,0.8426669836044312
2002-10-08,0.906000018119812
2002-10-09,0.8613330125808716
2002-10-10,0.8820000290870667
2002-10-11,0.9190000295639038
2002-10-14,0.9386669993400574
2002-10-15,0.9476670026779175
2002-10-16,0.9266669750213623
2002-10-17,0.9936670064926147
2002-10-18,0.9966670274734497
2002-10-21,1.0273330211639404
2002-10-22,1.0386669635772705
2002-10-23,0.9226670265197754
2002-10-24,0.8923329710960388
2002-10-25,0.8980000019073486
2002-10-28,0.9026669859886169
2002-10-29,0.8936669826507568
2002-10-30,0.8933330178260803
2002-10-31,0.9089999794960022
2002-11-01,0.9123330116271973
2002-11-04,0.8506669998168945
2002-11-05,0.8816670179367065
2002-11-06,0.878000020980835
2002-11-07,0.8583329916000366
2002-11-08,0.8606669902801514
2002-11-11,0.8519999980926514
2002-11-12,0.8566669821739197
2002-11-13,0.8640000224113464
2002-11-14,0.8700000047683716
2002-11-15,0.8533329963684082
2002-11-18,0.8416669964790344
2002-11-19,0.8320000171661377
2002-11-20,0.8833330273628235
2002-11-21,0.9416670203208923
2002-11-22,0.9309999942779541
2002-11-25,0.925000011920929
2002-11-26,0.8799999952316284
2002-11-27,0.9323329925537109
2002-11-29,0.9253330230712891
2002-12-02,0.9223330020904541
2002-12-03,0.9190000295639038
2002-12-04,0.921999990940094
2002-12-05,0.9259999990463257
2002-12-06,0.9166669845581055
2002-12-09,0.8980000019073486
2002-12-10,0.9033330082893372
2002-12-11,0.890999972820282
2002-12-12,0.8766670227050781
2002-12-13,0.8513330221176147
2002-12-16,0.8816670179367065
2002-12-17,0.8613330125808716
2002-12-18,0.8443329930305481
2002-12-19,0.8253329992294312
2002-12-20,0.8403329849243164
2002-12-23,0.8243330121040344
2002-12-24,0.8283330202102661
2002-12-26,0.8303329944610596
2002-12-27,0.8203330039978027
2002-12-30,0.8346670269966125
2002-12-31,0.8429999947547913
2003-01-02,0.8513330221176147
2003-01-03,0.828000009059906
2003-01-06,0.8489999771118164
2003-01-07,0.8376669883728027
2003-01-08,0.8276669979095459
2003-01-09,0.8386669754981995
2003-01-10,0.8349999785423279
2003-01-13,0.8323330283164978
2003-01-14,0.8410000205039978
2003-01-15,0.8429999947547913
2003-01-16,0.8496670126914978
2003-01-17,0.8476669788360596
2003-01-21,0.8259999752044678
2003-01-22,0.8216670155525208
2003-01-23,0.8299999833106995
2003-01-24,0.8196669816970825
2003-01-27,0.7966669797897339
2003-01-28,0.8073329925537109
2003-01-29,0.8146669864654541
2003-01-30,0.8126670122146606
2003-01-31,0.8143330216407776
2003-02-03,0.8180000185966492
2003-02-04,0.8009999990463257
2003-02-05,0.7936670184135437
2003-02-06,0.7836670279502869
2003-02-07,0.7820000052452087
2003-02-10,0.7670000195503235
2003-02-11,0.7710000276565552
2003-02-12,0.7776669859886169
2003-02-13,0.7850000262260437
2003-02-14,0.7796670198440552
2003-02-18,0.7990000247955322
2003-02-19,0.7733330130577087
2003-02-20,0.7736669778823853
2003-02-21,0.7903329730033875
2003-02-24,0.791333019733429
2003-02-25,0.7749999761581421
2003-02-26,0.7739999890327454
2003-02-27,0.820667028427124
2003-02-28,0.8510000109672546
2003-03-03,0.8443329930305481
2003-03-04,0.8029999732971191
2003-03-05,0.8066669702529907
2003-03-06,0.8243330121040344
2003-03-07,0.8240000009536743
2003-03-10,0.8149999976158142
2003-03-11,0.8333330154418945
2003-03-12,0.8333330154418945
2003-03-13,0.8646669983863831
2003-03-14,0.8873329758644104
2003-03-17,0.9139999747276306
2003-03-18,0.9166669845581055
2003-03-19,0.9150000214576721
2003-03-20,0.8953329920768738
2003-03-21,0.9010000228881836
2003-03-24,0.8906670212745667
2003-03-25,0.8899999856948853
2003-03-26,0.911666989326477
2003-03-27,0.8836669921875
2003-03-28,0.8809999823570251
2003-03-31,0.9023330211639404
2003-04-01,0.8963329792022705
2003-04-02,0.9269999861717224
2003-04-03,0.9300000071525574
2003-04-04,0.9359999895095825
2003-04-07,0.9296669960021973
2003-04-08,0.941332995891571
2003-04-09,0.9309999942779541
2003-04-10,0.9300000071525574
2003-04-11,0.9206669926643372
2003-04-14,0.9356669783592224
2003-04-15,0.9399999976158142
2003-04-16,0.9210000038146973
2003-04-17,0.9419999718666077
2003-04-21,0.9363330006599426
2003-04-22,0.9733330011367798
2003-04-23,0.9866669774055481
2003-04-24,0.992667019367218
2003-04-25,0.9736670255661011
2003-04-28,0.9800000190734863
2003-04-29,0.9929999709129333
2003-04-30,0.9873329997062683
2003-05-01,0.9933329820632935
2003-05-02,1.0183329582214355
2003-05-05,1.0406670570373535
2003-05-06,1.0333329439163208
2003-05-07,1.0199999809265137
2003-05-08,1.0130000114440918
2003-05-09,1.0183329582214355
2003-05-12,1.033666968345642
2003-05-13,1.0246670246124268
2003-05-14,1.016332983970642
2003-05-15,1.016332983970642
2003-05-16,1.0153330564498901
2003-05-19,0.9649999737739563
2003-05-20,0.9769999980926514
2003-05-21,0.9746670126914978
2003-05-22,0.9936670064926147
2003-05-23,0.9853330254554749
2003-05-27,1.0149999856948853
2003-05-28,1.0180000066757202
2003-05-29,1.0183329582214355
2003-05-30,1.0169999599456787
2003-06-02,1.033666968345642
2003-06-03,1.0273330211639404
2003-06-04,1.034000039100647
2003-06-05,1.0673329830169678
2003-06-06,1.0686670541763306
2003-06-09,1.074666976928711
2003-06-10,1.0916670560836792
2003-06-11,1.108667016029358
2003-06-12,1.152999997138977
2003-06-13,1.148332953453064
2003-06-16,1.1710000038146973
2003-06-17,1.1653330326080322
2003-06-18,1.136667013168335
2003-06-19,1.1146670579910278
2003-06-20,1.1286669969558716
2003-06-23,1.101667046546936
2003-06-24,1.1003329753875732
2003-06-25,1.0933330059051514
2003-06-26,1.121000051498413
2003-06-27,1.1226669549942017
2003-06-30,1.1156669855117798
2003-07-01,1.1176669597625732
2003-07-02,1.130666971206665
2003-07-03,1.1313329935073853
2003-07-07,1.1456669569015503
2003-07-08,1.2170000076293945
2003-07-09,1.2333329916000366
2003-07-10,1.2020000219345093
2003-07-11,1.2023329734802246
2003-07-14,1.196666955947876
2003-07-15,1.246000051498413
