Date,ALB
2001-06-28,7.581744194030762
2001-06-29,7.82838249206543
2001-07-02,7.781081199645996
2001-07-03,7.716888904571533
2001-07-05,7.699995994567871
2001-07-06,7.439839839935303
2001-07-09,7.358749866485596
2001-07-10,7.517544269561768
2001-07-11,7.382400989532471
2001-07-12,7.281038284301758
2001-07-13,7.166164875030518
2001-07-16,7.068184852600098
2001-07-17,7.054667949676514
2001-07-18,7.061423301696777
2001-07-19,7.101971626281738
2001-07-20,7.064804553985596
2001-07-23,6.926278114318848
2001-07-24,6.960066318511963
2001-07-25,6.980337619781494
2001-07-26,7.091835021972656
2001-07-27,6.963443279266357
2001-07-30,6.983717918395996
2001-07-31,7.014126300811768
2001-08-01,7.230361461639404
2001-08-02,7.044529438018799
2001-08-03,6.919522285461426
2001-08-06,6.882352828979492
2001-08-07,6.808022975921631
2001-08-08,6.716798782348633
2001-08-09,6.926278114318848
2001-08-10,7.05804967880249
2001-08-13,7.027641296386719
2001-08-14,6.906005859375
2001-08-15,7.047913551330566
2001-08-16,7.047913551330566
2001-08-17,7.031019687652588
2001-08-20,7.047913551330566
2001-08-21,7.135757923126221
2001-08-22,7.068184852600098
2001-08-23,7.071564197540283
2001-08-24,7.2033257484436035
2001-08-27,7.297931671142578
2001-08-28,7.135757923126221
2001-08-29,6.997230529785156
2001-08-30,7.027641296386719
2001-08-31,7.142511367797852
2001-09-04,7.068184852600098
2001-09-05,6.960066318511963
2001-09-06,6.740451335906982
2001-09-07,6.639092445373535
2001-09-10,6.571520805358887
2001-09-17,6.298565864562988
2001-09-18,6.146878242492676
2001-09-19,6.174458980560303
2001-09-20,5.9813995361328125
2001-09-21,6.057243347167969
2001-09-24,6.353728294372559
2001-09-25,6.2847747802734375
2001-09-26,6.122745990753174
2001-09-27,6.308910369873047
2001-09-28,6.515758991241455
2001-10-01,6.3158040046691895
2001-10-02,6.498521327972412
2001-10-03,6.467493057250977
2001-10-04,6.019320487976074
2001-10-05,6.453704833984375
2001-10-08,6.450254917144775
2001-10-09,6.6157402992248535
2001-10-10,6.8398213386535645
2001-10-11,7.146648406982422
2001-10-12,7.029433250427246
2001-10-15,7.143204212188721
2001-10-16,7.1294145584106445
2001-10-17,6.888088703155518
2001-10-18,6.829482078552246
2001-10-19,6.908773422241211
2001-10-22,7.081143379211426
2001-10-23,7.1363091468811035
2001-10-24,7.0363311767578125
2001-10-25,6.998409271240234
2001-10-26,6.929459571838379
2001-10-29,6.998409271240234
2001-10-30,6.912219524383545
2001-10-31,6.874299049377441
2001-11-01,7.063908100128174
2001-11-02,7.029433250427246
2001-11-05,7.1363091468811035
2001-11-06,7.239731788635254
2001-11-07,7.188017845153809
2001-11-08,7.112174034118652
2001-11-09,7.16733455657959
2001-11-12,7.188017845153809
2001-11-13,7.284544467926025
2001-11-14,7.387977600097656
2001-11-15,7.450027942657471
2001-11-16,7.518980026245117
2001-11-19,7.51553201675415
2001-11-20,7.539664268493652
2001-11-21,7.581037521362305
2001-11-23,7.636197090148926
2001-11-26,7.7568559646606445
2001-11-27,7.7568559646606445
2001-11-28,7.787880897521973
2001-11-29,7.812016487121582
2001-11-30,7.6775641441345215
2001-12-03,7.584479331970215
2001-12-04,7.667219638824463
2001-12-05,7.815463542938232
2001-12-06,7.801671028137207
2001-12-07,7.812016487121582
2001-12-10,7.746510982513428
2001-12-11,8.118841171264648
2001-12-12,8.084178924560547
2001-12-13,7.838045597076416
2001-12-14,7.966310024261475
2001-12-17,8.184713363647461
2001-12-18,8.30604076385498
2001-12-19,8.111908912658691
2001-12-20,8.132705688476562
2001-12-21,8.198575973510742
2001-12-24,8.23324203491211
2001-12-26,8.337238311767578
2001-12-27,8.423906326293945
2001-12-28,8.368441581726074
2001-12-31,8.319907188415527
2002-01-02,8.285237312316895
2002-01-03,8.385771751403809
2002-01-04,8.465508460998535
2002-01-07,8.285237312316895
2002-01-08,8.285237312316895
2002-01-09,8.205506324768066
2002-01-10,8.368441581726074
2002-01-11,8.156973838806152
2002-01-14,7.973245143890381
2002-01-15,7.938576698303223
2002-01-16,7.765244483947754
2002-01-17,7.824181079864502
2002-01-18,7.869247913360596
2002-01-22,7.879644870758057
2002-01-23,8.143104553222656
2002-01-24,7.896975040435791
2002-01-25,8.226305961608887
2002-01-28,8.160441398620605
2002-01-29,7.938576698303223
2002-01-30,8.094575881958008
2002-01-31,8.129243850708008
2002-02-01,8.011375427246094
2002-02-04,8.091109275817871
2002-02-05,8.23324203491211
2002-02-06,8.250574111938477
2002-02-07,7.973245143890381
2002-02-08,8.226305961608887
2002-02-11,8.24364185333252
2002-02-12,8.285237312316895
2002-02-13,8.371910095214844
2002-02-14,8.406572341918945
2002-02-15,8.562572479248047
2002-02-19,8.167375564575195
2002-02-20,8.441235542297363
2002-02-21,8.153508186340332
2002-02-22,8.347643852233887
2002-02-25,8.354572296142578
2002-02-26,8.326839447021484
2002-02-27,8.333778381347656
2002-02-28,8.219372749328613
2002-03-01,8.406572341918945
2002-03-04,8.7185697555542
2002-03-05,8.694300651550293
2002-03-06,8.839899063110352
2002-03-07,8.836437225341797
2002-03-08,8.912697792053223
2002-03-11,8.978565216064453
2002-03-12,8.82950210571289
2002-03-13,8.958420753479004
2002-03-14,9.069926261901855
2002-03-15,9.209301948547363
2002-03-18,9.313833236694336
2002-03-19,9.143098831176758
2002-03-20,9.181427955627441
2002-03-21,9.1187105178833
2002-03-22,9.080376625061035
2002-03-25,9.069926261901855
2002-03-26,9.073409080505371
2002-03-27,9.387009620666504
2002-03-28,9.603043556213379
2002-04-01,9.627432823181152
2002-04-02,9.407912254333496
2002-04-03,9.425336837768555
2002-04-04,9.393977165222168
2002-04-05,9.533354759216309
2002-04-08,9.42185115814209
2002-04-09,9.5159330368042
2002-04-10,10.049049377441406
2002-04-11,9.812102317810059
2002-04-12,10.115250587463379
2002-04-15,10.035106658935547
2002-04-16,10.219780921936035
2002-04-17,10.331283569335938
2002-04-18,9.85043716430664
2002-04-19,9.982843399047852
2002-04-22,9.829529762268066
2002-04-23,9.829529762268066
2002-04-24,9.899214744567871
2002-04-25,10.010719299316406
2002-04-26,10.000264167785645
2002-04-29,9.923605918884277
2002-04-30,10.331283569335938
2002-05-01,10.237204551696777
2002-05-02,10.599580764770508
2002-05-03,10.557771682739258
2002-05-06,10.623973846435547
2002-05-07,10.672754287719727
2002-05-08,10.975897789001465
2002-05-09,10.958478927612305
2002-05-10,10.58564567565918
2002-05-13,10.836523056030273
2002-05-14,11.331306457519531
2002-05-15,10.927116394042969
2002-05-16,11.063010215759277
2002-05-17,10.968931198120117
2002-05-20,11.080432891845703
2002-05-21,10.965444564819336
2002-05-22,10.961959838867188
2002-05-23,11.320859909057617
2002-05-24,11.080432891845703
2002-05-28,10.853946685791016
2002-05-29,10.805168151855469
2002-05-30,11.069977760314941
2002-05-31,11.108314514160156
2002-06-03,10.979387283325195
2002-06-04,10.927116394042969
2002-06-05,11.237228393554688
2002-06-06,11.16754150390625
2002-06-07,11.324341773986816
2002-06-10,11.46023178100586
2002-06-11,11.282526969909668
2002-06-12,11.14259147644043
2002-06-13,10.894197463989258
2002-06-14,11.251046180725098
2002-06-17,11.286026954650879
2002-06-18,11.317511558532715
2002-06-19,11.027141571044922
2002-06-20,11.023640632629395
2002-06-21,11.01314926147461
2002-06-24,10.925684928894043
2002-06-25,10.65280532836914
2002-06-26,10.456892967224121
2002-06-27,10.56534481048584
2002-06-28,10.757759094238281
2002-07-01,11.04813289642334
2002-07-02,10.869711875915527
2002-07-03,10.757759094238281
2002-07-05,11.069120407104492
2002-07-08,11.00265121459961
2002-07-09,10.670295715332031
2002-07-10,10.495373725891113
2002-07-11,10.512866020202637
2002-07-12,10.477884292602539
2002-07-15,10.407914161682129
2002-07-16,10.23998737335205
2002-07-17,10.198003768920898
2002-07-18,10.054570198059082
2002-07-19,9.746703147888184
2002-07-22,9.463330268859863
2002-07-23,9.24992561340332
2002-07-24,9.760699272155762
2002-07-25,10.110542297363281
2002-07-26,9.760699272155762
2002-07-29,10.4603910446167
2002-07-30,10.215499877929688
2002-07-31,10.341443061828613
2002-08-01,10.320451736450195
2002-08-02,9.904136657714844
2002-08-05,9.939120292663574
2002-08-06,10.23648738861084
2002-08-07,10.48138427734375
2002-08-08,10.76125717163086
2002-08-09,10.740266799926758
2002-08-12,10.796241760253906
2002-08-13,10.621321678161621
2002-08-14,10.880203247070312
2002-08-15,10.792742729187012
2002-08-16,10.862713813781738
2002-08-19,10.841720581054688
2002-08-20,10.778749465942383
2002-08-21,10.845222473144531
2002-08-22,10.841720581054688
2002-08-23,10.673794746398926
2002-08-26,10.757759094238281
2002-08-27,10.649312019348145
2002-08-28,10.495373725891113
2002-08-29,10.56884479522705
2002-08-30,10.785749435424805
2002-09-03,10.519865036010742
2002-09-04,10.736766815185547
2002-09-05,10.145528793334961
2002-09-06,10.208502769470215
2002-09-09,10.320451736450195
2002-09-10,10.372931480407715
2002-09-11,10.379963874816895
2002-09-12,10.179596900939941
2002-09-13,10.17257022857666
2002-09-16,10.18663215637207
2002-09-17,10.035479545593262
2002-09-18,9.877307891845703
2002-09-19,9.441441535949707
2002-09-20,9.518767356872559
2002-09-23,9.483620643615723
2002-09-24,9.10399341583252
2002-09-25,9.160233497619629
2002-09-26,9.300837516784668
2002-09-27,8.99502944946289
2002-09-30,8.889575004577637
2002-10-01,9.652341842651367
2002-10-02,9.350048065185547
2002-10-03,9.248108863830566
2002-10-04,8.970420837402344
2002-10-07,8.706793785095215
2002-10-08,8.787642478942871
2002-10-09,8.320136070251465
2002-10-10,8.801700592041016
2002-10-11,9.202413558959961
2002-10-14,9.072358131408691
2002-10-15,9.617188453674316
2002-10-16,9.314899444580078
2002-10-17,9.701557159423828
2002-10-18,9.564469337463379
2002-10-21,9.821066856384277
2002-10-22,9.58204174041748
2002-10-23,9.673429489135742
2002-10-24,9.413318634033203
2002-10-25,9.754277229309082
2002-10-28,9.694523811340332
2002-10-29,9.761307716369629
2002-10-30,9.803492546081543
2002-10-31,9.88433837890625
2002-11-01,10.091724395751953
2002-11-04,10.024935722351074
2002-11-05,10.18663215637207
2002-11-06,10.404565811157227
2002-11-07,10.281538963317871
2002-11-08,10.088205337524414
2002-11-11,9.859728813171387
2002-11-12,9.996818542480469
2002-11-13,10.137420654296875
2002-11-14,10.292082786560059
2002-11-15,10.534624099731445
2002-11-18,10.450260162353516
2002-11-19,10.499467849731445
2002-11-20,10.495955467224121
2002-11-21,10.854493141174316
2002-11-22,10.647103309631348
2002-11-25,10.76661491394043
2002-11-26,10.527591705322266
2002-11-27,10.868552207946777
2002-11-29,10.949397087097168
2002-12-02,10.952911376953125
2002-12-03,10.731467247009277
2002-12-04,10.896671295166016
2002-12-05,10.657648086547852
2002-12-06,10.889644622802734
2002-12-09,10.682257652282715
2002-12-10,10.812309265136719
2002-12-11,10.664002418518066
2002-12-12,10.611037254333496
2002-12-13,10.381516456604004
2002-12-16,10.402704238891602
2002-12-17,10.402704238891602
2002-12-18,10.162586212158203
2002-12-19,9.940122604370117
2002-12-20,9.837718963623047
2002-12-23,9.89775276184082
2002-12-24,9.858903884887695
2002-12-26,10.031929016113281
2002-12-27,9.894219398498535
2002-12-30,9.971902847290039
2002-12-31,10.046056747436523
2003-01-02,10.099023818969727
2003-01-03,10.197890281677246
2003-01-06,10.452139854431152
2003-01-07,10.328546524047852
2003-01-08,10.134334564208984
2003-01-09,10.399168968200684
2003-01-10,10.268515586853027
2003-01-13,10.399168968200684
2003-01-14,10.240266799926758
2003-01-15,9.904808044433594
2003-01-16,10.314417839050293
2003-01-17,10.187301635742188
2003-01-21,10.028401374816895
2003-01-22,9.91540241241455
2003-01-23,9.96837329864502
2003-01-24,9.823592185974121
2003-01-27,9.329237937927246
2003-01-28,9.237428665161133
2003-01-29,9.37160873413086
2003-01-30,9.120902061462402
2003-01-31,9.269208908081055
2003-02-03,9.470484733581543
2003-02-04,9.378673553466797
2003-02-05,9.060871124267578
2003-02-06,9.149152755737305
2003-02-07,9.113836288452148
2003-02-10,9.138556480407715
2003-02-11,8.873723983764648
2003-02-12,8.810161590576172
2003-02-13,8.891376495361328
2003-02-14,8.845475196838379
2003-02-18,8.820754051208496
2003-02-19,8.757193565368652
2003-02-20,8.545326232910156
2003-02-21,8.753662109375
2003-02-24,8.474703788757324
2003-02-25,8.538265228271484
2003-02-26,8.400548934936523
2003-02-27,8.386422157287598
2003-02-28,8.647727966308594
2003-03-03,8.513548851013184
2003-03-04,8.220466613769531
2003-03-05,8.160432815551758
2003-03-06,8.139245986938477
2003-03-07,8.072158813476562
2003-03-10,7.976812362670898
2003-03-11,7.945035457611084
2003-03-12,7.9166059494018555
2003-03-13,8.264826774597168
2003-03-14,8.136909484863281
2003-03-17,8.39274787902832
2003-03-18,8.655684471130371
2003-03-19,8.659235000610352
2003-03-20,8.627257347106934
2003-03-21,9.082074165344238
2003-03-24,8.74096393585205
2003-03-25,8.527766227722168
2003-03-26,8.655684471130371
2003-03-27,8.534873962402344
2003-03-28,8.591721534729004
2003-03-31,8.652132987976074
2003-04-01,8.641468048095703
2003-04-02,8.847558975219727
2003-04-03,8.769387245178223
2003-04-04,8.616598129272461
2003-04-07,8.815572738647461
2003-04-08,8.723194122314453
2003-04-09,8.581061363220215
2003-04-10,8.637913703918457
2003-04-11,8.541976928710938
2003-04-14,8.733856201171875
2003-04-15,8.76228141784668
2003-04-16,8.780050277709961
2003-04-17,8.751617431640625
2003-04-21,8.74096393585205
2003-04-22,8.925728797912598
2003-04-23,8.915069580078125
2003-04-24,9.188671112060547
2003-04-25,9.117603302001953
2003-04-28,9.398306846618652
2003-04-29,9.405417442321777
2003-04-30,9.593737602233887
2003-05-01,9.28815746307373
2003-05-02,9.462265968322754
2003-05-05,9.522669792175293
2003-05-06,9.487141609191895
2003-05-07,9.40897274017334
2003-05-08,9.2206449508667
2003-05-09,9.398306846618652
2003-05-12,9.575977325439453
2003-05-13,9.437395095825195
2003-05-14,9.309478759765625
2003-05-15,9.245522499084473
2003-05-16,9.22775650024414
2003-05-19,9.156693458557129
2003-05-20,9.20643424987793
2003-05-21,9.099835395812988
2003-05-22,9.174455642700195
2003-05-23,9.192221641540527
2003-05-27,9.337902069091797
2003-05-28,9.373437881469727
2003-05-29,9.295265197753906
2003-05-30,9.51201343536377
2003-06-02,9.590184211730957
2003-06-03,9.639928817749023
2003-06-04,9.806933403015137
2003-06-05,9.782063484191895
2003-06-06,9.67191219329834
2003-06-09,9.48003101348877
2003-06-10,9.58307933807373
2003-06-11,9.597363471984863
2003-06-12,9.708089828491211
2003-06-13,9.693801879882812
2003-06-16,10.018834114074707
2003-06-17,10.172422409057617
2003-06-18,10.1045560836792
2003-06-19,9.98669147491455
2003-06-20,10.050981521606445
2003-06-23,9.91168212890625
2003-06-24,10.047408103942871
2003-06-25,9.92953872680664
2003-06-26,10.125988960266113
2003-06-27,10.065267562866211
2003-06-30,9.99025821685791
2003-07-01,10.133134841918945
2003-07-02,10.208142280578613
2003-07-03,10.115267753601074
2003-07-07,10.318865776062012
2003-07-08,10.397441864013672
2003-07-09,10.290291786193848
2003-07-10,10.14384651184082
2003-07-11,10.193854331970215
2003-07-14,10.175992965698242
2003-07-15,10.150986671447754
2003-07-16,10.0902681350708
2003-07-17,10.004547119140625
2003-07-18,10.179570198059082
2003-07-21,10.040265083312988
2003-07-22,10.222426414489746
2003-07-23,9.91168212890625
2003-07-24,9.783095359802246
2003-07-25,9.829530715942383
2003-07-28,9.804526329040527
2003-07-29,9.715230941772461
2003-07-30,9.78666877746582
2003-07-31,9.747379302978516
2003-08-01,9.622370719909668
2003-08-04,9.629509925842285
2003-08-05,9.49378490447998
2003-08-06,9.608080863952637
2003-08-07,9.422347068786621
2003-08-08,9.504496574401855
2003-08-11,9.575934410095215
2003-08-12,9.683088302612305
2003-08-13,9.597363471984863
2003-08-14,9.690231323242188
2003-08-15,9.797389030456543
2003-08-18,9.779525756835938
2003-08-19,9.968829154968262
2003-08-20,10.004547119140625
2003-08-21,10.0009765625
2003-08-22,9.983120918273926
2003-08-25,9.868821144104004
2003-08-26,9.92953872680664
2003-08-27,9.979544639587402
2003-08-28,10.029552459716797
2003-08-29,9.983120918273926
2003-09-02,10.14384651184082
2003-09-03,10.254575729370117
2003-09-04,10.2688627243042
2003-09-05,10.093841552734375
2003-09-08,10.21170711517334
2003-09-09,10.315291404724121
2003-09-10,10.086694717407227
2003-09-11,10.147725105285645
2003-09-12,10.176437377929688
2003-09-15,10.104644775390625
