Date,ROK
2000-04-26,8.381011009216309
2000-04-27,8.515542030334473
2000-04-28,8.475186347961426
2000-05-01,8.340652465820312
2000-05-02,8.434831619262695
2000-05-03,8.354114532470703
2000-05-04,8.407919883728027
2000-05-05,8.663524627685547
2000-05-08,8.650068283081055
2000-05-09,8.42137622833252
2000-05-10,8.15231990814209
2000-05-11,8.292146682739258
2000-05-12,8.237948417663574
2000-05-15,8.210854530334473
2000-05-16,8.251502990722656
2000-05-17,8.807018280029297
2000-05-18,8.766376495361328
2000-05-19,8.657980918884277
2000-05-22,8.983161926269531
2000-05-23,8.725725173950195
2000-05-24,8.901862144470215
2000-05-25,8.82056713104248
2000-05-26,8.969612121582031
2000-05-30,8.766376495361328
2000-05-31,8.88831615447998
2000-06-01,9.091553688049316
2000-06-02,9.02380657196045
2000-06-05,9.064454078674316
2000-06-06,8.928966522216797
2000-06-07,8.590229034423828
2000-06-08,8.536033630371094
2000-06-09,8.522483825683594
2000-06-12,8.332798957824707
2000-06-13,8.224404335021973
2000-06-14,8.061807632446289
2000-06-15,8.237948417663574
2000-06-16,8.19730281829834
2000-06-19,7.804374694824219
2000-06-20,7.1404595375061035
2000-06-21,7.221755504608154
2000-06-22,7.3436994552612305
2000-06-23,7.235302925109863
2000-06-26,7.262404441833496
2000-06-27,7.275954246520996
2000-06-28,7.079488277435303
2000-06-29,6.937222957611084
2000-06-30,6.8288254737854
2000-07-03,6.8830246925354
2000-07-05,7.045613765716553
2000-07-06,7.032068252563477
2000-07-07,7.1811065673828125
2000-07-10,7.154009819030762
2000-07-11,7.16756010055542
2000-07-12,7.262404441833496
2000-07-13,7.411446571350098
2000-07-14,8.129556655883789
2000-07-17,7.994063854217529
2000-07-18,7.8856730461120605
2000-07-19,7.8856730461120605
2000-07-20,7.8992204666137695
2000-07-21,7.912764549255371
2000-07-24,7.953416347503662
2000-07-25,7.790821552276611
2000-07-26,7.65533447265625
2000-07-27,7.695980548858643
2000-07-28,7.709529399871826
2000-07-31,7.601134300231934
2000-08-01,7.858567714691162
2000-08-02,7.817923069000244
2000-08-03,7.777276515960693
2000-08-04,7.628232479095459
2000-08-07,7.817923069000244
2000-08-08,8.116006851196289
2000-08-09,8.129556655883789
2000-08-10,8.15793228149414
2000-08-11,8.171574592590332
2000-08-14,8.280713081359863
2000-08-15,8.376206398010254
2000-08-16,8.512622833251953
2000-08-17,8.43077278137207
2000-08-18,8.321636199951172
2000-08-21,8.567192077636719
2000-08-22,8.594476699829102
2000-08-23,8.471701622009277
2000-08-24,8.594476699829102
2000-08-25,8.962810516357422
2000-08-28,8.73089599609375
2000-08-29,8.70361614227295
2000-08-30,8.55355453491211
2000-08-31,8.826395988464355
2000-09-01,8.635401725769043
2000-09-05,8.55355453491211
2000-09-06,8.662689208984375
2000-09-07,8.649040222167969
2000-09-08,8.55355453491211
2000-09-11,8.621763229370117
2000-09-12,8.621763229370117
2000-09-13,8.512622833251953
2000-09-14,8.512622833251953
2000-09-15,8.33527946472168
2000-09-18,6.657309532165527
2000-09-19,6.275334358215332
2000-09-20,6.138911724090576
2000-09-21,6.166197299957275
2000-09-22,6.220763206481934
2000-09-25,6.234406471252441
2000-09-26,6.152554988861084
2000-09-27,6.207122802734375
2000-09-28,6.5481719970703125
2000-09-29,6.616382598876953
2000-10-02,6.534528732299805
2000-10-03,6.725518226623535
2000-10-04,7.093852996826172
2000-10-05,7.066566467285156
2000-10-06,6.984719276428223
2000-10-09,6.957432270050049
2000-10-10,7.093852996826172
2000-10-11,7.134778022766113
2000-10-12,7.0529255867004395
2000-10-13,7.107494831085205
2000-10-16,7.162059783935547
2000-10-17,7.025641441345215
2000-10-18,6.9983601570129395
2000-10-19,7.175705432891846
2000-10-20,7.6940999031066895
2000-10-23,8.799107551574707
2000-10-24,8.198857307434082
2000-10-25,8.185218811035156
2000-10-26,8.171574592590332
2000-10-27,8.007869720458984
2000-10-30,8.226139068603516
2000-10-31,8.58083438873291
2000-11-01,8.689970970153809
2000-11-02,9.017377853393555
2000-11-03,9.194725036621094
2000-11-06,9.140154838562012
2000-11-07,8.908242225646973
2000-11-08,8.990097045898438
2000-11-09,8.89510440826416
2000-11-10,8.799018859863281
2000-11-13,8.785287857055664
2000-11-14,8.89510440826416
2000-11-15,8.89510440826416
2000-11-16,8.881377220153809
2000-11-17,9.128460884094238
2000-11-20,9.18337345123291
2000-11-21,8.922558784484863
2000-11-22,8.81274127960205
2000-11-24,9.169646263122559
2000-11-27,9.348095893859863
2000-11-28,9.01865005493164
2000-11-29,9.004920959472656
2000-11-30,8.84019660949707
2000-12-01,9.004920959472656
2000-12-04,9.142191886901855
2000-12-05,9.32064151763916
2000-12-06,9.375551223754883
2000-12-07,9.128460884094238
2000-12-08,9.71872329711914
2000-12-11,9.622636795043945
2000-12-12,9.732446670532227
2000-12-13,9.306910514831543
2000-12-14,9.224553108215332
2000-12-15,8.89510440826416
2000-12-18,8.881377220153809
2000-12-19,8.977470397949219
2000-12-20,8.991196632385254
2000-12-21,9.046099662780762
2000-12-22,9.29318618774414
2000-12-26,9.732446670532227
2000-12-27,10.130529403686523
2000-12-28,10.446257591247559
2000-12-29,10.459983825683594
2001-01-02,10.116806030273438
2001-01-03,10.30898380279541
2001-01-04,10.3638916015625
2001-01-05,10.30898380279541
2001-01-08,10.130529403686523
2001-01-09,10.226630210876465
2001-01-10,10.199170112609863
2001-01-11,10.103079795837402
2001-01-12,9.732446670532227
2001-01-16,10.30898380279541
2001-01-17,10.061902046203613
2001-01-18,10.061902046203613
2001-01-19,10.103079795837402
2001-01-22,10.006989479064941
2001-01-23,10.03444766998291
2001-01-24,9.965813636779785
2001-01-25,10.39134693145752
2001-01-26,10.281536102294922
2001-01-29,10.103079795837402
2001-01-30,10.320518493652344
2001-01-31,10.362249374389648
2001-02-01,10.542342185974121
2001-02-02,10.329298973083496
2001-02-05,10.388598442077637
2001-02-06,10.441315650939941
2001-02-07,10.29855728149414
2001-02-08,10.379157066345215
2001-02-09,9.99049186706543
2001-02-12,10.262115478515625
2001-02-13,10.405656814575195
2001-02-14,10.3173246383667
2001-02-15,10.485157012939453
2001-02-16,10.089866638183594
2001-02-20,10.034653663635254
2001-02-21,10.149491310119629
2001-02-22,10.025826454162598
2001-02-23,10.063371658325195
2001-02-26,10.171577453613281
2001-02-27,10.105327606201172
2001-02-28,10.149491310119629
2001-03-01,10.151698112487793
2001-03-02,10.361493110656738
2001-03-05,10.666242599487305
2001-03-06,10.6574068069458
2001-03-07,10.555822372436523
2001-03-08,10.736905097961426
2001-03-09,10.516075134277344
2001-03-12,10.26873779296875
2001-03-13,10.383576393127441
2001-03-14,10.178200721740723
2001-03-15,10.045696258544922
2001-03-16,9.319160461425781
2001-03-19,9.672492980957031
2001-03-20,9.277199745178223
2001-03-21,8.941534042358398
2001-03-22,8.612491607666016
2001-03-23,8.574951171875
2001-03-26,8.773703575134277
2001-03-27,8.137701034545898
2001-03-28,7.947781562805176
2001-03-29,7.9919538497924805
2001-03-30,8.02728271484375
2001-04-02,8.356331825256348
2001-04-03,8.071452140808105
2001-04-04,8.358531951904297
2001-04-05,8.886324882507324
2001-04-06,8.66770076751709
2001-04-09,9.003366470336914
2001-04-10,9.197698593139648
2001-04-11,9.133659362792969
2001-04-12,9.286030769348145
2001-04-16,9.274994850158691
2001-04-17,9.495824813842773
2001-04-18,9.91540813446045
2001-04-19,9.87124252319336
2001-04-20,9.716650009155273
2001-04-23,9.498035430908203
2001-04-24,9.714446067810059
2001-04-25,9.771865844726562
2001-04-26,10.019201278686523
2001-04-27,10.125203132629395
2001-04-30,9.944116592407227
2001-05-01,9.652618408203125
2001-05-02,9.542205810546875
2001-05-03,9.451659202575684
2001-05-04,9.509071350097656
2001-05-07,9.632744789123535
2001-05-08,9.657034873962402
2001-05-09,9.626115798950195
2001-05-10,9.682759284973145
2001-05-11,9.71829891204834
2001-05-14,9.640555381774902
2001-05-15,9.664992332458496
2001-05-16,10.007076263427734
2001-05-17,10.100364685058594
2001-05-18,10.051499366760254
2001-05-21,10.429126739501953
2001-05-22,10.411354064941406
2001-05-23,10.386918067932129
2001-05-24,10.369148254394531
2001-05-25,10.24030876159668
2001-05-29,10.326946258544922
2001-05-30,10.220325469970703
2001-05-31,10.44023323059082
2001-06-01,10.249199867248535
2001-06-04,10.191445350646973
2001-06-05,10.306954383850098
2001-06-06,10.246977806091309
2001-06-07,10.053722381591797
2001-06-08,9.240715026855469
2001-06-11,8.918621063232422
2001-06-12,8.663171768188477
2001-06-13,8.67872142791748
2001-06-14,8.336638450622559
2001-06-15,8.374399185180664
2001-06-18,8.307761192321777
2001-06-19,8.29220962524414
2001-06-20,8.207799911499023
2001-06-21,8.207799911499023
2001-06-22,8.065633773803711
2001-06-25,7.9856672286987305
2001-06-26,8.150044441223145
2001-06-27,8.154487609863281
2001-06-28,8.36551284790039
2001-06-29,8.467694282531738
2001-07-02,8.519855499267578
2001-07-03,8.751692771911621
2001-07-05,8.838632583618164
2001-07-06,8.734299659729004
2001-07-09,9.024096488952637
2001-07-10,9.00670337677002
2001-07-11,8.983525276184082
2001-07-12,9.070459365844727
2001-07-13,9.267521858215332
2001-07-16,9.302290916442871
2001-07-17,9.261724472045898
2001-07-18,9.273317337036133
2001-07-19,9.250129699707031
2001-07-20,9.250129699707031
2001-07-23,9.163191795349121
2001-07-24,8.902381896972656
2001-07-25,9.099435806274414
2001-07-26,9.24433708190918
2001-07-27,9.308093070983887
2001-07-30,9.319681167602539
2001-07-31,9.302290916442871
2001-08-01,9.424006462097168
2001-08-02,9.56310749053955
2001-08-03,9.82970905303955
2001-08-06,9.534125328063965
2001-08-07,9.41821002960205
2001-08-08,9.476170539855957
2001-08-09,9.426400184631348
2001-08-10,9.77769660949707
2001-08-13,9.81867790222168
2001-08-14,9.689870834350586
2001-08-15,9.672308921813965
2001-08-16,9.432259559631348
2001-08-17,9.824535369873047
2001-08-20,9.725004196166992
2001-08-21,9.754274368286133
2001-08-22,9.824535369873047
2001-08-23,9.689870834350586
2001-08-24,9.894791603088379
2001-08-27,9.806971549987793
2001-08-28,9.672308921813965
2001-08-29,9.496660232543945
2001-08-30,9.590335845947266
2001-08-31,9.397125244140625
2001-09-04,9.806971549987793
2001-09-05,9.455676078796387
2001-09-06,9.338577270507812
2001-09-07,9.063401222229004
2001-09-10,9.227339744567871
2001-09-17,8.255420684814453
2001-09-18,8.489618301391602
2001-09-19,8.202726364135742
2001-09-20,8.07977294921875
2001-09-21,7.142985820770264
2001-09-24,7.336199760437012
2001-09-25,8.00365924835205
2001-09-26,8.43106746673584
2001-09-27,8.331535339355469
2001-09-28,8.595003128051758
2001-10-01,7.845576763153076
2001-10-02,8.337389945983887
2001-10-03,8.665264129638672
2001-10-04,8.940444946289062
2001-10-05,8.79992389678955
2001-10-08,8.782362937927246
2001-10-09,8.758946418762207
2001-10-10,8.794074058532715
2001-10-11,9.227339744567871
2001-10-12,8.993135452270508
2001-10-15,9.139512062072754
2001-10-16,9.127801895141602
2001-10-17,8.829202651977539
2001-10-18,8.495469093322754
2001-10-19,8.729668617248535
2001-10-22,8.788216590881348
2001-10-23,8.747233390808105
2001-10-24,8.635990142822266
2001-10-25,8.54230785369873
2001-10-26,8.612570762634277
2001-10-29,8.343247413635254
2001-10-30,8.167593002319336
2001-10-31,8.06806468963623
2001-11-01,8.14417552947998
2001-11-02,8.173453330993652
2001-11-05,8.208582878112793
2001-11-06,8.196867942810059
2001-11-07,8.196867942810059
2001-11-08,8.265007972717285
2001-11-09,8.176133155822754
2001-11-12,8.158358573913574
2001-11-13,8.176133155822754
2001-11-14,8.288707733154297
2001-11-15,8.79823112487793
2001-11-16,9.005595207214355
2001-11-19,9.41440200805664
2001-11-20,9.48550033569336
2001-11-21,9.681022644042969
2001-11-23,9.716568946838379
2001-11-26,9.864681243896484
2001-11-27,9.811358451843262
2001-11-28,9.503278732299805
2001-11-29,9.62769603729248
2001-11-30,9.775811195373535
2001-12-03,9.965402603149414
2001-12-04,10.17869758605957
2001-12-05,10.937058448791504
2001-12-06,10.640820503234863
2001-12-07,10.771172523498535
2001-12-10,10.273489952087402
2001-12-11,10.421611785888672
2001-12-12,10.380132675170898
2001-12-13,10.12536907196045
2001-12-14,10.042426109313965
2001-12-17,10.095749855041504
2001-12-18,10.072053909301758
2001-12-19,10.391989707946777
2001-12-20,10.024651527404785
2001-12-21,10.338665008544922
2001-12-24,10.427535057067871
2001-12-26,10.445311546325684
2001-12-27,10.664527893066406
2001-12-28,10.711922645568848
2001-12-31,10.581576347351074
2002-01-02,10.623048782348633
2002-01-03,11.043708801269531
2002-01-04,11.292545318603516
2002-01-07,10.931137084960938
2002-01-08,11.174052238464355
2002-01-09,11.35179615020752
2002-01-10,11.07926082611084
2002-01-11,10.705999374389648
2002-01-14,10.640820503234863
2002-01-15,10.90151309967041
2002-01-16,10.960758209228516
2002-01-17,10.747467994689941
2002-01-18,10.7948637008667
2002-01-22,10.818567276000977
2002-01-23,10.954834938049316
2002-01-24,11.197754859924316
2002-01-25,11.179976463317871
2002-01-28,11.458436965942383
2002-01-29,11.197754859924316
2002-01-30,11.262918472290039
2002-01-31,11.40511417388916
2002-02-01,11.120726585388184
2002-02-04,11.274770736694336
2002-02-05,11.07926082611084
2002-02-06,10.694146156311035
2002-02-07,10.780843734741211
2002-02-08,10.756924629211426
2002-02-11,10.774872779846191
2002-02-12,10.85260009765625
2002-02-13,11.103734970092773
2002-02-14,11.301061630249023
2002-02-15,11.133631706237793
2002-02-19,10.996105194091797
2002-02-20,11.2113676071167
2002-02-21,11.03796100616455
2002-02-22,11.360849380493164
2002-02-25,11.803326606750488
2002-02-26,11.510333061218262
2002-02-27,11.719614028930664
2002-02-28,11.809304237365723
2002-03-01,11.815282821655273
2002-03-04,12.550749778747559
2002-03-05,12.467039108276367
2002-03-06,12.777966499328613
2002-03-07,12.62250804901123
2002-03-08,12.766010284423828
2002-03-11,12.634461402893066
2002-03-12,12.52682876586914
2002-03-13,12.520856857299805
2002-03-14,12.514873504638672
2002-03-15,12.544767379760742
2002-03-18,12.556729316711426
2002-03-19,12.550749778747559
2002-03-20,12.407246589660645
2002-03-21,12.239826202392578
2002-03-22,11.815282821655273
2002-03-25,11.366823196411133
2002-03-26,11.468478202819824
2002-03-27,11.576111793518066
2002-03-28,11.994669914245605
2002-04-01,12.000641822814941
2002-04-02,11.893011093139648
2002-04-03,11.570123672485352
2002-04-04,11.851158142089844
2002-04-05,11.629921913146973
2002-04-08,11.629921913146973
2002-04-09,11.887039184570312
2002-04-10,11.881059646606445
2002-04-11,11.77940845489502
2002-04-12,11.803326606750488
2002-04-15,11.65981674194336
2002-04-16,12.174041748046875
2002-04-17,12.21590518951416
2002-04-18,11.964766502380371
2002-04-19,11.719614028930664
2002-04-22,11.683736801147461
2002-04-23,12.24579906463623
2002-04-24,12.054460525512695
2002-04-25,12.437137603759766
2002-04-26,12.323530197143555
2002-04-29,12.311573028564453
2002-04-30,12.837760925292969
2002-05-01,12.861680030822754
2002-05-02,13.11878776550293
2002-05-03,13.11878776550293
2002-05-06,12.616525650024414
2002-05-07,12.789924621582031
2002-05-08,13.54930591583252
2002-05-09,13.564369201660156
2002-05-10,13.395712852478027
2002-05-13,13.413785934448242
2002-05-14,13.353545188903809
2002-05-15,13.540270805358887
2002-05-16,13.516180038452148
2002-05-17,13.552322387695312
2002-05-20,13.311388969421387
2002-05-21,13.016252517700195
2002-05-22,13.13068962097168
2002-05-23,13.281269073486328
2002-05-24,13.106598854064941
2002-05-28,12.919875144958496
2002-05-29,12.697015762329102
2002-05-30,12.45609188079834
2002-05-31,13.215007781982422
2002-06-03,12.919875144958496
2002-06-04,12.781340599060059
2002-06-05,12.998180389404297
2002-06-06,12.787363052368164
2002-06-07,12.835552215576172
2002-06-10,12.648828506469727
2002-06-11,12.450060844421387
2002-06-12,12.197088241577148
2002-06-13,12.191069602966309
2002-06-14,12.112762451171875
2002-06-17,12.606669425964355
2002-06-18,12.594618797302246
2002-06-19,12.293466567993164
2002-06-20,12.076621055603027
2002-06-21,12.37778377532959
2002-06-24,12.118786811828613
2002-06-25,11.745347023010254
2002-06-26,11.817626953125
2002-06-27,12.01638412475586
2002-06-28,12.034459114074707
2002-07-01,11.974225044250488
2002-07-02,11.341784477233887
2002-07-03,11.34781265258789
2002-07-05,11.624876976013184
2002-07-08,11.853759765625
2002-07-09,11.564645767211914
2002-07-10,11.60078239440918
2002-07-11,11.275528907775879
2002-07-12,11.359859466552734
2002-07-15,11.173140525817871
2002-07-16,10.974363327026367
2002-07-17,10.787647247314453
2002-07-18,10.733436584472656
2002-07-19,10.426254272460938
2002-07-22,9.793807983398438
2002-07-23,9.757667541503906
2002-07-24,10.299763679504395
2002-07-25,10.088948249816895
2002-07-26,10.257598876953125
2002-07-29,11.209270477294922
2002-07-30,11.118925094604492
2002-07-31,11.14301586151123
2002-08-01,10.823786735534668
2002-08-02,10.11906623840332
2002-08-05,9.896204948425293
2002-08-06,10.528646469116211
2002-08-07,10.902085304260254
2002-08-08,11.202980041503906
2002-08-09,11.184743881225586
2002-08-12,11.087484359741211
2002-08-13,10.710610389709473
2002-08-14,10.95375919342041
2002-08-15,11.06317138671875
2002-08-16,11.075329780578613
2002-08-19,11.251606941223145
2002-08-20,11.093564987182617
2002-08-21,11.421814918518066
2002-08-22,11.585938453674316
2002-08-23,11.25768756866455
2002-08-26,11.342796325683594
2002-08-27,11.324559211730957
2002-08-28,11.336713790893555
2002-08-29,10.820026397705078
2002-08-30,11.196901321411133
2002-09-03,10.941597938537598
2002-09-04,11.25768756866455
2002-09-05,11.099642753601074
2002-09-06,11.196901321411133
2002-09-09,11.294159889221191
2002-09-10,11.21513843536377
2002-09-11,11.367111206054688
2002-09-12,11.002386093139648
2002-09-13,10.844343185424805
2002-09-16,10.886893272399902
2002-09-17,10.734925270080566
2002-09-18,10.698457717895508
2002-09-19,10.327651977539062
2002-09-20,10.455307960510254
2002-09-23,10.163530349731445
2002-09-24,9.932541847229004
2002-09-25,10.30941390991211
2002-09-26,10.649819374084473
2002-09-27,9.90822696685791
2002-09-30,9.889991760253906
2002-10-01,10.339814186096191
2002-10-02,9.883914947509766
2002-10-03,9.981165885925293
2002-10-04,9.804886817932129
2002-10-07,9.421932220458984
2002-10-08,9.403692245483398
2002-10-09,9.130154609680176
2002-10-10,9.519189834594727
2002-10-11,9.768417358398438
2002-10-14,9.634684562683105
2002-10-15,10.120973587036133
2002-10-16,9.646843910217285
2002-10-17,10.035876274108887
2002-10-18,10.254711151123047
2002-10-21,10.607274055480957
2002-10-22,10.321571350097656
2002-10-23,10.42491340637207
2002-10-24,10.17569351196289
2002-10-25,10.151374816894531
2002-10-28,10.18176555633545
2002-10-29,10.060192108154297
2002-10-30,10.090588569641113
2002-10-31,10.060192108154297
2002-11-01,10.17569351196289
2002-11-04,10.35804557800293
2002-11-05,10.42491340637207
2002-11-06,10.455307960510254
2002-11-07,10.734925270080566
2002-11-08,10.74708080291748
2002-11-11,11.06317138671875
2002-11-12,11.154354095458984
2002-11-13,11.367111206054688
2002-11-14,12.04477310180664
2002-11-15,11.989582061767578
2002-11-18,11.848533630371094
2002-11-19,11.879189491271973
2002-11-20,12.124504089355469
2002-11-21,12.210359573364258
2002-11-22,12.633519172668457
2002-11-25,12.756181716918945
2002-11-26,12.523131370544434
2002-11-27,13.111884117126465
2002-11-29,12.909501075744629
2002-12-02,12.878830909729004
2002-12-03,12.69484806060791
2002-12-04,12.523131370544434
2002-12-05,12.369812965393066
2002-12-06,12.35141658782959
2002-12-09,12.449542045593262
2002-12-10,12.54153060913086
2002-12-11,12.658053398132324
2002-12-12,12.584464073181152
2002-12-13,12.946296691894531
2002-12-16,13.34492301940918
2002-12-17,13.105749130249023
2002-12-18,12.799107551574707
2002-12-19,12.621258735656738
2002-12-20,12.682583808898926
2002-12-23,12.572196960449219
2002-12-24,12.529263496398926
2002-12-26,12.633519172668457
2002-12-27,12.30235481262207
2002-12-30,12.67032241821289
2002-12-31,12.700989723205566
2003-01-02,13.111884117126465
2003-01-03,12.780709266662598
2003-01-06,12.940166473388672
2003-01-07,12.976954460144043
2003-01-08,12.860428810119629
2003-01-09,13.191609382629395
2003-01-10,13.890739440917969
2003-01-13,14.136052131652832
2003-01-14,14.320039749145508
2003-01-15,14.546954154968262
2003-01-16,14.399759292602539
2003-01-17,13.982741355895996
2003-01-21,13.786482810974121
2003-01-22,13.896879196166992
2003-01-23,14.185121536254883
2003-01-24,13.749691009521484
2003-01-27,13.46144962310791
2003-01-28,13.363322257995605
2003-01-29,13.49210262298584
2003-01-30,13.614767074584961
2003-01-31,14.136052131652832
2003-02-03,14.497881889343262
2003-02-04,14.123791694641113
2003-02-05,13.95820426940918
2003-02-06,13.829414367675781
2003-02-07,13.565702438354492
2003-02-10,13.80488109588623
2003-02-11,13.676093101501465
2003-02-12,13.351056098937988
2003-02-13,13.187301635742188
2003-02-14,13.78054428100586
2003-02-18,13.97829532623291
2003-02-19,14.1698637008667
2003-02-20,14.157501220703125
2003-02-21,14.503558158874512
2003-02-24,14.336706161499023
2003-02-25,14.07098388671875
2003-02-26,13.916491508483887
2003-02-27,14.256375312805176
2003-02-28,14.219292640686035
2003-03-03,14.052448272705078
2003-03-04,13.786714553833008
2003-03-05,14.027726173400879
2003-03-06,13.8423433303833
2003-03-07,13.30471420288086
2003-03-10,12.933941841125488
2003-03-11,12.142938613891602
2003-03-12,11.846321105957031
2003-03-13,12.7423734664917
2003-03-14,12.7423734664917
2003-03-17,13.255270957946777
2003-03-18,13.521004676818848
2003-03-19,13.453021049499512
2003-03-20,13.718745231628418
2003-03-21,13.89177417755127
2003-03-24,13.323258399963379
2003-03-25,13.669309616088867
2003-03-26,13.205838203430176
2003-03-27,13.100787162780762
2003-03-28,12.791799545288086
2003-03-31,12.791799545288086
2003-04-01,12.810335159301758
2003-04-02,13.100787162780762
2003-04-03,12.927762985229492
2003-04-04,12.835063934326172
2003-04-07,13.100787162780762
2003-04-08,12.933941841125488
2003-04-09,12.884495735168457
2003-04-10,13.100787162780762
2003-04-11,12.921571731567383
2003-04-14,13.131680488586426
2003-04-15,13.057531356811523
2003-04-16,12.859782218933105
2003-04-17,13.174941062927246
2003-04-21,13.335610389709473
2003-04-22,14.052448272705078
2003-04-23,13.873242378234863
2003-04-24,13.558073043823242
2003-04-25,13.391228675842285
2003-04-28,13.817622184753418
2003-04-29,13.965936660766602
2003-04-30,14.08952522277832
2003-05-01,13.873242378234863
2003-05-02,14.145133972167969
2003-05-05,13.965936660766602
2003-05-06,14.052448272705078
2003-05-07,13.78054428100586
2003-05-08,13.77742862701416
2003-05-09,14.101163864135742
2003-05-12,14.157198905944824
2003-05-13,14.126068115234375
2003-05-14,13.852139472961426
2003-05-15,14.038908958435059
2003-05-16,14.157198905944824
2003-05-19,13.534632682800293
2003-05-20,13.435015678405762
2003-05-21,13.534632682800293
2003-05-22,13.677818298339844
2003-05-23,13.715171813964844
2003-05-27,14.375097274780273
2003-05-28,14.150965690612793
2003-05-29,14.319066047668457
2003-05-30,14.723730087280273
2003-06-02,14.935410499572754
2003-06-03,15.184433937072754
2003-06-04,15.508170127868652
2003-06-05,15.794540405273438
2003-06-06,15.732292175292969
2003-06-09,15.234245300292969
2003-06-10,15.27159309387207
2003-06-11,15.533074378967285
2003-06-12,15.570429801940918
2003-06-13,15.308948516845703
2003-06-16,15.533074378967285
2003-06-17,15.371201515197754
2003-06-18,15.228006362915039
2003-06-19,15.016341209411621
2003-06-20,15.128398895263672
2003-06-23,15.010113716125488
2003-06-24,14.742408752441406
2003-06-25,14.705056190490723
2003-06-26,15.003889083862305
2003-06-27,14.947860717773438
2003-06-30,14.842021942138672
2003-07-01,14.922959327697754
2003-07-02,15.402331352233887
2003-07-03,15.134622573852539
2003-07-07,15.638917922973633
2003-07-08,15.769645690917969
2003-07-09,15.072373390197754
2003-07-10,14.966532707214355
2003-07-11,14.966532707214355
2003-07-14,15.04747200012207
2003-07-15,14.91050910949707
2003-07-16,14.83579158782959
2003-07-17,14.922959327697754
2003-07-18,15.402331352233887
2003-07-21,15.346302032470703
2003-07-22,16.087158203125
2003-07-23,16.479373931884766
2003-07-24,16.348634719848633
2003-07-25,16.915172576904297
2003-07-28,16.336177825927734
2003-07-29,15.975098609924316
2003-07-30,15.769645690917969
2003-07-31,16.087158203125
2003-08-01,16.074708938598633
2003-08-04,16.249025344848633
2003-08-05,16.068479537963867
2003-08-06,16.012449264526367
2003-08-07,15.927862167358398
2003-08-08,16.015579223632812
2003-08-11,16.178499221801758
2003-08-12,16.197298049926758
2003-08-13,16.090778350830078
2003-08-14,16.52311897277832
2003-08-15,16.46672248840332
2003-08-18,16.955461502075195
2003-08-19,17.01185417175293
2003-08-20,16.917861938476562
2003-08-21,16.980533599853516
2003-08-22,16.754953384399414
2003-08-25,16.328876495361328
2003-08-26,16.5732479095459
2003-08-27,16.654695510864258
2003-08-28,17.068248748779297
2003-08-29,17.05571174621582
2003-09-02,17.130910873413086
2003-09-03,17.231168746948242
2003-09-04,17.187297821044922
2003-09-05,16.92413330078125
2003-09-08,16.986797332763672
2003-09-09,16.980533599853516
2003-09-10,15.902790069580078
2003-09-11,16.5732479095459
2003-09-12,16.911598205566406
2003-09-15,17.09331703186035
2003-09-16,17.2938232421875
2003-09-17,17.28754997253418
2003-09-18,17.751222610473633
