Date,VMC
2000-08-04,30.77703857421875
2000-08-07,31.254552841186523
2000-08-08,31.688661575317383
2000-08-09,31.254552841186523
2000-08-10,30.994115829467773
2000-08-11,32.122737884521484
2000-08-14,32.122737884521484
2000-08-15,32.252967834472656
2000-08-16,32.426612854003906
2000-08-17,32.33977127075195
2000-08-18,32.209556579589844
2000-08-21,32.312461853027344
2000-08-22,31.9636173248291
2000-08-23,31.440353393554688
2000-08-24,31.004262924194336
2000-08-25,31.135089874267578
2000-08-28,30.306562423706055
2000-08-29,30.960674285888672
2000-08-30,30.393787384033203
2000-08-31,30.92796516418457
2000-09-01,30.437387466430664
2000-09-05,30.350173950195312
2000-09-06,30.91706085205078
2000-09-07,30.82985496520996
2000-09-08,30.786251068115234
2000-09-11,30.699018478393555
2000-09-12,30.306562423706055
2000-09-13,30.044918060302734
2000-09-14,29.2600154876709
2000-09-15,28.56231689453125
2000-09-18,27.559349060058594
2000-09-19,27.472131729125977
2000-09-20,27.29771614074707
2000-09-21,26.992460250854492
2000-09-22,26.818031311035156
2000-09-25,26.77443504333496
2000-09-26,26.556396484375
2000-09-27,26.33837127685547
2000-09-28,27.29771614074707
2000-09-29,28.039031982421875
2000-10-02,28.126239776611328
2000-10-03,29.08559226989746
2000-10-04,28.039031982421875
2000-10-05,27.254108428955078
2000-10-06,26.77443504333496
2000-10-09,26.687211990356445
2000-10-10,26.120342254638672
2000-10-11,25.989526748657227
2000-10-12,25.90230941772461
2000-10-13,26.1639461517334
2000-10-16,26.207557678222656
2000-10-17,26.07673454284668
2000-10-18,25.597049713134766
2000-10-19,26.29477882385254
2000-10-20,26.33837127685547
2000-10-23,26.42557716369629
2000-10-24,27.079689025878906
2000-10-25,26.687211990356445
2000-10-26,27.16689682006836
2000-10-27,27.428529739379883
2000-10-30,28.823942184448242
2000-10-31,29.303625106811523
2000-11-01,29.34720802307129
2000-11-02,29.870498657226562
2000-11-03,29.696075439453125
2000-11-06,29.739694595336914
2000-11-07,29.783300399780273
2000-11-08,30.262958526611328
2000-11-09,29.95770263671875
2000-11-10,29.129186630249023
2000-11-13,29.521665573120117
2000-11-14,29.91409683227539
2000-11-15,29.47806167602539
2000-11-16,29.608856201171875
2000-11-17,29.390823364257812
2000-11-20,29.318958282470703
2000-11-21,29.27512550354004
2000-11-22,29.099822998046875
2000-11-24,29.231311798095703
2000-11-27,29.406612396240234
2000-11-28,29.66954803466797
2000-11-29,29.66954803466797
2000-11-30,30.06397819519043
2000-12-01,30.502227783203125
2000-12-04,31.641700744628906
2000-12-05,32.21140670776367
2000-12-06,31.510217666625977
2000-12-07,31.816987991333008
2000-12-08,32.07993698120117
2000-12-11,31.904632568359375
2000-12-12,31.860794067382812
2000-12-13,31.685503005981445
2000-12-14,31.46639060974121
2000-12-15,30.896678924560547
2000-12-18,31.641700744628906
2000-12-19,32.07993698120117
2000-12-20,31.685503005981445
2000-12-21,32.07993698120117
2000-12-22,32.4743766784668
2000-12-26,32.956451416015625
2000-12-27,33.263206481933594
2000-12-28,33.39469528198242
2000-12-29,33.56998825073242
2001-01-02,32.38671112060547
2001-01-03,32.956451416015625
2001-01-04,33.52616882324219
2001-01-05,32.38671112060547
2001-01-08,32.03611373901367
2001-01-09,31.247257232666016
2001-01-10,31.554033279418945
2001-01-11,31.554033279418945
2001-01-12,31.554033279418945
2001-01-16,32.4743766784668
2001-01-17,32.07993698120117
2001-01-18,31.641700744628906
2001-01-19,30.76518440246582
2001-01-22,29.976341247558594
2001-01-23,30.80900001525879
2001-01-24,30.58987808227539
2001-01-25,30.852840423583984
2001-01-26,30.852840423583984
2001-01-29,31.231477737426758
2001-01-30,31.294588088989258
2001-01-31,31.890609741210938
2001-02-01,32.07293701171875
2001-02-02,32.002811431884766
2001-02-05,31.757366180419922
2001-02-06,31.918655395507812
2001-02-07,31.904632568359375
2001-02-08,31.589101791381836
2001-02-09,31.427827835083008
2001-02-12,31.000080108642578
2001-02-13,31.20345687866211
2001-02-14,30.838808059692383
2001-02-15,31.028118133544922
2001-02-16,30.523279190063477
2001-02-20,30.383033752441406
2001-02-21,30.13984489440918
2001-02-22,29.54071807861328
2001-02-23,29.019136428833008
2001-02-26,29.709882736206055
2001-02-27,29.575952529907227
2001-02-28,29.83676528930664
2001-03-01,30.710805892944336
2001-03-02,31.260581970214844
2001-03-05,32.29673767089844
2001-03-06,32.28263473510742
2001-03-07,32.67736053466797
2001-03-08,33.128475189208984
2001-03-09,33.121402740478516
2001-03-12,32.77604675292969
2001-03-13,32.82536697387695
2001-03-14,31.965436935424805
2001-03-15,32.24738693237305
2001-03-16,31.768075942993164
2001-03-19,32.3460578918457
2001-03-20,32.423606872558594
2001-03-21,31.683507919311523
2001-03-22,30.80242919921875
2001-03-23,31.246492385864258
2001-03-26,32.212127685546875
2001-03-27,32.88882064819336
2001-03-28,32.65620422363281
2001-03-29,32.45177459716797
2001-03-30,33.008636474609375
2001-04-02,32.691444396972656
2001-04-03,32.55047607421875
2001-04-04,33.05091857910156
2001-04-05,33.53727340698242
2001-04-06,32.76898956298828
2001-04-09,33.28354263305664
2001-04-10,32.733741760253906
2001-04-11,31.62004852294922
2001-04-12,31.5777645111084
2001-04-16,31.528432846069336
2001-04-17,31.591867446899414
2001-04-18,32.35312271118164
2001-04-19,32.085269927978516
2001-04-20,31.613006591796875
2001-04-23,31.126646041870117
2001-04-24,31.253538131713867
2001-04-25,31.232385635375977
2001-04-26,31.436796188354492
2001-04-27,32.74784469604492
2001-04-30,32.58572006225586
2001-05-01,32.33902359008789
2001-05-02,32.07822036743164
2001-05-03,31.641210556030273
2001-05-04,32.29673767089844
2001-05-07,33.692359924316406
2001-05-08,34.34080123901367
2001-05-09,35.32762145996094
2001-05-10,35.65892028808594
2001-05-11,35.59547805786133
2001-05-14,35.58137893676758
2001-05-15,35.72234344482422
2001-05-16,38.09771728515625
2001-05-17,37.992008209228516
2001-05-18,37.84398651123047
2001-05-21,38.034297943115234
2001-05-22,38.09771728515625
2001-05-23,37.76152038574219
2001-05-24,37.811065673828125
2001-05-25,37.27315139770508
2001-05-29,38.11541748046875
2001-05-30,37.612876892089844
2001-05-31,38.27822494506836
2001-06-01,37.87476348876953
2001-06-04,38.044647216796875
2001-06-05,38.08002471923828
2001-06-06,37.78982925415039
2001-06-07,38.044647216796875
2001-06-08,38.31363296508789
2001-06-11,37.89601135253906
2001-06-12,38.09419250488281
2001-06-13,38.68166732788086
2001-06-14,37.053707122802734
2001-06-15,36.97584533691406
2001-06-18,37.138671875
2001-06-19,37.0324821472168
2001-06-20,38.469337463378906
2001-06-21,38.433929443359375
2001-06-22,37.945533752441406
2001-06-25,36.91215896606445
2001-06-26,37.9738655090332
2001-06-27,37.46422576904297
2001-06-28,37.506710052490234
2001-06-29,38.044647216796875
2001-07-02,39.000186920166016
2001-07-03,38.207427978515625
2001-07-05,38.07297134399414
2001-07-06,37.450077056884766
2001-07-09,37.372230529785156
2001-07-10,37.10324478149414
2001-07-11,36.6148796081543
2001-07-12,36.805992126464844
2001-07-13,37.01832580566406
2001-07-16,36.813053131103516
2001-07-17,36.593631744384766
2001-07-18,36.791839599609375
2001-07-19,36.82721710205078
2001-07-20,36.45915985107422
2001-07-23,35.708892822265625
2001-07-24,34.37113952636719
2001-07-25,34.66840362548828
2001-07-26,33.712860107421875
2001-07-27,33.91105270385742
2001-07-30,34.066768646240234
2001-07-31,34.717952728271484
2001-08-01,34.4489860534668
2001-08-02,34.39942169189453
2001-08-03,34.236656188964844
2001-08-06,33.86857604980469
2001-08-07,34.11631774902344
2001-08-08,33.896888732910156
2001-08-09,33.98181915283203
2001-08-10,34.746253967285156
2001-08-13,34.59054183959961
2001-08-14,34.59054183959961
2001-08-15,34.27203369140625
2001-08-16,34.8807373046875
2001-08-17,34.300350189208984
2001-08-20,34.37113952636719
2001-08-21,34.54099655151367
2001-08-22,34.15345764160156
2001-08-23,34.35966873168945
2001-08-24,35.163177490234375
2001-08-27,34.871646881103516
2001-08-28,34.31700897216797
2001-08-29,34.16057205200195
2001-08-30,33.98992156982422
2001-08-31,34.13920974731445
2001-09-04,35.134765625
2001-09-05,35.483211517333984
2001-09-06,34.72944641113281
2001-09-07,33.485042572021484
2001-09-10,33.16505813598633
2001-09-17,31.280681610107422
2001-09-18,30.89669418334961
2001-09-19,29.844301223754883
2001-09-20,28.443431854248047
2001-09-21,27.1279296875
2001-09-24,28.699440002441406
2001-09-25,28.46475601196289
2001-09-26,28.727863311767578
2001-09-27,29.566953659057617
2001-09-28,30.718908309936523
2001-10-01,30.29936408996582
2001-10-02,30.683359146118164
2001-10-03,32.14107131958008
2001-10-04,32.52505874633789
2001-10-05,32.6032829284668
2001-10-08,31.956195831298828
2001-10-09,32.46818161010742
2001-10-10,33.157962799072266
2001-10-11,33.86902618408203
2001-10-12,33.861907958984375
2001-10-15,32.965946197509766
2001-10-16,32.93039321899414
2001-10-17,32.86640930175781
2001-10-18,32.55350875854492
2001-10-19,32.09843826293945
2001-10-22,32.92327880859375
2001-10-23,30.718908309936523
2001-10-24,30.41314697265625
2001-10-25,30.320714950561523
2001-10-26,30.633594512939453
2001-10-29,30.07183074951172
2001-10-30,29.66651725769043
2001-10-31,29.559846878051758
2001-11-01,29.353620529174805
2001-11-02,29.66651725769043
2001-11-05,30.790016174316406
2001-11-06,30.95355987548828
2001-11-07,31.58643913269043
2001-11-08,31.46554946899414
2001-11-09,30.960674285888672
2001-11-12,31.088680267333984
2001-11-13,32.005985260009766
2001-11-14,31.913528442382812
2001-11-15,32.148193359375
2001-11-16,32.368621826171875
2001-11-19,33.03705596923828
2001-11-20,32.70994567871094
2001-11-21,32.47770309448242
2001-11-23,33.09938430786133
2001-11-26,32.627777099609375
2001-11-27,32.46342468261719
2001-11-28,32.677799224853516
2001-11-29,32.53488540649414
2001-11-30,33.049381256103516
2001-12-03,32.999359130859375
2001-12-04,33.15655517578125
2001-12-05,33.65675354003906
2001-12-06,34.1569938659668
2001-12-07,34.34275817871094
2001-12-10,33.99977493286133
2001-12-11,34.0497932434082
2001-12-12,33.72822952270508
2001-12-13,33.62105178833008
2001-12-14,33.58533477783203
2001-12-17,33.499568939208984
2001-12-18,33.32807540893555
2001-12-19,33.1351318359375
2001-12-20,33.17085647583008
2001-12-21,33.21372604370117
2001-12-24,33.85686111450195
2001-12-26,33.956905364990234
2001-12-27,34.0497932434082
2001-12-28,34.25701141357422
2001-12-31,34.25701141357422
2002-01-02,33.985477447509766
2002-01-03,33.94260787963867
2002-01-04,34.26417541503906
2002-01-07,34.45710754394531
2002-01-08,34.0497932434082
2002-01-09,34.34992218017578
2002-01-10,34.16410827636719
2002-01-11,33.83541488647461
2002-01-14,33.65675354003906
2002-01-15,33.82111740112305
2002-01-16,33.3995246887207
2002-01-17,33.163719177246094
2002-01-18,32.76354217529297
2002-01-22,32.792152404785156
2002-01-23,32.67064666748047
2002-01-24,32.692100524902344
2002-01-25,32.98506546020508
2002-01-28,33.020782470703125
2002-01-29,32.8707275390625
2002-01-30,32.94218444824219
2002-01-31,33.15655517578125
2002-02-01,32.83499526977539
2002-02-04,32.78499221801758
2002-02-05,32.90645980834961
2002-02-06,32.792152404785156
2002-02-07,32.999359130859375
2002-02-08,32.89216232299805
2002-02-11,33.478126525878906
2002-02-12,33.77824401855469
2002-02-13,33.65675354003906
2002-02-14,33.54243469238281
2002-02-15,33.499568939208984
2002-02-19,32.82070541381836
2002-02-20,33.219337463378906
2002-02-21,33.398921966552734
2002-02-22,33.90167999267578
2002-02-25,34.18180847167969
2002-02-26,34.296730041503906
2002-02-27,34.102813720703125
2002-02-28,34.71331787109375
2002-03-01,34.066871643066406
2002-03-04,35.01498031616211
2002-03-05,33.2049674987793
2002-03-06,34.160247802734375
2002-03-07,34.48345184326172
2002-03-08,34.390079498291016
2002-03-11,34.260826110839844
2002-03-12,34.562477111816406
2002-03-13,34.361358642578125
2002-03-14,34.426025390625
2002-03-15,34.51938247680664
2002-03-18,34.22489929199219
2002-03-19,34.75640869140625
2002-03-20,34.160247802734375
2002-03-21,33.72929382324219
2002-03-22,34.08843994140625
2002-03-25,33.090065002441406
2002-03-26,34.03814697265625
2002-03-27,34.160247802734375
2002-03-28,34.145912170410156
2002-04-01,34.13154220581055
2002-04-02,34.260826110839844
2002-04-03,33.78677749633789
2002-04-04,34.102813720703125
2002-04-05,34.52657699584961
2002-04-08,35.10116195678711
2002-04-09,35.31665802001953
2002-04-10,35.589576721191406
2002-04-11,35.194541931152344
2002-04-12,35.57522201538086
2002-04-15,35.374114990234375
2002-04-16,35.11555099487305
2002-04-17,34.698944091796875
2002-04-18,34.44038772583008
2002-04-19,34.476287841796875
2002-04-22,33.4420051574707
2002-04-23,33.59284973144531
2002-04-24,33.55691146850586
2002-04-25,33.26960754394531
2002-04-26,33.1259765625
2002-04-29,33.147518157958984
2002-04-30,33.05413818359375
2002-05-01,33.722103118896484
2002-05-02,33.82984924316406
2002-05-03,33.91605758666992
2002-05-06,33.26244354248047
2002-05-07,33.600006103515625
2002-05-08,33.75804901123047
2002-05-09,33.44919204711914
2002-05-10,33.348628997802734
2002-05-13,33.54972457885742
2002-05-14,34.275169372558594
2002-05-15,34.21771240234375
2002-05-16,34.045352935791016
2002-05-17,34.49066925048828
2002-05-20,34.174644470214844
2002-05-21,33.671852111816406
2002-05-22,33.747623443603516
2002-05-23,34.56334686279297
2002-05-24,33.9714241027832
2002-05-28,33.661014556884766
2002-05-29,33.71155548095703
2002-05-30,33.855926513671875
2002-05-31,34.527259826660156
2002-06-03,33.55274200439453
2002-06-04,33.610469818115234
2002-06-05,34.31069564819336
2002-06-06,33.70432662963867
2002-06-07,33.819828033447266
2002-06-10,33.588844299316406
2002-06-11,33.30009460449219
2002-06-12,33.8126106262207
2002-06-13,33.430023193359375
2002-06-14,33.725982666015625
2002-06-17,34.10857391357422
2002-06-18,34.57780075073242
2002-06-19,33.480552673339844
2002-06-20,34.180755615234375
2002-06-21,31.293270111083984
2002-06-24,31.625329971313477
2002-06-25,31.1055908203125
2002-06-26,31.040607452392578
2002-06-27,31.127239227294922
2002-06-28,31.61811065673828
2002-07-01,31.08392333984375
2002-07-02,30.3187255859375
2002-07-03,30.167146682739258
2002-07-05,31.06948471069336
2002-07-08,30.643579483032227
2002-07-09,30.01554298400879
2002-07-10,29.27924346923828
2002-07-11,28.752273559570312
2002-07-12,28.911067962646484
2002-07-15,28.55014991760254
2002-07-16,27.0197696685791
2002-07-17,27.409576416015625
2002-07-18,26.998106002807617
2002-07-19,25.799800872802734
2002-07-22,25.03462028503418
2002-07-23,25.1645565032959
2002-07-24,26.225711822509766
2002-07-25,26.94757843017578
2002-07-26,27.71999740600586
2002-07-29,29.827861785888672
2002-07-30,28.867773056030273
2002-07-31,29.192607879638672
2002-08-01,28.46350860595703
2002-08-02,27.380720138549805
2002-08-05,27.142492294311523
2002-08-06,27.828264236450195
2002-08-07,28.16755485534668
2002-08-08,28.932743072509766
2002-08-09,28.752273559570312
2002-08-12,27.878793716430664
2002-08-13,27.691116333007812
2002-08-14,28.48518180847168
2002-08-15,28.85332679748535
2002-08-16,28.874990463256836
2002-08-19,29.604093551635742
2002-08-20,29.604093551635742
2002-08-21,28.00152587890625
2002-08-22,28.355239868164062
2002-08-23,28.1990966796875
2002-08-26,28.925323486328125
2002-08-27,28.71471405029297
2002-08-28,28.3153018951416
2002-08-29,28.3153018951416
2002-08-30,28.33708953857422
2002-09-03,27.63265609741211
2002-09-04,28.71471405029297
2002-09-05,28.685659408569336
2002-09-06,28.961626052856445
2002-09-09,29.15770721435547
2002-09-10,29.5426025390625
2002-09-11,29.811307907104492
2002-09-12,29.092357635498047
2002-09-13,29.310211181640625
2002-09-16,29.273900985717773
2002-09-17,28.71471405029297
2002-09-18,28.460535049438477
2002-09-19,27.255002975463867
2002-09-20,27.763376235961914
2002-09-23,27.342159271240234
2002-09-24,26.310928344726562
2002-09-25,26.971786499023438
2002-09-26,27.16786766052246
2002-09-27,26.129379272460938
2002-09-30,26.260099411010742
2002-10-01,26.39807891845703
2002-10-02,25.512096405029297
2002-10-03,25.10540771484375
2002-10-04,24.70598793029785
2002-10-07,24.16131591796875
2002-10-08,24.626100540161133
2002-10-09,23.507720947265625
2002-10-10,24.66242027282715
2002-10-11,25.599231719970703
2002-10-14,25.47577667236328
2002-10-15,27.08797836303711
2002-10-16,26.172950744628906
2002-10-17,27.530986785888672
2002-10-18,26.434396743774414
2002-10-21,27.160598754882812
2002-10-22,26.434396743774414
2002-10-23,26.724872589111328
2002-10-24,26.034971237182617
2002-10-25,26.536048889160156
2002-10-28,24.277515411376953
2002-10-29,24.154056549072266
2002-10-30,24.19036865234375
2002-10-31,24.371932983398438
2002-11-01,25.061830520629883
2002-11-04,25.316015243530273
2002-11-05,25.512096405029297
2002-11-06,25.9405517578125
2002-11-07,25.1126651763916
2002-11-08,25.127193450927734
2002-11-11,24.86574363708496
2002-11-12,25.09087562561035
2002-11-13,25.163501739501953
2002-11-14,25.904239654541016
2002-11-15,26.09305763244629
2002-11-18,26.042219161987305
2002-11-19,26.158428192138672
2002-11-20,26.572364807128906
2002-11-21,27.39299201965332
2002-11-22,26.81934356689453
2002-11-25,27.11165428161621
2002-11-26,26.695117950439453
2002-11-27,27.542808532714844
2002-11-29,27.5793514251709
2002-12-02,27.652427673339844
2002-12-03,26.87778663635254
2002-12-04,27.118959426879883
2002-12-05,27.06780242919922
2002-12-06,27.192039489746094
2002-12-09,26.73166275024414
2002-12-10,26.90703582763672
2002-12-11,27.11165428161621
2002-12-12,27.1481990814209
2002-12-13,26.87778663635254
2002-12-16,27.696260452270508
2002-12-17,27.66703987121582
2002-12-18,26.717044830322266
2002-12-19,26.95086669921875
2002-12-20,27.542808532714844
2002-12-23,27.58665657043457
2002-12-24,27.45511245727539
2002-12-26,27.228567123413086
2002-12-27,26.80472183227539
2002-12-30,27.00934410095215
2002-12-31,27.403968811035156
2003-01-02,28.025117874145508
2003-01-03,27.440494537353516
2003-01-06,27.659725189208984
2003-01-07,27.403968811035156
2003-01-08,26.622026443481445
2003-01-09,26.366273880004883
2003-01-10,26.161645889282227
2003-01-13,26.000873565673828
2003-01-14,25.942419052124023
2003-01-15,25.43086051940918
2003-01-16,25.3066463470459
2003-01-17,25.211633682250977
2003-01-21,24.61240577697754
2003-01-22,24.480867385864258
2003-01-23,24.853561401367188
2003-01-24,24.846261978149414
2003-01-27,24.480867385864258
2003-01-28,24.919334411621094
2003-01-29,25.04355239868164
2003-01-30,24.4954891204834
2003-01-31,24.88279914855957
2003-02-03,24.963171005249023
2003-02-04,24.195858001708984
2003-02-05,23.830490112304688
2003-02-06,23.3043270111084
2003-02-07,23.18740463256836
2003-02-10,23.31162452697754
2003-02-11,23.27509307861328
2003-02-12,23.15086555480957
2003-02-13,22.97547721862793
2003-02-14,23.53087043762207
2003-02-18,23.7354793548584
2003-02-19,23.58932876586914
2003-02-20,23.538179397583008
2003-02-21,23.969331741333008
2003-02-24,23.413942337036133
2003-02-25,23.669708251953125
2003-02-26,23.56294822692871
2003-02-27,23.445125579833984
2003-02-28,23.342044830322266
2003-03-03,23.437767028808594
2003-03-04,22.539430618286133
2003-03-05,22.377429962158203
2003-03-06,22.03871726989746
2003-03-07,22.274341583251953
2003-03-10,21.832542419433594
2003-03-11,21.61899757385254
2003-03-12,21.398094177246094
2003-03-13,21.90618324279785
2003-03-14,21.95771598815918
2003-03-17,22.51734161376953
2003-03-18,22.509971618652344
2003-03-19,22.819242477416992
2003-03-20,22.694049835205078
2003-03-21,23.783849716186523
2003-03-24,23.099048614501953
2003-03-25,23.084318161010742
2003-03-26,22.730878829956055
2003-03-27,22.59834098815918
2003-03-28,22.509971618652344
2003-03-31,22.259618759155273
2003-04-01,22.657241821289062
2003-04-02,23.297861099243164
2003-04-03,23.23894691467285
2003-04-04,23.172691345214844
2003-04-07,23.349390029907227
2003-04-08,23.275775909423828
2003-04-09,23.02541160583496
2003-04-10,23.14322853088379
2003-04-11,23.099048614501953
2003-04-14,23.452484130859375
2003-04-15,23.643951416015625
2003-04-16,23.14322853088379
2003-04-17,23.445125579833984
2003-04-21,23.297861099243164
2003-04-22,23.555585861206055
2003-04-23,23.71757698059082
2003-04-24,23.629213333129883
2003-04-25,23.032779693603516
2003-04-28,23.548221588134766
2003-04-29,24.3729248046875
2003-04-30,25.749876022338867
2003-05-01,25.639434814453125
2003-05-02,25.94868278503418
2003-05-05,25.639434814453125
2003-05-06,26.125408172607422
2003-05-07,26.022323608398438
2003-05-08,25.764606475830078
2003-05-09,26.06650161743164
2003-05-12,26.43466567993164
2003-05-13,26.338945388793945
2003-05-14,26.140132904052734
2003-05-15,26.26531410217285
2003-05-16,26.3021240234375
2003-05-19,25.97814178466797
2003-05-20,25.96341323852539
2003-05-21,26.063512802124023
2003-05-22,26.308216094970703
2003-05-23,26.545495986938477
2003-05-27,27.212844848632812
2003-05-28,27.34630012512207
2003-05-29,26.78277015686035
2003-05-30,27.168336868286133
2003-06-02,27.79120445251465
2003-06-03,27.338891983032227
2003-06-04,27.976577758789062
2003-06-05,28.473365783691406
2003-06-06,28.621660232543945
2003-06-09,27.650318145751953
2003-06-10,28.325075149536133
2003-06-11,29.014646530151367
2003-06-12,29.11106300354004
2003-06-13,28.88120460510254
2003-06-16,29.400257110595703
2003-06-17,29.51146697998047
2003-06-18,29.326091766357422
2003-06-19,28.658754348754883
2003-06-20,27.902423858642578
2003-06-23,27.62066078186035
2003-06-24,27.880184173583984
2003-06-25,27.539094924926758
2003-06-26,27.820873260498047
2003-06-27,27.39820098876953
2003-06-30,27.487173080444336
2003-07-01,27.62066078186035
2003-07-02,27.946908950805664
2003-07-03,27.56133270263672
2003-07-07,28.56977653503418
2003-07-08,28.532678604125977
2003-07-09,28.376985549926758
2003-07-10,28.213871002197266
2003-07-11,28.102632522583008
2003-07-14,28.213871002197266
2003-07-15,27.546504974365234
2003-07-16,27.32405662536621
2003-07-17,27.160932540893555
2003-07-18,27.502017974853516
2003-07-21,27.153520584106445
2003-07-22,27.509429931640625
2003-07-23,27.746706008911133
2003-07-24,27.694795608520508
2003-07-25,27.487173080444336
2003-07-28,28.013647079467773
2003-07-29,29.53371238708496
2003-07-30,29.452159881591797
2003-07-31,29.82288360595703
2003-08-01,29.548538208007812
2003-08-04,29.62268829345703
2003-08-05,29.555959701538086
2003-08-06,29.40764617919922
2003-08-07,29.46697425842285
2003-08-08,29.882211685180664
2003-08-11,29.71166229248047
2003-08-12,29.852567672729492
2003-08-13,29.726505279541016
2003-08-14,30.453155517578125
2003-08-15,30.675626754760742
2003-08-18,30.757173538208008
2003-08-19,31.26881217956543
2003-08-20,30.89064598083496
2003-08-21,31.09827423095703
2003-08-22,30.482830047607422
2003-08-25,30.747648239135742
2003-08-26,30.72526741027832
2003-08-27,30.687963485717773
2003-08-28,30.837133407592773
2003-08-29,30.88935661315918
2003-09-02,31.538326263427734
2003-09-03,31.83671760559082
2003-09-04,31.135526657104492
2003-09-05,30.60591697692871
2003-09-08,31.254880905151367
2003-09-09,30.88935661315918
2003-09-10,30.203096389770508
2003-09-11,30.426876068115234
2003-09-12,31.359302520751953
2003-09-15,31.747194290161133
2003-09-16,31.993356704711914
2003-09-17,30.03899383544922
2003-09-18,30.419424057006836
2003-09-19,30.598430633544922
