Date,ADM
2002-01-25,7.590770244598389
2002-01-28,7.669601917266846
2002-01-29,7.62455415725708
2002-01-30,7.652712345123291
2002-01-31,7.849801063537598
2002-02-01,7.635818004608154
2002-02-04,7.5513482093811035
2002-02-05,7.556979656219482
2002-02-06,7.443940162658691
2002-02-07,7.624807834625244
2002-02-08,7.534370422363281
2002-02-11,7.692633152008057
2002-02-12,7.68698263168335
2002-02-13,7.822633743286133
2002-02-14,7.913066864013672
2002-02-15,7.890463352203369
2002-02-19,7.743508815765381
2002-02-20,7.873501777648926
2002-02-21,7.715240478515625
2002-02-22,7.907418251037598
2002-02-25,7.907418251037598
2002-02-26,7.952633380889893
2002-02-27,7.941333293914795
2002-02-28,7.828281402587891
2002-03-01,7.8056793212890625
2002-03-04,7.913066864013672
2002-03-05,7.913066864013672
2002-03-06,8.14480972290039
2002-03-07,8.133503913879395
2002-03-08,8.105241775512695
2002-03-11,8.122203826904297
2002-03-12,8.014809608459473
2002-03-13,7.896112442016602
2002-03-14,8.08829116821289
2002-03-15,8.280460357666016
2002-03-18,7.5739359855651855
2002-03-19,7.794374942779541
2002-03-20,7.709588527679443
2002-03-21,7.7604594230651855
2002-03-22,7.856545448303223
2002-03-25,7.901764392852783
2002-03-26,7.91871976852417
2002-03-27,7.913066864013672
2002-03-28,7.873501777648926
2002-04-01,7.958288669586182
2002-04-02,7.952633380889893
2002-04-03,7.766112804412842
2002-04-04,8.003503799438477
2002-04-05,7.924374103546143
2002-04-08,8.054372787475586
2002-04-09,7.986548900604248
2002-04-10,8.173068046569824
2002-04-11,7.913066864013672
2002-04-12,7.930024147033691
2002-04-15,7.8056793212890625
2002-04-16,7.845239639282227
2002-04-17,7.800022602081299
2002-04-18,7.930024147033691
2002-04-19,7.952633380889893
2002-04-22,8.020462036132812
2002-04-23,8.08829116821289
2002-04-24,7.91871976852417
2002-04-25,7.483500957489014
2002-04-26,7.506109237670898
2002-04-29,7.421327590942383
2002-04-30,7.500458717346191
2002-05-01,7.653065204620361
2002-05-02,7.856545448303223
2002-05-03,7.901764392852783
2002-05-06,7.8622002601623535
2002-05-07,7.658720970153809
2002-05-08,7.828912734985352
2002-05-09,7.953723430633545
2002-05-10,7.97641658782959
2002-05-13,8.021799087524414
2002-05-14,8.021799087524414
2002-05-15,7.993436336517334
2002-05-16,8.06718921661377
2002-05-17,8.095550537109375
2002-05-20,8.027473449707031
2002-05-21,8.027473449707031
2002-05-22,8.101223945617676
2002-05-23,8.050167083740234
2002-05-24,8.021799087524414
2002-05-28,8.010455131530762
2002-05-29,8.016127586364746
2002-05-30,8.226033210754395
2002-05-31,8.254399299621582
2002-06-03,8.004781723022461
2002-06-04,8.12958812713623
2002-06-05,8.260069847106934
2002-06-06,8.055837631225586
2002-06-07,8.135262489318848
2002-06-10,8.12958812713623
2002-06-11,8.089875221252441
2002-06-12,7.993436336517334
2002-06-13,7.857276439666748
2002-06-14,7.817563533782959
2002-06-17,7.879973888397217
2002-06-18,7.794877529144287
2002-06-19,7.613330364227295
2002-06-20,7.636029243469238
2002-06-21,7.477179050445557
2002-06-24,7.318336486816406
2002-06-25,7.2899699211120605
2002-06-26,7.176502704620361
2002-06-27,7.261600494384766
2002-06-28,7.25592565536499
2002-07-01,7.204870223999023
2002-07-02,7.063040256500244
2002-07-03,6.824769973754883
2002-07-05,6.938234329223633
2002-07-08,6.994964122772217
2002-07-09,6.881500720977783
2002-07-10,6.790734767913818
2002-07-11,6.722657203674316
2002-07-12,6.699960708618164
2002-07-15,6.6715989112854
2002-07-16,6.592171669006348
2002-07-17,6.745350360870361
2002-07-18,6.64323091506958
2002-07-19,6.308516025543213
2002-07-22,6.319863319396973
2002-07-23,6.342557907104492
2002-07-24,6.586499214172363
2002-07-25,6.592171669006348
2002-07-26,6.507076263427734
2002-07-29,6.665926933288574
2002-07-30,6.52409553527832
2002-07-31,6.637558460235596
2002-08-01,6.580824851989746
2002-08-02,6.4219746589660645
2002-08-05,6.251786231994629
2002-08-06,6.195057392120361
2002-08-07,6.410632610321045
2002-08-08,6.507076263427734
2002-08-09,6.614866733551025
2002-08-12,6.6715989112854
2002-08-13,6.739673137664795
2002-08-14,6.813426494598389
2002-08-15,6.750707149505615
2002-08-16,6.716493606567383
2002-08-19,6.5340447425842285
2002-08-20,6.516940116882324
2002-08-21,6.573955059051514
2002-08-22,6.904651165008545
2002-08-23,7.024378776550293
2002-08-26,7.018681526184082
2002-08-27,6.847635746002197
2002-08-28,6.893245220184326
2002-08-29,6.978770732879639
2002-08-30,6.950263500213623
2002-09-03,6.887547016143799
2002-09-04,7.007275581359863
2002-09-05,6.955965518951416
2002-09-06,6.927456855773926
2002-09-09,6.87044095993042
2002-09-10,6.916051864624023
2002-09-11,6.978770732879639
2002-09-12,6.8362321853637695
2002-09-13,6.881844997406006
2002-09-16,6.950263500213623
2002-09-17,6.984476566314697
2002-09-18,6.995878219604492
2002-09-19,6.904651165008545
2002-09-20,6.927456855773926
2002-09-23,6.887547016143799
2002-09-24,6.898948669433594
2002-09-25,7.018681526184082
2002-09-26,7.109910011291504
2002-09-27,7.178323268890381
2002-09-30,7.132711887359619
2002-10-01,7.223938941955566
2002-10-02,7.1156086921691895
2002-10-03,7.155522346496582
2002-10-04,7.1156086921691895
2002-10-07,7.092805862426758
2002-10-08,6.995878219604492
2002-10-09,6.893245220184326
2002-10-10,6.984476566314697
2002-10-11,7.030084609985352
2002-10-14,7.121312618255615
2002-10-15,7.2125372886657715
2002-10-16,7.161221504211426
2002-10-17,7.149818420410156
2002-10-18,7.412095069885254
2002-10-21,7.526127338409424
2002-10-22,7.298057556152344
2002-10-23,7.543233394622803
2002-10-24,7.594542980194092
2002-10-25,7.651557922363281
2002-10-28,7.577439785003662
2002-10-29,7.714282035827637
2002-10-30,7.748489856719971
2002-10-31,7.765592098236084
2002-11-01,7.9822540283203125
2002-11-04,7.9366455078125
2002-11-05,7.8511176109313965
2002-11-06,7.970849514007568
2002-11-07,8.13619613647461
2002-11-08,8.141897201538086
2002-11-11,7.976553440093994
2002-11-12,7.891030311584473
2002-11-13,7.834013938903809
2002-11-14,7.83971643447876
2002-11-15,7.8740763664245605
2002-11-18,7.833984851837158
2002-11-19,7.805356025695801
2002-11-20,7.805356025695801
2002-11-21,7.730907440185547
2002-11-22,7.702274322509766
2002-11-25,7.708003520965576
2002-11-26,7.673643112182617
2002-11-27,7.730907440185547
2002-11-29,7.6335577964782715
2002-12-02,7.52475118637085
2002-12-03,7.473212718963623
2002-12-04,7.559112548828125
2002-12-05,7.444580554962158
2002-12-06,7.501845359802246
2002-12-09,7.438852787017822
2002-12-10,7.513298034667969
2002-12-11,7.163972854614258
2002-12-12,7.100982189178467
2002-12-13,7.181154727935791
2002-12-16,7.2899627685546875
2002-12-17,7.118161678314209
2002-12-18,6.9979023933410645
2002-12-19,6.992177486419678
2002-12-20,7.106712818145752
2002-12-23,7.00935697555542
2002-12-24,7.015088081359863
2002-12-26,7.0265398025512695
2002-12-27,6.986452102661133
2002-12-30,6.9979023933410645
2002-12-31,7.100982189178467
2003-01-02,7.169703483581543
2003-01-03,7.215515613555908
2003-01-06,7.2269697189331055
2003-01-07,7.123892307281494
2003-01-08,7.07235050201416
2003-01-09,7.163972854614258
2003-01-10,7.100982189178467
2003-01-13,7.3071417808532715
2003-01-14,7.2212419509887695
2003-01-15,7.123892307281494
2003-01-16,7.2212419509887695
2003-01-17,7.2555999755859375
2003-01-21,7.2269697189331055
2003-01-22,7.244148254394531
2003-01-23,7.215515613555908
2003-01-24,7.078075885772705
2003-01-27,7.043717384338379
2003-01-28,7.015088081359863
2003-01-29,6.969270706176758
2003-01-30,6.8490095138549805
2003-01-31,6.900552749633789
2003-02-03,6.940640926361084
2003-02-04,6.92345666885376
2003-02-05,6.99827241897583
2003-02-06,6.934969425201416
2003-02-07,6.952235698699951
2003-02-10,6.969500541687012
2003-02-11,6.837131977081299
2003-02-12,6.768070220947266
2003-02-13,6.860150337219238
2003-02-14,6.877417087554932
2003-02-18,6.7508087158203125
2003-02-19,6.497577667236328
2003-02-20,6.370962142944336
2003-02-21,6.411251068115234
2003-02-24,6.2328410148620605
2003-02-25,6.255859375
2003-02-26,6.0832037925720215
2003-02-27,6.324920177459717
2003-02-28,6.273122787475586
2003-03-03,6.273122787475586
2003-03-04,6.158021926879883
2003-03-05,6.250103950500488
2003-03-06,6.215574741363525
2003-03-07,6.273122787475586
2003-03-10,6.18679666519165
2003-03-11,6.094715118408203
2003-03-12,6.06594181060791
2003-03-13,6.146512508392334
2003-03-14,6.135001182556152
2003-03-17,6.296147346496582
2003-03-18,6.440026760101318
2003-03-19,6.417006015777588
2003-03-20,6.376719951629639
2003-03-21,6.445781230926514
2003-03-24,6.313410758972168
2003-03-25,6.405494689941406
2003-03-26,6.296147346496582
2003-03-27,6.405494689941406
2003-03-28,6.353701591491699
2003-03-31,6.215574741363525
2003-04-01,6.204063415527344
2003-04-02,6.382474899291992
2003-04-03,6.417006015777588
2003-04-04,6.520593166351318
2003-04-07,6.497577667236328
2003-04-08,6.560883522033691
2003-04-09,6.445781230926514
2003-04-10,6.612678050994873
2003-04-11,6.514838695526123
2003-04-14,6.641456604003906
2003-04-15,6.739293575286865
2003-04-16,6.647212505340576
2003-04-17,6.796842575073242
2003-04-21,6.560883522033691
2003-04-22,6.601170539855957
2003-04-23,6.578148365020752
2003-04-24,6.549370288848877
2003-04-25,6.388228893280029
2003-04-28,6.428514003753662
2003-04-29,6.417006015777588
2003-04-30,6.376719951629639
2003-05-01,6.330679416656494
2003-05-02,6.319167613983154
2003-05-05,6.267369747161865
2003-05-06,6.267369747161865
2003-05-07,6.278944492340088
2003-05-08,6.342601299285889
2003-05-09,6.516215801239014
2003-05-12,6.585656642913818
2003-05-13,6.649314880371094
2003-05-14,6.701397895812988
2003-05-15,6.72454833984375
2003-05-16,6.7592668533325195
2003-05-19,6.73033332824707
2003-05-20,6.765059947967529
2003-05-21,6.753483295440674
2003-05-22,6.915515422821045
2003-05-23,6.9386677742004395
2003-05-27,6.846075534820557
2003-05-28,6.857651233673096
2003-05-29,6.73033332824707
2003-05-30,6.927095890045166
2003-06-02,7.037047386169434
2003-06-03,7.037047386169434
2003-06-04,7.2164435386657715
2003-06-05,7.1470046043396
2003-06-06,7.233804225921631
2003-06-09,7.1527910232543945
2003-06-10,7.129639148712158
2003-06-11,7.303252220153809
2003-06-12,7.320611953735352
2003-06-13,7.424777984619141
2003-06-16,7.581028938293457
2003-06-17,7.592606067657471
2003-06-18,7.52894401550293
2003-06-19,7.384268760681152
2003-06-20,7.3900580406188965
2003-06-23,7.3321852684021
2003-06-24,7.552097797393799
2003-06-25,7.349550247192383
2003-06-26,7.384268760681152
2003-06-27,7.407416820526123
2003-06-30,7.447927951812744
2003-07-01,7.534734725952148
2003-07-02,7.552097797393799
2003-07-03,7.505796909332275
2003-07-07,7.719916343688965
2003-07-08,7.638899326324463
2003-07-09,7.552097797393799
2003-07-10,7.337973594665527
2003-07-11,7.436354160308838
2003-07-14,7.349550247192383
2003-07-15,7.366909027099609
2003-07-16,7.372697353363037
2003-07-17,7.297463893890381
2003-07-18,7.170151233673096
2003-07-21,6.990750789642334
2003-07-22,7.106490612030029
2003-07-23,7.16436243057251
2003-07-24,7.413204193115234
2003-07-25,7.638899326324463
2003-07-28,7.557885646820068
2003-07-29,7.557885646820068
2003-07-30,7.6099653244018555
2003-07-31,7.604177474975586
2003-08-01,7.500009059906006
2003-08-04,7.52315616607666
2003-08-05,7.476864337921143
2003-08-06,7.546311378479004
2003-08-07,7.592606067657471
2003-08-08,7.719916343688965
2003-08-11,7.731492042541504
2003-08-12,7.783575534820557
2003-08-13,7.731492042541504
2003-08-14,7.876166820526123
2003-08-15,7.858805179595947
2003-08-18,7.812511920928955
2003-08-19,7.876166820526123
2003-08-20,7.841294765472412
2003-08-21,7.841294765472412
2003-08-22,7.695973873138428
2003-08-25,7.730850696563721
2003-08-26,7.852916240692139
2003-08-27,7.893606662750244
2003-08-28,7.905230522155762
2003-08-29,8.062175750732422
2003-09-02,8.172615051269531
2003-09-03,7.998234748840332
2003-09-04,7.7657294273376465
2003-09-05,7.597163200378418
2003-09-08,7.620416164398193
2003-09-09,7.556472301483154
2003-09-10,7.661097526550293
