Date,STLD
2000-10-27,1.5683362483978271
2000-10-30,1.6768375635147095
2000-10-31,1.8938409090042114
2000-11-01,1.7557474374771118
2000-11-02,1.7360191345214844
2000-11-03,1.6867014169692993
2000-11-06,1.6373827457427979
2000-11-07,1.6965651512145996
2000-11-08,1.5979286432266235
2000-11-09,1.6867014169692993
2000-11-10,1.6669743061065674
2000-11-13,1.7656115293502808
2000-11-14,1.7656115293502808
2000-11-15,1.854385256767273
2000-11-16,1.7360191345214844
2000-11-17,1.7360191345214844
2000-11-20,1.5683362483978271
2000-11-21,1.5683362483978271
2000-11-22,1.5683362483978271
2000-11-24,1.6669743061065674
2000-11-27,1.7162926197052002
2000-11-28,1.588064193725586
2000-11-29,1.5979286432266235
2000-11-30,1.5782008171081543
2000-12-01,1.5683362483978271
2000-12-04,1.4992902278900146
2000-12-05,1.4598349332809448
2000-12-06,1.4006527662277222
2000-12-07,1.4696993827819824
2000-12-08,1.4992902278900146
2000-12-11,1.5091538429260254
2000-12-12,1.5091538429260254
2000-12-13,1.5584733486175537
2000-12-14,1.5683362483978271
2000-12-15,1.5584733486175537
2000-12-18,1.519016981124878
2000-12-19,1.5486090183258057
2000-12-20,1.4696993827819824
2000-12-21,1.4795628786087036
2000-12-22,1.4894269704818726
2000-12-26,1.4795628786087036
2000-12-27,1.6768375635147095
2000-12-28,1.6867014169692993
2000-12-29,1.7360191345214844
2001-01-02,1.6768375635147095
2001-01-03,1.745883822441101
2001-01-04,1.7360191345214844
2001-01-05,1.7261569499969482
2001-01-08,1.5979286432266235
2001-01-09,1.7162926197052002
2001-01-10,1.7360191345214844
2001-01-11,1.6965651512145996
2001-01-12,1.7360191345214844
2001-01-16,1.7557474374771118
2001-01-17,1.7261569499969482
2001-01-18,1.7261569499969482
2001-01-19,1.7064296007156372
2001-01-22,1.6965651512145996
2001-01-23,1.6867014169692993
2001-01-24,1.6669743061065674
2001-01-25,1.588064193725586
2001-01-26,1.6176552772521973
2001-01-29,1.647247076034546
2001-01-30,1.7261569499969482
2001-01-31,1.7261569499969482
2001-02-01,1.7878050804138184
2001-02-02,1.8247946500778198
2001-02-05,1.8445217609405518
2001-02-06,1.854385256767273
2001-02-07,1.8445217609405518
2001-02-08,1.8445217609405518
2001-02-09,1.8741132020950317
2001-02-12,1.9332950115203857
2001-02-13,1.9234317541122437
2001-02-14,1.9628863334655762
2001-02-15,2.0417959690093994
2001-02-16,1.9924781322479248
2001-02-20,2.0516602993011475
2001-02-21,2.0122058391571045
2001-02-22,2.0122058391571045
2001-02-23,2.022068977355957
2001-02-26,2.0516602993011475
2001-02-27,2.0023422241210938
2001-02-28,1.9628863334655762
2001-03-01,1.9924781322479248
2001-03-02,1.982613205909729
2001-03-05,1.9924781322479248
2001-03-06,2.0023422241210938
2001-03-07,2.0516602993011475
2001-03-08,2.0516602993011475
2001-03-09,2.0417959690093994
2001-03-12,1.9924781322479248
2001-03-13,2.0122058391571045
2001-03-14,1.9431594610214233
2001-03-15,2.0417959690093994
2001-03-16,1.9234317541122437
2001-03-19,2.0516602993011475
2001-03-20,1.982613205909729
2001-03-21,1.9431594610214233
2001-03-22,1.8938409090042114
2001-03-23,1.8642486333847046
2001-03-26,1.8445217609405518
2001-03-27,1.805066704750061
2001-03-28,1.7853392362594604
2001-03-29,1.7162926197052002
2001-03-30,1.7557474374771118
2001-04-02,1.745883822441101
2001-04-03,1.6965651512145996
2001-04-04,1.6965651512145996
2001-04-05,1.854385256767273
2001-04-06,1.8346575498580933
2001-04-09,1.8638547658920288
2001-04-10,1.8749024868011475
2001-04-11,1.846494436264038
2001-04-12,1.846494436264038
2001-04-16,1.8180879354476929
2001-04-17,1.8780573606491089
2001-04-18,1.8307123184204102
2001-04-19,1.854385256767273
2001-04-20,1.8780573606491089
2001-04-23,1.925404667854309
2001-04-24,2.0516602993011475
2001-04-25,2.065864324569702
2001-04-26,2.154243230819702
2001-04-27,2.192119598388672
2001-04-30,2.2631380558013916
2001-05-01,2.3025946617126465
2001-05-02,2.2726080417633057
2001-05-03,2.2631380558013916
2001-05-04,2.343628406524658
2001-05-07,2.2726080417633057
2001-05-08,2.2568271160125732
2001-05-09,2.2221059799194336
2001-05-10,2.1952757835388184
2001-05-11,2.170025110244751
2001-05-14,2.1621341705322266
2001-05-15,2.1952757835388184
2001-05-16,2.214214563369751
2001-05-17,2.242621421813965
2001-05-18,2.223684310913086
2001-05-21,2.2473573684692383
2001-05-22,2.2489352226257324
2001-05-23,2.1558220386505127
2001-05-24,2.057973623275757
2001-05-25,2.091115713119507
2001-05-29,2.1226794719696045
2001-05-30,2.0863804817199707
2001-05-31,2.181072235107422
2001-06-01,2.18896484375
2001-06-04,2.182650327682495
2001-06-05,2.294703722000122
2001-06-06,2.25840425491333
2001-06-07,2.280499219894409
2001-06-08,2.280499219894409
2001-06-11,2.170025110244751
2001-06-12,2.2378878593444824
2001-06-13,2.2047457695007324
2001-06-14,2.1621341705322266
2001-06-15,2.1495091915130615
2001-06-18,2.1621341705322266
2001-06-19,2.154243230819702
2001-06-20,2.1731812953948975
2001-06-21,2.207901954650879
2001-06-22,2.0532379150390625
2001-06-25,2.0343008041381836
2001-06-26,2.0264081954956055
2001-06-27,1.9980016946792603
2001-06-28,2.015361785888672
2001-06-29,1.972750186920166
2001-07-02,1.9506545066833496
2001-07-03,1.930138111114502
2001-07-05,1.9190912246704102
2001-07-06,1.9033087491989136
2001-07-09,1.8591200113296509
2001-07-10,1.833868384361267
2001-07-11,1.8243998289108276
2001-07-12,1.8875281810760498
2001-07-13,1.9175145626068115
2001-07-16,1.8969980478286743
2001-07-17,1.898574948310852
2001-07-18,1.840181589126587
2001-07-19,1.8827931880950928
2001-07-20,1.8922615051269531
2001-07-23,1.945920705795288
2001-07-24,1.960123896598816
2001-07-25,2.0027365684509277
2001-07-26,1.9443434476852417
2001-07-27,1.9285606145858765
2001-07-30,1.9411860704421997
2001-07-31,2.004314422607422
2001-08-01,2.0848031044006348
2001-08-02,2.1226794719696045
2001-08-03,2.1242570877075195
2001-08-06,2.078489065170288
2001-08-07,2.0453476905822754
2001-08-08,2.0122058391571045
2001-08-09,1.9964228868484497
2001-08-10,2.005892038345337
2001-08-13,2.015361785888672
2001-08-14,2.0895373821258545
2001-08-15,2.075333595275879
2001-08-16,2.0800676345825195
2001-08-17,2.1100542545318604
2001-08-20,2.092693328857422
2001-08-21,2.0863804817199707
2001-08-22,2.081646680831909
2001-08-23,2.072176933288574
2001-08-24,2.1573991775512695
2001-08-27,2.2015886306762695
2001-08-28,2.1558220386505127
2001-08-29,2.1716039180755615
2001-08-30,2.075333595275879
2001-08-31,2.1068975925445557
2001-09-04,2.1510868072509766
2001-09-05,2.2473573684692383
2001-09-06,2.2363088130950928
2001-09-07,2.223684310913086
2001-09-10,2.0358781814575195
2001-09-17,1.854385256767273
2001-09-18,1.816508173942566
2001-09-19,1.807039499282837
2001-09-20,1.6081857681274414
2001-09-21,1.5292760133743286
2001-09-24,1.6255460977554321
2001-09-25,1.6429064273834229
2001-09-26,1.50718092918396
2001-09-27,1.4835081100463867
2001-09-28,1.5608402490615845
2001-10-01,1.6413277387619019
2001-10-02,1.5939825773239136
2001-10-03,1.6429064273834229
2001-10-04,1.6192331314086914
2001-10-05,1.5766221284866333
2001-10-08,1.4882426261901855
2001-10-09,1.5087594985961914
2001-10-10,1.5655746459960938
2001-10-11,1.5845134258270264
2001-10-12,1.562417984008789
2001-10-15,1.5766221284866333
2001-10-16,1.5782008171081543
2001-10-17,1.5939825773239136
2001-10-18,1.5340105295181274
2001-10-19,1.6066067218780518
2001-10-22,1.7044563293457031
2001-10-23,1.665001392364502
2001-10-24,1.6855173110961914
2001-10-25,1.665001392364502
2001-10-26,1.7123476266860962
2001-10-29,1.6176552772521973
2001-10-30,1.6365933418273926
2001-10-31,1.6413277387619019
2001-11-01,1.6571097373962402
2001-11-02,1.6523756980895996
2001-11-05,1.6807836294174194
2001-11-06,1.7312862873077393
2001-11-07,1.6744709014892578
2001-11-08,1.6129205226898193
2001-11-09,1.5939825773239136
2001-11-12,1.5782008171081543
2001-11-13,1.6271241903305054
2001-11-14,1.6823619604110718
2001-11-15,1.6429064273834229
2001-11-16,1.660266399383545
2001-11-19,1.6934089660644531
2001-11-20,1.6318594217300415
2001-11-21,1.7028783559799194
2001-11-23,1.7312862873077393
2001-11-26,1.70761239528656
2001-11-27,1.6855173110961914
2001-11-28,1.5766221284866333
2001-11-29,1.6081857681274414
2001-11-30,1.6223899126052856
2001-12-03,1.630280613899231
2001-12-04,1.6760483980178833
2001-12-05,1.799148678779602
2001-12-06,1.8101959228515625
2001-12-07,1.8149306774139404
2001-12-10,1.7360191345214844
2001-12-11,1.766006350517273
2001-12-12,1.729708194732666
2001-12-13,1.6823619604110718
2001-12-14,1.724972128868103
2001-12-17,1.7486459016799927
2001-12-18,1.767584204673767
2001-12-19,1.7328630685806274
2001-12-20,1.7502249479293823
2001-12-21,1.775475025177002
2001-12-24,1.7928353548049927
2001-12-26,1.807039499282837
2001-12-27,1.8575419187545776
2001-12-28,1.7518024444580078
2001-12-31,1.8322901725769043
2002-01-02,1.844915747642517
2002-01-03,1.8291337490081787
2002-01-04,1.8575419187545776
2002-01-07,1.8938409090042114
2002-01-08,1.9569684267044067
2002-01-09,2.0516602993011475
2002-01-10,2.0532379150390625
2002-01-11,2.0485033988952637
2002-01-14,1.9411860704421997
2002-01-15,1.9711724519729614
2002-01-16,1.9648600816726685
2002-01-17,2.0185182094573975
2002-01-18,2.0264081954956055
2002-01-22,2.0516602993011475
2002-01-23,2.1132097244262695
2002-01-24,2.067441701889038
2002-01-25,2.099006175994873
2002-01-28,2.119523286819458
2002-01-29,2.1068975925445557
2002-01-30,2.116366147994995
2002-01-31,2.160555839538574
2002-02-01,2.1116318702697754
2002-02-04,2.0027365684509277
2002-02-05,2.020096778869629
2002-02-06,1.990110158920288
2002-02-07,1.972750186920166
2002-02-08,1.9648600816726685
2002-02-11,2.083223581314087
2002-02-12,2.061129331588745
2002-02-13,2.1447739601135254
2002-02-14,2.1495091915130615
2002-02-15,2.1621341705322266
2002-02-19,2.0027365684509277
2002-02-20,2.0122058391571045
2002-02-21,2.067441701889038
2002-02-22,2.1305699348449707
2002-02-25,2.15897798538208
2002-02-26,2.187384843826294
2002-02-27,2.2442007064819336
2002-02-28,2.1447739601135254
2002-03-01,2.154243230819702
2002-03-04,2.2000110149383545
2002-03-05,2.091115713119507
2002-03-06,2.2552490234375
2002-03-07,2.288390874862671
2002-03-08,2.3420495986938477
2002-03-11,2.351518392562866
2002-03-12,2.343628406524658
2002-03-13,2.323110818862915
2002-03-14,2.318376302719116
2002-03-15,2.4304280281066895
2002-03-18,2.5519492626190186
2002-03-19,2.5850915908813477
2002-03-20,2.5282766819000244
2002-03-21,2.6040303707122803
2002-03-22,2.6166555881500244
2002-03-25,2.5992956161499023
2002-03-26,2.6277029514312744
2002-03-27,2.592982053756714
2002-03-28,2.589827060699463
2002-04-01,2.6387503147125244
2002-04-02,2.6371724605560303
2002-04-03,2.6497995853424072
2002-04-04,2.6687374114990234
2002-04-05,2.7618494033813477
2002-04-08,2.8265573978424072
2002-04-09,2.779210090637207
2002-04-10,2.891263008117676
2002-04-11,2.872323751449585
2002-04-12,2.943343162536621
2002-04-15,2.941765546798706
2002-04-16,2.9717514514923096
2002-04-17,2.9875333309173584
2002-04-18,2.8959972858428955
2002-04-19,2.7223947048187256
2002-04-22,2.6766276359558105
2002-04-23,2.7602713108062744
2002-04-24,2.698723793029785
2002-04-25,2.6703155040740967
2002-04-26,2.656111717224121
2002-04-29,2.692408561706543
2002-04-30,2.7539589405059814
2002-05-01,2.7145044803619385
2002-05-02,2.7650067806243896
2002-05-03,2.7760536670684814
2002-05-06,2.7539589405059814
2002-05-07,2.709771156311035
2002-05-08,2.777632474899292
2002-05-09,2.7744760513305664
2002-05-10,2.689253807067871
2002-05-13,2.736599922180176
2002-05-14,2.7602713108062744
2002-05-15,2.7208170890808105
2002-05-16,2.7744760513305664
2002-05-17,2.772897720336914
2002-05-20,2.7997279167175293
2002-05-21,2.859699249267578
2002-05-22,2.8297133445739746
2002-05-23,2.8675901889801025
2002-05-24,2.832869529724121
2002-05-28,2.910200595855713
2002-05-29,2.824979305267334
2002-05-30,2.8170878887176514
2002-05-31,2.812351703643799
2002-06-03,2.8391828536987305
2002-06-04,2.8170878887176514
2002-06-05,2.8391828536987305
2002-06-06,2.8028829097747803
2002-06-07,2.793414354324341
2002-06-10,2.7618494033813477
2002-06-11,2.7318646907806396
2002-06-12,2.711347818374634
2002-06-13,2.712925434112549
2002-06-14,2.739755153656006
2002-06-17,2.68294095993042
2002-06-18,2.6939876079559326
2002-06-19,2.6166555881500244
2002-06-20,2.6671581268310547
2002-06-21,2.6482205390930176
2002-06-24,2.6513757705688477
2002-06-25,2.592982053756714
2002-06-26,2.537745475769043
2002-06-27,2.6040303707122803
2002-06-28,2.5992956161499023
2002-07-01,2.523542642593384
2002-07-02,2.5219640731811523
2002-07-03,2.4903998374938965
2002-07-05,2.634016990661621
2002-07-08,2.706613302230835
2002-07-09,2.790259599685669
2002-07-10,2.7444896697998047
2002-07-11,2.8170878887176514
2002-07-12,2.7145044803619385
2002-07-15,2.632437229156494
2002-07-16,2.698723793029785
2002-07-17,2.68294095993042
2002-07-18,2.6355950832366943
2002-07-19,2.580357789993286
2002-07-22,2.5124940872192383
2002-07-23,2.525120496749878
2002-07-24,2.6056089401245117
2002-07-25,2.5787787437438965
2002-07-26,2.6056089401245117
2002-07-29,2.755537748336792
2002-07-30,2.6734704971313477
2002-07-31,2.6860978603363037
2002-08-01,2.742910623550415
2002-08-02,2.5503711700439453
2002-08-05,2.428849697113037
2002-08-06,2.518807888031006
2002-08-07,2.4903998374938965
2002-08-08,2.5756235122680664
2002-08-09,2.564575672149658
2002-08-12,2.622969388961792
2002-08-13,2.5756235122680664
2002-08-14,2.5629968643188477
2002-08-15,2.471461057662964
2002-08-16,2.348362445831299
2002-08-19,2.4872429370880127
2002-08-20,2.4777746200561523
2002-08-21,2.4462101459503174
2002-08-22,2.376770257949829
2002-08-23,2.289968729019165
2002-08-26,2.225262403488159
2002-08-27,2.182650327682495
2002-08-28,1.8954193592071533
2002-08-29,1.8291337490081787
2002-08-30,1.908043384552002
2002-09-03,1.7391763925552368
2002-09-04,1.8054614067077637
2002-09-05,1.8291337490081787
2002-09-06,1.9190912246704102
2002-09-09,1.9743283987045288
2002-09-10,2.024829864501953
2002-09-11,1.9853764772415161
2002-09-12,2.3325796127319336
2002-09-13,2.319955348968506
2002-09-16,2.310485363006592
2002-09-17,2.2868125438690186
2002-09-18,2.136882781982422
2002-09-19,2.138461112976074
2002-09-20,2.2063236236572266
2002-09-23,2.054816484451294
2002-09-24,2.040611743927002
2002-09-25,2.078489065170288
2002-09-26,2.091115713119507
2002-09-27,2.0848031044006348
2002-09-30,2.065864324569702
2002-10-01,2.0974273681640625
2002-10-02,2.075333595275879
2002-10-03,2.10847544670105
2002-10-04,2.125835418701172
2002-10-07,2.0358781814575195
2002-10-08,2.0469250679016113
2002-10-09,1.8812141418457031
2002-10-10,1.960123896598816
2002-10-11,1.960123896598816
2002-10-14,2.015361785888672
2002-10-15,2.061129331588745
2002-10-16,2.0516602993011475
2002-10-17,2.020096778869629
2002-10-18,2.083223581314087
2002-10-21,2.125835418701172
2002-10-22,2.081646680831909
2002-10-23,2.075333595275879
2002-10-24,2.1242570877075195
2002-10-25,2.1621341705322266
2002-10-28,2.0800676345825195
2002-10-29,2.07375431060791
2002-10-30,2.069021224975586
2002-10-31,2.056394100189209
2002-11-01,2.083223581314087
2002-11-04,2.125835418701172
2002-11-05,2.0895373821258545
2002-11-06,2.187384843826294
2002-11-07,2.0974273681640625
2002-11-08,2.075333595275879
2002-11-11,2.065864324569702
2002-11-12,2.0453476905822754
2002-11-13,2.024829864501953
2002-11-14,2.076911687850952
2002-11-15,2.070596933364868
2002-11-18,2.020096778869629
2002-11-19,2.004314422607422
2002-11-20,2.0232527256011963
2002-11-21,2.187384843826294
2002-11-22,2.1289918422698975
2002-11-25,2.121100425720215
2002-11-26,2.15897798538208
2002-11-27,2.245778799057007
2002-11-29,2.2410449981689453
2002-12-02,2.2710299491882324
2002-12-03,2.2852346897125244
2002-12-04,2.2647171020507812
2002-12-05,2.166867971420288
2002-12-06,2.10847544670105
2002-12-09,2.0642852783203125
2002-12-10,2.1416170597076416
2002-12-11,2.119523286819458
2002-12-12,2.094271659851074
2002-12-13,2.0974273681640625
2002-12-16,2.1510868072509766
2002-12-17,1.9033087491989136
2002-12-18,1.8875281810760498
2002-12-19,1.9238260984420776
2002-12-20,1.908043384552002
2002-12-23,1.9332950115203857
2002-12-24,1.920670986175537
2002-12-26,1.925404667854309
2002-12-27,1.91435706615448
2002-12-30,1.9033087491989136
2002-12-31,1.898574948310852
2003-01-02,1.9317165613174438
2003-01-03,1.8969980478286743
2003-01-06,1.934874176979065
2003-01-07,1.9648600816726685
2003-01-08,1.9364515542984009
2003-01-09,2.021674633026123
2003-01-10,2.004314422607422
2003-01-13,2.0090484619140625
2003-01-14,2.0090484619140625
2003-01-15,2.0374560356140137
2003-01-16,2.0863804817199707
2003-01-17,2.083223581314087
2003-01-21,2.043769359588623
2003-01-22,2.0532379150390625
2003-01-23,2.092693328857422
2003-01-24,2.0358781814575195
2003-01-27,2.005892038345337
2003-01-28,2.001157760620117
2003-01-29,2.091115713119507
2003-01-30,2.0453476905822754
2003-01-31,2.099006175994873
2003-02-03,1.9759067296981812
2003-02-04,1.9490771293640137
2003-02-05,1.8638547658920288
2003-02-06,1.8843709230422974
2003-02-07,1.848073124885559
2003-02-10,1.8938409090042114
2003-02-11,1.8559643030166626
2003-02-12,1.8559643030166626
2003-02-13,1.846494436264038
2003-02-14,1.8749024868011475
2003-02-18,1.960123896598816
2003-02-19,1.8938409090042114
2003-02-20,1.8859487771987915
2003-02-21,1.9332950115203857
2003-02-24,1.8780573606491089
2003-02-25,1.9490771293640137
2003-02-26,1.945920705795288
2003-02-27,1.9111998081207275
2003-02-28,1.91435706615448
2003-03-03,1.9474989175796509
2003-03-04,1.9127793312072754
2003-03-05,1.8812141418457031
2003-03-06,1.833868384361267
2003-03-07,1.848073124885559
2003-03-10,1.8243998289108276
2003-03-11,1.846494436264038
2003-03-12,1.660266399383545
2003-03-13,1.769163727760315
2003-03-14,1.769163727760315
2003-03-17,1.8670114278793335
2003-03-18,1.854385256767273
2003-03-19,1.8133525848388672
2003-03-20,1.8733234405517578
2003-03-21,1.9396086931228638
2003-03-24,1.9317165613174438
2003-03-25,1.9033087491989136
2003-03-26,1.7928353548049927
2003-03-27,1.7896801233291626
2003-03-28,1.799148678779602
2003-03-31,1.848073124885559
2003-04-01,1.8827931880950928
2003-04-02,1.8843709230422974
2003-04-03,1.8654325008392334
2003-04-04,1.8749024868011475
2003-04-07,1.846494436264038
2003-04-08,1.8875281810760498
2003-04-09,1.8733234405517578
2003-04-10,1.8780573606491089
2003-04-11,1.898574948310852
2003-04-14,1.901731252670288
2003-04-15,1.9111998081207275
2003-04-16,1.9238260984420776
2003-04-17,1.9175145626068115
2003-04-21,1.9238260984420776
2003-04-22,1.925404667854309
2003-04-23,1.860696792602539
2003-04-24,1.8243998289108276
2003-04-25,1.7912571430206299
2003-04-28,1.8764804601669312
2003-04-29,1.901731252670288
2003-04-30,1.9111998081207275
2003-05-01,1.9111998081207275
2003-05-02,1.9317165613174438
2003-05-05,1.9569684267044067
2003-05-06,2.0374560356140137
2003-05-07,2.043769359588623
2003-05-08,2.016940116882324
2003-05-09,2.024829864501953
2003-05-12,2.020096778869629
2003-05-13,2.0232527256011963
2003-05-14,2.021674633026123
2003-05-15,2.0485033988952637
2003-05-16,2.010626792907715
2003-05-19,2.0027365684509277
2003-05-20,2.0137839317321777
2003-05-21,1.999579906463623
2003-05-22,1.9885331392288208
2003-05-23,2.0279877185821533
2003-05-27,2.039034366607666
2003-05-28,2.076911687850952
2003-05-29,2.061129331588745
2003-05-30,2.1132097244262695
2003-06-02,2.1573991775512695
2003-06-03,2.1400392055511475
2003-06-04,2.1447739601135254
2003-06-05,2.2094810009002686
2003-06-06,2.1984329223632812
2003-06-09,2.223684310913086
2003-06-10,2.2394659519195557
2003-06-11,2.2473573684692383
2003-06-12,2.2442007064819336
2003-06-13,2.181072235107422
2003-06-16,2.207901954650879
2003-06-17,2.2489352226257324
2003-06-18,2.278921365737915
2003-06-19,2.2442007064819336
2003-06-20,2.2378878593444824
2003-06-23,2.187384843826294
2003-06-24,2.184229612350464
2003-06-25,2.2015886306762695
2003-06-26,2.184229612350464
2003-06-27,2.179495096206665
2003-06-30,2.176337480545044
2003-07-01,2.15897798538208
2003-07-02,2.2489352226257324
2003-07-03,2.2268404960632324
2003-07-07,2.2726080417633057
2003-07-08,2.356252908706665
2003-07-09,2.3073291778564453
2003-07-10,2.2363088130950928
2003-07-11,2.2726080417633057
2003-07-14,2.288390874862671
2003-07-15,2.2852346897125244
2003-07-16,2.278921365737915
2003-07-17,2.2410449981689453
2003-07-18,2.294703722000122
2003-07-21,2.160555839538574
2003-07-22,2.2568271160125732
2003-07-23,2.2363088130950928
