Date,DHR
2001-06-26,6.480393409729004
2001-06-27,5.749516010284424
2001-06-28,5.638147354125977
2001-06-29,5.568538188934326
2001-07-02,5.667978763580322
2001-07-03,5.775371074676514
2001-07-05,5.785316467285156
2001-07-06,5.62721061706543
2001-07-09,5.647095203399658
2001-07-10,5.67394495010376
2001-07-11,5.462141036987305
2001-07-12,5.727642059326172
2001-07-13,5.715710163116455
2001-07-16,5.685876846313477
2001-07-17,5.6033430099487305
2001-07-18,5.5934014320373535
2001-07-19,5.674936294555664
2001-07-20,5.654056072235107
2001-07-23,5.513850688934326
2001-07-24,5.492967128753662
2001-07-25,5.52677583694458
2001-07-26,5.568538188934326
2001-07-27,5.5934014320373535
2001-07-30,5.583456516265869
2001-07-31,5.62721061706543
2001-08-01,5.598372936248779
2001-08-02,5.6968159675598145
2001-08-03,5.742558002471924
2001-08-06,5.728634357452393
2001-08-07,5.822106838226318
2001-08-08,5.742558002471924
2001-08-09,5.675933361053467
2001-08-10,5.725654602050781
2001-08-13,5.717698097229004
2001-08-14,5.742558002471924
2001-08-15,5.735596656799316
2001-08-16,5.747529983520508
2001-08-17,5.726648330688477
2001-08-20,5.715710163116455
2001-08-21,5.717698097229004
2001-08-22,5.724659442901611
2001-08-23,5.750511646270752
2001-08-24,5.766421794891357
2001-08-27,5.784318447113037
2001-08-28,5.767416000366211
2001-08-29,5.6699700355529785
2001-08-30,5.56655216217041
2001-08-31,5.525778770446777
2001-09-04,5.569533348083496
2001-09-05,5.573511123657227
2001-09-06,5.45020866394043
2001-09-07,5.344805717468262
2001-09-10,5.322928428649902
2001-09-17,4.891366481781006
2001-09-18,4.829715728759766
2001-09-19,4.768063545227051
2001-09-20,4.527422904968262
2001-09-21,4.5592427253723145
2001-09-24,4.817780017852783
2001-09-25,4.834686279296875
2001-09-26,4.551171779632568
2001-09-27,4.551171779632568
2001-09-28,4.693426132202148
2001-10-01,4.62578010559082
2001-10-02,4.740180969238281
2001-10-03,4.822749137878418
2001-10-04,4.871495246887207
2001-10-05,4.841649532318115
2001-10-08,4.8386664390563965
2001-10-09,4.860550880432129
2001-10-10,4.968981742858887
2001-10-11,5.245535850524902
2001-10-12,5.254485607147217
2001-10-15,5.385797500610352
2001-10-16,5.411666393280029
2001-10-17,5.518109321594238
2001-10-18,5.592718601226807
2001-10-19,5.669315338134766
2001-10-22,5.636488437652588
2001-10-23,5.795651435852051
2001-10-24,5.724026679992676
2001-10-25,5.7439284324646
2001-10-26,5.914033889770508
2001-10-29,5.678267478942871
2001-10-30,5.526065349578857
2001-10-31,5.5449676513671875
2001-11-01,5.587740421295166
2001-11-02,5.759842872619629
2001-11-05,5.750887870788574
2001-11-06,5.819529056549072
2001-11-07,5.76680326461792
2001-11-08,5.768796443939209
2001-11-09,5.735968112945557
2001-11-12,5.599678039550781
2001-11-13,5.691203594207764
2001-11-14,5.768796443939209
2001-11-15,5.878226280212402
2001-11-16,5.884191989898682
2001-11-19,5.982676982879639
2001-11-20,6.0145111083984375
2001-11-21,5.889164924621582
2001-11-23,5.984664440155029
2001-11-26,6.030425071716309
2001-11-27,6.02346134185791
2001-11-28,6.087127208709717
2001-11-29,5.988645076751709
2001-11-30,5.8344502449035645
2001-12-03,5.6961750984191895
2001-12-04,5.9279608726501465
2001-12-05,6.220433235168457
2001-12-06,6.240328788757324
2001-12-07,6.245303153991699
2001-12-10,6.222419738769531
2001-12-11,6.188595771789551
2001-12-12,6.009535312652588
2001-12-13,5.902096271514893
2001-12-14,5.590727806091309
2001-12-17,5.713085174560547
2001-12-18,5.920003890991211
2001-12-19,5.945868968963623
2001-12-20,5.905080795288086
2001-12-21,5.929955005645752
2001-12-24,5.92696475982666
2001-12-26,5.965779781341553
2001-12-27,6.039417743682861
2001-12-28,5.9856767654418945
2001-12-31,6.001605033874512
2002-01-02,6.00060510635376
2002-01-03,6.054345607757568
2002-01-04,6.297152042388916
2002-01-07,6.199631690979004
2002-01-08,6.169779300689697
2002-01-09,6.188685417175293
2002-01-10,6.186694145202637
2002-01-11,6.337953090667725
2002-01-14,6.275264263153076
2002-01-15,5.961796283721924
2002-01-16,5.836409568786621
2002-01-17,5.92795991897583
2002-01-18,6.011553764343262
2002-01-22,5.94587516784668
2002-01-23,5.930948734283447
2002-01-24,6.1100687980651855
2002-01-25,6.169779300689697
2002-01-28,6.267300128936768
2002-01-29,6.12598991394043
2002-01-30,6.210575580596924
2002-01-31,6.342927932739258
2002-02-01,6.205603122711182
2002-02-04,6.060315132141113
2002-02-05,6.010557651519775
2002-02-06,5.975729465484619
2002-02-07,5.98369026184082
2002-02-08,6.072258472442627
2002-02-11,6.3777570724487305
2002-02-12,6.337953090667725
2002-02-13,6.534989356994629
2002-02-14,6.501155853271484
2002-02-15,6.577779293060303
2002-02-19,6.496182441711426
2002-02-20,6.528024673461914
2002-02-21,6.712122917175293
2002-02-22,6.9161224365234375
2002-02-25,6.90915584564209
2002-02-26,6.751926422119141
2002-02-27,6.682265758514404
2002-02-28,6.690225601196289
2002-03-01,6.769840240478516
2002-03-04,7.144999980926514
2002-03-05,6.963888168334961
2002-03-06,7.007673263549805
2002-03-07,7.050464630126953
2002-03-08,7.136046409606934
2002-03-11,7.220631122589111
2002-03-12,7.239535808563232
2002-03-13,7.195754051208496
2002-03-14,7.15495491027832
2002-03-15,7.180827617645264
2002-03-18,7.273374557495117
2002-03-19,7.37786340713501
2002-03-20,7.248497009277344
2002-03-21,7.115148067474365
2002-03-22,7.113156795501709
2002-03-25,6.994738578796387
2002-03-26,7.08532190322876
2002-03-27,7.0574469566345215
2002-03-28,7.069394588470459
2002-04-01,7.114187240600586
2002-04-02,7.014646053314209
2002-04-03,6.883249282836914
2002-04-04,7.009667873382568
2002-04-05,7.065412998199463
2002-04-08,7.04450798034668
2002-04-09,7.115181922912598
2002-04-10,7.291367053985596
2002-04-11,7.167941093444824
2002-04-12,7.240602016448975
2002-04-15,7.306299209594727
2002-04-16,7.498415470123291
2002-04-17,7.371002674102783
2002-04-18,7.280418395996094
2002-04-19,7.427742004394531
2002-04-22,7.308292388916016
2002-04-23,7.230647563934326
2002-04-24,7.1788835525512695
2002-04-25,7.237617015838623
2002-04-26,7.223679542541504
2002-04-29,7.04450798034668
2002-04-30,7.125137805938721
2002-05-01,7.127127170562744
2002-05-02,7.156989097595215
2002-05-03,7.187848091125488
2002-05-06,6.978809356689453
2002-05-07,6.940985679626465
2002-05-08,7.206759452819824
2002-05-09,7.024599552154541
2002-05-10,6.956911563873291
2002-05-13,6.906144618988037
2002-05-14,7.088309288024902
2002-05-15,7.1400675773620605
2002-05-16,7.163957595825195
2002-05-17,7.194812774658203
2002-05-20,7.053464412689209
2002-05-21,6.893207550048828
2002-05-22,6.919087886810303
2002-05-23,7.0574469566345215
2002-05-24,7.107216835021973
2002-05-28,6.9250569343566895
2002-05-29,6.856374263763428
2002-05-30,6.754839897155762
2002-05-31,6.93003511428833
2002-06-03,6.812576770782471
2002-06-04,6.80560827255249
2002-06-05,6.886237621307373
2002-06-06,6.838459491729736
2002-06-07,6.924065113067627
2002-06-10,6.615484714508057
2002-06-11,6.5587477684021
2002-06-12,6.415409088134766
2002-06-13,6.2790398597717285
2002-06-14,6.213342189788818
2002-06-17,6.472150802612305
2002-06-18,6.617476940155029
2002-06-19,6.478117942810059
2002-06-20,6.36066198348999
2002-06-21,6.420385837554932
2002-06-24,6.395503997802734
2002-06-25,6.353692531585693
2002-06-26,6.3118743896484375
2002-06-27,6.492099285125732
2002-06-28,6.606606960296631
2002-07-01,6.394522190093994
2002-07-02,6.3676347732543945
2002-07-03,6.2123003005981445
2002-07-05,6.4940900802612305
2002-07-08,6.377591133117676
2002-07-09,6.271049499511719
2002-07-10,6.155545711517334
2002-07-11,6.13363790512085
2002-07-12,6.222259044647217
2002-07-15,6.173470497131348
2002-07-16,6.06593132019043
2002-07-17,6.0490031242370605
2002-07-18,5.996230125427246
2002-07-19,5.796088218688965
2002-07-22,5.588980674743652
2002-07-23,5.516294002532959
2002-07-24,5.914581298828125
2002-07-25,5.8996453285217285
2002-07-26,5.869771480560303
2002-07-29,6.229228496551514
2002-07-30,6.223254203796387
2002-07-31,6.178446292877197
2002-08-01,5.986271858215332
2002-08-02,5.870773792266846
2002-08-05,5.5362067222595215
2002-08-06,5.712453842163086
2002-08-07,5.862804889678955
2002-08-08,6.001206874847412
2002-08-09,6.0490031242370605
2002-08-12,6.044024467468262
2002-08-13,5.951425552368164
2002-08-14,6.079871654510498
2002-08-15,6.054976940155029
2002-08-16,6.135632038116455
2002-08-19,6.32282829284668
2002-08-20,6.240181922912598
2002-08-21,6.275030612945557
2002-08-22,6.31784725189209
2002-08-23,6.131646633148193
2002-08-26,6.179446220397949
2002-08-27,6.147580146789551
2002-08-28,6.051988124847412
2002-08-29,5.943459510803223
2002-08-30,5.989261150360107
2002-09-03,5.760246276855469
2002-09-04,5.834926128387451
2002-09-05,5.84787130355835
2002-09-06,5.903631687164307
2002-09-09,5.884707927703857
2002-09-10,5.944454193115234
2002-09-11,5.990255832672119
2002-09-12,5.83392858505249
2002-09-13,5.615865707397461
2002-09-16,5.5362067222595215
2002-09-17,5.42568302154541
2002-09-18,5.301219940185547
2002-09-19,5.369921684265137
2002-09-20,5.4914021492004395
2002-09-23,5.4376301765441895
2002-09-24,5.428668975830078
2002-09-25,5.593536853790283
2002-09-26,5.768863677978516
2002-09-27,5.693156719207764
2002-09-30,5.663272857666016
2002-10-01,6.021897792816162
2002-10-02,5.887410640716553
2002-10-03,5.787792682647705
2002-10-04,5.671239852905273
2002-10-07,5.680202007293701
2002-10-08,5.778825759887695
2002-10-09,5.5865654945373535
2002-10-10,5.658287525177002
2002-10-11,5.795761585235596
2002-10-14,5.376368999481201
2002-10-15,5.5785956382751465
2002-10-16,5.553691387176514
2002-10-17,5.554684638977051
2002-10-18,5.751932621002197
2002-10-21,6.042811870574951
2002-10-22,5.880434036254883
2002-10-23,5.876451015472412
2002-10-24,5.7041144371032715
2002-10-25,5.837602138519287
2002-10-28,5.744955539703369
2002-10-29,5.76388692855835
2002-10-30,5.827641487121582
2002-10-31,5.762887001037598
2002-11-01,5.765875339508057
2002-11-04,5.761895179748535
2002-11-05,5.723040580749512
2002-11-06,5.777829647064209
2002-11-07,5.710084915161133
2002-11-08,5.658287525177002
2002-11-11,5.528787612915039
2002-11-12,5.623420715332031
2002-11-13,5.694150447845459
2002-11-14,5.932238578796387
2002-11-15,5.958138942718506
2002-11-18,5.961129665374756
2002-11-19,5.952160358428955
2002-11-20,6.03484582901001
2002-11-21,6.334691047668457
2002-11-22,6.250021457672119
2002-11-25,6.296837329864502
2002-11-26,6.082663536071777
2002-11-27,6.2779107093811035
2002-11-29,6.259980201721191
2002-12-02,6.294846057891846
2002-12-03,6.103579998016357
2002-12-04,6.1812825202941895
2002-12-05,6.083657264709473
2002-12-06,6.137448310852051
2002-12-09,6.061743259429932
2002-12-10,6.150399684906006
2002-12-11,6.157375812530518
2002-12-12,6.125495433807373
2002-12-13,6.0099406242370605
2002-12-16,6.168330669403076
2002-12-17,6.230093955993652
2002-12-18,6.148407459259033
2002-12-19,6.217144966125488
2002-12-20,6.485116958618164
2002-12-23,6.601668834686279
2002-12-24,6.582234859466553
2002-12-26,6.65199613571167
2002-12-27,6.4736127853393555
2002-12-30,6.512478828430176
2002-12-31,6.547357559204102
2003-01-02,6.726736068725586
2003-01-03,6.715777397155762
2003-01-06,6.774570465087891
2003-01-07,6.614123821258545
2003-01-08,6.523439407348633
2003-01-09,6.6470112800598145
2003-01-10,6.514471530914307
2003-01-13,6.487564563751221
2003-01-14,6.523439407348633
2003-01-15,6.445706367492676
2003-01-16,6.517461776733398
2003-01-17,6.365982532501221
2003-01-21,6.273305892944336
2003-01-22,6.175644874572754
2003-01-23,6.325125694274902
2003-01-24,6.165676116943359
2003-01-27,6.076984882354736
2003-01-28,6.090935230255127
2003-01-29,6.146740913391113
2003-01-30,6.024168014526367
2003-01-31,6.119835376739502
2003-02-03,6.181624412536621
2003-02-04,6.190591812133789
2003-02-05,6.303203582763672
2003-02-06,6.163684844970703
2003-02-07,6.118839263916016
2003-02-10,6.188601016998291
2003-02-11,6.214507102966309
2003-02-12,6.1178436279296875
2003-02-13,6.092926025390625
2003-02-14,6.279285430908203
2003-02-18,6.338079929351807
2003-02-19,6.288252353668213
2003-02-20,6.198565483093262
2003-02-21,6.356019020080566
2003-02-24,6.3201398849487305
2003-02-25,6.4098334312438965
2003-02-26,6.358011722564697
2003-02-27,6.417802333831787
2003-02-28,6.479591369628906
2003-03-03,6.531411647796631
2003-03-04,6.35302734375
2003-03-05,6.346054553985596
2003-03-06,6.298218727111816
2003-03-07,6.4038519859313965
2003-03-10,6.29921293258667
2003-03-11,6.303203582763672
2003-03-12,6.263337135314941
2003-03-13,6.402858257293701
2003-03-14,6.371965408325195
2003-03-17,6.6808977127075195
2003-03-18,6.714776992797852
2003-03-19,6.736701011657715
2003-03-20,6.695845127105713
2003-03-21,6.825396537780762
2003-03-24,6.63704776763916
2003-03-25,6.740688800811768
2003-03-26,6.670405387878418
2003-03-27,6.524855613708496
2003-03-28,6.504915714263916
2003-03-31,6.555761337280273
2003-04-01,6.658445358276367
2003-04-02,6.865803241729736
2003-04-03,6.815958023071289
2003-04-04,6.775082588195801
2003-04-07,6.871788024902344
2003-04-08,6.586663722991943
2003-04-09,6.485972881317139
2003-04-10,6.581682205200195
2003-04-11,6.547783374786377
2003-04-14,6.672399520874023
2003-04-15,6.73421049118042
2003-04-16,6.6355133056640625
2003-04-17,6.93658447265625
2003-04-21,6.885741710662842
2003-04-22,7.027302265167236
2003-04-23,6.933589935302734
2003-04-24,6.839882850646973
2003-04-25,6.69632625579834
2003-04-28,6.812966823577881
2003-04-29,6.883748531341553
2003-04-30,6.87676477432251
2003-05-01,6.853842258453369
2003-05-02,6.926614284515381
2003-05-05,6.9136528968811035
2003-05-06,7.0033769607543945
2003-05-07,6.918638229370117
2003-05-08,6.808979511260986
2003-05-09,6.937579154968262
2003-05-12,7.148925304412842
2003-05-13,7.0093584060668945
2003-05-14,6.975464820861816
2003-05-15,7.011352062225342
2003-05-16,6.9525346755981445
2003-05-19,6.817953109741211
2003-05-20,6.771097183227539
2003-05-21,6.703305244445801
2003-05-22,6.663431167602539
2003-05-23,6.6145806312561035
2003-05-27,6.624548435211182
2003-05-28,6.559749603271484
2003-05-29,6.479996681213379
2003-05-30,6.6714019775390625
2003-06-02,6.784054756164551
2003-06-03,6.8628106117248535
2003-06-04,6.9136528968811035
2003-06-05,7.008360862731934
2003-06-06,6.868790149688721
2003-06-09,6.915647983551025
2003-06-10,6.847860336303711
2003-06-11,6.918638229370117
2003-06-12,6.874770641326904
2003-06-13,6.800005912780762
2003-06-16,7.0033769607543945
2003-06-17,6.938575744628906
2003-06-18,6.942567348480225
2003-06-19,6.9315996170043945
2003-06-20,7.014341354370117
2003-06-23,6.9286088943481445
2003-06-24,6.9286088943481445
2003-06-25,6.818408489227295
2003-06-26,6.914148807525635
2003-06-27,6.816414833068848
2003-06-30,6.786496639251709
2003-07-01,6.712698936462402
2003-07-02,6.83635950088501
2003-07-03,6.782505512237549
2003-07-07,6.915146350860596
2003-07-08,6.856307506561279
2003-07-09,6.787494659423828
2003-07-10,6.702723026275635
2003-07-11,6.681783199310303
2003-07-14,6.671809196472168
2003-07-15,6.594019412994385
2003-07-16,6.6029953956604
2003-07-17,6.753583908081055
2003-07-18,6.942069053649902
2003-07-21,6.831376552581787
2003-07-22,6.9211297035217285
2003-07-23,6.9590277671813965
2003-07-24,6.961019515991211
2003-07-25,7.073713302612305
2003-07-28,7.154491424560547
2003-07-29,7.111608505249023
2003-07-30,7.095649719238281
2003-07-31,7.200366020202637
2003-08-01,7.204355239868164
2003-08-04,7.286135196685791
2003-08-05,7.159478664398193
2003-08-06,7.165465831756592
2003-08-07,7.211336135864258
2003-08-08,7.235271453857422
2003-08-11,7.242255687713623
2003-08-12,7.324032306671143
2003-08-13,7.422760963439941
2003-08-14,7.573351860046387
2003-08-15,7.550411701202393
2003-08-18,7.639169216156006
2003-08-19,7.627206802368164
2003-08-20,7.602270126342773
2003-08-21,7.637178421020508
2003-08-22,7.601275444030762
2003-08-25,7.510522842407227
2003-08-26,7.5434346199035645
2003-08-27,7.579331398010254
2003-08-28,7.621214389801025
2003-08-29,7.703994274139404
2003-09-02,7.713968276977539
2003-09-03,7.694022178649902
2003-09-04,7.827657222747803
2003-09-05,7.634183883666992
2003-09-08,7.736903190612793
2003-09-09,7.569360733032227
