Date,LYB
2011-04-06,16.780763626098633
2011-04-07,16.736400604248047
2011-04-08,17.17195701599121
2011-04-11,17.13566017150879
2011-04-12,16.34522247314453
2011-04-13,16.385549545288086
2011-04-14,16.300859451293945
2011-04-15,16.53879165649414
2011-04-18,16.155672073364258
2011-04-19,16.446043014526367
2011-04-20,16.938051223754883
2011-04-21,17.232450485229492
2011-04-25,17.446186065673828
2011-04-26,17.659927368164062
2011-04-27,17.623640060424805
2011-04-28,17.922067642211914
2011-04-29,17.946264266967773
2011-05-02,18.397945404052734
2011-05-03,18.01397705078125
2011-05-04,17.310728073120117
2011-05-05,16.83379364013672
2011-05-06,16.603418350219727
2011-05-09,16.773174285888672
2011-05-10,17.0722599029541
2011-05-11,17.064172744750977
2011-05-12,16.704463958740234
2011-05-13,16.037574768066406
2011-05-16,15.39898681640625
2011-05-17,15.742534637451172
2011-05-18,16.571086883544922
2011-05-19,16.571086883544922
2011-05-20,16.16691017150879
2011-05-23,15.722326278686523
2011-05-24,16.065866470336914
2011-05-25,16.80954933166504
2011-05-26,16.878253936767578
2011-05-27,17.27434730529785
2011-05-31,17.706811904907227
2011-06-01,17.08842658996582
2011-06-02,16.8540096282959
2011-06-03,16.12244987487793
2011-06-06,15.455568313598633
2011-06-07,15.7142333984375
2011-06-08,15.851659774780273
2011-06-09,16.16691017150879
2011-06-10,15.883995056152344
2011-06-13,15.479814529418945
2011-06-14,16.118412017822266
2011-06-15,15.504071235656738
2011-06-16,14.958436012268066
2011-06-17,14.905890464782715
2011-06-20,14.77656078338623
2011-06-21,15.605117797851562
2011-06-22,15.641486167907715
2011-06-23,15.382814407348633
2011-06-24,15.188817024230957
2011-06-27,15.059480667114258
2011-06-28,15.148394584655762
2011-06-29,15.475778579711914
2011-06-30,15.56873607635498
2011-07-01,15.730401039123535
2011-07-05,16.12244987487793
2011-07-06,15.944616317749023
2011-07-07,16.66404151916504
2011-07-08,16.522579193115234
2011-07-11,15.552568435668945
2011-07-12,15.520238876342773
2011-07-13,15.54852294921875
2011-07-14,15.326234817504883
2011-07-15,15.394943237304688
2011-07-18,14.88972282409668
2011-07-19,14.986727714538574
2011-07-20,15.196889877319336
2011-07-21,15.799118995666504
2011-07-22,15.980997085571289
2011-07-25,15.483853340148926
2011-07-26,15.738486289978027
2011-07-27,15.358566284179688
2011-07-28,15.17668628692627
2011-07-29,15.94865608215332
2011-08-01,16.300294876098633
2011-08-02,15.11202335357666
2011-08-03,15.071605682373047
2011-08-04,13.543830871582031
2011-08-05,13.382160186767578
2011-08-08,11.506797790527344
2011-08-09,12.868860244750977
2011-08-10,12.581902503967285
2011-08-11,13.749958992004395
2011-08-12,13.701457977294922
2011-08-15,13.799029350280762
2011-08-16,13.262357711791992
2011-08-17,12.973692893981934
2011-08-18,11.810900688171387
2011-08-19,11.375868797302246
2011-08-22,11.68893051147461
2011-08-23,12.136159896850586
2011-08-24,12.518338203430176
2011-08-25,12.367903709411621
2011-08-26,12.949302673339844
2011-08-29,14.103960037231445
2011-08-30,13.847829818725586
2011-08-31,14.087701797485352
2011-09-01,13.79090404510498
2011-09-02,13.055009841918945
2011-09-06,13.050942420959473
2011-09-07,13.799029350280762
2011-09-08,13.559161186218262
2011-09-09,12.680963516235352
2011-09-12,12.774480819702148
2011-09-13,13.217641830444336
2011-09-14,13.53476619720459
2011-09-15,13.697389602661133
2011-09-16,13.8234281539917
2011-09-19,13.384332656860352
2011-09-20,12.912712097167969
2011-09-21,11.745848655700684
2011-09-22,11.306753158569336
2011-09-23,11.575095176696777
2011-09-26,11.790575981140137
2011-09-27,12.030449867248535
2011-09-28,11.29049301147461
2011-09-29,10.835131645202637
2011-09-30,9.932540893554688
2011-10-03,9.798369407653809
2011-10-04,10.522073745727539
2011-10-05,10.607451438903809
2011-10-06,11.135993003845215
2011-10-07,10.782275199890137
2011-10-10,11.079073905944824
2011-10-11,11.404330253601074
2011-10-12,11.668603897094727
2011-10-13,11.408390998840332
2011-10-14,11.87188720703125
2011-10-17,11.481575965881348
2011-10-18,11.501910209655762
2011-10-19,10.94897174835205
2011-10-20,11.135993003845215
2011-10-21,12.611851692199707
2011-10-24,13.14445972442627
2011-10-25,12.493937492370605
2011-10-26,12.904579162597656
2011-10-27,13.656734466552734
2011-10-28,14.026718139648438
2011-10-31,13.359941482543945
2011-11-01,13.055009841918945
2011-11-02,13.502239227294922
2011-11-03,14.010448455810547
2011-11-04,14.2340669631958
2011-11-07,14.144624710083008
2011-11-08,14.205609321594238
2011-11-09,13.847829818725586
2011-11-10,14.258459091186523
2011-11-11,14.669105529785156
2011-11-14,14.44548511505127
2011-11-15,14.197478294372559
2011-11-16,14.23813247680664
2011-11-17,14.3072509765625
2011-11-18,14.038911819458008
2011-11-21,14.03078556060791
2011-11-22,14.035493850708008
2011-11-23,13.356589317321777
2011-11-25,13.507452964782715
2011-11-28,14.101500511169434
2011-11-29,14.3136625289917
2011-11-30,15.40274429321289
2011-12-01,15.280156135559082
2011-12-02,15.464032173156738
2011-12-05,15.897782325744629
2011-12-06,15.888350486755371
2011-12-07,15.530033111572266
2011-12-08,15.379170417785645
2011-12-09,15.64318561553955
2011-12-12,15.218871116638184
2011-12-13,15.035004615783691
2011-12-14,14.473956108093262
2011-12-15,14.52110767364502
2011-12-16,15.11043643951416
2011-12-19,14.709691047668457
2011-12-20,15.520606994628906
2011-12-21,15.539468765258789
2011-12-22,15.506470680236816
2011-12-23,15.553606986999512
2011-12-27,15.544180870056152
2011-12-28,15.204730987548828
2011-12-29,15.46875
2011-12-30,15.317876815795898
2012-01-03,15.779913902282715
2012-01-04,16.37868309020996
2012-01-05,16.1429500579834
2012-01-06,16.24195671081543
2012-01-09,16.180654525756836
2012-01-10,17.420608520507812
2012-01-11,17.632768630981445
2012-01-12,18.335250854492188
2012-01-13,18.344680786132812
2012-01-17,18.476686477661133
2012-01-18,19.155595779418945
2012-01-19,18.858585357666016
2012-01-20,18.811431884765625
2012-01-23,18.54741859436035
2012-01-24,18.84443473815918
2012-01-25,18.962297439575195
2012-01-26,18.99530029296875
2012-01-27,19.4384765625
2012-01-30,19.9995174407959
2012-01-31,20.320114135742188
2012-02-01,20.555849075317383
2012-02-02,20.41440773010254
2012-02-03,21.121606826782227
2012-02-06,21.098033905029297
2012-02-07,21.154603958129883
2012-02-08,21.074459075927734
2012-02-09,21.017887115478516
2012-02-10,21.098033905029297
2012-02-13,21.692075729370117
2012-02-14,21.03203010559082
2012-02-15,20.536991119384766
2012-02-16,20.739721298217773
2012-02-17,20.735000610351562
2012-02-21,20.221099853515625
2012-02-22,20.41440773010254
2012-02-23,20.362548828125
2012-02-24,20.81515884399414
2012-02-27,20.857589721679688
2012-02-28,20.74443244934082
2012-02-29,20.357831954956055
2012-03-01,20.541706085205078
2012-03-02,20.60770606994629
2012-03-05,19.707210540771484
2012-03-06,18.51911735534668
2012-03-07,19.141454696655273
2012-03-08,20.265758514404297
2012-03-09,19.990604400634766
2012-03-12,19.260055541992188
2012-03-13,20.047531127929688
2012-03-14,19.905214309692383
2012-03-15,20.261001586914062
2012-03-16,20.351137161254883
2012-03-19,20.180362701416016
2012-03-20,20.341651916503906
2012-03-21,20.706933975219727
2012-03-22,19.739181518554688
2012-03-23,20.170869827270508
2012-03-26,20.811294555664062
2012-03-27,20.536148071289062
2012-03-28,20.22779655456543
2012-03-29,20.46024513244629
2012-03-30,20.706933975219727
2012-04-02,21.143360137939453
2012-04-03,20.79231834411621
2012-04-04,20.915660858154297
2012-04-05,20.59307289123535
2012-04-09,20.147159576416016
2012-04-10,19.426082611083984
2012-04-11,19.554174423217773
2012-04-12,20.317934036254883
2012-04-13,20.90616226196289
2012-04-16,21.005788803100586
2012-04-17,20.934633255004883
2012-04-18,20.811294555664062
2012-04-19,20.915660858154297
2012-04-20,20.948862075805664
2012-04-23,20.754365921020508
2012-04-24,20.915660858154297
2012-04-25,21.432737350463867
2012-04-26,21.59877586364746
2012-04-27,21.693655014038086
2012-04-30,19.819826126098633
2012-05-01,20.3321590423584
2012-05-02,20.464988708496094
2012-05-03,19.568405151367188
2012-05-04,18.72873878479004
2012-05-07,18.610143661499023
2012-05-08,18.429872512817383
2012-05-09,19.02286148071289
2012-05-10,19.193641662597656
2012-05-11,19.013370513916016
2012-05-14,18.6528377532959
2012-05-15,18.85207748413086
2012-05-16,18.60540199279785
2012-05-17,17.713956832885742
2012-05-18,17.752294540405273
2012-05-21,18.69167137145996
2012-05-22,18.816286087036133
2012-05-23,18.67249870300293
2012-05-24,18.67729377746582
2012-05-25,18.97923469543457
2012-05-29,19.59749412536621
2012-05-30,18.859418869018555
2012-05-31,18.912132263183594
2012-06-01,17.857738494873047
2012-06-04,17.61809539794922
2012-06-05,17.98233413696289
2012-06-06,18.423280715942383
2012-06-07,18.212398529052734
2012-06-08,18.322629928588867
2012-06-11,17.76187515258789
2012-06-12,18.13092803955078
2012-06-13,18.102161407470703
2012-06-14,18.02068328857422
2012-06-15,18.662914276123047
2012-06-18,19.424962997436523
2012-06-19,19.880271911621094
2012-06-20,19.85150718688965
2012-06-21,18.816286087036133
2012-06-22,18.988821029663086
2012-06-25,18.749187469482422
2012-06-26,18.945690155029297
2012-06-27,18.64374351501465
2012-06-28,18.509546279907227
2012-06-29,19.300344467163086
2012-07-02,19.57832145690918
2012-07-03,20.10072898864746
2012-07-05,20.278066635131836
2012-07-06,19.72211265563965
2012-07-09,19.559158325195312
2012-07-10,19.39620590209961
2012-07-11,19.017578125
2012-07-12,18.988821029663086
2012-07-13,19.544771194458008
2012-07-16,19.750865936279297
2012-07-17,20.1151123046875
2012-07-18,20.24452018737793
2012-07-19,20.110321044921875
2012-07-20,19.937782287597656
2012-07-23,19.664596557617188
2012-07-24,19.377029418945312
2012-07-25,19.372234344482422
2012-07-26,19.602291107177734
2012-07-27,21.33246421813965
2012-07-30,21.366016387939453
2012-07-31,21.342058181762695
2012-08-01,21.19826889038086
2012-08-02,21.284542083740234
2012-08-03,21.744646072387695
2012-08-06,22.02741050720215
2012-08-07,22.386871337890625
2012-08-08,22.626497268676758
2012-08-09,22.693607330322266
2012-08-10,22.660051345825195
2012-08-13,22.69839859008789
2012-08-14,22.789451599121094
2012-08-15,22.894899368286133
2012-08-16,23.25435447692871
2012-08-17,23.59943389892578
2012-08-20,23.896577835083008
2012-08-21,23.513160705566406
2012-08-22,23.28311538696289
2012-08-23,22.875728607177734
2012-08-24,22.95720863342285
2012-08-27,22.588165283203125
2012-08-28,22.75590705871582
2012-08-29,22.664844512939453
2012-08-30,23.525232315063477
2012-08-31,23.60739517211914
2012-09-04,22.722848892211914
2012-09-05,22.703521728515625
2012-09-06,23.423725128173828
2012-09-07,23.90708351135254
2012-09-10,23.844255447387695
2012-09-11,23.87808609008789
2012-09-12,23.979597091674805
2012-09-13,25.096149444580078
2012-09-14,25.821195602416992
2012-09-17,25.125165939331055
2012-09-18,25.105831146240234
2012-09-19,25.37649917602539
2012-09-20,25.38617706298828
2012-09-21,25.313669204711914
2012-09-24,25.154170989990234
2012-09-25,24.554794311523438
2012-09-26,24.632131576538086
2012-09-27,25.076820373535156
2012-09-28,24.97047996520996
2012-10-01,25.231496810913086
2012-10-02,25.574682235717773
2012-10-03,25.29916763305664
2012-10-04,25.13482093811035
2012-10-05,25.46350860595703
2012-10-08,25.318506240844727
2012-10-09,24.75780487060547
2012-10-10,24.50646209716797
2012-10-11,24.820642471313477
2012-10-12,24.583791732788086
2012-10-15,24.854480743408203
2012-10-16,26.27556037902832
2012-10-17,26.942604064941406
2012-10-18,26.696090698242188
2012-10-19,26.26106071472168
2012-10-22,26.812089920043945
2012-10-23,25.6326847076416
2012-10-24,26.01937484741211
2012-10-25,25.811538696289062
2012-10-26,25.980710983276367
2012-10-31,25.806703567504883
2012-11-01,26.60907745361328
2012-11-02,25.647188186645508
2012-11-05,25.816373825073242
2012-11-06,26.014545440673828
2012-11-07,25.511850357055664
2012-11-08,25.096149444580078
2012-11-09,24.578964233398438
2012-11-12,24.482297897338867
2012-11-13,24.19710350036621
2012-11-14,23.786237716674805
2012-11-15,23.450578689575195
2012-11-16,24.20454978942871
2012-11-19,24.78809928894043
2012-11-20,24.555706024169922
2012-11-21,24.78293800354004
2012-11-23,25.108285903930664
2012-11-26,24.78809928894043
2012-11-27,24.555706024169922
2012-11-28,24.824247360229492
2012-11-29,25.170257568359375
2012-11-30,25.68150520324707
2012-12-03,25.242551803588867
2012-12-04,25.696998596191406
2012-12-05,26.776315689086914
2012-12-06,26.80213737487793
2012-12-07,27.788497924804688
2012-12-10,28.07769012451172
2012-12-11,27.91242218017578
2012-12-12,27.89693832397461
2012-12-13,27.3598575592041
2012-12-14,27.77816390991211
2012-12-17,28.273929595947266
2012-12-18,28.351402282714844
2012-12-19,28.3255672454834
2012-12-20,28.692228317260742
2012-12-21,28.475326538085938
2012-12-24,28.847139358520508
2012-12-26,29.172496795654297
2012-12-27,29.120849609375
2012-12-28,28.66639518737793
2012-12-31,29.482351303100586
2013-01-02,30.556501388549805
2013-01-03,29.766382217407227
2013-01-04,30.164011001586914
2013-01-07,30.541015625
2013-01-08,30.850858688354492
2013-01-09,30.778554916381836
2013-01-10,31.30014991760254
2013-01-11,31.45506477355957
2013-01-14,31.60483741760254
2013-01-15,31.6771297454834
2013-01-16,31.253660202026367
2013-01-17,32.0850944519043
2013-01-18,32.32264709472656
2013-01-22,31.744264602661133
2013-01-23,32.07477569580078
2013-01-24,32.28649139404297
2013-01-25,32.4052734375
2013-01-28,31.625484466552734
2013-01-29,32.66865921020508
2013-01-30,32.54470443725586
2013-01-31,32.75128173828125
2013-02-01,31.6926212310791
2013-02-04,31.548017501831055
2013-02-05,31.63064193725586
2013-02-06,31.532527923583984
2013-02-07,31.718441009521484
2013-02-08,32.07477569580078
2013-02-11,31.263996124267578
2013-02-12,31.248502731323242
2013-02-13,32.172889709472656
2013-02-14,31.58932876586914
2013-02-15,31.19169044494629
2013-02-19,31.594499588012695
2013-02-20,31.119396209716797
2013-02-21,29.986072540283203
2013-02-22,30.838659286499023
2013-02-25,29.622169494628906
2013-02-26,29.54938316345215
2013-02-27,30.256404876708984
2013-02-28,30.474754333496094
2013-03-01,31.031023025512695
2013-03-04,31.420917510986328
2013-03-05,31.592479705810547
2013-03-06,32.50224304199219
2013-03-07,32.299495697021484
2013-03-08,33.0637092590332
2013-03-11,33.131290435791016
2013-03-12,33.313236236572266
2013-03-13,32.907745361328125
2013-03-14,33.67196273803711
2013-03-15,33.27684783935547
2013-03-18,33.141685485839844
2013-03-19,33.27684783935547
2013-03-20,34.00987243652344
2013-03-21,33.48479461669922
2013-03-22,33.53159713745117
2013-03-25,32.9337272644043
2013-03-26,32.9857292175293
2013-03-27,32.94413375854492
2013-03-28,32.902549743652344
2013-04-01,32.10195541381836
2013-04-02,31.10900115966797
2013-04-03,30.4903564453125
2013-04-04,30.55792999267578
2013-04-05,30.66189956665039
2013-04-08,30.568330764770508
2013-04-09,31.30654525756836
2013-04-10,31.592479705810547
2013-04-11,31.90959358215332
2013-04-12,30.911441802978516
2013-04-15,28.857955932617188
2013-04-16,29.804128646850586
2013-04-17,29.16468620300293
2013-04-18,29.01392364501953
2013-04-19,30.079654693603516
2013-04-22,30.485151290893555
2013-04-23,30.84906768798828
2013-04-24,31.363733291625977
2013-04-25,31.670454025268555
2013-04-26,31.26495933532715
2013-04-29,31.951183319091797
2013-04-30,31.55608558654785
2013-05-01,29.913293838500977
2013-05-02,30.62032127380371
2013-05-03,31.686044692993164
2013-05-06,32.56983947753906
2013-05-07,32.89735412597656
2013-05-08,32.66860580444336
2013-05-09,31.956390380859375
2013-05-10,31.997968673706055
2013-05-13,32.38787078857422
2013-05-14,33.6043701171875
2013-05-15,33.62516403198242
2013-05-16,34.36857604980469
2013-05-17,34.997615814208984
2013-05-20,34.80526351928711
2013-05-21,34.233421325683594
2013-05-22,33.82791519165039
2013-05-23,34.223018646240234
2013-05-24,34.165836334228516
2013-05-28,34.92484664916992
2013-05-29,34.45695114135742
2013-05-30,34.986000061035156
2013-05-31,34.912681579589844
2013-06-03,35.25840377807617
2013-06-04,35.45222091674805
2013-06-05,34.40458297729492
2013-06-06,34.78173828125
2013-06-07,33.98029327392578
2013-06-10,34.04837417602539
2013-06-11,33.624080657958984
2013-06-12,33.5874137878418
2013-06-13,34.88125991821289
2013-06-14,35.31601333618164
2013-06-17,35.69316864013672
2013-06-18,36.04413604736328
2013-06-19,35.939369201660156
2013-06-20,35.09601593017578
2013-06-21,34.96506118774414
2013-06-24,34.0640869140625
2013-06-25,34.81316375732422
2013-06-26,35.085540771484375
2013-06-27,35.3579216003418
2013-06-28,34.708396911621094
2013-07-01,34.71886444091797
2013-07-02,34.263145446777344
2013-07-03,34.83411407470703
2013-07-05,35.45222091674805
2013-07-08,35.7769775390625
2013-07-09,36.12794876098633
2013-07-10,36.56795883178711
2013-07-11,36.347957611083984
2013-07-12,36.667484283447266
2013-07-15,37.1336784362793
2013-07-16,36.27985382080078
2013-07-17,35.58841323852539
2013-07-18,35.3788948059082
2013-07-19,35.8346061706543
2013-07-22,35.860801696777344
2013-07-23,35.56746292114258
2013-07-24,35.31601333618164
2013-07-25,35.64602279663086
2013-07-26,35.305545806884766
2013-07-29,35.473175048828125
2013-07-30,36.10176086425781
2013-07-31,35.99175262451172
2013-08-01,35.614593505859375
2013-08-02,36.11747360229492
2013-08-05,36.389862060546875
2013-08-06,35.92366409301758
2013-08-07,35.614593505859375
2013-08-08,35.92889404296875
2013-08-09,35.986515045166016
2013-08-12,35.7769775390625
2013-08-13,36.70939636230469
2013-08-14,36.447479248046875
2013-08-15,35.79793167114258
2013-08-16,36.07555389404297
2013-08-19,35.8922233581543
2013-08-20,35.745548248291016
2013-08-21,35.4888916015625
2013-08-22,36.40556716918945
2013-08-23,36.73033905029297
2013-08-26,36.73033905029297
2013-08-27,36.03364562988281
2013-08-28,36.39509963989258
2013-08-29,36.82462692260742
2013-08-30,36.74605941772461
2013-09-03,36.91366958618164
2013-09-04,36.38460922241211
2013-09-05,36.8455810546875
2013-09-06,36.835113525390625
2013-09-09,37.05511474609375
2013-09-10,37.138919830322266
2013-09-11,37.049869537353516
2013-09-12,36.766998291015625
2013-09-13,37.19130325317383
2013-09-16,37.39558792114258
2013-09-17,38.071327209472656
2013-09-18,38.43275451660156
2013-09-19,38.91797637939453
2013-09-20,38.517147064208984
2013-09-23,38.306182861328125
2013-09-24,38.1954345703125
2013-09-25,38.45912170410156
2013-09-26,39.03401565551758
2013-09-27,38.70701217651367
2013-09-30,38.62263488769531
2013-10-01,39.08675003051758
2013-10-02,39.04984664916992
2013-10-03,39.018192291259766
2013-10-04,39.7618408203125
2013-10-07,39.33464050292969
2013-10-08,38.59098815917969
2013-10-09,38.358924865722656
2013-10-10,39.60362243652344
2013-10-11,40.0677490234375
2013-10-14,39.930606842041016
2013-10-15,39.6563606262207
2013-10-16,40.34727478027344
2013-10-17,40.911624908447266
2013-10-18,41.090938568115234
2013-10-21,41.328277587890625
2013-10-22,41.53924560546875
2013-10-23,41.49177551269531
2013-10-24,41.164764404296875
2013-10-25,40.663734436035156
2013-10-28,39.825130462646484
2013-10-29,39.851497650146484
2013-10-30,39.71437072753906
2013-10-31,39.345184326171875
2013-11-01,38.991817474365234
2013-11-04,39.28717803955078
2013-11-05,39.18696594238281
2013-11-06,39.645809173583984
2013-11-07,39.45594787597656
2013-11-08,39.7618408203125
2013-11-11,39.883155822753906
2013-11-12,39.730220794677734
2013-11-13,40.35781478881836
2013-11-14,41.27553939819336
2013-11-15,41.43903350830078
2013-11-18,41.38627624511719
2013-11-19,40.95381164550781
2013-11-20,40.87997055053711
2013-11-21,41.3317756652832
2013-11-22,42.14501190185547
2013-11-25,40.688621520996094
2013-11-26,40.57699966430664
2013-11-27,41.17230224609375
2013-11-29,41.02348327636719
2013-12-02,41.37960433959961
2013-12-03,40.991607666015625
2013-12-04,40.69392013549805
2013-12-05,39.944480895996094
2013-12-06,40.688621520996094
2013-12-09,40.82149887084961
2013-12-10,40.85871124267578
2013-12-11,40.15707778930664
2013-12-12,40.66203689575195
2013-12-13,40.49726867675781
2013-12-16,40.92781066894531
2013-12-17,41.262672424316406
2013-12-18,41.693206787109375
2013-12-19,41.43808364868164
2013-12-20,41.778255462646484
2013-12-23,41.501861572265625
2013-12-24,42.08122634887695
2013-12-26,42.166263580322266
2013-12-27,42.219425201416016
2013-12-30,42.23005294799805
2013-12-31,42.67122268676758
2014-01-02,41.87392807006836
2014-01-03,41.83673095703125
2014-01-06,41.44339370727539
2014-01-07,41.958980560302734
2014-01-08,42.37888717651367
