Date,PFE
2001-09-27,14.290767669677734
2001-09-28,14.416593551635742
2001-10-01,14.776113510131836
2001-10-02,14.919925689697266
2001-10-03,14.83004379272461
2001-10-04,14.747354507446289
2001-10-05,15.024181365966797
2001-10-08,14.740161895751953
2001-10-09,14.646690368652344
2001-10-10,15.00980281829834
2001-10-11,14.474119186401367
2001-10-12,14.689834594726562
2001-10-15,14.873185157775879
2001-10-16,14.776113510131836
2001-10-17,14.973848342895508
2001-10-18,15.049351692199707
2001-10-19,15.21831226348877
2001-10-22,15.459197998046875
2001-10-23,15.333369255065918
2001-10-24,15.444815635681152
2001-10-25,15.46279239654541
2001-10-26,15.351343154907227
2001-10-29,15.304604530334473
2001-10-30,15.261465072631836
2001-10-31,15.063730239868164
2001-11-01,15.365718841552734
2001-11-02,15.17158317565918
2001-11-05,15.085295677185059
2001-11-06,15.211132049560547
2001-11-07,15.150018692016602
2001-11-08,15.207531929016113
2001-11-09,15.14642333984375
2001-11-12,15.121244430541992
2001-11-13,15.308195114135742
2001-11-14,15.275754928588867
2001-11-15,15.373082160949707
2001-11-16,15.401915550231934
2001-11-19,15.564122200012207
2001-11-20,15.564122200012207
2001-11-21,15.726319313049316
2001-11-23,15.733528137207031
2001-11-26,15.823633193969727
2001-11-27,15.715489387512207
2001-11-28,15.560514450073242
2001-11-29,15.67225456237793
2001-11-30,15.610974311828613
2001-12-03,15.747949600219727
2001-12-04,15.6578369140625
2001-12-05,15.690277099609375
2001-12-06,15.61817455291748
2001-12-07,15.535276412963867
2001-12-10,14.90089225769043
2001-12-11,14.544048309326172
2001-12-12,14.504403114318848
2001-12-13,14.237671852111816
2001-12-14,14.216043472290039
2001-12-17,14.536843299865723
2001-12-18,14.648579597473145
2001-12-19,14.814387321472168
2001-12-20,14.92251968383789
2001-12-21,14.778340339660645
2001-12-24,14.695436477661133
2001-12-26,14.641371726989746
2001-12-27,14.544048309326172
2001-12-28,14.562073707580566
2001-12-31,14.363825798034668
2002-01-02,14.381845474243164
2002-01-03,14.309758186340332
2002-01-04,14.20162582397461
2002-01-07,14.309758186340332
2002-01-08,14.270106315612793
2002-01-09,14.435914993286133
2002-01-10,14.78194808959961
2002-01-11,14.63415813446045
2002-01-14,14.605328559875488
2002-01-15,14.565673828125
2002-01-16,14.500795364379883
2002-01-17,14.464742660522461
2002-01-18,14.453932762145996
2002-01-22,14.706254959106445
2002-01-23,15.0667085647583
2002-01-24,14.958565711975098
2002-01-25,15.030654907226562
2002-01-28,14.983797073364258
2002-01-29,14.77113151550293
2002-01-30,14.868457794189453
2002-01-31,15.019837379455566
2002-02-01,15.192852973937988
2002-02-04,14.832408905029297
2002-02-05,15.135184288024902
2002-02-06,14.882863998413086
2002-02-07,14.439521789550781
2002-02-08,14.670209884643555
2002-02-11,14.745895385742188
2002-02-12,14.843229293823242
2002-02-13,14.857686042785645
2002-02-14,14.752822875976562
2002-02-15,14.864922523498535
2002-02-19,14.637110710144043
2002-02-20,14.807060241699219
2002-02-21,14.680506706237793
2002-02-22,14.864922523498535
2002-02-25,14.760058403015137
2002-02-26,14.83237361907959
2002-02-27,14.91554069519043
2002-02-28,14.810680389404297
2002-03-01,15.056558609008789
2002-03-04,15.146953582763672
2002-03-05,14.680506706237793
2002-03-06,14.658811569213867
2002-03-07,14.456321716308594
2002-03-08,14.467171669006348
2002-03-11,14.481632232666016
2002-03-12,14.409317016601562
2002-03-13,14.481632232666016
2002-03-14,14.445470809936523
2002-03-15,14.958925247192383
2002-03-18,14.702200889587402
2002-03-19,14.727514266967773
2002-03-20,14.492487907409668
2002-03-21,14.517791748046875
2002-03-22,14.647966384887695
2002-03-25,14.535865783691406
2002-03-26,14.441855430603027
2002-03-27,14.434622764587402
2002-03-28,14.369542121887207
2002-04-01,14.503325462341309
2002-04-02,14.431015014648438
2002-04-03,14.463553428649902
2002-04-04,14.101972579956055
2002-04-05,13.740379333496094
2002-04-08,13.910322189331055
2002-04-09,13.993481636047363
2002-04-10,14.224903106689453
2002-04-11,14.065802574157715
2002-04-12,14.206830978393555
2002-04-15,14.101972579956055
2002-04-16,14.427392959594727
2002-04-17,13.686135292053223
2002-04-18,13.819928169250488
2002-04-19,13.668061256408691
2002-04-22,13.418564796447754
2002-04-23,13.270313262939453
2002-04-24,13.194376945495605
2002-04-25,13.58488941192627
2002-04-26,13.292004585266113
2002-04-29,13.114827156066895
2002-04-30,13.14376163482666
2002-05-01,13.545119285583496
2002-05-02,13.512577056884766
2002-05-03,13.288386344909668
2002-05-06,13.216066360473633
2002-05-07,12.92680549621582
2002-05-08,13.440255165100098
2002-05-09,13.197993278503418
2002-05-10,13.096750259399414
2002-05-13,13.367940902709961
2002-05-14,13.512577056884766
2002-05-15,13.240440368652344
2002-05-16,12.997330665588379
2002-05-17,13.458147048950195
2002-05-20,13.218664169311523
2002-05-21,13.026359558105469
2002-05-22,13.026359558105469
2002-05-23,13.135211944580078
2002-05-24,12.87759017944336
2002-05-28,12.623588562011719
2002-05-29,12.732449531555176
2002-05-30,12.580049514770508
2002-05-31,12.554644584655762
2002-06-03,12.130109786987305
2002-06-04,12.547391891479492
2002-06-05,12.721559524536133
2002-06-06,12.304281234741211
2002-06-07,12.51836109161377
2002-06-10,12.826786041259766
2002-06-11,12.38047981262207
2002-06-12,12.707047462463379
2002-06-13,12.823158264160156
2002-06-14,12.823158264160156
2002-06-17,13.080784797668457
2002-06-18,13.138842582702637
2002-06-19,12.971933364868164
2002-06-20,13.091669082641602
2002-06-21,12.347821235656738
2002-06-24,12.434908866882324
2002-06-25,12.184538841247559
2002-06-26,12.699788093566895
2002-06-27,13.334779739379883
2002-06-28,12.699788093566895
2002-07-01,12.300652503967285
2002-07-02,11.90151596069336
2002-07-03,11.792668342590332
2002-07-05,12.4784517288208
2002-07-08,12.485711097717285
2002-07-09,12.01036548614502
2002-07-10,11.259272575378418
2002-07-11,11.82894515991211
2002-07-12,11.68381118774414
2002-07-15,10.442854881286621
2002-07-16,10.359400749206543
2002-07-17,10.617026329040527
2002-07-18,10.15257453918457
2002-07-19,9.731661796569824
2002-07-22,9.405097007751465
2002-07-23,9.4522705078125
2002-07-24,10.11992359161377
2002-07-25,10.185235023498535
2002-07-26,10.689595222473145
2002-07-29,11.193955421447754
2002-07-30,11.310067176818848
2002-07-31,11.73823356628418
2002-08-01,11.429814338684082
2002-08-02,11.212099075317383
2002-08-05,10.794818878173828
2002-08-06,11.04881763458252
2002-08-07,11.49149227142334
2002-08-08,12.032145500183105
2002-08-09,11.796290397644043
2002-08-12,11.923286437988281
2002-08-13,11.531405448913574
2002-08-14,12.059697151184082
2002-08-15,12.238229751586914
2002-08-16,12.06699275970459
2002-08-19,12.41311264038086
2002-08-20,12.274669647216797
2002-08-21,12.467766761779785
2002-08-22,12.722807884216309
2002-08-23,12.584354400634766
2002-08-26,12.58799934387207
2002-08-27,12.110709190368652
2002-08-28,12.063345909118652
2002-08-29,11.954047203063965
2002-08-30,12.05241584777832
2002-09-03,11.39660358428955
2002-09-04,11.760942459106445
2002-09-05,11.633424758911133
2002-09-06,11.20350456237793
2002-09-09,11.156136512756348
2002-09-10,11.276371002197266
2002-09-11,11.239933013916016
2002-09-12,10.912027359008789
2002-09-13,10.846445083618164
2002-09-16,11.0031099319458
2002-09-17,10.751715660095215
2002-09-18,10.729856491088867
2002-09-19,10.58411979675293
2002-09-20,10.471175193786621
2002-09-23,10.434743881225586
2002-09-24,10.201563835144043
2002-09-25,10.675204277038574
2002-09-26,11.02132797241211
2002-09-27,10.41287899017334
2002-09-30,10.57319164276123
2002-10-01,11.112419128417969
2002-10-02,10.926603317260742
2002-10-03,10.799083709716797
2002-10-04,10.401951789855957
2002-10-07,10.310869216918945
2002-10-08,10.820944786071777
2002-10-09,10.656986236572266
2002-10-10,10.922957420349121
2002-10-11,10.984893798828125
2002-10-14,11.269082069396973
2002-10-15,11.582414627075195
2002-10-16,11.626137733459473
2002-10-17,11.932184219360352
2002-10-18,12.201801300048828
2002-10-21,11.713577270507812
2002-10-22,11.403883934020996
2002-10-23,11.30551815032959
2002-10-24,11.13791561126709
2002-10-25,11.622501373291016
2002-10-28,11.498618125915527
2002-10-29,11.385674476623535
2002-10-30,11.677141189575195
2002-10-31,11.575126647949219
2002-11-01,11.709939002990723
2002-11-04,11.677141189575195
2002-11-05,11.884819030761719
2002-11-06,12.256450653076172
2002-11-07,12.234588623046875
2002-11-08,12.340246200561523
2002-11-11,12.074275970458984
2002-11-12,12.230942726135254
2002-11-13,11.923707962036133
2002-11-14,12.088295936584473
2002-11-15,12.088295936584473
2002-11-18,12.040750503540039
2002-11-19,12.0700101852417
2002-11-20,12.102927207946777
2002-11-21,12.0700101852417
2002-11-22,11.839583396911621
2002-11-25,11.561609268188477
2002-11-26,11.634759902954102
2002-11-27,11.576239585876465
2002-11-29,11.532343864440918
2002-12-02,11.448216438293457
2002-12-03,11.404333114624023
2002-12-04,11.316551208496094
2002-12-05,11.228769302368164
2002-12-06,11.338491439819336
2002-12-09,11.422618865966797
2002-12-10,11.60550308227539
2002-12-11,11.561609268188477
2002-12-12,11.3823823928833
2002-12-13,11.155619621276855
2002-12-16,11.356781005859375
2002-12-17,11.14829158782959
2002-12-18,11.075151443481445
2002-12-19,11.009315490722656
2002-12-20,11.151958465576172
2002-12-23,11.397016525268555
2002-12-24,11.477482795715332
2002-12-26,10.980051040649414
2002-12-27,10.895927429199219
2002-12-30,11.268996238708496
2002-12-31,11.1812162399292
2003-01-02,11.532343864440918
2003-01-03,11.623783111572266
2003-01-06,11.704249382019043
2003-01-07,11.568918228149414
2003-01-08,11.301918029785156
2003-01-09,11.389698028564453
2003-01-10,11.26534652709961
2003-01-13,11.301918029785156
2003-01-14,11.345805168151855
2003-01-15,11.191438674926758
2003-01-16,11.007674217224121
2003-01-17,11.040759086608887
2003-01-21,11.209820747375488
2003-01-22,11.287002563476562
2003-01-23,11.397263526916504
2003-01-24,11.117940902709961
2003-01-27,10.956223487854004
2003-01-28,11.026052474975586
2003-01-29,11.22819709777832
2003-01-30,10.919466972351074
2003-01-31,11.158363342285156
2003-02-03,11.184097290039062
2003-02-04,10.967246055603027
2003-02-05,10.908442497253418
2003-02-06,10.945197105407715
2003-02-07,10.768780708312988
2003-02-10,10.868016242980957
2003-02-11,10.728344917297363
2003-02-12,10.566632270812988
2003-02-13,10.500479698181152
2003-02-14,10.496805191040039
2003-02-18,10.805541038513184
2003-02-19,10.691596984863281
2003-02-20,10.526206970214844
2003-02-21,10.636465072631836
2003-02-24,10.54090690612793
2003-02-25,10.54458236694336
2003-02-26,10.621769905090332
2003-02-27,10.805541038513184
2003-02-28,10.95989990234375
2003-03-03,10.794509887695312
2003-03-04,10.526206970214844
2003-03-05,10.728344917297363
2003-03-06,10.80185604095459
2003-03-07,11.018707275390625
2003-03-10,10.768780708312988
2003-03-11,10.658514976501465
2003-03-12,10.717330932617188
2003-03-13,10.76142692565918
2003-03-14,10.640142440795898
2003-03-17,10.915791511535645
2003-03-18,11.033404350280762
2003-03-19,11.316407203674316
2003-03-20,11.320082664489746
2003-03-21,11.74642276763916
2003-03-24,11.389914512634277
2003-03-25,11.761125564575195
2003-03-26,11.654540061950684
2003-03-27,11.683943748474121
2003-03-28,11.69129753112793
2003-03-31,11.452394485473633
2003-04-01,11.720695495605469
2003-04-02,11.937544822692871
2003-04-03,11.87138557434082
2003-04-04,12.05514907836914
2003-04-07,11.944893836975098
2003-04-08,11.886091232299805
2003-04-09,11.650869369506836
2003-04-10,11.66556453704834
2003-04-11,11.581034660339355
2003-04-14,11.805228233337402
2003-04-15,11.838305473327637
2003-04-16,11.525901794433594
2003-04-17,11.525901794433594
2003-04-21,11.614116668701172
2003-04-22,11.694967269897461
2003-04-23,11.448719024658203
2003-04-24,11.389914512634277
2003-04-25,11.162041664123535
2003-04-28,11.283329010009766
2003-04-29,11.320082664489746
2003-04-30,11.301711082458496
2003-05-01,11.389914512634277
2003-05-02,11.595735549926758
2003-05-05,11.728046417236328
2003-05-06,11.775824546813965
2003-05-07,11.705995559692383
2003-05-08,11.724372863769531
2003-05-09,12.000018119812012
2003-05-12,12.22054386138916
2003-05-13,12.235243797302246
2003-05-14,12.26109504699707
2003-05-15,12.379231452941895
2003-05-16,12.408767700195312
2003-05-19,11.740513801574707
2003-05-20,11.482085227966309
2003-05-21,11.629762649536133
2003-05-22,11.873432159423828
2003-05-23,11.77005672454834
2003-05-27,11.8032808303833
2003-05-28,11.72205924987793
2003-05-29,11.548540115356445
2003-05-30,11.452545166015625
2003-06-02,11.448851585388184
2003-06-03,11.699908256530762
2003-06-04,11.962041854858398
2003-06-05,12.091253280639648
2003-06-06,12.21678638458252
2003-06-09,12.24632740020752
2003-06-10,12.29800796508789
2003-06-11,12.286931037902832
2003-06-12,12.375541687011719
2003-06-13,12.213093757629395
2003-06-16,12.774273872375488
2003-06-17,13.357613563537598
2003-06-18,13.309614181518555
2003-06-19,13.143477439880371
2003-06-20,13.13239574432373
2003-06-23,13.062251091003418
2003-06-24,13.069626808166504
2003-06-25,13.04379653930664
2003-06-26,13.291152000427246
2003-06-27,12.92195987701416
2003-06-30,12.608138084411621
2003-07-01,12.748433113098145
2003-07-02,12.79273509979248
2003-07-03,12.637672424316406
2003-07-07,12.700438499450684
2003-07-08,12.667200088500977
2003-07-09,12.63398265838623
2003-07-10,12.427231788635254
2003-07-11,12.626593589782715
2003-07-14,12.493683815002441
2003-07-15,12.501067161560059
2003-07-16,12.312775611877441
2003-07-17,12.094950675964355
2003-07-18,12.327544212341309
2003-07-21,12.013725280761719
2003-07-22,11.973113059997559
2003-07-23,12.157710075378418
2003-07-24,12.017419815063477
2003-07-25,12.198328971862793
2003-07-28,12.102331161499023
2003-07-29,12.024801254272461
2003-07-30,12.327544212341309
2003-07-31,12.316469192504883
2003-08-01,12.065414428710938
2003-08-04,12.209402084350586
2003-08-05,11.998960494995117
2003-08-06,11.980500221252441
2003-08-07,12.161405563354492
2003-08-08,12.172478675842285
2003-08-11,12.15032958984375
2003-08-12,12.135563850402832
2003-08-13,11.70532512664795
2003-08-14,11.538426399230957
2003-08-15,11.653404235839844
2003-08-18,11.67194652557373
2003-08-19,11.597769737243652
2003-08-20,11.401202201843262
2003-08-21,11.048850059509277
2003-08-22,10.959835052490234
2003-08-25,11.078520774841309
2003-08-26,11.130449295043945
2003-08-27,11.093358993530273
2003-08-28,11.056273460388184
2003-08-29,11.097064971923828
2003-09-02,11.297346115112305
2003-09-03,11.45312786102295
2003-09-04,11.34927749633789
2003-09-05,11.315893173217773
2003-09-08,11.67194652557373
2003-09-09,11.749836921691895
2003-09-10,11.783212661743164
2003-09-11,11.809176445007324
2003-09-12,11.83143138885498
2003-09-15,11.816596984863281
2003-09-16,11.864811897277832
2003-09-17,11.909314155578613
2003-09-18,11.887062072753906
