Date,WEC
2007-10-26,12.84521198272705
2007-10-29,12.9246187210083
2007-10-30,12.899978637695312
2007-10-31,13.11082649230957
2007-11-01,13.091656684875488
2007-11-02,13.08891487121582
2007-11-05,13.113558769226074
2007-11-06,13.006770133972168
2007-11-07,12.801397323608398
2007-11-08,12.960221290588379
2007-11-09,12.896900177001953
2007-11-12,12.841846466064453
2007-11-13,12.863870620727539
2007-11-14,12.797806739807129
2007-11-15,12.938197135925293
2007-11-16,12.943700790405273
2007-11-19,12.993246078491211
2007-11-20,13.155669212341309
2007-11-21,13.114374160766602
2007-11-23,13.1171293258667
2007-11-26,13.169425964355469
2007-11-27,13.293304443359375
2007-11-28,13.530049324035645
2007-11-29,13.260273933410645
2007-11-30,13.169425964355469
2007-12-03,13.213470458984375
2007-12-04,13.400666236877441
2007-12-05,13.626399993896484
2007-12-06,13.585100173950195
2007-12-07,13.678692817687988
2007-12-10,13.692464828491211
2007-12-11,13.46397590637207
2007-12-12,13.524542808532715
2007-12-13,13.653921127319336
2007-12-14,13.450218200683594
2007-12-17,13.370384216308594
2007-12-18,13.574091911315918
2007-12-19,13.637406349182129
2007-12-20,13.722745895385742
2007-12-21,13.615388870239258
2007-12-24,13.673189163208008
2007-12-26,13.524542808532715
2007-12-27,13.505273818969727
2007-12-28,13.502519607543945
2007-12-31,13.408924102783203
2008-01-02,13.15842342376709
2008-01-03,13.012521743774414
2008-01-04,13.073081970214844
2008-01-07,13.458475112915039
2008-01-08,13.499764442443848
2008-01-09,13.444711685180664
2008-01-10,13.246504783630371
2008-01-11,13.194212913513184
2008-01-14,13.11162281036377
2008-01-15,13.169425964355469
2008-01-16,13.263031005859375
2008-01-17,12.795047760009766
2008-01-18,12.745500564575195
2008-01-22,12.445438385009766
2008-01-23,12.544536590576172
2008-01-24,12.31330680847168
2008-01-25,12.115105628967285
2008-01-28,12.34909439086914
2008-01-29,12.434427261352539
2008-01-30,12.395892143249512
2008-01-31,12.533533096313477
2008-02-01,12.654656410217285
2008-02-04,12.844596862792969
2008-02-05,12.676682472229004
2008-02-06,12.723471641540527
2008-02-07,12.684940338134766
2008-02-08,12.657407760620117
2008-02-11,12.618868827819824
2008-02-12,12.704713821411133
2008-02-13,12.588410377502441
2008-02-14,12.444412231445312
2008-02-15,12.419490814208984
2008-02-19,12.430571556091309
2008-02-20,12.386266708374023
2008-02-21,12.21457576751709
2008-02-22,12.416723251342773
2008-02-25,12.419490814208984
2008-02-26,12.433342933654785
2008-02-27,12.181350708007812
2008-02-28,12.184117317199707
2008-02-29,12.07889175415039
2008-03-03,12.195188522338867
2008-03-04,12.21180248260498
2008-03-05,12.206268310546875
2008-03-06,12.037354469299316
2008-03-07,12.017967224121094
2008-03-10,11.99581241607666
2008-03-11,12.070586204528809
2008-03-12,11.965354919433594
2008-03-13,11.962594032287598
2008-03-14,11.921050071716309
2008-03-17,11.921050071716309
2008-03-18,12.13150691986084
2008-03-19,11.97643756866455
2008-03-20,12.051202774047852
2008-03-24,11.879514694213867
2008-03-25,11.965354919433594
2008-03-26,11.97643756866455
2008-03-27,12.15365982055664
2008-03-28,12.07335376739502
2008-03-31,12.181350708007812
2008-04-01,12.419490814208984
2008-04-02,12.574562072753906
2008-04-03,12.422261238098145
2008-04-04,12.355805397033691
2008-04-07,12.502567291259766
2008-04-08,12.510880470275879
2008-04-09,12.530258178710938
2008-04-10,12.438876152038574
2008-04-11,12.582869529724121
