Date,AMAT
2000-07-17,33.961490631103516
2000-07-18,32.10987091064453
2000-07-19,31.31955337524414
2000-07-20,30.055021286010742
2000-07-21,28.225967407226562
2000-07-24,29.084054946899414
2000-07-25,30.529220581054688
2000-07-26,29.580821990966797
2000-07-27,26.84854507446289
2000-07-28,26.73565101623535
2000-07-31,27.413074493408203
2000-08-01,26.938880920410156
2000-08-02,26.21628189086914
2000-08-03,24.929189682006836
2000-08-04,24.477571487426758
2000-08-07,25.26791000366211
2000-08-08,25.493696212768555
2000-08-09,26.058231353759766
2000-08-10,25.01950454711914
2000-08-11,24.996923446655273
2000-08-14,27.029199600219727
2000-08-15,28.11307144165039
2000-08-16,29.242094039916992
2000-08-17,30.348590850830078
2000-08-18,30.32598114013672
2000-08-21,29.42276382446289
2000-08-22,29.625986099243164
2000-08-23,30.867923736572266
2000-08-24,30.913110733032227
2000-08-25,30.596967697143555
2000-08-28,30.055021286010742
2000-08-29,30.732437133789062
2000-08-30,30.484060287475586
2000-08-31,31.184051513671875
2000-09-01,30.642120361328125
2000-09-05,30.506629943847656
2000-09-06,28.767921447753906
2000-09-07,29.03888511657715
2000-09-08,27.277576446533203
2000-09-11,27.1646728515625
2000-09-12,25.900156021118164
2000-09-13,26.73565101623535
2000-09-14,27.0743465423584
2000-09-15,26.41952133178711
2000-09-18,26.1033878326416
2000-09-19,27.79693603515625
2000-09-20,28.180814743041992
2000-09-21,26.555004119873047
2000-09-22,25.290481567382812
2000-09-25,24.364656448364258
2000-09-26,23.64208221435547
2000-09-27,23.077550888061523
2000-09-28,23.077550888061523
2000-09-29,21.429157257080078
2000-10-02,20.480770111083984
2000-10-03,18.6517333984375
2000-10-04,19.57754898071289
2000-10-05,19.193662643432617
2000-10-06,19.57754898071289
2000-10-09,20.142065048217773
2000-10-10,17.72591781616211
2000-10-11,18.62914276123047
2000-10-12,17.36461639404297
2000-10-13,19.329147338867188
2000-10-16,17.61301040649414
2000-10-17,16.077518463134766
2000-10-18,15.196873664855957
2000-10-19,18.245269775390625
2000-10-20,18.245269775390625
2000-10-23,19.30657196044922
2000-10-24,17.861404418945312
2000-10-25,17.61301040649414
2000-10-26,19.17108726501465
2000-10-27,17.387203216552734
2000-10-30,17.929141998291016
2000-10-31,19.193662643432617
2000-11-01,18.516237258911133
2000-11-02,18.787206649780273
2000-11-03,17.861404418945312
2000-11-06,17.816242218017578
2000-11-07,16.93559455871582
2000-11-08,15.693648338317871
2000-11-09,15.671058654785156
2000-11-10,14.790410995483398
2000-11-13,14.542027473449707
2000-11-14,14.971061706542969
2000-11-15,15.445263862609863
2000-11-16,15.038803100585938
2000-11-17,14.858156204223633
2000-11-20,14.858156204223633
2000-11-21,15.287192344665527
2000-11-22,15.264610290527344
2000-11-24,16.86784553527832
2000-11-27,15.942036628723145
2000-11-28,14.835575103759766
2000-11-29,15.5129976272583
2000-11-30,14.609764099121094
2000-12-01,13.932347297668457
2000-12-04,13.909764289855957
2000-12-05,15.942036628723145
2000-12-06,14.654926300048828
2000-12-07,14.451709747314453
2000-12-08,15.964615821838379
2000-12-11,18.403339385986328
2000-12-12,16.438812255859375
2000-12-13,15.42268180847168
2000-12-14,14.58718490600586
2000-12-15,14.271055221557617
2000-12-18,14.361379623413086
2000-12-19,14.090407371520996
2000-12-20,13.661368370056152
2000-12-21,12.780723571777344
2000-12-22,13.954922676086426
2000-12-26,13.729116439819336
2000-12-27,14.293635368347168
2000-12-28,14.248481750488281
2000-12-29,13.796855926513672
2001-01-02,14.271055221557617
2001-01-03,17.929141998291016
2001-01-04,16.032358169555664
2001-01-05,15.42268180847168
2001-01-08,16.529129028320312
2001-01-09,15.716221809387207
2001-01-10,16.167837142944336
2001-01-11,16.75494384765625
2001-01-12,16.75494384765625
2001-01-16,16.054935455322266
2001-01-17,17.4097843170166
2001-01-18,18.087209701538086
2001-01-19,18.042043685913086
2001-01-22,17.680753707885742
2001-01-23,17.43235969543457
2001-01-24,17.929141998291016
2001-01-25,17.61301040649414
2001-01-26,17.296875
2001-01-29,18.132373809814453
2001-01-30,18.94527244567871
2001-01-31,18.17753028869629
2001-02-01,18.26784896850586
2001-02-02,17.251726150512695
2001-02-05,16.55171775817871
2001-02-06,16.57429313659668
2001-02-07,16.167837142944336
2001-02-08,15.309770584106445
2001-02-09,15.400089263916016
2001-02-12,15.896873474121094
2001-02-13,14.90333080291748
2001-02-14,16.913009643554688
2001-02-15,17.861404418945312
2001-02-16,17.426721572875977
2001-02-20,16.596878051757812
2001-02-21,16.845260620117188
2001-02-22,16.913009643554688
2001-02-23,17.3194637298584
2001-02-26,17.27429962158203
2001-02-27,16.258161544799805
2001-02-28,15.264610290527344
2001-03-01,16.376707077026367
2001-03-02,16.34848403930664
2001-03-05,17.183969497680664
2001-03-06,17.996885299682617
2001-03-07,17.996885299682617
2001-03-08,18.17753028869629
2001-03-09,16.890424728393555
2001-03-12,16.732362747192383
2001-03-13,17.296875
2001-03-14,17.4097843170166
2001-03-15,16.66461753845215
2001-03-16,15.987188339233398
2001-03-19,16.845260620117188
2001-03-20,15.467832565307617
2001-03-21,16.21300506591797
2001-03-22,17.861404418945312
2001-03-23,18.154953002929688
2001-03-26,17.816242218017578
2001-03-27,18.380756378173828
2001-03-28,17.229135513305664
2001-03-29,16.461395263671875
2001-03-30,15.716221809387207
2001-04-02,14.451709747314453
2001-04-03,14.496866226196289
2001-04-04,13.661368370056152
2001-04-05,15.264610290527344
2001-04-06,14.451709747314453
2001-04-09,14.02538013458252
2001-04-10,15.445263862609863
2001-04-11,16.630290985107422
2001-04-12,17.87314224243164
2001-04-16,17.31313705444336
2001-04-17,17.193910598754883
2001-04-18,19.159347534179688
2001-04-19,21.218711853027344
2001-04-20,20.34438133239746
2001-04-23,19.050962448120117
2001-04-24,18.678829193115234
2001-04-25,19.213537216186523
2001-04-26,18.368106842041016
2001-04-27,19.470056533813477
2001-04-30,19.726572036743164
2001-05-01,19.885536193847656
2001-05-02,19.759092330932617
2001-05-03,19.00399398803711
2001-05-04,18.61740493774414
2001-05-07,18.331985473632812
2001-05-08,19.00399398803711
2001-05-09,18.44036865234375
2001-05-10,18.429534912109375
2001-05-11,18.68243408203125
2001-05-14,17.952632904052734
2001-05-15,18.024883270263672
2001-05-16,19.545927047729492
2001-05-17,19.473678588867188
2001-05-18,19.871089935302734
2001-05-21,20.781543731689453
2001-05-22,20.445554733276367
2001-05-23,19.12682342529297
2001-05-24,19.66153335571289
2001-05-25,19.405017852783203
2001-05-29,18.73301887512207
2001-05-30,17.685279846191406
2001-05-31,18.039335250854492
2001-06-01,18.541540145874023
2001-06-04,18.086299896240234
2001-06-05,18.97146987915039
2001-06-06,19.02566909790039
2001-06-07,20.239604949951172
2001-06-08,19.96864128112793
2001-06-11,19.37250328063965
2001-06-12,19.690439224243164
2001-06-13,19.426694869995117
2001-06-14,18.425928115844727
2001-06-15,18.032115936279297
2001-06-18,17.826169967651367
2001-06-19,17.454038619995117
2001-06-20,17.472105026245117
2001-06-21,17.204750061035156
2001-06-22,17.721399307250977
2001-06-25,18.017650604248047
2001-06-26,18.1404972076416
2001-06-27,17.51184844970703
2001-06-28,17.909271240234375
2001-06-29,17.739458084106445
2001-07-02,18.050186157226562
2001-07-03,18.14773178100586
2001-07-05,17.587724685668945
2001-07-06,16.366546630859375
2001-07-09,16.193130493164062
2001-07-10,15.45608901977539
2001-07-11,15.918551445007324
2001-07-12,16.774812698364258
2001-07-13,16.749521255493164
2001-07-16,15.156224250793457
2001-07-17,16.102807998657227
2001-07-18,15.73790168762207
2001-07-19,16.36294174194336
2001-07-20,16.276233673095703
2001-07-23,15.745129585266113
2001-07-24,15.517518043518066
2001-07-25,15.8173828125
2001-07-26,16.323204040527344
2001-07-27,16.713397979736328
2001-07-30,16.83262062072754
2001-07-31,16.568870544433594
2001-08-01,17.45042610168457
2001-08-02,18.06462860107422
2001-08-03,17.92010498046875
2001-08-06,17.605783462524414
2001-08-07,16.90848731994629
2001-08-08,16.164228439331055
2001-08-09,16.203969955444336
2001-08-10,16.070293426513672
2001-08-13,16.200353622436523
2001-08-14,15.770421981811523
2001-08-15,15.802933692932129
2001-08-16,16.149778366088867
2001-08-17,15.380224227905273
2001-08-20,15.622286796569824
2001-08-21,15.177899360656738
2001-08-22,15.860743522644043
2001-08-23,15.943839073181152
2001-08-24,16.941001892089844
2001-08-27,17.071073532104492
2001-08-28,16.337644577026367
2001-08-29,15.810155868530273
2001-08-30,15.57170295715332
2001-08-31,15.568094253540039
2001-09-04,15.148992538452148
2001-09-05,15.199576377868652
2001-09-06,14.523961067199707
2001-09-07,14.552867889404297
2001-09-10,14.46253490447998
2001-09-17,13.241374015808105
2001-09-18,11.966008186340332
2001-09-19,11.243420600891113
2001-09-20,10.654520988464355
2001-09-21,10.56419563293457
2001-09-24,10.600322723388672
2001-09-25,11.03748607635498
2001-09-26,10.52444839477539
2001-09-27,10.06922721862793
2001-09-28,10.275158882141113
2001-10-01,10.26793384552002
2001-10-02,9.935544967651367
2001-10-03,10.961615562438965
2001-10-04,11.196455955505371
2001-10-05,11.398778915405273
2001-10-08,12.233363151550293
2001-10-09,11.254264831542969
2001-10-10,11.709491729736328
2001-10-11,12.955949783325195
2001-10-12,12.703045845031738
2001-10-15,12.153877258300781
2001-10-16,12.446528434753418
2001-10-17,11.611947059631348
2001-10-18,11.416841506958008
2001-10-19,11.7600736618042
2001-10-22,12.562143325805664
2001-10-23,12.236982345581055
2001-10-24,12.76807975769043
2001-10-25,13.523179054260254
2001-10-26,13.320855140686035
2001-10-29,12.468206405639648
2001-10-30,12.012975692749023
2001-10-31,12.323684692382812
2001-11-01,13.364214897155762
2001-11-02,13.718277931213379
2001-11-05,13.895308494567871
2001-11-06,14.422798156738281
2001-11-07,14.213251113891602
2001-11-08,13.873627662658691
2001-11-09,13.935054779052734
2001-11-12,14.075963020324707
2001-11-13,14.74073600769043
2001-11-14,14.708223342895508
2001-11-15,14.1229248046875
2001-11-16,14.184345245361328
2001-11-19,14.032608032226562
2001-11-20,13.241374015808105
2001-11-21,13.725510597229004
2001-11-23,14.00369644165039
2001-11-26,14.473380088806152
2001-11-27,15.163444519042969
2001-11-28,14.469762802124023
2001-11-29,14.97557258605957
2001-11-30,14.357763290405273
2001-12-03,14.187956809997559
2001-12-04,15.329639434814453
2001-12-05,16.58694076538086
2001-12-06,16.43158531188965
2001-12-07,16.05945587158203
2001-12-10,15.741518020629883
2001-12-11,15.875198364257812
2001-12-12,16.211196899414062
2001-12-13,14.841898918151855
2001-12-14,15.289897918701172
2001-12-17,15.607847213745117
2001-12-18,15.445263862609863
2001-12-19,14.946670532226562
2001-12-20,14.292734146118164
2001-12-21,14.440863609313965
2001-12-24,14.495058059692383
2001-12-26,14.639577865600586
2001-12-27,14.820222854614258
2001-12-28,15.105643272399902
2001-12-31,14.48783016204834
2002-01-02,15.055066108703613
2002-01-03,16.43519401550293
2002-01-04,16.337644577026367
2002-01-07,16.164228439331055
2002-01-08,16.539966583251953
2002-01-09,16.865137100219727
2002-01-10,16.6158447265625
2002-01-11,16.26177978515625
2002-01-14,16.370162963867188
2002-01-15,16.478551864624023
2002-01-16,15.011701583862305
2002-01-17,15.029768943786621
2002-01-18,14.57815170288086
2002-01-22,14.267449378967285
2002-01-23,14.899702072143555
2002-01-24,14.46253490447998
2002-01-25,15.224865913391113
2002-01-28,15.495833396911621
2002-01-29,14.924993515014648
2002-01-30,15.593379974365234
2002-01-31,15.770421981811523
2002-02-01,15.517518043518066
2002-02-04,15.88965129852295
2002-02-05,16.05584716796875
2002-02-06,16.13170623779297
2002-02-07,15.109249114990234
2002-02-08,15.564482688903809
2002-02-11,16.503843307495117
2002-02-12,16.15338134765625
2002-02-13,17.32759666442871
2002-02-14,17.096355438232422
2002-02-15,17.05300521850586
2002-02-19,16.547197341918945
2002-02-20,16.82539176940918
2002-02-21,15.633127212524414
2002-02-22,15.347711563110352
2002-02-25,16.232872009277344
2002-02-26,16.102807998657227
2002-02-27,15.994418144226074
2002-02-28,15.705389976501465
2002-03-01,17.334814071655273
2002-03-04,18.086299896240234
2002-03-05,18.415084838867188
2002-03-06,18.259727478027344
2002-03-07,18.555986404418945
2002-03-08,19.339996337890625
2002-03-11,18.711341857910156
2002-03-12,18.303081512451172
2002-03-13,17.880374908447266
2002-03-14,17.808115005493164
2002-03-15,18.324756622314453
2002-03-18,18.722185134887695
2002-03-19,18.993146896362305
2002-03-20,18.425928115844727
2002-03-21,18.794437408447266
2002-03-22,18.61740493774414
2002-03-25,18.527080535888672
2002-03-26,18.91365623474121
2002-03-27,18.77637481689453
2002-03-28,19.607343673706055
2002-04-01,20.058963775634766
2002-04-02,19.520633697509766
2002-04-03,19.21714973449707
2002-04-04,19.545927047729492
2002-04-05,18.931720733642578
2002-04-08,19.159347534179688
2002-04-09,18.555986404418945
2002-04-10,18.429534912109375
2002-04-11,18.21997833251953
2002-04-12,18.28139877319336
2002-04-15,18.58488655090332
2002-04-16,19.567607879638672
2002-04-17,19.726572036743164
2002-04-18,19.300243377685547
2002-04-19,19.134056091308594
2002-04-22,18.8305606842041
2002-04-23,18.71494483947754
2002-04-24,18.06462860107422
2002-04-25,18.230817794799805
2002-04-26,17.175851821899414
2002-04-29,17.298683166503906
2002-04-30,17.573272705078125
2002-05-01,17.63107681274414
2002-05-02,16.525516510009766
2002-05-03,16.019716262817383
2002-05-06,15.983579635620117
2002-05-07,16.128108978271484
2002-05-08,18.46926498413086
2002-05-09,18.252492904663086
2002-05-10,17.12526512145996
2002-05-13,18.483736038208008
2002-05-14,19.249671936035156
2002-05-15,19.329147338867188
2002-05-16,19.603731155395508
2002-05-17,19.73379135131836
2002-05-20,19.350828170776367
2002-05-21,19.011211395263672
2002-05-22,18.902828216552734
2002-05-23,18.47650146484375
2002-05-24,17.197521209716797
2002-05-28,17.428756713867188
2002-05-29,16.69171905517578
2002-05-30,16.323204040527344
2002-05-31,16.026947021484375
2002-06-03,15.484992980957031
2002-06-04,15.896873474121094
2002-06-05,16.149778366088867
2002-06-06,15.116483688354492
2002-06-07,14.899702072143555
2002-06-10,14.784085273742676
2002-06-11,14.15544319152832
2002-06-12,14.957512855529785
2002-06-13,14.726282119750977
2002-06-14,14.328858375549316
2002-06-17,15.203198432922363
2002-06-18,14.784085273742676
2002-06-19,14.227704048156738
2002-06-20,13.866408348083496
2002-06-21,13.555696487426758
2002-06-24,14.357763290405273
2002-06-25,14.307184219360352
2002-06-26,13.72188949584961
2002-06-27,14.422798156738281
2002-06-28,13.743571281433105
2002-07-01,13.028205871582031
2002-07-02,12.262266159057617
2002-07-03,12.999307632446289
2002-07-05,14.401121139526367
2002-07-08,13.729116439819336
2002-07-09,12.804207801818848
2002-07-10,12.045491218566895
2002-07-11,13.172727584838867
2002-07-12,13.353368759155273
2002-07-15,14.018149375915527
2002-07-16,13.295561790466309
2002-07-17,12.999307632446289
2002-07-18,12.392333030700684
2002-07-19,12.139434814453125
2002-07-22,12.16110897064209
2002-07-23,11.257874488830566
2002-07-24,11.958783149719238
2002-07-25,10.282383918762207
2002-07-26,10.347416877746582
2002-07-29,10.911038398742676
2002-07-30,11.344584465026855
2002-07-31,10.744839668273926
2002-08-01,10.13063907623291
2002-08-02,9.8994140625
2002-08-05,9.220184326171875
2002-08-06,9.79825210571289
2002-08-07,9.79825210571289
2002-08-08,10.369099617004395
2002-08-09,10.015027046203613
2002-08-12,9.812702178955078
2002-08-13,9.725996017456055
2002-08-14,10.41968059539795
2002-08-15,10.015027046203613
2002-08-16,10.622000694274902
2002-08-19,11.17839241027832
2002-08-20,10.860453605651855
2002-08-21,11.590266227722168
2002-08-22,11.684206008911133
2002-08-23,10.896583557128906
2002-08-26,10.8098726272583
2002-08-27,10.065611839294434
2002-08-28,9.574254035949707
2002-08-29,9.71154499053955
2002-08-30,9.65373420715332
2002-09-03,9.38637924194336
2002-09-04,9.176826477050781
2002-09-05,8.721600532531738
2002-09-06,9.350258827209473
2002-09-09,9.169600486755371
2002-09-10,9.733223915100098
2002-09-11,9.892189025878906
2002-09-12,9.205737113952637
2002-09-13,9.41528034210205
2002-09-16,9.155152320861816
2002-09-17,8.81553840637207
2002-09-18,8.829987525939941
2002-09-19,8.65656852722168
2002-09-20,8.627663612365723
2002-09-23,8.092952728271484
2002-09-24,8.475921630859375
2002-09-25,8.880570411682129
2002-09-26,8.483147621154785
2002-09-27,8.540953636169434
2002-09-30,8.34585952758789
2002-10-01,8.822762489318848
2002-10-02,9.03231430053711
2002-10-03,8.309730529785156
2002-10-04,8.186887741088867
2002-10-07,7.8545002937316895
2002-10-08,7.478756427764893
2002-10-09,7.52211332321167
2002-10-10,8.027923583984375
2002-10-11,8.714378356933594
2002-10-14,8.671022415161133
2002-10-15,9.42973518371582
2002-10-16,8.65656852722168
2002-10-17,9.379152297973633
2002-10-18,9.71154499053955
2002-10-21,10.145094871520996
2002-10-22,9.458637237548828
2002-10-23,10.412452697753906
2002-10-24,9.8054780960083
2002-10-25,10.484712600708008
2002-10-28,10.92548942565918
2002-10-29,10.369099617004395
2002-10-30,11.070002555847168
2002-10-31,10.860453605651855
2002-11-01,11.359038352966309
2002-11-04,11.886524200439453
2002-11-05,11.42406940460205
2002-11-06,12.175559043884277
2002-11-07,11.351811408996582
2002-11-08,11.359038352966309
2002-11-11,10.528061866760254
2002-11-12,10.889355659484863
2002-11-13,10.622000694274902
2002-11-14,11.387943267822266
2002-11-15,11.438522338867188
2002-11-18,11.077227592468262
2002-11-19,10.889355659484863
2002-11-20,11.460199356079102
2002-11-21,12.283946990966797
2002-11-22,12.175559043884277
2002-11-25,12.305624961853027
2002-11-26,11.966008186340332
2002-11-27,12.638017654418945
2002-11-29,12.320077896118164
2002-12-02,12.132201194763184
2002-12-03,11.53968334197998
2002-12-04,10.91826343536377
2002-12-05,10.75929069519043
2002-12-06,10.75929069519043
2002-12-09,9.8994140625
2002-12-10,10.67258358001709
2002-12-11,10.528061866760254
2002-12-12,10.37631893157959
2002-12-13,9.79825210571289
2002-12-16,10.448579788208008
2002-12-17,10.015027046203613
2002-12-18,9.581480026245117
2002-12-19,9.776575088500977
2002-12-20,9.61760425567627
2002-12-23,10.072835922241211
2002-12-24,10.022254943847656
2002-12-26,9.978899955749512
2002-12-27,9.769349098205566
2002-12-30,9.603157043457031
2002-12-31,9.41528034210205
2003-01-02,10.101741790771484
2003-01-03,10.499160766601562
2003-01-06,11.13503646850586
2003-01-07,11.055554389953613
2003-01-08,10.571414947509766
2003-01-09,10.867681503295898
2003-01-10,11.344584465026855
2003-01-13,11.127812385559082
2003-01-14,11.09890365600586
2003-01-15,10.441353797912598
2003-01-16,10.361873626708984
2003-01-17,9.776575088500977
2003-01-21,9.769349098205566
2003-01-22,9.957222938537598
2003-01-23,10.159549713134766
2003-01-24,9.58871078491211
2003-01-27,9.595930099487305
2003-01-28,9.567028045654297
2003-01-29,9.827150344848633
2003-01-30,9.35747241973877
2003-01-31,8.649341583251953
2003-02-03,8.685473442077637
2003-02-04,8.801087379455566
2003-02-05,8.685473442077637
2003-02-06,8.671022415161133
2003-02-07,8.533726692199707
2003-02-10,8.707149505615234
2003-02-11,8.627663612365723
2003-02-12,8.533726692199707
2003-02-13,8.533726692199707
2003-02-14,8.960052490234375
2003-02-18,9.205737113952637
2003-02-19,8.967279434204102
2003-02-20,9.23463249206543
2003-02-21,9.2490873336792
2003-02-24,9.263540267944336
2003-02-25,9.14069938659668
2003-02-26,8.902247428894043
2003-02-27,9.090119361877441
2003-02-28,9.379152297973633
2003-03-03,9.133476257324219
2003-03-04,8.851670265197754
2003-03-05,8.844440460205078
2003-03-06,8.707149505615234
2003-03-07,8.642117500305176
2003-03-10,8.381986618041992
2003-03-11,8.389213562011719
2003-03-12,8.490372657775879
2003-03-13,9.147928237915039
2003-03-14,8.938380241394043
2003-03-17,9.480314254760742
2003-03-18,9.783803939819336
2003-03-19,9.783803939819336
2003-03-20,10.05115795135498
2003-03-21,10.282383918762207
2003-03-24,9.79825210571289
2003-03-25,9.834383964538574
2003-03-26,9.906641006469727
2003-03-27,9.754899978637695
2003-03-28,9.559803009033203
2003-03-31,9.090119361877441
2003-04-01,9.220184326171875
2003-04-02,9.819930076599121
2003-04-03,9.928319931030273
2003-04-04,9.769349098205566
2003-04-07,10.029481887817383
2003-04-08,9.689865112304688
2003-04-09,9.458637237548828
2003-04-10,9.567028045654297
2003-04-11,9.41528034210205
2003-04-14,9.740445137023926
2003-04-15,9.689865112304688
2003-04-16,10.137869834899902
2003-04-17,10.694262504577637
2003-04-21,10.831549644470215
2003-04-22,11.42406940460205
2003-04-23,11.250649452209473
2003-04-24,10.874906539916992
2003-04-25,10.253482818603516
2003-04-28,10.448579788208008
2003-04-29,10.75929069519043
2003-04-30,10.56419563293457
2003-05-01,10.658127784729004
2003-05-02,10.947164535522461
2003-05-05,10.896583557128906
2003-05-06,11.17116641998291
2003-05-07,10.947164535522461
2003-05-08,10.54251480102539
2003-05-09,10.896583557128906
2003-05-12,11.359038352966309
2003-05-13,11.243420600891113
2003-05-14,10.817097663879395
2003-05-15,10.75929069519043
2003-05-16,10.34019660949707
2003-05-19,9.935544967651367
2003-05-20,9.942768096923828
2003-05-21,9.870512962341309
2003-05-22,10.029481887817383
2003-05-23,10.000575065612793
2003-05-27,10.614775657653809
2003-05-28,10.67258358001709
2003-05-29,10.708710670471191
2003-05-30,11.243420600891113
2003-06-02,11.048322677612305
2003-06-03,11.438522338867188
2003-06-04,12.0382661819458
2003-06-05,12.190011024475098
2003-06-06,11.770910263061523
2003-06-09,11.431292533874512
2003-06-10,11.438522338867188
2003-06-11,11.387943267822266
2003-06-12,11.286779403686523
2003-06-13,11.004971504211426
2003-06-16,11.330134391784668
2003-06-17,11.395169258117676
2003-06-18,11.633623123168945
2003-06-19,11.546911239624023
2003-06-20,11.402389526367188
2003-06-23,11.265100479125977
2003-06-24,11.077227592468262
2003-06-25,11.13503646850586
2003-06-26,11.510780334472656
2003-06-27,11.575815200805664
2003-06-30,11.445748329162598
2003-07-01,11.691427230834961
2003-07-02,11.75645923614502
2003-07-03,11.568586349487305
2003-07-07,12.739171981811523
2003-07-08,12.862011909484863
2003-07-09,12.753628730773926
2003-07-10,12.601886749267578
2003-07-11,12.565750122070312
2003-07-14,13.107687950134277
2003-07-15,13.490665435791016
2003-07-16,13.88808536529541
2003-07-17,13.230535507202148
2003-07-18,13.136602401733398
2003-07-21,12.912592887878418
2003-07-22,13.555696487426758
2003-07-23,13.945893287658691
2003-07-24,13.65685749053955
2003-07-25,13.945893287658691
2003-07-28,14.242149353027344
2003-07-29,13.98924446105957
2003-07-30,13.88808536529541
2003-07-31,14.061500549316406
2003-08-01,14.133760452270508
2003-08-04,14.285507202148438
2003-08-05,13.635185241699219
2003-08-06,13.403949737548828
2003-08-07,13.57014274597168
2003-08-08,12.91981315612793
2003-08-11,13.252213478088379
2003-08-12,13.331695556640625
2003-08-13,13.779701232910156
2003-08-14,13.851962089538574
2003-08-15,13.692994117736816
2003-08-18,14.26382827758789
2003-08-19,14.50950813293457
2003-08-20,14.48060131072998
2003-08-21,14.9791898727417
2003-08-22,15.39106273651123
2003-08-25,15.31881046295166
2003-08-26,15.13814640045166
2003-08-27,15.643970489501953
2003-08-28,15.586158752441406
2003-08-29,15.629510879516602
2003-09-02,15.383837699890137
2003-09-03,15.145373344421387
2003-09-04,15.333258628845215
2003-09-05,15.419968605041504
2003-09-08,16.05584716796875
2003-09-09,15.947457313537598
2003-09-10,14.957512855529785
2003-09-11,15.253771781921387
2003-09-12,15.152609825134277
2003-09-15,14.870803833007812
2003-09-16,15.448870658874512
2003-09-17,15.26099967956543
2003-09-18,15.022553443908691
