Date,PCG
2000-08-29,16.822845458984375
2000-08-30,16.897119522094727
2000-08-31,17.20349884033203
2000-09-01,17.16636085510254
2000-09-05,17.491308212280273
2000-09-06,17.78839683532715
2000-09-07,17.862667083740234
2000-09-08,18.141185760498047
2000-09-11,18.80036163330078
2000-09-12,18.382579803466797
2000-09-13,18.187578201293945
2000-09-14,17.625076293945312
2000-09-15,16.987573623657227
2000-09-18,16.603193283081055
2000-09-19,15.525070190429688
2000-09-20,13.687557220458984
2000-09-21,13.91256046295166
2000-09-22,15.600067138671875
2000-09-25,15.82506275177002
2000-09-26,16.3875732421875
2000-09-27,15.234443664550781
2000-09-28,14.775063514709473
2000-09-29,14.52193546295166
2000-10-02,14.850064277648926
2000-10-03,14.550066947937012
2000-10-04,14.287562370300293
2000-10-05,14.175060272216797
2000-10-06,14.850064277648926
2000-10-09,15.037565231323242
2000-10-10,15.337563514709473
2000-10-11,16.125072479248047
2000-10-12,16.125072479248047
2000-10-13,16.83757209777832
2000-10-16,17.02507781982422
2000-10-17,17.17506980895996
2000-10-18,16.91257667541504
2000-10-19,16.91257667541504
2000-10-20,16.68757438659668
2000-10-23,17.437572479248047
2000-10-24,17.512575149536133
2000-10-25,16.53757095336914
2000-10-26,16.275068283081055
2000-10-27,16.275068283081055
2000-10-30,16.275068283081055
2000-10-31,16.162567138671875
2000-11-01,16.83757209777832
2000-11-02,16.612571716308594
2000-11-03,16.275068283081055
2000-11-06,16.350069046020508
2000-11-07,15.937570571899414
2000-11-08,16.012569427490234
2000-11-09,16.087568283081055
2000-11-10,16.275068283081055
2000-11-13,16.612571716308594
2000-11-14,16.20006561279297
2000-11-15,16.800067901611328
2000-11-16,16.800067901611328
2000-11-17,17.17506980895996
2000-11-20,17.17506980895996
2000-11-21,16.725069046020508
2000-11-22,16.800067901611328
2000-11-24,16.762569427490234
2000-11-27,16.312562942504883
2000-11-28,16.575071334838867
2000-11-29,16.575071334838867
2000-11-30,16.462566375732422
2000-12-01,16.162567138671875
2000-12-04,16.087568283081055
2000-12-05,15.787566184997559
2000-12-06,15.300063133239746
2000-12-07,14.962564468383789
2000-12-08,14.137560844421387
2000-12-11,13.162555694580078
2000-12-12,12.975059509277344
2000-12-13,12.89139175415039
2000-12-14,13.918140411376953
2000-12-15,14.640668869018555
2000-12-18,14.374473571777344
2000-12-19,13.613923072814941
2000-12-20,12.73928451538086
2000-12-21,11.104087829589844
2000-12-22,12.206899642944336
2000-12-26,12.054788589477539
2000-12-27,12.092811584472656
2000-12-28,11.826618194580078
2000-12-29,12.16887092590332
2001-01-02,11.90267276763916
2001-01-03,10.343542098999023
2001-01-04,7.3013200759887695
2001-01-05,7.681597709655762
2001-01-08,8.518206596374512
2001-01-09,8.213982582092285
2001-01-10,8.252013206481934
2001-01-11,7.49146032333374
2001-01-12,7.03512716293335
2001-01-16,6.654850959777832
2001-01-17,5.85626745223999
2001-01-18,5.932322978973389
2001-01-19,6.198515892028809
2001-01-22,5.932322978973389
2001-01-23,5.818240642547607
2001-01-24,6.046405792236328
2001-01-25,7.909761905670166
2001-01-26,7.605542182922363
2001-01-29,8.530377388000488
2001-01-30,9.266592979431152
2001-01-31,8.670318603515625
2001-02-01,8.706825256347656
2001-02-02,8.360010147094727
2001-02-05,8.27483081817627
2001-02-06,7.86108922958374
2001-02-07,7.84891939163208
2001-02-08,7.86108922958374
2001-02-09,7.940185546875
2001-02-12,7.635965347290039
2001-02-13,7.483855724334717
2001-02-14,7.605542182922363
2001-02-15,7.812414646148682
2001-02-16,7.909761905670166
2001-02-20,7.903680801391602
2001-02-21,7.9462690353393555
2001-02-22,8.852853775024414
2001-02-23,8.335674285888672
2001-02-26,8.499957084655762
2001-02-27,8.548629760742188
2001-02-28,8.49386978149414
2001-03-01,8.51212215423584
2001-03-02,8.822431564331055
2001-03-05,8.974542617797852
2001-03-06,8.761588096618652
2001-03-07,8.852853775024414
2001-03-08,8.779841423034668
2001-03-09,8.74333381652832
2001-03-12,8.834599494934082
2001-03-13,8.66423225402832
2001-03-14,7.970610618591309
2001-03-15,7.86108922958374
2001-03-16,6.948424339294434
2001-03-19,7.210056781768799
2001-03-20,6.936253547668457
2001-03-21,7.149210453033447
2001-03-22,6.808481216430664
2001-03-23,6.479921817779541
2001-03-26,8.36609935760498
2001-03-27,8.031450271606445
2001-03-28,8.031450271606445
2001-03-29,7.678557872772217
2001-03-30,7.203972339630127
2001-04-02,7.149210453033447
2001-04-03,7.015353679656982
2001-04-04,7.088364124298096
2001-04-05,6.9240899085998535
2001-04-06,3.9853053092956543
2001-04-09,4.1982598304748535
2001-04-10,5.171771049499512
2001-04-11,5.147430419921875
2001-04-12,5.263034820556641
2001-04-16,5.3786396980285645
2001-04-17,5.415146350860596
2001-04-18,5.500327110290527
2001-04-19,5.311710834503174
2001-04-20,5.415146350860596
2001-04-23,5.469907283782959
2001-04-24,5.4881591796875
2001-04-25,5.354302883148193
2001-04-26,5.3177971839904785
2001-04-27,5.439484119415283
2001-04-30,5.457736968994141
2001-05-01,5.475989818572998
2001-05-02,5.451654434204102
2001-05-03,5.390809059143066
2001-05-04,5.475989818572998
2001-05-07,5.475989818572998
2001-05-08,5.445569038391113
2001-05-09,5.475989818572998
2001-05-10,5.536834239959717
2001-05-11,6.437332630157471
2001-05-14,7.179633617401123
2001-05-15,7.027522087097168
2001-05-16,6.692877769470215
2001-05-17,7.100533962249756
2001-05-18,7.082282543182373
2001-05-21,6.790228366851807
2001-05-22,6.83281946182251
2001-05-23,6.814566612243652
2001-05-24,6.851072788238525
2001-05-25,6.668540954589844
2001-05-29,6.723301410675049
2001-05-30,6.6989641189575195
2001-05-31,6.936253547668457
2001-06-01,7.088364124298096
2001-06-04,6.936253547668457
2001-06-05,6.844986438751221
2001-06-06,6.735469341278076
2001-06-07,7.2708964347839355
2001-06-08,7.203972339630127
2001-06-11,6.997098922729492
2001-06-12,7.3013200759887695
2001-06-13,6.863241195678711
2001-06-14,6.796311378479004
2001-06-15,6.997098922729492
2001-06-18,7.112703323364258
2001-06-19,7.289150238037109
2001-06-20,7.356080055236816
2001-06-21,7.179633617401123
2001-06-22,7.2708964347839355
2001-06-25,7.11878776550293
2001-06-26,7.32565975189209
2001-06-27,7.210056781768799
2001-06-28,7.423009395599365
2001-06-29,6.814566612243652
2001-07-02,7.605542182922363
2001-07-03,7.642047882080078
2001-07-05,8.104469299316406
2001-07-06,8.183563232421875
2001-07-09,8.579051971435547
2001-07-10,8.244407653808594
2001-07-11,8.36609935760498
2001-07-12,8.347843170166016
2001-07-13,8.700739860534668
2001-07-16,9.126652717590332
2001-07-17,9.077974319458008
2001-07-18,9.187496185302734
2001-07-19,9.370030403137207
2001-07-20,9.126652717590332
2001-07-23,8.670318603515625
2001-07-24,8.360010147094727
2001-07-25,8.518206596374512
2001-07-26,8.822431564331055
2001-07-27,9.004962921142578
2001-07-30,9.059722900390625
2001-07-31,9.047553062438965
2001-08-01,9.157073974609375
2001-08-02,9.394368171691895
2001-08-03,9.278763771057129
2001-08-06,9.169242858886719
2001-08-07,9.631661415100098
2001-08-08,9.552560806274414
2001-08-09,9.735092163085938
2001-08-10,9.753350257873535
2001-08-13,9.765517234802246
2001-08-14,9.80810832977295
2001-08-15,9.741181373596191
2001-08-16,9.771599769592285
2001-08-17,9.77768325805664
2001-08-20,10.215765953063965
2001-08-21,10.063653945922852
2001-08-22,9.978472709655762
2001-08-23,9.917628288269043
2001-08-24,10.087991714477539
2001-08-27,10.130582809448242
2001-08-28,10.191426277160645
2001-08-29,9.990642547607422
2001-08-30,9.929797172546387
2001-08-31,9.978472709655762
2001-09-04,10.069735527038574
2001-09-05,10.039318084716797
2001-09-06,9.917628288269043
2001-09-07,10.04539966583252
2001-09-10,10.100159645080566
2001-09-17,9.339606285095215
2001-09-18,9.284847259521484
2001-09-19,8.822431564331055
2001-09-20,8.5060396194458
2001-09-21,10.343542098999023
2001-09-24,10.021063804626465
2001-09-25,9.552560806274414
2001-09-26,9.43087387084961
2001-09-27,9.297018051147461
2001-09-28,9.248340606689453
2001-10-01,9.272676467895508
2001-10-02,9.157073974609375
2001-10-03,10.70251750946045
2001-10-04,10.495648384094238
2001-10-05,10.86071491241455
2001-10-08,11.104087829589844
2001-10-09,10.994574546813965
2001-10-10,11.469159126281738
2001-10-11,11.615181922912598
2001-10-12,11.621271133422852
2001-10-15,11.645605087280273
2001-10-16,11.736873626708984
2001-10-17,11.791631698608398
2001-10-18,11.742956161499023
2001-10-19,12.053266525268555
2001-10-22,12.138447761535645
2001-10-23,12.071516036987305
2001-10-24,12.065428733825684
2001-10-25,11.590845108032227
2001-10-26,11.073668479919434
2001-10-29,10.86071491241455
2001-10-30,11.037166595458984
2001-10-31,10.988486289978027
2001-11-01,11.018911361694336
2001-11-02,10.90938949584961
2001-11-05,11.171022415161133
2001-11-06,11.164937973022461
2001-11-07,10.951979637145996
2001-11-08,10.647758483886719
2001-11-09,10.951979637145996
2001-11-12,10.732941627502441
2001-11-13,11.012825012207031
2001-11-14,10.9580659866333
2001-11-15,10.830292701721191
2001-11-16,11.134514808654785
2001-11-19,11.098004341125488
2001-11-20,11.037166595458984
2001-11-21,10.903308868408203
2001-11-23,10.970237731933594
2001-11-26,10.86071491241455
2001-11-27,10.921557426452637
2001-11-28,11.164937973022461
2001-11-29,11.104087829589844
2001-11-30,11.134514808654785
2001-12-03,11.1892728805542
2001-12-04,11.329217910766602
2001-12-05,11.639520645141602
2001-12-06,11.426568031311035
2001-12-07,11.645605087280273
2001-12-10,11.724702835083008
2001-12-11,11.67602825164795
2001-12-12,11.888983726501465
2001-12-13,11.809885025024414
2001-12-14,11.773381233215332
2001-12-17,11.627355575561523
2001-12-18,11.864645957946777
2001-12-19,11.986333847045898
2001-12-20,11.803804397583008
2001-12-21,11.834220886230469
2001-12-24,11.809885025024414
2001-12-26,12.059348106384277
2001-12-27,12.077606201171875
2001-12-28,11.888983726501465
2001-12-31,11.70644760131836
2002-01-02,11.834220886230469
2002-01-03,11.834220886230469
2002-01-04,11.89507007598877
2002-01-07,11.937660217285156
2002-01-08,11.657779693603516
2002-01-09,11.87681770324707
2002-01-10,11.852479934692383
2002-01-11,11.554342269897461
2002-01-14,11.870733261108398
2002-01-15,11.809885025024414
2002-01-16,11.621271133422852
2002-01-17,11.700370788574219
2002-01-18,11.937660217285156
2002-01-22,12.138447761535645
2002-01-23,12.181035995483398
2002-01-24,12.643458366394043
2002-01-25,12.400078773498535
2002-01-28,12.515680313110352
2002-01-29,12.716470718383789
2002-01-30,12.649542808532715
2002-01-31,13.081531524658203
2002-02-01,12.959843635559082
2002-02-04,13.002446174621582
2002-02-05,13.300575256347656
2002-02-06,13.56828784942627
2002-02-07,13.294486999511719
2002-02-08,12.734720230102539
2002-02-11,12.679962158203125
2002-02-12,12.686046600341797
2002-02-13,12.777311325073242
2002-02-14,12.972014427185059
2002-02-15,12.625201225280762
2002-02-19,12.515680313110352
2002-02-20,12.527852058410645
2002-02-21,12.16887092590332
2002-02-22,12.58261489868164
2002-02-25,12.351402282714844
2002-02-26,12.600863456726074
2002-02-27,12.686046600341797
2002-02-28,12.905089378356934
2002-03-01,13.38575553894043
2002-03-04,13.714322090148926
2002-03-05,13.975940704345703
2002-03-06,13.756908416748047
2002-03-07,13.750822067260742
2002-03-08,13.324911117553711
2002-03-11,13.0206880569458
2002-03-12,12.892914772033691
2002-03-13,12.722549438476562
2002-03-14,12.746892929077148
2002-03-15,12.825990676879883
2002-03-18,13.191052436828613
2002-03-19,13.507451057434082
2002-03-20,13.391839981079102
2002-03-21,13.762992858886719
2002-03-22,13.762992858886719
2002-03-25,13.842087745666504
2002-03-26,13.890764236450195
2002-03-27,14.176728248596191
2002-03-28,14.334927558898926
2002-04-01,14.359267234802246
2002-04-02,14.04896068572998
2002-04-03,13.842087745666504
2002-04-04,13.635218620300293
2002-04-05,13.842087745666504
2002-04-08,13.8177490234375
2002-04-09,13.750822067260742
2002-04-10,14.23757553100586
2002-04-11,13.878597259521484
2002-04-12,14.170648574829102
2002-04-15,13.927270889282227
2002-04-16,14.079377174377441
2002-04-17,13.98203182220459
2002-04-18,14.04896068572998
2002-04-19,14.04896068572998
2002-04-22,14.085466384887695
2002-04-23,14.23757553100586
2002-04-24,14.298420906066895
2002-04-25,14.28016471862793
2002-04-26,14.23757553100586
2002-04-29,13.969861030578613
2002-04-30,14.298420906066895
2002-05-01,14.29233455657959
2002-05-02,14.322752952575684
2002-05-03,14.359267234802246
2002-05-06,14.28625202178955
2002-05-07,14.23757553100586
2002-05-08,14.407944679260254
2002-05-09,14.176728248596191
2002-05-10,14.14631462097168
2002-05-13,14.389691352844238
2002-05-14,13.963777542114258
2002-05-15,12.972014427185059
2002-05-16,12.777311325073242
2002-05-17,12.594780921936035
2002-05-20,12.710381507873535
2002-05-21,12.716470718383789
2002-05-22,12.95376205444336
2002-05-23,13.264069557189941
2002-05-24,13.324911117553711
2002-05-28,13.3735933303833
2002-05-29,13.203224182128906
2002-05-30,13.324911117553711
2002-05-31,13.081531524658203
2002-06-03,12.819904327392578
2002-06-04,12.819904327392578
2002-06-05,12.625201225280762
2002-06-06,12.327057838439941
2002-06-07,12.217541694641113
2002-06-10,12.31489086151123
2002-06-11,11.998506546020508
2002-06-12,12.533934593200684
2002-06-13,12.503511428833008
2002-06-14,12.485258102416992
2002-06-17,13.148458480834961
2002-06-18,13.160634994506836
2002-06-19,12.892914772033691
2002-06-20,12.710381507873535
2002-06-21,12.503511428833008
2002-06-24,12.059348106384277
2002-06-25,11.773381233215332
2002-06-26,10.9580659866333
2002-06-27,10.313116073608398
2002-06-28,10.885050773620605
2002-07-01,10.55649471282959
2002-07-02,9.844618797302246
2002-07-03,10.002811431884766
2002-07-05,10.264442443847656
2002-07-08,10.215765953063965
2002-07-09,9.893294334411621
2002-07-10,9.290932655334473
2002-07-11,9.522141456604004
2002-07-12,9.114481925964355
2002-07-15,9.4004487991333
2002-07-16,8.889360427856445
2002-07-17,8.95628833770752
2002-07-18,8.48169994354248
2002-07-19,8.1348876953125
2002-07-22,7.569034576416016
2002-07-23,6.93017053604126
2002-07-24,7.477770805358887
2002-07-25,7.666388034820557
2002-07-26,7.331742286682129
2002-07-29,7.575118064880371
2002-07-30,8.335674285888672
2002-07-31,8.457365036010742
2002-08-01,5.938408851623535
2002-08-02,5.360387802124023
2002-08-05,5.050079822540283
2002-08-06,5.250865936279297
2002-08-07,5.695030212402344
2002-08-08,5.871478080749512
2002-08-09,6.3278117179870605
2002-08-12,6.382570743560791
2002-08-13,6.4008259773254395
2002-08-14,6.437332630157471
2002-08-15,6.875411033630371
2002-08-16,6.851072788238525
2002-08-19,6.844986438751221
2002-08-20,6.577275276184082
2002-08-21,6.437332630157471
2002-08-22,7.009267807006836
2002-08-23,7.374334335327148
2002-08-26,7.678557872772217
2002-08-27,7.258731842041016
2002-08-28,7.076198577880859
2002-08-29,7.149210453033447
2002-08-30,6.905834674835205
2002-09-03,7.06402587890625
2002-09-04,7.240474700927734
2002-09-05,7.264811992645264
2002-09-06,7.191800594329834
2002-09-09,7.124874114990234
2002-09-10,7.514276027679443
2002-09-11,7.830667972564697
2002-09-12,7.666388034820557
2002-09-13,7.800246715545654
2002-09-16,7.544699192047119
2002-09-17,7.3621673583984375
2002-09-18,7.7394022941589355
2002-09-19,7.374334335327148
2002-09-20,6.863241195678711
2002-09-23,6.546849727630615
2002-09-24,6.546849727630615
2002-09-25,6.905834674835205
2002-09-26,7.3013200759887695
2002-09-27,6.759805679321289
2002-09-30,6.851072788238525
2002-10-01,6.972764015197754
2002-10-02,6.997098922729492
2002-10-03,6.619863986968994
2002-10-04,6.44950008392334
2002-10-07,6.005334377288818
2002-10-08,5.695030212402344
2002-10-09,5.263034820556641
2002-10-10,5.622016906738281
2002-10-11,5.591594219207764
2002-10-14,5.475989818572998
2002-10-15,5.402978897094727
2002-10-16,4.983150959014893
2002-10-17,5.597679615020752
2002-10-18,5.780212879180908
2002-10-21,6.3278117179870605
2002-10-22,6.157445430755615
2002-10-23,6.5103440284729
2002-10-24,6.4008259773254395
2002-10-25,6.498172760009766
2002-10-28,6.540765762329102
2002-10-29,6.571189880371094
2002-10-30,6.844986438751221
2002-10-31,6.601612091064453
2002-11-01,6.893662929534912
2002-11-04,7.076198577880859
2002-11-05,7.234394073486328
2002-11-06,7.331742286682129
2002-11-07,7.2161383628845215
2002-11-08,6.844986438751221
2002-11-11,6.899747371673584
2002-11-12,6.918003559112549
2002-11-13,7.057945251464844
2002-11-14,7.319576740264893
2002-11-15,7.635965347290039
2002-11-18,7.307404041290283
2002-11-19,7.593373775482178
2002-11-20,7.642047882080078
2002-11-21,8.165310859680176
2002-11-22,8.286995887756348
2002-11-25,8.384345054626465
2002-11-26,8.317421913146973
2002-11-27,8.207901954650879
2002-11-29,8.402602195739746
2002-12-02,8.165310859680176
2002-12-03,7.964521408081055
2002-12-04,7.623795032501221
2002-12-05,7.879342555999756
2002-12-06,7.818498134613037
2002-12-09,7.84891939163208
2002-12-10,8.019282341003418
2002-12-11,8.061878204345703
2002-12-12,8.305252075195312
2002-12-13,8.1348876953125
2002-12-16,8.396519660949707
2002-12-17,8.457365036010742
2002-12-18,8.469534873962402
2002-12-19,8.36609935760498
2002-12-20,8.213982582092285
2002-12-23,8.34176254272461
2002-12-24,8.262660026550293
2002-12-26,8.335674285888672
2002-12-27,8.293084144592285
2002-12-30,8.305252075195312
2002-12-31,8.457365036010742
2003-01-02,8.889360427856445
2003-01-03,8.761588096618652
2003-01-06,9.187496185302734
2003-01-07,8.94411563873291
2003-01-08,9.199666976928711
2003-01-09,9.272676467895508
2003-01-10,9.272676467895508
2003-01-13,9.029302597045898
2003-01-14,9.272676467895508
2003-01-15,9.175326347351074
2003-01-16,9.236174583435059
2003-01-17,9.07188892364502
2003-01-21,8.992793083190918
2003-01-22,8.810260772705078
2003-01-23,8.767672538757324
2003-01-24,8.518206596374512
2003-01-27,8.244407653808594
2003-01-28,8.378265380859375
2003-01-29,8.226153373718262
2003-01-30,8.165310859680176
2003-01-31,8.396519660949707
2003-02-03,8.5060396194458
2003-02-04,8.244407653808594
2003-02-05,8.207901954650879
2003-02-06,8.092299461364746
2003-02-07,7.909761905670166
2003-02-10,8.122722625732422
2003-02-11,7.994948387145996
2003-02-12,7.672474384307861
2003-02-13,7.599456787109375
2003-02-14,7.970610618591309
2003-02-18,7.867177486419678
2003-02-19,7.3013200759887695
2003-02-20,7.721147060394287
2003-02-21,7.794157981872559
2003-02-24,7.61771297454834
2003-02-25,7.976696491241455
2003-02-26,7.769822120666504
2003-02-27,8.02536678314209
2003-02-28,7.7576518058776855
2003-03-03,7.763740062713623
2003-03-04,7.605542182922363
2003-03-05,7.93410062789917
2003-03-06,7.891510486602783
2003-03-07,7.940185546875
2003-03-10,7.763740062713623
2003-03-11,7.696807861328125
2003-03-12,7.818498134613037
2003-03-13,7.84891939163208
2003-03-14,7.909761905670166
2003-03-17,8.001030921936035
2003-03-18,8.031450271606445
2003-03-19,8.074047088623047
2003-03-20,8.013198852539062
2003-03-21,8.311335563659668
2003-03-24,8.061878204345703
2003-03-25,8.031450271606445
2003-03-26,8.001030921936035
2003-03-27,8.177477836608887
2003-03-28,8.244407653808594
2003-03-31,8.183563232421875
2003-04-01,8.27483081817627
2003-04-02,8.4269437789917
2003-04-03,8.420856475830078
2003-04-04,8.457365036010742
2003-04-07,8.353930473327637
2003-04-08,8.262660026550293
2003-04-09,8.572964668273926
2003-04-10,8.74333381652832
2003-04-11,8.74333381652832
2003-04-14,8.88327407836914
2003-04-15,8.962372779846191
2003-04-16,8.810260772705078
2003-04-17,8.852853775024414
2003-04-21,8.919777870178223
2003-04-22,9.108399391174316
2003-04-23,8.986710548400879
2003-04-24,9.339606285095215
2003-04-25,9.096229553222656
2003-04-28,9.248340606689453
2003-04-29,9.035386085510254
2003-04-30,9.114481925964355
2003-05-01,8.974542617797852
2003-05-02,9.126652717590332
2003-05-05,9.236174583435059
2003-05-06,9.412619590759277
2003-05-07,9.278763771057129
2003-05-08,9.23008918762207
2003-05-09,9.351780891418457
2003-05-12,9.248340606689453
2003-05-13,9.528223991394043
2003-05-14,9.649916648864746
2003-05-15,9.935880661010742
2003-05-16,10.087991714477539
2003-05-19,9.85678482055664
2003-05-20,9.978472709655762
2003-05-21,10.03322982788086
2003-05-22,10.148835182189941
2003-05-23,10.459141731262207
2003-05-27,10.258358001708984
2003-05-28,10.446974754333496
2003-05-29,10.069735527038574
2003-05-30,10.343542098999023
2003-06-02,10.264442443847656
2003-06-03,10.361790657043457
2003-06-04,10.641674041748047
2003-06-05,10.477395057678223
2003-06-06,10.526069641113281
2003-06-09,10.519988059997559
2003-06-10,10.951979637145996
2003-06-11,10.92764663696289
2003-06-12,11.091926574707031
2003-06-13,11.104087829589844
2003-06-16,11.682114601135254
2003-06-17,11.499580383300781
2003-06-18,11.371806144714355
2003-06-19,11.803804397583008
2003-06-20,13.087623596191406
2003-06-23,13.038941383361816
2003-06-24,12.905089378356934
2003-06-25,12.88074779510498
2003-06-26,13.045023918151855
2003-06-27,12.990264892578125
2003-06-30,12.868578910827637
2003-07-01,13.063275337219238
2003-07-02,13.251900672912598
2003-07-03,13.081531524658203
2003-07-07,13.324911117553711
2003-07-08,13.324911117553711
2003-07-09,13.276235580444336
2003-07-10,13.057195663452148
2003-07-11,13.257978439331055
2003-07-14,13.197139739990234
2003-07-15,13.160634994506836
2003-07-16,12.91724967956543
2003-07-17,12.686046600341797
2003-07-18,13.0206880569458
2003-07-21,12.89900016784668
2003-07-22,13.203224182128906
2003-07-23,12.972014427185059
2003-07-24,13.142379760742188
2003-07-25,13.184968948364258
2003-07-28,13.124123573303223
2003-07-29,12.947674751281738
2003-07-30,12.838157653808594
2003-07-31,13.051114082336426
2003-08-01,12.862495422363281
2003-08-04,12.905089378356934
2003-08-05,12.79556655883789
2003-08-06,12.716470718383789
2003-08-07,12.625201225280762
2003-08-08,12.710381507873535
2003-08-11,12.771225929260254
2003-08-12,13.0206880569458
2003-08-13,13.142379760742188
2003-08-14,13.0206880569458
2003-08-15,12.990264892578125
2003-08-18,13.063275337219238
2003-08-19,13.160634994506836
2003-08-20,13.257978439331055
2003-08-21,13.483104705810547
2003-08-22,13.324911117553711
2003-08-25,13.36142349243164
2003-08-26,13.38575553894043
2003-08-27,13.38575553894043
2003-08-28,13.343168258666992
2003-08-29,13.489192008972168
2003-09-02,13.750822067260742
2003-09-03,13.994197845458984
2003-09-04,14.152397155761719
2003-09-05,14.32884407043457
2003-09-08,14.401856422424316
2003-09-09,14.310590744018555
2003-09-10,14.23757553100586
2003-09-11,14.103720664978027
2003-09-12,14.055044174194336
2003-09-15,13.909019470214844
2003-09-16,14.115890502929688
2003-09-17,14.091556549072266
