Date,AMP
2006-07-17,27.774076461791992
2006-07-18,27.98191261291504
2006-07-19,29.12824821472168
2006-07-20,28.47798728942871
2006-07-21,27.794185638427734
2006-07-24,28.296972274780273
2006-07-25,28.679100036621094
2006-07-26,29.718196868896484
2006-07-27,29.33608055114746
2006-07-28,29.85897445678711
2006-07-31,29.89919662475586
2006-08-01,29.932714462280273
2006-08-02,30.837743759155273
2006-08-03,30.629924774169922
2006-08-04,30.179670333862305
2006-08-07,29.870553970336914
2006-08-08,29.621915817260742
2006-08-09,29.897445678710938
2006-08-10,30.004968643188477
2006-08-11,29.857131958007812
2006-08-14,29.56144142150879
2006-08-15,30.1729679107666
2006-08-16,30.52239418029785
2006-08-17,30.32081413269043
2006-08-18,30.28719139099121
2006-08-21,30.676952362060547
2006-08-22,30.771053314208984
2006-08-23,30.663537979125977
2006-08-24,30.482088088989258
2006-08-25,30.206560134887695
2006-08-28,30.562715530395508
2006-08-29,30.34096908569336
2006-08-30,30.40145492553711
2006-08-31,30.730728149414062
2006-09-01,30.508955001831055
2006-09-05,31.02640724182129
2006-09-06,29.971359252929688
2006-09-07,29.81007957458496
2006-09-08,29.890718460083008
2006-09-11,29.568161010742188
2006-09-12,30.408166885375977
2006-09-13,30.596336364746094
2006-09-14,30.84496307373047
2006-09-15,31.449758529663086
2006-09-18,31.564010620117188
2006-09-19,31.644636154174805
2006-09-20,31.422880172729492
2006-09-21,31.335519790649414
2006-09-22,31.05327606201172
2006-09-25,31.187681198120117
2006-09-26,31.510250091552734
2006-09-27,31.362407684326172
2006-09-28,31.342247009277344
2006-09-29,31.51696014404297
2006-10-02,31.87984848022461
2006-10-03,32.10160446166992
2006-10-04,32.820655822753906
2006-10-05,32.793766021728516
2006-10-06,32.820655822753906
2006-10-09,32.639217376708984
2006-10-10,32.56529998779297
2006-10-11,32.383853912353516
2006-10-12,32.72657012939453
2006-10-13,32.746742248535156
2006-10-16,33.1230583190918
2006-10-17,33.19697952270508
2006-10-18,33.31122970581055
2006-10-19,33.129764556884766
2006-10-20,33.56657409667969
2006-10-23,33.29104995727539
2006-10-24,33.33137512207031
2006-10-25,34.198265075683594
2006-10-26,34.238582611083984
2006-10-27,34.272186279296875
2006-10-30,34.91056823730469
2006-10-31,34.60818099975586
2006-11-01,33.976497650146484
2006-11-02,33.734580993652344
2006-11-03,33.83560562133789
2006-11-06,35.12194061279297
2006-11-07,35.23643112182617
2006-11-08,35.18928909301758
2006-11-09,34.46193313598633
2006-11-10,34.482139587402344
2006-11-13,34.785221099853516
2006-11-14,35.61357879638672
2006-11-15,35.65398406982422
2006-11-16,36.11195755004883
2006-11-17,35.970542907714844
2006-11-20,36.482391357421875
2006-11-21,36.31401062011719
2006-11-22,36.32746887207031
2006-11-24,35.94357681274414
2006-11-27,35.061309814453125
2006-11-28,35.47216033935547
2006-11-29,35.70112991333008
2006-11-30,36.43522644042969
2006-12-01,36.145633697509766
2006-12-04,36.76523971557617
2006-12-05,37.04135513305664
2006-12-06,36.7719612121582
2006-12-07,36.940338134765625
2006-12-08,37.243408203125
2006-12-11,37.00095748901367
2006-12-12,37.02115249633789
2006-12-13,36.88645553588867
2006-12-14,36.88645553588867
2006-12-15,36.87299728393555
2006-12-18,37.10871887207031
2006-12-19,37.048099517822266
2006-12-20,36.98074722290039
2006-12-21,36.8460693359375
2006-12-22,36.80564880371094
2006-12-26,36.926883697509766
2006-12-27,36.92013168334961
2006-12-28,36.87299728393555
2006-12-29,36.704620361328125
2007-01-03,37.18952560424805
2007-01-04,37.43198013305664
2007-01-05,37.37810134887695
2007-01-08,37.842803955078125
2007-01-09,38.0717887878418
2007-01-10,38.226680755615234
2007-01-11,38.933834075927734
2007-01-12,39.048336029052734
2007-01-16,39.10894775390625
2007-01-17,39.08875274658203
2007-01-18,38.82607650756836
2007-01-19,38.79240036010742
2007-01-22,38.32771301269531
2007-01-23,38.79240036010742
2007-01-24,39.6409912109375
2007-01-25,38.69139099121094
2007-01-26,39.38506317138672
2007-01-29,38.74525833129883
2007-01-30,39.553428649902344
2007-01-31,39.70833206176758
2007-02-01,39.83654022216797
2007-02-02,40.32234191894531
2007-02-05,40.47754669189453
2007-02-06,41.30072784423828
2007-02-07,41.40867233276367
2007-02-08,41.38169479370117
2007-02-09,40.55176544189453
2007-02-12,40.65297317504883
2007-02-13,41.24000549316406
2007-02-14,42.21162414550781
2007-02-15,41.995704650878906
2007-02-16,42.0766487121582
2007-02-20,42.44103240966797
2007-02-21,42.33308029174805
2007-02-22,42.45450210571289
2007-02-23,42.25886154174805
2007-02-26,41.38844299316406
2007-02-27,39.222537994384766
2007-02-28,39.438446044921875
2007-03-01,39.20228958129883
2007-03-02,38.568031311035156
2007-03-05,37.71113204956055
2007-03-06,39.06732940673828
2007-03-07,38.75019454956055
2007-03-08,39.290000915527344
2007-03-09,39.39796829223633
2007-03-12,39.310245513916016
2007-03-13,36.80022430419922
2007-03-14,37.15110397338867
2007-03-15,37.45472717285156
2007-03-16,37.21181869506836
2007-03-19,38.810943603515625
2007-03-20,38.905399322509766
2007-03-21,39.9849967956543
2007-03-22,39.41144561767578
2007-03-23,39.41144561767578
2007-03-26,38.81766891479492
2007-03-27,38.810943603515625
2007-03-28,38.210418701171875
2007-03-29,38.66249084472656
2007-03-30,38.554534912109375
2007-04-02,39.19554901123047
2007-04-03,39.13481521606445
2007-04-04,40.005226135253906
2007-04-05,40.173912048339844
2007-04-09,40.43031311035156
2007-04-10,40.37632369995117
2007-04-11,40.200904846191406
2007-04-12,40.025474548339844
2007-04-13,40.34934616088867
2007-04-16,40.80815505981445
2007-04-17,40.2346305847168
2007-04-18,40.80815505981445
2007-04-19,40.31559371948242
2007-04-20,41.084815979003906
2007-04-23,40.86888885498047
2007-04-24,40.38308334350586
2007-04-25,41.29397964477539
2007-04-26,41.354705810546875
2007-04-27,40.835147857666016
2007-04-30,40.12668991088867
2007-05-01,40.26161575317383
2007-05-02,40.809539794921875
2007-05-03,40.97188186645508
2007-05-04,41.48596954345703
2007-05-07,41.438636779785156
2007-05-08,41.09364700317383
2007-05-09,41.21540832519531
2007-05-10,40.417205810546875
2007-05-11,41.27629089355469
2007-05-14,40.78247833251953
2007-05-15,41.30333709716797
2007-05-16,41.688926696777344
2007-05-17,41.513038635253906
2007-05-18,41.56038284301758
2007-05-21,42.06097412109375
2007-05-22,41.73627471923828
2007-05-23,41.62126541137695
2007-05-24,41.29658126831055
2007-05-25,41.567142486572266
2007-05-29,41.81745147705078
2007-05-30,41.770084381103516
2007-05-31,42.51416015625
2007-06-01,42.81856155395508
2007-06-04,43.833221435546875
2007-06-05,43.32590866088867
2007-06-06,43.09590530395508
2007-06-07,42.90650939941406
2007-06-08,42.926795959472656
2007-06-11,43.23796463012695
2007-06-12,42.45329284667969
2007-06-13,43.7859001159668
2007-06-14,43.95499038696289
2007-06-15,44.69229507446289
2007-06-18,44.84111785888672
2007-06-19,45.287574768066406
2007-06-20,44.22557067871094
2007-06-21,44.96287155151367
2007-06-22,43.562652587890625
2007-06-25,43.15678024291992
2007-06-26,42.926795959472656
2007-06-27,43.42735290527344
2007-06-28,43.62351989746094
2007-06-29,43.00121307373047
2007-07-02,44.05644226074219
2007-07-03,44.46230697631836
2007-07-05,44.12410354614258
2007-07-06,44.421730041503906
2007-07-09,44.21879196166992
2007-07-10,42.81856155395508
2007-07-11,43.42735290527344
2007-07-12,44.644962310791016
2007-07-13,44.69905471801758
2007-07-16,44.29995346069336
2007-07-17,44.88169860839844
2007-07-18,44.279659271240234
2007-07-19,44.88169860839844
2007-07-20,42.75092697143555
2007-07-23,43.278541564941406
2007-07-24,41.81745147705078
2007-07-25,41.506263732910156
2007-07-26,40.77569580078125
2007-07-27,39.07109832763672
2007-07-30,41.08010482788086
2007-07-31,40.768951416015625
2007-08-01,39.754295349121094
2007-08-02,39.67292404174805
2007-08-03,37.30610275268555
2007-08-06,39.076141357421875
2007-08-07,39.815345764160156
2007-08-08,41.00212860107422
2007-08-09,38.947261810302734
2007-08-10,39.78142547607422
2007-08-13,39.02864456176758
2007-08-14,37.434967041015625
2007-08-15,37.217952728271484
2007-08-16,37.59772872924805
2007-08-17,39.63222122192383
2007-08-20,39.46946334838867
2007-08-21,39.86279296875
2007-08-22,41.734554290771484
2007-08-23,41.32765579223633
2007-08-24,41.999053955078125
2007-08-27,41.57178497314453
2007-08-28,39.88317108154297
2007-08-29,41.42259216308594
2007-08-30,40.74443817138672
2007-08-31,41.3751220703125
2007-09-04,41.89731979370117
2007-09-05,40.90719223022461
2007-09-06,41.30051040649414
2007-09-07,39.937400817871094
2007-09-10,39.14395523071289
2007-09-11,40.018795013427734
2007-09-12,40.15442657470703
2007-09-13,40.371437072753906
2007-09-14,39.98488235473633
2007-09-17,40.02558135986328
2007-09-18,41.55144119262695
2007-09-19,41.91767501831055
2007-09-20,41.59213638305664
2007-09-21,41.52431869506836
2007-09-24,41.734554290771484
2007-09-25,41.19880676269531
2007-09-26,41.75490951538086
2007-09-27,42.690765380859375
2007-09-28,42.79928207397461
2007-10-01,43.477455139160156
2007-10-02,43.69447326660156
2007-10-03,43.40285873413086
2007-10-04,44.10136413574219
2007-10-05,44.73885726928711
2007-10-08,44.41332244873047
2007-10-09,45.36956024169922
2007-10-10,44.85413360595703
2007-10-11,43.95895004272461
2007-10-12,44.9151725769043
2007-10-15,43.95895004272461
2007-10-16,44.18274688720703
2007-10-17,43.08411407470703
2007-10-18,43.741939544677734
2007-10-19,41.307308197021484
2007-10-22,42.83998107910156
2007-10-23,44.35906982421875
2007-10-24,44.62355422973633
2007-10-25,42.914573669433594
2007-10-26,43.267208099365234
2007-10-29,42.426300048828125
2007-10-30,41.98546600341797
2007-10-31,42.71111297607422
2007-11-01,41.15441131591797
2007-11-02,41.06603240966797
2007-11-05,39.39374923706055
2007-11-06,40.7125358581543
2007-11-07,38.25850296020508
2007-11-08,39.54330062866211
2007-11-09,39.17621612548828
2007-11-12,39.699649810791016
2007-11-13,41.9361686706543
2007-11-14,42.30324935913086
2007-11-15,40.56297302246094
2007-11-16,39.76763916015625
2007-11-19,37.83702850341797
2007-11-20,38.149749755859375
2007-11-21,37.88462448120117
2007-11-23,39.41415023803711
2007-11-26,36.8513298034668
2007-11-27,38.09534454345703
2007-11-28,40.168704986572266
2007-11-29,39.128639221191406
2007-11-30,39.896785736083984
2007-12-03,39.45494079589844
2007-12-04,38.142940521240234
2007-12-05,39.97837448120117
2007-12-06,41.2155876159668
2007-12-07,40.33864974975586
2007-12-10,41.052425384521484
2007-12-11,38.4488525390625
2007-12-12,38.79553985595703
2007-12-13,38.40125274658203
2007-12-14,37.00090408325195
2007-12-17,37.089263916015625
2007-12-18,36.84453582763672
2007-12-19,36.776546478271484
2007-12-20,37.19803237915039
2007-12-21,38.115760803222656
2007-12-24,39.04705047607422
2007-12-26,38.319671630859375
2007-12-27,37.73505783081055
2007-12-28,37.19123077392578
2007-12-31,37.463138580322266
2008-01-02,37.72827911376953
2008-01-03,37.33399200439453
2008-01-04,36.47066116333008
2008-01-07,36.395877838134766
2008-01-08,35.13825225830078
2008-01-09,34.907142639160156
2008-01-10,36.701778411865234
2008-01-11,36.423072814941406
2008-01-14,38.122562408447266
2008-01-15,36.31430435180664
2008-01-16,35.64130783081055
2008-01-17,33.54756546020508
2008-01-18,33.608741760253906
2008-01-22,33.13967514038086
2008-01-23,33.975826263427734
2008-01-24,34.14577102661133
2008-01-25,33.72429656982422
2008-01-28,34.98191452026367
2008-01-29,35.93363952636719
2008-01-30,36.280311584472656
2008-01-31,37.705078125
2008-02-01,38.938961029052734
2008-02-04,37.67100143432617
2008-02-05,35.58497619628906
2008-02-06,35.100982666015625
2008-02-07,35.68724060058594
2008-02-08,35.23731231689453
2008-02-11,34.576053619384766
2008-02-12,35.97355651855469
2008-02-13,35.92582702636719
2008-02-14,35.16233825683594
2008-02-15,35.63269805908203
2008-02-19,35.57815933227539
2008-02-20,36.171241760253906
2008-02-21,35.64633560180664
2008-02-22,35.75540542602539
2008-02-25,36.266693115234375
2008-02-26,36.92792892456055
2008-02-27,37.261985778808594
2008-02-28,36.85295486450195
2008-02-29,34.52151870727539
2008-03-03,34.42607498168945
2008-03-04,34.4465217590332
2008-03-05,34.30335998535156
2008-03-06,32.878604888916016
2008-03-07,33.2535514831543
2008-03-10,32.09463882446289
2008-03-11,34.848716735839844
2008-03-12,33.89435958862305
2008-03-13,34.39882278442383
2008-03-14,33.2535514831543
2008-03-17,33.403533935546875
2008-03-18,35.0668830871582
2008-03-19,34.235206604003906
2008-03-20,36.94838333129883
2008-03-24,37.17334747314453
2008-03-25,37.27560806274414
2008-03-26,36.01445007324219
2008-03-27,35.18275833129883
2008-03-28,34.47380447387695
2008-03-31,35.34638214111328
2008-04-01,37.31651306152344
2008-04-02,37.248321533203125
2008-04-03,37.936859130859375
2008-04-04,37.20062255859375
2008-04-07,37.34376907348633
2008-04-08,36.53255081176758
2008-04-09,36.02809143066406
2008-04-10,36.17805480957031
2008-04-11,34.848716735839844
2008-04-14,33.95570755004883
2008-04-15,34.64423370361328
2008-04-16,35.10780715942383
2008-04-17,35.100982666015625
2008-04-18,35.557716369628906
2008-04-21,35.03962326049805
2008-04-22,34.282928466796875
2008-04-23,32.07421875
2008-04-24,32.61956787109375
2008-04-25,32.65364074707031
2008-04-28,32.35368728637695
2008-04-29,32.15601348876953
2008-04-30,32.47743606567383
2008-05-01,34.282875061035156
2008-05-02,34.50853729248047
2008-05-05,33.728946685791016
2008-05-06,34.125579833984375
2008-05-07,33.154476165771484
2008-05-08,32.7783317565918
2008-05-09,33.22285461425781
2008-05-12,34.248687744140625
2008-05-13,34.276031494140625
2008-05-14,34.54957580566406
2008-05-15,34.63849639892578
2008-05-16,34.07771301269531
2008-05-19,34.02983093261719
2008-05-20,32.92878341674805
2008-05-21,31.82774543762207
2008-05-22,32.06708908081055
2008-05-23,31.581546783447266
2008-05-27,31.47894859313965
2008-05-28,31.581546783447266
2008-05-29,32.1560173034668
2008-05-30,32.32012939453125
2008-06-02,31.649921417236328
2008-06-03,31.773029327392578
2008-06-04,31.89613151550293
2008-06-05,32.71677780151367
2008-06-06,31.30113983154297
2008-06-09,31.020755767822266
2008-06-10,31.25328826904297
2008-06-11,30.159072875976562
2008-06-12,30.904491424560547
2008-06-13,31.820919036865234
2008-06-16,32.03289794921875
2008-06-17,31.25328826904297
2008-06-18,31.25328826904297
2008-06-19,31.55418586730957
2008-06-20,30.487342834472656
2008-06-23,30.124866485595703
2008-06-24,30.20694923400879
2008-06-25,30.357404708862305
2008-06-26,29.447834014892578
2008-06-27,28.599836349487305
2008-06-30,27.813364028930664
2008-07-01,28.32626724243164
2008-07-02,27.416725158691406
2008-07-03,27.273113250732422
2008-07-07,26.944847106933594
2008-07-08,28.55196762084961
2008-07-09,27.12264633178711
2008-07-10,26.876455307006836
2008-07-11,26.74652671813965
2008-07-14,25.440319061279297
2008-07-15,25.029972076416016
2008-07-16,27.355173110961914
2008-07-17,28.066408157348633
2008-07-18,27.211559295654297
2008-07-21,26.589223861694336
2008-07-22,27.806528091430664
2008-07-23,27.703960418701172
2008-07-24,28.463062286376953
2008-07-25,28.168989181518555
2008-07-28,27.464599609375
2008-07-29,29.160602569580078
2008-07-30,29.536745071411133
2008-07-31,29.064870834350586
2008-08-01,29.270034790039062
2008-08-04,28.401506423950195
2008-08-05,29.92656135559082
2008-08-06,29.63821029663086
2008-08-07,28.608386993408203
2008-08-08,29.782390594482422
2008-08-11,30.40713882446289
2008-08-12,28.931072235107422
2008-08-13,29.061513900756836
2008-08-14,29.940296173095703
2008-08-15,30.668025970458984
2008-08-18,30.0020751953125
2008-08-19,29.274328231811523
2008-08-20,29.672534942626953
2008-08-21,29.48031234741211
2008-08-22,30.482667922973633
2008-08-25,29.583290100097656
2008-08-26,29.68626594543457
2008-08-27,30.242353439331055
2008-08-28,31.306520462036133
2008-08-29,30.860254287719727
2008-09-02,30.93576431274414
2008-09-03,31.430084228515625
2008-09-04,30.32476234436035
2008-09-05,30.46205711364746
2008-09-08,32.08232116699219
2008-09-09,29.36359977722168
2008-09-10,29.137025833129883
2008-09-11,30.02268409729004
2008-09-12,30.68863296508789
2008-09-15,28.711376190185547
2008-09-16,28.87614631652832
2008-09-17,25.972057342529297
2008-09-18,27.15291976928711
2008-09-19,29.86478042602539
2008-09-22,28.320030212402344
2008-09-23,27.633493423461914
2008-09-24,27.976768493652344
2008-09-25,28.340635299682617
2008-09-26,27.736473083496094
2008-09-29,24.64702796936035
2008-09-30,26.22607421875
2008-10-01,26.658607482910156
2008-10-02,23.019901275634766
2008-10-03,22.6216983795166
2008-10-06,21.825313568115234
2008-10-07,19.456724166870117
2008-10-08,17.719762802124023
2008-10-09,14.14285659790039
2008-10-10,14.843132972717285
2008-10-13,17.520668029785156
2008-10-14,20.80235481262207
2008-10-15,17.70602798461914
2008-10-16,16.374128341674805
2008-10-17,17.019493103027344
2008-10-20,18.282724380493164
2008-10-21,17.678565979003906
2008-10-22,14.980443954467773
2008-10-23,14.959851264953613
2008-10-24,14.712691307067871
2008-10-27,13.833907127380371
2008-10-28,16.360403060913086
2008-10-29,14.959851264953613
2008-10-30,13.044384956359863
2008-10-31,14.829400062561035
2008-11-03,14.911782264709473
2008-11-04,16.10638427734375
2008-11-05,15.041382789611816
2008-11-06,13.589110374450684
2008-11-07,14.543458938598633
2008-11-10,13.44388198852539
2008-11-11,12.385801315307617
2008-11-12,12.0261869430542
2008-11-13,13.651344299316406
2008-11-14,12.448038101196289
2008-11-17,11.27930736541748
2008-11-18,11.064922332763672
2008-11-19,9.654146194458008
2008-11-20,8.93492603302002
2008-11-21,8.554570198059082
2008-11-24,10.933526992797852
2008-11-25,11.742650985717773
2008-11-26,12.31663990020752
2008-11-28,12.766152381896973
2008-12-01,10.677653312683105
2008-12-02,11.763397216796875
2008-12-03,12.0261869430542
2008-12-04,11.618172645568848
2008-12-05,14.737093925476074
2008-12-08,14.225343704223633
2008-12-09,14.066285133361816
2008-12-10,14.667939186096191
2008-12-11,13.990217208862305
2008-12-12,14.156183242797852
2008-12-15,12.98745346069336
2008-12-16,15.075955390930176
2008-12-17,15.172775268554688
2008-12-18,14.55037784576416
2008-12-19,15.802092552185059
2008-12-22,14.218428611755371
2008-12-23,13.824238777160645
2008-12-24,14.218428611755371
2008-12-26,13.865729331970215
2008-12-29,13.6582670211792
2008-12-30,15.15202808380127
2008-12-31,16.1547794342041
2009-01-02,16.597383499145508
2009-01-05,16.69420051574707
2009-01-06,17.358104705810547
2009-01-07,15.905830383300781
2009-01-08,16.459081649780273
2009-01-09,15.767515182495117
2009-01-12,14.481220245361328
2009-01-13,14.93764877319336
2009-01-14,13.886476516723633
2009-01-15,13.81040096282959
2009-01-16,14.737093925476074
2009-01-20,12.157587051391602
2009-01-21,14.18385124206543
2009-01-22,13.264076232910156
2009-01-23,13.457710266113281
2009-01-26,13.77583122253418
2009-01-27,14.16309928894043
2009-01-28,15.297253608703613
2009-01-29,14.688682556152344
2009-01-30,13.934890747070312
2009-02-02,14.757841110229492
2009-02-03,14.40514850616455
2009-02-04,14.488819122314453
2009-02-05,15.248812675476074
2009-02-06,15.116339683532715
2009-02-09,15.220931053161621
2009-02-10,13.854317665100098
2009-02-11,14.509735107421875
2009-02-12,14.600377082824707
2009-02-13,14.26569652557373
2009-02-17,12.57835578918457
2009-02-18,12.975790977478027
2009-02-19,11.915970802307129
2009-02-20,11.957803726196289
2009-02-23,11.148999214172363
2009-02-24,12.376154899597168
2009-02-25,11.769545555114746
2009-02-26,11.64404296875
2009-02-27,11.114134788513184
2009-03-02,10.451750755310059
2009-03-03,10.158905029296875
2009-03-04,10.786430358886719
2009-03-05,9.907894134521484
2009-03-06,9.900922775268555
2009-03-09,9.622021675109863
2009-03-10,10.939823150634766
2009-03-11,11.623127937316895
2009-03-12,12.369183540344238
2009-03-13,12.487716674804688
2009-03-16,11.76257610321045
2009-03-17,12.745697021484375
2009-03-18,14.063495635986328
2009-03-19,13.519639015197754
2009-03-20,13.059459686279297
2009-03-23,15.241847038269043
2009-03-24,14.363310813903809
2009-03-25,14.8513822555542
2009-03-26,14.99083423614502
2009-03-27,14.440006256103516
2009-03-30,13.171016693115234
2009-03-31,14.286617279052734
2009-04-01,14.642210960388184
2009-04-02,15.179097175598145
2009-04-03,15.925155639648438
2009-04-06,15.416159629821777
2009-04-07,14.38422966003418
2009-04-08,15.346427917480469
2009-04-09,16.859468460083008
2009-04-13,16.950101852416992
2009-04-14,15.444046974182129
2009-04-15,16.392303466796875
2009-04-16,17.16625213623047
2009-04-17,17.333593368530273
2009-04-20,16.57358741760254
2009-04-21,16.873403549194336
2009-04-22,17.675241470336914
2009-04-23,18.246984481811523
2009-04-24,18.435237884521484
2009-04-27,18.044780731201172
2009-04-28,17.333593368530273
2009-04-29,18.3515682220459
2009-04-30,18.49192237854004
2009-05-01,18.562105178833008
2009-05-04,18.849842071533203
2009-05-05,18.407711029052734
2009-05-06,19.369152069091797
2009-05-07,18.87790870666504
2009-05-08,20.365676879882812
2009-05-11,18.323501586914062
2009-05-12,18.0076961517334
2009-05-13,17.16556167602539
2009-05-14,17.586637496948242
2009-05-15,17.82523536682129
2009-05-18,19.25687026977539
2009-05-19,20.309541702270508
2009-05-20,19.691978454589844
2009-05-21,19.909530639648438
2009-05-22,20.162172317504883
2009-05-26,20.8569278717041
2009-05-27,20.10602569580078
2009-05-28,20.68849754333496
2009-05-29,21.193784713745117
2009-06-01,21.706079483032227
