Date,AXP
2001-06-06,25.937602996826172
2001-06-07,25.491683959960938
2001-06-08,25.386402130126953
2001-06-11,25.64651870727539
2001-06-12,25.8880615234375
2001-06-13,25.714635848999023
2001-06-14,24.630815505981445
2001-06-15,24.116771697998047
2001-06-18,23.86904525756836
2001-06-19,23.93098258972168
2001-06-20,24.43883514404297
2001-06-21,25.020984649658203
2001-06-22,25.237760543823242
2001-06-25,24.698942184448242
2001-06-26,24.153942108154297
2001-06-27,23.689430236816406
2001-06-28,24.44500160217285
2001-06-29,24.03006362915039
2001-07-02,24.46977996826172
2001-07-03,24.78628921508789
2001-07-05,24.507022857666016
2001-07-06,23.756118774414062
2001-07-09,23.70645523071289
2001-07-10,22.961759567260742
2001-07-11,23.166547775268555
2001-07-12,23.905044555664062
2001-07-13,24.42635154724121
2001-07-16,23.80575180053711
2001-07-17,24.06641387939453
2001-07-18,23.272043228149414
2001-07-19,23.582345962524414
2001-07-20,23.569927215576172
2001-07-23,23.66303253173828
2001-07-24,23.458229064941406
2001-07-25,23.61958122253418
2001-07-26,24.060209274291992
2001-07-27,24.507022857666016
2001-07-30,24.637353897094727
2001-07-31,25.0283260345459
2001-08-01,25.74820327758789
2001-08-02,25.704755783081055
2001-08-03,25.10279083251953
2001-08-06,24.68699836730957
2001-08-07,24.929027557373047
2001-08-08,24.693208694458008
2001-08-09,24.705610275268555
2001-08-10,24.730430603027344
2001-08-13,24.798709869384766
2001-08-14,24.444974899291992
2001-08-15,23.9919376373291
2001-08-16,23.67544174194336
2001-08-17,23.272043228149414
2001-08-20,23.67544174194336
2001-08-21,22.713523864746094
2001-08-22,23.104488372802734
2001-08-23,23.389968872070312
2001-08-24,23.71266746520996
2001-08-27,23.600971221923828
2001-08-28,22.96796417236328
2001-08-29,22.961759567260742
2001-08-30,22.310152053833008
2001-08-31,22.601818084716797
2001-09-04,22.62042999267578
2001-09-05,22.794204711914062
2001-09-06,21.89435577392578
2001-09-07,21.47234535217285
2001-09-10,21.726789474487305
2001-09-17,18.77278709411621
2001-09-18,16.991701126098633
2001-09-19,16.135286331176758
2001-09-20,16.25941276550293
2001-09-21,15.893258094787598
2001-09-24,17.072383880615234
2001-09-25,16.712438583374023
2001-09-26,16.929641723632812
2001-09-27,17.041349411010742
2001-09-28,18.034286499023438
2001-10-01,18.232885360717773
2001-10-02,17.997055053710938
2001-10-03,18.631803512573242
2001-10-04,17.9721622467041
2001-10-05,17.293851852416992
2001-10-08,17.076047897338867
2001-10-09,18.04684066772461
2001-10-10,18.37043571472168
2001-10-11,18.669145584106445
2001-10-12,18.662914276123047
2001-10-15,19.222991943359375
2001-10-16,19.4781436920166
2001-10-17,18.700258255004883
2001-10-18,18.72515106201172
2001-10-19,18.245983123779297
2001-10-22,18.8682804107666
2001-10-23,18.830949783325195
2001-10-24,18.662914276123047
2001-10-25,19.086090087890625
2001-10-26,19.117206573486328
2001-10-29,18.631803512573242
2001-10-30,18.37043571472168
2001-10-31,18.31443214416504
2001-11-01,18.507341384887695
2001-11-02,18.631803512573242
2001-11-05,18.899396896362305
2001-11-06,19.01763343811035
2001-11-07,19.714611053466797
2001-11-08,20.16268539428711
2001-11-09,20.3555908203125
2001-11-12,19.969764709472656
2001-11-13,20.00710678100586
2001-11-14,20.803647994995117
2001-11-15,21.401065826416016
2001-11-16,20.616952896118164
2001-11-19,21.282814025878906
2001-11-20,20.940553665161133
2001-11-21,20.847204208374023
2001-11-23,21.388612747192383
2001-11-26,21.855331420898438
2001-11-27,21.51929473876953
2001-11-28,20.940553665161133
2001-11-29,20.735191345214844
2001-11-30,20.480052947998047
2001-12-03,20.00087547302246
2001-12-04,20.75385856628418
2001-12-05,21.5379695892334
2001-12-06,21.880231857299805
2001-12-07,21.593982696533203
2001-12-10,21.158363342285156
2001-12-11,21.320152282714844
2001-12-12,20.797426223754883
2001-12-13,20.28713035583496
2001-12-14,20.075546264648438
2001-12-17,20.629409790039062
2001-12-18,20.772537231445312
2001-12-19,21.53174591064453
2001-12-20,20.878326416015625
2001-12-21,21.033906936645508
2001-12-24,21.320152282714844
2001-12-26,21.593982696533203
2001-12-27,21.78066635131836
2001-12-28,22.434091567993164
2001-12-31,22.210058212280273
2002-01-02,22.378463745117188
2002-01-03,22.73396110534668
2002-01-04,23.526071548461914
2002-01-07,23.451229095458984
2002-01-08,23.10819435119629
2002-01-09,23.17055320739746
2002-01-10,23.5572509765625
2002-01-11,23.338966369628906
2002-01-14,22.60922622680664
2002-01-15,23.544780731201172
2002-01-16,22.85248374938965
2002-01-17,23.176803588867188
2002-01-18,23.0894775390625
2002-01-22,23.220455169677734
2002-01-23,22.73396110534668
2002-01-24,22.921079635620117
2002-01-25,23.070770263671875
2002-01-28,22.634180068969727
2002-01-29,21.48032569885254
2002-01-30,22.01671028137207
2002-01-31,22.359743118286133
2002-02-01,21.891969680786133
2002-02-04,20.84415054321289
2002-02-05,21.517744064331055
2002-02-06,20.51982307434082
2002-02-07,20.613374710083008
2002-02-08,21.112337112426758
2002-02-11,20.906511306762695
2002-02-12,20.575958251953125
2002-02-13,21.21213722229004
2002-02-14,21.56764030456543
2002-02-15,21.006311416625977
2002-02-19,20.73811149597168
2002-02-20,21.106101989746094
2002-02-21,20.84415054321289
2002-02-22,20.987598419189453
2002-02-25,21.854557037353516
2002-02-26,21.979286193847656
2002-02-27,22.309844970703125
2002-02-28,22.73396110534668
2002-03-01,23.270353317260742
2002-03-04,24.56140899658203
2002-03-05,24.355600357055664
2002-03-06,24.89822769165039
2002-03-07,24.642501831054688
2002-03-08,25.241254806518555
2002-03-11,25.914857864379883
2002-03-12,25.627954483032227
2002-03-13,25.241254806518555
2002-03-14,25.328582763671875
2002-03-15,26.289073944091797
2002-03-18,26.164323806762695
2002-03-19,26.526094436645508
2002-03-20,26.095727920532227
2002-03-21,25.584291458129883
2002-03-22,25.634193420410156
2002-03-25,25.18511962890625
2002-03-26,25.322336196899414
2002-03-27,25.690317153930664
2002-03-28,25.546876907348633
2002-04-01,25.066617965698242
2002-04-02,24.860801696777344
2002-04-03,24.69831085205078
2002-04-04,25.092021942138672
2002-04-05,25.435752868652344
2002-04-08,25.39826011657715
2002-04-09,25.766979217529297
2002-04-10,25.87322235107422
2002-04-11,25.104543685913086
2002-04-12,25.26702117919922
2002-04-15,25.098281860351562
2002-04-16,25.848224639892578
2002-04-17,25.716989517211914
2002-04-18,26.49192237854004
2002-04-19,27.141891479492188
2002-04-22,26.623178482055664
2002-04-23,26.773176193237305
2002-04-24,26.598175048828125
2002-04-25,26.629430770874023
2002-04-26,26.279451370239258
2002-04-29,25.62325096130371
2002-04-30,25.62949562072754
2002-05-01,26.085712432861328
2002-05-02,26.385690689086914
2002-05-03,26.1481990814209
2002-05-06,25.691984176635742
2002-05-07,25.410762786865234
2002-05-08,26.6856689453125
2002-05-09,26.391944885253906
2002-05-10,25.93572235107422
2002-05-13,26.87315559387207
2002-05-14,27.804340362548828
2002-05-15,28.041818618774414
2002-05-16,27.810592651367188
2002-05-17,27.616859436035156
2002-05-20,27.060653686523438
2002-05-21,26.429431915283203
2002-05-22,26.498184204101562
2002-05-23,26.816923141479492
2002-05-24,26.579437255859375
2002-05-28,26.048208236694336
2002-05-29,26.473188400268555
2002-05-30,26.404441833496094
2002-05-31,26.566923141479492
2002-06-03,25.679489135742188
2002-06-04,25.054534912109375
2002-06-05,25.62949562072754
2002-06-06,25.22327995300293
2002-06-07,24.47332191467285
2002-06-10,24.76706314086914
2002-06-11,24.20458984375
2002-06-12,23.21091079711914
2002-06-13,22.448469161987305
2002-06-14,22.47345542907715
2002-06-17,23.873361587524414
2002-06-18,24.185842514038086
2002-06-19,23.735862731933594
2002-06-20,23.379634857177734
2002-06-21,23.310911178588867
2002-06-24,23.185911178588867
2002-06-25,22.698450088500977
2002-06-26,22.292221069335938
2002-06-27,23.173412322998047
2002-06-28,22.698450088500977
2002-07-01,23.192157745361328
2002-07-02,23.066904067993164
2002-07-03,22.66606903076172
2002-07-05,23.3925724029541
2002-07-08,23.173362731933594
2002-07-09,22.647268295288086
2002-07-10,21.814281463623047
2002-07-11,21.93954849243164
2002-07-12,21.908231735229492
2002-07-15,21.06898307800293
2002-07-16,21.219289779663086
2002-07-17,21.300722122192383
2002-07-18,21.000085830688477
2002-07-19,19.8226261138916
2002-07-22,18.144119262695312
2002-07-23,17.949975967407227
2002-07-24,19.058536529541016
2002-07-25,18.95206069946289
2002-07-26,18.895700454711914
2002-07-29,20.97502326965332
2002-07-30,21.24434471130371
2002-07-31,22.083600997924805
2002-08-01,21.519920349121094
2002-08-02,20.6806697845459
2002-08-05,19.014694213867188
2002-08-06,20.04183006286621
2002-08-07,20.71198272705078
2002-08-08,21.952077865600586
2002-08-09,22.5157470703125
2002-08-12,22.221376419067383
2002-08-13,21.814281463623047
2002-08-14,22.778791427612305
2002-08-15,23.455204010009766
2002-08-16,23.048107147216797
2002-08-19,23.567941665649414
2002-08-20,22.87274742126465
2002-08-21,23.19215965270996
2002-08-22,23.91867446899414
2002-08-23,23.386314392089844
2002-08-26,23.83099937438965
2002-08-27,23.229732513427734
2002-08-28,22.697372436523438
2002-08-29,22.565853118896484
2002-08-30,22.584640502929688
2002-09-03,20.881086349487305
2002-09-04,21.607601165771484
2002-09-05,21.36334228515625
2002-09-06,21.732864379882812
2002-09-09,21.833072662353516
2002-09-10,21.92074966430664
2002-09-11,21.789236068725586
2002-09-12,21.194242477416992
2002-09-13,21.413440704345703
2002-09-16,21.820545196533203
2002-09-17,20.824724197387695
2002-09-18,20.329933166503906
2002-09-19,19.76000213623047
2002-09-20,19.904043197631836
2002-09-23,19.584630966186523
2002-09-24,19.39046859741211
2002-09-25,19.853940963745117
2002-09-26,20.59925651550293
2002-09-27,19.716163635253906
2002-09-30,19.528263092041016
2002-10-01,20.492780685424805
2002-10-02,19.588674545288086
2002-10-03,18.810165405273438
2002-10-04,17.912342071533203
2002-10-07,16.700613021850586
2002-10-08,17.830726623535156
2002-10-09,17.158931732177734
2002-10-10,18.395790100097656
2002-10-11,19.38149642944336
2002-10-14,19.52589988708496
2002-10-15,21.170841217041016
2002-10-16,20.21652603149414
2002-10-17,21.409423828125
2002-10-18,21.221078872680664
2002-10-21,21.622894287109375
2002-10-22,21.428251266479492
2002-10-23,21.158287048339844
2002-10-24,20.442537307739258
2002-10-25,20.800416946411133
2002-10-28,21.503599166870117
2002-10-29,21.93053436279297
2002-10-30,22.683944702148438
2002-10-31,22.83462905883789
2002-11-01,22.75928497314453
2002-11-04,23.56293296813965
2002-11-05,22.979040145874023
2002-11-06,23.12343406677246
2002-11-07,22.288410186767578
2002-11-08,22.319801330566406
2002-11-11,22.06866455078125
2002-11-12,22.012161254882812
2002-11-13,22.100053787231445
2002-11-14,23.198774337768555
2002-11-15,23.638267517089844
2002-11-18,23.06693458557129
2002-11-19,23.393409729003906
2002-11-20,24.19704818725586
2002-11-21,24.736989974975586
2002-11-22,24.80605125427246
2002-11-25,24.724424362182617
2002-11-26,23.801504135131836
2002-11-27,24.573760986328125
2002-11-29,24.441904067993164
2002-12-02,24.247272491455078
2002-12-03,23.864295959472656
2002-12-04,23.719881057739258
2002-12-05,23.456180572509766
2002-12-06,23.606870651245117
2002-12-09,22.979040145874023
2002-12-10,23.17366600036621
2002-12-11,23.016698837280273
2002-12-12,23.01042938232422
2002-12-13,22.564651489257812
2002-12-16,23.117156982421875
2002-12-17,23.09832763671875
2002-12-18,22.627437591552734
2002-12-19,22.533266067504883
2002-12-20,23.242721557617188
2002-12-23,23.17366600036621
2002-12-24,22.891132354736328
2002-12-26,22.878583908081055
2002-12-27,22.401416778564453
2002-12-30,22.38886833190918
2002-12-31,22.244131088256836
2003-01-02,23.07474708557129
2003-01-03,23.156543731689453
2003-01-06,23.968284606933594
2003-01-07,23.647367477416992
2003-01-08,23.471179962158203
2003-01-09,23.968284606933594
2003-01-10,24.024921417236328
2003-01-13,24.251453399658203
2003-01-14,24.18222999572754
2003-01-15,23.704004287719727
2003-01-16,23.515226364135742
2003-01-17,23.23835563659668
2003-01-21,22.621681213378906
2003-01-22,22.074237823486328
2003-01-23,22.193798065185547
2003-01-24,21.205856323242188
2003-01-27,21.02967643737793
2003-01-28,22.036470413208008
2003-01-29,22.12457275390625
2003-01-30,21.847700119018555
2003-01-31,22.357393264770508
2003-02-03,22.464372634887695
2003-02-04,21.835115432739258
2003-02-05,21.803646087646484
2003-02-06,21.243619918823242
2003-02-07,21.231033325195312
2003-02-10,21.124067306518555
2003-02-11,20.872358322143555
2003-02-12,20.45075798034668
2003-02-13,20.482219696044922
2003-02-14,20.85976791381836
2003-02-18,21.58341407775879
2003-02-19,21.55194854736328
2003-02-20,21.186981201171875
2003-02-21,21.17439842224121
2003-02-24,20.752788543701172
2003-02-25,20.803144454956055
2003-02-26,20.59549331665039
2003-02-27,20.815725326538086
2003-02-28,21.13035774230957
2003-03-03,20.866069793701172
2003-03-04,20.614362716674805
2003-03-05,20.85347557067871
2003-03-06,20.482219696044922
2003-03-07,20.809438705444336
2003-03-10,20.060623168945312
2003-03-11,19.87813377380371
2003-03-12,19.815216064453125
2003-03-13,20.79055404663086
2003-03-14,21.06743049621582
2003-03-17,22.439207077026367
2003-03-18,22.690898895263672
2003-03-19,22.841920852661133
2003-03-20,23.0936222076416
2003-03-21,23.82356071472168
2003-03-24,22.873384475708008
2003-03-25,22.1875
2003-03-26,22.137155532836914
2003-03-27,21.66521453857422
2003-03-28,21.53307342529297
2003-03-31,20.91011619567871
2003-04-01,21.1555233001709
2003-04-02,21.91242790222168
2003-04-03,21.874576568603516
2003-04-04,22.379188537597656
2003-04-07,22.562105178833008
2003-04-08,22.22149658203125
2003-04-09,21.697975158691406
2003-04-10,21.994430541992188
2003-04-11,21.83673667907715
2003-04-14,22.461191177368164
2003-04-15,23.274858474731445
2003-04-16,22.927940368652344
2003-04-17,23.388402938842773
2003-04-21,23.003631591796875
2003-04-22,23.899309158325195
2003-04-23,23.665924072265625
2003-04-24,23.369478225708008
2003-04-25,23.14240837097168
2003-04-28,23.647005081176758
2003-04-29,23.798385620117188
2003-04-30,23.880380630493164
2003-05-01,23.81100082397461
2003-05-02,24.258840560913086
2003-05-05,24.164220809936523
2003-05-06,24.662525177001953
2003-05-07,24.605751037597656
2003-05-08,24.138988494873047
2003-05-09,25.104049682617188
2003-05-12,25.495119094848633
2003-05-13,25.419416427612305
2003-05-14,25.488813400268555
2003-05-15,25.85465431213379
2003-05-16,25.621257781982422
2003-05-19,25.034658432006836
2003-05-20,25.015750885009766
2003-05-21,25.28696632385254
2003-05-22,25.198667526245117
2003-05-23,25.223894119262695
2003-05-27,25.68434715270996
2003-05-28,26.258333206176758
2003-05-29,25.8798828125
2003-05-30,26.277252197265625
2003-06-02,26.731401443481445
2003-06-03,26.712478637695312
2003-06-04,27.41261863708496
2003-06-05,27.437850952148438
2003-06-06,27.235992431640625
2003-06-09,26.977399826049805
2003-06-10,27.185518264770508
2003-06-11,27.53245735168457
2003-06-12,27.526145935058594
2003-06-13,27.393695831298828
2003-06-16,28.12537384033203
2003-06-17,27.75952911376953
2003-06-18,27.696462631225586
2003-06-19,27.147705078125
2003-06-20,27.078317642211914
2003-06-23,26.5737247467041
2003-06-24,26.82601547241211
2003-06-25,26.78815269470215
2003-06-26,26.863853454589844
2003-06-27,26.756635665893555
2003-06-30,26.37186622619629
2003-07-01,26.498315811157227
2003-07-02,26.73859405517578
2003-07-03,26.725927352905273
2003-07-07,27.547876358032227
2003-07-08,27.9588565826416
2003-07-09,27.69963264465332
2003-07-10,27.37083625793457
2003-07-11,27.794462203979492
2003-07-14,28.704927444458008
2003-07-15,28.54052734375
2003-07-16,28.793441772460938
2003-07-17,28.33820343017578
2003-07-18,28.793441772460938
2003-07-21,28.110599517822266
2003-07-22,28.306598663330078
2003-07-23,28.249692916870117
2003-07-24,28.072662353515625
2003-07-25,28.831382751464844
2003-07-28,28.458349227905273
2003-07-29,28.3571834564209
2003-07-30,28.041053771972656
2003-07-31,27.927242279052734
2003-08-01,27.453044891357422
2003-08-04,27.611120223999023
2003-08-05,26.83974266052246
2003-08-06,27.535242080688477
2003-08-07,27.971511840820312
2003-08-08,28.060001373291016
2003-08-11,27.870342254638672
2003-08-12,28.388797760009766
2003-08-13,28.31925392150879
2003-08-14,28.799772262573242
2003-08-15,28.768173217773438
2003-08-18,28.831382751464844
2003-08-19,28.951515197753906
2003-08-20,28.749177932739258
2003-08-21,29.040010452270508
2003-08-22,28.717578887939453
2003-08-25,28.534215927124023
2003-08-26,28.167499542236328
2003-08-27,28.116912841796875
2003-08-28,28.42039680480957
2003-08-29,28.483652114868164
2003-09-02,28.818744659423828
2003-09-03,28.86933135986328
2003-09-04,28.76183319091797
2003-09-05,28.578479766845703
2003-09-08,28.894611358642578
2003-09-09,28.80608558654785
2003-09-10,28.483652114868164
2003-09-11,28.723901748657227
2003-09-12,28.388797760009766
2003-09-15,28.22442054748535
2003-09-16,28.610095977783203
2003-09-17,28.673328399658203
2003-09-18,29.767141342163086
2003-09-19,29.7481689453125
