Date,MPC
2012-03-14,14.618182182312012
2012-03-15,14.614863395690918
2012-03-16,14.711405754089355
2012-03-19,14.831254959106445
2012-03-20,14.578239440917969
2012-03-21,14.54162311553955
2012-03-22,14.438417434692383
2012-03-23,14.648151397705078
2012-03-26,15.05097770690918
2012-03-27,14.648151397705078
2012-03-28,14.501667976379395
2012-03-29,14.395140647888184
2012-03-30,14.435084342956543
2012-04-02,14.461718559265137
2012-04-03,14.115495681762695
2012-04-04,14.178744316101074
2012-04-05,14.025601387023926
2012-04-09,14.135465621948242
2012-04-10,13.925727844238281
2012-04-11,13.819194793701172
2012-04-12,13.902427673339844
2012-04-13,13.855818748474121
2012-04-16,13.31982707977295
2012-04-17,13.313176155090332
2012-04-18,13.269893646240234
2012-04-19,13.229944229125977
2012-04-20,13.283209800720215
2012-04-23,13.316497802734375
2012-04-24,13.403055191040039
2012-04-25,13.353123664855957
2012-04-26,13.532891273498535
2012-04-27,13.745955467224121
2012-04-30,13.852486610412598
2012-05-01,13.71932601928711
2012-05-02,13.812538146972656
2012-05-03,13.43635082244873
2012-05-04,13.229944229125977
2012-05-07,13.2033109664917
2012-05-08,12.823792457580566
2012-05-09,12.720588684082031
2012-05-10,12.71725845336914
2012-05-11,12.387675285339355
2012-05-14,12.005584716796875
2012-05-15,11.831297874450684
2012-05-16,11.821243286132812
2012-05-17,11.687177658081055
2012-05-18,11.703941345214844
2012-05-21,12.052509307861328
2012-05-22,11.861464500427246
2012-05-23,11.87152099609375
2012-05-24,11.998883247375488
2012-05-25,12.360862731933594
2012-05-29,12.478168487548828
2012-05-30,12.2603120803833
2012-05-31,12.089381217956543
2012-06-01,11.811192512512207
2012-06-04,11.489433288574219
2012-06-05,11.797781944274902
2012-06-06,12.173166275024414
2012-06-07,12.481520652770996
2012-06-08,12.521739959716797
2012-06-11,12.696023941040039
2012-06-12,13.094870567321777
2012-06-13,12.990973472595215
2012-06-14,13.205473899841309
2012-06-15,13.456849098205566
2012-06-18,13.352951049804688
2012-06-19,13.698166847229004
2012-06-20,14.34503173828125
2012-06-21,13.852344512939453
2012-06-22,14.006523132324219
2012-06-25,13.855693817138672
2012-06-26,14.26124382019043
2012-06-27,14.251184463500977
2012-06-28,14.810917854309082
2012-06-29,15.05558967590332
2012-07-02,15.441021919250488
2012-07-03,15.203057289123535
2012-07-05,14.814265251159668
2012-07-06,14.918168067932129
2012-07-09,14.87794303894043
2012-07-10,14.743875503540039
2012-07-11,14.874592781066895
2012-07-12,14.556187629699707
2012-07-13,15.06563949584961
2012-07-16,15.03211784362793
2012-07-17,15.233223915100098
2012-07-18,15.695746421813965
2012-07-19,15.253329277038574
2012-07-20,15.27009105682373
2012-07-23,15.37063980102539
2012-07-24,14.894705772399902
2012-07-25,14.918168067932129
2012-07-26,15.357226371765137
2012-07-27,15.766135215759277
2012-07-30,15.910250663757324
2012-07-31,15.853276252746582
2012-08-01,15.685691833496094
2012-08-02,16.087888717651367
2012-08-03,16.553775787353516
2012-08-06,16.540359497070312
2012-08-07,16.90568733215332
2012-08-08,16.580591201782227
2012-08-09,16.352676391601562
2012-08-10,16.61074447631836
2012-08-13,16.61074447631836
2012-08-14,16.583744049072266
2012-08-15,16.782888412475586
2012-08-16,16.77951431274414
2012-08-17,16.624256134033203
2012-08-20,16.725513458251953
2012-08-21,16.512853622436523
2012-08-22,16.624256134033203
2012-08-23,16.553359985351562
2012-08-24,16.45547103881836
2012-08-27,16.742389678955078
2012-08-28,16.820022583007812
2012-08-29,16.782888412475586
2012-08-30,17.150819778442383
2012-08-31,17.468114852905273
2012-09-04,17.144075393676758
2012-09-05,16.98541831970215
2012-09-06,17.18795394897461
2012-09-07,17.515378952026367
2012-09-10,17.674026489257812
2012-09-11,18.00819206237793
2012-09-12,18.052074432373047
2012-09-13,18.453758239746094
2012-09-14,18.771053314208984
2012-09-17,18.106082916259766
2012-09-18,17.57613754272461
2012-09-19,17.9609375
2012-09-20,18.01494789123535
2012-09-21,18.133094787597656
2012-09-24,18.041950225830078
2012-09-25,18.109455108642578
2012-09-26,17.89005470275879
2012-09-27,18.4064998626709
2012-09-28,18.426755905151367
2012-10-01,18.679908752441406
2012-10-02,18.696792602539062
2012-10-03,18.403127670288086
2012-10-04,18.764297485351562
2012-10-05,18.521263122558594
2012-10-08,19.550792694091797
2012-10-09,19.284128189086914
2012-10-10,18.666410446166992
2012-10-11,18.450389862060547
2012-10-12,18.3288631439209
2012-10-15,18.355873107910156
2012-10-16,18.582021713256836
2012-10-17,18.818307876586914
2012-10-18,18.4942626953125
2012-10-19,18.544893264770508
2012-10-22,18.403127670288086
2012-10-23,17.974437713623047
2012-10-24,18.126340866088867
2012-10-25,18.2141056060791
2012-10-26,18.771053314208984
2012-10-31,18.541521072387695
2012-11-01,18.237730026245117
2012-11-02,17.906936645507812
2012-11-05,18.48413848876953
2012-11-06,19.233495712280273
2012-11-07,18.72042465209961
2012-11-08,18.332246780395508
2012-11-09,17.930557250976562
2012-11-12,18.187091827392578
2012-11-13,18.193849563598633
2012-11-14,17.93393325805664
2012-11-15,18.24785614013672
2012-11-16,18.342369079589844
2012-11-19,19.218889236450195
2012-11-20,19.36497688293457
2012-11-21,19.64695167541504
2012-11-23,20.03765106201172
2012-11-26,20.06483268737793
2012-11-27,19.9051570892334
2012-11-28,20.12938117980957
2012-11-29,20.197328567504883
2012-11-30,20.227907180786133
2012-12-03,20.231306076049805
2012-12-04,20.098806381225586
2012-12-05,19.742080688476562
2012-12-06,20.180335998535156
2012-12-07,20.62199592590332
2012-12-10,21.06704330444336
2012-12-11,20.866613388061523
2012-12-12,20.900585174560547
2012-12-13,20.985519409179688
2012-12-14,21.345640182495117
2012-12-17,21.38980484008789
2012-12-18,21.40339469909668
2012-12-19,21.13840103149414
2012-12-20,21.151988983154297
2012-12-21,21.111217498779297
2012-12-24,21.189353942871094
2012-12-26,20.948144912719727
2012-12-27,21.070446014404297
2012-12-28,20.76129150390625
2012-12-31,21.40339469909668
2013-01-02,21.74652671813965
2013-01-03,21.13840103149414
2013-01-04,21.25051498413086
2013-01-07,20.469114303588867
2013-01-08,20.910781860351562
2013-01-09,21.206342697143555
2013-01-10,21.332050323486328
2013-01-11,21.060260772705078
2013-01-14,21.2742919921875
2013-01-15,21.83145523071289
2013-01-16,21.994529724121094
2013-01-17,22.21196746826172
2013-01-18,22.150808334350586
2013-01-22,22.799715042114258
2013-01-23,22.959386825561523
2013-01-24,23.32289695739746
2013-01-25,23.329696655273438
2013-01-28,23.32289695739746
2013-01-29,24.450830459594727
2013-01-30,24.763383865356445
2013-01-31,25.211833953857422
2013-02-01,25.891307830810547
2013-02-04,26.09175682067871
2013-02-05,26.050987243652344
2013-02-06,26.428096771240234
2013-02-07,26.84597396850586
2013-02-08,27.66474723815918
2013-02-11,27.753068923950195
2013-02-12,27.48127555847168
2013-02-13,27.746280670166016
2013-02-14,28.25247573852539
2013-02-15,28.167177200317383
2013-02-19,28.730127334594727
2013-02-20,27.372255325317383
2013-02-21,27.495071411132812
2013-02-22,27.815780639648438
2013-02-25,27.04814338684082
2013-02-26,27.4814395904541
2013-02-27,28.22859764099121
2013-02-28,28.27635955810547
2013-03-01,29.003053665161133
2013-03-04,30.63385581970215
2013-03-05,30.279037475585938
2013-03-06,30.2074031829834
2013-03-07,30.11869239807129
2013-03-08,30.37115478515625
2013-03-11,29.985637664794922
2013-03-12,30.360918045043945
2013-03-13,29.62399673461914
2013-03-14,29.92081069946289
2013-03-15,29.99927520751953
2013-03-18,30.275625228881836
2013-03-19,30.128925323486328
2013-03-20,31.091028213500977
2013-03-21,30.38480567932129
2013-03-22,31.0159854888916
2013-03-25,30.77033233642578
2013-03-26,31.022794723510742
2013-03-27,30.59292221069336
2013-03-28,30.56903648376465
2013-04-01,30.647510528564453
2013-04-02,29.163410186767578
2013-04-03,27.768009185791016
2013-04-04,28.18765640258789
2013-04-05,28.10236930847168
2013-04-08,28.440134048461914
2013-04-09,28.931411743164062
2013-04-10,28.77446746826172
2013-04-11,28.000009536743164
2013-04-12,27.39272117614746
2013-04-15,26.447677612304688
2013-04-16,26.908262252807617
2013-04-17,26.137205123901367
2013-04-18,26.266855239868164
2013-04-19,26.8673095703125
2013-04-22,27.290376663208008
2013-04-23,27.82260513305664
2013-04-24,28.18765640258789
2013-04-25,27.846481323242188
2013-04-26,27.754365921020508
2013-04-29,28.116004943847656
2013-04-30,26.734254837036133
2013-05-01,25.06593132019043
2013-05-02,25.860857009887695
2013-05-03,26.64556312561035
2013-05-06,27.40978240966797
2013-05-07,27.785078048706055
2013-05-08,26.81955337524414
2013-05-09,26.77179718017578
2013-05-10,26.39990997314453
2013-05-13,26.082609176635742
2013-05-14,26.68242645263672
2013-05-15,27.206811904907227
2013-05-16,26.912052154541016
2013-05-17,28.33786392211914
2013-05-20,28.99593162536621
2013-05-21,28.406404495239258
2013-05-22,28.25902557373047
2013-05-23,28.228178024291992
2013-05-24,28.1253719329834
2013-05-28,28.704593658447266
2013-05-29,28.690885543823242
2013-05-30,28.632625579833984
2013-05-31,28.276161193847656
2013-06-03,28.111652374267578
2013-06-04,27.635234832763672
2013-06-05,27.39533042907715
2013-06-06,28.36186408996582
2013-06-07,28.663463592529297
2013-06-10,28.24532699584961
2013-06-11,27.371328353881836
2013-06-12,27.172544479370117
2013-06-13,27.69008445739746
2013-06-14,27.285648345947266
2013-06-17,27.07657241821289
2013-06-18,27.049142837524414
2013-06-19,26.84008026123047
2013-06-20,25.2908878326416
2013-06-21,24.955005645751953
2013-06-24,24.122135162353516
2013-06-25,24.704811096191406
2013-06-26,24.82476234436035
2013-06-27,24.35177993774414
2013-06-28,24.35520362854004
2013-07-01,24.122135162353516
2013-07-02,23.74855613708496
2013-07-03,24.24210548400879
2013-07-05,23.64573097229004
2013-07-08,23.799962997436523
2013-07-09,24.033039093017578
2013-07-10,23.409244537353516
2013-07-11,24.509443283081055
2013-07-12,25.102378845214844
2013-07-15,25.054397583007812
2013-07-16,23.967905044555664
2013-07-17,23.906211853027344
2013-07-18,23.405813217163086
2013-07-19,23.854801177978516
2013-07-22,23.937061309814453
2013-07-23,24.598543167114258
2013-07-24,24.125574111938477
2013-07-25,24.694517135620117
2013-07-26,24.646543502807617
2013-07-29,24.756210327148438
2013-07-30,25.023550033569336
2013-07-31,25.133230209350586
2013-08-01,25.7364559173584
2013-08-02,24.65338706970215
2013-08-05,24.57114028930664
2013-08-06,24.37576675415039
2013-08-07,24.581417083740234
2013-08-08,24.84532928466797
2013-08-09,25.102378845214844
2013-08-12,25.037273406982422
2013-08-13,25.68503189086914
2013-08-14,25.256616592407227
2013-08-15,24.22153663635254
2013-08-16,23.991901397705078
2013-08-19,23.809144973754883
2013-08-20,24.47808265686035
2013-08-21,24.774614334106445
2013-08-22,25.812498092651367
2013-08-23,25.88146209716797
2013-08-26,25.795251846313477
2013-08-27,25.205631256103516
2013-08-28,25.529760360717773
2013-08-29,25.388389587402344
2013-08-30,25.002193450927734
2013-09-03,25.322874069213867
2013-09-04,25.398725509643555
2013-09-05,24.860820770263672
2013-09-06,24.429811477661133
2013-09-09,24.002241134643555
2013-09-10,23.481582641601562
2013-09-11,23.34710693359375
2013-09-12,23.078149795532227
2013-09-13,23.409170150756836
2013-09-16,23.08504295349121
2013-09-17,22.82988739013672
2013-09-18,22.847124099731445
2013-09-19,22.55404281616211
2013-09-20,22.243711471557617
2013-09-23,21.7195987701416
2013-09-24,22.17474937438965
2013-09-25,22.229917526245117
2013-09-26,22.116134643554688
2013-09-27,22.3919734954834
2013-09-30,22.178197860717773
2013-10-01,22.167850494384766
2013-10-02,22.5299072265625
2013-10-03,22.491975784301758
2013-10-04,22.491975784301758
2013-10-07,22.040271759033203
2013-10-08,21.550642013549805
2013-10-09,21.4127197265625
2013-10-10,22.519559860229492
2013-10-11,23.188491821289062
2013-10-14,23.167800903320312
2013-10-15,23.598819732666016
2013-10-16,23.774662017822266
2013-10-17,24.198781967163086
2013-10-18,24.391876220703125
2013-10-21,24.457386016845703
2013-10-22,24.998743057250977
2013-10-23,24.857372283935547
2013-10-24,23.86431884765625
2013-10-25,24.098791122436523
2013-10-28,24.550491333007812
2013-10-29,24.419464111328125
2013-10-30,25.002193450927734
2013-10-31,24.7091007232666
2013-11-01,24.433258056640625
2013-11-04,24.719453811645508
2013-11-05,24.38498878479004
2013-11-06,24.27465057373047
2013-11-07,24.284988403320312
2013-11-08,24.705652236938477
2013-11-11,24.895294189453125
2013-11-12,25.519411087036133
2013-11-13,25.89525032043457
2013-11-14,27.191734313964844
2013-11-15,27.184844970703125
2013-11-18,26.841657638549805
2013-11-19,27.32697296142578
2013-11-20,26.831254959106445
2013-11-21,27.309635162353516
2013-11-22,27.819225311279297
2013-11-25,28.349605560302734
2013-11-26,28.26988983154297
2013-11-27,29.237049102783203
2013-11-29,28.682401657104492
2013-12-02,30.301292419433594
2013-12-03,30.15568733215332
2013-12-04,28.862668991088867
2013-12-05,29.067195892333984
2013-12-06,30.22848892211914
2013-12-09,29.656497955322266
2013-12-10,30.33595085144043
2013-12-11,29.80557632446289
2013-12-12,29.708511352539062
2013-12-13,29.538646697998047
2013-12-16,29.933822631835938
2013-12-17,29.843700408935547
2013-12-18,30.304767608642578
2013-12-19,29.71196746826172
2013-12-20,30.249296188354492
2013-12-23,30.772737503051758
2013-12-24,30.973798751831055
2013-12-26,31.0396671295166
2013-12-27,30.897533416748047
2013-12-30,30.67914390563965
2013-12-31,31.798852920532227
2014-01-02,31.01887321472168
2014-01-03,30.595964431762695
2014-01-06,30.751949310302734
2014-01-07,30.852476119995117
2014-01-08,30.741544723510742
2014-01-09,31.55965232849121
2014-01-10,31.535388946533203
2014-01-13,30.5612850189209
2014-01-14,30.887144088745117
2014-01-15,30.037826538085938
2014-01-16,29.708511352539062
2014-01-17,29.562917709350586
2014-01-21,29.92690658569336
2014-01-22,29.66689682006836
2014-01-23,29.618389129638672
2014-01-24,28.765594482421875
2014-01-27,28.945859909057617
2014-01-28,28.831464767456055
2014-01-29,29.992767333984375
2014-01-30,30.332483291625977
2014-01-31,30.176494598388672
2014-02-03,29.237049102783203
2014-02-04,28.85919952392578
2014-02-05,28.533342361450195
2014-02-06,28.886932373046875
2014-02-07,29.282133102416992
2014-02-10,28.60614013671875
2014-02-11,29.27864646911621
2014-02-12,29.188514709472656
2014-02-13,29.66689682006836
2014-02-14,30.555240631103516
2014-02-18,30.551755905151367
2014-02-19,30.314878463745117
2014-02-20,30.638851165771484
2014-02-21,30.4158992767334
2014-02-24,30.698089599609375
2014-02-25,31.314680099487305
2014-02-26,30.670207977294922
2014-02-27,29.315053939819336
2014-02-28,29.262798309326172
2014-03-03,29.043336868286133
2014-03-04,29.503171920776367
2014-03-05,30.022235870361328
2014-03-06,31.17185401916504
2014-03-07,31.352998733520508
2014-03-10,31.72923469543457
2014-03-11,31.80240249633789
2014-03-12,32.9206428527832
2014-03-13,32.241336822509766
2014-03-14,32.73949432373047
2014-03-17,32.59667205810547
2014-03-18,32.79523468017578
2014-03-19,31.927810668945312
2014-03-20,32.01838684082031
2014-03-21,31.5933780670166
2014-03-24,31.217138290405273
2014-03-25,31.575960159301758
2014-03-26,31.039466857910156
2014-03-27,30.408920288085938
2014-03-28,30.54129981994629
2014-03-31,30.321840286254883
2014-04-01,31.1927433013916
2014-04-02,30.363636016845703
2014-04-03,30.367130279541016
2014-04-04,30.342741012573242
2014-04-07,29.6390323638916
2014-04-08,29.227962493896484
2014-04-09,29.652971267700195
2014-04-10,29.447437286376953
2014-04-11,29.015470504760742
2014-04-14,29.461376190185547
2014-04-15,30.161590576171875
2014-04-16,30.927988052368164
2014-04-17,31.321640014648438
2014-04-21,31.40176773071289
2014-04-22,31.48885726928711
2014-04-23,31.645606994628906
2014-04-24,31.610790252685547
2014-04-25,31.607318878173828
2014-04-28,32.3702278137207
2014-04-29,32.53047561645508
2014-04-30,32.38068771362305
2014-05-01,33.24811553955078
2014-05-02,33.3560905456543
2014-05-05,33.377010345458984
2014-05-06,33.68356704711914
2014-05-07,33.16450881958008
2014-05-08,32.32493209838867
2014-05-09,31.80240249633789
2014-05-12,32.05670928955078
2014-05-13,31.96612548828125
2014-05-14,31.98703384399414
2014-05-15,31.318174362182617
2014-05-16,31.022050857543945
2014-05-19,31.10956382751465
2014-05-20,31.022056579589844
2014-05-21,30.693029403686523
2014-05-22,30.420034408569336
2014-05-23,30.50052261352539
2014-05-27,30.434032440185547
2014-05-28,30.581022262573242
2014-05-29,31.435073852539062
2014-05-30,31.288066864013672
2014-06-02,31.4035701751709
2014-06-03,30.833045959472656
2014-06-04,30.745532989501953
2014-06-05,30.76653289794922
2014-06-06,30.693029403686523
2014-06-09,30.626548767089844
2014-06-10,29.99300193786621
2014-06-11,29.99300193786621
2014-06-12,30.329010009765625
2014-06-13,30.248519897460938
2014-06-16,30.05600929260254
2014-06-17,30.304521560668945
2014-06-18,31.02556610107422
2014-06-19,31.36857032775879
2014-06-20,31.365062713623047
2014-06-23,31.144550323486328
2014-06-24,30.259017944335938
2014-06-25,28.340911865234375
2014-06-26,28.32691764831543
2014-06-27,27.7913875579834
2014-06-30,27.325862884521484
2014-07-01,27.514881134033203
2014-07-02,27.95940399169922
2014-07-03,28.316415786743164
2014-07-07,27.815881729125977
2014-07-08,27.24186134338379
2014-07-09,27.332876205444336
2014-07-10,27.094860076904297
2014-07-11,27.602380752563477
2014-07-14,27.329368591308594
2014-07-15,27.65838623046875
2014-07-16,27.451871871948242
2014-07-17,26.863847732543945
2014-07-18,26.91984748840332
2014-07-21,26.57682991027832
2014-07-22,26.5278263092041
2014-07-23,26.814842224121094
2014-07-24,27.101856231689453
2014-07-25,27.504383087158203
2014-07-28,27.227863311767578
2014-07-29,27.871889114379883
2014-07-30,27.64438247680664
2014-07-31,29.21945571899414
2014-08-01,29.250957489013672
2014-08-04,29.565980911254883
2014-08-05,29.762001037597656
2014-08-06,30.364030838012695
2014-08-07,30.27651596069336
2014-08-08,30.626548767089844
2014-08-11,30.48302459716797
2014-08-12,30.301015853881836
2014-08-13,30.60202407836914
2014-08-14,31.12005043029785
2014-08-15,31.179563522338867
2014-08-18,31.71107292175293
2014-08-19,32.242576599121094
2014-08-20,32.136985778808594
2014-08-21,31.700510025024414
2014-08-22,31.830747604370117
2014-08-25,31.887065887451172
2014-08-26,31.830747604370117
2014-08-27,31.74627685546875
2014-08-28,31.95394515991211
2014-08-29,32.03490447998047
2014-09-02,31.50691032409668
2014-09-03,31.827211380004883
2014-09-04,32.02082443237305
2014-09-05,32.25313186645508
2014-09-08,32.52065658569336
2014-09-09,32.284820556640625
2014-09-10,31.830747604370117
2014-09-11,31.292194366455078
2014-09-12,30.574129104614258
2014-09-15,31.161956787109375
2014-09-16,31.03876495361328
2014-09-17,31.042287826538086
2014-09-18,30.73956871032715
2014-09-19,31.2006778717041
2014-09-22,30.299579620361328
2014-09-23,29.813825607299805
2014-09-24,29.739912033081055
2014-09-25,29.66598129272461
2014-09-26,29.92293357849121
2014-09-29,29.704710006713867
2014-09-30,29.803274154663086
2014-10-01,29.01831817626953
2014-10-02,28.49384880065918
2014-10-03,28.448087692260742
2014-10-06,28.469219207763672
2014-10-07,28.448087692260742
2014-10-08,29.658950805664062
2014-10-09,28.793052673339844
2014-10-10,28.719127655029297
2014-10-13,28.09609603881836
2014-10-14,27.606822967529297
2014-10-15,26.846521377563477
2014-10-16,27.613868713378906
2014-10-17,27.895458221435547
2014-10-20,28.384733200073242
2014-10-21,29.901823043823242
2014-10-22,29.41606903076172
2014-10-23,29.75398826599121
2014-10-24,30.197498321533203
2014-10-27,30.41925811767578
2014-10-28,31.369640350341797
2014-10-29,30.767724990844727
2014-10-30,31.908185958862305
2014-10-31,31.99618911743164
2014-11-03,32.24961471557617
2014-11-04,31.901145935058594
2014-11-05,31.929306030273438
2014-11-06,32.78112030029297
2014-11-07,33.115516662597656
2014-11-10,33.122562408447266
2014-11-11,33.309112548828125
2014-11-12,33.442874908447266
2014-11-13,32.928977966308594
2014-11-14,32.517127990722656
2014-11-17,32.74008560180664
2014-11-18,33.22494125366211
2014-11-19,33.19663619995117
2014-11-20,33.677955627441406
2014-11-21,34.30083465576172
2014-11-24,34.01771545410156
2014-11-25,33.706268310546875
2014-11-26,33.85844039916992
2014-11-28,31.88363265991211
2014-12-01,32.13138961791992
2014-12-02,33.31696701049805
2014-12-03,33.982303619384766
2014-12-04,34.212364196777344
2014-12-05,32.612674713134766
2014-12-08,31.39878273010254
2014-12-09,31.41292953491211
2014-12-10,30.103483200073242
2014-12-11,29.68585968017578
2014-12-12,29.445205688476562
2014-12-15,28.797548294067383
2014-12-16,29.091293334960938
2014-12-17,29.986690521240234
2014-12-18,29.738956451416016
2014-12-19,30.860824584960938
2014-12-22,30.8926944732666
2014-12-23,31.27845001220703
2014-12-24,31.363393783569336
2014-12-26,31.752689361572266
2014-12-29,32.226932525634766
2014-12-30,32.07828903198242
2014-12-31,31.94379425048828
2015-01-02,32.432186126708984
2015-01-05,31.52972984313965
2015-01-06,31.218276977539062
2015-01-07,31.47664451599121
2015-01-08,32.21630859375
2015-01-09,31.317378997802734
2015-01-12,30.23088264465332
2015-01-13,28.617063522338867
2015-01-14,27.47393226623535
2015-01-15,27.1978816986084
2015-01-16,27.44915199279785
2015-01-20,28.461336135864258
2015-01-21,28.648906707763672
2015-01-22,29.717714309692383
2015-01-23,30.846681594848633
2015-01-26,31.211212158203125
2015-01-27,31.384632110595703
2015-01-28,31.60051918029785
2015-01-29,31.85532569885254
2015-01-30,32.768402099609375
2015-02-02,33.246185302734375
2015-02-03,33.911521911621094
2015-02-04,34.0424690246582
2015-02-05,34.43532180786133
2015-02-06,34.99449920654297
2015-02-09,35.45103454589844
2015-02-10,36.16239547729492
2015-02-11,35.71645736694336
2015-02-12,35.8863410949707
2015-02-13,36.80393981933594
2015-02-17,36.92487335205078
2015-02-18,37.21296310424805
2015-02-19,37.57573699951172
2015-02-20,37.54728698730469
2015-02-23,37.8247184753418
2015-02-24,37.40857696533203
2015-02-25,37.22365188598633
2015-02-26,38.07010269165039
2015-02-27,37.344566345214844
2015-03-02,36.199337005615234
2015-03-03,36.551429748535156
2015-03-04,36.2811279296875
2015-03-05,36.18865203857422
2015-03-06,35.02920150756836
2015-03-09,35.48445129394531
2015-03-10,34.18627166748047
