Date,AMCR
2013-01-31,26.26141357421875
2013-02-01,26.26141357421875
2013-02-04,26.26141357421875
2013-02-05,26.439666748046875
2013-02-06,26.736736297607422
2013-02-07,26.736736297607422
2013-02-08,26.736736297607422
2013-02-11,26.855566024780273
2013-02-12,26.855566024780273
2013-02-13,28.22211265563965
2013-02-14,28.22211265563965
2013-02-15,28.22211265563965
2013-02-19,27.925037384033203
2013-02-20,29.826318740844727
2013-02-21,28.489479064941406
2013-02-22,28.489479064941406
2013-02-25,28.548892974853516
2013-02-26,28.22211265563965
2013-02-27,28.400360107421875
2013-02-28,28.400360107421875
2013-03-01,26.914979934692383
2013-03-04,26.32082748413086
2013-03-05,26.855566024780273
2013-03-06,27.390296936035156
2013-03-07,27.390296936035156
2013-03-08,27.71708869934082
2013-03-11,28.69743537902832
2013-03-12,29.321285247802734
2013-03-13,28.22211265563965
2013-03-14,28.75684928894043
2013-03-15,28.75684928894043
2013-03-18,28.75684928894043
2013-03-19,27.182348251342773
2013-03-20,28.548892974853516
2013-03-21,28.251819610595703
2013-03-22,28.251819610595703
2013-03-25,28.548892974853516
2013-03-26,28.251819610595703
2013-03-27,28.69743537902832
2013-03-28,28.994504928588867
2013-04-01,28.400360107421875
2013-04-02,29.558940887451172
2013-04-03,29.558940887451172
2013-04-04,29.558940887451172
2013-04-05,29.558940887451172
2013-04-08,29.053924560546875
2013-04-09,28.964797973632812
2013-04-10,29.9748592376709
2013-04-11,30.74724769592285
2013-04-12,30.450180053710938
2013-04-15,30.450180053710938
2013-04-16,29.261878967285156
2013-04-17,29.261878967285156
2013-04-18,29.261878967285156
2013-04-19,28.6677303314209
2013-04-22,28.6677303314209
2013-04-23,28.430065155029297
2013-04-24,30.182804107666016
2013-04-25,30.30164337158203
2013-04-26,30.30164337158203
2013-04-29,29.677772521972656
2013-04-30,29.856021881103516
2013-05-01,30.30164337158203
2013-05-02,30.30164337158203
2013-05-03,30.30164337158203
2013-05-06,30.30164337158203
2013-05-07,29.410411834716797
2013-05-08,29.350994110107422
2013-05-09,29.261878967285156
2013-05-10,29.558940887451172
2013-05-13,29.558940887451172
2013-05-14,30.56900978088379
2013-05-15,29.677772521972656
2013-05-16,29.677772521972656
2013-05-17,28.608306884765625
2013-05-20,28.608306884765625
2013-05-21,28.430065155029297
2013-05-22,28.430065155029297
2013-05-23,29.321285247802734
2013-05-24,29.321285247802734
2013-05-28,28.6677303314209
2013-05-29,28.6677303314209
2013-05-30,29.23216438293457
2013-05-31,28.548892974853516
2013-06-03,28.548892974853516
2013-06-04,27.627960205078125
2013-06-05,27.627960205078125
2013-06-06,26.9446964263916
2013-06-07,26.9446964263916
2013-06-10,27.0338134765625
2013-06-11,27.0338134765625
2013-06-12,27.390296936035156
2013-06-13,27.390296936035156
2013-06-14,27.390296936035156
2013-06-17,27.390296936035156
2013-06-18,27.390296936035156
2013-06-19,27.390296936035156
2013-06-20,26.14259147644043
2013-06-21,26.14259147644043
2013-06-24,27.241762161254883
2013-06-25,28.014169692993164
2013-06-26,28.014169692993164
2013-06-27,28.014169692993164
2013-06-28,27.271467208862305
2013-07-01,27.449708938598633
2013-07-02,27.806215286254883
2013-07-03,27.806215286254883
2013-07-05,27.806215286254883
2013-07-08,27.806215286254883
2013-07-09,27.806215286254883
2013-07-10,27.806215286254883
2013-07-11,29.053924560546875
2013-07-12,29.053924560546875
2013-07-15,29.053924560546875
2013-07-16,29.707489013671875
2013-07-17,29.6480770111084
2013-07-18,29.6480770111084
2013-07-19,29.6480770111084
2013-07-22,29.6480770111084
2013-07-23,28.22211265563965
2013-07-24,28.22211265563965
2013-07-25,28.132991790771484
2013-07-26,28.132991790771484
2013-07-29,28.311229705810547
2013-07-30,28.311229705810547
2013-07-31,28.519184112548828
2013-08-01,28.519184112548828
2013-08-02,28.519184112548828
2013-08-05,28.964797973632812
2013-08-06,28.964797973632812
2013-08-07,28.964797973632812
2013-08-08,28.78655433654785
2013-08-09,28.78655433654785
2013-08-12,28.78655433654785
2013-08-13,28.78655433654785
2013-08-14,29.558940887451172
2013-08-15,29.558940887451172
2013-08-16,29.558940887451172
2013-08-19,28.22211265563965
2013-08-20,28.519184112548828
2013-08-21,28.964797973632812
2013-08-22,28.964797973632812
2013-08-23,28.964797973632812
2013-08-26,28.964797973632812
2013-08-27,28.964797973632812
2013-08-28,27.776493072509766
2013-08-29,27.83591651916504
2013-08-30,27.925037384033203
2013-09-03,27.925037384033203
2013-09-04,27.925037384033203
2013-09-05,27.925037384033203
2013-09-06,29.291576385498047
2013-09-09,29.350994110107422
2013-09-10,29.350994110107422
2013-09-11,29.8857421875
2013-09-12,29.8857421875
2013-09-13,29.8857421875
2013-09-16,29.8857421875
2013-09-17,30.71753692626953
2013-09-18,30.71753692626953
2013-09-19,29.6480770111084
2013-09-20,29.499536514282227
2013-09-23,29.499536514282227
2013-09-24,28.608306884765625
2013-09-25,28.608306884765625
2013-09-26,28.608306884765625
2013-09-27,28.608306884765625
2013-09-30,29.261878967285156
2013-10-01,29.024206161499023
2013-10-02,29.380704879760742
2013-10-03,29.291576385498047
2013-10-04,29.6480770111084
2013-10-07,29.6480770111084
2013-10-08,29.23216438293457
2013-10-09,29.23216438293457
2013-10-10,28.519184112548828
2013-10-11,28.519184112548828
2013-10-14,28.519184112548828
2013-10-15,28.519184112548828
2013-10-16,29.856021881103516
2013-10-17,30.30164337158203
2013-10-18,30.034259796142578
2013-10-21,31.044315338134766
2013-10-22,31.044315338134766
2013-10-23,31.044315338134766
2013-10-24,30.895782470703125
2013-10-25,30.59870719909668
2013-10-28,30.59870719909668
2013-10-29,29.61835479736328
2013-10-30,30.59870719909668
2013-10-31,30.59870719909668
2013-11-01,30.59870719909668
2013-11-04,30.59870719909668
2013-11-05,30.71753692626953
2013-11-06,30.984905242919922
2013-11-07,30.74724769592285
2013-11-08,30.39076805114746
2013-11-11,30.39076805114746
2013-11-12,30.895782470703125
2013-11-13,30.39076805114746
2013-11-14,30.39076805114746
2013-11-15,30.39076805114746
2013-11-18,31.37110137939453
2013-11-19,31.252277374267578
2013-11-20,31.014616012573242
2013-11-21,31.014616012573242
2013-11-22,30.182804107666016
2013-11-25,30.539295196533203
2013-11-26,30.242216110229492
2013-11-27,30.242216110229492
2013-11-29,30.153093338012695
2013-12-02,29.76689910888672
2013-12-03,29.76689910888672
2013-12-04,29.707489013671875
2013-12-05,29.707489013671875
2013-12-06,30.30164337158203
2013-12-09,30.034259796142578
2013-12-10,30.034259796142578
2013-12-11,30.33133316040039
2013-12-12,30.33133316040039
2013-12-13,30.242216110229492
2013-12-16,30.895782470703125
2013-12-17,30.59870719909668
2013-12-18,27.568538665771484
2013-12-19,27.687374114990234
2013-12-20,27.83591651916504
2013-12-23,28.162689208984375
2013-12-24,28.162689208984375
2013-12-26,28.073579788208008
2013-12-27,28.073579788208008
2013-12-30,27.627960205078125
2013-12-31,27.627960205078125
2014-01-02,28.281526565551758
2014-01-03,28.014169692993164
2014-01-06,28.014169692993164
2014-01-07,28.073579788208008
2014-01-08,28.192399978637695
2014-01-09,28.043865203857422
2014-01-10,27.984447479248047
2014-01-13,27.984447479248047
2014-01-14,27.301170349121094
2014-01-15,27.301170349121094
2014-01-16,26.7961483001709
2014-01-17,27.479419708251953
2014-01-21,27.479419708251953
2014-01-22,27.509122848510742
2014-01-23,27.984447479248047
2014-01-24,27.984447479248047
2014-01-27,27.984447479248047
2014-01-28,27.0338134765625
2014-01-29,27.746788024902344
2014-01-30,27.627960205078125
2014-01-31,27.687374114990234
2014-02-03,27.687374114990234
2014-02-04,27.687374114990234
2014-02-05,27.509122848510742
2014-02-06,27.509122848510742
2014-02-07,28.014169692993164
2014-02-10,28.281526565551758
2014-02-11,28.281526565551758
2014-02-12,29.23216438293457
2014-02-13,29.23216438293457
2014-02-14,29.23216438293457
2014-02-18,29.23216438293457
2014-02-19,29.23216438293457
2014-02-20,29.11332893371582
2014-02-21,28.489479064941406
2014-02-24,28.489479064941406
2014-02-25,29.02210807800293
2014-02-26,29.02210807800293
2014-02-27,29.02210807800293
2014-02-28,29.02210807800293
2014-03-03,29.02210807800293
2014-03-04,28.023435592651367
2014-03-05,28.023435592651367
2014-03-06,28.023435592651367
2014-03-07,27.690536499023438
2014-03-10,27.690536499023438
2014-03-11,27.690536499023438
2014-03-12,27.690536499023438
2014-03-13,27.690536499023438
2014-03-14,27.690536499023438
2014-03-17,27.690536499023438
2014-03-18,27.690536499023438
2014-03-19,27.690536499023438
2014-03-20,27.690536499023438
2014-03-21,27.690536499023438
2014-03-24,27.690536499023438
2014-03-25,27.690536499023438
2014-03-26,27.690536499023438
2014-03-27,27.690536499023438
2014-03-28,27.690536499023438
2014-03-31,27.690536499023438
2014-04-01,27.690536499023438
2014-04-02,27.690536499023438
2014-04-03,27.690536499023438
2014-04-04,28.477373123168945
2014-04-07,28.477373123168945
2014-04-08,28.477373123168945
2014-04-09,28.477373123168945
2014-04-10,28.477373123168945
2014-04-11,28.477373123168945
2014-04-14,28.477373123168945
2014-04-15,28.477373123168945
2014-04-16,28.477373123168945
2014-04-17,28.477373123168945
2014-04-21,28.477373123168945
2014-04-22,28.719478607177734
2014-04-23,28.719478607177734
2014-04-24,28.719478607177734
2014-04-25,28.719478607177734
2014-04-28,28.719478607177734
2014-04-29,28.719478607177734
2014-04-30,28.719478607177734
2014-05-01,28.719478607177734
2014-05-02,28.719478607177734
2014-05-05,28.719478607177734
2014-05-06,29.052370071411133
2014-05-07,29.052370071411133
2014-05-08,29.052370071411133
2014-05-09,29.052370071411133
2014-05-12,29.052370071411133
2014-05-13,29.052370071411133
2014-05-14,29.657617568969727
2014-05-15,29.657617568969727
2014-05-16,29.354999542236328
2014-05-19,29.354999542236328
2014-05-20,29.354999542236328
2014-05-21,29.354999542236328
2014-05-22,29.354999542236328
2014-05-23,29.354999542236328
2014-05-27,29.354999542236328
2014-05-28,29.354999542236328
2014-05-29,29.354999542236328
2014-05-30,29.354999542236328
2014-06-02,29.354999542236328
2014-06-03,29.354999542236328
2014-06-04,29.354999542236328
2014-06-05,29.354999542236328
2014-06-06,29.354999542236328
2014-06-09,29.354999542236328
2014-06-10,29.354999542236328
2014-06-11,29.354999542236328
2014-06-12,29.354999542236328
2014-06-13,29.354999542236328
2014-06-16,29.354999542236328
2014-06-17,29.354999542236328
2014-06-18,29.354999542236328
2014-06-19,29.354999542236328
2014-06-20,29.354999542236328
2014-06-23,29.80893898010254
2014-06-24,29.80893898010254
2014-06-25,29.80893898010254
2014-06-26,29.80893898010254
2014-06-27,29.80893898010254
2014-06-30,29.80893898010254
2014-07-01,29.80893898010254
2014-07-02,29.80893898010254
2014-07-03,29.80893898010254
2014-07-07,29.80893898010254
2014-07-08,29.80893898010254
2014-07-09,29.80893898010254
2014-07-10,29.80893898010254
2014-07-11,29.80893898010254
2014-07-14,29.47605323791504
2014-07-15,29.47605323791504
2014-07-16,29.47605323791504
2014-07-17,28.779998779296875
2014-07-18,28.779998779296875
2014-07-21,28.779998779296875
2014-07-22,28.779998779296875
2014-07-23,28.779998779296875
2014-07-24,28.779998779296875
2014-07-25,28.779998779296875
2014-07-28,28.779998779296875
2014-07-29,28.779998779296875
2014-07-30,28.779998779296875
2014-07-31,28.779998779296875
2014-08-01,28.779998779296875
2014-08-04,28.779998779296875
2014-08-05,28.779998779296875
2014-08-06,28.779998779296875
2014-08-07,28.779998779296875
2014-08-08,28.779998779296875
2014-08-11,28.779998779296875
2014-08-12,28.779998779296875
2014-08-13,28.779998779296875
2014-08-14,28.779998779296875
2014-08-15,28.779998779296875
2014-08-18,28.779998779296875
2014-08-19,28.779998779296875
2014-08-20,28.779998779296875
2014-08-21,28.779998779296875
2014-08-22,28.779998779296875
2014-08-25,28.779998779296875
2014-08-26,28.779998779296875
2014-08-27,28.779998779296875
2014-08-28,28.779998779296875
2014-08-29,28.779998779296875
2014-09-02,29.45838165283203
2014-09-03,29.45838165283203
2014-09-04,29.45838165283203
2014-09-05,29.45838165283203
2014-09-08,31.84354019165039
2014-09-09,31.84354019165039
2014-09-10,31.84354019165039
2014-09-11,31.84354019165039
2014-09-12,31.84354019165039
2014-09-15,31.84354019165039
2014-09-16,31.84354019165039
2014-09-17,31.84354019165039
2014-09-18,31.84354019165039
2014-09-19,31.84354019165039
2014-09-22,31.84354019165039
2014-09-23,31.84354019165039
2014-09-24,31.84354019165039
2014-09-25,31.84354019165039
2014-09-26,31.84354019165039
2014-09-29,31.84354019165039
2014-09-30,31.84354019165039
2014-10-01,31.84354019165039
2014-10-02,31.84354019165039
2014-10-03,31.84354019165039
2014-10-06,31.84354019165039
2014-10-07,31.84354019165039
2014-10-08,31.84354019165039
2014-10-09,30.480592727661133
2014-10-10,30.480592727661133
2014-10-13,30.480592727661133
2014-10-14,30.480592727661133
2014-10-15,30.480592727661133
2014-10-16,30.480592727661133
2014-10-17,30.480592727661133
2014-10-20,30.480592727661133
2014-10-21,30.480592727661133
2014-10-22,30.480592727661133
2014-10-23,30.480592727661133
2014-10-24,30.480592727661133
2014-10-27,30.480592727661133
2014-10-28,30.480592727661133
2014-10-29,30.480592727661133
2014-10-30,30.480592727661133
2014-10-31,30.480592727661133
2014-11-03,30.480592727661133
2014-11-04,30.480592727661133
2014-11-05,31.2550048828125
2014-11-06,32.02940368652344
2014-11-07,32.02940368652344
2014-11-10,32.02940368652344
2014-11-11,32.308197021484375
2014-11-12,32.308197021484375
2014-11-13,32.308197021484375
2014-11-14,32.308197021484375
2014-11-17,32.308197021484375
2014-11-18,32.308197021484375
2014-11-19,32.308197021484375
2014-11-20,32.308197021484375
2014-11-21,32.308197021484375
2014-11-24,32.308197021484375
2014-11-25,32.308197021484375
2014-11-26,32.308197021484375
2014-11-28,32.308197021484375
2014-12-01,32.308197021484375
2014-12-02,32.308197021484375
2014-12-03,32.308197021484375
2014-12-04,32.308197021484375
2014-12-05,32.308197021484375
2014-12-08,32.308197021484375
2014-12-09,32.308197021484375
2014-12-10,32.494056701660156
2014-12-11,32.494056701660156
2014-12-12,32.494056701660156
2014-12-15,32.494056701660156
2014-12-16,32.494056701660156
2014-12-17,32.803810119628906
2014-12-18,32.803810119628906
2014-12-19,32.803810119628906
2014-12-22,32.803810119628906
2014-12-23,32.803810119628906
2014-12-24,32.803810119628906
2014-12-26,32.803810119628906
2014-12-29,34.69336700439453
2014-12-30,34.69336700439453
2014-12-31,34.69336700439453
2015-01-02,34.69336700439453
2015-01-05,34.69336700439453
2015-01-06,34.69336700439453
2015-01-07,33.20649337768555
2015-01-08,33.20649337768555
2015-01-09,33.20649337768555
2015-01-12,33.20649337768555
2015-01-13,33.20649337768555
2015-01-14,33.20649337768555
2015-01-15,33.20649337768555
2015-01-16,33.20649337768555
2015-01-20,33.20649337768555
2015-01-21,33.20649337768555
2015-01-22,33.20649337768555
2015-01-23,33.20649337768555
2015-01-26,33.20649337768555
2015-01-27,33.20649337768555
2015-01-28,30.91426658630371
2015-01-29,30.449617385864258
2015-01-30,30.449617385864258
2015-02-02,30.449617385864258
2015-02-03,30.449617385864258
2015-02-04,30.91426658630371
2015-02-05,30.91426658630371
2015-02-06,30.91426658630371
2015-02-09,31.56476593017578
2015-02-10,31.719648361206055
2015-02-11,31.719648361206055
2015-02-12,31.719648361206055
2015-02-13,31.719648361206055
2015-02-17,31.719648361206055
2015-02-18,31.719648361206055
2015-02-19,31.719648361206055
2015-02-20,31.719648361206055
2015-02-23,31.719648361206055
2015-02-24,31.719648361206055
2015-02-25,31.719648361206055
2015-02-26,31.719648361206055
2015-02-27,31.719648361206055
2015-03-02,31.719648361206055
2015-03-03,31.719648361206055
2015-03-04,31.719648361206055
2015-03-05,31.719648361206055
2015-03-06,31.719648361206055
2015-03-09,31.719648361206055
2015-03-10,31.719648361206055
2015-03-11,31.719648361206055
2015-03-12,31.719648361206055
2015-03-13,31.719648361206055
2015-03-16,31.719648361206055
2015-03-17,33.454315185546875
2015-03-18,33.454315185546875
2015-03-19,33.454315185546875
2015-03-20,33.454315185546875
2015-03-23,33.454315185546875
2015-03-24,33.454315185546875
2015-03-25,33.454315185546875
2015-03-26,33.454315185546875
2015-03-27,33.454315185546875
2015-03-30,33.454315185546875
2015-03-31,32.86576843261719
2015-04-01,32.86576843261719
2015-04-02,32.86576843261719
2015-04-06,32.86576843261719
2015-04-07,32.86576843261719
2015-04-08,32.86576843261719
2015-04-09,32.86576843261719
2015-04-10,32.86576843261719
2015-04-13,32.86576843261719
2015-04-14,32.86576843261719
2015-04-15,32.86576843261719
2015-04-16,32.86576843261719
2015-04-17,32.86576843261719
2015-04-20,32.86576843261719
2015-04-21,32.86576843261719
2015-04-22,32.86576843261719
2015-04-23,32.86576843261719
2015-04-24,32.86576843261719
2015-04-27,32.86576843261719
2015-04-28,32.86576843261719
2015-04-29,32.86576843261719
2015-04-30,32.86576843261719
2015-05-01,32.86576843261719
2015-05-04,32.86576843261719
2015-05-05,32.86576843261719
2015-05-06,32.86576843261719
2015-05-07,32.37014389038086
2015-05-08,32.86576843261719
2015-05-11,32.86576843261719
2015-05-12,32.86576843261719
2015-05-13,32.86576843261719
2015-05-14,32.86576843261719
2015-05-15,32.86576843261719
2015-05-18,32.86576843261719
2015-05-19,32.86576843261719
2015-05-20,32.86576843261719
2015-05-21,32.86576843261719
2015-05-22,32.86576843261719
2015-05-26,32.86576843261719
2015-05-27,32.86576843261719
2015-05-28,32.86576843261719
2015-05-29,32.86576843261719
2015-06-01,32.86576843261719
2015-06-02,32.86576843261719
2015-06-03,32.86576843261719
2015-06-04,32.86576843261719
2015-06-05,32.86576843261719
2015-06-08,32.86576843261719
2015-06-09,32.86576843261719
2015-06-10,32.86576843261719
2015-06-11,32.86576843261719
2015-06-12,32.86576843261719
2015-06-15,32.86576843261719
2015-06-16,32.86576843261719
2015-06-17,32.86576843261719
2015-06-18,32.86576843261719
2015-06-19,32.86576843261719
2015-06-22,32.86576843261719
2015-06-23,32.86576843261719
2015-06-24,32.86576843261719
2015-06-25,32.86576843261719
2015-06-26,32.86576843261719
2015-06-29,32.86576843261719
2015-06-30,32.86576843261719
2015-07-01,32.86576843261719
2015-07-02,32.86576843261719
2015-07-06,32.86576843261719
2015-07-07,32.86576843261719
2015-07-08,32.86576843261719
2015-07-09,32.86576843261719
2015-07-10,32.86576843261719
2015-07-13,32.86576843261719
2015-07-14,32.86576843261719
2015-07-15,32.86576843261719
2015-07-16,32.86576843261719
2015-07-17,32.86576843261719
2015-07-20,32.86576843261719
2015-07-21,32.86576843261719
2015-07-22,32.46307373046875
2015-07-23,32.46307373046875
2015-07-24,32.46307373046875
2015-07-27,32.46307373046875
2015-07-28,32.21525573730469
2015-07-29,32.21525573730469
2015-07-30,32.21525573730469
2015-07-31,32.21525573730469
2015-08-03,31.905508041381836
2015-08-04,31.905508041381836
2015-08-05,31.905508041381836
2015-08-06,31.905508041381836
2015-08-07,31.905508041381836
2015-08-10,31.905508041381836
2015-08-11,31.905508041381836
2015-08-12,31.905508041381836
2015-08-13,31.905508041381836
2015-08-14,31.905508041381836
2015-08-17,31.905508041381836
2015-08-18,31.905508041381836
2015-08-19,31.905508041381836
2015-08-20,31.905508041381836
2015-08-21,31.905508041381836
2015-08-24,31.905508041381836
2015-08-25,31.905508041381836
2015-08-26,31.905508041381836
2015-08-27,29.117639541625977
2015-08-28,29.117639541625977
2015-08-31,29.117639541625977
2015-09-01,29.117639541625977
2015-09-02,29.117639541625977
2015-09-03,29.117639541625977
2015-09-04,29.117639541625977
2015-09-08,29.740936279296875
2015-09-09,29.740936279296875
2015-09-10,29.740936279296875
2015-09-11,29.740936279296875
2015-09-14,29.740936279296875
2015-09-15,29.740936279296875
2015-09-16,29.740936279296875
2015-09-17,29.740936279296875
2015-09-18,29.740936279296875
2015-09-21,29.740936279296875
2015-09-22,29.740936279296875
2015-09-23,29.740936279296875
2015-09-24,29.740936279296875
2015-09-25,29.740936279296875
2015-09-28,29.740936279296875
2015-09-29,29.740936279296875
2015-09-30,29.740936279296875
2015-10-01,29.740936279296875
2015-10-02,29.740936279296875
2015-10-05,29.740936279296875
2015-10-06,29.740936279296875
2015-10-07,29.740936279296875
2015-10-08,29.740936279296875
2015-10-09,29.740936279296875
2015-10-12,29.740936279296875
2015-10-13,29.740936279296875
2015-10-14,29.740936279296875
2015-10-15,29.867494583129883
2015-10-16,29.867494583129883
2015-10-19,29.867494583129883
2015-10-20,29.867494583129883
2015-10-21,29.867494583129883
2015-10-22,29.867494583129883
2015-10-23,29.867494583129883
2015-10-26,29.867494583129883
2015-10-27,29.867494583129883
2015-10-28,29.867494583129883
2015-10-29,29.867494583129883
2015-10-30,29.867494583129883
2015-11-02,29.867494583129883
2015-11-03,29.867494583129883
2015-11-04,29.867494583129883
2015-11-05,29.83585548400879
2015-11-06,29.83585548400879
2015-11-09,29.83585548400879
2015-11-10,29.83585548400879
2015-11-11,29.83585548400879
2015-11-12,30.56356430053711
2015-11-13,30.56356430053711
2015-11-16,30.56356430053711
2015-11-17,30.56356430053711
2015-11-18,30.56356430053711
2015-11-19,30.56356430053711
2015-11-20,30.56356430053711
2015-11-23,30.56356430053711
2015-11-24,30.56356430053711
2015-11-25,30.56356430053711
2015-11-27,30.56356430053711
2015-11-30,30.56356430053711
2015-12-01,30.56356430053711
2015-12-02,30.56356430053711
2015-12-03,30.56356430053711
2015-12-04,30.56356430053711
2015-12-07,30.56356430053711
2015-12-08,30.56356430053711
2015-12-09,30.15224838256836
2015-12-10,30.15224838256836
2015-12-11,30.15224838256836
2015-12-14,30.15224838256836
2015-12-15,30.15224838256836
2015-12-16,30.15224838256836
2015-12-17,30.15224838256836
2015-12-18,30.15224838256836
2015-12-21,29.6143798828125
2015-12-22,30.15224838256836
2015-12-23,30.15224838256836
2015-12-24,30.15224838256836
2015-12-28,30.15224838256836
2015-12-29,30.15224838256836
2015-12-30,30.15224838256836
2015-12-31,30.53192710876465
2016-01-04,30.53192710876465
2016-01-05,29.867494583129883
2016-01-06,29.867494583129883
2016-01-07,29.867494583129883
2016-01-08,29.867494583129883
2016-01-11,28.63355827331543
2016-01-12,27.526187896728516
2016-01-13,27.526187896728516
2016-01-14,27.526187896728516
2016-01-15,27.526187896728516
2016-01-19,27.526187896728516
2016-01-20,27.526187896728516
2016-01-21,27.526187896728516
2016-01-22,27.526187896728516
2016-01-25,27.526187896728516
2016-01-26,27.526187896728516
2016-01-27,27.526187896728516
2016-01-28,27.526187896728516
