Date,OMC
2000-12-14,23.077510833740234
2000-12-15,22.476760864257812
2000-12-18,22.64743423461914
2000-12-19,22.613283157348633
2000-12-20,21.742900848388672
2000-12-21,21.57223129272461
2000-12-22,22.254892349243164
2000-12-26,22.374361038208008
2000-12-27,22.323163986206055
2000-12-28,22.289024353027344
2000-12-29,22.630367279052734
2001-01-02,21.486900329589844
2001-01-03,23.551950454711914
2001-01-04,24.319963455200195
2001-01-05,23.82501220703125
2001-01-08,23.73969268798828
2001-01-09,23.96156120300293
2001-01-10,23.756755828857422
2001-01-11,25.07089614868164
2001-01-12,25.156227111816406
2001-01-16,24.473554611206055
2001-01-17,24.593017578125
2001-01-18,24.78075408935547
2001-01-19,24.593017578125
2001-01-22,24.251689910888672
2001-01-23,24.490617752075195
2001-01-24,24.507694244384766
2001-01-25,24.849016189575195
2001-01-26,24.388221740722656
2001-01-29,24.889982223510742
2001-01-30,24.846281051635742
2001-01-31,24.93092918395996
2001-02-01,24.032548904418945
2001-02-02,23.726720809936523
2001-02-05,24.37116241455078
2001-02-06,24.180007934570312
2001-02-07,24.002540588378906
2001-02-08,24.483121871948242
2001-02-09,24.33838653564453
2001-02-12,24.494037628173828
2001-02-13,24.390277862548828
2001-02-14,24.261932373046875
2001-02-15,24.439416885375977
2001-02-16,24.234619140625
2001-02-20,25.807485580444336
2001-02-21,25.750139236450195
2001-02-22,25.36786651611328
2001-02-23,24.630571365356445
2001-02-26,24.616914749145508
2001-02-27,25.122087478637695
2001-02-28,24.76437759399414
2001-03-01,24.767101287841797
2001-03-02,24.991010665893555
2001-03-05,24.50223159790039
2001-03-06,24.881792068481445
2001-03-07,25.27985954284668
2001-03-08,25.137601852416992
2001-03-09,24.171825408935547
2001-03-12,22.84490966796875
2001-03-13,22.70810890197754
2001-03-14,22.21563148498535
2001-03-15,22.973478317260742
2001-03-16,22.735462188720703
2001-03-19,22.51932144165039
2001-03-20,22.59866714477539
2001-03-21,22.42083740234375
2001-03-22,21.77788543701172
2001-03-23,22.366119384765625
2001-03-26,22.051477432250977
2001-03-27,23.11301612854004
2001-03-28,23.118492126464844
2001-03-29,22.636981964111328
2001-03-30,22.67527198791504
2001-04-02,22.73820686340332
2001-04-03,22.07610321044922
2001-04-04,21.750539779663086
2001-04-05,22.62603187561035
2001-04-06,22.20195198059082
2001-04-09,22.779232025146484
2001-04-10,22.795658111572266
2001-04-11,23.03641700744629
2001-04-12,23.665672302246094
2001-04-16,23.802467346191406
2001-04-17,24.158145904541016
2001-04-18,24.937875747680664
2001-04-19,25.307214736938477
2001-04-20,24.812030792236328
2001-04-23,24.097946166992188
2001-04-24,24.404380798339844
2001-04-25,24.65334701538086
2001-04-26,25.175905227661133
2001-04-27,24.19918441772461
2001-04-30,24.035024642944336
2001-05-01,23.646520614624023
2001-05-02,23.942007064819336
2001-05-03,23.753215789794922
2001-05-04,24.330516815185547
2001-05-07,24.316831588745117
2001-05-08,24.729944229125977
2001-05-09,24.732681274414062
2001-05-10,24.593154907226562
2001-05-11,24.554853439331055
2001-05-14,24.568532943725586
2001-05-15,24.896831512451172
2001-05-16,25.27985954284668
2001-05-17,25.79147720336914
2001-05-18,25.676570892333984
2001-05-21,26.212810516357422
2001-05-22,26.327714920043945
2001-05-23,26.6943416595459
2001-05-24,25.73129653930664
2001-05-25,25.70393180847168
2001-05-29,25.68750762939453
2001-05-30,25.402984619140625
2001-05-31,25.465913772583008
2001-06-01,25.2689208984375
2001-06-04,25.49873924255371
2001-06-05,25.624588012695312
2001-06-06,25.657493591308594
2001-06-07,25.185901641845703
2001-06-08,24.774646759033203
2001-06-11,24.53337287902832
2001-06-12,23.880828857421875
2001-06-13,23.496980667114258
2001-06-14,22.625104904174805
2001-06-15,22.605897903442383
2001-06-18,22.20834732055664
2001-06-19,22.866378784179688
2001-06-20,22.46881103515625
2001-06-21,22.625104904174805
2001-06-22,23.044574737548828
2001-06-25,22.688159942626953
2001-06-26,22.77862548828125
2001-06-27,22.945884704589844
2001-06-28,23.063770294189453
2001-06-29,23.57923126220703
2001-07-02,23.815027236938477
2001-07-03,23.93839454650879
2001-07-05,23.305051803588867
2001-07-06,22.699119567871094
2001-07-09,23.181671142578125
2001-07-10,22.345434188842773
2001-07-11,22.742992401123047
2001-07-12,23.170700073242188
2001-07-13,23.359891891479492
2001-07-16,23.612133026123047
2001-07-17,23.48601531982422
2001-07-18,22.83072853088379
2001-07-19,22.688159942626953
2001-07-20,22.104154586791992
2001-07-23,21.528383255004883
2001-07-24,22.729286193847656
2001-07-25,23.351669311523438
2001-07-26,24.048076629638672
2001-07-27,23.985015869140625
2001-07-30,24.031620025634766
2001-07-31,23.954864501953125
2001-08-01,23.853416442871094
2001-08-02,23.847925186157227
2001-08-03,23.72728729248047
2001-08-06,23.58746337890625
2001-08-07,23.505205154418945
2001-08-08,23.261186599731445
2001-08-09,23.241987228393555
2001-08-10,23.236507415771484
2001-08-13,23.277639389038086
2001-08-14,22.891035079956055
2001-08-15,22.619606018066406
2001-08-16,22.551069259643555
2001-08-17,22.392051696777344
2001-08-20,22.56476402282715
2001-08-21,22.0136775970459
2001-08-22,22.178199768066406
2001-08-23,22.287860870361328
2001-08-24,22.78411102294922
2001-08-27,22.49896812438965
2001-08-28,22.411243438720703
2001-08-29,21.747724533081055
2001-08-30,20.94439125061035
2001-08-31,21.328231811523438
2001-09-04,20.801809310913086
2001-09-05,19.98750877380371
2001-09-06,20.132816314697266
2001-09-07,20.269912719726562
2001-09-10,20.162982940673828
2001-09-17,18.372594833374023
2001-09-18,18.273906707763672
2001-09-19,17.792646408081055
2001-09-20,17.31139373779297
2001-09-21,16.502885818481445
2001-09-24,17.82565689086914
2001-09-25,17.6661434173584
2001-09-26,17.473648071289062
2001-09-27,17.671653747558594
2001-09-28,17.84765625
2001-10-01,17.545150756835938
2001-10-02,17.146394729614258
2001-10-03,18.125402450561523
2001-10-04,18.60940933227539
2001-10-05,18.452655792236328
2001-10-08,18.293153762817383
2001-10-09,18.598403930664062
2001-10-10,19.351911544799805
2001-10-11,20.506921768188477
2001-10-12,20.460176467895508
2001-10-15,20.308914184570312
2001-10-16,20.196170806884766
2001-10-17,19.508663177490234
2001-10-18,19.3739070892334
2001-10-19,19.49491310119629
2001-10-22,20.33091926574707
2001-10-23,21.477684020996094
2001-10-24,21.142175674438477
2001-10-25,21.835174560546875
2001-10-26,22.156940460205078
2001-10-29,21.821430206298828
2001-10-30,21.19167137145996
2001-10-31,21.114673614501953
2001-11-01,21.601423263549805
2001-11-02,21.532682418823242
2001-11-05,21.835174560546875
2001-11-06,22.192689895629883
2001-11-07,22.101932525634766
2001-11-08,22.38243865966797
2001-11-09,22.363183975219727
2001-11-12,22.140438079833984
2001-11-13,22.990190505981445
2001-11-14,24.19471549987793
2001-11-15,23.48520278930664
2001-11-16,23.24594497680664
2001-11-19,23.471439361572266
2001-11-20,23.430200576782227
2001-11-21,23.144193649291992
2001-11-23,23.7574520111084
2001-11-26,24.117704391479492
2001-11-27,23.9444522857666
2001-11-28,23.504446029663086
2001-11-29,23.42470359802246
2001-11-30,23.61170196533203
2001-12-03,23.094694137573242
2001-12-04,23.452194213867188
2001-12-05,24.5907039642334
2001-12-06,24.6677188873291
2001-12-07,24.035205841064453
2001-12-10,23.705198287963867
2001-12-11,24.31846809387207
2001-12-12,23.878456115722656
2001-12-13,23.457700729370117
2001-12-14,23.207443237304688
2001-12-17,23.54020118713379
2001-12-18,23.9178409576416
2001-12-19,24.276180267333984
2001-12-20,24.036354064941406
2001-12-21,24.3974666595459
2001-12-24,24.339567184448242
2001-12-26,24.312007904052734
2001-12-27,24.66484260559082
2001-12-28,24.744768142700195
2001-12-31,24.629009246826172
2002-01-02,24.838489532470703
2002-01-03,24.502206802368164
2002-01-04,24.54079818725586
2002-01-07,24.656566619873047
2002-01-08,24.860546112060547
2002-01-09,24.926712036132812
2002-01-10,24.76681900024414
2002-01-11,24.50495719909668
2002-01-14,24.543540954589844
2002-01-15,24.538047790527344
2002-01-16,23.83514404296875
2002-01-17,24.179704666137695
2002-01-18,23.981220245361328
2002-01-22,24.096986770629883
2002-01-23,23.85719871520996
2002-01-24,24.226564407348633
2002-01-25,24.176931381225586
2002-01-28,24.190711975097656
2002-01-29,23.691804885864258
2002-01-30,23.600833892822266
2002-01-31,24.083219528198242
2002-02-01,24.3643856048584
2002-02-04,23.87649154663086
2002-02-05,23.457502365112305
2002-02-06,23.55122184753418
2002-02-07,23.611867904663086
2002-02-08,23.741413116455078
2002-02-11,23.99225425720215
2002-02-12,23.53193473815918
2002-02-13,24.1218204498291
2002-02-14,24.394704818725586
2002-02-15,24.030838012695312
2002-02-19,23.760709762573242
2002-02-20,24.201759338378906
2002-02-21,24.05565071105957
2002-02-22,24.59868621826172
2002-02-25,24.75029945373535
2002-02-26,25.373245239257812
2002-02-27,25.40907859802246
2002-02-28,25.783966064453125
2002-03-01,26.051334381103516
2002-03-04,26.795574188232422
2002-03-05,26.20018768310547
2002-03-06,25.70298194885254
2002-03-07,25.227855682373047
2002-03-08,25.882532119750977
2002-03-11,25.860431671142578
2002-03-12,25.915668487548828
2002-03-13,25.606292724609375
2002-03-14,25.426748275756836
2002-03-15,25.901853561401367
2002-03-18,26.11178970336914
2002-03-19,26.542705535888672
2002-03-20,26.614524841308594
2002-03-21,26.302391052246094
2002-03-22,26.368688583374023
2002-03-25,25.810712814331055
2002-03-26,25.487524032592773
2002-03-27,25.94881248474121
2002-03-28,26.07589340209961
2002-04-01,25.98473358154297
2002-04-02,25.711261749267578
2002-04-03,25.57866096496582
2002-04-04,25.272056579589844
2002-04-05,25.42950439453125
2002-04-08,25.59248924255371
2002-04-09,25.843847274780273
2002-04-10,26.12007713317871
2002-04-11,25.774805068969727
2002-04-12,26.020631790161133
2002-04-15,25.468170166015625
2002-04-16,25.910140991210938
2002-04-17,25.83279800415039
2002-04-18,25.86593246459961
2002-04-19,26.186382293701172
2002-04-22,26.004060745239258
2002-04-23,25.758224487304688
2002-04-24,25.689170837402344
2002-04-25,25.65877914428711
2002-04-26,24.749990463256836
2002-04-29,24.178192138671875
2002-04-30,24.098093032836914
2002-05-01,24.581501007080078
2002-05-02,24.252782821655273
2002-05-03,24.034564971923828
2002-05-06,23.310840606689453
2002-05-07,23.58983039855957
2002-05-08,24.313549041748047
2002-05-09,24.263824462890625
2002-05-10,23.849485397338867
2002-05-13,24.169906616210938
2002-05-14,25.13393783569336
2002-05-15,25.214046478271484
2002-05-16,25.122907638549805
2002-05-17,24.79694366455078
2002-05-20,24.343936920166016
2002-05-21,23.88264274597168
2002-05-22,23.982084274291992
2002-05-23,24.53453254699707
2002-05-24,24.90192413330078
2002-05-28,24.58424949645996
2002-05-29,24.672645568847656
2002-05-30,23.849485397338867
2002-05-31,23.85777473449707
2002-06-03,23.040143966674805
2002-06-04,22.650663375854492
2002-06-05,22.25469398498535
2002-06-06,20.91171646118164
2002-06-07,20.128076553344727
2002-06-10,21.324291229248047
2002-06-11,21.476581573486328
2002-06-12,17.24551010131836
2002-06-13,15.124432563781738
2002-06-14,15.243511199951172
2002-06-17,15.506564140319824
2002-06-18,16.032682418823242
2002-06-19,15.423490524291992
2002-06-20,14.8475341796875
2002-06-21,14.686933517456055
2002-06-24,14.495868682861328
2002-06-25,13.504552841186523
2002-06-26,13.515632629394531
2002-06-27,12.266799926757812
2002-06-28,12.682162284851074
2002-07-01,11.281027793884277
2002-07-02,11.605003356933594
2002-07-03,11.879136085510254
2002-07-05,12.399712562561035
2002-07-08,13.169503211975098
2002-07-09,13.014439582824707
2002-07-10,12.909218788146973
2002-07-11,13.676240921020508
2002-07-12,14.520793914794922
2002-07-15,14.24111557006836
2002-07-16,14.462640762329102
2002-07-17,14.254963874816895
2002-07-18,13.842379570007324
2002-07-19,13.839612007141113
2002-07-22,13.285810470581055
2002-07-23,12.936908721923828
2002-07-24,14.110969543457031
2002-07-25,13.817462921142578
2002-07-26,13.809152603149414
2002-07-29,15.127198219299316
2002-07-30,15.489950180053711
2002-07-31,14.76169490814209
2002-08-01,14.545710563659668
2002-08-02,14.063899040222168
2002-08-05,13.072583198547363
2002-08-06,14.758922576904297
2002-08-07,14.592780113220215
2002-08-08,15.492715835571289
2002-08-09,15.29888916015625
2002-08-12,15.874846458435059
2002-08-13,14.684164047241211
2002-08-14,15.609014511108398
2002-08-15,16.256969451904297
2002-08-16,16.935375213623047
2002-08-19,17.777164459228516
2002-08-20,17.95439338684082
2002-08-21,17.13197898864746
2002-08-22,17.968233108520508
2002-08-23,17.043376922607422
2002-08-26,17.69409942626953
2002-08-27,16.907691955566406
2002-08-28,16.461883544921875
2002-08-29,16.821855545043945
2002-08-30,16.752622604370117
2002-09-03,15.506564140319824
2002-09-04,15.899768829345703
2002-09-05,16.0742130279541
2002-09-06,16.61417579650879
2002-09-09,17.095985412597656
2002-09-10,17.42827033996582
2002-09-11,17.66364288330078
2002-09-12,17.627643585205078
2002-09-13,17.0821475982666
2002-09-16,16.96861457824707
2002-09-17,17.012910842895508
2002-09-18,16.907344818115234
2002-09-19,15.77944564819336
2002-09-20,16.229501724243164
2002-09-23,15.657212257385254
2002-09-24,15.55998420715332
2002-09-25,16.31283950805664
2002-09-26,16.849018096923828
2002-09-27,15.518314361572266
2002-09-30,15.468302726745605
2002-10-01,15.751676559448242
2002-10-02,14.523764610290527
2002-10-03,14.25151538848877
2002-10-04,14.473760604858398
2002-10-07,14.209843635559082
2002-10-08,14.076497077941895
2002-10-09,14.307073593139648
2002-10-10,15.212726593017578
2002-10-11,15.576647758483887
2002-10-14,16.00447654724121
2002-10-15,17.0101375579834
2002-10-16,16.885120391845703
2002-10-17,16.06837272644043
2002-10-18,16.460081100463867
2002-10-21,17.124038696289062
2002-10-22,17.4462947845459
2002-10-23,17.612977981567383
2002-10-24,16.426738739013672
2002-10-25,16.646207809448242
2002-10-28,16.210052490234375
2002-10-29,16.543424606323242
2002-10-30,16.44341278076172
2002-10-31,16.010034561157227
2002-11-01,16.651769638061523
2002-11-04,17.50185775756836
2002-11-05,17.571311950683594
2002-11-06,17.451854705810547
2002-11-07,16.971242904663086
2002-11-08,17.146257400512695
2002-11-11,16.590654373168945
2002-11-12,16.821229934692383
2002-11-13,16.57120132446289
2002-11-14,18.421396255493164
2002-11-15,18.42418098449707
2002-11-18,18.399169921875
2002-11-19,18.321388244628906
2002-11-20,17.890789031982422
2002-11-21,18.538074493408203
2002-11-22,18.496402740478516
2002-11-25,18.501956939697266
2002-11-26,17.979686737060547
2002-11-27,18.718650817871094
2002-11-29,18.90478515625
2002-12-02,19.21315574645996
2002-12-03,18.67142105102539
2002-12-04,18.55752944946289
2002-12-05,18.621423721313477
2002-12-06,18.86311912536621
2002-12-09,18.118589401245117
2002-12-10,18.640869140625
2002-12-11,18.954784393310547
2002-12-12,19.071462631225586
2002-12-13,18.58808135986328
2002-12-16,18.571420669555664
2002-12-17,18.382511138916016
2002-12-18,18.098281860351562
2002-12-19,17.908802032470703
2002-12-20,17.77783966064453
2002-12-23,17.94223403930664
2002-12-24,17.917160034179688
2002-12-26,17.791767120361328
2002-12-27,17.527053833007812
2002-12-30,17.81963348388672
2002-12-31,18.000749588012695
2003-01-02,18.55805778503418
2003-01-03,18.57198715209961
2003-01-06,18.702943801879883
2003-01-07,18.58313751220703
2003-01-08,18.084346771240234
2003-01-09,18.49675178527832
2003-01-10,18.560834884643555
2003-01-13,18.61656951904297
2003-01-14,18.870149612426758
2003-01-15,18.502330780029297
2003-01-16,18.151222229003906
2003-01-17,17.67752456665039
2003-01-21,17.070064544677734
2003-01-22,16.7635498046875
2003-01-23,17.067283630371094
2003-01-24,16.640949249267578
2003-01-27,16.45981788635254
2003-01-28,16.705032348632812
2003-01-29,16.78305435180664
2003-01-30,16.437536239624023
2003-01-31,16.802566528320312
2003-02-03,16.468185424804688
2003-02-04,16.005630493164062
2003-02-05,15.810562133789062
2003-02-06,15.821720123291016
2003-02-07,15.771552085876465
2003-02-10,15.869091033935547
2003-02-11,15.710267066955566
2003-02-12,15.261632919311523
2003-02-13,14.9188871383667
2003-02-14,15.063793182373047
2003-02-18,15.587648391723633
2003-02-19,15.49848461151123
2003-02-20,15.462262153625488
2003-02-21,15.910876274108887
2003-02-24,15.047075271606445
2003-02-25,15.980550765991211
2003-02-26,15.035926818847656
2003-02-27,14.559429168701172
2003-02-28,14.762845039367676
2003-03-03,14.545502662658691
2003-03-04,14.481409072875977
2003-03-05,14.56812572479248
2003-03-06,13.712163925170898
2003-03-07,14.319172859191895
2003-03-10,13.955524444580078
2003-03-11,13.712163925170898
2003-03-12,13.566705703735352
2003-03-13,14.582119941711426
2003-03-14,14.296796798706055
2003-03-17,15.27303409576416
2003-03-18,15.24226188659668
2003-03-19,15.09400463104248
2003-03-20,15.440868377685547
2003-03-21,16.526208877563477
2003-03-24,15.642273902893066
2003-03-25,15.866056442260742
2003-03-26,15.835285186767578
2003-03-27,15.505210876464844
2003-03-28,15.527587890625
2003-03-31,15.152755737304688
2003-04-01,15.28702163696289
2003-04-02,15.877242088317871
2003-04-03,16.117813110351562
2003-04-04,16.137393951416016
2003-04-07,16.570966720581055
2003-04-08,16.095441818237305
2003-04-09,15.99193286895752
2003-04-10,16.579357147216797
2003-04-11,16.349979400634766
2003-04-14,16.861879348754883
2003-04-15,17.14719581604004
2003-04-16,16.817127227783203
2003-04-17,17.183561325073242
2003-04-21,16.9793701171875
2003-04-22,17.46049690246582
2003-04-23,17.647912979125977
2003-04-24,17.743017196655273
2003-04-25,17.382169723510742
2003-04-28,17.703853607177734
2003-04-29,17.650711059570312
2003-04-30,17.315031051635742
2003-05-01,17.20315170288086
2003-05-02,17.589168548583984
2003-05-05,17.398950576782227
2003-05-06,18.02553939819336
2003-05-07,18.29408073425293
2003-05-08,18.04232406616211
2003-05-09,18.509469985961914
2003-05-12,18.945842742919922
2003-05-13,18.853525161743164
2003-05-14,18.688501358032227
2003-05-15,19.063322067260742
2003-05-16,18.7276554107666
2003-05-19,18.17379379272461
2003-05-20,17.933237075805664
2003-05-21,18.30527114868164
2003-05-22,18.75562858581543
2003-05-23,18.364013671875
2003-05-27,19.07731056213379
2003-05-28,18.87311363220215
2003-05-29,19.049339294433594
2003-05-30,19.52766990661621
2003-06-02,20.07033920288086
2003-06-03,19.49690055847168
2003-06-04,19.88964080810547
2003-06-05,20.136505126953125
2003-06-06,20.324462890625
2003-06-09,19.956972122192383
2003-06-10,20.344099044799805
2003-06-11,20.450700759887695
2003-06-12,20.498390197753906
2003-06-13,20.450700759887695
2003-06-16,21.107147216796875
2003-06-17,21.045438766479492
2003-06-18,21.109960556030273
2003-06-19,20.61902618408203
2003-06-20,21.00895881652832
2003-06-23,20.520841598510742
2003-06-24,20.58817481994629
2003-06-25,20.31604766845703
2003-06-26,20.377763748168945
2003-06-27,20.172988891601562
2003-06-30,20.114065170288086
2003-07-01,20.265554428100586
2003-07-02,20.25432777404785
2003-07-03,20.184200286865234
2003-07-07,20.27676773071289
2003-07-08,20.22627830505371
2003-07-09,20.61341667175293
2003-07-10,20.245912551879883
2003-07-11,20.750871658325195
2003-07-14,20.81539535522461
2003-07-15,20.44509506225586
2003-07-16,20.25432777404785
2003-07-17,20.147729873657227
2003-07-18,20.330076217651367
2003-07-21,20.088817596435547
2003-07-22,20.035518646240234
2003-07-23,20.04673957824707
2003-07-24,20.10845947265625
2003-07-25,20.495595932006836
2003-07-28,20.590970993041992
2003-07-29,20.837839126586914
2003-07-30,20.509614944458008
2003-07-31,20.72562599182129
2003-08-01,20.59658432006836
2003-08-04,20.464733123779297
2003-08-05,19.931718826293945
2003-08-06,19.973800659179688
2003-08-07,20.20664405822754
2003-08-08,20.39740562438965
2003-08-11,20.324462890625
2003-08-12,20.81539535522461
2003-08-13,20.748071670532227
2003-08-14,21.00615882873535
2003-08-15,21.039817810058594
2003-08-18,21.272655487060547
2003-08-19,21.50829315185547
2003-08-20,21.56441307067871
2003-08-21,21.53075408935547
2003-08-22,21.541973114013672
2003-08-25,21.3904972076416
2003-08-26,21.328767776489258
2003-08-27,21.44659423828125
2003-08-28,21.75518035888672
2003-08-29,21.909467697143555
2003-09-02,22.442472457885742
2003-09-03,22.44808578491211
2003-09-04,22.5434627532959
2003-09-05,22.526634216308594
2003-09-08,22.714601516723633
2003-09-09,22.518217086791992
2003-09-10,21.91507339477539
2003-09-11,22.04973602294922
2003-09-12,21.889827728271484
2003-09-15,21.80005645751953
2003-09-16,22.161951065063477
2003-09-17,22.105838775634766
2003-09-18,22.333072662353516
2003-09-19,22.218046188354492
