Date,LIN
2000-09-06,14.209169387817383
2000-09-07,13.814478874206543
2000-09-08,13.28162670135498
2000-09-11,13.301358222961426
2000-09-12,13.28162670135498
2000-09-13,12.827722549438477
2000-09-14,12.729044914245605
2000-09-15,12.09753131866455
2000-09-18,11.979122161865234
2000-09-19,11.623885154724121
2000-09-20,11.367331504821777
2000-09-21,11.604151725769043
2000-09-22,11.564677238464355
2000-09-25,11.525211334228516
2000-09-26,11.248924255371094
2000-09-27,11.2291841506958
2000-09-28,11.505477905273438
2000-09-29,11.801504135131836
2000-10-02,12.038325309753418
2000-10-03,12.630370140075684
2000-10-04,12.215934753417969
2000-10-05,11.88044261932373
2000-10-06,11.821234703063965
2000-10-09,12.077791213989258
2000-10-10,12.05805492401123
2000-10-11,11.801504135131836
2000-10-12,11.387067794799805
2000-10-13,11.051573753356934
2000-10-16,11.762033462524414
2000-10-17,11.169986724853516
2000-10-18,11.505477905273438
2000-10-19,10.321382522583008
2000-10-20,10.163500785827637
2000-10-23,10.005623817443848
2000-10-24,10.617399215698242
2000-10-25,10.518729209899902
2000-10-26,10.814752578735352
2000-10-27,11.169986724853516
2000-10-30,11.426539421081543
2000-10-31,11.762033462524414
2000-11-01,11.347597122192383
2000-11-02,11.505477905273438
2000-11-03,11.722562789916992
2000-11-06,11.564677238464355
2000-11-07,11.564677238464355
2000-11-08,11.702820777893066
2000-11-09,11.406798362731934
2000-11-10,11.2291841506958
2000-11-13,11.071309089660645
2000-11-14,11.308128356933594
2000-11-15,11.169986724853516
2000-11-16,10.873958587646484
2000-11-17,10.972635269165039
2000-11-20,10.716078758239746
2000-11-21,10.735816955566406
2000-11-22,10.834491729736328
2000-11-24,11.051573753356934
2000-11-27,11.071309089660645
2000-11-28,11.091039657592773
2000-11-29,11.525211334228516
2000-11-30,11.347597122192383
2000-12-01,11.604151725769043
2000-12-04,12.09753131866455
2000-12-05,12.10704517364502
2000-12-06,11.96833610534668
2000-12-07,11.829621315002441
2000-12-08,11.98814582824707
2000-12-11,11.849443435668945
2000-12-12,12.067404747009277
2000-12-13,12.622232437133789
2000-12-14,12.721303939819336
2000-12-15,12.54296588897705
2000-12-18,12.879828453063965
2000-12-19,12.998717308044434
2000-12-20,12.939275741577148
2000-12-21,13.17704963684082
2000-12-22,13.573351860046387
2000-12-26,13.771502494812012
2000-12-27,13.989472389221191
2000-12-28,14.009284973144531
2000-12-29,14.068730354309082
2001-01-02,13.652605056762695
2001-01-03,14.147990226745605
2001-01-04,14.385777473449707
2001-01-05,14.365955352783203
2001-01-08,14.108363151550293
2001-01-09,13.791318893432617
2001-01-10,13.850765228271484
2001-01-11,13.692246437072754
2001-01-12,13.43465518951416
2001-01-16,13.652605056762695
2001-01-17,13.553535461425781
2001-01-18,13.414834022521973
2001-01-19,12.76093864440918
2001-01-22,12.68167495727539
2001-01-23,13.077975273132324
2001-01-24,12.899642944335938
2001-01-25,13.077975273132324
2001-01-26,12.820379257202148
2001-01-29,13.455259323120117
2001-01-30,14.206655502319336
2001-01-31,14.054469108581543
2001-02-01,14.342972755432129
2001-02-02,14.292245864868164
2001-02-05,14.438091278076172
2001-02-06,14.425406455993652
2001-02-07,14.384193420410156
2001-02-08,14.409555435180664
2001-02-09,14.18128490447998
2001-02-12,14.1971435546875
2001-02-13,14.266881942749023
2001-02-14,14.159092903137207
2001-02-15,14.422236442565918
2001-02-16,14.244697570800781
2001-02-20,14.295426368713379
2001-02-21,13.956189155578613
2001-02-22,13.705726623535156
2001-02-23,13.395018577575684
2001-02-26,13.794495582580566
2001-02-27,13.810341835021973
2001-02-28,14.14006519317627
2001-03-01,13.921310424804688
2001-03-02,13.96886920928955
2001-03-05,14.420808792114258
2001-03-06,15.041436195373535
2001-03-07,15.719354629516602
2001-03-08,15.64297103881836
2001-03-09,15.56340217590332
2001-03-12,15.019157409667969
2001-03-13,14.704068183898926
2001-03-14,14.433541297912598
2001-03-15,14.226664543151855
2001-03-16,14.204386711120605
2001-03-19,14.678607940673828
2001-03-20,14.513108253479004
2001-03-21,14.194838523864746
2001-03-22,13.879748344421387
2001-03-23,14.064340591430664
2001-03-26,14.12800407409668
2001-03-27,14.303049087524414
2001-03-28,14.322142601013184
2001-03-29,14.083453178405762
2001-03-30,14.210756301879883
2001-04-02,14.382611274719238
2001-04-03,14.083453178405762
2001-04-04,14.331685066223145
2001-04-05,14.83774471282959
2001-04-06,14.640414237976074
2001-04-09,14.777267456054688
2001-04-10,15.22603702545166
2001-04-11,14.65632438659668
2001-04-12,14.92685604095459
2001-04-16,15.060532569885254
2001-04-17,15.11782169342041
2001-04-18,15.639781951904297
2001-04-19,15.206939697265625
2001-04-20,14.704068183898926
2001-04-23,14.707253456115723
2001-04-24,15.11144733428955
2001-04-25,15.25149154663086
2001-04-26,15.595223426818848
2001-04-27,15.4360933303833
2001-04-30,15.063705444335938
2001-05-01,15.267416954040527
2001-05-02,15.353343963623047
2001-05-03,15.168747901916504
2001-05-04,15.56340217590332
2001-05-07,15.044621467590332
2001-05-08,15.276951789855957
2001-05-09,15.331055641174316
2001-05-10,15.900762557983398
2001-05-11,15.712982177734375
2001-05-14,15.818010330200195
2001-05-15,15.821197509765625
2001-05-16,16.543664932250977
2001-05-17,17.18657875061035
2001-05-18,16.57231330871582
2001-05-21,16.486377716064453
2001-05-22,16.349519729614258
2001-05-23,16.129913330078125
2001-05-24,15.818010330200195
2001-05-25,15.8307523727417
2001-05-29,15.926225662231445
2001-05-30,15.72571086883545
2001-05-31,16.005794525146484
2001-06-01,15.76073169708252
2001-06-04,16.085363388061523
2001-06-05,16.24503517150879
2001-06-06,16.38235092163086
2001-06-07,16.497310638427734
2001-06-08,16.190746307373047
2001-06-11,16.174785614013672
2001-06-12,15.964009284973145
2001-06-13,16.165193557739258
2001-06-14,15.7915678024292
2001-06-15,15.912919044494629
2001-06-18,15.912919044494629
2001-06-19,15.976789474487305
2001-06-20,15.999135971069336
2001-06-21,15.488183975219727
2001-06-22,15.140106201171875
2001-06-25,14.8558988571167
2001-06-26,14.657894134521484
2001-06-27,14.839920043945312
2001-06-28,14.868664741516113
2001-06-29,15.009176254272461
2001-07-02,15.073043823242188
2001-07-03,14.817562103271484
2001-07-05,15.009176254272461
2001-07-06,14.715375900268555
2001-07-09,14.935726165771484
2001-07-10,14.948500633239746
2001-07-11,14.68024730682373
2001-07-12,14.731335639953613
2001-07-13,14.386451721191406
2001-07-16,14.31299877166748
2001-07-17,14.415189743041992
2001-07-18,14.229969024658203
2001-07-19,14.724963188171387
2001-07-20,14.46628475189209
2001-07-23,14.386451721191406
2001-07-24,14.047948837280273
2001-07-25,14.360898971557617
2001-07-26,14.396025657653809
2001-07-27,14.373671531677246
2001-07-30,14.274682998657227
2001-07-31,14.479072570800781
2001-08-01,14.49821662902832
2001-08-02,14.734533309936523
2001-08-03,14.97404670715332
2001-08-06,14.951693534851074
2001-08-07,15.248682022094727
2001-08-08,14.849499702453613
2001-08-09,14.798410415649414
2001-08-10,15.041108131408691
2001-08-13,15.002786636352539
2001-08-14,14.98681640625
2001-08-15,14.983623504638672
2001-08-16,14.76966381072998
2001-08-17,14.731335639953613
2001-08-20,14.689827919006348
2001-08-21,14.859081268310547
2001-08-22,14.999589920043945
2001-08-23,15.002786636352539
2001-08-24,15.149681091308594
2001-08-27,15.165644645690918
2001-08-28,14.897400856018066
2001-08-29,14.9772367477417
2001-08-30,14.871850967407227
2001-08-31,15.03153133392334
2001-09-04,15.484989166259766
2001-09-05,15.568316459655762
2001-09-06,15.72854995727539
2001-09-07,15.4144868850708
2001-09-10,15.254251480102539
2001-09-17,13.844198226928711
2001-09-18,13.764086723327637
2001-09-19,13.068671226501465
2001-09-20,12.562336921691895
2001-09-21,11.953441619873047
2001-09-24,12.655267715454102
2001-09-25,13.010977745056152
2001-09-26,12.744998931884766
2001-09-27,13.225692749023438
2001-09-28,13.459636688232422
2001-10-01,13.459636688232422
2001-10-02,13.299400329589844
2001-10-03,13.459636688232422
2001-10-04,13.478869438171387
2001-10-05,13.584619522094727
2001-10-08,13.129557609558105
2001-10-09,13.504507064819336
2001-10-10,13.956367492675781
2001-10-11,14.924175262451172
2001-10-12,14.917760848999023
2001-10-15,14.760733604431152
2001-10-16,14.8440580368042
2001-10-17,14.372977256774902
2001-10-18,14.597296714782715
2001-10-19,14.395408630371094
2001-10-22,15.443340301513672
2001-10-23,15.459358215332031
2001-10-24,15.228614807128906
2001-10-25,15.459358215332031
2001-10-26,15.940055847167969
2001-10-29,15.625997543334961
2001-10-30,15.186962127685547
2001-10-31,15.119656562805176
2001-11-01,15.539477348327637
2001-11-02,15.917627334594727
2001-11-05,15.593955993652344
2001-11-06,15.718937873840332
2001-11-07,15.702916145324707
2001-11-08,15.843915939331055
2001-11-09,15.981730461120605
2001-11-12,15.71573257446289
2001-11-13,16.308597564697266
2001-11-14,16.58099365234375
2001-11-15,16.577781677246094
2001-11-16,16.597009658813477
2001-11-19,16.776485443115234
2001-11-20,16.75724983215332
2001-11-21,16.526514053344727
2001-11-23,16.798906326293945
2001-11-26,16.664316177368164
2001-11-27,16.789302825927734
2001-11-28,16.776485443115234
2001-11-29,16.680335998535156
2001-11-30,16.95914077758789
2001-12-03,16.699573516845703
2001-12-04,16.802114486694336
2001-12-05,17.454782485961914
2001-12-06,17.364757537841797
2001-12-07,17.271520614624023
2001-12-10,16.92428207397461
2001-12-11,17.07862663269043
2001-12-12,16.917861938476562
2001-12-13,16.670299530029297
2001-12-14,16.724950790405273
2001-12-17,17.052894592285156
2001-12-18,17.535160064697266
2001-12-19,17.457992553710938
2001-12-20,17.650909423828125
2001-12-21,17.403337478637695
2001-12-24,17.769855499267578
2001-12-26,17.756999969482422
2001-12-27,17.621963500976562
2001-12-28,17.63483238220215
2001-12-31,17.763427734375
2002-01-02,17.638038635253906
2002-01-03,17.599462509155273
2002-01-04,17.856670379638672
2002-01-07,17.82130241394043
2002-01-08,17.602680206298828
2002-01-09,17.390472412109375
2002-01-10,17.072181701660156
2002-01-11,16.876060485839844
2002-01-14,16.26519012451172
2002-01-15,16.290912628173828
2002-01-16,15.8279447555542
2002-01-17,15.89546012878418
2002-01-18,15.750781059265137
2002-01-22,15.78935432434082
2002-01-23,16.641357421875
2002-01-24,17.438701629638672
2002-01-25,17.965988159179688
2002-01-28,17.975629806518555
2002-01-29,17.650909423828125
2002-01-30,18.18782615661621
2002-01-31,18.663663864135742
2002-02-01,18.406461715698242
2002-02-04,18.24569320678711
2002-02-05,17.875957489013672
2002-02-06,18.052797317504883
2002-02-07,17.953115463256836
2002-02-08,18.094587326049805
2002-02-11,18.695812225341797
2002-02-12,18.486825942993164
2002-02-13,18.486825942993164
2002-02-14,18.422517776489258
2002-02-15,18.48361587524414
2002-02-19,17.911325454711914
2002-02-20,18.326072692871094
2002-02-21,18.390382766723633
2002-02-22,18.50290870666504
2002-02-25,18.808334350585938
2002-02-26,18.518972396850586
2002-02-27,18.570425033569336
2002-02-28,18.615428924560547
2002-03-01,18.727964401245117
2002-03-04,19.480302810668945
2002-03-05,18.706253051757812
2002-03-06,19.112625122070312
2002-03-07,19.27065658569336
2002-03-08,19.45126724243164
2002-03-11,19.53190040588379
2002-03-12,19.43836784362793
2002-03-13,19.096494674682617
2002-03-14,19.20615005493164
2002-03-15,19.34483528137207
2002-03-18,19.36740493774414
2002-03-19,19.470626831054688
2002-03-20,19.399669647216797
2002-03-21,18.915889739990234
2002-03-22,18.82880210876465
2002-03-25,18.490161895751953
2002-03-26,18.764307022094727
2002-03-27,19.141647338867188
2002-03-28,19.28678321838379
2002-04-01,18.90298080444336
2002-04-02,19.025545120239258
2002-04-03,18.544981002807617
2002-04-04,18.26116943359375
2002-04-05,18.393394470214844
2002-04-08,18.445005416870117
2002-04-09,18.819122314453125
2002-04-10,19.106163024902344
2002-04-11,19.109392166137695
2002-04-12,19.08359718322754
2002-04-15,18.90298080444336
2002-04-16,19.170671463012695
2002-04-17,19.260982513427734
2002-04-18,19.02876091003418
2002-04-19,19.01263999938965
2002-04-22,18.4256534576416
2002-04-23,17.922513961791992
2002-04-24,18.303096771240234
2002-04-25,18.296642303466797
2002-04-26,18.348249435424805
2002-04-29,18.09345817565918
2002-04-30,18.415971755981445
2002-05-01,18.580467224121094
2002-05-02,19.17390251159668
2002-05-03,19.115840911865234
2002-05-06,18.883628845214844
2002-05-07,18.948137283325195
2002-05-08,19.215824127197266
2002-05-09,19.29000473022461
2002-05-10,18.9320011138916
2002-05-13,18.980396270751953
2002-05-14,19.383533477783203
2002-05-15,19.351285934448242
2002-05-16,19.093263626098633
2002-05-17,18.9932861328125
2002-05-20,18.84493637084961
2002-05-21,18.6481876373291
2002-05-22,18.754610061645508
2002-05-23,18.896528244018555
2002-05-24,18.754610061645508
2002-05-28,18.43854331970215
2002-05-29,18.157958984375
2002-05-30,17.85479164123535
2002-05-31,18.061201095581055
2002-06-03,17.51291275024414
2002-06-04,17.287145614624023
2002-06-05,17.675548553466797
2002-06-06,17.34541130065918
2002-06-07,17.52665901184082
2002-06-10,17.866512298583984
2002-06-11,17.529891967773438
2002-06-12,17.52665901184082
2002-06-13,17.238601684570312
2002-06-14,17.09295654296875
2002-06-17,17.947437286376953
2002-06-18,18.09956169128418
2002-06-19,17.911832809448242
2002-06-20,17.860044479370117
2002-06-21,17.649658203125
2002-06-24,17.694961547851562
2002-06-25,17.866512298583984
2002-06-26,17.481355667114258
2002-06-27,18.08661651611328
2002-06-28,18.439409255981445
2002-07-01,17.963621139526367
2002-07-02,17.25802230834961
2002-07-03,16.99260139465332
2002-07-05,17.724102020263672
2002-07-08,17.448976516723633
2002-07-09,16.976436614990234
2002-07-10,16.442371368408203
2002-07-11,16.183439254760742
2002-07-12,16.846956253051758
2002-07-15,16.426189422607422
2002-07-16,15.875956535339355
2002-07-17,16.410005569458008
2002-07-18,16.03455352783203
2002-07-19,15.558755874633789
2002-07-22,14.788423538208008
2002-07-23,14.76253890991211
2002-07-24,16.27730369567871
2002-07-25,17.3098087310791
2002-07-26,16.688373565673828
2002-07-29,17.413381576538086
2002-07-30,17.060575485229492
2002-07-31,16.927879333496094
2002-08-01,17.07352638244629
2002-08-02,16.053972244262695
2002-08-05,15.859774589538574
2002-08-06,16.54595375061035
2002-08-07,17.135028839111328
2002-08-08,17.850332260131836
2002-08-09,17.97007942199707
2002-08-12,17.52665901184082
2002-08-13,17.6302433013916
2002-08-14,18.1027889251709
2002-08-15,17.788837432861328
2002-08-16,17.707921981811523
2002-08-19,18.148101806640625
2002-08-20,17.749996185302734
2002-08-21,17.9571475982666
2002-08-22,18.355257034301758
2002-08-23,18.128681182861328
2002-08-26,18.542987823486328
2002-08-27,18.86341667175293
2002-08-28,18.2775821685791
2002-08-29,18.125450134277344
2002-08-30,18.135160446166992
2002-09-03,17.42633056640625
2002-09-04,17.97850799560547
2002-09-05,17.224945068359375
2002-09-06,17.705663681030273
2002-09-09,17.686180114746094
2002-09-10,18.228620529174805
2002-09-11,18.537199020385742
2002-09-12,18.1116886138916
2002-09-13,18.248106002807617
2002-09-16,17.939531326293945
2002-09-17,17.754392623901367
2002-09-18,17.767377853393555
2002-09-19,17.2899112701416
2002-09-20,17.332124710083008
2002-09-23,16.890380859375
2002-09-24,16.240760803222656
2002-09-25,16.240760803222656
2002-09-26,16.854642868041992
2002-09-27,16.779943466186523
2002-09-30,16.601299285888672
2002-10-01,17.15022850036621
2002-10-02,16.321958541870117
2002-10-03,16.572063446044922
2002-10-04,16.41290283203125
2002-10-07,16.33169937133789
2002-10-08,17.020307540893555
2002-10-09,16.1108341217041
2002-10-10,17.07553482055664
2002-10-11,17.708906173706055
2002-10-14,17.458810806274414
2002-10-15,18.410512924194336
2002-10-16,17.34187126159668
2002-10-17,17.621212005615234
2002-10-18,17.744640350341797
2002-10-21,17.949275970458984
2002-10-22,17.475046157836914
2002-10-23,17.15022850036621
2002-10-24,16.620779037475586
2002-10-25,17.013816833496094
2002-10-28,16.724721908569336
2002-10-29,16.695499420166016
2002-10-30,17.215200424194336
2002-10-31,17.702421188354492
2002-11-01,18.134418487548828
2002-11-04,17.881065368652344
2002-11-05,17.692676544189453
2002-11-06,18.105188369750977
2002-11-07,17.527023315429688
2002-11-08,17.637454986572266
2002-11-11,16.955339431762695
2002-11-12,17.328872680664062
2002-11-13,17.523771286010742
2002-11-14,18.1116886138916
2002-11-15,18.368288040161133
2002-11-18,18.17340087890625
2002-11-19,18.277339935302734
2002-11-20,18.644376754760742
2002-11-21,18.998432159423828
2002-11-22,18.449499130249023
2002-11-25,18.771059036254883
2002-11-26,18.218873977661133
2002-11-27,18.810039520263672
2002-11-29,19.164094924926758
2002-12-02,19.001684188842773
2002-12-03,18.93671989440918
2002-12-04,18.552181243896484
2002-12-05,18.399024963378906
2002-12-06,18.734678268432617
2002-12-09,18.454425811767578
2002-12-10,18.574987411499023
2002-12-11,18.54241180419922
2002-12-12,18.26866912841797
2002-12-13,17.818965911865234
2002-12-16,18.7705135345459
2002-12-17,18.62061309814453
2002-12-18,18.588027954101562
2002-12-19,18.591285705566406
2002-12-20,18.900869369506836
2002-12-23,19.063810348510742
2002-12-24,18.926939010620117
2002-12-26,18.979076385498047
2002-12-27,18.718385696411133
2002-12-30,18.900869369506836
2002-12-31,18.8259220123291
2003-01-02,19.324512481689453
2003-01-03,19.181123733520508
2003-01-06,19.552629470825195
2003-01-07,19.42226791381836
2003-01-08,19.044260025024414
2003-01-09,19.357099533081055
2003-01-10,19.031219482421875
2003-01-13,18.99863624572754
2003-01-14,19.018177032470703
2003-01-15,18.623876571655273
2003-01-16,18.845474243164062
2003-01-17,18.54241180419922
2003-01-21,18.29473876953125
2003-01-22,18.170902252197266
2003-01-23,18.112253189086914
2003-01-24,17.65601348876953
2003-01-27,16.97493553161621
2003-01-28,17.447460174560547
2003-01-29,17.515888214111328
2003-01-30,17.307336807250977
2003-01-31,17.773334503173828
2003-02-03,17.815698623657227
2003-02-04,17.607131958007812
2003-02-05,17.61692237854004
2003-02-06,17.346445083618164
2003-02-07,17.216087341308594
2003-02-10,17.401838302612305
2003-02-11,17.186758041381836
2003-02-12,17.09551239013672
2003-02-13,17.134613037109375
2003-02-14,17.330142974853516
2003-02-18,17.597362518310547
2003-02-19,17.3887939453125
2003-02-20,17.304065704345703
2003-02-21,17.29755210876465
2003-02-24,16.87065887451172
2003-02-25,16.649059295654297
2003-02-26,16.74030876159668
2003-02-27,17.0140438079834
2003-02-28,17.222604751586914
2003-03-03,17.01078224182129
2003-03-04,16.88043212890625
2003-03-05,17.03588104248047
2003-03-06,16.92133331298828
2003-03-07,17.163497924804688
2003-03-10,16.75772476196289
2003-03-11,16.577743530273438
2003-03-12,16.702089309692383
2003-03-13,17.785242080688477
2003-03-14,17.948854446411133
2003-03-17,18.518245697021484
2003-03-18,18.52151870727539
2003-03-19,18.681867599487305
2003-03-20,18.793119430541992
2003-03-21,19.319971084594727
2003-03-24,18.6622257232666
2003-03-25,18.793119430541992
2003-03-26,18.69168472290039
2003-03-27,18.600051879882812
2003-03-28,18.606603622436523
2003-03-31,18.43970489501953
2003-04-01,18.82257843017578
2003-04-02,19.388687133789062
2003-04-03,19.11054801940918
2003-04-04,19.146533966064453
2003-04-07,19.21525764465332
2003-04-08,18.750587463378906
2003-04-09,18.43970489501953
2003-04-10,18.58696174621582
2003-04-11,18.462614059448242
2003-04-14,18.750587463378906
2003-04-15,18.83566665649414
2003-04-16,18.423343658447266
2003-04-17,18.87165641784668
2003-04-21,18.976381301879883
2003-04-22,19.117076873779297
2003-04-23,19.094179153442383
2003-04-24,18.83566665649414
2003-04-25,18.43316078186035
2003-04-28,19.038549423217773
2003-04-29,18.91419792175293
2003-04-30,19.005826950073242
2003-05-01,18.848752975463867
2003-05-02,19.306884765625
2003-05-05,19.192350387573242
2003-05-06,19.169435501098633
2003-05-07,18.842205047607422
2003-05-08,18.593503952026367
2003-05-09,18.956745147705078
2003-05-12,19.251256942749023
2003-05-13,19.113813400268555
2003-05-14,18.98946762084961
2003-05-15,19.04182243347168
2003-05-16,18.87165641784668
2003-05-19,18.534605026245117
2003-05-20,18.596778869628906
2003-05-21,18.73749542236328
2003-05-22,18.976381301879883
2003-05-23,19.097450256347656
2003-05-27,19.4574031829834
2003-05-28,19.27088737487793
2003-05-29,19.03527069091797
2003-05-30,19.63084602355957
2003-06-02,19.84682273864746
2003-06-03,19.85663604736328
2003-06-04,20.002779006958008
2003-06-05,20.055316925048828
2003-06-06,19.795881271362305
2003-06-09,19.556150436401367
2003-06-10,19.792606353759766
2003-06-11,19.703935623168945
2003-06-12,20.137418746948242
2003-06-13,20.04218292236328
2003-06-16,20.840190887451172
2003-06-17,20.92885971069336
2003-06-18,20.46581268310547
2003-06-19,20.09143829345703
2003-06-20,19.99949073791504
2003-06-23,19.490468978881836
2003-06-24,19.451065063476562
2003-06-25,19.378814697265625
2003-06-26,19.641538619995117
2003-06-27,19.595558166503906
2003-06-30,19.736772537231445
2003-07-01,19.707212448120117
2003-07-02,19.97978973388672
2003-07-03,19.877988815307617
2003-07-07,20.272066116333008
2003-07-08,20.04875373840332
2003-07-09,19.904254913330078
2003-07-10,19.80245590209961
2003-07-11,20.094722747802734
2003-07-14,20.212953567504883
2003-07-15,20.226083755493164
2003-07-16,20.14727210998535
2003-07-17,20.098020553588867
2003-07-18,20.679275512695312
2003-07-21,21.175159454345703
2003-07-22,21.050365447998047
2003-07-23,20.52492904663086
2003-07-24,20.01262664794922
2003-07-25,20.935426712036133
2003-07-28,20.859893798828125
2003-07-29,21.00767707824707
2003-07-30,21.178443908691406
2003-07-31,21.23426628112793
2003-08-01,21.322948455810547
2003-08-04,21.099624633789062
2003-08-05,20.919010162353516
2003-08-06,20.912445068359375
2003-08-07,20.941993713378906
2003-08-08,20.639873504638672
2003-08-11,20.580759048461914
2003-08-12,20.636587142944336
2003-08-13,20.689125061035156
2003-08-14,21.05693244934082
2003-08-15,20.991252899169922
2003-08-18,21.29994010925293
2003-08-19,21.3065185546875
2003-08-20,21.162025451660156
2003-08-21,21.428024291992188
2003-08-22,21.198150634765625
2003-08-25,21.116058349609375
2003-08-26,20.78765106201172
2003-08-27,20.689125061035156
2003-08-28,20.955129623413086
2003-08-29,20.958404541015625
2003-09-02,21.142314910888672
2003-09-03,21.3087100982666
2003-09-04,21.147262573242188
2003-09-05,21.041820526123047
2003-09-08,21.180212020874023
2003-09-09,20.870485305786133
2003-09-10,20.65959930419922
2003-09-11,20.857301712036133
2003-09-12,21.101137161254883
2003-09-15,20.982515335083008
2003-09-16,20.982515335083008
2003-09-17,20.75844955444336
2003-09-18,20.82435417175293
