Date,RSG
2000-07-31,7.004830837249756
2000-08-01,7.004830837249756
2000-08-02,6.978695392608643
2000-08-03,6.53436279296875
2000-08-04,6.482083320617676
2000-08-07,7.057104587554932
2000-08-08,6.9002838134765625
2000-08-09,6.848006725311279
2000-08-10,6.9002838134765625
2000-08-11,7.109385967254639
2000-08-14,7.213935852050781
2000-08-15,7.030967712402344
2000-08-16,7.030967712402344
2000-08-17,6.952555179595947
2000-08-18,6.482083320617676
2000-08-21,6.9002838134765625
2000-08-22,6.769598484039307
2000-08-23,6.638910293579102
2000-08-24,6.638910293579102
2000-08-25,6.586633205413818
2000-08-28,6.482083320617676
2000-08-29,6.455947399139404
2000-08-30,6.325260639190674
2000-08-31,6.116164207458496
2000-09-01,6.429810047149658
2000-09-05,6.455947399139404
2000-09-06,6.53436279296875
2000-09-07,6.743456840515137
2000-09-08,6.821870803833008
2000-09-11,6.874149799346924
2000-09-12,6.9002838134765625
2000-09-13,6.665043830871582
2000-09-14,6.429810047149658
2000-09-15,6.272984981536865
2000-09-18,6.194572448730469
2000-09-19,6.168435096740723
2000-09-20,6.220710754394531
2000-09-21,6.220710754394531
2000-09-22,5.854783058166504
2000-09-25,5.828648090362549
2000-09-26,5.671823978424072
2000-09-27,5.358174800872803
2000-09-28,5.4104485511779785
2000-09-29,5.488864898681641
2000-10-02,5.567275524139404
2000-10-03,5.671823978424072
2000-10-04,5.671823978424072
2000-10-05,5.671823978424072
2000-10-06,5.697961330413818
2000-10-09,5.436585426330566
2000-10-10,5.4627227783203125
2000-10-11,5.488864898681641
2000-10-12,5.227487087249756
2000-10-13,5.201351165771484
2000-10-16,5.096801280975342
2000-10-17,5.096801280975342
2000-10-18,4.887702465057373
2000-10-19,4.730875492095947
2000-10-20,4.992251873016357
2000-10-23,5.018387794494629
2000-10-24,5.070660591125488
2000-10-25,5.070660591125488
2000-10-26,4.757014751434326
2000-10-27,4.809289932250977
2000-10-30,4.9661149978637695
2000-10-31,5.61954927444458
2000-11-01,5.645686149597168
2000-11-02,5.697961330413818
2000-11-03,5.776371002197266
2000-11-06,5.750236511230469
2000-11-07,6.037750244140625
2000-11-08,6.194572448730469
2000-11-09,6.220710754394531
2000-11-10,6.116164207458496
2000-11-13,6.142300605773926
2000-11-14,6.142300605773926
2000-11-15,6.325260639190674
2000-11-16,6.429810047149658
2000-11-17,6.377537250518799
2000-11-20,6.272984981536865
2000-11-21,6.455947399139404
2000-11-22,6.299122333526611
2000-11-24,6.40367317199707
2000-11-27,6.299122333526611
2000-11-28,6.142300605773926
2000-11-29,6.037750244140625
2000-11-30,6.090020179748535
2000-12-01,6.220710754394531
2000-12-04,6.429810047149658
2000-12-05,6.560494899749756
2000-12-06,6.482083320617676
2000-12-07,6.455947399139404
2000-12-08,6.429810047149658
2000-12-11,6.325260639190674
2000-12-12,6.220710754394531
2000-12-13,6.194572448730469
2000-12-14,6.090020179748535
2000-12-15,6.116164207458496
2000-12-18,6.377537250518799
2000-12-19,6.560494899749756
2000-12-20,6.377537250518799
2000-12-21,6.6911821365356445
2000-12-22,6.6911821365356445
2000-12-26,6.53436279296875
2000-12-27,6.717320442199707
2000-12-28,6.952555179595947
2000-12-29,7.187792778015137
2001-01-02,6.926419258117676
2001-01-03,6.743456840515137
2001-01-04,6.848006725311279
2001-01-05,7.030967712402344
2001-01-08,7.16165828704834
2001-01-09,6.926419258117676
2001-01-10,6.821870803833008
2001-01-11,6.6911821365356445
2001-01-12,6.638910293579102
2001-01-16,6.7957353591918945
2001-01-17,6.586633205413818
2001-01-18,6.665043830871582
2001-01-19,6.6127705574035645
2001-01-22,6.6127705574035645
2001-01-23,6.560494899749756
2001-01-24,6.638910293579102
2001-01-25,6.6127705574035645
2001-01-26,6.586633205413818
2001-01-29,6.636819839477539
2001-01-30,6.08479642868042
2001-01-31,5.750236511230469
2001-02-01,5.913333415985107
2001-02-02,6.130797863006592
2001-02-05,6.1893463134765625
2001-02-06,6.482083320617676
2001-02-07,6.482083320617676
2001-02-08,6.314805507659912
2001-02-09,6.502995491027832
2001-02-12,6.640998363494873
2001-02-13,6.695367336273193
2001-02-14,6.687002182006836
2001-02-15,6.6911821365356445
2001-02-16,6.687002182006836
2001-02-20,6.762275218963623
2001-02-21,6.741369724273682
2001-02-22,6.77064323425293
2001-02-23,6.762275218963623
2001-02-26,6.7957353591918945
2001-02-27,6.7957353591918945
2001-02-28,6.958834648132324
2001-03-01,7.067566394805908
2001-03-02,7.155386924743652
2001-03-05,7.234840393066406
2001-03-06,7.226474761962891
2001-03-07,7.310117721557617
2001-03-08,7.690680503845215
2001-03-09,7.699043273925781
2001-03-12,7.845410346984863
2001-03-13,7.883050441741943
2001-03-14,7.715771198272705
2001-03-15,7.527580738067627
2001-03-16,7.632130146026611
2001-03-19,7.60285758972168
2001-03-20,7.678136825561523
2001-03-21,7.548494815826416
2001-03-22,7.12611198425293
2001-03-23,7.318485736846924
2001-03-26,7.443941593170166
2001-03-27,7.310117721557617
2001-03-28,7.510855674743652
2001-03-29,7.9499616622924805
2001-03-30,7.841230869293213
2001-04-02,7.632130146026611
2001-04-03,7.439759731292725
2001-04-04,7.527580738067627
2001-04-05,7.569401264190674
2001-04-06,7.590312957763672
2001-04-09,7.699043273925781
2001-04-10,7.7366790771484375
2001-04-11,7.782683372497559
2001-04-12,7.887234210968018
2001-04-16,7.874686241149902
2001-04-17,7.6948652267456055
2001-04-18,7.653043746948242
2001-04-19,7.673952102661133
2001-04-20,7.464849472045898
2001-04-23,7.527580738067627
2001-04-24,7.506674766540527
2001-04-25,7.569401264190674
2001-04-26,7.8621439933776855
2001-04-27,7.970872402191162
2001-04-30,7.527580738067627
2001-05-01,7.9457831382751465
2001-05-02,7.786863803863525
2001-05-03,7.707406997680664
2001-05-04,7.53594446182251
2001-05-07,7.636312961578369
2001-05-08,7.699043273925781
2001-05-09,7.778502464294434
2001-05-10,7.799411296844482
2001-05-11,7.749227523803711
2001-05-14,7.753409385681152
2001-05-15,8.021062850952148
2001-05-16,8.150702476501465
2001-05-17,8.00014877319336
2001-05-18,7.9457831382751465
2001-05-21,7.841230869293213
2001-05-22,7.71995735168457
2001-05-23,7.506674766540527
2001-05-24,7.506674766540527
2001-05-25,7.410487174987793
2001-05-29,7.485764503479004
2001-05-30,7.448123931884766
2001-05-31,7.686496734619141
2001-06-01,7.8621439933776855
2001-06-04,7.9499616622924805
2001-06-05,7.966688632965088
2001-06-06,7.807778358459473
2001-06-07,7.924872875213623
2001-06-08,7.878868579864502
2001-06-11,7.962509632110596
2001-06-12,7.903960704803467
2001-06-13,8.029420852661133
2001-06-14,8.008509635925293
2001-06-15,7.9374189376831055
2001-06-18,7.941598415374756
2001-06-19,8.07123851776123
2001-06-20,8.171610832214355
2001-06-21,8.175789833068848
2001-06-22,8.07123851776123
2001-06-25,7.933237552642822
2001-06-26,7.929052829742432
2001-06-27,8.008509635925293
2001-06-28,8.225971221923828
2001-06-29,8.301248550415039
2001-07-02,8.280343055725098
2001-07-03,8.259432792663574
2001-07-05,8.343069076538086
2001-07-06,8.322160720825195
2001-07-09,8.468527793884277
2001-07-10,8.372345924377441
2001-07-11,8.543803215026855
2001-07-12,8.635810852050781
2001-07-13,8.69853687286377
2001-07-16,8.447622299194336
2001-07-17,8.397435188293457
2001-07-18,8.38489055633545
2001-07-19,8.363980293273926
2001-07-20,8.363980293273926
2001-07-23,8.322160720825195
2001-07-24,7.782683372497559
2001-07-25,7.899777412414551
2001-07-26,7.883050441741943
2001-07-27,7.9499616622924805
2001-07-30,8.113059043884277
2001-07-31,8.322160720825195
2001-08-01,8.343069076538086
2001-08-02,8.133968353271484
2001-08-03,8.363980293273926
2001-08-06,8.280343055725098
2001-08-07,8.238521575927734
2001-08-08,8.242709159851074
2001-08-09,8.167428016662598
2001-08-10,8.42671012878418
2001-08-13,8.510348320007324
2001-08-14,8.447622299194336
2001-08-15,8.359797477722168
2001-08-16,8.351434707641602
2001-08-17,8.280343055725098
2001-08-20,8.338891983032227
2001-08-21,8.359797477722168
2001-08-22,8.29706859588623
2001-08-23,8.24688720703125
2001-08-24,8.188332557678223
2001-08-27,8.363980293273926
2001-08-28,8.38907241821289
2001-08-29,8.464350700378418
2001-08-30,8.322160720825195
2001-08-31,8.301248550415039
2001-09-04,8.363980293273926
2001-09-05,8.393255233764648
2001-09-06,8.343069076538086
2001-09-07,8.050333023071289
2001-09-10,7.987602233886719
2001-09-17,7.485764503479004
2001-09-18,7.201387405395508
2001-09-19,7.046653747558594
2001-09-20,6.799915313720703
2001-09-21,6.9002838134765625
2001-09-24,7.084289073944092
2001-09-25,7.130292892456055
2001-09-26,6.741369724273682
2001-09-27,7.025743007659912
2001-09-28,6.774824619293213
2001-10-01,6.724642276763916
2001-10-02,6.942101955413818
2001-10-03,7.109385967254639
2001-10-04,7.1470232009887695
2001-10-05,7.055019378662109
2001-10-08,6.950470924377441
2001-10-09,7.050834655761719
2001-10-10,7.193027973175049
2001-10-11,7.331033229827881
2001-10-12,7.280847072601318
2001-10-15,7.067566394805908
2001-10-16,7.435582637786865
2001-10-17,7.381213665008545
2001-10-18,7.406304836273193
2001-10-19,7.255755424499512
2001-10-22,7.088477611541748
2001-10-23,7.109385967254639
2001-10-24,7.167932033538818
2001-10-25,7.280847072601318
2001-10-26,7.33939266204834
2001-10-29,7.084289073944092
2001-10-30,7.004830837249756
2001-10-31,6.850099086761475
2001-11-01,6.712089538574219
2001-11-02,6.461175918579102
2001-11-05,6.6117262840271
2001-11-06,6.921191692352295
2001-11-07,7.092658519744873
2001-11-08,7.009014129638672
2001-11-09,7.121930122375488
2001-11-12,6.963017463684082
2001-11-13,7.109385967254639
2001-11-14,7.226474761962891
2001-11-15,7.469033241271973
2001-11-16,7.657223701477051
2001-11-19,7.636312961578369
2001-11-20,7.611218452453613
2001-11-21,7.435582637786865
2001-11-23,7.485764503479004
2001-11-26,7.452308654785156
2001-11-27,7.318485736846924
2001-11-28,7.234840393066406
2001-11-29,7.105203628540039
2001-11-30,7.213935852050781
2001-12-03,7.234840393066406
2001-12-04,7.113564491271973
2001-12-05,7.130292892456055
2001-12-06,7.745046138763428
2001-12-07,7.811956882476807
2001-12-10,7.673952102661133
2001-12-11,7.540132999420166
2001-12-12,7.448123931884766
2001-12-13,7.966688632965088
2001-12-14,8.092148780822754
2001-12-17,8.26361083984375
2001-12-18,8.301248550415039
2001-12-19,8.092148780822754
2001-12-20,8.15488052368164
2001-12-21,8.510348320007324
2001-12-24,8.510348320007324
2001-12-26,8.401618957519531
2001-12-27,8.42671012878418
2001-12-28,8.468527793884277
2001-12-31,8.351434707641602
2002-01-02,8.359797477722168
2002-01-03,8.24688720703125
2002-01-04,8.133968353271484
2002-01-07,8.238521575927734
2002-01-08,8.167428016662598
2002-01-09,8.079605102539062
2002-01-10,7.9457831382751465
2002-01-11,8.07123851776123
2002-01-14,8.121423721313477
2002-01-15,8.15488052368164
2002-01-16,8.171610832214355
2002-01-17,8.150702476501465
2002-01-18,8.087966918945312
2002-01-22,8.108878135681152
2002-01-23,8.104695320129395
2002-01-24,8.08378791809082
2002-01-25,8.133968353271484
2002-01-28,7.9457831382751465
2002-01-29,7.9457831382751465
2002-01-30,7.665589332580566
2002-01-31,7.276662349700928
2002-02-01,7.101016998291016
2002-02-04,7.004830837249756
2002-02-05,7.063383102416992
2002-02-06,7.059199810028076
2002-02-07,7.088477611541748
2002-02-08,7.101016998291016
2002-02-11,7.109385967254639
2002-02-12,7.059199810028076
2002-02-13,7.038291931152344
2002-02-14,7.234840393066406
2002-02-15,7.318485736846924
2002-02-19,7.25993537902832
2002-02-20,7.297571659088135
2002-02-21,7.276662349700928
2002-02-22,7.3561201095581055
2002-02-25,7.264118194580078
2002-02-26,7.272480010986328
2002-02-27,7.57776403427124
2002-02-28,7.506674766540527
2002-03-01,7.586126327514648
2002-03-04,7.774316787719727
2002-03-05,7.715771198272705
2002-03-06,7.778502464294434
2002-03-07,7.7575883865356445
2002-03-08,7.569401264190674
2002-03-11,7.561035633087158
2002-03-12,7.368667125701904
2002-03-13,7.276662349700928
2002-03-14,7.326848030090332
2002-03-15,7.264118194580078
2002-03-18,7.2515716552734375
2002-03-19,7.778502464294434
2002-03-20,7.778502464294434
2002-03-21,7.6948652267456055
2002-03-22,7.81613826751709
2002-03-25,7.8621439933776855
2002-03-26,8.092148780822754
2002-03-27,7.849593162536621
2002-03-28,7.811956882476807
2002-04-01,7.987602233886719
2002-04-02,7.9457831382751465
2002-04-03,7.97505521774292
2002-04-04,7.878868579864502
2002-04-05,7.903960704803467
2002-04-08,8.079605102539062
2002-04-09,7.870504379272461
2002-04-10,8.062874794006348
2002-04-11,8.021062850952148
2002-04-12,8.029420852661133
2002-04-15,8.087966918945312
2002-04-16,8.108878135681152
2002-04-17,7.99595832824707
2002-04-18,7.9374189376831055
2002-04-19,7.987602233886719
2002-04-22,7.987602233886719
2002-04-23,8.01686954498291
2002-04-24,7.958323955535889
2002-04-25,7.9374189376831055
2002-04-26,7.9457831382751465
2002-04-29,7.8621439933776855
2002-04-30,8.280343055725098
2002-05-01,8.113059043884277
2002-05-02,8.15488052368164
2002-05-03,8.15488052368164
2002-05-06,8.10051441192627
2002-05-07,8.121423721313477
2002-05-08,8.276158332824707
2002-05-09,8.230155944824219
2002-05-10,8.422530174255371
2002-05-13,8.497806549072266
2002-05-14,8.635810852050781
2002-05-15,8.736178398132324
2002-05-16,8.60235595703125
2002-05-17,8.719450950622559
2002-05-20,8.677628517150879
2002-05-21,8.623263359069824
2002-05-22,8.380706787109375
2002-05-23,8.694355964660645
2002-05-24,8.531259536743164
2002-05-28,8.84490966796875
2002-05-29,8.79890251159668
2002-05-30,8.832365036010742
2002-05-31,8.790546417236328
2002-06-03,8.79472827911377
2002-06-04,8.589810371398926
2002-06-05,8.773818016052246
2002-06-06,8.82399845123291
2002-06-07,8.932731628417969
2002-06-10,8.945276260375977
2002-06-11,8.84490966796875
2002-06-12,9.020549774169922
2002-06-13,8.849092483520508
2002-06-14,8.635810852050781
2002-06-17,8.84490966796875
2002-06-18,8.832365036010742
2002-06-19,8.68181037902832
2002-06-20,8.573081016540527
2002-06-21,8.573081016540527
2002-06-24,8.42671012878418
2002-06-25,8.280343055725098
2002-06-26,8.10051441192627
2002-06-27,8.041967391967773
2002-06-28,7.97505521774292
2002-07-01,8.058695793151855
2002-07-02,7.933237552642822
2002-07-03,7.9457831382751465
2002-07-05,8.259432792663574
2002-07-08,8.07123851776123
2002-07-09,8.021062850952148
2002-07-10,7.903960704803467
2002-07-11,7.678136825561523
2002-07-12,7.619584560394287
2002-07-15,7.715771198272705
2002-07-16,7.887234210968018
2002-07-17,8.004328727722168
2002-07-18,7.82450532913208
2002-07-19,7.611218452453613
2002-07-22,7.297571659088135
2002-07-23,6.967194557189941
2002-07-24,7.184658527374268
2002-07-25,7.113564491271973
2002-07-26,7.113564491271973
2002-07-29,7.389577865600586
2002-07-30,7.360301971435547
2002-07-31,7.360301971435547
2002-08-01,7.770137310028076
2002-08-02,7.878868579864502
2002-08-05,7.644679546356201
2002-08-06,7.924872875213623
2002-08-07,8.092148780822754
2002-08-08,8.468527793884277
2002-08-09,8.573081016540527
2002-08-12,8.460166931152344
2002-08-13,8.430890083312988
2002-08-14,8.460166931152344
2002-08-15,8.690179824829102
2002-08-16,8.635810852050781
2002-08-19,8.65672492980957
2002-08-20,8.685990333557129
2002-08-21,8.773818016052246
2002-08-22,8.769632339477539
2002-08-23,8.552172660827637
2002-08-26,8.706908226013184
2002-08-27,8.614898681640625
2002-08-28,8.447622299194336
2002-08-29,8.614898681640625
2002-08-30,8.614898681640625
2002-09-03,8.29706859588623
2002-09-04,8.418346405029297
2002-09-05,8.117244720458984
2002-09-06,8.301248550415039
2002-09-09,8.347251892089844
2002-09-10,8.401618957519531
2002-09-11,8.343069076538086
2002-09-12,8.07123851776123
2002-09-13,8.050333023071289
2002-09-16,8.159061431884766
2002-09-17,8.129791259765625
2002-09-18,8.037787437438965
2002-09-19,7.920690536499023
2002-09-20,7.9457831382751465
2002-09-23,7.941598415374756
2002-09-24,7.795227527618408
2002-09-25,8.021062850952148
2002-09-26,7.99595832824707
2002-09-27,7.895598888397217
2002-09-30,7.8621439933776855
2002-10-01,8.313797950744629
2002-10-02,8.213423728942871
2002-10-03,8.355613708496094
2002-10-04,8.04615306854248
2002-10-07,7.8579607009887695
2002-10-08,8.087966918945312
2002-10-09,8.004328727722168
2002-10-10,8.213423728942871
2002-10-11,8.238521575927734
2002-10-14,8.25106143951416
2002-10-15,8.3681640625
2002-10-16,8.117244720458984
2002-10-17,8.150702476501465
2002-10-18,8.221792221069336
2002-10-21,8.217606544494629
2002-10-22,8.150702476501465
2002-10-23,8.129791259765625
2002-10-24,8.217606544494629
2002-10-25,8.259432792663574
2002-10-28,8.280343055725098
2002-10-29,8.65672492980957
2002-10-30,8.614898681640625
2002-10-31,8.606534004211426
2002-11-01,8.85745620727539
2002-11-04,8.89509391784668
2002-11-05,8.736178398132324
2002-11-06,8.94946002960205
2002-11-07,8.970368385314941
2002-11-08,8.970368385314941
2002-11-11,8.987096786499023
2002-11-12,8.978732109069824
2002-11-13,8.991277694702148
2002-11-14,9.033099174499512
2002-11-15,9.221290588378906
2002-11-18,9.246382713317871
2002-11-19,8.932731628417969
2002-11-20,8.761269569396973
2002-11-21,8.803092002868652
2002-11-22,8.886731147766113
2002-11-25,8.861639022827148
2002-11-26,8.614898681640625
2002-11-27,8.98291015625
2002-11-29,8.991277694702148
2002-12-02,8.94946002960205
2002-12-03,8.706908226013184
2002-12-04,8.786360740661621
2002-12-05,8.840727806091309
2002-12-06,8.90764045715332
2002-12-09,8.639986991882324
2002-12-10,8.468527793884277
2002-12-11,8.443436622619629
2002-12-12,8.573081016540527
2002-12-13,8.42671012878418
2002-12-16,8.573081016540527
2002-12-17,8.782183647155762
2002-12-18,8.782183647155762
2002-12-19,8.57725715637207
2002-12-20,8.706908226013184
2002-12-23,8.899276733398438
2002-12-24,8.782183647155762
2002-12-26,8.69853687286377
2002-12-27,8.677628517150879
2002-12-30,8.719450950622559
2002-12-31,8.773818016052246
2003-01-02,8.778000831604004
2003-01-03,8.803092002868652
2003-01-06,8.731995582580566
2003-01-07,8.644171714782715
2003-01-08,8.485260009765625
2003-01-09,8.677628517150879
2003-01-10,8.635810852050781
2003-01-13,8.606534004211426
2003-01-14,8.648360252380371
2003-01-15,8.614898681640625
2003-01-16,8.719450950622559
2003-01-17,8.497806549072266
2003-01-21,8.42671012878418
2003-01-22,8.623263359069824
2003-01-23,8.715270042419434
2003-01-24,8.685990333557129
2003-01-27,8.464350700378418
2003-01-28,8.38489055633545
2003-01-29,8.409985542297363
2003-01-30,8.531259536743164
2003-01-31,8.564714431762695
2003-02-03,8.313797950744629
2003-02-04,8.041967391967773
2003-02-05,8.021062850952148
2003-02-06,8.062874794006348
2003-02-07,8.19251823425293
2003-02-10,8.08378791809082
2003-02-11,8.09633731842041
2003-02-12,8.108878135681152
2003-02-13,8.07123851776123
2003-02-14,8.15488052368164
2003-02-18,8.288705825805664
2003-02-19,8.343069076538086
2003-02-20,8.07123851776123
2003-02-21,8.15488052368164
2003-02-24,7.97505521774292
2003-02-25,8.025239944458008
2003-02-26,7.908142566680908
2003-02-27,8.004328727722168
2003-02-28,7.97505521774292
2003-03-03,7.903960704803467
2003-03-04,7.8621439933776855
2003-03-05,8.029420852661133
2003-03-06,8.104695320129395
2003-03-07,8.008509635925293
2003-03-10,7.883050441741943
2003-03-11,7.841230869293213
2003-03-12,7.987602233886719
2003-03-13,8.234335899353027
2003-03-14,8.301248550415039
2003-03-17,8.259432792663574
2003-03-18,8.276158332824707
2003-03-19,8.179976463317871
2003-03-20,8.196699142456055
2003-03-21,8.30543327331543
2003-03-24,8.14651870727539
2003-03-25,8.217606544494629
2003-03-26,8.230155944824219
2003-03-27,8.33470630645752
2003-03-28,8.489441871643066
2003-03-31,8.29706859588623
2003-04-01,8.38489055633545
2003-04-02,8.527076721191406
2003-04-03,8.359797477722168
2003-04-04,8.343069076538086
2003-04-07,8.405801773071289
2003-04-08,8.38489055633545
2003-04-09,8.409985542297363
2003-04-10,8.669266700744629
2003-04-11,8.65672492980957
2003-04-14,8.736178398132324
2003-04-15,8.740358352661133
2003-04-16,8.740358352661133
2003-04-17,8.677628517150879
2003-04-21,8.69853687286377
2003-04-22,8.614898681640625
2003-04-23,8.547991752624512
2003-04-24,8.280343055725098
2003-04-25,8.271976470947266
2003-04-28,8.606534004211426
2003-04-29,8.447622299194336
2003-04-30,8.9745512008667
2003-05-01,8.849092483520508
2003-05-02,8.869997024536133
2003-05-05,8.878362655639648
2003-05-06,8.978732109069824
2003-05-07,9.045645713806152
2003-05-08,9.108373641967773
2003-05-09,9.091644287109375
2003-05-12,9.095831871032715
2003-05-13,9.095831871032715
2003-05-14,9.095831871032715
2003-05-15,9.137648582458496
2003-05-16,9.292387008666992
2003-05-19,9.141831398010254
2003-05-20,9.204564094543457
2003-05-21,9.250563621520996
2003-05-22,9.334199905395508
2003-05-23,9.4262056350708
2003-05-27,9.597667694091797
2003-05-28,9.534937858581543
2003-05-29,9.555846214294434
2003-05-30,9.999139785766602
2003-06-02,9.953139305114746
2003-06-03,9.923863410949707
2003-06-04,10.04513931274414
2003-06-05,9.953139305114746
2003-06-06,9.902952194213867
2003-06-09,9.886223793029785
2003-06-10,9.727304458618164
2003-06-11,9.744038581848145
2003-06-12,9.836041450500488
2003-06-13,9.82767391204834
2003-06-16,10.112051963806152
2003-06-17,10.116230964660645
2003-06-18,10.078598022460938
2003-06-19,9.84858512878418
2003-06-20,9.78167724609375
2003-06-23,9.493117332458496
2003-06-24,9.522394180297852
2003-06-25,9.576757431030273
2003-06-26,9.597667694091797
2003-06-27,9.501483917236328
2003-06-30,9.480570793151855
2003-07-01,9.56839370727539
2003-07-02,9.744038581848145
2003-07-03,9.82767391204834
2003-07-07,9.806769371032715
2003-07-08,10.024230003356934
2003-07-09,9.948955535888672
2003-07-10,9.936410903930664
2003-07-11,10.074414253234863
2003-07-14,10.124598503112793
2003-07-15,10.204057693481445
2003-07-16,10.06605052947998
2003-07-17,9.71894645690918
2003-07-18,9.89876937866211
2003-07-21,9.877861976623535
2003-07-22,10.036775588989258
2003-07-23,9.94058895111084
2003-07-24,9.923863410949707
2003-07-25,10.03259563446045
2003-07-28,10.024230003356934
2003-07-29,10.01168441772461
2003-07-30,10.03259563446045
2003-07-31,10.120418548583984
2003-08-01,10.099505424499512
2003-08-04,10.020050048828125
2003-08-05,10.204057693481445
2003-08-06,10.08277702331543
2003-08-07,10.095324516296387
2003-08-08,10.178964614868164
2003-08-11,10.158052444458008
2003-08-12,10.296063423156738
2003-08-13,10.086957931518555
2003-08-14,10.137144088745117
2003-08-15,10.191509246826172
2003-08-18,10.254241943359375
2003-08-19,10.116230964660645
2003-08-20,10.158052444458008
2003-08-21,10.220784187316895
2003-08-22,10.107869148254395
2003-08-25,10.015864372253418
2003-08-26,9.86113166809082
2003-08-27,9.94058895111084
2003-08-28,10.091139793395996
2003-08-29,10.296063423156738
2003-09-02,9.472207069396973
2003-09-03,9.505663871765137
2003-09-04,9.593487739562988
2003-09-05,9.589303016662598
2003-09-08,9.677124977111816
2003-09-09,9.530754089355469
2003-09-10,9.355113983154297
2003-09-11,9.325838088989258
