Date,CRH
2001-07-02,8.15618896484375
2001-07-03,8.15618896484375
2001-07-05,8.161014556884766
2001-07-06,8.05966567993164
2001-07-09,8.325106620788574
2001-07-10,8.542279243469238
2001-07-11,8.349231719970703
2001-07-12,8.518148422241211
2001-07-13,8.325106620788574
2001-07-16,8.349231719970703
2001-07-17,8.46023178100586
2001-07-18,8.46023178100586
2001-07-19,8.344407081604004
2001-07-20,8.24788761138916
2001-07-23,8.595361709594727
2001-07-24,8.590544700622559
2001-07-25,8.571237564086914
2001-07-26,8.228578567504883
2001-07-27,8.204447746276855
2001-07-30,8.474712371826172
2001-07-31,8.050009727478027
2001-08-01,8.107925415039062
2001-08-02,8.349231719970703
2001-08-03,8.15618896484375
2001-08-06,8.325106620788574
2001-08-07,8.445756912231445
2001-08-08,8.204447746276855
2001-08-09,8.127230644226074
2001-08-10,8.445756912231445
2001-08-13,8.27684211730957
2001-08-14,8.65810775756836
2001-08-15,8.494017601013184
2001-08-16,9.029723167419434
2001-08-17,8.807718276977539
2001-08-20,9.179330825805664
2001-08-21,9.077983856201172
2001-08-22,9.410988807678223
2001-08-23,8.95732593536377
2001-08-24,8.798066139221191
2001-08-27,8.817367553710938
2001-08-28,8.590544700622559
2001-08-29,8.180319786071777
2001-08-30,8.325106620788574
2001-08-31,8.107925415039062
2001-09-04,7.577049732208252
2001-09-05,7.52878999710083
2001-09-06,7.432265281677246
2001-09-07,7.577049732208252
2001-09-10,7.601179122924805
2001-09-17,7.070304870605469
2001-09-18,6.949653148651123
2001-09-19,6.635950565338135
2001-09-20,6.563560485839844
2001-09-21,6.491167068481445
2001-09-24,6.997913837432861
2001-09-25,6.756606578826904
2001-09-26,7.046176910400391
2001-09-27,6.804868221282959
2001-09-28,6.997913837432861
2001-10-01,7.070304870605469
2001-10-02,7.142696380615234
2001-10-03,7.070304870605469
2001-10-04,7.842489242553711
2001-10-05,8.218931198120117
2001-10-08,7.992099285125732
2001-10-09,7.9148783683776855
2001-10-10,8.083796501159668
2001-10-11,7.963142395019531
2001-10-12,8.103100776672363
2001-10-15,7.7990522384643555
2001-10-16,8.011404037475586
2001-10-17,7.987271785736084
2001-10-18,7.987271785736084
2001-10-19,7.277830123901367
2001-10-22,7.52878999710083
2001-10-23,7.432265281677246
2001-10-24,7.601179122924805
2001-10-25,7.239219665527344
2001-10-26,7.384003639221191
2001-10-29,7.432265281677246
2001-10-30,7.398482322692871
2001-10-31,7.335742950439453
2001-11-01,7.036520957946777
2001-11-02,7.065479278564453
2001-11-05,7.215087890625
2001-11-06,6.9013895988464355
2001-11-07,6.9303436279296875
2001-11-08,7.480526924133301
2001-11-09,7.606009006500244
2001-11-12,7.721835613250732
2001-11-13,7.384003639221191
2001-11-14,7.456394672393799
2001-11-15,7.663916110992432
2001-11-16,7.6735734939575195
2001-11-19,7.577049732208252
2001-11-20,7.52878999710083
2001-11-21,7.963142395019531
2001-11-23,7.615659236907959
2001-11-26,7.552916526794434
2001-11-27,7.480526924133301
2001-11-28,7.620486736297607
2001-11-29,7.717008113861084
2001-11-30,7.721835613250732
2001-12-03,7.726658821105957
2001-12-04,8.05966567993164
2001-12-05,8.218931198120117
2001-12-06,8.204447746276855
2001-12-07,7.929357528686523
2001-12-10,8.24788761138916
2001-12-11,8.257534980773926
2001-12-12,8.392669677734375
2001-12-13,8.300970077514648
2001-12-14,8.27684211730957
2001-12-17,8.402323722839355
2001-12-18,8.518148422241211
2001-12-19,8.416801452636719
2001-12-20,8.45540714263916
2001-12-21,8.325106620788574
2001-12-24,8.566410064697266
2001-12-26,8.257534980773926
2001-12-27,8.469888687133789
2001-12-28,8.532625198364258
2001-12-31,8.257534980773926
2002-01-02,8.474712371826172
2002-01-03,8.561580657958984
2002-01-04,8.325106620788574
2002-01-07,8.204447746276855
2002-01-08,8.107925415039062
2002-01-09,8.465063095092773
2002-01-10,8.421624183654785
2002-01-11,8.175491333007812
2002-01-14,8.228578567504883
2002-01-15,8.117578506469727
2002-01-16,8.204447746276855
2002-01-17,8.300970077514648
2002-01-18,8.349231719970703
2002-01-22,8.05966567993164
2002-01-23,8.035531997680664
2002-01-24,7.9390106201171875
2002-01-25,7.475699424743652
2002-01-28,7.6735734939575195
2002-01-29,7.384003639221191
2002-01-30,7.591528415679932
2002-01-31,7.499830722808838
2002-02-01,7.721835613250732
2002-02-04,7.721835613250732
2002-02-05,7.625312805175781
2002-02-06,7.480526924133301
2002-02-07,7.963142395019531
2002-02-08,7.852137565612793
2002-02-11,8.107925415039062
2002-02-12,8.300970077514648
2002-02-13,8.204447746276855
2002-02-14,7.963142395019531
2002-02-15,7.9148783683776855
2002-02-19,8.180319786071777
2002-02-20,7.649445533752441
2002-02-21,7.548095703125
2002-02-22,7.963142395019531
2002-02-25,7.8666181564331055
2002-02-26,8.083796501159668
2002-02-27,7.842489242553711
2002-02-28,8.175491333007812
2002-03-01,8.180319786071777
2002-03-04,8.185141563415527
2002-03-05,8.204447746276855
2002-03-06,8.016230583190918
2002-03-07,7.967967510223389
2002-03-08,8.15618896484375
2002-03-11,8.204447746276855
2002-03-12,7.963142395019531
2002-03-13,8.222121238708496
2002-03-14,7.837547302246094
2002-03-15,8.007927894592285
2002-03-18,8.129629135131836
2002-03-19,8.543413162231445
2002-03-20,8.762474060058594
2002-03-21,8.64077377319336
2002-03-22,8.665114402770996
2002-03-25,8.665114402770996
2002-03-26,8.470389366149902
2002-03-27,8.567755699157715
2002-03-28,8.850098609924316
2002-04-01,8.533677101135254
2002-04-02,8.567755699157715
2002-04-03,8.441181182861328
2002-04-04,8.543413162231445
2002-04-05,8.592093467712402
2002-04-08,8.567755699157715
2002-04-09,8.173441886901855
2002-04-10,8.11502456665039
2002-04-11,8.519070625305176
2002-04-12,8.470389366149902
2002-04-15,8.071213722229004
2002-04-16,8.446051597595215
2002-04-17,8.762474060058594
2002-04-18,8.431447982788086
2002-04-19,8.665114402770996
2002-04-22,8.402241706848145
2002-04-23,8.368162155151367
2002-04-24,8.37303352355957
2002-04-25,8.275668144226074
2002-04-26,8.300008773803711
2002-04-29,8.441181182861328
2002-04-30,8.519070625305176
2002-05-01,8.358424186706543
2002-05-02,8.421712875366211
2002-05-03,8.743001937866211
2002-05-06,8.762474060058594
2002-05-07,8.421712875366211
2002-05-08,8.708925247192383
2002-05-09,8.713791847229004
2002-05-10,8.908514976501465
2002-05-13,8.908514976501465
2002-05-14,8.470389366149902
2002-05-15,8.519070625305176
2002-05-16,8.494731903076172
2002-05-17,8.592093467712402
2002-05-20,8.64077377319336
2002-05-21,8.5482816696167
