Date,SYF
2014-12-10,23.468564987182617
2014-12-11,23.365659713745117
2014-12-12,22.954072952270508
2014-12-15,22.661211013793945
2014-12-16,22.510822296142578
2014-12-17,22.874927520751953
2014-12-18,23.547704696655273
2014-12-19,23.74559211730957
2014-12-22,23.62686538696289
2014-12-23,23.74559211730957
2014-12-24,23.832660675048828
2014-12-26,24.1413516998291
2014-12-29,24.109691619873047
2014-12-30,23.74559211730957
2014-12-31,23.547704696655273
2015-01-02,23.334001541137695
2015-01-05,23.151954650878906
2015-01-06,22.835350036621094
2015-01-07,23.112380981445312
2015-01-08,23.72976303100586
2015-01-09,23.508142471313477
2015-01-12,23.373579025268555
2015-01-13,23.516056060791016
2015-01-14,23.072797775268555
2015-01-15,22.574142456054688
2015-01-16,22.9461612701416
2015-01-20,23.033226013183594
2015-01-21,23.09654426574707
2015-01-22,22.9936466217041
2015-01-23,24.51336669921875
2015-01-26,24.798311233520508
2015-01-27,24.790401458740234
2015-01-28,24.7349910736084
2015-01-29,24.719165802001953
2015-01-30,24.426300048828125
2015-02-02,24.66375732421875
2015-02-03,24.640005111694336
2015-02-04,24.7349910736084
2015-02-05,25.328630447387695
2015-02-06,25.43943977355957
2015-02-09,25.64523696899414
2015-02-10,26.207223892211914
2015-02-11,26.55548667907715
2015-02-12,26.602983474731445
2015-02-13,25.961843490600586
2015-02-17,25.265310287475586
2015-02-18,25.257396697998047
2015-02-19,25.233652114868164
2015-02-20,25.795631408691406
2015-02-23,25.819377899169922
2015-02-24,25.613576889038086
2015-02-25,25.55817222595215
2015-02-26,25.684816360473633
2015-02-27,25.289052963256836
2015-03-02,25.29697036743164
2015-03-03,25.43943977355957
2015-03-04,25.241565704345703
2015-03-05,25.29697036743164
2015-03-06,24.695419311523438
2015-03-09,25.31280517578125
2015-03-10,24.61626434326172
2015-03-11,24.972450256347656
2015-03-12,25.241565704345703
2015-03-13,25.186159133911133
2015-03-16,25.289052963256836
2015-03-17,25.51068115234375
2015-03-18,25.265310287475586
2015-03-19,25.621488571166992
2015-03-20,25.526514053344727
2015-03-23,25.154495239257812
2015-03-24,25.051597595214844
2015-03-25,24.473787307739258
2015-03-26,24.228416442871094
2015-03-27,23.79307746887207
2015-03-30,23.97513198852539
2015-03-31,24.02262306213379
2015-04-01,24.07011604309082
2015-04-02,24.228416442871094
2015-04-06,23.618947982788086
2015-04-07,23.55562400817871
2015-04-08,23.721851348876953
2015-04-09,23.856407165527344
2015-04-10,24.212589263916016
2015-04-13,24.25217056274414
2015-04-14,24.157182693481445
2015-04-15,24.283828735351562
2015-04-16,24.355064392089844
2015-04-17,24.157182693481445
2015-04-20,24.457956314086914
2015-04-21,24.695419311523438
2015-04-22,24.568771362304688
2015-04-23,24.505447387695312
2015-04-24,24.39463233947754
2015-04-27,24.236331939697266
2015-04-28,24.267995834350586
2015-04-29,24.33131217956543
2015-04-30,24.655845642089844
2015-05-01,24.948699951171875
2015-05-04,25.09909439086914
2015-05-05,25.281145095825195
2015-05-06,25.39986801147461
2015-05-07,25.843114852905273
2015-05-08,26.2784481048584
2015-05-11,26.033084869384766
2015-05-12,26.215131759643555
2015-05-13,26.040998458862305
2015-05-14,25.93810272216797
2015-05-15,25.17824363708496
2015-05-18,25.201988220214844
2015-05-19,25.376123428344727
2015-05-20,25.843114852905273
2015-05-21,25.70064353942871
2015-05-22,25.72439193725586
2015-05-26,25.423612594604492
2015-05-27,25.692731857299805
2015-05-28,25.748136520385742
2015-05-29,25.55817222595215
2015-06-01,25.653152465820312
2015-06-02,25.843114852905273
2015-06-03,26.26262855529785
2015-06-04,25.92227554321289
2015-06-05,25.961843490600586
2015-06-08,25.843114852905273
2015-06-09,26.009347915649414
2015-06-10,26.35760498046875
2015-06-11,26.29429054260254
2015-06-12,26.215131759643555
2015-06-15,26.09640884399414
2015-06-16,25.72439193725586
2015-06-17,25.92227554321289
2015-06-18,25.977680206298828
2015-06-19,26.05682373046875
2015-06-22,26.048913955688477
2015-06-23,26.11223030090332
2015-06-24,25.930187225341797
2015-06-25,25.969762802124023
2015-06-26,25.882699966430664
2015-06-29,25.51068115234375
2015-06-30,26.064746856689453
2015-07-01,26.373441696166992
2015-07-02,26.230958938598633
2015-07-06,25.72439193725586
2015-07-07,25.72439193725586
2015-07-08,25.336545944213867
2015-07-09,25.803544998168945
2015-07-10,26.17555809020996
2015-07-13,26.397186279296875
2015-07-14,26.729625701904297
2015-07-15,27.022483825683594
2015-07-16,27.014570236206055
2015-07-17,27.766510009765625
2015-07-20,28.486799240112305
2015-07-21,28.18602180480957
2015-07-22,28.24142837524414
2015-07-23,28.20185089111328
2015-07-24,27.44990348815918
2015-07-27,27.402416229248047
2015-07-28,27.093713760375977
2015-07-29,27.29159164428711
2015-07-30,27.386585235595703
2015-07-31,27.19662094116211
2015-08-03,27.19662094116211
2015-08-04,27.23619270324707
2015-08-05,27.354923248291016
2015-08-06,27.014570236206055
2015-08-07,26.895837783813477
2015-08-10,27.402416229248047
2015-08-11,27.441991806030273
2015-08-12,27.671531677246094
2015-08-13,27.829833984375
2015-08-14,27.81400489807129
2015-08-17,27.95647621154785
2015-08-18,27.81400489807129
2015-08-19,27.671531677246094
2015-08-20,27.19662094116211
2015-08-21,26.69005012512207
2015-08-24,26.2388916015625
2015-08-25,26.11223030090332
2015-08-26,25.85894775390625
2015-08-27,25.58983612060547
2015-08-28,25.843114852905273
2015-08-31,26.080581665039062
2015-09-01,25.09909439086914
2015-09-02,25.16241455078125
2015-09-03,25.479019165039062
2015-09-04,25.012027740478516
2015-09-08,25.550260543823242
2015-09-09,25.431528091430664
2015-09-10,25.39986801147461
2015-09-11,24.798311233520508
2015-09-14,24.671674728393555
2015-09-15,24.63210105895996
2015-09-16,24.442134857177734
2015-09-17,24.355064392089844
2015-09-18,24.1888427734375
2015-09-21,24.434215545654297
2015-09-22,24.204675674438477
2015-09-23,24.584606170654297
2015-09-24,24.402549743652344
2015-09-25,24.56085968017578
2015-09-28,24.66375732421875
2015-09-29,24.568771362304688
2015-09-30,24.774568557739258
2015-10-01,24.8378849029541
2015-10-02,25.186159133911133
2015-10-05,26.365528106689453
2015-10-06,25.961843490600586
2015-10-07,25.431528091430664
2015-10-08,25.613576889038086
2015-10-09,25.6373233795166
2015-10-12,25.59775161743164
2015-10-13,25.186159133911133
2015-10-14,24.95661735534668
2015-10-15,24.790401458740234
2015-10-16,23.864320755004883
2015-10-19,24.806230545043945
2015-10-20,25.59775161743164
2015-10-21,25.692731857299805
2015-10-22,25.194074630737305
2015-10-23,25.083255767822266
2015-10-26,24.85371971130371
2015-10-27,25.114917755126953
2015-10-28,24.89330291748047
2015-10-29,24.473787307739258
2015-10-30,24.347150802612305
2015-11-02,24.798311233520508
2015-11-03,25.67690086364746
2015-11-04,25.3919620513916
2015-11-05,25.81145668029785
2015-11-06,26.895837783813477
2015-11-09,25.740222930908203
2015-11-10,24.600431442260742
2015-11-11,24.481704711914062
2015-11-12,24.370891571044922
2015-11-13,24.157182693481445
2015-11-16,23.97513198852539
2015-11-17,24.204675674438477
2015-11-18,25.00411033630371
2015-11-19,25.051597595214844
2015-11-20,24.814146041870117
2015-11-23,24.972450256347656
2015-11-24,24.806230545043945
2015-11-25,24.95661735534668
2015-11-27,24.814146041870117
2015-11-30,25.194074630737305
2015-12-01,25.653152465820312
2015-12-02,25.201988220214844
2015-12-03,24.608354568481445
2015-12-04,25.352371215820312
2015-12-07,24.814146041870117
2015-12-08,24.822065353393555
2015-12-09,24.228416442871094
2015-12-10,24.576692581176758
2015-12-11,23.721851348876953
2015-12-14,23.4923095703125
2015-12-15,23.80891227722168
2015-12-16,24.165102005004883
2015-12-17,23.753507614135742
2015-12-18,23.357746124267578
2015-12-21,23.531885147094727
2015-12-22,23.911813735961914
2015-12-23,24.14927101135254
2015-12-24,24.220502853393555
2015-12-28,23.88015365600586
2015-12-29,24.291744232177734
2015-12-30,24.08594512939453
2015-12-31,24.07011604309082
2016-01-04,23.698102951049805
2016-01-05,23.832660675048828
2016-01-06,23.666440963745117
2016-01-07,23.049055099487305
2016-01-08,22.82743263244629
2016-01-11,22.71661376953125
2016-01-12,22.874927520751953
2016-01-13,21.82220458984375
2016-01-14,22.30502700805664
2016-01-15,21.877607345581055
2016-01-19,22.186294555664062
2016-01-20,21.861780166625977
2016-01-21,21.948841094970703
2016-01-22,23.00156021118164
2016-01-25,22.542484283447266
2016-01-26,22.684961318969727
2016-01-27,22.510822296142578
2016-01-28,22.154638290405273
2016-01-29,22.4949951171875
2016-02-01,22.534568786621094
2016-02-02,21.378952026367188
2016-02-03,20.848628997802734
2016-02-04,20.824888229370117
2016-02-05,19.970041275024414
2016-02-08,19.376401901245117
2016-02-09,19.851322174072266
2016-02-10,19.79591178894043
2016-02-11,19.39223289489746
2016-02-12,20.080860137939453
2016-02-16,20.69032859802246
2016-02-17,20.793228149414062
2016-02-18,21.070253372192383
2016-02-19,21.188983917236328
2016-02-22,21.933015823364258
2016-02-23,21.774709701538086
2016-02-24,21.948841094970703
2016-02-25,21.988418579101562
2016-02-26,22.10714340209961
2016-02-29,21.331457138061523
2016-03-01,21.79054069519043
2016-03-02,22.360427856445312
2016-03-03,22.60580825805664
2016-03-04,22.637470245361328
2016-03-07,22.574142456054688
2016-03-08,21.925098419189453
2016-03-09,21.90926742553711
2016-03-10,22.01215934753418
2016-03-11,22.811601638793945
2016-03-14,22.518733978271484
2016-03-15,21.90926742553711
2016-03-16,21.861780166625977
2016-03-17,22.241708755493164
2016-03-18,22.52665138244629
2016-03-21,22.78784942626953
2016-03-22,22.645376205444336
2016-03-23,22.4949951171875
2016-03-24,22.518733978271484
2016-03-28,22.463333129882812
2016-03-29,22.479162216186523
2016-03-30,22.463333129882812
2016-03-31,22.684961318969727
2016-04-01,23.21527671813965
2016-04-04,22.930328369140625
2016-04-05,22.645376205444336
2016-04-06,22.677040100097656
2016-04-07,22.138809204101562
2016-04-08,22.178386688232422
2016-04-11,22.059663772583008
2016-04-12,22.28919792175293
2016-04-13,22.890743255615234
2016-04-14,23.01739501953125
2016-04-15,22.906587600708008
2016-04-18,23.05696678161621
2016-04-19,23.603118896484375
2016-04-20,24.275915145874023
2016-04-21,24.07802963256836
2016-04-22,24.1413516998291
2016-04-25,24.0938663482666
2016-04-26,24.66375732421875
2016-04-27,24.442134857177734
2016-04-28,24.51336669921875
2016-04-29,24.19675636291504
2016-05-02,24.798311233520508
2016-05-03,24.600431442260742
2016-05-04,23.93556022644043
2016-05-05,23.61103057861328
2016-05-06,23.80891227722168
2016-05-09,23.71393585205078
2016-05-10,24.1888427734375
2016-05-11,23.690187454223633
2016-05-12,23.286510467529297
2016-05-13,22.985729217529297
2016-05-16,22.906587600708008
2016-05-17,23.167781829833984
2016-05-18,23.832660675048828
2016-05-19,23.698102951049805
2016-05-20,23.650615692138672
2016-05-23,23.61103057861328
2016-05-24,23.983047485351562
2016-05-25,24.267995834350586
2016-05-26,24.45005226135254
2016-05-27,24.66375732421875
2016-05-31,24.695419311523438
2016-06-01,24.766658782958984
2016-06-02,24.758743286132812
2016-06-03,24.315486907958984
2016-06-06,24.56085968017578
2016-06-07,25.019935607910156
2016-06-08,25.289052963256836
2016-06-09,24.86163902282715
2016-06-10,24.378807067871094
2016-06-13,24.0938663482666
2016-06-14,20.935701370239258
2016-06-15,20.97527503967285
2016-06-16,20.579513549804688
2016-06-17,20.3974666595459
2016-06-20,20.22332763671875
2016-06-21,20.460786819458008
2016-06-22,20.183757781982422
2016-06-23,20.579513549804688
2016-06-24,19.503040313720703
2016-06-27,18.489900588989258
2016-06-28,18.941068649291992
2016-06-29,19.6534366607666
2016-06-30,20.00962257385254
2016-07-01,20.06502914428711
2016-07-05,19.882976531982422
2016-07-06,20.03336524963379
2016-07-07,20.5953426361084
2016-07-08,21.616405487060547
2016-07-11,21.901351928710938
2016-07-12,22.09922981262207
2016-07-13,22.257537841796875
2016-07-14,22.40001106262207
2016-07-15,22.257537841796875
2016-07-18,22.392099380493164
2016-07-19,22.360427856445312
2016-07-20,22.27336883544922
2016-07-21,22.368349075317383
2016-07-22,22.479162216186523
2016-07-25,22.23379135131836
2016-07-26,22.249618530273438
2016-07-27,22.27336883544922
2016-07-28,22.091318130493164
2016-07-29,22.067575454711914
2016-08-01,22.091318130493164
2016-08-02,21.648067474365234
2016-08-03,22.059663772583008
2016-08-04,22.09922981262207
2016-08-05,22.33669090270996
2016-08-08,22.194210052490234
2016-08-09,22.067575454711914
2016-08-10,21.98805046081543
2016-08-11,21.95623779296875
2016-08-12,22.01190185546875
2016-08-15,22.05961799621582
2016-08-16,21.709720611572266
2016-08-17,21.773332595825195
2016-08-18,21.70176887512207
2016-08-19,21.773332595825195
2016-08-22,21.685861587524414
2016-08-23,21.69380760192871
2016-08-24,21.56658172607422
2016-08-25,21.479101181030273
2016-08-26,21.359821319580078
2016-08-29,21.606338500976562
2016-08-30,21.709720611572266
2016-08-31,22.131183624267578
2016-09-01,22.07552719116211
2016-09-02,22.10733413696289
2016-09-06,21.95623779296875
2016-09-07,22.11528205871582
2016-09-08,21.741525650024414
2016-09-09,21.415489196777344
2016-09-12,21.797199249267578
2016-09-13,21.248483657836914
2016-09-14,21.335960388183594
2016-09-15,21.510910034179688
2016-09-16,21.39958381652832
2016-09-19,21.50296401977539
2016-09-20,21.312101364135742
2016-09-21,21.518857955932617
2016-09-22,21.852855682373047
2016-09-23,21.781286239624023
2016-09-26,21.709720611572266
2016-09-27,22.11528205871582
2016-09-28,22.12323570251465
2016-09-29,21.7653865814209
2016-09-30,22.266380310058594
2016-10-03,21.932382583618164
2016-10-04,21.733572006225586
2016-10-05,22.218666076660156
2016-10-06,21.46320152282715
2016-10-07,21.208728790283203
2016-10-10,21.256439208984375
2016-10-11,21.105348587036133
2016-10-12,21.081485748291016
2016-10-13,20.970155715942383
2016-10-14,21.232574462890625
2016-10-17,21.009920120239258
2016-10-18,21.184865951538086
2016-10-19,21.471149444580078
2016-10-20,21.574522018432617
2016-10-21,22.449277877807617
2016-10-24,22.89460563659668
2016-10-25,22.727611541748047
2016-10-26,22.823036193847656
2016-10-27,23.013893127441406
2016-10-28,23.141130447387695
2016-10-31,22.735563278198242
2016-11-01,22.711708068847656
2016-11-02,22.60037612915039
2016-11-03,22.472549438476562
2016-11-04,22.54445457458496
2016-11-07,23.25545883178711
2016-11-08,22.927913665771484
2016-11-09,24.1422176361084
2016-11-10,25.25266456604004
2016-11-11,25.94768714904785
2016-11-14,26.93830680847168
2016-11-15,26.634721755981445
2016-11-16,26.051546096801758
2016-11-17,26.706626892089844
2016-11-18,26.858417510986328
2016-11-21,26.858417510986328
2016-11-22,27.138017654418945
2016-11-23,27.928918838500977
2016-11-25,27.721206665039062
2016-11-28,27.082101821899414
2016-11-29,27.00221061706543
2016-11-30,27.609363555908203
2016-12-01,28.01679039001465
2016-12-02,27.55344009399414
2016-12-05,28.048744201660156
2016-12-06,28.488130569458008
2016-12-07,28.90355682373047
2016-12-08,29.279027938842773
2016-12-09,29.183162689208984
2016-12-12,28.711820602416992
2016-12-13,28.975448608398438
2016-12-14,28.711820602416992
2016-12-15,29.50271224975586
2016-12-16,29.263051986694336
2016-12-19,29.478736877441406
2016-12-20,29.766342163085938
2016-12-21,29.638519287109375
2016-12-22,29.46277618408203
2016-12-23,29.53466796875
2016-12-27,29.558626174926758
2016-12-28,28.95148468017578
2016-12-29,28.831661224365234
2016-12-30,28.975448608398438
2017-01-03,29.6065616607666
2017-01-04,30.30158805847168
2017-01-05,29.486738204956055
2017-01-06,29.662485122680664
2017-01-09,29.478736877441406
2017-01-10,29.52667999267578
2017-01-11,29.0473575592041
2017-01-12,28.863603591918945
2017-01-13,29.01539421081543
2017-01-17,28.368295669555664
2017-01-18,28.679868698120117
2017-01-19,28.44818687438965
2017-01-20,28.95148468017578
2017-01-23,28.576017379760742
2017-01-24,28.82366371154785
2017-01-25,28.687854766845703
2017-01-26,29.310983657836914
2017-01-27,29.263051986694336
2017-01-30,29.13523292541504
2017-01-31,28.61595344543457
2017-02-01,28.75975227355957
2017-02-02,28.334814071655273
2017-02-03,29.272890090942383
2017-02-06,29.224781036376953
2017-02-07,28.904075622558594
2017-02-08,28.67957305908203
2017-02-09,29.256853103637695
2017-02-10,29.04037857055664
2017-02-13,29.385141372680664
2017-02-14,29.92232322692871
2017-02-15,29.890260696411133
2017-02-16,29.545495986938477
2017-02-17,29.40918731689453
2017-02-21,29.553516387939453
2017-02-22,29.489370346069336
2017-02-23,29.369110107421875
2017-02-24,29.248830795288086
2017-02-27,29.617650985717773
2017-02-28,29.056406021118164
2017-03-01,29.57756996154785
2017-03-02,28.83993148803711
2017-03-03,28.904075622558594
2017-03-06,28.527231216430664
2017-03-07,28.54326629638672
2017-03-08,28.631467819213867
2017-03-09,28.74371910095215
2017-03-10,28.871994018554688
2017-03-13,28.888032913208008
2017-03-14,28.799842834472656
2017-03-15,28.70362663269043
2017-03-16,28.727684020996094
2017-03-17,28.15841293334961
2017-03-20,27.42078399658203
2017-03-21,26.474699020385742
2017-03-22,26.522794723510742
2017-03-23,26.80341911315918
2017-03-24,26.707204818725586
2017-03-27,26.250192642211914
2017-03-28,26.987823486328125
2017-03-29,27.084043502807617
2017-03-30,27.605192184448242
2017-03-31,27.500957489013672
2017-04-03,27.06800651550293
2017-04-04,27.043947219848633
2017-04-05,26.667112350463867
2017-04-06,26.64305877685547
2017-04-07,26.58693504333496
2017-04-10,26.354415893554688
2017-04-11,26.498737335205078
2017-04-12,26.306312561035156
2017-04-13,25.953527450561523
2017-04-17,26.474699020385742
2017-04-18,26.338382720947266
2017-04-19,26.458650588989258
2017-04-20,27.14015769958496
2017-04-21,26.76332664489746
2017-04-24,27.18025779724121
2017-04-25,27.116104125976562
2017-04-26,26.64305877685547
2017-04-27,26.498737335205078
2017-04-28,22.289405822753906
2017-05-01,22.40165901184082
2017-05-02,23.147308349609375
2017-05-03,23.067136764526367
2017-05-04,23.09129524230957
2017-05-05,23.042966842651367
2017-05-08,22.857725143432617
2017-05-09,22.63220977783203
2017-05-10,22.358360290527344
2017-05-11,21.68987464904785
2017-05-12,21.416027069091797
2017-05-15,21.834850311279297
2017-05-16,21.617385864257812
2017-05-17,21.343542098999023
2017-05-18,21.343542098999023
2017-05-19,21.617385864257812
2017-05-22,21.67376136779785
2017-05-23,21.617385864257812
2017-05-24,21.585161209106445
2017-05-25,21.931499481201172
2017-05-26,22.044252395629883
2017-05-30,21.826791763305664
2017-05-31,21.625436782836914
2017-06-01,21.923442840576172
2017-06-02,22.068410873413086
2017-06-05,22.519447326660156
2017-06-06,22.78523826599121
2017-06-07,23.252376556396484
2017-06-08,23.09129524230957
2017-06-09,23.11545753479004
2017-06-12,23.163780212402344
2017-06-13,23.349029541015625
2017-06-14,23.542325973510742
2017-06-15,23.73563003540039
2017-06-16,23.622867584228516
2017-06-19,23.69535255432129
2017-06-20,23.711469650268555
2017-06-21,23.920879364013672
2017-06-22,23.59870147705078
2017-06-23,23.332921981811523
2017-06-26,23.904766082763672
2017-06-27,23.711469650268555
2017-06-28,24.001419067382812
2017-06-29,23.80006217956543
2017-06-30,24.01753044128418
2017-07-03,24.21082305908203
2017-07-05,23.98531150817871
2017-07-06,23.663137435913086
2017-07-07,23.920879364013672
2017-07-10,23.46178436279297
2017-07-11,23.4376277923584
2017-07-12,23.622867584228516
2017-07-13,23.647031784057617
2017-07-14,23.74367904663086
2017-07-17,23.88060188293457
2017-07-18,23.622867584228516
2017-07-19,23.76784324645996
2017-07-20,23.78394889831543
2017-07-21,24.863208770751953
2017-07-24,24.75851058959961
2017-07-25,24.87932586669922
2017-07-26,24.62158966064453
2017-07-27,24.436344146728516
2017-07-28,24.114177703857422
2017-07-31,24.42023468017578
2017-08-01,24.06585121154785
2017-08-02,24.21082305908203
2017-08-03,24.21082305908203
2017-08-04,24.178443908691406
2017-08-07,24.607460021972656
2017-08-08,24.86648941040039
2017-08-09,24.486038208007812
2017-08-10,23.733247756958008
2017-08-11,23.6361083984375
2017-08-14,23.99227523803711
2017-08-15,25.085041046142578
2017-08-16,24.987903594970703
2017-08-17,24.364622116088867
2017-08-18,24.340343475341797
2017-08-21,24.494136810302734
2017-08-22,24.558887481689453
2017-08-23,24.53460693359375
2017-08-24,24.656023025512695
2017-08-25,24.720783233642578
2017-08-28,24.518417358398438
2017-08-29,24.38081932067871
2017-08-30,24.817920684814453
2017-08-31,24.923152923583984
2017-09-01,25.02837562561035
2017-09-05,24.178443908691406
2017-09-06,24.251296997070312
2017-09-07,23.52278709411621
2017-09-08,23.109960556030273
2017-09-11,23.59563636779785
2017-09-12,23.62801742553711
2017-09-13,23.733247756958008
2017-09-14,23.231382369995117
2017-09-15,23.490407943725586
2017-09-18,23.684682846069336
2017-09-19,23.547073364257812
2017-09-20,23.474218368530273
2017-09-21,23.38517951965332
2017-09-22,23.854663848876953
2017-09-25,23.92751121520996
2017-09-26,24.235105514526367
2017-09-27,25.044567108154297
2017-09-28,25.246932983398438
2017-09-29,25.13361167907715
2017-10-02,25.481666564941406
2017-10-03,25.67593765258789
2017-10-04,25.34406280517578
2017-10-05,25.627370834350586
2017-10-06,25.34406280517578
2017-10-09,25.449289321899414
2017-10-10,25.700223922729492
2017-10-11,25.433107376098633
2017-10-12,24.801734924316406
2017-10-13,24.947433471679688
2017-10-16,25.497859954833984
2017-10-17,25.076950073242188
2017-10-18,25.50595474243164
2017-10-19,25.6678409576416
2017-10-20,26.74442481994629
2017-10-23,26.453014373779297
2017-10-24,26.428726196289062
2017-10-25,26.210180282592773
2017-10-26,26.6068172454834
2017-10-27,26.66347885131836
2017-10-30,26.388259887695312
2017-10-31,26.404449462890625
2017-11-01,26.574432373046875
2017-11-02,26.890127182006836
2017-11-03,26.922651290893555
2017-11-06,26.64617919921875
2017-11-07,26.31279945373535
2017-11-08,26.076995849609375
2017-11-09,26.09326171875
2017-11-10,26.076995849609375
2017-11-13,26.499820709228516
2017-11-14,26.475435256958008
2017-11-15,26.45102882385254
2017-11-16,27.142196655273438
2017-11-17,27.532485961914062
2017-11-20,27.532485961914062
2017-11-21,27.459318161010742
2017-11-22,27.377994537353516
2017-11-24,27.231643676757812
2017-11-27,27.003965377807617
2017-11-28,28.044761657714844
2017-11-29,28.744056701660156
2017-11-30,29.183141708374023
2017-12-01,29.223798751831055
2017-12-04,30.451616287231445
2017-12-05,30.337778091430664
2017-12-06,30.402841567993164
2017-12-07,30.36217498779297
2017-12-08,30.492292404174805
2017-12-11,30.565465927124023
2017-12-12,30.378435134887695
2017-12-13,29.792997360229492
2017-12-14,30.077577590942383
2017-12-15,30.240203857421875
2017-12-18,31.31353759765625
2017-12-19,31.045202255249023
2017-12-20,30.86631965637207
2017-12-21,31.38671875
2017-12-22,31.524953842163086
2017-12-26,31.47616195678711
2017-12-27,31.38671875
2017-12-28,31.687578201293945
2017-12-29,31.394851684570312
2018-01-02,31.59813117980957
2018-01-03,31.809534072875977
2018-01-04,32.03721618652344
2018-01-05,32.31369400024414
2018-01-08,31.923385620117188
2018-01-09,32.06974792480469
2018-01-10,32.248634338378906
2018-01-11,32.32994842529297
2018-01-12,32.01283264160156
2018-01-16,30.8419132232666
2018-01-17,30.94762420654297
2018-01-18,30.32965660095215
2018-01-19,31.281021118164062
2018-01-22,32.134796142578125
2018-01-23,32.3462028503418
2018-01-24,32.31369400024414
2018-01-25,32.183589935302734
2018-01-26,32.695858001708984
2018-01-29,32.65520477294922
2018-01-30,32.2242546081543
2018-01-31,32.264892578125
2018-02-01,32.248634338378906
2018-02-02,31.571163177490234
2018-02-05,30.10198402404785
2018-02-06,30.746801376342773
2018-02-07,30.608057022094727
2018-02-08,28.551172256469727
2018-02-09,28.591995239257812
2018-02-12,29.579614639282227
2018-02-13,29.391876220703125
2018-02-14,29.9550724029541
2018-02-15,30.069347381591797
2018-02-16,29.979562759399414
2018-02-20,29.84079933166504
2018-02-21,29.848960876464844
2018-02-22,29.653074264526367
2018-02-23,30.322362899780273
2018-02-26,30.518264770507812
2018-02-27,30.04485321044922
2018-02-28,29.70204734802246
2018-03-01,29.26129913330078
2018-03-02,29.32658576965332
2018-03-05,29.571455001831055
2018-03-06,29.546964645385742
2018-03-07,29.628585815429688
2018-03-08,30.069347381591797
2018-03-09,30.428470611572266
2018-03-12,30.18361473083496
2018-03-13,29.938745498657227
2018-03-14,29.46534538269043
2018-03-15,28.298158645629883
2018-03-16,28.730756759643555
2018-03-19,28.779727935791016
2018-03-20,28.89399528503418
2018-03-21,28.812376022338867
2018-03-22,27.53091812133789
2018-03-23,26.535127639770508
2018-03-26,27.179941177368164
2018-03-27,26.665727615356445
2018-03-28,27.024864196777344
2018-03-29,27.367671966552734
2018-04-02,26.657564163208008
2018-04-03,27.286046981811523
2018-04-04,27.677827835083008
2018-04-05,28.404264450073242
2018-04-06,27.596208572387695
2018-04-09,27.63701820373535
2018-04-10,28.126745223999023
2018-04-11,27.947179794311523
2018-04-12,28.428754806518555
