Date,CRM
2018-07-27,141.82772827148438
2018-07-30,136.03282165527344
2018-07-31,135.16554260253906
2018-08-01,135.68788146972656
2018-08-02,139.09780883789062
2018-08-03,138.999267578125
2018-08-06,140.64511108398438
2018-08-07,142.35008239746094
2018-08-08,143.0695037841797
2018-08-09,143.71011352539062
2018-08-10,143.4045867919922
2018-08-13,142.3599090576172
2018-08-14,144.44924926757812
2018-08-15,142.94140625
2018-08-16,143.62139892578125
2018-08-17,142.92169189453125
2018-08-20,143.60169982910156
2018-08-21,143.42428588867188
2018-08-22,144.3408203125
2018-08-23,145.69100952148438
2018-08-24,150.09634399414062
2018-08-27,149.48532104492188
2018-08-28,150.7763671875
2018-08-29,152.5601806640625
2018-08-30,149.93865966796875
2018-08-31,150.47084045410156
2018-09-04,150.99317932128906
2018-09-05,146.49916076660156
2018-09-06,146.67654418945312
2018-09-07,148.25335693359375
2018-09-10,149.13050842285156
2018-09-11,150.62850952148438
2018-09-12,153.12191772460938
2018-09-13,155.8912353515625
2018-09-14,155.21127319335938
2018-09-17,152.67845153808594
2018-09-18,153.74282836914062
2018-09-19,150.68763732910156
2018-09-20,153.2500457763672
2018-09-21,153.269775390625
2018-09-24,156.4825897216797
2018-09-25,156.57127380371094
2018-09-26,156.0391082763672
2018-09-27,158.10870361328125
2018-09-28,156.7289581298828
2018-10-01,157.54696655273438
2018-10-02,154.98455810546875
2018-10-03,156.79795837402344
2018-10-04,152.65872192382812
2018-10-05,152.82626342773438
2018-10-08,146.49916076660156
2018-10-09,146.351318359375
2018-10-10,135.81597900390625
2018-10-11,137.22531127929688
2018-10-12,144.6168212890625
2018-10-15,139.89608764648438
2018-10-16,145.30665588378906
2018-10-17,144.8828582763672
2018-10-18,140.77320861816406
2018-10-19,138.4572296142578
2018-10-22,140.88162231445312
2018-10-23,138.62477111816406
2018-10-24,131.3318328857422
2018-10-25,138.76272583007812
2018-10-26,133.55914306640625
2018-10-29,129.0946807861328
2018-10-30,130.25759887695312
2018-10-31,135.25424194335938
2018-11-01,137.5702362060547
2018-11-02,134.8107452392578
2018-11-05,133.48028564453125
2018-11-06,132.01182556152344
2018-11-07,139.7384033203125
2018-11-08,139.8172607421875
2018-11-09,134.93887329101562
2018-11-12,128.6117706298828
2018-11-13,130.2477569580078
2018-11-14,127.47842407226562
2018-11-15,130.57296752929688
2018-11-16,130.6321258544922
2018-11-19,119.25908660888672
2018-11-20,118.92399597167969
2018-11-21,121.80174255371094
2018-11-23,120.26432037353516
2018-11-26,124.5809555053711
2018-11-27,125.69461059570312
2018-11-28,138.6050262451172
2018-11-29,137.69833374023438
2018-11-30,140.6943817138672
2018-12-03,142.06430053710938
2018-12-04,137.22531127929688
2018-12-06,140.00450134277344
2018-12-07,133.98291015625
2018-12-10,135.2838134765625
2018-12-11,134.8107452392578
2018-12-12,138.06301879882812
2018-12-13,139.09780883789062
2018-12-14,135.05715942382812
2018-12-17,128.93698120117188
2018-12-18,130.40542602539062
2018-12-19,129.26222229003906
2018-12-20,125.8818588256836
2018-12-21,121.131591796875
2018-12-24,119.574462890625
2018-12-26,128.94683837890625
2018-12-27,133.24375915527344
2018-12-28,132.73129272460938
2018-12-31,134.9881591796875
2019-01-02,133.5886993408203
2019-01-03,128.51319885253906
2019-01-04,135.9638214111328
2019-01-07,140.16220092773438
2019-01-08,143.61155700683594
2019-01-09,143.87762451171875
2019-01-10,144.9124298095703
2019-01-11,145.41506958007812
2019-01-14,143.93678283691406
2019-01-15,147.0313262939453
2019-01-16,146.39073181152344
2019-01-17,147.6522216796875
2019-01-18,150.30328369140625
2019-01-22,146.7947998046875
2019-01-23,147.58323669433594
2019-01-24,144.74490356445312
2019-01-25,147.57337951660156
2019-01-28,145.19825744628906
2019-01-29,143.079345703125
2019-01-30,147.0017852783203
2019-01-31,149.77110290527344
2019-02-01,153.6146697998047
2019-02-04,155.4379119873047
2019-02-05,156.6895294189453
2019-02-06,155.8419952392578
2019-02-07,152.68829345703125
2019-02-08,154.40310668945312
2019-02-11,157.59622192382812
2019-02-12,160.43458557128906
2019-02-13,158.07911682128906
2019-02-14,157.16259765625
2019-02-15,156.74868774414062
2019-02-19,158.2860870361328
2019-02-20,156.2460479736328
2019-02-21,157.32029724121094
2019-02-22,158.97596740722656
2019-02-25,159.02525329589844
2019-02-26,160.64154052734375
2019-02-27,160.759765625
2019-02-28,161.28208923339844
2019-03-01,162.14938354492188
2019-03-04,156.20663452148438
2019-03-05,154.6987762451172
2019-03-06,154.5213623046875
2019-03-07,153.34860229492188
2019-03-08,152.81640625
