Date,GRMN
2002-12-13,6.309293746948242
2002-12-16,7.403390884399414
2002-12-17,7.291377544403076
2002-12-18,7.179361343383789
2002-12-19,7.333057403564453
2002-12-20,7.541457653045654
2002-12-23,7.900946617126465
2002-12-24,7.775909423828125
2002-12-26,7.765486717224121
2002-12-27,7.757672309875488
2002-12-30,7.531038284301758
2002-12-31,7.632631778717041
2003-01-02,7.809771537780762
2003-01-03,8.02859115600586
2003-01-06,8.265644073486328
2003-01-07,8.158844947814941
2003-01-08,7.934811592102051
2003-01-09,8.075483322143555
2003-01-10,8.200520515441895
2003-01-13,7.997331619262695
2003-01-14,8.062457084655762
2003-01-15,8.036406517028809
2003-01-16,8.031195640563965
2003-01-17,7.882712364196777
2003-01-21,7.392971038818359
2003-01-22,7.419023036956787
2003-01-23,7.538851261138916
2003-01-24,7.525825023651123
2003-01-27,7.314819812774658
2003-01-28,7.468515872955322
2003-01-29,7.622213363647461
2003-01-30,7.572718143463135
2003-01-31,7.650870323181152
2003-02-03,7.6560773849487305
2003-02-04,7.66389274597168
2003-02-05,7.676918029785156
2003-02-06,7.676918029785156
2003-02-07,7.465913772583008
2003-02-10,7.489356517791748
2003-02-11,7.502381801605225
2003-02-12,7.882712364196777
2003-02-13,7.752461910247803
2003-02-14,8.041617393493652
2003-02-18,8.601688385009766
2003-02-19,8.606900215148926
2003-02-20,8.838741302490234
2003-02-21,8.828326225280762
2003-02-24,8.80748176574707
2003-02-25,8.75278091430664
2003-02-26,8.698074340820312
2003-02-27,8.604293823242188
2003-02-28,8.68765640258789
2003-03-03,8.75278091430664
2003-03-04,8.570430755615234
2003-03-05,8.356821060180664
2003-03-06,8.42455005645752
2003-03-07,8.335982322692871
2003-03-10,8.213545799255371
2003-03-11,8.325562477111816
2003-03-12,8.429760932922363
2003-03-13,8.672024726867676
2003-03-14,8.7814359664917
2003-03-17,8.75278091430664
2003-03-18,9.096636772155762
2003-03-19,8.92991828918457
2003-03-20,9.031511306762695
2003-03-21,9.101851463317871
2003-03-24,8.974204063415527
2003-03-25,9.609820365905762
2003-03-26,9.396210670471191
2003-03-27,9.27377986907959
2003-03-28,9.247727394104004
2003-03-31,9.325878143310547
2003-04-01,9.234703063964844
2003-04-02,9.372766494750977
2003-04-03,9.50301742553711
2003-04-04,9.239914894104004
2003-04-07,9.169580459594727
2003-04-08,9.164369583129883
2003-04-09,9.13050365447998
2003-04-10,9.159162521362305
2003-04-11,9.247727394104004
2003-04-14,9.586376190185547
2003-04-15,9.951075553894043
2003-04-16,10.130821228027344
2003-04-17,10.102166175842285
2003-04-21,10.016202926635742
2003-04-22,10.266278266906738
2003-04-23,10.271492004394531
2003-04-24,10.396528244018555
2003-04-25,10.159478187561035
2003-04-28,10.08132553100586
2003-04-29,10.21678638458252
2003-04-30,11.039962768554688
2003-05-01,11.063409805297852
2003-05-02,11.76935863494873
2003-05-05,11.933476448059082
2003-05-06,12.009020805358887
2003-05-07,11.995996475219727
2003-05-08,11.91784381866455
2003-05-09,11.956918716430664
2003-05-12,12.412798881530762
2003-05-13,12.46489143371582
2003-05-14,12.446661949157715
2003-05-15,12.410189628601074
2003-05-16,12.605561256408691
2003-05-19,11.97254753112793
2003-05-20,11.396848678588867
2003-05-21,11.717263221740723
2003-05-22,11.878774642944336
2003-05-23,12.055912017822266
2003-05-27,12.582119941711426
2003-05-28,12.50917911529541
2003-05-29,12.230441093444824
2003-05-30,12.569093704223633
2003-06-02,12.412798881530762
2003-06-03,12.621191024780273
2003-06-04,12.795730590820312
2003-06-05,13.014551162719727
2003-06-06,13.09269905090332
2003-06-09,12.626402854919434
2003-06-10,12.803544998168945
2003-06-11,12.967655181884766
2003-06-12,13.077070236206055
2003-06-13,12.92598819732666
2003-06-16,12.217424392700195
2003-06-17,11.589612007141113
2003-06-18,11.527095794677734
2003-06-19,11.498444557189941
2003-06-20,11.488021850585938
2003-06-23,10.401740074157715
2003-06-24,10.12039852142334
2003-06-25,9.97191333770752
2003-06-26,10.133426666259766
2003-06-27,10.091745376586914
2003-06-30,10.393927574157715
2003-07-01,10.1256103515625
2003-07-02,10.698711395263672
2003-07-03,10.591904640197754
2003-07-07,10.589299201965332
2003-07-08,11.063409805297852
2003-07-09,11.313493728637695
2003-07-10,11.000889778137207
2003-07-11,11.141560554504395
2003-07-14,11.266603469848633
2003-07-15,11.016517639160156
2003-07-16,10.901900291442871
2003-07-17,10.354848861694336
2003-07-18,10.46425724029541
2003-07-21,10.550225257873535
2003-07-22,10.701316833496094
2003-07-23,10.935762405395508
2003-07-24,11.191055297851562
2003-07-25,11.782384872436523
2003-07-28,12.053306579589844
2003-07-29,12.141877174377441
2003-07-30,10.031831741333008
2003-07-31,9.974519729614258
2003-08-01,9.958892822265625
2003-08-04,9.677552223205566
2003-08-05,9.740071296691895
2003-08-06,9.54730224609375
2003-08-07,9.443102836608887
2003-08-08,9.489992141723633
2003-08-11,9.685368537902832
2003-08-12,9.823432922363281
2003-08-13,9.85468864440918
2003-08-14,9.987546920776367
2003-08-15,9.974519729614258
2003-08-18,10.078719139099121
2003-08-19,10.219391822814941
2003-08-20,10.159478187561035
2003-08-21,10.20375919342041
2003-08-22,10.16468334197998
2003-08-25,10.12039852142334
2003-08-26,10.15166187286377
2003-08-27,10.440813064575195
2003-08-28,10.419973373413086
2003-08-29,10.409554481506348
2003-09-02,10.60492992401123
2003-09-03,11.123327255249023
2003-09-04,11.185842514038086
2003-09-05,11.342144966125488
2003-09-08,11.459368705749512
2003-09-09,11.43331527709961
2003-09-10,11.12853717803955
2003-09-11,10.940978050231934
2003-09-12,10.990467071533203
2003-09-15,10.953998565673828
2003-09-16,11.563569068908691
2003-09-17,11.618268013000488
2003-09-18,11.659952163696289
2003-09-19,11.774576187133789
2003-09-22,11.72247314453125
2003-09-23,11.938689231872559
2003-09-24,11.758942604064941
2003-09-25,11.855332374572754
2003-09-26,11.006098747253418
2003-09-29,10.930556297302246
2003-09-30,10.909712791442871
2003-10-01,10.857617378234863
2003-10-02,11.105090141296387
2003-10-03,11.290044784545898
2003-10-06,11.316095352172852
2003-10-07,11.693824768066406
2003-10-08,11.623482704162598
2003-10-09,11.61306381225586
2003-10-10,11.389031410217285
2003-10-13,10.995677947998047
2003-10-14,11.263994216918945
2003-10-15,11.508862495422363
2003-10-16,11.657343864440918
2003-10-17,11.644320487976074
2003-10-20,11.654743194580078
2003-10-21,11.672979354858398
2003-10-22,11.30046272277832
2003-10-23,11.019126892089844
2003-10-24,10.953998565673828
2003-10-27,11.412476539611816
2003-10-28,11.714662551879883
2003-10-29,13.558990478515625
2003-10-30,13.108329772949219
2003-10-31,13.0249662399292
2003-11-03,13.874191284179688
2003-11-04,14.007051467895508
2003-11-05,13.631929397583008
2003-11-06,13.376643180847168
2003-11-07,13.337566375732422
2003-11-10,13.074464797973633
2003-11-11,13.022366523742676
2003-11-12,13.15261459350586
2003-11-13,13.30630874633789
2003-11-14,12.863454818725586
2003-11-17,13.473028182983398
2003-11-18,13.506895065307617
2003-11-19,13.446975708007812
2003-11-20,13.783016204833984
2003-11-21,13.608488082885742
2003-11-24,14.327468872070312
2003-11-25,14.499393463134766
2003-11-26,14.722826957702637
2003-11-28,14.717575073242188
2003-12-01,14.659741401672363
2003-12-02,14.672883033752441
2003-12-03,14.433680534362793
2003-12-04,14.339052200317383
2003-12-05,14.076189041137695
2003-12-08,13.997334480285645
2003-12-09,13.850135803222656
2003-12-10,13.490012168884277
2003-12-11,14.131392478942871
2003-12-12,14.396888732910156
2003-12-15,14.023615837097168
2003-12-16,13.997334480285645
2003-12-17,14.310135841369629
2003-12-18,14.302255630493164
2003-12-19,14.462593078613281
2003-12-22,14.260197639465332
2003-12-23,14.496767044067383
2003-12-24,14.189225196838379
2003-12-26,14.197105407714844
2003-12-29,14.449451446533203
2003-12-30,14.391622543334961
2003-12-31,14.320653915405273
2004-01-02,14.112992286682129
2004-01-05,14.375848770141602
2004-01-06,15.159175872802734
2004-01-07,15.075060844421387
2004-01-08,15.256434440612793
2004-01-09,15.061917304992676
2004-01-12,15.088212966918945
2004-01-13,14.962024688720703
2004-01-14,15.096094131469727
2004-01-15,15.114485740661621
2004-01-16,15.18021011352539
2004-01-20,15.04877758026123
2004-01-21,15.146035194396973
2004-01-22,14.775406837463379
2004-01-23,14.425793647766113
2004-01-26,14.199738502502441
2004-01-27,13.881680488586426
2004-01-28,13.93161678314209
2004-01-29,13.957908630371094
2004-01-30,13.968422889709473
2004-02-02,13.679265975952148
2004-02-03,13.274463653564453
2004-02-04,12.91960334777832
2004-02-05,13.05103874206543
2004-02-06,13.539956092834473
2004-02-09,13.500527381896973
2004-02-10,13.695039749145508
2004-02-11,12.307137489318848
2004-02-12,12.591025352478027
2004-02-13,12.617310523986816
2004-02-17,12.52531623840332
2004-02-18,12.380743026733398
2004-02-19,12.254569053649902
2004-02-20,12.146794319152832
2004-02-23,12.04164981842041
2004-02-24,12.128395080566406
2004-02-25,12.117881774902344
2004-02-26,12.112622261047363
2004-02-27,12.04953384399414
2004-03-01,12.18359375
2004-03-02,12.341310501098633
2004-03-03,12.196734428405762
2004-03-04,12.228279113769531
2004-03-05,12.091591835021973
2004-03-08,11.778786659240723
2004-03-09,11.134784698486328
2004-03-10,11.061175346374512
2004-03-11,10.77203369140625
2004-03-12,10.866663932800293
2004-03-15,10.469744682312012
2004-03-16,10.475000381469727
2004-03-17,10.685288429260254
2004-03-18,10.619575500488281
2004-03-19,10.606426239013672
2004-03-22,10.535455703735352
2004-03-23,10.469744682312012
2004-03-24,11.15843677520752
2004-03-25,11.660500526428223
2004-03-26,11.38449764251709
2004-03-29,11.281978607177734
2004-03-30,11.644728660583496
2004-03-31,11.226780891418457
2004-04-01,11.145299911499023
2004-04-02,11.30038070678711
2004-04-05,11.239923477172852
2004-04-06,11.1268949508667
2004-04-07,11.15843677520752
2004-04-08,11.189976692199707
2004-04-12,11.097977638244629
2004-04-13,10.685288429260254
2004-04-14,10.829858779907227
2004-04-15,10.572260856628418
2004-04-16,10.55648422241211
2004-04-19,10.714202880859375
2004-04-20,10.482884407043457
2004-04-21,10.564374923706055
2004-04-22,10.616938591003418
2004-04-23,10.53282642364502
2004-04-26,10.159567832946777
2004-04-27,10.335684776306152
2004-04-28,8.65074348449707
2004-04-29,8.684917449951172
2004-04-30,8.469371795654297
2004-05-03,8.327425003051758
2004-05-04,7.859535217285156
2004-05-05,7.922623634338379
2004-05-06,7.754388809204102
2004-05-07,7.746504306793213
2004-05-10,7.649247169494629
2004-05-11,7.7123308181762695
2004-05-12,7.6518754959106445
2004-05-13,7.6045637130737305
2004-05-14,7.646617889404297
2004-05-17,7.473127841949463
2004-05-18,7.78593635559082
2004-05-19,8.119767189025879
2004-05-20,8.290627479553223
2004-05-21,8.569257736206055
2004-05-24,8.695435523986816
2004-05-25,9.024006843566895
2004-05-26,8.811087608337402
2004-05-27,8.997719764709473
2004-05-28,9.126521110534668
2004-06-01,9.150181770324707
2004-06-02,9.055549621582031
2004-06-03,8.882065773010254
2004-06-04,8.879432678222656
2004-06-07,9.234296798706055
2004-06-08,9.194869995117188
2004-06-09,9.029266357421875
2004-06-10,9.079206466674805
2004-06-14,8.682287216186523
2004-06-15,8.790057182312012
2004-06-16,8.259084701538086
2004-06-17,8.101365089416504
2004-06-18,8.393142700195312
2004-06-21,8.219654083251953
2004-06-22,8.621827125549316
2004-06-23,8.769034385681152
2004-06-24,9.039778709411621
2004-06-25,9.110753059387207
2004-06-28,9.489273071289062
2004-06-29,9.389385223388672
2004-06-30,9.741615295410156
2004-07-01,9.110753059387207
2004-07-02,9.045039176940918
2004-07-06,9.160696983337402
2004-07-07,9.331555366516113
2004-07-08,9.276355743408203
2004-07-09,9.420928955078125
2004-07-12,9.176464080810547
2004-07-13,9.344696044921875
2004-07-14,9.242185592651367
2004-07-15,9.02663516998291
2004-07-16,8.971436500549316
2004-07-19,9.171208381652832
2004-07-20,9.19749927520752
2004-07-21,8.905721664428711
2004-07-22,8.937264442443848
2004-07-23,8.611315727233887
2004-07-26,8.629714965820312
2004-07-27,8.845266342163086
2004-07-28,9.920363426208496
2004-07-29,10.007104873657227
2004-07-30,9.857275009155273
2004-08-02,10.172709465026855
2004-08-03,9.820474624633789
2004-08-04,9.93350601196289
2004-08-05,9.786304473876953
2004-08-06,9.50241756439209
2004-08-09,9.441957473754883
2004-08-10,9.954535484313965
2004-08-11,9.812588691711426
2004-08-12,9.51292610168457
2004-08-13,9.444585800170898
2004-08-16,9.515563011169434
2004-08-17,9.752130508422852
2004-08-18,9.965044975280762
2004-08-19,9.854650497436523
2004-08-20,10.014992713928223
2004-08-23,9.96767807006836
