Date,JPM
2000-05-18,23.753807067871094
2000-05-19,22.9238224029541
2000-05-22,22.82500457763672
2000-05-23,23.121423721313477
2000-05-24,22.647130966186523
2000-05-25,22.21238899230957
2000-05-26,22.291433334350586
2000-05-30,23.240009307861328
2000-05-31,23.6154727935791
2000-06-01,24.386201858520508
2000-06-02,25.51262855529785
2000-06-05,25.097623825073242
2000-06-06,24.346668243408203
2000-06-07,24.307138442993164
2000-06-08,24.188562393188477
2000-06-09,23.18071937561035
2000-06-12,23.047330856323242
2000-06-13,22.854644775390625
2000-06-14,23.74393081665039
2000-06-15,23.15107536315918
2000-06-16,21.550373077392578
2000-06-19,22.232147216796875
2000-06-20,22.736074447631836
2000-06-21,22.291433334350586
2000-06-22,21.995006561279297
2000-06-23,22.232147216796875
2000-06-26,22.558223724365234
2000-06-27,22.736074447631836
2000-06-28,22.31366539001465
2000-06-29,22.587854385375977
2000-06-30,21.846776962280273
2000-07-03,22.716032028198242
2000-07-05,22.805564880371094
2000-07-06,22.924985885620117
2000-07-07,23.9100399017334
2000-07-10,23.76078224182129
2000-07-11,24.208534240722656
2000-07-12,24.148836135864258
2000-07-13,24.238388061523438
2000-07-14,25.074203491210938
2000-07-17,24.850318908691406
2000-07-18,24.32794952392578
2000-07-19,24.208534240722656
2000-07-20,24.507041931152344
2000-07-21,25.186128616333008
2000-07-24,24.626441955566406
2000-07-25,24.477184295654297
2000-07-26,23.581697463989258
2000-07-27,23.820484161376953
2000-07-28,23.10409164428711
2000-07-31,23.790637969970703
2000-08-01,24.656301498413086
2000-08-02,24.56673812866211
2000-08-03,23.999588012695312
2000-08-04,25.044342041015625
2000-08-07,25.581661224365234
2000-08-08,25.551809310913086
2000-08-09,24.98464584350586
2000-08-10,24.77570152282715
2000-08-11,24.835391998291016
2000-08-14,25.193605422973633
2000-08-15,24.7458438873291
2000-08-16,24.059274673461914
2000-08-17,24.208534240722656
2000-08-18,24.238388061523438
2000-08-21,24.32794952392578
2000-08-22,25.193605422973633
2000-08-23,25.93985366821289
2000-08-24,25.432397842407227
2000-08-25,24.865253448486328
2000-08-28,25.163747787475586
2000-08-29,24.77570152282715
2000-08-30,25.432397842407227
2000-08-31,26.686094284057617
2000-09-01,26.895063400268555
2000-09-05,27.283119201660156
2000-09-06,26.745805740356445
2000-09-07,27.342823028564453
2000-09-08,27.611478805541992
2000-09-11,27.462209701538086
2000-09-12,25.22344398498535
2000-09-13,24.208534240722656
2000-09-14,23.88018798828125
2000-09-15,23.4622802734375
2000-09-18,22.23842430114746
2000-09-19,22.387672424316406
2000-09-20,22.208581924438477
2000-09-21,21.31307029724121
2000-09-22,22.566770553588867
2000-09-25,22.447376251220703
2000-09-26,21.99961280822754
2000-09-27,21.73097038269043
2000-09-28,22.387672424316406
2000-09-29,22.059322357177734
2000-10-02,22.686187744140625
2000-10-03,22.327974319458008
2000-10-04,21.910795211791992
2000-10-05,21.36979103088379
2000-10-06,20.618392944335938
2000-10-09,20.227657318115234
2000-10-10,19.626541137695312
2000-10-11,19.566429138183594
2000-10-12,18.18385124206543
2000-10-13,19.08553695678711
2000-10-16,19.02541732788086
2000-10-17,18.24397087097168
2000-10-18,17.73301887512207
2000-10-19,18.724863052368164
2000-10-20,18.454362869262695
2000-10-23,18.454362869262695
2000-10-24,19.265871047973633
2000-10-25,19.23581314086914
2000-10-26,19.23581314086914
2000-10-27,20.528215408325195
2000-10-30,21.03917121887207
2000-10-31,21.880741119384766
2000-11-01,21.970914840698242
2000-11-02,21.880741119384766
2000-11-03,21.36979103088379
2000-11-06,21.880741119384766
2000-11-07,21.6102352142334
2000-11-08,20.949005126953125
2000-11-09,21.219518661499023
2000-11-10,20.588333129882812
2000-11-13,20.257715225219727
2000-11-14,20.46811294555664
2000-11-15,19.596481323242188
2000-11-16,19.656604766845703
2000-11-17,19.05548095703125
2000-11-20,18.544525146484375
2000-11-21,18.604642868041992
2000-11-22,18.003524780273438
2000-11-24,18.815034866333008
2000-11-27,18.93525505065918
2000-11-28,18.274032592773438
2000-11-29,18.24397087097168
2000-11-30,17.73301887512207
2000-12-01,17.943408966064453
2000-12-04,18.24397087097168
2000-12-05,19.86699104309082
2000-12-06,19.265871047973633
2000-12-07,18.845088958740234
2000-12-08,19.23581314086914
2000-12-11,20.438064575195312
2000-12-12,20.67850112915039
2000-12-13,21.39984703063965
2000-12-14,20.618392944335938
2000-12-15,21.129343032836914
2000-12-18,21.820636749267578
2000-12-19,21.550127029418945
2000-12-20,20.918956756591797
2000-12-21,21.73046112060547
2000-12-22,21.94086456298828
2000-12-26,22.00095558166504
2000-12-27,22.301532745361328
2000-12-28,22.57202911376953
2000-12-29,21.850696563720703
2001-01-02,21.159400939941406
2001-01-03,24.52368927001953
2001-01-04,25.189762115478516
2001-01-05,23.706226348876953
2001-01-08,23.857606887817383
2001-01-09,23.585119247436523
2001-01-10,24.67506980895996
2001-01-11,26.21915054321289
2001-01-12,25.82555389404297
2001-01-16,25.7650089263916
2001-01-17,25.6741886138916
2001-01-18,24.917272567749023
2001-01-19,24.493412017822266
2001-01-22,24.64478302001953
2001-01-23,25.03838348388672
2001-01-24,25.795284271240234
2001-01-25,25.70444107055664
2001-01-26,26.249425888061523
2001-01-29,26.701139450073242
2001-01-30,27.11775016784668
2001-01-31,26.638174057006836
2001-02-01,27.054773330688477
2001-02-02,26.468618392944336
2001-02-05,26.449254989624023
2001-02-06,25.325397491455078
2001-02-07,25.349613189697266
2001-02-08,25.034748077392578
2001-02-09,25.165550231933594
2001-02-12,25.456195831298828
2001-02-13,24.773157119750977
2001-02-14,24.79737663269043
2001-02-15,24.758634567260742
2001-02-16,25.184913635253906
2001-02-20,24.196706771850586
2001-02-21,22.937211990356445
2001-02-22,23.39740753173828
2001-02-23,22.79189109802246
2001-02-26,23.518518447875977
2001-02-27,23.05832290649414
2001-02-28,22.60296630859375
2001-03-01,22.336536407470703
2001-03-02,22.186368942260742
2001-03-05,22.651411056518555
2001-03-06,23.232707977294922
2001-03-07,24.342029571533203
2001-03-08,24.33719253540039
2001-03-09,23.71229362487793
2001-03-12,22.03620147705078
2001-03-13,22.96143341064453
2001-03-14,21.193309783935547
2001-03-15,21.92477035522461
2001-03-16,21.595386505126953
2001-03-19,21.87149429321289
2001-03-20,20.631383895874023
2001-03-21,19.473623275756836
2001-03-22,18.84872817993164
2001-03-23,20.205087661743164
2001-03-26,20.398855209350586
2001-03-27,21.004383087158203
2001-03-28,20.612009048461914
2001-03-29,20.82999038696289
2001-03-30,21.750391006469727
2001-04-02,21.60506820678711
2001-04-03,20.151805877685547
2001-04-04,19.77573013305664
2001-04-05,20.757444381713867
2001-04-06,19.726886749267578
2001-04-09,19.741535186767578
2001-04-10,21.14816665649414
2001-04-11,21.851478576660156
2001-04-12,22.159168243408203
2001-04-16,22.2226619720459
2001-04-17,22.159168243408203
2001-04-18,23.980939865112305
2001-04-19,23.834428787231445
2001-04-20,23.34600257873535
2001-04-23,23.101816177368164
2001-04-24,23.1506404876709
2001-04-25,23.18971061706543
2001-04-26,23.68789291381836
2001-04-27,24.347246170043945
2001-04-30,23.433929443359375
2001-05-01,23.80022621154785
2001-05-02,24.210498809814453
2001-05-03,23.932111740112305
2001-05-04,24.713552474975586
2001-05-07,24.0297908782959
2001-05-08,23.321598052978516
2001-05-09,23.077390670776367
2001-05-10,23.204362869262695
2001-05-11,22.681774139404297
2001-05-14,23.267858505249023
2001-05-15,23.092031478881836
2001-05-16,23.595104217529297
2001-05-17,23.5365047454834
2001-05-18,23.521841049194336
2001-05-21,24.14212417602539
2001-05-22,24.430280685424805
2001-05-23,23.893024444580078
2001-05-24,24.098169326782227
2001-05-25,23.785579681396484
2001-05-29,24.09328269958496
2001-05-30,23.74650764465332
2001-05-31,24.005361557006836
2001-06-01,23.878374099731445
2001-06-04,24.176305770874023
2001-06-05,23.68789291381836
2001-06-06,22.87712860107422
2001-06-07,22.286161422729492
2001-06-08,21.58773422241211
2001-06-11,21.577966690063477
2001-06-12,21.240962982177734
2001-06-13,21.441211700439453
2001-06-14,21.289798736572266
2001-06-15,21.92962074279785
2001-06-18,21.641450881958008
2001-06-19,21.74402618408203
2001-06-20,22.27151107788086
2001-06-21,23.013874053955078
2001-06-22,22.418025970458984
2001-06-25,22.378965377807617
2001-06-26,21.822153091430664
2001-06-27,21.499826431274414
2001-06-28,21.978464126586914
2001-06-29,21.71961784362793
2001-07-02,22.369178771972656
2001-07-03,22.462690353393555
2001-07-05,22.403644561767578
2001-07-06,21.901731491088867
2001-07-09,21.645856857299805
2001-07-10,20.67157745361328
2001-07-11,20.691253662109375
2001-07-12,20.9323673248291
2001-07-13,20.937294006347656
2001-07-16,20.27301025390625
2001-07-17,20.81426429748535
2001-07-18,21.444107055664062
2001-07-19,21.50316619873047
2001-07-20,21.35553741455078
2001-07-23,21.163625717163086
2001-07-24,21.001253128051758
2001-07-25,21.10950469970703
2001-07-26,21.276813507080078
2001-07-27,21.754106521606445
2001-07-30,21.55729103088379
2001-07-31,21.306333541870117
2001-08-01,21.404748916625977
2001-08-02,21.404748916625977
2001-08-03,21.316173553466797
2001-08-06,21.04062271118164
2001-08-07,21.045536041259766
2001-08-08,20.706012725830078
2001-08-09,20.617454528808594
2001-08-10,20.78966522216797
2001-08-13,20.72570037841797
2001-08-14,20.78966522216797
2001-08-15,20.74047088623047
2001-08-16,20.755226135253906
2001-08-17,20.410781860351562
2001-08-20,20.218873977661133
2001-08-21,19.884273529052734
2001-08-22,20.27301025390625
2001-08-23,20.03681755065918
2001-08-24,20.14013671875
2001-08-27,20.22378921508789
2001-08-28,19.92363929748535
2001-08-29,19.470935821533203
2001-08-30,19.308565139770508
2001-08-31,19.387287139892578
2001-09-04,19.598876953125
2001-09-05,18.870628356933594
2001-09-06,18.176815032958984
2001-09-07,18.206329345703125
2001-09-10,18.334272384643555
2001-09-17,17.345218658447266
2001-09-18,17.14348030090332
2001-09-19,16.78427505493164
2001-09-20,15.52951431274414
2001-09-21,15.165382385253906
2001-09-24,16.031417846679688
2001-09-25,16.361101150512695
2001-09-26,16.036340713500977
2001-09-27,16.297138214111328
2001-09-28,16.803955078125
2001-10-01,16.730146408081055
2001-10-02,17.217296600341797
2001-10-03,17.227230072021484
2001-10-04,16.97381019592285
2001-10-05,16.601139068603516
2001-10-08,16.11916160583496
2001-10-09,16.37257957458496
2001-10-10,16.591201782226562
2001-10-11,16.606111526489258
2001-10-12,16.34276008605957
2001-10-15,16.67070198059082
2001-10-16,16.864498138427734
2001-10-17,17.192445755004883
2001-10-18,16.963878631591797
2001-10-19,16.829713821411133
2001-10-22,17.545242309570312
2001-10-23,17.768835067749023
2001-10-24,17.997406005859375
2001-10-25,18.62348747253418
2001-10-26,18.658283233642578
2001-10-29,17.743993759155273
2001-10-30,17.644615173339844
2001-10-31,17.570083618164062
2001-11-01,18.05703353881836
2001-11-02,17.90796661376953
2001-11-05,18.06696891784668
2001-11-06,18.653305053710938
2001-11-07,19.175050735473633
2001-11-08,19.279394149780273
2001-11-09,19.403614044189453
2001-11-12,19.279394149780273
2001-11-13,19.552675247192383
2001-11-14,19.701751708984375
2001-11-15,19.652053833007812
2001-11-16,19.582487106323242
2001-11-19,19.92535400390625
2001-11-20,19.57752227783203
2001-11-21,19.29926300048828
2001-11-23,19.572546005249023
2001-11-26,19.62224769592285
2001-11-27,19.776283264160156
2001-11-28,18.633438110351562
2001-11-29,18.911685943603516
2001-11-30,18.742748260498047
2001-12-03,18.16138458251953
2001-12-04,18.494298934936523
2001-12-05,19.38870620727539
2001-12-06,20.064481735229492
2001-12-07,19.761377334594727
2001-12-10,19.219768524169922
2001-12-11,19.130313873291016
2001-12-12,19.06572914123535
2001-12-13,18.42970085144043
2001-12-14,17.90796661376953
2001-12-17,18.23591423034668
2001-12-18,18.479389190673828
2001-12-19,18.881879806518555
2001-12-20,18.146482467651367
2001-12-21,17.763864517211914
2001-12-24,17.90796661376953
2001-12-26,18.042131423950195
2001-12-27,18.04710578918457
2001-12-28,18.16138458251953
2001-12-31,18.06199836730957
2002-01-02,18.2325382232666
2002-01-03,18.719085693359375
2002-01-04,19.561735153198242
2002-01-07,19.511581420898438
2002-01-08,19.361103057861328
2002-01-09,19.416271209716797
2002-01-10,19.63195037841797
2002-01-11,19.230693817138672
2002-01-14,18.714065551757812
2002-01-15,18.994951248168945
2002-01-16,18.312789916992188
2002-01-17,18.483333587646484
2002-01-18,18.01185417175293
2002-01-22,17.93661117553711
2002-01-23,17.931591033935547
2002-01-24,18.006826400756836
2002-01-25,17.550397872924805
2002-01-28,17.209304809570312
2002-01-29,16.07574462890625
2002-01-30,16.582332611083984
2002-01-31,17.078907012939453
2002-02-01,16.130910873413086
2002-02-04,15.328377723693848
2002-02-05,14.555949211120605
2002-02-06,14.766613960266113
2002-02-07,15.082600593566895
2002-02-08,15.60926628112793
2002-02-11,15.970405578613281
2002-02-12,15.794856071472168
2002-02-13,15.172887802124023
2002-02-14,15.152826309204102
2002-02-15,15.072566986083984
2002-02-19,14.560954093933105
2002-02-20,14.751559257507324
2002-02-21,14.616131782531738
2002-02-22,14.139629364013672
2002-02-25,14.545904159545898
2002-02-26,14.525840759277344
2002-02-27,14.525840759277344
2002-02-28,14.671296119689941
2002-03-01,14.876953125
2002-03-04,16.30144500732422
2002-03-05,16.30646514892578
2002-03-06,17.078907012939453
2002-03-07,17.078907012939453
2002-03-08,17.424997329711914
2002-03-11,18.207460403442383
2002-03-12,18.182384490966797
2002-03-13,17.740991592407227
2002-03-14,17.61057472229004
2002-03-15,18.062002182006836
2002-03-18,17.725954055786133
2002-03-19,18.102136611938477
2002-03-20,17.650707244873047
2002-03-21,17.450069427490234
2002-03-22,17.655715942382812
2002-03-25,17.530323028564453
2002-03-26,17.630651473999023
2002-03-27,17.806196212768555
2002-03-28,17.881439208984375
2002-04-01,17.861370086669922
2002-04-02,17.71089744567871
2002-04-03,17.731155395507812
2002-04-04,17.442474365234375
2002-04-05,17.65518569946289
2002-04-08,17.715961456298828
2002-04-09,17.822309494018555
2002-04-10,17.74634552001953
2002-04-11,16.946142196655273
2002-04-12,17.361433029174805
2002-04-15,17.422224044799805
2002-04-16,17.918537139892578
2002-04-17,18.875757217407227
2002-04-18,18.870691299438477
2002-04-19,19.123920440673828
2002-04-22,18.536422729492188
2002-04-23,18.536422729492188
2002-04-24,18.176837921142578
2002-04-25,17.741289138793945
2002-04-26,17.721027374267578
2002-04-29,17.391828536987305
2002-04-30,17.7767333984375
2002-05-01,17.979320526123047
2002-05-02,18.35917091369629
2002-05-03,18.070491790771484
2002-05-06,17.422224044799805
2002-05-07,17.538707733154297
2002-05-08,18.693418502807617
2002-05-09,18.11606216430664
2002-05-10,17.766605377197266
2002-05-13,18.404747009277344
2002-05-14,19.037824630737305
2002-05-15,18.7187442779541
2002-05-16,19.159379959106445
2002-05-17,19.296113967895508
2002-05-20,18.97197914123535
2002-05-21,19.00237274169922
2002-05-22,19.02262306213379
2002-05-23,19.432857513427734
2002-05-24,19.14418601989746
2002-05-28,18.840303421020508
2002-05-29,18.72382164001465
2002-05-30,18.237611770629883
2002-05-31,18.207231521606445
2002-06-03,17.553892135620117
2002-06-04,17.54883575439453
2002-06-05,17.57414436340332
2002-06-06,17.06262969970703
2002-06-07,17.06262969970703
2002-06-10,17.158859252929688
2002-06-11,16.677719116210938
2002-06-12,16.799264907836914
2002-06-13,16.54097557067871
2002-06-14,16.713167190551758
2002-06-17,17.969186782836914
2002-06-18,17.736225128173828
2002-06-19,17.52857208251953
2002-06-20,16.90562629699707
2002-06-21,16.708112716674805
2002-06-24,16.804338455200195
2002-06-25,16.677719116210938
2002-06-26,15.94841480255127
2002-06-27,16.571367263793945
2002-06-28,17.179115295410156
2002-07-01,15.882574081420898
2002-07-02,15.990099906921387
2002-07-03,15.846735954284668
2002-07-05,16.686429977416992
2002-07-08,16.5277042388916
2002-07-09,16.01058006286621
2002-07-10,15.437128067016602
2002-07-11,15.652165412902832
2002-07-12,15.467852592468262
2002-07-15,15.401296615600586
2002-07-16,14.592309951782227
2002-07-17,14.407990455627441
2002-07-18,13.926694869995117
2002-07-19,13.363482475280762
2002-07-22,12.554510116577148
2002-07-23,10.28117847442627
2002-07-24,11.929853439331055
2002-07-25,11.443448066711426
2002-07-26,11.392242431640625
2002-07-29,12.851470947265625
2002-07-30,12.743946075439453
2002-07-31,12.779791831970215
2002-08-01,12.810508728027344
2002-08-02,12.211459159851074
2002-08-05,11.443448066711426
2002-08-06,12.109058380126953
2002-08-07,12.308740615844727
2002-08-08,13.506847381591797
2002-08-09,13.491484642028809
2002-08-12,13.03579330444336
2002-08-13,12.49306583404541
2002-08-14,12.871950149536133
2002-08-15,12.692752838134766
2002-08-16,12.728590965270996
2002-08-19,13.931818008422852
2002-08-20,13.58876895904541
2002-08-21,13.762853622436523
2002-08-22,13.665578842163086
2002-08-23,13.163803100585938
2002-08-26,13.563164710998535
2002-08-27,13.696290016174316
2002-08-28,13.455650329589844
2002-08-29,13.61949348449707
2002-08-30,13.517083168029785
2002-09-03,12.67227554321289
2002-09-04,12.999956130981445
2002-09-05,12.339460372924805
2002-09-06,12.24218463897705
2002-09-09,12.07833194732666
2002-09-10,11.853050231933594
2002-09-11,11.766006469726562
2002-09-12,11.269360542297363
2002-09-13,11.284719467163086
2002-09-16,11.115753173828125
2002-09-17,11.033838272094727
2002-09-18,10.465500831604004
2002-09-19,10.173654556274414
2002-09-20,10.332381248474121
2002-09-23,9.856207847595215
2002-09-24,9.543886184692383
2002-09-25,9.67188549041748
2002-09-26,9.866448402404785
2002-09-27,9.390276908874512
2002-09-30,9.723085403442383
2002-10-01,10.107091903686523
2002-10-02,9.507964134216309
2002-10-03,9.179743766784668
2002-10-04,8.617082595825195
2002-10-07,8.736905097961426
2002-10-08,8.648337364196777
2002-10-09,8.049208641052246
2002-10-10,8.309697151184082
2002-10-11,8.955721855163574
2002-10-14,8.79421329498291
2002-10-15,9.695516586303711
2002-10-16,9.528803825378418
2002-10-17,9.789294242858887
2002-10-18,9.883075714111328
2002-10-21,10.560351371765137
2002-10-22,10.372795104980469
2002-10-23,10.299860000610352
2002-10-24,10.263388633728027
2002-10-25,10.612451553344727
2002-10-28,11.070915222167969
2002-10-29,10.659335136413574
2002-10-30,10.966721534729004
2002-10-31,10.810420989990234
2002-11-01,11.21158218383789
2002-11-04,11.46686840057373
2002-11-05,11.70651912689209
2002-11-06,11.49290943145752
2002-11-07,10.732279777526855
2002-11-08,10.523882865905762
2002-11-11,10.63850212097168
2002-11-12,10.701020240783691
2002-11-13,10.914620399475098
2002-11-14,11.419975280761719
2002-11-15,11.50854206085205
2002-11-18,11.40434455871582
2002-11-19,11.43560791015625
2002-11-20,12.357746124267578
2002-11-21,12.967289924621582
2002-11-22,13.019397735595703
2002-11-25,12.998556137084961
2002-11-26,12.602605819702148
2002-11-27,13.123588562011719
2002-11-29,13.113173484802246
2002-12-02,13.139223098754883
2002-12-03,12.821422576904297
2002-12-04,12.86831283569336
2002-12-05,12.300436019897461
2002-12-06,12.727651596069336
2002-12-09,12.118095397949219
2002-12-10,12.581768035888672
2002-12-11,12.550508499145508
2002-12-12,12.581768035888672
2002-12-13,12.30565071105957
2002-12-16,12.920409202575684
2002-12-17,13.035021781921387
2002-12-18,12.503620147705078
2002-12-19,12.154563903808594
2002-12-20,12.956877708435059
2002-12-23,12.873520851135254
2002-12-24,12.607818603515625
2002-12-26,12.738068580627441
2002-12-27,12.399426460266113
2002-12-30,12.49841022491455
2002-12-31,12.503620147705078
2003-01-02,13.444297790527344
2003-01-03,13.70853328704834
2003-01-06,14.786615371704102
2003-01-07,14.712625503540039
2003-01-08,14.147170066833496
2003-01-09,14.42725658416748
2003-01-10,14.31627368927002
2003-01-13,14.41668701171875
2003-01-14,14.580511093139648
2003-01-15,14.310990333557129
2003-01-16,14.152450561523438
2003-01-17,13.84065055847168
2003-01-21,13.433731079101562
2003-01-22,13.053234100341797
2003-01-23,13.280470848083496
2003-01-24,12.582891464233398
2003-01-27,12.308089256286621
2003-01-28,12.424357414245605
2003-01-29,12.419065475463867
2003-01-30,12.175969123840332
2003-01-31,12.334510803222656
2003-02-03,12.461344718933105
2003-02-04,12.18125057220459
2003-02-05,12.123123168945312
2003-02-06,11.790185928344727
2003-02-07,11.615790367126465
2003-02-10,11.679208755493164
2003-02-11,11.626358032226562
2003-02-12,11.367414474487305
2003-02-13,11.251147270202637
2003-02-14,11.547089576721191
2003-02-18,11.890597343444824
2003-02-19,11.890597343444824
2003-02-20,11.99100399017334
2003-02-21,12.091411590576172
2003-02-24,11.784899711608887
2003-02-25,11.917013168334961
2003-02-26,11.806035995483398
2003-02-27,11.975152969360352
2003-02-28,11.985726356506348
2003-03-03,12.07555866241455
2003-03-04,11.837747573852539
2003-03-05,12.054425239562988
2003-03-06,11.626358032226562
2003-03-07,11.779617309570312
2003-03-10,11.330412864685059
2003-03-11,10.965771675109863
2003-03-12,10.965771675109863
2003-03-13,11.478387832641602
2003-03-14,11.235292434692383
2003-03-17,11.922303199768066
2003-03-18,12.054425239562988
2003-03-19,12.32922649383545
2003-03-20,12.434920310974121
2003-03-21,13.026813507080078
2003-03-24,12.48776626586914
2003-03-25,12.757292747497559
2003-03-26,12.773143768310547
2003-03-27,12.74671745300293
2003-03-28,12.921117782592773
2003-03-31,12.530044555664062
2003-04-01,12.804847717285156
2003-04-02,13.458757400512695
2003-04-03,13.367643356323242
2003-04-04,13.710679054260254
2003-04-07,13.742834091186523
2003-04-08,13.930432319641113
2003-04-09,13.7910795211792
2003-04-10,13.785715103149414
2003-04-11,13.71604061126709
2003-04-14,14.225229263305664
2003-04-15,14.402103424072266
2003-04-16,14.20378589630127
2003-04-17,14.637933731079102
2003-04-21,14.71298599243164
2003-04-22,15.372246742248535
2003-04-23,15.779617309570312
2003-04-24,15.307930946350098
2003-04-25,14.986336708068848
2003-04-28,15.44192123413086
2003-04-29,15.618807792663574
2003-04-30,15.73137092590332
2003-05-01,15.69385051727295
2003-05-02,16.004728317260742
2003-05-05,16.272716522216797
2003-05-06,16.460311889648438
2003-05-07,16.519277572631836
2003-05-08,16.05832290649414
2003-05-09,16.122631072998047
2003-05-12,16.583599090576172
2003-05-13,16.465673446655273
2003-05-14,16.34239387512207
2003-05-15,16.63719367980957
2003-05-16,16.749755859375
2003-05-19,16.304880142211914
2003-05-20,16.310237884521484
2003-05-21,16.37455940246582
2003-05-22,16.34239387512207
2003-05-23,16.562158584594727
2003-05-27,17.178546905517578
2003-05-28,17.446535110473633
2003-05-29,17.296463012695312
2003-05-30,17.612707138061523
2003-06-02,18.18085479736328
2003-06-03,18.127248764038086
2003-06-04,18.593563079833984
2003-06-05,18.813322067260742
2003-06-06,18.82940101623535
2003-06-09,18.0950927734375
2003-06-10,18.26660919189453
2003-06-11,18.513166427612305
2003-06-12,18.59892463684082
2003-06-13,18.59892463684082
2003-06-16,19.26891326904297
2003-06-17,19.343955993652344
2003-06-18,18.797243118286133
2003-06-19,18.464929580688477
2003-06-20,18.652517318725586
2003-06-23,18.143329620361328
2003-06-24,18.38452911376953
2003-06-25,18.2183780670166
2003-06-26,18.438129425048828
2003-06-27,18.17012596130371
2003-06-30,18.320207595825195
2003-07-01,18.520517349243164
2003-07-02,18.607139587402344
2003-07-03,18.47721290588379
2003-07-07,18.986108779907227
2003-07-08,19.16476058959961
2003-07-09,19.30551528930664
2003-07-10,18.953617095947266
2003-07-11,19.35965347290039
2003-07-14,20.193387985229492
2003-07-15,20.187973022460938
2003-07-16,19.624929428100586
2003-07-17,18.969863891601562
2003-07-18,19.126861572265625
2003-07-21,18.639631271362305
2003-07-22,18.915727615356445
2003-07-23,18.872413635253906
2003-07-24,18.720829010009766
2003-07-25,19.20265769958496
2003-07-28,19.213481903076172
2003-07-29,19.07813835144043
2003-07-30,18.980695724487305
2003-07-31,18.97527313232422
2003-08-01,18.060346603393555
2003-08-04,18.26065444946289
2003-08-05,17.735519409179688
2003-08-06,17.860034942626953
2003-08-07,17.784242630004883
2003-08-08,17.860034942626953
2003-08-11,17.984554290771484
2003-08-12,18.211929321289062
2003-08-13,18.098247528076172
2003-08-14,18.352684020996094
2003-08-15,18.222761154174805
2003-08-18,18.43391227722168
2003-08-19,18.50969123840332
2003-08-20,18.856172561645508
2003-08-21,18.731658935546875
2003-08-22,18.3635196685791
2003-08-25,18.266067504882812
2003-08-26,18.071176528930664
2003-08-27,18.006210327148438
2003-08-28,18.35810089111328
2003-08-29,18.525928497314453
2003-09-02,18.78579330444336
2003-09-03,18.872413635253906
2003-09-04,18.77496910095215
2003-09-05,18.50969123840332
2003-09-08,18.758729934692383
2003-09-09,18.547588348388672
2003-09-10,18.071176528930664
2003-09-11,18.233591079711914
2003-09-12,18.40682601928711
2003-09-15,18.390588760375977
2003-09-16,18.731658935546875
2003-09-17,18.764137268066406
2003-09-18,19.34882354736328
