Date,HIG
2000-11-16,44.0783576965332
2000-11-17,44.005496978759766
2000-11-20,44.624786376953125
2000-11-21,44.29696273803711
2000-11-22,40.253379821777344
2000-11-24,41.0548095703125
2000-11-27,40.690513610839844
2000-11-28,40.90908432006836
2000-11-29,42.95637512207031
2000-11-30,41.38434982299805
2000-12-01,42.846683502197266
2000-12-04,43.06605529785156
2000-12-05,44.60152816772461
2000-12-06,45.55204391479492
2000-12-07,44.89397430419922
2000-12-08,46.392879486083984
2000-12-11,44.67462921142578
2000-12-12,43.5778923034668
2000-12-13,42.15207290649414
2000-12-14,41.7864990234375
2000-12-15,41.64028549194336
2000-12-18,43.06605529785156
2000-12-19,39.37362289428711
2000-12-20,38.2768669128418
2000-12-21,39.848899841308594
2000-12-22,40.72630310058594
2000-12-26,40.50693130493164
2000-12-27,41.82306671142578
2000-12-28,42.00585174560547
2000-12-29,41.31123733520508
2001-01-02,39.30052185058594
2001-01-03,39.15428924560547
2001-01-04,37.18012619018555
2001-01-05,36.887630462646484
2001-01-08,36.193031311035156
2001-01-09,36.0833625793457
2001-01-10,36.339256286621094
2001-01-11,36.85107421875
2001-01-12,35.352176666259766
2001-01-16,34.91348648071289
2001-01-17,33.99951171875
2001-01-18,34.25542449951172
2001-01-19,34.5113410949707
2001-01-22,36.266136169433594
2001-01-23,36.66830825805664
2001-01-24,37.582252502441406
2001-01-25,37.21665954589844
2001-01-26,36.339256286621094
2001-01-29,36.62881088256836
2001-01-30,35.68120574951172
2001-01-31,35.97367477416992
2001-02-01,35.75725555419922
2001-02-02,37.289791107177734
2001-02-05,38.02096176147461
2001-02-06,36.494266510009766
2001-02-07,38.34267807006836
2001-02-08,38.46552658081055
2001-02-09,38.15549087524414
2001-02-12,38.23738479614258
2001-02-13,37.4360237121582
2001-02-14,36.997318267822266
2001-02-15,37.08506393432617
2001-02-16,37.289791107177734
2001-02-20,36.921260833740234
2001-02-21,36.30710220336914
2001-02-22,36.909576416015625
2001-02-23,37.289791107177734
2001-02-26,37.582252502441406
2001-02-27,38.37191390991211
2001-02-28,37.34827423095703
2001-03-01,38.17041015625
2001-03-02,38.405303955078125
2001-03-05,38.352455139160156
2001-03-06,37.935516357421875
2001-03-07,38.74589920043945
2001-03-08,39.78530502319336
2001-03-09,38.87509536743164
2001-03-12,37.78871154785156
2001-03-13,37.48922348022461
2001-03-14,36.65535354614258
2001-03-15,36.40871047973633
2001-03-16,35.92129898071289
2001-03-19,35.41039276123047
2001-03-20,34.881893157958984
2001-03-21,33.7661247253418
2001-03-22,32.386131286621094
2001-03-23,33.47251892089844
2001-03-26,34.52955627441406
2001-03-27,34.582401275634766
2001-03-28,34.077369689941406
2001-03-29,34.67634201049805
2001-03-30,34.646995544433594
2001-04-02,35.198978424072266
2001-04-03,33.537113189697266
2001-04-04,33.88357925415039
2001-04-05,35.23423767089844
2001-04-06,34.230064392089844
2001-04-09,34.48256301879883
2001-04-10,33.607582092285156
2001-04-11,34.28877639770508
2001-04-12,34.329872131347656
2001-04-16,34.594146728515625
2001-04-17,34.50017547607422
2001-04-18,34.940616607666016
2001-04-19,36.115089416503906
2001-04-20,34.77031707763672
2001-04-23,34.9171257019043
2001-04-24,33.402042388916016
2001-04-25,34.47081756591797
2001-04-26,35.55723571777344
2001-04-27,36.05634689331055
2001-04-30,36.467430114746094
2001-05-01,37.00768280029297
2001-05-02,36.978328704833984
2001-05-03,36.63772964477539
2001-05-04,36.972450256347656
2001-05-07,37.13688278198242
2001-05-08,37.28956604003906
2001-05-09,37.7299919128418
2001-05-10,37.57729721069336
2001-05-11,37.583168029785156
2001-05-14,37.68299865722656
2001-05-15,38.141048431396484
2001-05-16,38.81637954711914
2001-05-17,38.581459045410156
2001-05-18,38.757659912109375
2001-05-21,39.57978057861328
2001-05-22,39.08063888549805
2001-05-23,39.3448600769043
2001-05-24,39.72072219848633
2001-05-25,39.32727813720703
2001-05-29,40.578086853027344
2001-05-30,40.59575271606445
2001-05-31,39.90030288696289
2001-06-01,39.210758209228516
2001-06-04,39.7234992980957
2001-06-05,40.36001205444336
2001-06-06,39.84138107299805
2001-06-07,39.91799545288086
2001-06-08,39.95335388183594
2001-06-11,39.929779052734375
2001-06-12,39.85905456542969
2001-06-13,39.86495590209961
2001-06-14,39.393436431884766
2001-06-15,39.57615280151367
2001-06-18,39.475982666015625
2001-06-19,39.63508605957031
2001-06-20,39.48187255859375
2001-06-21,40.75489807128906
2001-06-22,40.4189567565918
2001-06-25,40.666507720947266
2001-06-26,40.96116256713867
2001-06-27,41.149784088134766
2001-06-28,41.5269660949707
2001-06-29,40.312870025634766
2001-07-02,40.495567321777344
2001-07-03,40.831512451171875
2001-07-05,40.19501495361328
2001-07-06,39.475982666015625
2001-07-09,39.79423522949219
2001-07-10,38.5329704284668
2001-07-11,37.896461486816406
2001-07-12,38.82176208496094
2001-07-13,39.134132385253906
2001-07-16,39.83549499511719
2001-07-17,39.18717575073242
2001-07-18,39.44061279296875
2001-07-19,37.77859115600586
2001-07-20,36.92399978637695
2001-07-23,36.859153747558594
2001-07-24,36.888641357421875
2001-07-25,37.11848449707031
2001-07-26,37.68427658081055
2001-07-27,37.36602020263672
2001-07-30,38.0673713684082
2001-07-31,39.02214813232422
2001-08-01,39.07521057128906
2001-08-02,38.16167449951172
2001-08-03,38.01432418823242
2001-08-06,37.772682189941406
2001-08-07,38.232391357421875
2001-08-08,38.00254821777344
2001-08-09,38.185245513916016
2001-08-10,37.97895812988281
2001-08-13,38.37975311279297
2001-08-14,38.597801208496094
2001-08-15,38.314910888671875
2001-08-16,38.179344177246094
2001-08-17,38.01432418823242
2001-08-20,38.314910888671875
2001-08-21,38.44456481933594
2001-08-22,38.3384895324707
2001-08-23,38.7805061340332
2001-08-24,39.08108901977539
2001-08-27,38.6331787109375
2001-08-28,38.3031120300293
2001-08-29,38.20293426513672
2001-08-30,38.17926025390625
2001-08-31,38.33902359008789
2001-09-04,38.34492492675781
2001-09-05,37.86569595336914
2001-09-06,37.17937088012695
2001-09-07,36.073001861572266
2001-09-10,36.62913513183594
2001-09-17,34.72993850708008
2001-09-18,33.25081253051758
2001-09-19,32.067508697509766
2001-09-20,30.529203414916992
2001-09-21,29.641733169555664
2001-09-24,31.92549705505371
2001-09-25,32.42250061035156
2001-09-26,32.807064056396484
2001-09-27,34.150108337402344
2001-09-28,34.753597259521484
2001-10-01,33.960792541503906
2001-10-02,34.40452194213867
2001-10-03,35.02574920654297
2001-10-04,35.17366409301758
2001-10-05,33.13248062133789
2001-10-08,32.50532531738281
2001-10-09,32.931304931640625
2001-10-10,34.01995086669922
2001-10-11,34.676700592041016
2001-10-12,34.227027893066406
2001-10-15,34.62934494018555
2001-10-16,35.49910354614258
2001-10-17,34.522857666015625
2001-10-18,32.842559814453125
2001-10-19,32.07341766357422
2001-10-22,33.363216400146484
2001-10-23,33.04964065551758
2001-10-24,32.878055572509766
2001-10-25,32.61182403564453
2001-10-26,33.138389587402344
2001-10-29,31.895919799804688
2001-10-30,32.45800018310547
2001-10-31,31.949182510375977
2001-11-01,32.64140701293945
2001-11-02,32.99639892578125
2001-11-05,33.688629150390625
2001-11-06,34.025875091552734
2001-11-07,33.75370788574219
2001-11-08,33.88388442993164
2001-11-09,32.96681213378906
2001-11-12,32.895816802978516
2001-11-13,33.73005676269531
2001-11-14,33.82469940185547
2001-11-15,34.008121490478516
2001-11-16,34.274356842041016
2001-11-19,34.511024475097656
2001-11-20,34.51694107055664
2001-11-21,34.86600112915039
2001-11-23,35.15593338012695
2001-11-26,35.244686126708984
2001-11-27,35.291996002197266
2001-11-28,34.98434829711914
2001-11-29,35.210166931152344
2001-11-30,35.180450439453125
2001-12-03,34.72285842895508
2001-12-04,34.76445770263672
2001-12-05,34.76445770263672
2001-12-06,35.22801208496094
2001-12-07,35.41815948486328
2001-12-10,35.03187942504883
2001-12-11,35.74500274658203
2001-12-12,35.620201110839844
2001-12-13,34.96057891845703
2001-12-14,35.16261672973633
2001-12-17,35.733116149902344
2001-12-18,35.822261810302734
2001-12-19,36.52350616455078
2001-12-20,36.885982513427734
2001-12-21,35.953006744384766
2001-12-24,36.27982711791992
2001-12-26,36.52350616455078
2001-12-27,37.016719818115234
2001-12-28,37.31980895996094
2001-12-31,37.337623596191406
2002-01-02,37.141536712646484
2002-01-03,36.53538513183594
2002-01-04,36.23825454711914
2002-01-07,36.05995178222656
2002-01-08,35.661800384521484
2002-01-09,35.614261627197266
2002-01-10,36.42840576171875
2002-01-11,36.547245025634766
2002-01-14,36.351158142089844
2002-01-15,37.05238723754883
2002-01-16,36.99296188354492
2002-01-17,37.14746856689453
2002-01-18,37.373291015625
2002-01-22,37.682308197021484
2002-01-23,37.56346893310547
2002-01-24,37.43864822387695
2002-01-25,38.627193450927734
2002-01-28,37.979434967041016
2002-01-29,37.40895462036133
2002-01-30,37.96755599975586
2002-01-31,39.334354400634766
2002-02-01,39.013458251953125
2002-02-04,38.53805160522461
2002-02-05,37.65854263305664
2002-02-06,37.468379974365234
2002-02-07,37.90811538696289
2002-02-08,38.383544921875
2002-02-11,39.476985931396484
2002-02-12,39.16201400756836
2002-02-13,39.815704345703125
2002-02-14,40.2138671875
2002-02-15,39.5780029296875
2002-02-19,38.918373107910156
2002-02-20,39.370025634765625
2002-02-21,39.13229751586914
2002-02-22,39.16201400756836
2002-02-25,39.815704345703125
2002-02-26,39.934574127197266
2002-02-27,40.196048736572266
2002-02-28,39.9693489074707
2002-03-01,40.15428161621094
2002-03-04,40.888057708740234
2002-03-05,40.726959228515625
2002-03-06,40.89997482299805
2002-03-07,40.30939865112305
2002-03-08,39.20574951171875
2002-03-11,39.19382095336914
2002-03-12,39.026790618896484
2002-03-13,39.21768569946289
2002-03-14,39.89179992675781
2002-03-15,40.32729721069336
2002-03-18,40.363075256347656
2002-03-19,40.12446212768555
2002-03-20,39.8739013671875
2002-03-21,39.76057434082031
2002-03-22,39.796348571777344
2002-03-25,39.462284088134766
2002-03-26,39.6412353515625
2002-03-27,40.184112548828125
2002-03-28,40.63749694824219
2002-04-01,40.595733642578125
2002-04-02,40.78067398071289
2002-04-03,40.64345932006836
2002-04-04,40.86418151855469
2002-04-05,41.234066009521484
2002-04-08,41.24597930908203
2002-04-09,41.60987854003906
2002-04-10,41.3474006652832
2002-04-11,40.8343620300293
2002-04-12,40.9357795715332
2002-04-15,40.2855224609375
2002-04-16,40.95365905761719
2002-04-17,41.65760040283203
2002-04-18,41.33547592163086
2002-04-19,41.568111419677734
2002-04-22,41.74112319946289
2002-04-23,41.078948974609375
2002-04-24,41.28178405761719
2002-04-25,40.607669830322266
2002-04-26,40.67924118041992
2002-04-29,40.02899932861328
2002-04-30,41.3414421081543
2002-05-01,41.1624641418457
2002-05-02,40.91788864135742
2002-05-03,40.649436950683594
2002-05-06,40.47642517089844
2002-05-07,39.21768569946289
2002-05-08,40.076717376708984
2002-05-09,39.61737823486328
2002-05-10,39.25347900390625
2002-05-13,40.08271408081055
2002-05-14,39.85601043701172
2002-05-15,39.31312561035156
2002-05-16,39.69493103027344
2002-05-17,39.9693489074707
2002-05-20,39.60545349121094
2002-05-21,38.91941452026367
2002-05-22,38.77027893066406
2002-05-23,39.181888580322266
2002-05-24,38.98501968383789
2002-05-28,38.9552116394043
2002-05-29,39.07453155517578
2002-05-30,38.97269058227539
2002-05-31,39.52971649169922
2002-06-03,38.7690544128418
2002-06-04,38.0982551574707
2002-06-05,38.12222671508789
2002-06-06,37.80476379394531
2002-06-07,37.732913970947266
2002-06-10,37.732913970947266
2002-06-11,36.41524124145508
2002-06-12,36.714717864990234
2002-06-13,35.696510314941406
2002-06-14,35.894168853759766
2002-06-17,37.235782623291016
2002-06-18,37.0980339050293
2002-06-19,37.020164489746094
2002-06-20,36.4332160949707
2002-06-21,36.48710632324219
2002-06-24,36.14570617675781
2002-06-25,35.40903854370117
2002-06-26,35.3251953125
2002-06-27,34.762168884277344
2002-06-28,35.61865997314453
2002-07-01,35.11555099487305
2002-07-02,34.2291374206543
2002-07-03,33.51041030883789
2002-07-05,34.91790771484375
2002-07-08,34.85799789428711
2002-07-09,33.923675537109375
2002-07-10,32.552120208740234
2002-07-11,32.77970886230469
2002-07-12,32.6419563293457
2002-07-15,32.73179626464844
2002-07-16,31.88731575012207
2002-07-17,31.06077003479004
2002-07-18,30.03660011291504
2002-07-19,29.665252685546875
2002-07-22,28.748882293701172
2002-07-23,27.251544952392578
2002-07-24,27.700733184814453
2002-07-25,27.670799255371094
2002-07-26,29.16813087463379
2002-07-29,30.75531005859375
2002-07-30,30.38396453857422
2002-07-31,30.306114196777344
2002-08-01,30.479801177978516
2002-08-02,29.246004104614258
2002-08-05,28.37156105041504
2002-08-06,28.605117797851562
2002-08-07,28.71892547607422
2002-08-08,29.587373733520508
2002-08-09,30.2462158203125
2002-08-12,30.060531616210938
2002-08-13,29.575408935546875
2002-08-14,30.096487045288086
2002-08-15,30.264202117919922
2002-08-16,30.000675201416016
2002-08-19,31.3542423248291
2002-08-20,30.83916473388672
2002-08-21,30.86911392211914
2002-08-22,32.26463317871094
2002-08-23,31.312326431274414
2002-08-26,31.923227310180664
2002-08-27,30.893077850341797
2002-08-28,30.240238189697266
2002-08-29,30.384714126586914
2002-08-30,30.11380386352539
2002-09-03,29.00004768371582
2002-09-04,29.319122314453125
2002-09-05,27.771879196166992
2002-09-06,27.982595443725586
2002-09-09,28.590656280517578
2002-09-10,29.445541381835938
2002-09-11,29.307083129882812
2002-09-12,28.795352935791016
2002-09-13,29.01810646057129
2002-09-16,29.198701858520508
2002-09-17,28.56656837463379
2002-09-18,28.596651077270508
2002-09-19,27.543100357055664
2002-09-20,27.08556365966797
2002-09-23,26.790559768676758
2002-09-24,25.63467025756836
2002-09-25,25.827322006225586
2002-09-26,26.57382583618164
2002-09-27,25.484140396118164
2002-09-30,24.683439254760742
2002-10-01,25.971799850463867
2002-10-02,24.900178909301758
2002-10-03,24.057323455810547
2002-10-04,23.26264190673828
2002-10-07,22.594379425048828
2002-10-08,23.792438507080078
2002-10-09,22.504079818725586
2002-10-10,24.243961334228516
2002-10-11,26.050067901611328
2002-10-14,26.345064163208008
2002-10-15,28.265546798706055
2002-10-16,27.061473846435547
2002-10-17,28.897674560546875
2002-10-18,28.897674560546875
2002-10-21,29.68033218383789
2002-10-22,28.957889556884766
2002-10-23,28.99401092529297
2002-10-24,28.488309860229492
2002-10-25,28.8254451751709
2002-10-28,28.536466598510742
2002-10-29,26.730369567871094
2002-10-30,24.183752059936523
2002-10-31,23.7803955078125
2002-11-01,24.7436466217041
2002-11-04,25.881492614746094
2002-11-05,25.58649444580078
2002-11-06,26.712305068969727
2002-11-07,25.69486427307129
2002-11-08,25.66474723815918
2002-11-11,25.080787658691406
2002-11-12,26.116294860839844
2002-11-13,26.038013458251953
2002-11-14,26.74239730834961
2002-11-15,27.60932731628418
2002-11-18,27.031383514404297
2002-11-19,27.482912063598633
2002-11-20,27.814016342163086
2002-11-21,28.3137264251709
2002-11-22,28.939844131469727
2002-11-25,28.614717483520508
2002-11-26,27.868207931518555
2002-11-27,28.697837829589844
2002-11-29,29.709136962890625
2002-12-02,30.338912963867188
2002-12-03,29.975587844848633
2002-12-04,29.539569854736328
2002-12-05,28.927953720092773
2002-12-06,28.582773208618164
2002-12-09,28.170974731445312
2002-12-10,28.292104721069336
2002-12-11,28.6614933013916
2002-12-12,28.267868041992188
2002-12-13,27.850040435791016
2002-12-16,28.897663116455078
2002-12-17,28.491926193237305
2002-12-18,27.698644638061523
2002-12-19,27.6441593170166
2002-12-20,28.158893585205078
2002-12-23,28.334487915039062
2002-12-24,28.21943473815918
2002-12-26,28.20732879638672
2002-12-27,27.36557960510254
2002-12-30,27.577533721923828
2002-12-31,27.51091957092285
2003-01-02,28.419275283813477
2003-01-03,28.364768981933594
2003-01-06,29.418458938598633
2003-01-07,29.13384437561035
2003-01-08,28.479843139648438
2003-01-09,29.291288375854492
2003-01-10,29.279186248779297
2003-01-13,29.267074584960938
2003-01-14,29.497188568115234
2003-01-15,28.746278762817383
2003-01-16,28.413223266601562
2003-01-17,28.0741024017334
2003-01-21,27.37164878845215
2003-01-22,26.796348571777344
2003-01-23,27.305034637451172
2003-01-24,26.11812400817871
2003-01-27,25.772953033447266
2003-01-28,26.317947387695312
2003-01-29,26.451175689697266
2003-01-30,25.282440185546875
2003-01-31,25.24005126953125
2003-02-03,25.0462646484375
2003-02-04,24.21663475036621
2003-02-05,24.392257690429688
2003-02-06,23.483905792236328
2003-02-07,23.417274475097656
2003-02-10,23.61713218688965
2003-02-11,23.066064834594727
2003-02-12,22.763267517089844
2003-02-13,22.29698944091797
2003-02-14,22.40598487854004
2003-02-18,22.648212432861328
2003-02-19,22.472606658935547
2003-02-20,22.630048751831055
2003-02-21,22.617931365966797
2003-02-24,22.157712936401367
2003-02-25,22.430213928222656
2003-02-26,21.963926315307617
2003-02-27,22.482519149780273
2003-02-28,22.04324722290039
2003-03-03,22.08594512939453
2003-03-04,21.848005294799805
2003-03-05,21.872400283813477
2003-03-06,21.231801986694336
2003-03-07,21.366031646728516
2003-03-10,20.347135543823242
2003-03-11,20.133596420288086
2003-03-12,19.70652198791504
2003-03-13,20.926738739013672
2003-03-14,21.31720542907715
2003-03-17,22.55573272705078
2003-03-18,22.610637664794922
2003-03-19,22.854684829711914
2003-03-20,22.87909507751465
2003-03-21,23.501405715942383
2003-03-24,22.323890686035156
2003-03-25,22.59844207763672
2003-03-26,22.08594512939453
2003-03-27,22.00663185119629
2003-03-28,21.780893325805664
2003-03-31,21.53074836730957
2003-04-01,22.073749542236328
2003-04-02,22.744857788085938
2003-04-03,22.830278396606445
2003-04-04,23.0133113861084
2003-04-07,23.50749397277832
2003-04-08,23.41598129272461
2003-04-09,23.226856231689453
2003-04-10,23.159738540649414
2003-04-11,23.35496711730957
2003-04-14,24.129817962646484
2003-04-15,24.514190673828125
2003-04-16,24.160322189331055
2003-04-17,24.471477508544922
2003-04-21,24.526390075683594
2003-04-22,25.86863136291504
2003-04-23,25.447647094726562
2003-04-24,24.624008178710938
2003-04-25,24.318946838378906
2003-04-28,25.051076889038086
2003-04-29,24.794843673706055
2003-04-30,24.8680477142334
2003-05-01,26.167572021484375
2003-05-02,26.6922607421875
2003-05-05,27.33289337158203
2003-05-06,27.51592254638672
2003-05-07,27.369491577148438
2003-05-08,26.81427574157715
2003-05-09,26.612945556640625
2003-05-12,28.37008285522461
2003-05-13,27.961301803588867
2003-05-14,27.967405319213867
2003-05-15,28.034513473510742
2003-05-16,28.98015594482422
2003-05-19,27.912479400634766
2003-05-20,27.644041061401367
2003-05-21,27.27187156677246
2003-05-22,26.93633460998535
2003-05-23,26.875295639038086
2003-05-27,27.674558639526367
2003-05-28,27.851484298706055
2003-05-29,27.931255340576172
2003-05-30,28.624799728393555
2003-06-02,28.594104766845703
2003-06-03,28.268823623657227
2003-06-04,28.643198013305664
2003-06-05,29.115785598754883
2003-06-06,29.557680130004883
2003-06-09,29.066673278808594
2003-06-10,29.471763610839844
2003-06-11,30.103900909423828
2003-06-12,30.858795166015625
2003-06-13,30.637863159179688
2003-06-16,31.441858291625977
2003-06-17,31.570730209350586
2003-06-18,31.81623077392578
2003-06-19,31.067472457885742
2003-06-20,31.417293548583984
2003-06-23,30.680828094482422
2003-06-24,31.5400447845459
2003-06-25,30.920175552368164
2003-06-26,31.699623107910156
2003-06-27,31.65052604675293
2003-06-30,30.907894134521484
2003-07-01,31.184072494506836
2003-07-02,31.69347381591797
2003-07-03,31.730304718017578
2003-07-07,32.153785705566406
2003-07-08,32.76139450073242
2003-07-09,32.393157958984375
2003-07-10,31.386619567871094
2003-07-11,31.742576599121094
2003-07-14,32.215187072753906
2003-07-15,31.975805282592773
2003-07-16,31.767135620117188
2003-07-17,31.061330795288086
2003-07-18,31.337535858154297
2003-07-21,30.95087242126465
2003-07-22,31.184072494506836
2003-07-23,30.729909896850586
2003-07-24,30.68696403503418
2003-07-25,31.27614402770996
2003-07-28,31.638254165649414
2003-07-29,31.411165237426758
2003-07-30,31.11043357849121
2003-07-31,32.031044006347656
2003-08-01,31.31296730041504
2003-08-04,30.76059913635254
2003-08-05,30.61330795288086
2003-08-06,31.141143798828125
2003-08-07,32.77365493774414
2003-08-08,32.36860275268555
2003-08-11,32.53429412841797
2003-08-12,32.67546463012695
2003-08-13,32.56499481201172
2003-08-14,33.22782897949219
2003-08-15,32.97007751464844
2003-08-18,33.31374740600586
2003-08-19,33.203285217285156
2003-08-20,33.062137603759766
2003-08-21,32.84117889404297
2003-08-22,32.595680236816406
2003-08-25,32.571136474609375
2003-08-26,32.681602478027344
2003-08-27,32.6202392578125
2003-08-28,32.72509765625
2003-08-29,32.829986572265625
2003-09-02,33.26177978515625
2003-09-03,33.89098358154297
2003-09-04,33.53937911987305
2003-09-05,33.156917572021484
2003-09-08,33.88481521606445
2003-09-09,33.78611755371094
2003-09-10,33.21858596801758
2003-09-11,33.12606430053711
2003-09-12,32.84230041503906
2003-09-15,32.737430572509766
2003-09-16,33.2679443359375
2003-09-17,33.31728744506836
2003-09-18,34.39065170288086
2003-09-19,34.082218170166016
