Date,MSCI
2010-02-24,26.22458839416504
2010-02-25,26.119548797607422
2010-02-26,26.242097854614258
2010-03-01,25.025400161743164
2010-03-02,28.5441837310791
2010-03-03,28.115280151367188
2010-03-04,28.771774291992188
2010-03-05,29.428260803222656
2010-03-08,29.769643783569336
2010-03-09,29.393245697021484
2010-03-10,29.393245697021484
2010-03-11,30.04098892211914
2010-03-12,30.513654708862305
2010-03-15,30.242311477661133
2010-03-16,30.566165924072266
2010-03-17,30.96007537841797
2010-03-18,30.828777313232422
2010-03-19,30.697473526000977
2010-03-22,31.266416549682617
2010-03-23,31.67783546447754
2010-03-24,31.450260162353516
2010-03-25,31.371471405029297
2010-03-26,31.30145263671875
2010-03-29,31.32769775390625
2010-03-30,31.64282989501953
2010-03-31,31.59905242919922
2010-04-01,31.922914505004883
2010-04-05,32.36933898925781
2010-04-06,32.7107048034668
2010-04-07,32.6581916809082
2010-04-08,31.67783546447754
2010-04-09,32.054229736328125
2010-04-12,32.474365234375
2010-04-13,32.40434265136719
2010-04-14,32.48311996459961
2010-04-15,33.227142333984375
2010-04-16,32.60566711425781
2010-04-19,31.940433502197266
2010-04-20,32.728233337402344
2010-04-21,31.502769470214844
2010-04-22,31.896665573120117
2010-04-23,32.124237060546875
2010-04-26,32.351837158203125
2010-04-27,31.47650718688965
2010-04-28,30.995086669921875
2010-04-29,31.038835525512695
2010-04-30,30.329845428466797
2010-05-03,30.426115036010742
2010-05-04,29.91844940185547
2010-05-05,29.75213623046875
2010-05-06,28.868057250976562
2010-05-07,28.386627197265625
2010-05-10,29.542043685913086
2010-05-11,29.4982852935791
2010-05-12,29.970958709716797
2010-05-13,29.717111587524414
2010-05-14,28.701744079589844
2010-05-17,28.631715774536133
2010-05-18,28.290346145629883
2010-05-19,27.537569046020508
2010-05-20,26.040769577026367
2010-05-21,26.43466567993164
2010-05-24,26.040769577026367
2010-05-25,25.41054344177246
2010-05-26,25.112937927246094
2010-05-27,25.988258361816406
2010-05-28,25.953237533569336
2010-06-01,25.75191307067871
2010-06-02,26.382144927978516
2010-06-03,25.85694694519043
2010-06-04,25.20921516418457
2010-06-07,24.640262603759766
2010-06-08,24.754047393798828
2010-06-09,24.56148338317871
2010-06-10,25.48931884765625
