Date,APTV
2012-02-24,24.045047760009766
2012-02-27,23.968441009521484
2012-02-28,24.420391082763672
2012-02-29,24.51230812072754
2012-03-01,24.51230812072754
2012-03-02,24.765094757080078
2012-03-05,24.236547470092773
2012-03-06,22.964969635009766
2012-03-07,22.987953186035156
2012-03-08,24.282506942749023
2012-03-09,24.382083892822266
2012-03-12,24.451034545898438
2012-03-13,24.474008560180664
2012-03-14,24.34379005432129
2012-03-15,24.297826766967773
2012-03-16,24.51230812072754
2012-03-19,24.167604446411133
2012-03-20,23.853546142578125
2012-03-21,23.945465087890625
2012-03-22,23.72332000732422
2012-03-23,23.72332000732422
2012-03-26,24.48166847229004
2012-03-27,24.443370819091797
2012-03-28,24.175264358520508
2012-03-29,24.33612823486328
2012-03-30,24.20590591430664
2012-04-02,24.167604446411133
2012-04-03,23.9531192779541
2012-04-04,24.22888946533203
2012-04-05,24.328466415405273
2012-04-09,23.9531192779541
2012-04-10,23.623733520507812
2012-04-11,24.12165069580078
2012-04-12,24.33612823486328
2012-04-13,24.39740753173828
2012-04-16,24.504648208618164
2012-04-17,24.596576690673828
2012-04-18,24.665515899658203
2012-04-19,24.405073165893555
2012-04-20,24.41273307800293
2012-04-23,24.129304885864258
2012-04-24,23.1488094329834
2012-04-25,23.631399154663086
2012-04-26,23.455219268798828
2012-04-27,23.830562591552734
2012-04-30,23.508840560913086
2012-05-01,23.639060974121094
2012-05-02,23.547138214111328
2012-05-03,23.324993133544922
2012-05-04,22.497703552246094
2012-05-07,22.712188720703125
2012-05-08,21.831275939941406
2012-05-09,21.854263305664062
2012-05-10,22.053421020507812
2012-05-11,21.999799728393555
2012-05-14,21.455930709838867
2012-05-15,21.149526596069336
2012-05-16,21.43294906616211
2012-05-17,21.05760383605957
2012-05-18,20.88142967224121
2012-05-21,21.448272705078125
2012-05-22,21.593812942504883
2012-05-23,21.471248626708984
2012-05-24,21.21846580505371
2012-05-25,21.79297637939453
2012-05-29,22.857728958129883
2012-05-30,22.099380493164062
2012-05-31,22.237260818481445
2012-06-01,21.632112503051758
2012-06-04,21.241451263427734
2012-06-05,21.655094146728516
2012-06-06,22.214282989501953
2012-06-07,21.854263305664062
2012-06-08,22.022775650024414
2012-06-11,21.831275939941406
2012-06-12,22.114696502685547
2012-06-13,21.90787696838379
2012-06-14,21.785314559936523
2012-06-15,21.861913681030273
2012-06-18,22.14534568786621
2012-06-19,22.290874481201172
2012-06-20,21.892560958862305
2012-06-21,21.118885040283203
2012-06-22,20.697582244873047
2012-06-25,19.724750518798828
2012-06-26,19.847312927246094
2012-06-27,19.717092514038086
2012-06-28,19.479623794555664
2012-06-29,19.533246994018555
2012-07-02,19.372385025024414
2012-07-03,20.153718948364258
2012-07-05,20.536720275878906
2012-07-06,20.222654342651367
2012-07-09,20.42181968688965
2012-07-10,20.322235107421875
2012-07-11,20.015836715698242
2012-07-12,20.115419387817383
2012-07-13,20.582679748535156
2012-07-16,20.398839950561523
2012-07-17,20.682260513305664
2012-07-18,20.843124389648438
2012-07-19,20.835460662841797
2012-07-20,20.666946411132812
2012-07-23,20.598005294799805
2012-07-24,20.30691909790039
2012-07-25,20.460121154785156
2012-07-26,20.64395523071289
2012-07-27,21.279747009277344
2012-07-30,21.440610885620117
2012-07-31,21.747018814086914
2012-08-01,21.43294906616211
2012-08-02,21.05760383605957
2012-08-03,21.7010555267334
2012-08-06,22.229604721069336
2012-08-07,22.24492073059082
2012-08-08,21.976816177368164
2012-08-09,22.16832160949707
2012-08-10,21.861913681030273
2012-08-13,21.99213981628418
2012-08-14,21.930862426757812
2012-08-15,21.81595802307129
2012-08-16,22.497703552246094
2012-08-17,22.59728240966797
2012-08-20,22.51302719116211
2012-08-21,22.4440860748291
2012-08-22,22.398130416870117
2012-08-23,22.313859939575195
2012-08-24,22.352157592773438
2012-08-27,22.643247604370117
2012-08-28,23.386276245117188
2012-08-29,23.133493423461914
2012-08-30,22.81942367553711
2012-08-31,23.202436447143555
2012-09-04,22.98029136657715
2012-09-05,22.98029136657715
2012-09-06,23.639060974121094
2012-09-07,23.861204147338867
2012-09-10,23.646717071533203
2012-09-11,23.822900772094727
2012-09-12,23.73097801208496
2012-09-13,23.562458038330078
2012-09-14,24.37442970275879
2012-09-17,24.22122573852539
2012-09-18,24.313146591186523
2012-09-19,24.527629852294922
2012-09-20,24.527629852294922
2012-09-21,24.34379005432129
2012-09-24,24.251873016357422
2012-09-25,24.02972412109375
2012-09-26,24.006744384765625
2012-09-27,23.945465087890625
2012-09-28,23.74630355834961
2012-10-01,23.976106643676758
2012-10-02,24.15994644165039
2012-10-03,24.175264358520508
2012-10-04,24.665515899658203
2012-10-05,24.895320892333984
2012-10-08,24.719131469726562
2012-10-09,24.420391082763672
2012-10-10,24.12165069580078
2012-10-11,24.535293579101562
2012-10-12,24.573593139648438
2012-10-15,24.87999725341797
2012-10-16,25.0944766998291
2012-10-17,24.895320892333984
2012-10-18,24.864675521850586
2012-10-19,24.451034545898438
2012-10-22,24.772756576538086
2012-10-23,24.045047760009766
2012-10-24,24.006744384765625
2012-10-25,24.075685501098633
2012-10-26,23.363300323486328
2012-10-31,24.083341598510742
2012-11-01,24.941274642944336
2012-11-02,25.171079635620117
2012-11-05,24.665515899658203
2012-11-06,25.171079635620117
2012-11-07,24.573593139648438
2012-11-08,24.27484893798828
2012-11-09,24.703815460205078
2012-11-12,24.864675521850586
2012-11-13,24.657854080200195
2012-11-14,24.458694458007812
2012-11-15,24.267192840576172
2012-11-16,24.619550704956055
2012-11-19,25.561744689941406
2012-11-20,25.584726333618164
2012-11-21,25.73792266845703
2012-11-23,26.082632064819336
2012-11-26,25.554080963134766
2012-11-27,25.60770606994629
2012-11-28,25.73792266845703
2012-11-29,26.021347045898438
2012-11-30,26.036672592163086
2012-12-03,25.661319732666016
2012-12-04,25.967721939086914
2012-12-05,25.944747924804688
2012-12-06,25.990703582763672
2012-12-07,26.021347045898438
2012-12-10,26.082632064819336
2012-12-11,26.22051239013672
2012-12-12,26.343074798583984
2012-12-13,26.29711151123047
2012-12-14,26.24349021911621
2012-12-17,26.32775115966797
2012-12-18,26.3890323638916
2012-12-19,27.308244705200195
2012-12-20,27.60698890686035
2012-12-21,27.683589935302734
2012-12-24,27.790828704833984
2012-12-26,28.510881423950195
2012-12-27,29.20795249938965
2012-12-28,28.893884658813477
2012-12-31,29.299869537353516
2013-01-02,29.782459259033203
2013-01-03,29.3764705657959
2013-01-04,29.499027252197266
2013-01-07,29.2539119720459
2013-01-08,29.24625015258789
2013-01-09,29.468393325805664
2013-01-10,29.728836059570312
2013-01-11,29.17730712890625
2013-01-14,28.817283630371094
2013-01-15,29.33051300048828
2013-01-16,29.353492736816406
2013-01-17,29.87437629699707
2013-01-18,29.736494064331055
2013-01-22,29.759469985961914
2013-01-23,29.606277465820312
2013-01-24,29.774789810180664
2013-01-25,30.081201553344727
2013-01-28,30.48719024658203
2013-01-29,30.326326370239258
2013-01-30,29.782459259033203
2013-01-31,29.613935470581055
2013-02-01,30.04290199279785
2013-02-04,29.728836059570312
2013-02-05,30.134828567504883
2013-02-06,29.567970275878906
2013-02-07,29.345834732055664
2013-02-08,29.506690979003906
2013-02-11,30.019914627075195
2013-02-12,30.494853973388672
2013-02-13,30.60209083557129
2013-02-14,30.617408752441406
2013-02-15,30.62506866455078
2013-02-19,30.456546783447266
2013-02-20,29.71351432800293
2013-02-21,29.039424896240234
2013-02-22,29.39179229736328
2013-02-25,29.20795249938965
2013-02-26,30.43355941772461
2013-02-27,32.01921081542969
2013-02-28,32.05750274658203
2013-03-01,32.32561111450195
2013-03-04,32.379241943359375
2013-03-05,32.5554084777832
2013-03-06,32.44816589355469
2013-03-07,32.73925018310547
2013-03-08,32.93840789794922
2013-03-11,33.09161376953125
2013-03-12,32.96139144897461
2013-03-13,33.222869873046875
2013-03-14,33.26133346557617
2013-03-15,33.284393310546875
2013-03-18,32.907569885253906
2013-03-19,33.15365982055664
2013-03-20,33.330535888671875
2013-03-21,33.36130142211914
2013-03-22,33.23055648803711
2013-03-25,33.007537841796875
2013-03-26,34.184173583984375
2013-03-27,34.238014221191406
2013-03-28,34.14572525024414
2013-04-01,33.83810806274414
2013-04-02,33.92270278930664
2013-04-03,33.34592056274414
2013-04-04,33.269020080566406
2013-04-05,32.869110107421875
2013-04-08,32.676849365234375
2013-04-09,32.68453598022461
2013-04-10,33.56125259399414
2013-04-11,34.030372619628906
2013-04-12,34.522560119628906
2013-04-15,32.54611587524414
2013-04-16,33.492034912109375
2013-04-17,32.200042724609375
2013-04-18,31.484819412231445
2013-04-19,32.176963806152344
2013-04-22,32.46151351928711
2013-04-23,33.007537841796875
2013-04-24,33.67661666870117
2013-04-25,34.3610725402832
2013-04-26,34.37644577026367
2013-04-29,34.86094284057617
2013-04-30,35.53770446777344
2013-05-01,34.96862030029297
2013-05-02,34.991676330566406
2013-05-03,35.17626190185547
2013-05-06,35.58385467529297
2013-05-07,35.61461639404297
2013-05-08,35.45311737060547
2013-05-09,34.7917366027832
2013-05-10,34.91476821899414
2013-05-13,35.169517517089844
2013-05-14,35.763912200927734
2013-05-15,35.918296813964844
2013-05-16,36.28111267089844
2013-05-17,37.45445251464844
2013-05-20,37.662879943847656
2013-05-21,37.86357879638672
2013-05-22,37.64743423461914
2013-05-23,37.32322311401367
2013-05-24,37.09164810180664
2013-05-28,38.457969665527344
2013-05-29,38.249542236328125
2013-05-30,38.04112243652344
2013-05-31,37.678321838378906
2013-06-03,37.747779846191406
2013-06-04,37.63972473144531
2013-06-05,37.14567947387695
2013-06-06,38.12604522705078
2013-06-07,38.90568542480469
2013-06-10,39.10640335083008
2013-06-11,38.51972961425781
2013-06-12,38.596923828125
2013-06-13,39.415184020996094
2013-06-14,39.5386962890625
2013-06-17,39.53097152709961
2013-06-18,40.08675765991211
2013-06-19,40.21027374267578
2013-06-20,38.7899169921875
2013-06-21,38.35761260986328
2013-06-24,37.18427276611328
2013-06-25,37.83270263671875
2013-06-26,39.060081481933594
2013-06-27,39.368858337402344
2013-06-28,39.129554748535156
2013-07-01,40.109928131103516
2013-07-02,40.08675765991211
2013-07-03,39.84746551513672
2013-07-05,40.46500778198242
2013-07-08,41.39906311035156
2013-07-09,41.514854431152344
2013-07-10,41.514854431152344
2013-07-11,42.27907180786133
2013-07-12,42.40256881713867
2013-07-15,42.45661544799805
2013-07-16,41.684669494628906
2013-07-17,42.02432632446289
2013-07-18,42.52608871459961
2013-07-19,42.41801452636719
2013-07-22,42.5338134765625
2013-07-23,42.17101287841797
2013-07-24,42.83487319946289
2013-07-25,42.865745544433594
2013-07-26,43.01240921020508
2013-07-29,42.61101150512695
2013-07-30,42.703636169433594
2013-07-31,41.46854019165039
2013-08-01,42.78853988647461
2013-08-02,43.11276626586914
2013-08-05,43.159095764160156
2013-08-06,42.94294357299805
2013-08-07,42.38713073730469
2013-08-08,42.881195068359375
2013-08-09,42.8889045715332
2013-08-12,42.98153305053711
2013-08-13,43.84611129760742
2013-08-14,43.009910583496094
2013-08-15,41.96466064453125
2013-08-16,42.55310821533203
2013-08-19,42.35953903198242
2013-08-20,42.37501525878906
2013-08-21,42.14274597167969
2013-08-22,42.36727523803711
2013-08-23,43.017662048339844
2013-08-26,43.07959747314453
2013-08-27,41.755619049072266
2013-08-28,42.8240966796875
2013-08-29,42.97894287109375
2013-08-30,42.599552154541016
2013-09-03,43.342838287353516
2013-09-04,43.88481903076172
2013-09-05,44.496482849121094
2013-09-06,43.74546432495117
2013-09-09,43.776424407958984
2013-09-10,44.442283630371094
2013-09-11,44.635841369628906
2013-09-12,43.791908264160156
2013-09-13,44.0551643371582
2013-09-16,44.148067474365234
2013-09-17,44.19451904296875
2013-09-18,44.411312103271484
2013-09-19,44.992008209228516
2013-09-20,44.9068489074707
2013-09-23,44.372596740722656
2013-09-24,44.89134979248047
2013-09-25,44.651336669921875
2013-09-26,45.19330978393555
2013-09-27,45.247501373291016
2013-09-30,45.23202133178711
2013-10-01,45.54947280883789
2013-10-02,45.069427490234375
2013-10-03,44.55067443847656
2013-10-04,44.914573669433594
2013-10-07,44.72876739501953
2013-10-08,43.265419006347656
2013-10-09,43.28865432739258
2013-10-10,44.690040588378906
2013-10-11,44.372596740722656
2013-10-14,44.42679977416992
2013-10-15,44.0551643371582
2013-10-16,45.72755813598633
2013-10-17,46.48632049560547
2013-10-18,46.45534896850586
2013-10-21,46.06047821044922
2013-10-22,45.998538970947266
2013-10-23,44.82941436767578
2013-10-24,45.0926628112793
2013-10-25,44.93006896972656
2013-10-28,44.148067474365234
2013-10-29,43.81513977050781
2013-10-30,43.79966354370117
2013-10-31,44.28742218017578
2013-11-01,44.5274543762207
2013-11-04,44.9068489074707
2013-11-05,42.59181594848633
2013-11-06,43.249935150146484
2013-11-07,41.8253059387207
2013-11-08,42.90925216674805
2013-11-11,42.42922592163086
2013-11-12,42.71569061279297
2013-11-13,43.39138412475586
2013-11-14,44.230159759521484
2013-11-15,45.10777282714844
2013-11-18,44.78934860229492
2013-11-19,43.63990783691406
2013-11-20,44.191322326660156
2013-11-21,44.93690872192383
2013-11-22,44.95244216918945
2013-11-25,44.78158187866211
2013-11-26,44.812644958496094
2013-11-27,45.068946838378906
2013-11-29,45.47279357910156
2013-12-02,44.882545471191406
2013-12-03,44.43986129760742
2013-12-04,44.634010314941406
2013-12-05,44.641788482666016
2013-12-06,45.38736343383789
2013-12-09,45.232032775878906
2013-12-10,45.91549301147461
2013-12-11,44.773807525634766
2013-12-12,44.94467544555664
2013-12-13,45.51163101196289
2013-12-16,46.31157302856445
2013-12-17,46.45137023925781
2013-12-18,46.69990158081055
2013-12-19,45.79899978637695
2013-12-20,45.317466735839844
2013-12-23,46.16401672363281
2013-12-24,46.59116744995117
2013-12-26,46.637779235839844
2013-12-27,46.4669075012207
2013-12-30,46.47467041015625
2013-12-31,46.69990158081055
2014-01-02,46.14847946166992
2014-01-03,46.031982421875
2014-01-06,46.03974914550781
2014-01-07,46.86299514770508
2014-01-08,47.18918991088867
2014-01-09,47.0804557800293
2014-01-10,47.74060821533203
2014-01-13,46.754276275634766
2014-01-14,48.13670349121094
2014-01-15,48.470672607421875
2014-01-16,48.32310485839844
2014-01-17,48.695892333984375
2014-01-21,48.928890228271484
2014-01-22,49.123050689697266
2014-01-23,48.38523483276367
2014-01-24,46.53681564331055
2014-01-27,46.280517578125
2014-01-28,46.630008697509766
2014-01-29,46.4669075012207
2014-01-30,47.36004638671875
2014-01-31,47.29015350341797
2014-02-03,45.923248291015625
2014-02-04,46.606712341308594
2014-02-05,47.35227966308594
2014-02-06,47.80274200439453
2014-02-07,48.470672607421875
2014-02-10,48.602691650390625
2014-02-11,48.90559387207031
2014-02-12,49.775428771972656
2014-02-13,50.03273391723633
2014-02-14,49.99374008178711
2014-02-18,50.66429138183594
2014-02-19,50.79682540893555
2014-02-20,51.23345947265625
2014-02-21,51.389400482177734
2014-02-24,51.857208251953125
2014-02-25,51.80261993408203
2014-02-26,52.09890365600586
2014-02-27,51.935176849365234
2014-02-28,51.90399169921875
2014-03-03,51.670082092285156
2014-03-04,52.09890365600586
2014-03-05,51.3114128112793
2014-03-06,52.208072662353516
2014-03-07,51.95077133178711
2014-03-10,52.13009262084961
2014-03-11,52.83960723876953
2014-03-12,52.371803283691406
2014-03-13,51.272438049316406
2014-03-14,50.65648651123047
2014-03-17,51.86499786376953
2014-03-18,52.63690185546875
2014-03-19,52.356204986572266
2014-03-20,52.63690185546875
2014-03-21,51.95856857299805
2014-03-24,51.65449142456055
2014-03-25,51.0151481628418
2014-03-26,50.976158142089844
2014-03-27,51.20226287841797
2014-03-28,52.03653335571289
2014-03-31,52.909786224365234
2014-04-01,54.1884765625
2014-04-02,54.66408157348633
2014-04-03,54.36781692504883
2014-04-04,52.87080383300781
2014-04-07,51.39719009399414
2014-04-08,51.54533386230469
2014-04-09,53.245059967041016
2014-04-10,51.95077133178711
2014-04-11,50.60190200805664
2014-04-14,51.16328430175781
2014-04-15,51.19447326660156
2014-04-16,51.381595611572266
2014-04-17,52.39518737792969
2014-04-21,52.894203186035156
2014-04-22,53.66608810424805
2014-04-23,53.60371780395508
2014-04-24,53.284034729003906
2014-04-25,51.833824157714844
2014-04-28,51.31922149658203
2014-04-29,51.638885498046875
2014-04-30,52.114505767822266
2014-05-01,52.31722640991211
2014-05-02,52.92538070678711
2014-05-05,52.96436309814453
2014-05-06,52.449771881103516
2014-05-07,52.64469909667969
2014-05-08,51.96635055541992
2014-05-09,52.114505767822266
2014-05-12,52.74059295654297
2014-05-13,52.795372009277344
2014-05-14,52.411895751953125
2014-05-15,51.621456146240234
2014-05-16,51.66841506958008
2014-05-19,52.21623611450195
2014-05-20,52.341461181640625
2014-05-21,52.85016632080078
2014-05-22,53.11625289916992
2014-05-23,54.78322219848633
2014-05-27,55.09627914428711
2014-05-28,54.33714294433594
2014-05-29,54.16497039794922
2014-05-30,54.04756546020508
2014-06-02,53.875389099121094
2014-06-03,54.540618896484375
2014-06-04,54.79887771606445
2014-06-05,55.18235778808594
2014-06-06,55.36236572265625
2014-06-09,54.9710578918457
2014-06-10,54.74409866333008
2014-06-11,54.18844223022461
2014-06-12,52.709285736083984
2014-06-13,53.21017074584961
2014-06-16,52.99103927612305
2014-06-17,52.912776947021484
2014-06-18,53.17885971069336
2014-06-19,52.732765197753906
2014-06-20,52.732765197753906
2014-06-23,52.310157775878906
2014-06-24,52.86582565307617
2014-06-25,53.217987060546875
2014-06-26,53.34321212768555
2014-06-27,53.60930633544922
2014-06-30,53.7971305847168
2014-07-01,54.64236068725586
2014-07-02,54.68148422241211
2014-07-03,54.95540237426758
2014-07-07,54.47018814086914
2014-07-08,54.30582809448242
2014-07-09,54.58757781982422
2014-07-10,54.368438720703125
2014-07-11,54.438873291015625
2014-07-14,54.58757781982422
2014-07-15,54.43104553222656
2014-07-16,54.05538558959961
2014-07-17,53.31973648071289
2014-07-18,53.69539260864258
2014-07-21,53.46842575073242
2014-07-22,53.96147918701172
2014-07-23,53.80495834350586
2014-07-24,53.70322036743164
2014-07-25,53.83626174926758
2014-07-28,53.96931076049805
2014-07-29,53.17885971069336
2014-07-30,52.8892936706543
2014-07-31,52.27884292602539
2014-08-01,52.341461181640625
2014-08-04,53.077117919921875
2014-08-05,53.562355041503906
2014-08-06,53.225826263427734
2014-08-07,52.677982330322266
2014-08-08,53.58582305908203
2014-08-11,53.42873001098633
2014-08-12,53.2637825012207
2014-08-13,53.56226348876953
2014-08-14,54.20635223388672
2014-08-15,53.923587799072266
2014-08-18,54.45771026611328
2014-08-19,54.819034576416016
2014-08-20,55.447425842285156
2014-08-21,55.49454879760742
2014-08-22,55.47884750366211
2014-08-25,55.565242767333984
2014-08-26,54.991844177246094
2014-08-27,54.59125518798828
2014-08-28,54.45771026611328
2014-08-29,54.654083251953125
2014-09-02,55.22749328613281
2014-09-03,54.991844177246094
2014-09-04,55.18036651611328
2014-09-05,55.36101531982422
2014-09-08,56.091522216796875
2014-09-09,55.95798873901367
2014-09-10,55.65951156616211
2014-09-11,55.35316848754883
2014-09-12,55.11751937866211
2014-09-15,54.26134490966797
2014-09-16,52.81604766845703
2014-09-17,52.2897834777832
2014-09-18,51.755645751953125
2014-09-19,51.402183532714844
2014-09-22,51.064414978027344
2014-09-23,50.51457595825195
2014-09-24,50.7109489440918
2014-09-25,50.467445373535156
2014-09-26,50.37317657470703
2014-09-29,49.32849884033203
2014-09-30,48.18168258666992
2014-10-01,48.05600357055664
2014-10-02,49.10856246948242
2014-10-03,49.68196487426758
2014-10-06,49.854766845703125
2014-10-07,49.25779724121094
2014-10-08,49.56414031982422
2014-10-09,48.5115852355957
2014-10-10,47.404056549072266
2014-10-13,45.79381561279297
2014-10-14,48.28379821777344
2014-10-15,48.370201110839844
2014-10-16,48.9671745300293
2014-10-17,49.55628967285156
2014-10-20,49.88618469238281
2014-10-21,51.01729202270508
2014-10-22,50.600982666015625
2014-10-23,51.60639190673828
2014-10-24,52.45473098754883
2014-10-27,52.53327560424805
2014-10-28,54.08854293823242
2014-10-29,53.19308090209961
2014-10-30,53.20878601074219
2014-10-31,54.182796478271484
2014-11-03,54.26919937133789
2014-11-04,53.758636474609375
2014-11-05,54.93685531616211
2014-11-06,55.321754455566406
2014-11-07,54.856651306152344
2014-11-10,55.07737731933594
2014-11-11,55.369049072265625
2014-11-12,55.53458023071289
2014-11-13,55.739540100097656
2014-11-14,55.715885162353516
2014-11-17,55.84990310668945
2014-11-18,56.551475524902344
2014-11-19,56.046966552734375
2014-11-20,56.07850646972656
2014-11-21,56.653953552246094
2014-11-24,57.39493179321289
2014-11-25,56.66183853149414
2014-11-26,56.583003997802734
2014-11-28,57.50529479980469
2014-12-01,57.46587371826172
2014-12-02,57.71024703979492
2014-12-03,58.443355560302734
2014-12-04,57.85213851928711
2014-12-05,57.85213851928711
2014-12-08,57.33975601196289
2014-12-09,57.418582916259766
2014-12-10,55.88931655883789
2014-12-11,56.094261169433594
2014-12-12,54.9985466003418
2014-12-15,55.25868606567383
2014-12-16,54.76994323730469
2014-12-17,55.968143463134766
2014-12-18,57.1742057800293
2014-12-19,57.946739196777344
2014-12-22,58.10438919067383
2014-12-23,58.23051452636719
2014-12-24,57.89943313598633
2014-12-26,58.033443450927734
2014-12-29,58.167457580566406
2014-12-30,57.79695129394531
2014-12-31,57.32398986816406
2015-01-02,57.22151184082031
2015-01-05,54.722652435302734
2015-01-06,54.37581253051758
2015-01-07,54.809364318847656
2015-01-08,56.15732955932617
2015-01-09,55.30598068237305
2015-01-12,54.30486297607422
2015-01-13,53.327392578125
2015-01-14,52.92537307739258
2015-01-15,52.92537307739258
2015-01-16,52.4918098449707
2015-01-20,53.18550491333008
2015-01-21,54.099910736083984
2015-01-22,54.58864974975586
2015-01-23,54.919715881347656
2015-01-26,54.84089660644531
2015-01-27,55.02220916748047
2015-01-28,53.73729705810547
2015-01-29,54.52558135986328
2015-01-30,54.17874526977539
2015-02-02,55.81836700439453
2015-02-03,57.33975601196289
2015-02-04,57.347633361816406
2015-02-05,59.814964294433594
2015-02-06,60.823970794677734
2015-02-09,60.863372802734375
2015-02-10,61.95121383666992
2015-02-11,61.415191650390625
2015-02-12,61.53343200683594
2015-02-13,62.23725509643555
2015-02-17,62.079097747802734
2015-02-18,62.03165054321289
2015-02-19,62.79872512817383
2015-02-20,62.68801498413086
2015-02-23,62.632667541503906
2015-02-24,62.34797668457031
2015-02-25,63.14668655395508
2015-02-26,62.521942138671875
2015-02-27,62.34797668457031
2015-03-02,63.37601852416992
2015-03-03,63.2811279296875
2015-03-04,63.882164001464844
2015-03-05,63.36811828613281
2015-03-06,62.54566955566406
2015-03-09,62.45867919921875
2015-03-10,61.398983001708984
2015-03-11,60.79795837402344
2015-03-12,61.63623046875
2015-03-13,60.73469924926758
2015-03-16,61.905120849609375
2015-03-17,61.849754333496094
2015-03-18,62.60892868041992
2015-03-19,62.61684799194336
2015-03-20,63.23366928100586
2015-03-23,63.13878631591797
2015-03-24,62.648475646972656
2015-03-25,61.256649017333984
2015-03-26,60.80587387084961
2015-03-27,61.28036880493164
2015-03-30,62.640567779541016
2015-03-31,63.059688568115234
2015-04-01,62.355865478515625
2015-04-02,64.198486328125
2015-04-06,66.27042388916016
2015-04-07,65.54285430908203
2015-04-08,65.80384826660156
2015-04-09,66.6104736328125
2015-04-10,66.99005889892578
2015-04-13,66.40484619140625
2015-04-14,66.52346801757812
2015-04-15,66.23087310791016
2015-04-16,66.44439697265625
2015-04-17,65.85128784179688
2015-04-20,65.89873504638672
2015-04-21,65.66149139404297
2015-04-22,65.54285430908203
2015-04-23,65.78802490234375
2015-04-24,66.04107666015625
2015-04-27,65.41633605957031
2015-04-28,65.38471221923828
2015-04-29,64.79158782958984
2015-04-30,65.63775634765625
2015-05-01,66.69744110107422
2015-05-04,68.04183197021484
2015-05-05,66.5313949584961
2015-05-06,66.82398223876953
2015-05-07,66.3099594116211
2015-05-08,67.48037719726562
2015-05-11,67.2900161743164
2015-05-12,67.90865325927734
2015-05-13,67.70243835449219
2015-05-14,68.64629364013672
2015-05-15,69.20148468017578
2015-05-18,69.16182708740234
2015-05-19,69.15390014648438
2015-05-20,68.88421630859375
2015-05-21,69.23320007324219
2015-05-22,69.01905822753906
2015-05-26,68.35282135009766
2015-05-27,69.13800811767578
2015-05-28,69.47908020019531
2015-05-29,68.98731994628906
2015-06-01,68.86837005615234
2015-06-02,69.3997802734375
2015-06-03,70.07392883300781
2015-06-04,69.0349349975586
2015-06-05,69.25698852539062
2015-06-08,68.87628173828125
2015-06-09,68.66215515136719
2015-06-10,70.03429412841797
2015-06-11,69.60597229003906
2015-06-12,69.45528411865234
2015-06-15,69.24906921386719
2015-06-16,69.53459930419922
2015-06-17,70.46256256103516
2015-06-18,70.62911987304688
2015-06-19,70.71637725830078
2015-06-22,70.45464324951172
2015-06-23,70.2246322631836
2015-06-24,69.7328872680664
2015-06-25,70.38324737548828
2015-06-26,70.28015899658203
2015-06-29,67.04413604736328
2015-06-30,67.48829650878906
2015-07-01,68.21004486083984
2015-07-02,68.2021255493164
2015-07-06,67.26622772216797
2015-07-07,66.65548706054688
2015-07-08,62.04734802246094
2015-07-09,61.81734848022461
2015-07-10,62.81672668457031
2015-07-13,63.443267822265625
2015-07-14,63.625701904296875
2015-07-15,64.02227783203125
2015-07-16,60.91316223144531
2015-07-17,61.81734848022461
2015-07-20,61.920467376708984
2015-07-21,62.166324615478516
2015-07-22,61.468360900878906
2015-07-23,61.72216796875
2015-07-24,61.35734176635742
2015-07-27,59.778968811035156
2015-07-28,61.34938430786133
2015-07-29,62.18219757080078
2015-07-30,61.468360900878906
2015-07-31,61.928382873535156
2015-08-03,61.19869613647461
2015-08-04,61.72216796875
2015-08-05,61.4604377746582
