Date,NEM
2001-08-08,12.626708030700684
2001-08-09,13.523904800415039
2001-08-10,13.227046012878418
2001-08-13,13.820778846740723
2001-08-14,13.484333038330078
2001-08-15,13.893341064453125
2001-08-16,13.946118354797363
2001-08-17,14.170418739318848
2001-08-20,13.926334381103516
2001-08-21,13.952713012695312
2001-08-22,14.051674842834473
2001-08-23,14.137433052062988
2001-08-24,14.315561294555664
2001-08-27,14.17701530456543
2001-08-28,13.807579040527344
2001-08-29,13.814184188842773
2001-08-30,13.761402130126953
2001-08-31,13.68224048614502
2001-09-04,13.40475845336914
2001-09-05,13.655815124511719
2001-09-06,13.351908683776855
2001-09-07,13.735099792480469
2001-09-10,13.972929000854492
2001-09-17,14.719470024108887
2001-09-18,14.759113311767578
2001-09-19,15.06301212310791
2001-09-20,15.789734840393066
2001-09-21,14.712872505187988
2001-09-24,14.270232200622559
2001-09-25,14.494843482971191
2001-09-26,15.439594268798828
2001-09-27,15.624568939208984
2001-09-28,15.591543197631836
2001-10-01,16.40415382385254
2001-10-02,16.21916389465332
2001-10-03,15.24799919128418
2001-10-04,15.23477840423584
2001-10-05,15.855804443359375
2001-10-08,15.684026718139648
2001-10-09,15.109268188476562
2001-10-10,14.402363777160645
2001-10-11,14.005958557128906
2001-10-12,14.600553512573242
2001-10-15,14.309863090515137
2001-10-16,14.475025177001953
2001-10-17,15.115864753723145
2001-10-18,14.68643856048584
2001-10-19,14.475025177001953
2001-10-22,13.933300018310547
2001-10-23,13.966324806213379
2001-10-24,14.032394409179688
2001-10-25,14.27683162689209
2001-10-26,14.065413475036621
2001-10-29,14.309863090515137
2001-10-30,15.208362579345703
2001-10-31,15.327276229858398
2001-11-01,15.48582935333252
2001-11-02,15.763317108154297
2001-11-05,15.66421890258789
2001-11-06,15.65760612487793
2001-11-07,15.756711959838867
2001-11-08,15.043190956115723
2001-11-09,15.386734962463379
2001-11-12,15.39334774017334
2001-11-13,14.699649810791016
2001-11-14,13.411367416381836
2001-11-15,13.332098007202148
2001-11-16,13.081038475036621
2001-11-19,12.724284172058105
2001-11-20,12.783754348754883
2001-11-21,12.52608871459961
2001-11-23,12.711071968078613
2001-11-26,12.585546493530273
2001-11-27,12.863021850585938
2001-11-28,13.014976501464844
2001-11-29,12.896062850952148
2001-11-30,12.995156288146973
2001-12-03,13.338695526123047
2001-12-04,13.06121826171875
2001-12-05,13.07443904876709
2001-12-06,13.418493270874023
2001-12-07,13.246472358703613
2001-12-10,12.61788558959961
2001-12-11,12.505399703979492
2001-12-12,12.763457298278809
2001-12-13,12.591422080993652
2001-12-14,13.047966957092285
2001-12-17,12.942105293273926
2001-12-18,13.292778015136719
2001-12-19,12.736985206604004
2001-12-20,12.909016609191895
2001-12-21,12.889171600341797
2001-12-24,13.028118133544922
2001-12-26,12.816387176513672
2001-12-27,12.73037052154541
2001-12-28,12.538497924804688
2001-12-31,12.64434814453125
2002-01-02,12.631125450134277
2002-01-03,12.578181266784668
2002-01-04,12.452467918395996
2002-01-07,12.525254249572754
2002-01-08,12.37307071685791
2002-01-09,12.842850685119629
2002-01-10,13.041346549987793
2002-01-11,13.028118133544922
2002-01-14,13.200153350830078
2002-01-15,13.630223274230957
2002-01-16,13.954450607299805
2002-01-17,13.663307189941406
2002-01-18,13.36556339263916
2002-01-22,13.517746925354004
2002-01-23,13.193534851074219
2002-01-24,13.213386535644531
2002-01-25,13.83534049987793
2002-01-28,13.815496444702148
2002-01-29,14.245580673217773
2002-01-30,14.086774826049805
2002-01-31,14.450687408447266
2002-02-01,15.092503547668457
2002-02-04,15.81371021270752
2002-02-05,16.587860107421875
2002-02-06,16.078367233276367
2002-02-07,15.965887069702148
2002-02-08,16.54153823852539
2002-02-11,15.555668830871582
2002-02-12,15.86003303527832
2002-02-13,15.833558082580566
2002-02-14,16.316570281982422
2002-02-15,16.09822654724121
2002-02-19,15.727689743041992
2002-02-20,15.317465782165527
2002-02-21,15.754168510437012
2002-02-22,15.780632972717285
2002-02-25,15.47625732421875
2002-02-26,16.28349494934082
2002-02-27,15.893113136291504
2002-02-28,15.959272384643555
2002-03-01,16.2040958404541
2002-03-04,16.230592727661133
2002-03-05,16.263715744018555
2002-03-06,16.800323486328125
2002-03-07,16.025218963623047
2002-03-08,15.23687744140625
2002-03-11,15.634366989135742
2002-03-12,16.038471221923828
2002-03-13,15.601240158081055
2002-03-14,15.69398307800293
2002-03-15,15.568116188049316
2002-03-18,16.3299560546875
2002-03-19,16.3299560546875
2002-03-20,16.58832359313965
2002-03-21,16.720823287963867
2002-03-22,17.469417572021484
2002-03-25,17.98613929748535
2002-03-26,17.522417068481445
2002-03-27,18.708248138427734
2002-03-28,18.34387969970703
2002-04-01,19.059350967407227
2002-04-02,18.89373016357422
2002-04-03,18.30412483215332
2002-04-04,18.4167537689209
2002-04-05,18.059022903442383
2002-04-08,17.98613929748535
2002-04-09,17.900026321411133
2002-04-10,18.655242919921875
2002-04-11,18.588985443115234
2002-04-12,18.708248138427734
2002-04-15,18.747982025146484
2002-04-16,18.675111770629883
2002-04-17,19.25809097290039
2002-04-18,18.747982025146484
2002-04-19,19.23822593688965
2002-04-22,19.277969360351562
2002-04-23,19.37071418762207
2002-04-24,19.37071418762207
2002-04-25,19.08585548400879
2002-04-26,19.92719078063965
2002-04-29,19.76819610595703
2002-04-30,18.887109756469727
2002-05-01,19.61582374572754
2002-05-02,19.489965438842773
2002-05-03,19.841064453125
2002-05-06,20.066308975219727
2002-05-07,19.357467651367188
2002-05-08,19.145469665527344
2002-05-09,19.576074600219727
2002-05-10,19.867568969726562
2002-05-13,19.847694396972656
2002-05-14,18.582365036010742
2002-05-15,18.33063507080078
2002-05-16,18.787736892700195
2002-05-17,19.50984001159668
2002-05-20,19.966934204101562
2002-05-21,20.41080093383789
2002-05-22,20.331300735473633
2002-05-23,20.496917724609375
2002-05-24,20.311420440673828
2002-05-28,21.199138641357422
2002-05-29,20.695663452148438
2002-05-30,20.318050384521484
2002-05-31,20.675783157348633
2002-06-03,21.033863067626953
2002-06-04,20.927772521972656
2002-06-05,20.689054489135742
2002-06-06,20.55642318725586
2002-06-07,19.03126335144043
2002-06-10,18.633407592773438
2002-06-11,19.230207443237305
2002-06-12,18.732872009277344
2002-06-13,18.474258422851562
2002-06-14,19.203683853149414
2002-06-17,18.235536575317383
2002-06-18,18.7792911529541
2002-06-19,18.58035659790039
2002-06-20,19.289884567260742
2002-06-21,18.964954376220703
2002-06-24,18.945077896118164
2002-06-25,18.964954376220703
2002-06-26,18.560461044311523
2002-06-27,17.777996063232422
2002-06-28,17.459699630737305
2002-07-01,18.016712188720703
2002-07-02,16.909318923950195
2002-07-03,17.240880966186523
2002-07-05,16.86953353881836
2002-07-08,17.844303131103516
2002-07-09,18.97821617126465
2002-07-10,19.15061378479004
2002-07-11,18.60024642944336
2002-07-12,18.9251651763916
2002-07-15,18.40131187438965
2002-07-16,18.05649757385254
2002-07-17,17.864198684692383
2002-07-18,17.63211441040039
2002-07-19,17.545907974243164
2002-07-22,16.909318923950195
2002-07-23,14.906725883483887
2002-07-24,16.080432891845703
2002-07-25,15.42394733428955
2002-07-26,14.727683067321777
2002-07-29,15.609617233276367
2002-07-30,15.91464900970459
2002-07-31,16.179899215698242
2002-08-01,16.571128845214844
2002-08-02,16.902685165405273
2002-08-05,15.947805404663086
2002-08-06,16.544612884521484
2002-08-07,16.97563362121582
2002-08-08,16.398723602294922
2002-08-09,17.758106231689453
2002-08-12,17.784616470336914
2002-08-13,17.89072608947754
2002-08-14,17.40665054321289
2002-08-15,17.903987884521484
2002-08-16,17.771364212036133
2002-08-19,16.97563362121582
2002-08-20,17.181188583374023
2002-08-21,16.690494537353516
2002-08-22,16.97563362121582
2002-08-23,16.67059326171875
2002-08-26,17.784616470336914
2002-08-27,18.136072158813477
2002-08-28,17.9570369720459
2002-08-29,18.613510131835938
2002-08-30,18.912233352661133
2002-09-03,19.29724884033203
2002-09-04,18.719717025756836
2002-09-05,19.396818161010742
2002-09-06,19.283967971801758
2002-09-09,19.702173233032227
2002-09-10,18.892316818237305
2002-09-11,19.17775535583496
2002-09-12,19.64907455444336
2002-09-13,19.476478576660156
2002-09-16,19.82830810546875
2002-09-17,18.86576271057129
2002-09-18,18.69316864013672
2002-09-19,19.33707618713379
2002-09-20,19.35034942626953
2002-09-23,19.01180076599121
2002-09-24,19.54286003112793
2002-09-25,18.673254013061523
2002-09-26,18.089092254638672
2002-09-27,18.155479431152344
2002-09-30,18.261686325073242
2002-10-01,17.843482971191406
2002-10-02,17.558042526245117
2002-10-03,17.259319305419922
2002-10-04,17.192934036254883
2002-10-07,16.801288604736328
2002-10-08,16.595502853393555
2002-10-09,16.250314712524414
2002-10-10,15.586491584777832
2002-10-11,15.732538223266602
2002-10-14,15.533384323120117
2002-10-15,15.33424186706543
2002-10-16,15.725895881652832
2002-10-17,15.712616920471191
2002-10-18,15.672791481018066
2002-10-21,15.506828308105469
2002-10-22,16.595502853393555
2002-10-23,16.031253814697266
2002-10-24,16.057802200317383
2002-10-25,16.124189376831055
2002-10-28,16.701709747314453
2002-10-29,16.462736129760742
2002-10-30,16.827844619750977
2002-10-31,16.409624099731445
2002-11-01,16.914133071899414
2002-11-04,17.226131439208984
2002-11-05,17.219484329223633
2002-11-06,17.312429428100586
2002-11-07,17.27923583984375
2002-11-08,17.192934036254883
2002-11-11,16.90749168395996
2002-11-12,16.11754035949707
2002-11-13,15.66614818572998
2002-11-14,16.031253814697266
2002-11-15,16.714994430541992
2002-11-18,16.137453079223633
2002-11-19,15.70598316192627
2002-11-20,15.76572322845459
2002-11-21,15.878569602966309
2002-11-22,15.865296363830566
2002-11-25,16.044530868530273
2002-11-26,15.732538223266602
2002-11-27,15.33424186706543
2002-11-29,15.540019035339355
2002-12-02,15.420382499694824
2002-12-03,16.171466827392578
2002-12-04,16.5902042388916
2002-12-05,17.04218864440918
2002-12-06,17.793251037597656
2002-12-09,17.77996826171875
2002-12-10,17.37452507019043
2002-12-11,17.946134567260742
2002-12-12,18.683921813964844
2002-12-13,19.27547836303711
2002-12-16,19.34195327758789
2002-12-17,18.644033432006836
2002-12-18,19.308717727661133
2002-12-19,18.637401580810547
2002-12-20,19.016263961791992
2002-12-23,19.674285888671875
2002-12-24,19.175779342651367
2002-12-26,19.926856994628906
2002-12-27,19.760692596435547
2002-12-30,19.434995651245117
2002-12-31,19.2954158782959
2003-01-02,19.740755081176758
2003-01-03,20.019912719726562
2003-01-06,19.441650390625
2003-01-07,18.504459381103516
2003-01-08,19.09602165222168
2003-01-09,18.584226608276367
2003-01-10,19.016263961791992
2003-01-13,18.630748748779297
2003-01-14,18.112306594848633
2003-01-15,18.27846908569336
2003-01-16,18.956438064575195
2003-01-17,18.378170013427734
2003-01-21,18.537702560424805
2003-01-22,19.009607315063477
2003-01-23,19.621105194091797
2003-01-24,20.039854049682617
2003-01-27,19.56129264831543
2003-01-28,19.58123016357422
2003-01-29,19.14919090270996
2003-01-30,19.62775993347168
2003-01-31,19.242246627807617
2003-02-03,19.09602165222168
2003-02-04,19.800573348999023
2003-02-05,19.089384078979492
2003-02-06,19.009607315063477
2003-02-07,18.889970779418945
2003-02-10,18.371530532836914
2003-02-11,18.943147659301758
2003-02-12,18.012605667114258
2003-02-13,18.903255462646484
2003-02-14,18.105663299560547
2003-02-18,18.065780639648438
2003-02-19,18.344940185546875
2003-02-20,18.796918869018555
2003-02-21,18.285120010375977
2003-02-24,18.351593017578125
2003-02-25,18.025896072387695
2003-02-26,18.27846908569336
2003-02-27,17.8464412689209
2003-02-28,18.16547966003418
2003-03-03,17.859275817871094
2003-03-04,18.138845443725586
2003-03-05,18.005725860595703
2003-03-06,18.045665740966797
2003-03-07,17.280160903930664
2003-03-10,16.747655868530273
2003-03-11,16.47473907470703
2003-03-12,16.508026123046875
2003-03-13,16.414833068847656
2003-03-14,16.701061248779297
2003-03-17,16.714365005493164
2003-03-18,17.293481826782227
2003-03-19,17.007253646850586
2003-03-20,16.634496688842773
2003-03-21,16.221792221069336
2003-03-24,16.334951400756836
2003-03-25,16.64115333557129
2003-03-26,16.687746047973633
2003-03-27,16.348268508911133
2003-03-28,17.699525833129883
2003-03-31,17.40664291381836
2003-04-01,17.226909637451172
2003-04-02,16.78093719482422
2003-04-03,16.800905227661133
2003-04-04,17.027225494384766
2003-04-07,16.774274826049805
2003-04-08,16.740999221801758
2003-04-09,17.220266342163086
2003-04-10,17.140380859375
2003-04-11,17.266860961914062
2003-04-14,17.26019859313965
2003-04-15,17.559736251831055
2003-04-16,17.872594833374023
2003-04-17,17.932498931884766
2003-04-21,18.331897735595703
2003-04-22,18.465017318725586
2003-04-23,18.40511131286621
2003-04-24,17.865934371948242
2003-04-25,17.826005935668945
2003-04-28,17.67289924621582
2003-04-29,17.53312110900879
2003-04-30,17.985761642456055
2003-05-01,18.371826171875
2003-05-02,18.391794204711914
2003-05-05,18.65805435180664
2003-05-06,18.937637329101562
2003-05-07,18.764556884765625
2003-05-08,19.13066864013672
2003-05-09,19.024168014526367
2003-05-12,19.104032516479492
2003-05-13,18.644742965698242
2003-05-14,18.94428253173828
2003-05-15,19.010845184326172
2003-05-16,19.110698699951172
2003-05-19,19.403583526611328
2003-05-20,19.450176239013672
2003-05-21,19.969383239746094
2003-05-22,19.69646644592285
2003-05-23,19.69646644592285
2003-05-27,19.896163940429688
2003-05-28,19.370296478271484
2003-05-29,19.716440200805664
2003-05-30,19.743064880371094
2003-06-02,20.229637145996094
2003-06-03,20.096324920654297
2003-06-04,20.576242446899414
2003-06-05,21.296104431152344
2003-06-06,21.522735595703125
2003-06-09,21.76268768310547
2003-06-10,20.99616813659668
2003-06-11,20.982837677001953
2003-06-12,21.116140365600586
2003-06-13,21.376102447509766
2003-06-16,21.6093807220459
2003-06-17,22.555889129638672
2003-06-18,22.46923065185547
2003-06-19,22.589210510253906
2003-06-20,22.395904541015625
2003-06-23,21.76268768310547
2003-06-24,21.202791213989258
2003-06-25,21.456073760986328
2003-06-26,21.469409942626953
2003-06-27,21.669370651245117
2003-06-30,21.636049270629883
2003-07-01,22.222604751586914
2003-07-02,22.329259872436523
2003-07-03,21.975984573364258
2003-07-07,21.869338989257812
2003-07-08,21.60272789001465
2003-07-09,21.856016159057617
2003-07-10,21.80934715270996
2003-07-11,21.856016159057617
2003-07-14,22.129297256469727
2003-07-15,21.222793579101562
2003-07-16,20.829524993896484
2003-07-17,21.316104888916016
2003-07-18,21.416095733642578
2003-07-21,21.99598503112793
2003-07-22,22.262601852416992
2003-07-23,23.515710830688477
2003-07-24,23.595705032348633
2003-07-25,24.18891143798828
2003-07-28,23.675689697265625
2003-07-29,23.982288360595703
2003-07-30,23.622350692749023
2003-07-31,24.062273025512695
2003-08-01,23.715660095214844
2003-08-04,24.18891143798828
2003-08-05,23.828977584838867
2003-08-06,24.582176208496094
2003-08-07,24.628847122192383
2003-08-08,25.548664093017578
2003-08-11,25.735300064086914
2003-08-12,25.128747940063477
2003-08-13,25.648645401000977
2003-08-14,25.748634338378906
2003-08-15,25.6619815826416
2003-08-18,25.355382919311523
2003-08-19,25.935264587402344
2003-08-20,26.381864547729492
2003-08-21,25.508670806884766
2003-08-22,25.022092819213867
2003-08-25,24.502197265625
2003-08-26,25.155410766601562
2003-08-27,26.101892471313477
2003-08-28,25.781951904296875
2003-08-29,26.195636749267578
2003-09-02,25.288204193115234
2003-09-03,25.288204193115234
2003-09-04,25.948760986328125
2003-09-05,26.095569610595703
2003-09-08,25.9554386138916
2003-09-09,26.529260635375977
2003-09-10,26.22233009338379
2003-09-11,26.255693435668945
2003-09-12,25.982131958007812
2003-09-15,25.74860382080078
2003-09-16,26.035511016845703
2003-09-17,26.195636749267578
2003-09-18,26.182294845581055
