Date,SBUX
2001-03-02,4.380125999450684
2001-03-05,4.305202960968018
2001-03-06,4.310964107513428
2001-03-07,4.259094715118408
2001-03-08,4.385890007019043
2001-03-09,4.345545768737793
2001-03-12,4.143829345703125
2001-03-13,4.1265387535095215
2001-03-14,3.9882185459136963
2001-03-15,4.028563499450684
2001-03-16,4.040087699890137
2001-03-19,4.086194038391113
2001-03-20,3.9882185459136963
2001-03-21,3.7749767303466797
2001-03-22,3.6942901611328125
2001-03-23,3.7692131996154785
2001-03-26,3.838371515274048
2001-03-27,3.751923084259033
2001-03-28,3.798030138015747
2001-03-29,3.867190361022949
2001-03-30,3.9132955074310303
2001-04-02,3.9651665687561035
2001-04-03,3.8499021530151367
2001-04-04,3.7749767303466797
2001-04-05,3.7749767303466797
2001-04-06,3.4349381923675537
2001-04-09,3.562194585800171
2001-04-10,3.6885263919830322
2001-04-11,3.711581230163574
2001-04-12,3.5022547245025635
2001-04-16,3.5566599369049072
2001-04-17,3.5944676399230957
2001-04-18,3.827768564224243
2001-04-19,3.8065602779388428
2001-04-20,3.7097363471984863
2001-04-23,3.596311569213867
2001-04-24,3.477358341217041
2001-04-25,3.663628339767456
2001-04-26,3.6590192317962646
2001-04-27,3.4266417026519775
2001-04-30,3.5686488151550293
2001-05-01,3.6922154426574707
2001-05-02,3.635042667388916
2001-05-03,3.494879961013794
2001-05-04,3.5022547245025635
2001-05-07,3.4801244735717773
2001-05-08,3.4284861087799072
2001-05-09,3.448772668838501
2001-05-10,3.4321742057800293
2001-05-11,3.4875011444091797
2001-05-14,3.563117504119873
2001-05-15,3.603691339492798
2001-05-16,3.6922154426574707
2001-05-17,3.8231570720672607
2001-05-18,3.817625045776367
2001-05-21,3.8913943767547607
2001-05-22,3.9098381996154785
2001-05-23,3.7051239013671875
2001-05-24,3.758608341217041
2001-05-25,3.7604525089263916
2001-05-29,3.6645498275756836
2001-05-30,3.7051239013671875
2001-05-31,3.6000020503997803
2001-06-01,3.6129109859466553
2001-06-04,3.5391411781311035
2001-06-05,3.6331989765167236
2001-06-06,3.5446722507476807
2001-06-07,3.5778698921203613
2001-06-08,3.511476516723633
2001-06-11,3.5446722507476807
2001-06-12,3.579714775085449
2001-06-13,3.607377767562866
2001-06-14,3.5391411781311035
2001-06-15,3.603691339492798
2001-06-18,3.6331989765167236
2001-06-19,3.749385118484497
2001-06-20,3.867419481277466
2001-06-21,4.214140892028809
2001-06-22,4.064756870269775
2001-06-25,4.088733196258545
2001-06-26,4.037091255187988
2001-06-27,4.044468879699707
2001-06-28,4.177255153656006
2001-06-29,4.241804599761963
2001-07-02,4.199387073516846
2001-07-03,4.055534839630127
2001-07-05,4.042625427246094
2001-07-06,3.7770514488220215
2001-07-09,3.8618857860565186
2001-07-10,3.7678284645080566
2001-07-11,3.815781354904175
2001-07-12,3.817625045776367
2001-07-13,3.7807390689849854
2001-07-16,3.71250057220459
2001-07-17,3.699591875076294
2001-07-18,3.6055328845977783
2001-07-19,3.58524751663208
2001-07-20,3.734633207321167
2001-07-23,3.629509687423706
2001-07-24,3.660862445831299
2001-07-25,3.6165993213653564
2001-07-26,3.5041005611419678
2001-07-27,3.4579927921295166
2001-07-30,3.393444061279297
2001-07-31,3.3270516395568848
2001-08-01,3.3952889442443848
2001-08-02,3.4045088291168213
2001-08-03,3.2901647090911865
2001-08-06,3.2311484813690186
2001-08-07,3.2956981658935547
2001-08-08,3.2459027767181396
2001-08-09,3.349181890487671
2001-08-10,3.3122963905334473
2001-08-13,3.3805336952209473
2001-08-14,3.3215179443359375
2001-08-15,3.2809441089630127
2001-08-16,3.334428071975708
2001-08-17,3.3122963905334473
2001-08-20,3.448772668838501
2001-08-21,3.4745893478393555
2001-08-22,3.4653706550598145
2001-08-23,3.448772668838501
2001-08-24,3.421107053756714
2001-08-27,3.4137308597564697
2001-08-28,3.2901647090911865
2001-08-29,3.223771333694458
2001-08-30,3.2182397842407227
2001-08-31,3.1112723350524902
2001-09-04,3.0393450260162354
2001-09-05,3.0651652812957764
2001-09-06,2.9950826168060303
2001-09-07,2.9729528427124023
2001-09-10,3.0338134765625
2001-09-17,2.8604519367218018
2001-09-18,2.8770506381988525
2001-09-19,2.8217225074768066
2001-09-20,2.705533504486084
2001-09-21,2.6336076259613037
2001-09-24,2.760862112045288
2001-09-25,2.775615930557251
2001-09-26,2.581967353820801
2001-09-27,2.6797142028808594
2001-09-28,2.755328893661499
2001-10-01,2.729509115219116
2001-10-02,2.685246706008911
2001-10-03,2.888115644454956
2001-10-04,2.7793045043945312
2001-10-05,3.1278696060180664
2001-10-08,3.1481573581695557
2001-10-09,3.031968355178833
2001-10-10,3.096519708633423
2001-10-11,3.1389360427856445
2001-10-12,2.9508206844329834
2001-10-15,3.030123710632324
2001-10-16,3.1112723350524902
2001-10-17,2.9305343627929688
2001-10-18,3.0061490535736084
2001-10-19,3.063321590423584
2001-10-22,3.173976182937622
2001-10-23,3.172133207321167
2001-10-24,3.205328941345215
2001-10-25,3.2846322059631348
2001-10-26,3.293854236602783
2001-10-29,3.126025676727295
2001-10-30,3.1961071491241455
2001-10-31,3.1573784351348877
2001-11-01,3.1887316703796387
2001-11-02,3.299386501312256
2001-11-05,3.4303297996520996
2001-11-06,3.5538957118988037
2001-11-07,3.5041005611419678
2001-11-08,3.4819693565368652
2001-11-09,3.509632110595703
2001-11-12,3.5225419998168945
2001-11-13,3.5612730979919434
2001-11-14,3.526231050491333
2001-11-15,3.5354526042938232
2001-11-16,3.22745943069458
2001-11-19,3.2071726322174072
2001-11-20,3.205328941345215
2001-11-21,3.1924195289611816
2001-11-23,3.1924195289611816
2001-11-26,3.2034852504730225
2001-11-27,3.170287847518921
2001-11-28,3.118647813796997
2001-11-29,3.116804361343384
2001-11-30,3.2680327892303467
2001-12-03,3.4081978797912598
2001-12-04,3.6258206367492676
2001-12-05,3.6719274520874023
2001-12-06,3.603691339492798
2001-12-07,3.494879961013794
2001-12-10,3.526231050491333
2001-12-11,3.509632110595703
2001-12-12,3.4561495780944824
2001-12-13,3.450615882873535
2001-12-14,3.542828321456909
2001-12-17,3.6000020503997803
2001-12-18,3.5981578826904297
2001-12-19,3.5225419998168945
2001-12-20,3.3952889442443848
2001-12-21,3.4745893478393555
2001-12-24,3.478280782699585
2001-12-26,3.5077884197235107
2001-12-27,3.570493221282959
2001-12-28,3.596311569213867
2001-12-31,3.513320207595825
2002-01-02,3.5981578826904297
2002-01-03,3.765984058380127
2002-01-04,4.077666282653809
2002-01-07,4.027871131896973
2002-01-08,4.18463134765625
2002-01-09,4.033403396606445
2002-01-10,4.144058704376221
2002-01-11,4.035248279571533
2002-01-14,4.038936138153076
2002-01-15,4.040780544281006
2002-01-16,3.919059991836548
2002-01-17,4.05922269821167
2002-01-18,4.040780544281006
2002-01-22,3.943033456802368
2002-01-23,4.175413131713867
2002-01-24,4.267625331878662
2002-01-25,4.214140892028809
2002-01-28,4.219675540924072
2002-01-29,4.11639404296875
2002-01-30,4.197543144226074
2002-01-31,4.38381290435791
2002-02-01,4.217829704284668
2002-02-04,4.1108622550964355
2002-02-05,4.12561559677124
2002-02-06,4.016804218292236
2002-02-07,3.994673490524292
2002-02-08,4.053689479827881
2002-02-11,4.020493507385254
2002-02-12,3.9706978797912598
2002-02-13,4.057377815246582
2002-02-14,4.009426593780518
2002-02-15,3.9762303829193115
2002-02-19,3.937502145767212
2002-02-20,3.989140510559082
2002-02-21,3.8913943767547607
2002-02-22,3.985452890396118
2002-02-25,4.085043907165527
2002-02-26,4.114551544189453
2002-02-27,4.138526916503906
2002-02-28,4.243651866912842
2002-03-01,4.334018230438232
2002-03-04,4.439141273498535
2002-03-05,4.32848596572876
2002-03-06,4.267625331878662
2002-03-07,4.2639360427856445
2002-03-08,4.2344279289245605
2002-03-11,4.214140892028809
2002-03-12,4.223361492156982
2002-03-13,4.17910099029541
2002-03-14,4.30450963973999
2002-03-15,4.380125999450684
2002-03-18,4.378280162811279
2002-03-19,4.4004106521606445
2002-03-20,4.367214679718018
2002-03-21,4.422544002532959
2002-03-22,4.3487725257873535
2002-03-25,4.278689384460449
2002-03-26,4.332174301147461
2002-03-27,4.32848596572876
2002-03-28,4.265780448913574
2002-04-01,4.297133445739746
2002-04-02,4.293445110321045
2002-04-03,4.332174301147461
2002-04-04,4.40410041809082
2002-04-05,4.433610439300537
2002-04-08,4.509223461151123
2002-04-09,4.599592208862305
2002-04-10,4.621724605560303
2002-04-11,4.595901966094971
2002-04-12,4.642009735107422
2002-04-15,4.63094425201416
2002-04-16,4.680740833282471
2002-04-17,4.726847171783447
2002-04-18,4.684429168701172
2002-04-19,4.606968402862549
2002-04-22,4.603277683258057
2002-04-23,4.642009735107422
2002-04-24,4.643855094909668
2002-04-25,4.680740833282471
2002-04-26,4.337707042694092
2002-04-29,4.256560325622559
2002-04-30,4.2086076736450195
2002-05-01,4.356149673461914
2002-05-02,4.3616814613342285
2002-05-03,4.32848596572876
2002-05-06,4.17910099029541
2002-05-07,4.204920768737793
2002-05-08,4.195699691772461
2002-05-09,4.132994651794434
2002-05-10,4.061067581176758
2002-05-13,4.144058704376221
2002-05-14,4.350616931915283
2002-05-15,4.40410041809082
2002-05-16,4.40410041809082
2002-05-17,4.437297344207764
2002-05-20,4.298976898193359
2002-05-21,4.251025676727295
2002-05-22,4.21598482131958
2002-05-23,4.221518516540527
2002-05-24,4.136682033538818
2002-05-28,4.077666282653809
2002-05-29,4.238115310668945
2002-05-30,4.34692907333374
2002-05-31,4.477870464324951
2002-06-03,4.365370750427246
2002-06-04,4.466803073883057
2002-06-05,4.606968402862549
2002-06-06,4.490779399871826
2002-06-07,4.594058513641357
2002-06-10,4.542418956756592
2002-06-11,4.411477088928223
2002-06-12,4.498157501220703
2002-06-13,4.3745903968811035
2002-06-14,4.359837532043457
2002-06-17,4.48340368270874
2002-06-18,4.512911319732666
2002-06-19,4.50738000869751
2002-06-20,4.6088128089904785
2002-06-21,4.559018135070801
2002-06-24,4.564551830291748
2002-06-25,4.518444538116455
2002-06-26,4.516598701477051
2002-06-27,4.6051249504089355
2002-06-28,4.5829949378967285
2002-07-01,4.492623805999756
2002-07-02,4.337707042694092
2002-07-03,4.271313190460205
2002-07-05,4.39672327041626
2002-07-08,4.357992172241211
2002-07-09,4.18463134765625
2002-07-10,4.151437282562256
2002-07-11,4.129303932189941
2002-07-12,4.055534839630127
2002-07-15,4.088733196258545
2002-07-16,3.9135255813598633
2002-07-17,3.9467227458953857
2002-07-18,3.8655753135681152
2002-07-19,3.706968069076538
2002-07-22,3.6184446811676025
2002-07-23,3.4801244735717773
2002-07-24,3.8877053260803223
2002-07-25,3.69037127494812
2002-07-26,3.596311569213867
2002-07-29,3.745699882507324
2002-07-30,3.6368865966796875
2002-07-31,3.6202890872955322
2002-08-01,3.4745893478393555
2002-08-02,3.469059467315674
2002-08-05,3.435861110687256
2002-08-06,3.5206971168518066
2002-08-07,3.555738687515259
2002-08-08,3.5760254859924316
2002-08-09,3.5944676399230957
2002-08-12,3.6368865966796875
2002-08-13,3.4930360317230225
2002-08-14,3.7770514488220215
2002-08-15,3.924591302871704
2002-08-16,3.839754581451416
2002-08-19,4.022336483001709
2002-08-20,3.8821747303009033
2002-08-21,3.8489768505096436
2002-08-22,3.896928310394287
2002-08-23,3.8784844875335693
2002-08-26,3.871108293533325
2002-08-27,3.747542142868042
2002-08-28,3.6627063751220703
2002-08-29,3.7715182304382324
2002-08-30,3.706968069076538
2002-09-03,3.684837579727173
2002-09-04,3.817625045776367
2002-09-05,3.7309439182281494
2002-09-06,3.8508212566375732
2002-09-09,3.854511022567749
2002-09-10,3.8821747303009033
2002-09-11,3.7788941860198975
2002-09-12,3.72172212600708
2002-09-13,3.7918052673339844
2002-09-16,3.7936489582061768
2002-09-17,3.708813428878784
2002-09-18,3.751232624053955
2002-09-19,3.7567641735076904
2002-09-20,3.8323795795440674
2002-09-23,3.7420098781585693
2002-09-24,3.684837579727173
2002-09-25,3.813938617706299
2002-09-26,3.90614914894104
2002-09-27,3.872953414916992
2002-09-30,3.810245990753174
2002-10-01,3.9467227458953857
2002-10-02,3.8618857860565186
2002-10-03,3.8913943767547607
2002-10-04,3.9135255813598633
2002-10-07,3.8932394981384277
2002-10-08,4.009426593780518
2002-10-09,3.9706978797912598
2002-10-10,4.092419147491455
2002-10-11,4.177255153656006
2002-10-14,4.258403778076172
2002-10-15,4.341395854949951
2002-10-16,4.3174214363098145
2002-10-17,4.005740165710449
2002-10-18,4.1182379722595215
2002-10-21,4.262092590332031
2002-10-22,4.166188716888428
2002-10-23,4.2639360427856445
2002-10-24,4.140370845794678
2002-10-25,4.4133219718933105
2002-10-28,4.276845455169678
2002-10-29,4.334018230438232
2002-10-30,4.385658264160156
2002-10-31,4.39672327041626
2002-11-01,4.4004106521606445
2002-11-04,4.21598482131958
2002-11-05,4.30450963973999
2002-11-06,4.273157119750977
2002-11-07,4.230739593505859
2002-11-08,4.156970500946045
2002-11-11,4.0149617195129395
2002-11-12,4.027871131896973
2002-11-13,4.037091255187988
2002-11-14,4.153280258178711
2002-11-15,4.057377815246582
2002-11-18,3.9670114517211914
2002-11-19,3.943033456802368
2002-11-20,4.038936138153076
2002-11-21,3.9706978797912598
2002-11-22,4.022336483001709
2002-11-25,4.05922269821167
2002-11-26,4.033403396606445
2002-11-27,4.138526916503906
2002-11-29,4.009426593780518
2002-12-02,3.97991943359375
2002-12-03,3.8692634105682373
2002-12-04,3.900615692138672
2002-12-05,3.7899608612060547
2002-12-06,3.919059991836548
2002-12-09,3.802870512008667
2002-12-10,3.797337532043457
2002-12-11,3.7549171447753906
2002-12-12,3.8194689750671387
2002-12-13,3.7549171447753906
2002-12-16,3.9282805919647217
2002-12-17,3.8950841426849365
2002-12-18,3.937502145767212
2002-12-19,3.8379104137420654
2002-12-20,3.825000286102295
2002-12-23,3.8581974506378174
2002-12-24,3.817625045776367
2002-12-26,3.836066484451294
2002-12-27,3.7881171703338623
2002-12-30,3.802870512008667
2002-12-31,3.758608341217041
2003-01-02,3.9098381996154785
2003-01-03,3.8950841426849365
2003-01-06,3.95963191986084
2003-01-07,3.9172139167785645
2003-01-08,3.8342227935791016
2003-01-09,3.836066484451294
2003-01-10,3.8526651859283447
2003-01-13,3.8084044456481934
2003-01-14,3.7383224964141846
2003-01-15,3.7530760765075684
2003-01-16,3.734633207321167
2003-01-17,3.7051239013671875
2003-01-21,3.6516401767730713
2003-01-22,3.6977460384368896
2003-01-23,3.6922154426574707
2003-01-24,4.232583999633789
2003-01-27,4.171722412109375
2003-01-28,4.18463134765625
2003-01-29,4.210452079772949
2003-01-30,4.147747993469238
2003-01-31,4.190164566040039
2003-02-03,4.171722412109375
2003-02-04,4.121929168701172
2003-02-05,4.092419147491455
2003-02-06,4.075822830200195
2003-02-07,4.053689479827881
2003-02-10,4.085043907165527
2003-02-11,4.079509258270264
2003-02-12,4.077666282653809
2003-02-13,4.048157691955566
2003-02-14,4.153280258178711
2003-02-18,4.225207805633545
2003-02-19,4.210452079772949
2003-02-20,4.166188716888428
2003-02-21,4.300821304321289
2003-02-24,4.151437282562256
2003-02-25,4.2086076736450195
2003-02-26,4.094264030456543
2003-02-27,4.258403778076172
2003-02-28,4.324798583984375
2003-03-03,4.282379627227783
2003-03-04,4.310042858123779
2003-03-05,4.315576553344727
2003-03-06,4.311888217926025
2003-03-07,4.223361492156982
2003-03-10,4.144058704376221
2003-03-11,4.136682033538818
2003-03-12,4.149592399597168
2003-03-13,4.437297344207764
2003-03-14,4.47418212890625
2003-03-17,4.689960479736328
2003-03-18,4.6235671043396
2003-03-19,4.6088128089904785
2003-03-20,4.656763553619385
2003-03-21,4.846724033355713
2003-03-24,4.664139270782471
2003-03-25,4.795083522796631
2003-03-26,4.846724033355713
2003-03-27,4.846724033355713
2003-03-28,4.772952556610107
2003-03-31,4.750820159912109
2003-04-01,4.671518325805664
2003-04-02,4.843035697937012
2003-04-03,4.760042667388916
2003-04-04,4.647545337677002
2003-04-07,4.706558704376221
2003-04-08,4.7526655197143555
2003-04-09,4.688117027282715
2003-04-10,4.7452874183654785
2003-04-11,4.708402156829834
2003-04-14,4.809837341308594
2003-04-15,4.931557655334473
2003-04-16,4.7452874183654785
2003-04-17,4.767422676086426
2003-04-21,4.647545337677002
2003-04-22,4.632787704467773
2003-04-23,4.533198833465576
2003-04-24,4.653075218200684
2003-04-25,4.32848596572876
2003-04-28,4.431764125823975
2003-04-29,4.411477088928223
2003-04-30,4.335862636566162
2003-05-01,4.4262309074401855
2003-05-02,4.385658264160156
2003-05-05,4.339550018310547
2003-05-06,4.418853759765625
2003-05-07,4.352462291717529
2003-05-08,4.241804599761963
2003-05-09,4.2842230796813965
2003-05-12,4.313730716705322
2003-05-13,4.267625331878662
2003-05-14,4.260249137878418
2003-05-15,4.398567199707031
2003-05-16,4.334018230438232
2003-05-19,4.225207805633545
2003-05-20,4.254714012145996
2003-05-21,4.249181747436523
2003-05-22,4.339550018310547
2003-05-23,4.321106433868408
2003-05-27,4.370903968811035
2003-05-28,4.357992172241211
2003-05-29,4.352462291717529
2003-05-30,4.549795150756836
2003-06-02,4.516598701477051
2003-06-03,4.503690719604492
2003-06-04,4.49446964263916
2003-06-05,4.544264316558838
2003-06-06,4.514756202697754
2003-06-09,4.487092018127441
2003-06-10,4.500003337860107
2003-06-11,4.488936901092529
2003-06-12,4.4557390213012695
2003-06-13,4.422544002532959
2003-06-16,4.566397190093994
2003-06-17,4.509223461151123
2003-06-18,4.4557390213012695
2003-06-19,4.457584857940674
2003-06-20,4.4299211502075195
2003-06-23,4.440984725952148
2003-06-24,4.435451030731201
2003-06-25,4.442829132080078
2003-06-26,4.509223461151123
2003-06-27,4.5276665687561035
2003-06-30,4.5276665687561035
2003-07-01,4.671518325805664
2003-07-02,4.973977565765381
2003-07-03,4.918648719787598
2003-07-07,5.0311503410339355
2003-07-08,5.03852653503418
2003-07-09,5.003485679626465
2003-07-10,4.918648719787598
2003-07-11,4.951848030090332
2003-07-14,4.94815731048584
2003-07-15,4.883608818054199
2003-07-16,4.964755535125732
2003-07-17,4.855945587158203
2003-07-18,4.913115501403809
2003-07-21,4.924181938171387
2003-07-22,4.95922327041626
2003-07-23,4.950002193450928
2003-07-24,4.867008686065674
2003-07-25,4.924181938171387
2003-07-28,4.907583713531494
2003-07-29,4.865167617797852
2003-07-30,4.955534934997559
2003-07-31,5.040370941162109
2003-08-01,4.9997968673706055
2003-08-04,4.97028923034668
2003-08-05,4.850411891937256
2003-08-06,4.819058418273926
2003-08-07,4.817214012145996
2003-08-08,4.828279495239258
2003-08-11,4.870696067810059
2003-08-12,4.914963245391846
2003-08-13,4.889143466949463
2003-08-14,4.97028923034668
2003-08-15,4.95922327041626
