Date,AVGO
2011-03-07,2.2540409564971924
2011-03-08,2.282938003540039
2011-03-09,2.1849684715270996
2011-03-10,2.185673236846924
2011-03-11,2.201179265975952
2011-03-14,2.1849684715270996
2011-03-15,2.189901828765869
2011-03-16,2.088850736618042
2011-03-17,2.071892023086548
2011-03-18,2.1425561904907227
2011-03-21,2.189901828765869
2011-03-22,2.1701157093048096
2011-03-23,2.191314697265625
2011-03-24,2.1955556869506836
2011-03-25,2.1800076961517334
2011-03-28,2.189901828765869
2011-03-29,2.188488483428955
2011-03-30,2.225233554840088
2011-03-31,2.1976752281188965
2011-04-01,2.227354049682617
2011-04-04,2.162342071533203
2011-04-05,2.237954616546631
2011-04-06,2.3156850337982178
2011-04-07,2.2944858074188232
2011-04-08,2.3015520572662354
2011-04-11,2.2775259017944336
2011-04-12,2.2167539596557617
2011-04-13,2.247140645980835
2011-04-14,2.1955556869506836
2011-04-15,2.2428996562957764
2011-04-18,2.2330071926116943
2011-04-19,2.245020866394043
2011-04-20,2.3008463382720947
2011-04-21,2.303673267364502
2011-04-25,2.2782318592071533
2011-04-26,2.286005973815918
2011-04-27,2.3594980239868164
2011-04-28,2.324165105819702
2011-04-29,2.36444354057312
2011-05-02,2.342539072036743
2011-05-03,2.2725796699523926
2011-05-04,2.2994327545166016
2011-05-05,2.348897695541382
2011-05-06,2.4669077396392822
2011-05-09,2.5057733058929443
2011-05-10,2.5305068492889404
2011-05-11,2.5347464084625244
2011-05-12,2.4775078296661377
2011-05-13,2.465494394302368
2011-05-16,2.420975685119629
2011-05-17,2.421682119369507
2011-05-18,2.4471218585968018
2011-05-19,2.45984148979187
2011-05-20,2.4301624298095703
2011-05-23,2.263392925262451
2011-05-24,2.2407803535461426
2011-05-25,2.437936305999756
2011-05-26,2.452775001525879
2011-05-27,2.4739739894866943
2011-05-31,2.3877639770507812
2011-06-01,2.386350393295288
2011-06-02,2.3686835765838623
2011-06-03,2.394829750061035
2011-06-06,2.3552582263946533
2011-06-07,2.4061360359191895
2011-06-08,2.360910415649414
2011-06-09,2.418855905532837
2011-06-10,2.386350393295288
2011-06-13,2.3651504516601562
2011-06-14,2.4181487560272217
2011-06-15,2.3777637481689453
2011-06-16,2.3643014430999756
2011-06-17,2.302661895751953
2011-06-20,2.3203744888305664
2011-06-21,2.4138975143432617
2011-06-22,2.550640106201172
2011-06-23,2.537888288497925
2011-06-24,2.516632080078125
2011-06-27,2.511672258377075
2011-06-28,2.6179492473602295
2011-06-29,2.6717960834503174
2011-06-30,2.6923434734344482
2011-07-01,2.7391042709350586
2011-07-05,2.7603604793548584
2011-07-06,2.768862009048462
2011-07-07,2.7391042709350586
2011-07-08,2.6895089149475098
2011-07-11,2.6491246223449707
2011-07-12,2.5088391304016113
2011-07-13,2.5067126750946045
2011-07-14,2.4925425052642822
2011-07-15,2.5159237384796143
2011-07-18,2.4797892570495605
2011-07-19,2.5648112297058105
2011-07-20,2.5555996894836426
2011-07-21,2.604487419128418
2011-07-22,2.6264517307281494
2011-07-25,2.5570173263549805
2011-07-26,2.597402811050415
2011-07-27,2.382723569869995
2011-07-28,2.4542832374572754
2011-07-29,2.382723569869995
2011-08-01,2.35225772857666
2011-08-02,2.2707784175872803
2011-08-03,2.3224997520446777
2011-08-04,2.1892998218536377
2011-08-05,2.0787723064422607
2011-08-08,1.9264425039291382
2011-08-09,2.0993192195892334
2011-08-10,2.0723960399627686
2011-08-11,2.1758382320404053
2011-08-12,2.199219226837158
2011-08-15,2.2396044731140137
2011-08-16,2.1942594051361084
2011-08-17,2.1751296520233154
2011-08-18,2.0270514488220215
2011-08-19,2.004378318786621
2011-08-22,1.9583255052566528
2011-08-23,2.0731048583984375
2011-08-24,2.286365032196045
2011-08-25,2.187882661819458
2011-08-26,2.233227252960205
2011-08-29,2.3274598121643066
2011-08-30,2.3472983837127686
2011-08-31,2.3458807468414307
2011-09-01,2.236060857772827
2011-09-02,2.2055957317352295
2011-09-06,2.228975296020508
2011-09-07,2.3168303966522217
2011-09-08,2.344464063644409
2011-09-09,2.288491725921631
2011-09-12,2.375638008117676
2011-09-13,2.4316108226776123
2011-09-14,2.590317487716675
2011-09-15,2.610926628112793
2011-09-16,2.5931594371795654
2011-09-19,2.65427565574646
2011-09-20,2.5810790061950684
2011-09-21,2.556917190551758
2011-09-22,2.4147872924804688
2011-09-23,2.473059892654419
2011-09-26,2.423314332962036
2011-09-27,2.4510297775268555
2011-09-28,2.3458545207977295
2011-09-29,2.357224225997925
2011-09-30,2.3287975788116455
2011-10-03,2.266261100769043
2011-10-04,2.2982397079467773
2011-10-05,2.3174281120300293
2011-10-06,2.341590642929077
2011-10-07,2.336616277694702
2011-10-10,2.3920462131500244
2011-10-11,2.3685948848724365
2011-10-12,2.391335964202881
2011-10-13,2.4204723834991455
2011-10-14,2.537018299102783
2011-10-17,2.491536855697632
2011-10-18,2.5469679832458496
2011-10-19,2.4609787464141846
2011-10-20,2.4147872924804688
2011-10-21,2.4048385620117188
2011-10-24,2.512146234512329
2011-10-25,2.447477102279663
2011-10-26,2.3998632431030273
2011-10-27,2.3991522789001465
2011-10-28,2.3870716094970703
2011-10-31,2.3998632431030273
2011-11-01,2.3451426029205322
2011-11-02,2.3167178630828857
2011-11-03,2.439659357070923
2011-11-04,2.4432122707366943
2011-11-07,2.4574265480041504
2011-11-08,2.4680864810943604
2011-11-09,2.361487865447998
2011-11-10,2.3529601097106934
2011-11-11,2.4368162155151367
2011-11-14,2.3515396118164062
2011-11-15,2.344433307647705
2011-11-16,2.281184673309326
2011-11-17,2.2172257900238037
2011-11-18,2.1219985485076904
2011-11-21,2.092863082885742
2011-11-22,2.090020179748535
2011-11-23,2.0587518215179443
2011-11-25,2.021087884902954
2011-11-28,2.031036376953125
2011-11-29,2.051645278930664
2011-11-30,2.12626314163208
2011-12-01,2.125552177429199
2011-12-02,2.214383602142334
2011-12-05,2.2058565616607666
2011-12-06,2.1895108222961426
2011-12-07,2.2186479568481445
2011-12-08,2.1802725791931152
2011-12-09,2.175297975540161
2011-12-12,2.093574047088623
2011-12-13,2.0779387950897217
2011-12-14,2.0402743816375732
2011-12-15,2.0438435077667236
2011-12-16,2.0552611351013184
2011-12-19,1.9660569429397583
2011-12-20,2.057401418685913
2011-12-21,1.991747498512268
2011-12-22,2.07096004486084
2011-12-23,2.097365140914917
2011-12-27,2.093797206878662
2011-12-28,2.050978422164917
2011-12-29,2.078096866607666
2011-12-30,2.0595428943634033
2012-01-03,2.0659661293029785
2012-01-04,2.0302844047546387
2012-01-05,2.033137798309326
2012-01-06,2.0202929973602295
2012-01-09,2.1565968990325928
2012-01-10,2.1872830390930176
2012-01-11,2.226532220840454
2012-01-12,2.26078724861145
2012-01-13,2.252936363220215
2012-01-17,2.25864577293396
2012-01-18,2.4220685958862305
2012-01-19,2.3992316722869873
2012-01-20,2.4127907752990723
2012-01-23,2.4020862579345703
2012-01-24,2.417072057723999
2012-01-25,2.4227821826934814
2012-01-26,2.4320590496063232
2012-01-27,2.4249234199523926
2012-01-30,2.407081365585327
2012-01-31,2.4220685958862305
2012-02-01,2.4705944061279297
2012-02-02,2.497713088989258
2012-02-03,2.5069897174835205
2012-02-06,2.447758436203003
2012-02-07,2.467740058898926
2012-02-08,2.4891488552093506
2012-02-09,2.5069897174835205
2012-02-10,2.461317777633667
2012-02-13,2.4841530323028564
2012-02-14,2.462745189666748
2012-02-15,2.496286392211914
2012-02-16,2.5590860843658447
2012-02-17,2.5148396492004395
2012-02-21,2.5312540531158447
2012-02-22,2.5619399547576904
2012-02-23,2.6539978981018066
2012-02-24,2.591912269592285
2012-02-27,2.639012575149536
2012-02-28,2.641153335571289
2012-02-29,2.6839711666107178
2012-03-01,2.6632752418518066
2012-03-02,2.61189341545105
2012-03-05,2.5298259258270264
2012-03-06,2.5198354721069336
2012-03-07,2.5512351989746094
2012-03-08,2.5990488529205322
2012-03-09,2.6240251064300537
2012-03-12,2.61189341545105
2012-03-13,2.685398578643799
2012-03-14,2.6482887268066406
2012-03-15,2.7041475772857666
2012-03-16,2.714174747467041
2012-03-19,2.725632667541504
2012-03-20,2.7234838008880615
2012-03-21,2.7471163272857666
2012-03-22,2.7177557945251465
2012-03-23,2.7284975051879883
2012-03-26,2.78149151802063
2012-03-27,2.7771947383880615
2012-03-28,2.719186782836914
2012-03-29,2.7456839084625244
2012-03-30,2.7908008098602295
2012-04-02,2.770749092102051
2012-04-03,2.7478322982788086
2012-04-04,2.6790835857391357
2012-04-05,2.693406105041504
2012-04-09,2.6912577152252197
2012-04-10,2.6353988647460938
2012-04-11,2.6840970516204834
2012-04-12,2.732078790664673
2012-04-13,2.6697731018066406
2012-04-16,2.6533024311065674
2012-04-17,2.7027158737182617
2012-04-18,2.6840970516204834
2012-04-19,2.5573384761810303
2012-04-20,2.4549307823181152
2012-04-23,2.3797361850738525
2012-04-24,2.340348720550537
2012-04-25,2.505061388015747
2012-04-26,2.5107908248901367
2012-04-27,2.4778478145599365
2012-04-30,2.4692530632019043
2012-05-01,2.4678215980529785
2012-05-02,2.4907383918762207
2012-05-03,2.3890461921691895
2012-05-04,2.265153646469116
2012-05-07,2.241520881652832
2012-05-08,2.259425163269043
2012-05-09,2.225050210952759
2012-05-10,2.2114434242248535
2012-05-11,2.215740442276001
2012-05-14,2.229346752166748
2012-05-15,2.2236175537109375
2012-05-16,2.2035655975341797
2012-05-17,2.1534361839294434
2012-05-18,2.149854898452759
2012-05-21,2.213592529296875
2012-05-22,2.239373207092285
2012-05-23,2.4005043506622314
2012-05-24,2.328174352645874
2012-05-25,2.3740074634552
2012-05-29,2.4671053886413574
2012-05-30,2.3675618171691895
2012-05-31,2.3704261779785156
2012-06-01,2.21860408782959
2012-06-04,2.1863784790039062
2012-06-05,2.2493984699249268
2012-06-06,2.361116886138916
2012-06-07,2.359684944152832
2012-06-08,2.4234211444854736
2012-06-11,2.3804521560668945
2012-06-12,2.4291510581970215
2012-06-13,2.437743663787842
2012-06-14,2.3960232734680176
2012-06-15,2.450690746307373
2012-06-18,2.500324249267578
2012-06-19,2.4960086345672607
2012-06-20,2.537008762359619
2012-06-21,2.480182647705078
2012-06-22,2.5032010078430176
2012-06-25,2.4607620239257812
2012-06-26,2.4737095832824707
2012-06-27,2.5103940963745117
2012-06-28,2.4679555892944336
2012-06-29,2.5823252201080322
2012-07-02,2.552833080291748
2012-07-03,2.570817232131958
2012-07-05,2.55930757522583
2012-07-06,2.480182647705078
2012-07-09,2.394585609436035
2012-07-10,2.4046552181243896
2012-07-11,2.380918025970459
2012-07-12,2.3435139656066895
2012-07-13,2.3845152854919434
2012-07-16,2.3550233840942383
2012-07-17,2.376603126525879
2012-07-18,2.4305500984191895
2012-07-19,2.592395782470703
2012-07-20,2.5377278327941895
2012-07-23,2.4809014797210693
2012-07-24,2.458604335784912
2012-07-25,2.4607620239257812
2012-07-26,2.5492374897003174
2012-07-27,2.5988693237304688
2012-07-30,2.587360143661499
2012-07-31,2.6542553901672363
2012-08-01,2.6391501426696777
2012-08-02,2.628361225128174
2012-08-03,2.669360876083374
2012-08-06,2.6664843559265137
2012-08-07,2.6902217864990234
2012-08-08,2.6959760189056396
2012-08-09,2.684467315673828
2012-08-10,2.6722395420074463
2012-08-13,2.6089401245117188
2012-08-14,2.600308656692505
2012-08-15,2.6312382221221924
2012-08-16,2.654975414276123
2012-08-17,2.649939775466919
2012-08-20,2.586641550064087
2012-08-21,2.6168529987335205
2012-08-22,2.6247639656066895
2012-08-23,2.5909578800201416
2012-08-24,2.5931150913238525
2012-08-27,2.57297420501709
2012-08-28,2.6089401245117188
2012-08-29,2.632676839828491
2012-08-30,2.5909578800201416
2012-08-31,2.6305179595947266
2012-09-04,2.5816056728363037
2012-09-05,2.5305347442626953
2012-09-06,2.6333956718444824
2012-09-07,2.6039037704467773
2012-09-10,2.517587423324585
2012-09-11,2.5147104263305664
2012-09-12,2.5341312885284424
2012-09-13,2.5226216316223145
2012-09-14,2.5219027996063232
2012-09-17,2.5377278327941895
2012-09-18,2.5406181812286377
2012-09-19,2.5326693058013916
2012-09-20,2.438732624053955
2012-09-21,2.565908908843994
2012-09-24,2.5001540184020996
2012-09-25,2.3852615356445312
2012-09-26,2.417778968811035
2012-09-27,2.5218305587768555
2012-09-28,2.519662857055664
2012-10-01,2.5066568851470947
2012-10-02,2.4871468544006348
2012-10-03,2.497986078262329
2012-10-04,2.4871468544006348
2012-10-05,2.4885919094085693
2012-10-08,2.448127031326294
2012-10-09,2.427172899246216
2012-10-10,2.3549129962921143
2012-10-11,2.379481792449951
2012-10-12,2.3830933570861816
2012-10-15,2.398268938064575
2012-10-16,2.4820892810821533
2012-10-17,2.464747428894043
2012-10-18,2.4604110717773438
2012-10-19,2.398268938064575
2012-10-22,2.4134421348571777
2012-10-23,2.401880979537964
2012-10-24,2.365029811859131
2012-10-25,2.435120105743408
2012-10-26,2.444514513015747
2012-10-31,2.3867063522338867
2012-11-01,2.4929275512695312
2012-11-02,2.4546306133270264
2012-11-05,2.4799203872680664
2012-11-06,2.549288511276245
2012-11-07,2.4539077281951904
2012-11-08,2.445236921310425
2012-11-09,2.4192235469818115
2012-11-12,2.428616523742676
2012-11-13,2.4047722816467285
2012-11-14,2.3867063522338867
2012-11-15,2.330345392227173
2012-11-16,2.307945489883423
2012-11-19,2.3664743900299072
2012-11-20,2.370809555053711
2012-11-21,2.371532678604126
2012-11-23,2.424281358718872
2012-11-26,2.459688663482666
2012-11-27,2.4654691219329834
2012-11-28,2.497263193130493
2012-11-29,2.536283016204834
2012-11-30,2.536283016204834
2012-12-03,2.5153276920318604
2012-12-04,2.5232765674591064
2012-12-05,2.4950950145721436
2012-12-06,2.5377280712127686
2012-12-07,2.474862813949585
2012-12-10,2.489314556121826
2012-12-11,2.497263193130493
2012-12-12,2.497986078262329
2012-12-13,2.4471542835235596
2012-12-14,2.2612576484680176
2012-12-17,2.322981119155884
2012-12-18,2.343313217163086
2012-12-19,2.322981119155884
2012-12-20,2.316445827484131
2012-12-21,2.277233600616455
2012-12-24,2.2619845867156982
2012-12-26,2.242377996444702
2012-12-27,2.277958869934082
2012-12-28,2.2619845867156982
2012-12-31,2.2982921600341797
2013-01-02,2.362920045852661
2013-01-03,2.37526535987854
2013-01-04,2.3600144386291504
2013-01-07,2.3469455242156982
2013-01-08,2.3309688568115234
2013-01-09,2.382525682449341
2013-01-10,2.4340837001800537
2013-01-11,2.493629217147827
2013-01-14,2.5103306770324707
2013-01-15,2.4594991207122803
2013-01-16,2.5096042156219482
2013-01-17,2.5277581214904785
2013-01-18,2.5008902549743652
2013-01-22,2.5008902549743652
2013-01-23,2.4994380474090576
2013-01-24,2.463855743408203
2013-01-25,2.480557680130005
2013-01-28,2.5037944316864014
2013-01-29,2.5103306770324707
2013-01-30,2.5451855659484863
2013-01-31,2.5974693298339844
2013-02-01,2.6330506801605225
2013-02-04,2.554626226425171
2013-02-05,2.5713274478912354
2013-02-06,2.588029384613037
2013-02-07,2.5386507511138916
2013-02-08,2.5647921562194824
2013-02-11,2.5706019401550293
2013-02-12,2.5517220497131348
2013-02-13,2.5539000034332275
2013-02-14,2.588029384613037
2013-02-15,2.5517220497131348
2013-02-19,2.5807671546936035
2013-02-20,2.517591953277588
2013-02-21,2.4449758529663086
