Date,TRI
2003-10-20,17.119625091552734
2003-10-21,17.210914611816406
2003-10-22,17.27535057067871
2003-10-23,17.22701644897461
2003-10-24,17.323684692382812
2003-10-27,17.232393264770508
2003-10-28,17.27535057067871
2003-10-29,17.092771530151367
2003-10-30,17.329059600830078
2003-10-31,17.554595947265625
2003-11-03,17.554595947265625
2003-11-04,17.656635284423828
2003-11-05,17.94123649597168
2003-11-06,17.860687255859375
2003-11-07,18.043264389038086
2003-11-10,18.070119857788086
2003-11-11,18.027149200439453
2003-11-12,18.054004669189453
2003-11-13,18.032520294189453
2003-11-14,17.66199493408203
2003-11-17,17.565340042114258
2003-11-18,17.70304298400879
2003-11-19,17.789461135864258
2003-11-20,17.832658767700195
2003-11-21,17.93526840209961
2003-11-24,17.99468231201172
2003-11-25,17.886669158935547
2003-11-26,18.086488723754883
2003-11-28,18.07568359375
2003-12-01,18.097286224365234
2003-12-02,18.3889217376709
2003-12-03,18.891170501708984
2003-12-04,18.729148864746094
2003-12-05,18.73455238342285
2003-12-08,18.669736862182617
2003-12-09,18.40511703491211
2003-12-10,18.32951545715332
2003-12-11,18.35110855102539
2003-12-12,18.432125091552734
2003-12-15,18.18370246887207
2003-12-16,18.232309341430664
2003-12-17,18.03249168395996
2003-12-18,18.372718811035156
2003-12-19,18.118892669677734
2003-12-22,18.226900100708008
2003-12-23,18.556339263916016
2003-12-24,18.945175170898438
2003-12-26,18.71295166015625
2003-12-29,19.355609893798828
2003-12-30,19.280014038085938
2003-12-31,19.577037811279297
2004-01-02,19.976694107055664
2004-01-05,19.874073028564453
2004-01-06,19.641855239868164
2004-01-07,19.139598846435547
2004-01-08,19.06938934326172
2004-01-09,19.11258888244629
2004-01-12,18.993783950805664
2004-01-13,19.134193420410156
2004-01-14,19.053184509277344
2004-01-15,19.226003646850586
2004-01-16,19.139598846435547
2004-01-20,19.155797958374023
2004-01-21,18.788555145263672
2004-01-22,19.139598846435547
2004-01-23,18.729148864746094
2004-01-26,18.594148635864258
2004-01-27,18.669736862182617
2004-01-28,18.25390625
2004-01-29,18.037883758544922
2004-01-30,17.92987060546875
2004-02-02,17.886669158935547
2004-02-03,18.010879516601562
2004-02-04,17.90826988220215
2004-02-05,17.84886360168457
2004-02-06,17.92447280883789
2004-02-09,17.881263732910156
2004-02-10,18.2755069732666
2004-02-11,18.46993064880371
2004-02-12,17.524826049804688
2004-02-13,17.36281394958496
2004-02-17,16.990177154541016
2004-02-18,16.752552032470703
2004-02-19,16.612133026123047
2004-02-20,16.52248191833496
2004-02-23,16.54421615600586
2004-02-24,16.68548011779785
2004-02-25,16.81043815612793
2004-02-26,16.83218002319336
2004-02-27,17.375511169433594
2004-03-01,17.522212982177734
2004-03-02,17.033212661743164
2004-03-03,17.07124137878418
2004-03-04,16.968008041381836
2004-03-05,16.968008041381836
2004-03-08,16.843048095703125
2004-03-09,16.837614059448242
2004-03-10,16.718074798583984
2004-03-11,16.761550903320312
2004-03-12,16.68548011779785
2004-03-15,16.3703556060791
2004-03-16,16.69635009765625
2004-03-17,16.669185638427734
2004-03-18,16.79414176940918
2004-03-19,16.62571907043457
2004-03-22,16.50618553161621
2004-03-23,16.32145118713379
2004-03-24,16.54965591430664
2004-03-25,16.728944778442383
2004-03-26,16.674617767333984
2004-03-29,16.83218002319336
2004-03-30,16.929975509643555
2004-03-31,16.76697540283203
2004-04-01,16.919113159179688
2004-04-02,17.163604736328125
2004-04-05,17.397235870361328
2004-04-06,17.58196258544922
2004-04-07,17.418973922729492
2004-04-08,17.152738571166992
2004-04-12,17.185346603393555
2004-04-13,17.027774810791016
2004-04-14,16.65831756591797
2004-04-15,16.788715362548828
2004-04-16,16.77242088317871
2004-04-19,16.7343807220459
2004-04-20,16.51704978942871
2004-04-21,16.555084228515625
2004-04-22,16.701780319213867
2004-04-23,16.707212448120117
2004-04-26,16.571382522583008
2004-04-27,16.968008041381836
2004-04-28,17.478742599487305
2004-04-29,17.685211181640625
2004-04-30,17.283132553100586
2004-05-03,17.2668399810791
2004-05-04,17.402666091918945
2004-05-05,17.35921287536621
2004-05-06,17.35921287536621
2004-05-07,17.109272003173828
2004-05-10,17.109272003173828
2004-05-11,17.489604949951172
2004-05-12,17.429832458496094
2004-05-13,17.26140594482422
2004-05-14,17.23966407775879
2004-05-17,17.196205139160156
2004-05-18,17.234466552734375
2004-05-19,17.382049560546875
2004-05-20,17.453105926513672
2004-05-21,17.524173736572266
2004-05-24,17.573366165161133
2004-05-25,17.556970596313477
2004-05-26,17.54057502746582
2004-05-27,18.054372787475586
2004-05-28,17.857601165771484
2004-06-01,17.792009353637695
2004-06-02,17.928647994995117
2004-06-03,18.054372787475586
2004-06-04,18.360475540161133
2004-06-07,18.808692932128906
2004-06-08,19.196775436401367
2004-06-09,18.453397750854492
2004-06-10,18.147302627563477
2004-06-14,17.704547882080078
2004-06-15,17.792009353637695
2004-06-16,17.841197967529297
2004-06-17,17.906797409057617
2004-06-18,17.808401107788086
2004-06-21,17.901329040527344
2004-06-22,17.945056915283203
2004-06-23,17.994253158569336
2004-06-24,17.9669189453125
2004-06-25,17.649890899658203
2004-06-28,17.480438232421875
2004-06-29,17.704547882080078
2004-06-30,18.289419174194336
2004-07-01,17.928647994995117
2004-07-02,18.431533813476562
2004-07-06,18.30034828186035
2004-07-07,18.349546432495117
2004-07-08,18.371416091918945
2004-07-09,18.376873016357422
2004-07-12,18.393264770507812
2004-07-13,18.136369705200195
2004-07-14,18.136369705200195
2004-07-15,17.76468276977539
2004-07-16,17.737346649169922
2004-07-19,18.037979125976562
2004-07-20,18.130905151367188
2004-07-21,18.027048110961914
2004-07-22,18.04344940185547
2004-07-23,17.972389221191406
2004-07-26,17.813871383666992
2004-07-27,17.611623764038086
2004-07-28,18.240222930908203
2004-07-29,18.961742401123047
2004-07-30,18.682973861694336
2004-08-02,18.568185806274414
2004-08-03,18.66657257080078
2004-08-04,18.44793128967285
2004-08-05,18.502595901489258
2004-08-06,18.31674575805664
2004-08-09,18.240222930908203
2004-08-10,18.349546432495117
2004-08-11,18.00518226623535
2004-08-12,17.737346649169922
2004-08-13,18.065311431884766
2004-08-16,18.174619674682617
2004-08-17,18.086666107177734
2004-08-18,17.982210159301758
2004-08-19,18.191125869750977
2004-08-20,18.235105514526367
2004-08-23,18.103160858154297
2004-08-24,18.30107307434082
2004-08-25,18.38353157043457
2004-08-26,18.136152267456055
2004-08-27,18.136152267456055
2004-08-30,17.976722717285156
2004-08-31,18.114158630371094
2004-09-01,18.295568466186523
2004-09-02,18.240596771240234
2004-09-03,18.273590087890625
2004-09-07,18.57594871520996
2004-09-08,18.52097511291504
2004-09-09,18.542957305908203
2004-09-10,18.416519165039062
2004-09-13,18.328556060791016
2004-09-14,18.416519165039062
2004-09-15,18.405517578125
2004-09-16,18.515472412109375
2004-09-17,18.76835060119629
2004-09-20,18.746370315551758
2004-09-21,19.043241500854492
2004-09-22,18.99375343322754
2004-09-23,19.059722900390625
2004-09-24,19.098201751708984
2004-09-27,18.817834854125977
2004-09-28,18.971757888793945
2004-09-29,18.960769653320312
2004-09-30,19.070722579956055
2004-10-01,19.510520935058594
2004-10-04,19.35658073425293
2004-10-05,19.636966705322266
2004-10-06,19.70293617248535
2004-10-07,19.290613174438477
2004-10-08,19.20265769958496
2004-10-11,19.191661834716797
2004-10-12,19.010250091552734
2004-10-13,19.037734985351562
2004-10-14,18.971757888793945
2004-10-15,18.85082244873047
2004-10-18,18.476999282836914
2004-10-19,18.515472412109375
2004-10-20,18.30107307434082
2004-10-21,18.427515029907227
2004-10-22,18.592437744140625
2004-10-25,18.735366821289062
2004-10-26,18.8563175201416
2004-10-27,18.85082244873047
2004-10-28,18.81233787536621
2004-10-29,19.070722579956055
2004-11-01,18.8563175201416
2004-11-02,18.922283172607422
2004-11-03,19.208158493041992
2004-11-04,19.36758041381836
2004-11-05,19.70293617248535
2004-11-08,19.79637908935547
2004-11-09,19.548999786376953
2004-11-10,19.565488815307617
2004-11-11,19.7908878326416
2004-11-12,19.7908878326416
2004-11-15,19.82937240600586
2004-11-16,20.033843994140625
2004-11-17,19.845947265625
2004-11-18,19.519880294799805
2004-11-19,19.674619674682617
2004-11-22,19.80725860595703
2004-11-23,19.707786560058594
2004-11-24,19.414875030517578
2004-11-26,19.436981201171875
2004-11-29,19.20486068725586
2004-11-30,19.226970672607422
2004-12-01,19.48119354248047
2004-12-02,19.54751968383789
2004-12-03,19.486717224121094
2004-12-06,19.343027114868164
2004-12-07,19.121965408325195
2004-12-08,19.00591278076172
2004-12-09,19.00038719177246
2004-12-10,18.69642448425293
2004-12-13,18.65772247314453
2004-12-14,18.613515853881836
2004-12-15,18.862215042114258
2004-12-16,18.646677017211914
2004-12-17,18.541669845581055
2004-12-20,18.469825744628906
2004-12-21,18.77931785583496
2004-12-22,18.62457275390625
2004-12-23,18.762741088867188
2004-12-27,18.956167221069336
2004-12-28,19.011432647705078
2004-12-29,19.133020401000977
2004-12-30,19.298826217651367
2004-12-31,19.50330352783203
2005-01-03,19.409347534179688
2005-01-04,19.08881187438965
2005-01-05,18.56930923461914
2005-01-06,18.541669845581055
2005-01-07,18.475353240966797
2005-01-10,18.66326141357422
2005-01-11,18.685373306274414
2005-01-12,18.889856338500977
2005-01-13,18.87327003479004
2005-01-14,18.66878318786621
2005-01-18,18.51404571533203
2005-01-19,18.69089698791504
2005-01-20,18.889856338500977
2005-01-21,19.144079208374023
2005-01-24,19.00591278076172
2005-01-25,19.05564308166504
2005-01-26,19.050121307373047
2005-01-27,18.956167221069336
2005-01-28,18.773794174194336
2005-01-31,18.818002700805664
2005-02-01,19.15513038635254
2005-02-02,19.376182556152344
2005-02-03,19.39277458190918
2005-02-04,19.403825759887695
2005-02-07,19.127504348754883
2005-02-08,19.182756423950195
2005-02-09,19.45355796813965
2005-02-10,19.287763595581055
2005-02-11,19.121965408325195
2005-02-14,19.254602432250977
2005-02-15,19.475669860839844
2005-02-16,19.641462326049805
2005-02-17,20.19154167175293
2005-02-18,20.119312286376953
2005-02-22,19.6859130859375
2005-02-23,19.524784088134766
2005-02-24,19.04694366455078
2005-02-25,18.913589477539062
2005-02-28,18.885812759399414
2005-03-01,18.802457809448242
2005-03-02,18.841367721557617
2005-03-03,18.71356773376465
2005-03-04,19.013595581054688
2005-03-07,18.97471046447754
2005-03-08,19.391427993774414
2005-03-09,19.38587188720703
2005-03-10,19.33030891418457
2005-03-11,19.28585433959961
2005-03-14,19.252519607543945
2005-03-15,19.124723434448242
2005-03-16,19.119169235229492
2005-03-17,19.074726104736328
2005-03-18,18.958044052124023
2005-03-21,18.663558959960938
2005-03-22,18.546873092651367
2005-03-23,18.36907386779785
2005-03-24,18.419084548950195
2005-03-28,18.374637603759766
2005-03-29,18.407970428466797
2005-03-30,18.419084548950195
2005-03-31,18.53020477294922
2005-04-01,18.57465934753418
2005-04-04,18.18572235107422
2005-04-05,18.374637603759766
2005-04-06,18.307960510253906
2005-04-07,18.230173110961914
2005-04-08,18.191274642944336
2005-04-11,18.19683074951172
2005-04-12,18.007919311523438
2005-04-13,17.802339553833008
2005-04-14,17.819007873535156
2005-04-15,17.524520874023438
2005-04-18,17.563411712646484
2005-04-19,17.7301025390625
2005-04-20,17.707881927490234
2005-04-21,17.84122657775879
2005-04-22,17.852340698242188
2005-04-25,17.96346664428711
2005-04-26,18.20794105529785
2005-04-27,17.991249084472656
2005-04-28,18.174602508544922
2005-04-29,18.374637603759766
2005-05-02,18.591323852539062
2005-05-03,18.580215454101562
2005-05-04,18.774690628051758
2005-05-05,18.74134635925293
2005-05-06,18.835805892944336
2005-05-09,18.80802345275879
2005-05-10,18.724674224853516
2005-05-11,18.724674224853516
2005-05-12,18.791353225708008
2005-05-13,18.446868896484375
2005-05-16,18.585769653320312
2005-05-17,18.65843963623047
2005-05-18,18.949106216430664
2005-05-19,19.066495895385742
2005-05-20,18.837303161621094
2005-05-23,18.882020950317383
2005-05-24,18.764638900756836
2005-05-25,18.619306564331055
2005-05-26,18.831724166870117
2005-05-27,19.049715042114258
2005-05-31,18.92115020751953
2005-06-01,18.831724166870117
2005-06-02,18.77582359313965
2005-06-03,18.814945220947266
2005-06-06,18.882020950317383
2005-06-07,18.820541381835938
2005-06-08,18.770231246948242
2005-06-09,18.65843963623047
2005-06-10,18.731094360351562
2005-06-13,18.574594497680664
2005-06-14,18.412490844726562
2005-06-15,18.473981857299805
2005-06-16,18.518695831298828
2005-06-17,18.619306564331055
2005-06-20,18.535457611083984
2005-06-21,18.596956253051758
2005-06-22,18.636083602905273
2005-06-23,18.546642303466797
2005-06-24,18.541051864624023
2005-06-27,18.585769653320312
2005-06-28,18.898794174194336
2005-06-29,19.032947540283203
2005-06-30,18.786996841430664
2005-07-01,18.619306564331055
2005-07-05,18.339820861816406
2005-07-06,18.624895095825195
2005-07-07,18.6304874420166
2005-07-08,18.786996841430664
2005-07-11,18.98263931274414
2005-07-12,19.10561180114746
2005-07-13,18.965879440307617
2005-07-14,18.898794174194336
2005-07-15,18.882020950317383
2005-07-18,18.999406814575195
2005-07-19,19.08884620666504
2005-07-20,19.16150665283203
2005-07-21,19.228593826293945
2005-07-22,19.228593826293945
2005-07-25,19.267709732055664
2005-07-26,19.262121200561523
2005-07-27,19.306840896606445
2005-07-28,19.591920852661133
2005-07-29,19.519258499145508
2005-08-01,19.54159927368164
2005-08-02,19.88817596435547
2005-08-03,19.804325103759766
2005-08-04,19.89934539794922
2005-08-05,19.787567138671875
2005-08-08,19.92171287536621
2005-08-09,20.06145477294922
2005-08-10,20.33534812927246
2005-08-11,20.676328659057617
2005-08-12,20.626012802124023
2005-08-15,20.765756607055664
2005-08-16,20.737648010253906
2005-08-17,20.68145751953125
2005-08-18,20.72640609741211
2005-08-19,20.86692237854004
2005-08-22,20.97369384765625
2005-08-23,21.041128158569336
2005-08-24,21.176010131835938
2005-08-25,21.14229965209961
2005-08-26,20.934358596801758
2005-08-29,20.495996475219727
2005-08-30,20.67582893371582
2005-08-31,20.945598602294922
2005-09-01,21.0467586517334
2005-09-02,20.82194709777832
2005-09-06,21.052377700805664
2005-09-07,21.102956771850586
2005-09-08,21.445770263671875
2005-09-09,21.445770263671875
2005-09-12,21.316511154174805
2005-09-13,21.209735870361328
2005-09-14,21.249073028564453
2005-09-15,21.119821548461914
2005-09-16,21.535690307617188
2005-09-19,21.552555084228516
2005-09-20,21.40080451965332
2005-09-21,21.35022735595703
2005-09-22,21.13105583190918
2005-09-23,21.232208251953125
2005-09-26,21.226581573486328
2005-09-27,20.833192825317383
2005-09-28,20.782611846923828
2005-09-29,20.79947853088379
2005-09-30,21.080474853515625
2005-10-03,20.90625
2005-10-04,20.57468032836914
2005-10-05,20.451032638549805
2005-10-06,20.23186492919922
2005-10-07,20.299297332763672
2005-10-10,20.349884033203125
2005-10-11,20.153188705444336
2005-10-12,20.186899185180664
2005-10-13,19.934003829956055
2005-10-14,20.10260581970215
2005-10-17,20.203767776489258
2005-10-18,20.113834381103516
2005-10-19,19.939613342285156
2005-10-20,19.720447540283203
2005-10-21,20.08574676513672
2005-10-24,20.310535430908203
2005-10-25,19.681106567382812
2005-10-26,19.5911865234375
2005-10-27,19.40011215209961
2005-10-28,19.383243560791016
2005-10-31,19.13035011291504
2005-11-01,19.467546463012695
2005-11-02,19.315807342529297
2005-11-03,19.332666397094727
2005-11-04,19.197776794433594
2005-11-07,19.214651107788086
2005-11-08,19.135967254638672
2005-11-09,19.203407287597656
2005-11-10,19.709203720092773
2005-11-11,19.81035614013672
2005-11-14,19.793489456176758
2005-11-15,19.516542434692383
2005-11-16,19.369592666625977
2005-11-17,19.23959732055664
2005-11-18,19.149166107177734
2005-11-21,19.23395347595215
2005-11-22,19.386560440063477
2005-11-23,19.465686798095703
2005-11-25,20.008285522460938
2005-11-28,19.98002052307129
2005-11-29,20.05915069580078
2005-11-30,19.906532287597656
2005-12-01,19.850021362304688
2005-12-02,19.85567283630371
2005-12-05,19.82176971435547
2005-12-06,19.748289108276367
2005-12-07,19.889583587646484
2005-12-08,20.064802169799805
2005-12-09,19.963069915771484
2005-12-12,20.030895233154297
2005-12-13,19.782197952270508
2005-12-14,19.793498992919922
2005-12-15,19.482635498046875
2005-12-16,19.510902404785156
2005-12-19,19.414812088012695
2005-12-20,19.380901336669922
2005-12-21,19.346982955932617
2005-12-22,19.262208938598633
2005-12-23,19.31307029724121
2005-12-27,19.34132957458496
2005-12-28,19.25655746459961
2005-12-29,19.284812927246094
2005-12-30,19.556114196777344
2006-01-03,19.573076248168945
2006-01-04,19.556114196777344
2006-01-05,19.358293533325195
2006-01-06,19.736984252929688
2006-01-09,19.488290786743164
2006-01-10,19.69741439819336
2006-01-11,19.92914581298828
2006-01-12,20.375669479370117
2006-01-13,20.2908878326416
2006-01-17,20.375669479370117
2006-01-18,20.16653823852539
2006-01-19,20.26261329650879
2006-01-20,20.234359741210938
2006-01-23,20.353057861328125
2006-01-24,20.302188873291016
2006-01-25,20.121320724487305
2006-01-26,20.132625579833984
2006-01-27,20.132625579833984
2006-01-30,20.183488845825195
2006-01-31,20.285236358642578
2006-02-01,20.27958106994629
2006-02-02,20.35871124267578
2006-02-03,20.579133987426758
2006-02-06,20.307851791381836
2006-02-07,20.488704681396484
2006-02-08,20.573484420776367
2006-02-09,21.325212478637695
2006-02-10,21.195201873779297
2006-02-13,21.14432716369629
2006-02-14,21.296947479248047
2006-02-15,21.562593460083008
2006-02-16,21.59101676940918
2006-02-17,21.869565963745117
2006-02-21,21.85252571105957
2006-02-22,21.772937774658203
