Date,DGX
2001-02-02,17.627443313598633
2001-02-05,18.058027267456055
2001-02-06,19.757335662841797
2001-02-07,20.01603889465332
2001-02-08,19.19208335876465
2001-02-09,19.332059860229492
2001-02-12,19.828218460083008
2001-02-13,19.53583526611328
2001-02-14,19.208040237426758
2001-02-15,19.07512855529785
2001-02-16,19.0219783782959
2001-02-20,19.030832290649414
2001-02-21,17.96589469909668
2001-02-22,17.54239273071289
2001-02-23,17.89678382873535
2001-02-26,18.87843894958496
2001-02-27,18.87312889099121
2001-02-28,18.676427841186523
2001-03-01,18.015501022338867
2001-03-02,18.073978424072266
2001-03-05,17.64870834350586
2001-03-06,17.184457778930664
2001-03-07,17.421894073486328
2001-03-08,16.656415939331055
2001-03-09,16.70956802368164
2001-03-12,15.300863265991211
2001-03-13,15.327438354492188
2001-03-14,15.752718925476074
2001-03-15,14.987231254577637
2001-03-16,14.8401517868042
2001-03-19,15.105941772460938
2001-03-20,14.973053932189941
2001-03-21,14.28198528289795
2001-03-22,14.0055570602417
2001-03-23,14.693075180053711
2001-03-26,14.996075630187988
2001-03-27,15.180375099182129
2001-03-28,15.486912727355957
2001-03-29,15.616270065307617
2001-03-30,15.747391700744629
2001-04-02,15.481598854064941
2001-04-03,15.300863265991211
2001-04-04,15.478058815002441
2001-04-05,16.100025177001953
2001-04-06,16.053943634033203
2001-04-09,16.316186904907227
2001-04-10,16.70956802368164
2001-04-11,16.250633239746094
2001-04-12,16.691848754882812
2001-04-16,16.975358963012695
2001-04-17,17.630983352661133
2001-04-18,17.72136688232422
2001-04-19,18.23345375061035
2001-04-20,18.28661346435547
2001-04-23,18.073978424072266
2001-04-24,19.394084930419922
2001-04-25,20.554716110229492
2001-04-26,20.955184936523438
2001-04-27,21.068586349487305
2001-04-30,21.830524444580078
2001-05-01,21.883686065673828
2001-05-02,22.184917449951172
2001-05-03,21.228069305419922
2001-05-04,21.104028701782227
2001-05-07,21.0349178314209
2001-05-08,20.749631881713867
2001-05-09,20.235767364501953
2001-05-10,20.147167205810547
2001-05-11,20.326128005981445
2001-05-14,20.29247283935547
2001-05-15,20.599021911621094
2001-05-16,22.326677322387695
2001-05-17,22.727140426635742
2001-05-18,22.858261108398438
2001-05-21,22.135305404663086
2001-05-22,21.77559471130371
2001-05-23,21.671056747436523
2001-05-24,21.894317626953125
2001-05-25,21.94570541381836
2001-05-29,21.531064987182617
2001-05-30,21.555879592895508
2001-05-31,21.903182983398438
2001-06-01,23.460731506347656
2001-06-04,22.858261108398438
2001-06-05,23.425294876098633
2001-06-06,22.48969268798828
2001-06-07,22.929141998291016
2001-06-08,22.787384033203125
2001-06-11,23.26226806640625
2001-06-12,22.989391326904297
2001-06-13,22.291234970092773
2001-06-14,21.830524444580078
2001-06-15,22.323137283325195
2001-06-18,22.656253814697266
2001-06-19,22.673974990844727
2001-06-20,23.71589469909668
2001-06-21,25.51620864868164
2001-06-22,24.116363525390625
2001-06-25,25.16534996032715
2001-06-26,24.630224227905273
2001-06-27,25.13345718383789
2001-06-28,26.278141021728516
2001-06-29,26.526222229003906
2001-07-02,25.870586395263672
2001-07-03,25.665040969848633
2001-07-05,25.64023780822754
2001-07-06,25.923755645751953
2001-07-09,25.498483657836914
2001-07-10,24.59477996826172
2001-07-11,24.577068328857422
2001-07-12,24.966886520385742
2001-07-13,24.81805419921875
2001-07-16,25.870586395263672
2001-07-17,26.24980354309082
2001-07-18,25.920204162597656
2001-07-19,25.700485229492188
2001-07-20,26.189546585083008
2001-07-23,25.721736907958984
2001-07-24,23.744245529174805
2001-07-25,24.665666580200195
2001-07-26,24.346696853637695
2001-07-27,24.502649307250977
2001-07-30,24.509735107421875
2001-07-31,24.48846435546875
2001-08-01,23.744245529174805
2001-08-02,22.34439468383789
2001-08-03,22.468441009521484
2001-08-06,21.94392967224121
2001-08-07,21.78799819946289
2001-08-08,21.986461639404297
2001-08-09,21.95810317993164
2001-08-10,21.912031173706055
2001-08-13,22.82991600036621
2001-08-14,22.82282829284668
2001-08-15,22.627901077270508
2001-08-16,22.33376121520996
2001-08-17,21.777362823486328
2001-08-20,22.326677322387695
2001-08-21,22.514507293701172
2001-08-22,22.872438430786133
2001-08-23,22.688156127929688
2001-08-24,22.94331169128418
2001-08-27,23.340238571166992
2001-08-28,22.801557540893555
2001-08-29,22.326677322387695
2001-08-30,22.47551727294922
2001-08-31,22.20264434814453
2001-09-04,22.68461036682129
2001-09-05,22.581836700439453
2001-09-06,22.14238929748535
2001-09-07,21.94392967224121
2001-09-10,21.568281173706055
2001-09-17,20.8524169921875
2001-09-18,20.34208106994629
2001-09-19,19.91681480407715
2001-09-20,19.030832290649414
2001-09-21,17.365192413330078
2001-09-24,18.073978424072266
2001-09-25,19.225746154785156
2001-09-26,20.731908798217773
2001-09-27,21.926212310791016
2001-09-28,21.865964889526367
2001-10-01,20.90910530090332
2001-10-02,21.104028701782227
2001-10-03,21.81635856628418
2001-10-04,21.313114166259766
2001-10-05,20.561796188354492
2001-10-08,19.845930099487305
2001-10-09,19.920358657836914
2001-10-10,20.522825241088867
2001-10-11,20.07274627685547
2001-10-12,20.189695358276367
2001-10-15,20.565349578857422
2001-10-16,20.767353057861328
2001-10-17,20.607887268066406
2001-10-18,20.554716110229492
2001-10-19,22.450721740722656
2001-10-22,24.204959869384766
2001-10-23,23.726520538330078
2001-10-24,24.041934967041016
2001-10-25,24.084455490112305
2001-10-26,24.70109748840332
2001-10-29,24.860584259033203
2001-10-30,23.652103424072266
2001-10-31,23.170129776000977
2001-11-01,23.9923152923584
2001-11-02,23.747791290283203
2001-11-05,23.744245529174805
2001-11-06,23.676902770996094
2001-11-07,23.443004608154297
2001-11-08,22.145933151245117
2001-11-09,21.883686065673828
2001-11-12,21.8553409576416
2001-11-13,22.41881561279297
2001-11-14,22.33376121520996
2001-11-15,22.326677322387695
2001-11-16,22.14948081970215
2001-11-19,21.770286560058594
2001-11-20,22.379831314086914
2001-11-21,22.82282829284668
2001-11-23,23.276456832885742
2001-11-26,23.14177894592285
2001-11-27,22.59247398376465
2001-11-28,22.046707153320312
2001-11-29,22.103410720825195
2001-11-30,21.887222290039062
2001-12-03,21.68168067932129
2001-12-04,22.156570434570312
2001-12-05,22.195560455322266
2001-12-06,22.886621475219727
2001-12-07,22.787384033203125
2001-12-10,22.73068618774414
2001-12-11,22.957489013671875
2001-12-12,22.808643341064453
2001-12-13,23.159496307373047
2001-12-14,23.641468048095703
2001-12-17,23.960420608520508
2001-12-18,24.346696853637695
2001-12-19,24.28999900817871
2001-12-20,24.506202697753906
2001-12-21,24.771984100341797
2001-12-24,24.93145751953125
2001-12-26,25.303569793701172
2001-12-27,24.810956954956055
2001-12-28,25.16181182861328
2001-12-31,25.413423538208008
2002-01-02,24.616052627563477
2002-01-03,23.9923152923584
2002-01-04,24.222671508789062
2002-01-07,23.9923152923584
2002-01-08,24.045467376708984
2002-01-09,23.659191131591797
2002-01-10,23.963964462280273
2002-01-11,24.562889099121094
2002-01-14,24.793243408203125
2002-01-15,25.51975440979004
2002-01-16,25.25040626525879
2002-01-17,25.232675552368164
2002-01-18,25.835163116455078
2002-01-22,25.51620864868164
2002-01-23,25.59063148498535
2002-01-24,25.42405891418457
2002-01-25,25.374439239501953
2002-01-28,25.07322120666504
2002-01-29,24.665666580200195
2002-01-30,24.346696853637695
2002-01-31,24.555797576904297
2002-02-01,24.144704818725586
2002-02-04,24.09862518310547
2002-02-05,24.520360946655273
2002-02-06,23.864734649658203
2002-02-07,23.97459602355957
2002-02-08,25.275224685668945
2002-02-11,25.413423538208008
2002-02-12,25.480764389038086
2002-02-13,26.295860290527344
2002-02-14,26.49077606201172
2002-02-15,26.18246078491211
2002-02-19,25.14409065246582
2002-02-20,25.533924102783203
2002-02-21,25.64023780822754
2002-02-22,25.711116790771484
2002-02-25,25.555187225341797
2002-02-26,25.204341888427734
2002-02-27,25.07322120666504
2002-02-28,25.12992286682129
2002-03-01,25.271682739257812
2002-03-04,25.962730407714844
2002-03-05,26.065513610839844
2002-03-06,25.976909637451172
2002-03-07,25.8776798248291
2002-03-08,25.72883415222168
2002-03-11,26.08677101135254
2002-03-12,27.157041549682617
2002-03-13,27.741769790649414
2002-03-14,28.500181198120117
2002-03-15,28.794321060180664
2002-03-18,28.245006561279297
2002-03-19,27.943775177001953
2002-03-20,28.128067016601562
2002-03-21,27.926069259643555
2002-03-22,28.1068115234375
2002-03-25,28.32653045654297
2002-03-26,28.82976531982422
2002-03-27,29.60943603515625
2002-03-28,29.361343383789062
2002-04-01,29.3400936126709
2002-04-02,28.152870178222656
2002-04-03,28.581668853759766
2002-04-04,28.63486099243164
2002-04-05,29.23731803894043
2002-04-08,30.024065017700195
2002-04-09,30.4457950592041
2002-04-10,30.998645782470703
2002-04-11,31.54085922241211
2002-04-12,30.435150146484375
2002-04-15,30.37137222290039
2002-04-16,30.052417755126953
2002-04-17,30.364280700683594
2002-04-18,30.708030700683594
2002-04-19,31.66489601135254
2002-04-22,30.495412826538086
2002-04-23,30.37137222290039
2002-04-24,31.36366081237793
2002-04-25,31.62944793701172
2002-04-26,32.267364501953125
2002-04-29,31.895254135131836
2002-04-30,32.56503677368164
2002-05-01,33.57862091064453
2002-05-02,33.596336364746094
2002-05-03,33.635318756103516
2002-05-06,33.55381774902344
2002-05-07,33.53607940673828
2002-05-08,33.500640869140625
2002-05-09,32.82376480102539
2002-05-10,33.28801727294922
2002-05-13,32.604026794433594
2002-05-14,32.200050354003906
2002-05-15,32.316986083984375
2002-05-16,31.89881134033203
2002-05-17,31.94487190246582
2002-05-20,31.18291473388672
2002-05-21,30.83207130432129
2002-05-22,30.48832130432129
2002-05-23,30.1091251373291
2002-05-24,30.1055908203125
2002-05-28,30.261505126953125
2002-05-29,30.378461837768555
2002-05-30,30.83207130432129
2002-05-31,30.980924606323242
2002-06-03,30.973825454711914
2002-06-04,30.72222137451172
2002-06-05,31.246713638305664
2002-06-06,31.4522705078125
2002-06-07,32.22484588623047
2002-06-10,32.56503677368164
2002-06-11,32.38786697387695
2002-06-12,31.618824005126953
2002-06-13,31.28215217590332
2002-06-14,31.27153205871582
2002-06-17,31.845640182495117
2002-06-18,32.175209045410156
2002-06-19,32.55088424682617
2002-06-20,32.355953216552734
2002-06-21,30.885229110717773
2002-06-24,30.374923706054688
2002-06-25,29.559816360473633
2002-06-26,30.343019485473633
2002-06-27,29.804338455200195
2002-06-28,30.495412826538086
2002-07-01,28.5639705657959
2002-07-02,26.58291244506836
2002-07-03,27.755962371826172
2002-07-05,27.996938705444336
2002-07-08,27.85518455505371
2002-07-09,26.703411102294922
2002-07-10,25.51620864868164
2002-07-11,25.26813507080078
2002-07-12,25.5374698638916
2002-07-15,24.803878784179688
2002-07-16,24.27582550048828
2002-07-17,24.88892936706543
2002-07-18,23.060264587402344
2002-07-19,22.323137283325195
2002-07-22,21.05440902709961
2002-07-23,19.491540908813477
2002-07-24,21.819900512695312
2002-07-25,18.818199157714844
2002-07-26,18.481529235839844
2002-07-29,20.111730575561523
2002-07-30,20.140077590942383
2002-07-31,21.40171241760254
2002-08-01,21.412349700927734
2002-08-02,20.777990341186523
2002-08-05,19.810495376586914
2002-08-06,20.34208106994629
2002-08-07,20.76380157470703
2002-08-08,21.24578285217285
2002-08-09,20.59369659423828
2002-08-12,20.724821090698242
2002-08-13,20.136539459228516
2002-08-14,21.018972396850586
2002-08-15,21.11111068725586
2002-08-16,21.2989444732666
2002-08-19,21.745471954345703
2002-08-20,21.42652130126953
2002-08-21,21.461963653564453
2002-08-22,21.050872802734375
2002-08-23,20.69647979736328
2002-08-26,20.806333541870117
2002-08-27,20.29247283935547
2002-08-28,19.573060989379883
2002-08-29,20.147167205810547
2002-08-30,19.863651275634766
2002-09-03,19.09816551208496
2002-09-04,19.048555374145508
2002-09-05,19.222196578979492
2002-09-06,19.998321533203125
2002-09-09,20.02667236328125
2002-09-10,19.845930099487305
2002-09-11,20.200328826904297
2002-09-12,19.810495376586914
2002-09-13,20.189695358276367
2002-09-16,20.997703552246094
2002-09-17,20.795705795288086
2002-09-18,20.923280715942383
2002-09-19,20.664573669433594
2002-09-20,20.6326904296875
2002-09-23,20.02312660217285
2002-09-24,20.70355987548828
2002-09-25,21.72420883178711
2002-09-26,22.326677322387695
2002-09-27,22.16011619567871
2002-09-30,21.805723190307617
2002-10-01,22.10694694519043
2002-10-02,21.812803268432617
2002-10-03,22.12112808227539
2002-10-04,19.661653518676758
2002-10-07,18.835918426513672
2002-10-08,17.971200942993164
2002-10-09,20.33499526977539
2002-10-10,21.405263900756836
2002-10-11,22.326677322387695
2002-10-14,22.167200088500977
2002-10-15,23.124055862426758
2002-10-16,22.557024002075195
2002-10-17,22.989391326904297
2002-10-18,23.450105667114258
2002-10-21,22.67043685913086
2002-10-22,22.61727523803711
2002-10-23,23.36150360107422
2002-10-24,23.08861541748047
2002-10-25,22.73068618774414
2002-10-28,21.479677200317383
2002-10-29,21.51157569885254
2002-10-30,21.795085906982422
2002-10-31,22.62082290649414
2002-11-01,22.982301712036133
2002-11-04,23.070894241333008
2002-11-05,22.326677322387695
2002-11-06,23.035457611083984
2002-11-07,23.198474884033203
2002-11-08,21.451332092285156
2002-11-11,21.157188415527344
2002-11-12,21.263504028320312
2002-11-13,20.64331817626953
2002-11-14,21.22097396850586
2002-11-15,21.795085906982422
2002-11-18,21.547014236450195
2002-11-19,20.140077590942383
2002-11-20,20.448396682739258
2002-11-21,19.969968795776367
2002-11-22,19.927438735961914
2002-11-25,19.385225296020508
2002-11-26,19.526979446411133
2002-11-27,19.615577697753906
2002-11-29,19.771514892578125
2002-12-02,20.505098342895508
2002-12-03,20.522825241088867
2002-12-04,20.554716110229492
2002-12-05,21.22450828552246
2002-12-06,21.334369659423828
2002-12-09,20.997703552246094
2002-12-10,21.0933895111084
2002-12-11,20.90910530090332
2002-12-12,20.661041259765625
2002-12-13,20.395246505737305
2002-12-16,20.838226318359375
2002-12-17,20.618507385253906
2002-12-18,20.487384796142578
2002-12-19,20.501554489135742
2002-12-20,20.3066349029541
2002-12-23,20.933914184570312
2002-12-24,20.873668670654297
2002-12-26,20.53699493408203
2002-12-27,20.02312660217285
2002-12-30,20.200328826904297
2002-12-31,20.16488265991211
2003-01-02,20.90910530090332
2003-01-03,20.987070083618164
2003-01-06,21.461963653564453
2003-01-07,21.072128295898438
2003-01-08,21.28122329711914
2003-01-09,21.259958267211914
2003-01-10,20.8524169921875
2003-01-13,20.95163917541504
2003-01-14,20.767353057861328
2003-01-15,20.427143096923828
2003-01-16,20.607887268066406
2003-01-17,20.969358444213867
2003-01-21,20.827594757080078
2003-01-22,20.760257720947266
2003-01-23,21.228069305419922
2003-01-24,19.243473052978516
2003-01-27,18.65871810913086
2003-01-28,19.314346313476562
2003-01-29,19.261180877685547
2003-01-30,18.641002655029297
2003-01-31,19.05917739868164
2003-02-03,18.942245483398438
2003-02-04,18.623279571533203
2003-02-05,18.15548324584961
2003-02-06,18.50633430480957
2003-02-07,18.392929077148438
2003-02-10,18.35394859313965
2003-02-11,18.24408721923828
2003-02-12,17.70895004272461
2003-02-13,17.329753875732422
2003-02-14,17.000179290771484
2003-02-18,17.365192413330078
2003-02-19,18.407106399536133
2003-02-20,18.173198699951172
2003-02-21,18.71542739868164
2003-02-24,18.4106502532959
2003-02-25,18.942245483398438
2003-02-26,19.066268920898438
2003-02-27,18.90679931640625
2003-02-28,18.69770622253418
2003-03-03,18.612646102905273
2003-03-04,18.268884658813477
2003-03-05,18.49569320678711
2003-03-06,18.555950164794922
2003-03-07,18.587839126586914
2003-03-10,18.006649017333984
2003-03-11,18.05980682373047
2003-03-12,18.44608497619629
2003-03-13,18.9599552154541
2003-03-14,18.655176162719727
2003-03-17,19.526979446411133
2003-03-18,19.491540908813477
2003-03-19,19.385225296020508
2003-03-20,19.317901611328125
2003-03-21,20.25703239440918
2003-03-24,19.984146118164062
2003-03-25,20.820505142211914
2003-03-26,20.721282958984375
2003-03-27,20.972898483276367
2003-03-28,21.125288009643555
2003-03-31,21.153640747070312
2003-04-01,21.547014236450195
2003-04-02,22.02544403076172
2003-04-03,22.37628936767578
2003-04-04,21.454864501953125
2003-04-07,21.593088150024414
2003-04-08,21.34147071838379
2003-04-09,21.0933895111084
2003-04-10,20.923280715942383
2003-04-11,21.21742820739746
2003-04-14,21.8624210357666
2003-04-15,20.820505142211914
2003-04-16,20.094005584716797
2003-04-17,20.75318145751953
2003-04-21,20.249940872192383
2003-04-22,20.02312660217285
2003-04-23,19.658113479614258
2003-04-24,20.090465545654297
2003-04-25,20.27120590209961
2003-04-28,20.07274627685547
2003-04-29,20.68584442138672
2003-04-30,21.174898147583008
2003-05-01,20.90910530090332
2003-05-02,21.35209846496582
2003-05-05,21.5328369140625
2003-05-06,21.720670700073242
2003-05-07,21.564733505249023
2003-05-08,21.0898380279541
2003-05-09,21.55055809020996
2003-05-12,21.968740463256836
2003-05-13,21.50094985961914
2003-05-14,21.56119155883789
2003-05-15,21.639156341552734
2003-05-16,21.695858001708984
2003-05-19,21.355628967285156
2003-05-20,21.249330520629883
2003-05-21,21.330835342407227
2003-05-22,21.263504028320312
2003-05-23,21.13237953186035
2003-05-27,21.7596492767334
2003-05-28,22.131759643554688
2003-05-29,22.011259078979492
2003-05-30,22.45425796508789
2003-06-02,23.18785285949707
2003-06-03,22.588930130004883
2003-06-04,22.415266036987305
2003-06-05,22.603103637695312
2003-06-06,21.94392967224121
2003-06-09,21.653335571289062
2003-06-10,22.145933151245117
2003-06-11,22.681062698364258
2003-06-12,22.078598022460938
2003-06-13,21.795085906982422
2003-06-16,22.432998657226562
2003-06-17,22.858261108398438
2003-06-18,23.007108688354492
2003-06-19,22.27705955505371
2003-06-20,22.37628936767578
2003-06-23,22.220355987548828
2003-06-24,22.510957717895508
2003-06-25,22.25934410095215
2003-06-26,22.624364852905273
2003-06-27,22.567659378051758
2003-06-30,22.610179901123047
2003-07-01,22.26642608642578
2003-07-02,23.060264587402344
2003-07-03,23.311885833740234
2003-07-07,24.03838539123535
2003-07-08,24.080913543701172
2003-07-09,24.26519012451172
2003-07-10,23.97459602355957
2003-07-11,23.751325607299805
2003-07-14,23.549325942993164
2003-07-15,23.407573699951172
2003-07-16,23.10988426208496
2003-07-17,23.159496307373047
2003-07-18,23.3189697265625
2003-07-21,22.833452224731445
2003-07-22,21.10756492614746
2003-07-23,20.671669006347656
2003-07-24,21.079214096069336
2003-07-25,20.83113670349121
2003-07-28,21.476133346557617
2003-07-29,21.564733505249023
2003-07-30,21.671056747436523
2003-07-31,21.17844581604004
2003-08-01,20.682292938232422
2003-08-04,20.68584442138672
2003-08-05,20.462574005126953
2003-08-06,20.28183364868164
2003-08-07,20.377517700195312
2003-08-08,20.618507385253906
2003-08-11,20.8594970703125
2003-08-12,20.923280715942383
2003-08-13,20.820505142211914
2003-08-14,20.767353057861328
2003-08-15,21.018972396850586
2003-08-18,20.965816497802734
2003-08-19,20.90203094482422
2003-08-20,20.777990341186523
2003-08-21,20.95163917541504
2003-08-22,20.671669006347656
2003-08-25,20.490921020507812
2003-08-26,20.66811752319336
2003-08-27,20.724821090698242
2003-08-28,20.930370330810547
2003-08-29,21.263504028320312
2003-09-02,21.362735748291016
2003-09-03,21.55055809020996
2003-09-04,21.897859573364258
2003-09-05,21.387542724609375
2003-09-08,21.539932250976562
2003-09-09,21.242233276367188
2003-09-10,21.181995391845703
2003-09-11,21.536373138427734
2003-09-12,21.688779830932617
2003-09-15,21.458419799804688
2003-09-16,21.30602264404297
2003-09-17,21.25287628173828
2003-09-18,22.22389793395996
