Date,STT
2000-05-01,30.871068954467773
2000-05-02,31.51898193359375
2000-05-03,32.35744094848633
2000-05-04,32.18594741821289
2000-05-05,31.61427116394043
2000-05-08,32.56708526611328
2000-05-09,31.80483055114746
2000-05-10,31.652376174926758
2000-05-11,33.23405075073242
2000-05-12,33.59613037109375
2000-05-15,35.368343353271484
2000-05-16,34.09156799316406
2000-05-17,34.28213119506836
2000-05-18,34.43458938598633
2000-05-19,34.491756439208984
2000-05-22,35.368343353271484
2000-05-23,36.35927200317383
2000-05-24,36.28303527832031
2000-05-25,33.34837341308594
2000-05-26,34.12968826293945
2000-05-30,33.80574035644531
2000-05-31,33.99629592895508
2000-06-01,33.08160400390625
2000-06-02,33.7104606628418
2000-06-05,32.490840911865234
2000-06-06,31.995393753051758
2000-06-07,32.89104080200195
2000-06-08,32.31934356689453
2000-06-09,31.55710220336914
2000-06-12,31.661907196044922
2000-06-13,31.82389259338379
2000-06-14,32.79576110839844
2000-06-15,33.23405075073242
2000-06-16,31.328433990478516
2000-06-19,31.747655868530273
2000-06-20,31.652376174926758
2000-06-21,30.489948272705078
2000-06-22,31.633329391479492
2000-06-23,31.290313720703125
2000-06-26,32.28124237060547
2000-06-27,32.56708526611328
2000-06-28,32.63378143310547
2000-06-29,32.38985061645508
2000-06-30,32.38985061645508
2000-07-03,32.10355758666992
2000-07-05,33.38235855102539
2000-07-06,33.26783752441406
2000-07-07,34.336669921875
2000-07-10,34.66115188598633
2000-07-11,35.88268280029297
2000-07-12,33.47779846191406
2000-07-13,32.14173126220703
2000-07-14,33.15330123901367
2000-07-17,33.43006134033203
2000-07-18,32.943355560302734
2000-07-19,32.71431350708008
2000-07-20,33.55412292480469
2000-07-21,32.50437545776367
2000-07-24,32.33258819580078
2000-07-25,31.187406539916992
2000-07-26,30.652957916259766
2000-07-27,31.340091705322266
2000-07-28,30.996538162231445
2000-07-31,30.652957916259766
2000-08-01,31.091964721679688
2000-08-02,31.149229049682617
2000-08-03,32.61887741088867
2000-08-04,34.08854675292969
2000-08-07,33.687740325927734
2000-08-08,33.70681381225586
2000-08-09,33.28690719604492
2000-08-10,33.89768981933594
2000-08-11,34.05038833618164
2000-08-14,34.50846481323242
2000-08-15,34.05038833618164
2000-08-16,33.38235855102539
2000-08-17,34.1649055480957
2000-08-18,33.7450065612793
2000-08-21,33.43959426879883
2000-08-22,34.52753448486328
2000-08-23,35.10014724731445
2000-08-24,34.96653747558594
2000-08-25,34.54663848876953
2000-08-28,34.31761169433594
2000-08-29,34.37485122680664
2000-08-30,34.73750305175781
2000-08-31,35.95903778076172
2000-09-01,36.24531936645508
2000-09-05,36.22623825073242
2000-09-06,36.531646728515625
2000-09-07,36.760677337646484
2000-09-08,37.42869186401367
2000-09-11,37.772247314453125
2000-09-12,37.50505065917969
2000-09-13,37.56230163574219
2000-09-14,37.466861724853516
2000-09-15,37.00880813598633
2000-09-18,35.443702697753906
2000-09-19,37.21874237060547
2000-09-20,36.81791305541992
2000-09-21,36.436195373535156
2000-09-22,36.26442337036133
2000-09-25,38.31354904174805
2000-09-26,38.1913948059082
2000-09-27,37.4859733581543
2000-09-28,39.94157409667969
2000-09-29,39.785640716552734
2000-10-02,40.30854797363281
2000-10-03,40.25657653808594
2000-10-04,38.98747634887695
2000-10-05,38.895729064941406
2000-10-06,38.244361877441406
2000-10-09,37.706138610839844
2000-10-10,36.48289489746094
2000-10-11,36.895748138427734
2000-10-12,32.755104064941406
2000-10-13,34.44010543823242
2000-10-16,34.69699478149414
2000-10-17,35.03642272949219
2000-10-18,33.56854248046875
2000-10-19,33.638885498046875
2000-10-20,33.66640853881836
2000-10-23,33.94775390625
2000-10-24,35.38200378417969
2000-10-25,36.345279693603516
2000-10-26,35.745914459228516
2000-10-27,36.54713439941406
2000-10-30,37.975257873535156
2000-10-31,38.146507263183594
2000-11-01,38.25352096557617
2000-11-02,38.831512451171875
2000-11-03,38.65721130371094
2000-11-06,38.944664001464844
2000-11-07,39.10063171386719
2000-11-08,39.21989822387695
2000-11-09,40.935447692871094
2000-11-10,39.50735092163086
2000-11-13,38.654136657714844
2000-11-14,38.50735092163086
2000-11-15,38.03335189819336
2000-11-16,39.33303451538086
2000-11-17,38.58687210083008
2000-11-20,36.61748123168945
2000-11-21,37.002777099609375
2000-11-22,37.079227447509766
2000-11-24,37.49512481689453
2000-11-27,38.24129104614258
2000-11-28,39.25046157836914
2000-11-29,39.61743927001953
2000-11-30,39.449256896972656
2000-12-01,39.170955657958984
2000-12-04,37.93550109863281
2000-12-05,40.745872497558594
2000-12-06,39.67552947998047
2000-12-07,39.843727111816406
2000-12-08,40.207637786865234
2000-12-11,40.66636657714844
2000-12-12,40.06698226928711
2000-12-13,39.785640716552734
2000-12-14,38.779518127441406
2000-12-15,37.819278717041016
2000-12-18,38.3728141784668
2000-12-19,37.504302978515625
2000-12-20,36.51959991455078
2000-12-21,37.369747161865234
2000-12-22,37.30552291870117
2000-12-26,37.005828857421875
2000-12-27,37.767303466796875
2000-12-28,38.85152816772461
2000-12-29,38.04294967651367
2001-01-02,37.04446792602539
2001-01-03,38.438053131103516
2001-01-04,37.72442626953125
2001-01-05,35.43653106689453
2001-01-08,35.016910552978516
2001-01-09,34.5544319152832
2001-01-10,34.5972900390625
2001-01-11,35.2037467956543
2001-01-12,34.61260223388672
2001-01-16,35.15473556518555
2001-01-17,33.690738677978516
2001-01-18,31.500825881958008
2001-01-19,30.16851234436035
2001-01-22,30.698366165161133
2001-01-23,32.27876663208008
2001-01-24,33.078182220458984
2001-01-25,33.49469757080078
2001-01-26,33.56821823120117
2001-01-29,34.15626907348633
2001-01-30,34.71981430053711
2001-01-31,34.58811569213867
2001-02-01,33.9480094909668
2001-02-02,33.917381286621094
2001-02-05,34.47785568237305
2001-02-06,33.540645599365234
2001-02-07,33.173095703125
2001-02-08,33.29561996459961
2001-02-09,33.078182220458984
2001-02-12,33.206817626953125
2001-02-13,32.71063232421875
2001-02-14,32.32778549194336
2001-02-15,32.28184509277344
2001-02-16,32.128700256347656
2001-02-20,30.658540725708008
2001-02-21,29.709087371826172
2001-02-22,29.972490310668945
2001-02-23,29.892854690551758
2001-02-26,30.949533462524414
2001-02-27,31.42424774169922
2001-02-28,30.765764236450195
2001-03-01,31.332365036010742
2001-03-02,31.647842407226562
2001-03-05,31.819351196289062
2001-03-06,31.225154876708984
2001-03-07,31.66621208190918
2001-03-08,31.52226448059082
2001-03-09,30.627939224243164
2001-03-12,28.58810806274414
2001-03-13,29.482454299926758
2001-03-14,27.663137435913086
2001-03-15,28.441097259521484
2001-03-16,27.59577178955078
2001-03-19,27.59269142150879
2001-03-20,26.615671157836914
2001-03-21,24.75656509399414
2001-03-22,25.117979049682617
2001-03-23,26.95256805419922
2001-03-26,27.421186447143555
2001-03-27,28.468652725219727
2001-03-28,28.41046714782715
2001-03-29,28.161865234375
2001-03-30,28.665205001831055
2001-04-02,28.217132568359375
2001-04-03,27.62786102294922
2001-04-04,27.462125778198242
2001-04-05,27.928625106811523
2001-04-06,27.535783767700195
2001-04-09,28.14345359802246
2001-04-10,28.60382652282715
2001-04-11,28.950613021850586
2001-04-12,29.165454864501953
2001-04-16,28.4196720123291
2001-04-17,30.383899688720703
2001-04-18,32.08414840698242
2001-04-19,33.03250503540039
2001-04-20,32.117916107177734
2001-04-23,31.2309513092041
2001-04-24,31.028400421142578
2001-04-25,31.611509323120117
2001-04-26,31.15114402770996
2001-04-27,32.07187271118164
2001-04-30,31.850906372070312
2001-05-01,31.906150817871094
2001-05-02,32.36344528198242
2001-05-03,32.19771957397461
2001-05-04,32.84221267700195
2001-05-07,32.6856803894043
2001-05-08,31.86012077331543
2001-05-09,32.19771957397461
2001-05-10,32.5107536315918
2001-05-11,32.30206298828125
2001-05-14,32.21305465698242
2001-05-15,32.615108489990234
2001-05-16,34.06679153442383
2001-05-17,34.296966552734375
2001-05-18,34.075992584228516
2001-05-21,34.7757453918457
2001-05-22,35.196205139160156
2001-05-23,34.52714538574219
2001-05-24,34.42890930175781
2001-05-25,34.296966552734375
2001-05-29,34.11894989013672
2001-05-30,33.305641174316406
2001-05-31,33.741455078125
2001-06-01,33.36090087890625
2001-06-04,33.66780090332031
2001-06-05,33.75373840332031
2001-06-06,33.18903732299805
2001-06-07,33.225852966308594
2001-06-08,32.918941497802734
2001-06-11,32.89437484741211
2001-06-12,32.808448791503906
2001-06-13,32.51382064819336
2001-06-14,31.691328048706055
2001-06-15,31.378271102905273
2001-06-18,31.145008087158203
2001-06-19,31.040664672851562
2001-06-20,30.801288604736328
2001-06-21,31.365985870361328
2001-06-22,31.009986877441406
2001-06-25,29.923532485961914
2001-06-26,29.463165283203125
2001-06-27,29.407917022705078
2001-06-28,29.494037628173828
2001-06-29,30.44129180908203
2001-07-02,31.210166931152344
2001-07-03,31.363937377929688
2001-07-05,31.37009620666504
2001-07-06,30.687341690063477
2001-07-09,31.210166931152344
2001-07-10,29.95534324645996
2001-07-11,30.139896392822266
2001-07-12,30.75499725341797
2001-07-13,31.573055267333984
2001-07-16,29.826187133789062
2001-07-17,31.997493743896484
2001-07-18,31.566932678222656
2001-07-19,32.37884521484375
2001-07-20,31.696062088012695
2001-07-23,32.003631591796875
2001-07-24,31.72068977355957
2001-07-25,33.23384094238281
2001-07-26,32.594139099121094
2001-07-27,33.092384338378906
2001-07-30,32.9693603515625
2001-07-31,33.073909759521484
2001-08-01,33.14772033691406
2001-08-02,33.76898956298828
2001-08-03,33.559852600097656
2001-08-06,33.04315948486328
2001-08-07,32.87708282470703
2001-08-08,32.29890060424805
2001-08-09,32.24353790283203
2001-08-10,32.18202209472656
2001-08-13,32.809425354003906
2001-08-14,31.8006649017334
2001-08-15,31.573055267333984
2001-08-16,31.739147186279297
2001-08-17,31.001014709472656
2001-08-20,31.739147186279297
2001-08-21,31.037927627563477
2001-08-22,31.4685001373291
2001-08-23,31.277820587158203
2001-08-24,31.160961151123047
2001-08-27,30.588916778564453
2001-08-28,30.37976837158203
2001-08-29,30.02301597595215
2001-08-30,29.53708267211914
2001-08-31,29.869230270385742
2001-09-04,29.47557258605957
2001-09-05,28.75591278076172
2001-09-06,27.67950439453125
2001-09-07,27.414993286132812
2001-09-10,27.876323699951172
2001-09-17,26.29551124572754
2001-09-18,26.277063369750977
2001-09-19,25.35441017150879
2001-09-20,23.779756546020508
2001-09-21,24.757755279541016
2001-09-24,26.326263427734375
2001-09-25,26.31397247314453
2001-09-26,26.412385940551758
2001-09-27,26.467872619628906
2001-09-28,28.052350997924805
2001-10-01,27.626970291137695
2001-10-02,28.47777557373047
2001-10-03,28.730573654174805
2001-10-04,27.91672706604004
2001-10-05,27.115236282348633
2001-10-08,26.01778793334961
2001-10-09,26.393890380859375
2001-10-10,26.88094711303711
2001-10-11,27.571487426757812
2001-10-12,27.183048248291016
2001-10-15,26.628173828125
2001-10-16,26.31372833251953
2001-10-17,27.257038116455078
2001-10-18,27.127559661865234
2001-10-19,26.788476943969727
2001-10-22,27.46048927307129
2001-10-23,27.589975357055664
2001-10-24,27.959884643554688
2001-10-25,29.081989288330078
2001-10-26,29.192964553833008
2001-10-29,28.169504165649414
2001-10-30,28.21883201599121
2001-10-31,28.07703399658203
2001-11-01,28.06470489501953
2001-11-02,27.87356948852539
2001-11-05,29.075809478759766
2001-11-06,29.994462966918945
2001-11-07,30.432199478149414
2001-11-08,30.900768280029297
2001-11-09,30.876113891601562
2001-11-12,30.795969009399414
2001-11-13,31.320005416870117
2001-11-14,31.702255249023438
2001-11-15,32.05368423461914
2001-11-16,31.406320571899414
2001-11-19,32.76886749267578
2001-11-20,32.20164489746094
2001-11-21,32.3002815246582
2001-11-23,32.923011779785156
2001-11-26,33.57035827636719
2001-11-27,33.10795974731445
2001-11-28,32.58391189575195
2001-11-29,32.74420928955078
2001-11-30,32.26948547363281
2001-12-03,31.38166046142578
2001-12-04,31.998201370239258
2001-12-05,32.738033294677734
2001-12-06,33.200416564941406
2001-12-07,33.477882385253906
2001-12-10,32.91068649291992
2001-12-11,32.86135482788086
2001-12-12,32.60240936279297
2001-12-13,31.948867797851562
2001-12-14,31.400144577026367
2001-12-17,31.50496482849121
2001-12-18,31.874874114990234
2001-12-19,32.13384246826172
2001-12-20,32.04752731323242
2001-12-21,32.03518295288086
2001-12-24,31.918039321899414
2001-12-26,31.992023468017578
2001-12-27,32.09067153930664
2001-12-28,32.3439826965332
2001-12-31,32.28219223022461
2002-01-02,32.19570541381836
2002-01-03,32.68381118774414
2002-01-04,33.462284088134766
2002-01-07,34.0677490234375
2002-01-08,33.6352653503418
2002-01-09,33.93183517456055
2002-01-10,34.44465255737305
2002-01-11,34.438453674316406
2002-01-14,33.88859176635742
2002-01-15,34.25311279296875
2002-01-16,33.84535217285156
2002-01-17,33.919464111328125
2002-01-18,33.487003326416016
2002-01-22,33.98127365112305
2002-01-23,33.6723518371582
2002-01-24,33.72795486450195
2002-01-25,33.80210494995117
2002-01-28,33.52406311035156
2002-01-29,32.0103645324707
2002-01-30,32.628204345703125
2002-01-31,33.22750473022461
2002-02-01,32.78883743286133
2002-02-04,31.324560165405273
2002-02-05,31.11448097229004
2002-02-06,31.318378448486328
2002-02-07,31.70143699645996
2002-02-08,32.11539840698242
2002-02-11,32.158626556396484
2002-02-12,32.0536003112793
2002-02-13,32.12156677246094
2002-02-14,31.97947120666504
2002-02-15,32.146278381347656
2002-02-19,30.824119567871094
2002-02-20,31.058879852294922
2002-02-21,30.24334144592285
2002-02-22,30.24334144592285
2002-02-25,30.453407287597656
2002-02-26,30.484277725219727
2002-02-27,31.373985290527344
2002-02-28,31.324560165405273
2002-03-01,31.503711700439453
2002-03-04,32.75795364379883
2002-03-05,33.36960220336914
2002-03-06,34.049224853515625
2002-03-07,34.57440185546875
2002-03-08,34.90184783935547
2002-03-11,35.20459747314453
2002-03-12,34.53732681274414
2002-03-13,33.993629455566406
2002-03-14,34.1975212097168
2002-03-15,35.47645568847656
2002-03-18,35.04396438598633
2002-03-19,35.58148193359375
2002-03-20,34.66090774536133
2002-03-21,34.5496940612793
2002-03-22,34.611446380615234
2002-03-25,33.894775390625
2002-03-26,34.19133377075195
2002-03-27,34.60610580444336
2002-03-28,34.28419494628906
2002-04-01,34.05513381958008
2002-04-02,34.01799774169922
2002-04-03,33.25654220581055
2002-04-04,33.4670295715332
2002-04-05,33.665130615234375
2002-04-08,33.708457946777344
2002-04-09,33.93132019042969
2002-04-10,34.22848892211914
2002-04-11,32.99654006958008
2002-04-12,33.49797439575195
2002-04-15,33.033668518066406
2002-04-16,33.584651947021484
2002-04-17,33.987022399902344
2002-04-18,33.708457946777344
2002-04-19,34.01799774169922
2002-04-22,33.15128707885742
2002-04-23,32.92222595214844
2002-04-24,32.699371337890625
2002-04-25,32.34648895263672
2002-04-26,32.1174430847168
2002-04-29,31.318845748901367
2002-04-30,31.640756607055664
2002-05-01,31.566463470458984
2002-05-02,31.498374938964844
2002-05-03,30.693584442138672
2002-05-06,28.82398796081543
2002-05-07,29.158287048339844
2002-05-08,30.111644744873047
2002-05-09,29.566862106323242
2002-05-10,28.786849975585938
2002-05-13,28.607284545898438
2002-05-14,28.84876251220703
2002-05-15,29.715429306030273
2002-05-16,29.994020462036133
2002-05-17,30.483110427856445
2002-05-20,29.48020362854004
2002-05-21,29.554475784301758
2002-05-22,28.81779670715332
2002-05-23,29.294477462768555
2002-05-24,29.133527755737305
2002-05-28,28.632070541381836
2002-05-29,28.79922103881836
2002-05-30,28.601116180419922
2002-05-31,28.76206398010254
2002-06-03,28.192533493041992
2002-06-04,27.499174118041992
2002-06-05,27.691070556640625
2002-06-06,27.369169235229492
2002-06-07,27.722028732299805
2002-06-10,27.932514190673828
2002-06-11,27.288692474365234
2002-06-12,27.715839385986328
2002-06-13,26.861513137817383
2002-06-14,26.787229537963867
2002-06-17,27.715839385986328
2002-06-18,27.858230590820312
2002-06-19,27.499174118041992
2002-06-20,27.022478103637695
2002-06-21,26.72532844543457
2002-06-24,26.954383850097656
2002-06-25,26.77484703063965
2002-06-26,26.465322494506836
2002-06-27,27.564170837402344
2002-06-28,27.750398635864258
2002-07-01,27.37791633605957
2002-07-02,26.955759048461914
2002-07-03,26.341150283813477
2002-07-05,27.862159729003906
2002-07-08,27.39032745361328
2002-07-09,26.508779525756836
2002-07-10,25.403718948364258
2002-07-11,25.950044631958008
2002-07-12,25.881750106811523
2002-07-15,25.84451675415039
2002-07-16,26.198368072509766
2002-07-17,26.434276580810547
2002-07-18,25.360258102416992
2002-07-19,24.335920333862305
2002-07-22,23.57853126525879
2002-07-23,22.430030822753906
2002-07-24,24.205547332763672
2002-07-25,23.926189422607422
2002-07-26,23.96963882446289
2002-07-29,25.79484748840332
2002-07-30,25.993492126464844
2002-07-31,26.384601593017578
2002-08-01,25.80104637145996
2002-08-02,25.1553955078125
2002-08-05,24.031719207763672
2002-08-06,25.198856353759766
2002-08-07,25.316808700561523
2002-08-08,27.123376846313477
2002-08-09,27.216503143310547
2002-08-12,27.135791778564453
2002-08-13,26.14249038696289
2002-08-14,27.303421020507812
2002-08-15,27.936656951904297
2002-08-16,27.346860885620117
2002-08-19,27.96768569946289
2002-08-20,27.253747940063477
2002-08-21,27.613826751708984
2002-08-22,27.73797607421875
2002-08-23,27.421367645263672
2002-08-26,27.874568939208984
2002-08-27,27.54551887512207
2002-08-28,26.868833541870117
2002-08-29,26.86264419555664
2002-08-30,26.893674850463867
2002-09-03,25.00640106201172
2002-09-04,25.428556442260742
2002-09-05,25.149192810058594
2002-09-06,25.863142013549805
2002-09-09,26.204574584960938
2002-09-10,25.825883865356445
2002-09-11,25.832069396972656
2002-09-12,24.801538467407227
2002-09-13,25.25473976135254
2002-09-16,25.1553955078125
2002-09-17,24.888446807861328
2002-09-18,25.0684871673584
2002-09-19,23.70269012451172
2002-09-20,24.211759567260742
2002-09-23,24.224193572998047
2002-09-24,23.28675651550293
2002-09-25,24.155881881713867
2002-09-26,24.987775802612305
2002-09-27,24.016414642333984
2002-09-30,24.059999465942383
2002-10-01,24.632854461669922
2002-10-02,23.362611770629883
2002-10-03,21.868194580078125
2002-10-04,21.145902633666992
2002-10-07,20.18075942993164
2002-10-08,21.089860916137695
2002-10-09,20.162078857421875
2002-10-10,21.357603073120117
2002-10-11,22.845796585083008
2002-10-14,23.250530242919922
2002-10-15,24.470970153808594
2002-10-16,24.302845001220703
2002-10-17,25.39873504638672
2002-10-18,25.174583435058594
2002-10-21,25.747432708740234
2002-10-22,25.286659240722656
2002-10-23,25.47968101501465
2002-10-24,25.0811767578125
2002-10-25,26.20821189880371
2002-10-28,25.996511459350586
2002-10-29,25.622913360595703
2002-10-30,26.164628982543945
2002-10-31,25.75990104675293
2002-11-01,26.594263076782227
2002-11-04,26.936744689941406
2002-11-05,27.1484432220459
2002-11-06,27.671483993530273
2002-11-07,26.712581634521484
2002-11-08,26.519567489624023
2002-11-11,25.81592559814453
2002-11-12,26.01518440246582
2002-11-13,26.10236167907715
2002-11-14,26.924280166625977
2002-11-15,27.34147071838379
2002-11-18,26.95543098449707
2002-11-19,26.992778778076172
2002-11-20,27.752443313598633
2002-11-21,29.396289825439453
2002-11-22,28.487180709838867
2002-11-25,28.26923942565918
2002-11-26,27.428640365600586
2002-11-27,28.11358642578125
2002-11-29,28.020193099975586
2002-12-02,27.49713897705078
2002-12-03,26.880691528320312
2002-12-04,26.600492477416992
2002-12-05,25.84084129333496
2002-12-06,26.419923782348633
2002-12-09,25.61668586730957
2002-12-10,26.133487701416016
2002-12-11,25.928022384643555
2002-12-12,25.716312408447266
2002-12-13,25.324010848999023
2002-12-16,25.996511459350586
2002-12-17,25.75990104675293
2002-12-18,25.01891326904297
2002-12-19,24.869483947753906
2002-12-20,25.0625
2002-12-23,24.763622283935547
2002-12-24,24.433595657348633
2002-12-26,24.59549331665039
2002-12-27,24.165851593017578
2002-12-30,24.47198486328125
2002-12-31,24.36578369140625
2003-01-02,25.415382385253906
2003-01-03,25.17171859741211
2003-01-06,26.00265121459961
2003-01-07,25.721511840820312
2003-01-08,24.990541458129883
2003-01-09,25.109237670898438
2003-01-10,25.134235382080078
2003-01-13,25.284181594848633
2003-01-14,25.053024291992188
2003-01-15,25.053024291992188
2003-01-16,25.215471267700195
2003-01-17,25.377904891967773
2003-01-21,25.1779727935791
2003-01-22,24.953062057495117
2003-01-23,25.365394592285156
2003-01-24,24.82811164855957
2003-01-27,24.68440055847168
2003-01-28,25.084264755249023
2003-01-29,24.909317016601562
2003-01-30,24.197093963623047
2003-01-31,24.734394073486328
2003-02-03,24.590686798095703
2003-02-04,24.022151947021484
2003-02-05,23.616065979003906
2003-02-06,23.359914779663086
2003-02-07,23.12249755859375
2003-02-10,23.39116096496582
2003-02-11,23.216203689575195
2003-02-12,22.835107803344727
2003-02-13,22.697662353515625
2003-02-14,23.291187286376953
2003-02-18,23.559831619262695
2003-02-19,23.541091918945312
2003-02-20,23.234952926635742
2003-02-21,23.56608772277832
2003-02-24,22.597698211669922
2003-02-25,22.591447830200195
2003-02-26,22.372783660888672
2003-02-27,22.85385513305664
2003-02-28,23.022537231445312
2003-03-03,22.666431427001953
2003-03-04,22.229082107543945
2003-03-05,22.497732162475586
2003-03-06,21.99167823791504
2003-03-07,21.929197311401367
2003-03-10,20.992061614990234
2003-03-11,20.723405838012695
2003-03-12,20.929574966430664
2003-03-13,22.041650772094727
2003-03-14,22.029159545898438
2003-03-17,23.19122314453125
2003-03-18,23.1724796295166
2003-03-19,23.46611976623535
2003-03-20,24.05339241027832
2003-03-21,21.31068229675293
2003-03-24,20.579710006713867
2003-03-25,20.467262268066406
2003-03-26,20.342304229736328
2003-03-27,19.773765563964844
2003-03-28,20.037248611450195
2003-03-31,19.8427677154541
2003-04-01,20.081157684326172
2003-04-02,20.65830421447754
2003-04-03,20.545392990112305
2003-04-04,20.76495933532715
2003-04-07,20.95943832397461
2003-04-08,20.84652328491211
2003-04-09,20.275636672973633
2003-04-10,20.48265838623047
2003-04-11,20.526569366455078
2003-04-14,20.821422576904297
2003-04-15,21.12882423400879
2003-04-16,20.72104835510254
2003-04-17,20.815153121948242
2003-04-21,21.015901565551758
2003-04-22,21.64324188232422
2003-04-23,21.818885803222656
2003-04-24,21.793807983398438
2003-04-25,21.593055725097656
2003-04-28,21.969463348388672
2003-04-29,22.00710105895996
2003-04-30,21.97572898864746
2003-05-01,22.06983184814453
2003-05-02,22.678346633911133
2003-05-05,22.82264518737793
2003-05-06,23.092405319213867
2003-05-07,23.023393630981445
2003-05-08,22.502696990966797
2003-05-09,22.891637802124023
2003-05-12,23.443702697753906
2003-05-13,23.424880981445312
2003-05-14,23.330780029296875
2003-05-15,23.575448989868164
2003-05-16,23.74481773376465
2003-05-19,22.828920364379883
2003-05-20,22.791284561157227
2003-05-21,22.58424949645996
2003-05-22,22.364673614501953
2003-05-23,23.054763793945312
2003-05-27,23.111209869384766
2003-05-28,23.368432998657227
2003-05-29,23.43743133544922
2003-05-30,24.033401489257812
2003-06-02,24.654481887817383
2003-06-03,24.428627014160156
2003-06-04,25.012062072753906
2003-06-05,25.156343460083008
2003-06-06,25.21907615661621
2003-06-09,24.30945587158203
2003-06-10,24.84895133972168
2003-06-11,25.419830322265625
2003-06-12,25.48883628845215
2003-06-13,25.350820541381836
2003-06-16,25.56411361694336
2003-06-17,25.614316940307617
2003-06-18,25.71467399597168
2003-06-19,25.137521743774414
2003-06-20,25.137521743774414
2003-06-23,24.616825103759766
2003-06-24,24.70465087890625
2003-06-25,24.47882080078125
2003-06-26,24.641923904418945
2003-06-27,24.824512481689453
2003-06-30,24.805612564086914
2003-07-01,24.950422286987305
2003-07-02,25.403718948364258
2003-07-03,25.39113426208496
2003-07-07,25.96405029296875
2003-07-08,26.637699127197266
2003-07-09,26.76361846923828
2003-07-10,26.744739532470703
2003-07-11,26.927322387695312
2003-07-14,27.70171356201172
2003-07-15,28.20537567138672
2003-07-16,28.438325881958008
2003-07-17,27.896865844726562
2003-07-18,28.117229461669922
2003-07-21,27.871713638305664
2003-07-22,28.029104232788086
2003-07-23,27.985008239746094
2003-07-24,28.325002670288086
2003-07-25,28.960865020751953
2003-07-28,28.671268463134766
2003-07-29,28.526466369628906
2003-07-30,28.60200309753418
2003-07-31,28.89791488647461
2003-08-01,28.1361083984375
2003-08-04,28.123531341552734
2003-08-05,27.292476654052734
2003-08-06,27.575777053833008
2003-08-07,28.0479793548584
2003-08-08,27.859092712402344
2003-08-11,27.802448272705078
2003-08-12,28.016498565673828
2003-08-13,27.682819366455078
2003-08-14,28.104644775390625
2003-08-15,27.871713638305664
2003-08-18,28.02279281616211
2003-08-19,28.07946014404297
2003-08-20,28.19278907775879
2003-08-21,28.356473922729492
2003-08-22,28.07315444946289
2003-08-25,27.966135025024414
2003-08-26,27.84651756286621
2003-08-27,27.399497985839844
2003-08-28,27.462459564208984
2003-08-29,27.670236587524414
2003-09-02,28.2557430267334
2003-09-03,28.362777709960938
2003-09-04,28.236860275268555
2003-09-05,27.493946075439453
2003-09-08,27.764680862426758
2003-09-09,28.362777709960938
2003-09-10,27.689128875732422
2003-09-11,27.97243309020996
2003-09-12,28.092050552368164
2003-09-15,28.0479793548584
2003-09-16,28.557945251464844
2003-09-17,28.89791488647461
2003-09-18,30.283002853393555
2003-09-19,30.03117561340332
