Date,ATO
2003-10-01,11.331280708312988
2003-10-02,11.405704498291016
2003-10-03,11.48943042755127
2003-10-06,11.549904823303223
2003-10-07,11.535944938659668
2003-10-08,11.317323684692383
2003-10-09,11.410359382629395
2003-10-10,11.387101173400879
2003-10-13,11.43826675415039
2003-10-14,11.521994590759277
2003-10-15,11.424310684204102
2003-10-16,11.484785079956055
2003-10-17,11.46617603302002
2003-10-20,11.494084358215332
2003-10-21,11.484785079956055
2003-10-22,11.396400451660156
2003-10-23,11.359188079833984
2003-10-24,11.280107498168945
2003-10-27,11.396400451660156
2003-10-28,11.521994590759277
2003-10-29,11.517339706420898
2003-10-30,11.396400451660156
2003-10-31,11.396400451660156
2003-11-03,11.48012924194336
2003-11-04,11.424310684204102
2003-11-05,11.387101173400879
2003-11-06,11.36849308013916
2003-11-07,11.363846778869629
2003-11-10,11.30337142944336
2003-11-11,11.308022499084473
2003-11-12,11.43826675415039
2003-11-13,11.494084358215332
2003-11-14,11.48012924194336
2003-11-17,11.48943042755127
2003-11-18,11.345236778259277
2003-11-19,11.382445335388184
2003-11-20,11.363846778869629
2003-11-21,11.46982479095459
2003-11-24,11.667661666870117
2003-11-25,11.658238410949707
2003-11-26,11.634686470031738
2003-11-28,11.611137390136719
2003-12-01,11.662949562072754
2003-12-02,11.710054397583008
2003-12-03,11.516931533813477
2003-12-04,11.582874298095703
2003-12-05,11.582874298095703
2003-12-08,11.686503410339355
2003-12-09,11.578163146972656
2003-12-10,11.483954429626465
2003-12-11,11.531062126159668
2003-12-12,11.578163146972656
2003-12-15,11.483954429626465
2003-12-16,11.587583541870117
2003-12-17,11.516931533813477
2003-12-18,11.465116500854492
2003-12-19,11.375617027282715
2003-12-22,11.436856269836426
2003-12-23,11.648820877075195
2003-12-24,11.615848541259766
2003-12-26,11.686503410339355
2003-12-29,11.733610153198242
2003-12-30,11.77129077911377
2003-12-31,11.44627571105957
2004-01-02,11.648820877075195
2004-01-05,11.545196533203125
2004-01-06,11.455690383911133
2004-01-07,11.526347160339355
2004-01-08,11.620562553405762
2004-01-09,11.564034461975098
2004-01-12,11.658238410949707
2004-01-13,11.597013473510742
2004-01-14,11.70534610748291
2004-01-15,11.662949562072754
2004-01-16,11.582874298095703
2004-01-20,11.766580581665039
2004-01-21,11.917311668395996
2004-01-22,11.884337425231934
2004-01-23,11.992684364318848
2004-01-26,12.053914070129395
2004-01-27,12.016233444213867
2004-01-28,12.068039894104004
2004-01-29,12.086884498596191
2004-01-30,12.058623313903809
2004-02-02,11.992684364318848
2004-02-03,11.978546142578125
2004-02-04,11.738314628601074
2004-02-05,11.714766502380371
2004-02-06,11.88904857635498
2004-02-09,12.049208641052246
2004-02-10,12.312992095947266
2004-02-11,12.322408676147461
2004-02-12,12.364802360534668
2004-02-13,12.331830024719238
2004-02-17,12.454296112060547
2004-02-18,12.491983413696289
2004-02-19,12.463719367980957
2004-02-20,12.435460090637207
2004-02-23,12.433073043823242
2004-02-24,12.442607879638672
2004-02-25,12.547443389892578
2004-02-26,12.475967407226562
2004-02-27,12.556977272033691
2004-03-01,12.7142333984375
2004-03-02,12.699935913085938
2004-03-03,12.680878639221191
2004-03-04,12.747598648071289
2004-03-05,12.800013542175293
2004-03-08,12.719005584716797
2004-03-09,12.657054901123047
2004-03-10,12.533149719238281
2004-03-11,12.361588478088379
2004-03-12,12.599865913391113
2004-03-15,12.404484748840332
2004-03-16,12.371123313903809
2004-03-17,12.495023727416992
2004-03-18,12.485492706298828
2004-03-19,12.380656242370605
2004-03-22,12.14714527130127
2004-03-23,12.104254722595215
