Date,HAL
2000-05-19,16.742431640625
2000-05-22,15.590625762939453
2000-05-23,16.04311752319336
2000-05-24,15.960840225219727
2000-05-25,15.899133682250977
2000-05-26,15.426076889038086
2000-05-30,16.168506622314453
2000-05-31,16.80782127380371
2000-06-01,16.74595069885254
2000-06-02,15.921029090881348
2000-06-05,15.034229278564453
2000-06-06,16.003520965576172
2000-06-07,15.673544883728027
2000-06-08,15.384820938110352
2000-06-09,15.075480461120605
2000-06-12,15.94165325164795
2000-06-13,15.982885360717773
2000-06-14,15.73542308807373
2000-06-15,15.34357738494873
2000-06-16,16.158191680908203
2000-06-19,15.83853530883789
2000-06-20,15.73542308807373
2000-06-21,16.415985107421875
2000-06-22,15.694168090820312
2000-06-23,15.694168090820312
2000-06-26,15.570435523986816
2000-06-27,15.73542308807373
2000-06-28,15.255934715270996
2000-06-29,15.982885360717773
2000-06-30,15.570435523986816
2000-07-03,15.487940788269043
2000-07-05,14.704272270202637
2000-07-06,14.683642387390137
2000-07-07,14.415538787841797
2000-07-10,13.858717918395996
2000-07-11,15.34357738494873
2000-07-12,15.157973289489746
2000-07-13,14.951743125915527
2000-07-14,14.889876365661621
2000-07-17,14.142281532287598
2000-07-18,14.807380676269531
2000-07-19,14.827997207641602
2000-07-20,14.889876365661621
2000-07-21,13.941210746765137
2000-07-24,13.755602836608887
2000-07-25,13.941210746765137
2000-07-26,14.374295234680176
2000-07-27,14.972357749938965
2000-07-28,14.998153686523438
2000-07-31,15.214679718017578
2000-08-01,15.44669246673584
2000-08-02,15.694168090820312
2000-08-03,15.549805641174316
2000-08-04,15.926189422607422
2000-08-07,16.070545196533203
2000-08-08,16.43145179748535
2000-08-09,17.364635467529297
2000-08-10,17.204816818237305
2000-08-11,16.828439712524414
2000-08-14,17.24091148376465
2000-08-15,16.972808837890625
2000-08-16,17.82350730895996
2000-08-17,17.73586082458496
2000-08-18,17.385263442993164
2000-08-21,17.63273811340332
2000-08-22,17.59150505065918
2000-08-23,17.777109146118164
2000-08-24,17.52962303161621
2000-08-25,17.385263442993164
2000-08-28,17.694610595703125
2000-08-29,17.741018295288086
2000-08-30,17.503849029541016
2000-08-31,17.493532180786133
2000-09-01,17.74159812927246
2000-09-05,17.73642921447754
2000-09-06,18.08785057067871
2000-09-07,17.674409866333008
2000-09-08,17.219636917114258
2000-09-11,17.937978744506836
2000-09-12,17.984495162963867
2000-09-13,17.17829132080078
2000-09-14,17.033586502075195
2000-09-15,17.42635154724121
2000-09-18,16.873380661010742
2000-09-19,16.723512649536133
2000-09-20,16.082683563232422
2000-09-21,15.875967025756836
2000-09-22,15.560723304748535
2000-09-25,15.457362174987793
2000-09-26,15.875967025756836
2000-09-27,16.103351593017578
2000-09-28,16.087862014770508
2000-09-29,16.18604278564453
2000-10-02,16.661495208740234
2000-10-03,16.41343879699707
2000-10-04,15.33850383758545
2000-10-05,15.297151565551758
2000-10-06,14.532299041748047
2000-10-09,14.67700481414795
2000-10-10,15.214465141296387
2000-10-11,15.35916805267334
2000-10-12,15.751935958862305
2000-10-13,14.966408729553223
2000-10-16,14.284236907958984
2000-10-17,14.346250534057617
2000-10-18,14.180872917175293
2000-10-19,14.160209655761719
2000-10-20,14.573644638061523
2000-10-23,13.62273120880127
2000-10-24,13.767440795898438
2000-10-25,12.258397102355957
2000-10-26,12.27906608581543
2000-10-27,12.237717628479004
2000-10-30,12.155035972595215
2000-10-31,12.258397102355957
2000-11-01,12.754522323608398
2000-11-02,12.465115547180176
2000-11-03,12.465115547180176
2000-11-06,12.651164054870605
2000-11-07,12.56846809387207
2000-11-08,12.733850479125977
2000-11-09,12.547799110412598
2000-11-10,12.27906608581543
2000-11-13,12.155035972595215
2000-11-14,12.444439888000488
2000-11-15,12.816536903381348
2000-11-16,12.630487442016602
2000-11-17,12.299739837646484
2000-11-20,12.072348594665527
2000-11-21,12.010333061218262
2000-11-22,11.865631103515625
2000-11-24,12.237717628479004
2000-11-27,12.13436508178711
2000-11-28,11.88546085357666
2000-11-29,11.532827377319336
2000-11-30,11.076496124267578
2000-12-01,11.242435455322266
2000-12-04,11.346152305603027
2000-12-05,11.51208782196045
2000-12-06,11.532827377319336
2000-12-07,11.906197547912598
2000-12-08,12.196590423583984
2000-12-11,12.590697288513184
2000-12-12,12.632189750671387
2000-12-13,12.486985206604004
2000-12-14,12.258821487426758
2000-12-15,12.362533569335938
2000-12-18,12.86035442352295
2000-12-19,12.964064598083496
2000-12-20,12.52846908569336
2000-12-21,12.279557228088379
2000-12-22,11.947683334350586
2000-12-26,12.486985206604004
2000-12-27,12.279557228088379
2000-12-28,12.321044921875
2000-12-29,12.030656814575195
2001-01-02,12.217339515686035
2001-01-03,12.051395416259766
2001-01-04,12.00991153717041
2001-01-05,11.968428611755371
2001-01-08,12.134364128112793
2001-01-09,12.632189750671387
2001-01-10,13.047033309936523
2001-01-11,13.316680908203125
2001-01-12,13.295945167541504
2001-01-16,13.461884498596191
2001-01-17,12.943331718444824
2001-01-18,12.466248512268066
2001-01-19,12.321044921875
2001-01-22,12.383278846740723
2001-01-23,12.818865776062012
2001-01-24,13.212970733642578
2001-01-25,13.814508438110352
2001-01-26,13.524110794067383
2001-01-29,13.242012977600098
2001-01-30,13.361490249633789
2001-01-31,13.670138359069824
2001-02-01,13.341574668884277
2001-02-02,13.311712265014648
2001-02-05,13.640275001525879
2001-02-06,14.154679298400879
2001-02-07,14.270841598510742
2001-02-08,14.204469680786133
2001-02-09,14.094939231872559
2001-02-12,14.154679298400879
2001-02-13,14.353809356689453
2001-02-14,14.317307472229004
2001-02-15,13.782977104187012
2001-02-16,13.905779838562012
2001-02-20,13.836077690124512
2001-02-21,13.77302360534668
2001-02-22,13.301751136779785
2001-02-23,13.125861167907715
2001-02-26,13.527429580688477
2001-02-27,13.798750877380371
2001-02-28,13.256113052368164
2001-03-01,13.385945320129395
2001-03-02,13.755471229553223
2001-03-05,14.021783828735352
2001-03-06,14.264805793762207
2001-03-07,14.897316932678223
2001-03-08,15.033809661865234
2001-03-09,14.81742000579834
2001-03-12,14.33471965789795
2001-03-13,13.708870887756348
2001-03-14,13.602334022521973
2001-03-15,13.312712669372559
2001-03-16,13.016427040100098
2001-03-19,13.5191068649292
2001-03-20,13.68223762512207
2001-03-21,12.913228034973145
2001-03-22,12.603632926940918
2001-03-23,12.933197975158691
2001-03-26,12.97314739227295
2001-03-27,12.650233268737793
2001-03-28,12.247432708740234
2001-03-29,11.694811820983887
2001-03-30,12.234109878540039
2001-04-02,11.385210037231445
2001-04-03,10.78931713104248
2001-04-04,10.949115753173828
2001-04-05,11.40185832977295
2001-04-06,11.378562927246094
2001-04-09,11.78136920928955
2001-04-10,12.117598533630371
2001-04-11,11.711459159851074
2001-04-12,11.664854049682617
2001-04-16,12.08430290222168
2001-04-17,12.360610008239746
2001-04-18,12.02771282196045
2001-04-19,11.72809886932373
2001-04-20,12.327323913574219
2001-04-23,12.666878700256348
2001-04-24,12.503758430480957
2001-04-25,12.856633186340332
2001-04-26,14.02511978149414
2001-04-27,14.018460273742676
2001-04-30,14.38464641571045
2001-05-01,14.134982109069824
2001-05-02,13.415908813476562
2001-05-03,13.482495307922363
2001-05-04,13.901935577392578
2001-05-07,13.675569534301758
2001-05-08,13.725507736206055
2001-05-09,14.15162181854248
2001-05-10,14.1815824508667
2001-05-11,13.911935806274414
2001-05-14,14.630999565124512
2001-05-15,15.097063064575195
2001-05-16,15.117033004760742
2001-05-17,15.749550819396973
2001-05-18,15.915995597839355
2001-05-21,16.37873649597168
2001-05-22,15.97591781616211
2001-05-23,15.519843101501465
2001-05-24,15.50985050201416
2001-05-25,15.816129684448242
2001-05-29,15.662982940673828
2001-05-30,15.303454399108887
2001-05-31,15.559797286987305
2001-06-01,15.35339069366455
2001-06-04,15.859114646911621
2001-06-05,15.82239055633545
2001-06-06,15.021251678466797
2001-06-07,14.827655792236328
2001-06-08,14.95449447631836
2001-06-11,14.71081829071045
2001-06-12,14.94448184967041
2001-06-13,14.787589073181152
2001-06-14,14.443766593933105
2001-06-15,14.393706321716309
2001-06-18,14.150020599365234
2001-06-19,14.213448524475098
2001-06-20,13.852936744689941
2001-06-21,13.098533630371094
2001-06-22,13.105202674865723
2001-06-25,13.21536636352539
2001-06-26,13.729430198669434
2001-06-27,12.901590347290039
2001-06-28,12.407556533813477
2001-06-29,11.883487701416016
2001-07-02,11.39946460723877
2001-07-03,11.366087913513184
2001-07-05,11.329368591308594
2001-07-06,11.072333335876465
2001-07-09,10.948823928833008
2001-07-10,11.11239242553711
2001-07-11,11.08902645111084
2001-07-12,10.605009078979492
2001-07-13,10.731854438781738
2001-07-16,10.147689819335938
2001-07-17,10.234481811523438
2001-07-18,10.351310729980469
2001-07-19,10.531569480895996
2001-07-20,11.262601852416992
2001-07-23,11.229227066040039
2001-07-24,10.828659057617188
2001-07-25,11.432844161987305
2001-07-26,11.850102424621582
2001-07-27,12.050387382507324
2001-07-30,12.167219161987305
2001-07-31,11.686539649963379
2001-08-01,11.499606132507324
2001-08-02,11.846760749816895
2001-08-03,11.736613273620605
2001-08-06,11.783342361450195
2001-08-07,11.803367614746094
2001-08-08,11.182490348815918
2001-08-09,10.681782722473145
2001-08-10,10.51488208770752
2001-08-13,10.28121280670166
2001-08-14,10.194427490234375
2001-08-15,10.962180137634277
2001-08-16,10.781922340393066
2001-08-17,10.65507984161377
2001-08-20,10.50820255279541
2001-08-21,10.698472023010254
2001-08-22,10.494847297668457
2001-08-23,10.294569969177246
2001-08-24,10.374677658081055
2001-08-27,10.448115348815918
2001-08-28,10.164379119873047
2001-08-29,10.064242362976074
2001-08-30,9.34656047821045
2001-08-31,9.299830436706543
2001-09-04,9.677055358886719
2001-09-05,9.727351188659668
2001-09-06,9.794407844543457
2001-09-07,9.482572555541992
2001-09-10,9.633458137512207
2001-09-17,8.936015129089355
2001-09-18,8.21510124206543
2001-09-19,7.5947723388671875
2001-09-20,7.229288578033447
2001-09-21,7.571300029754639
2001-09-24,7.04486608505249
2001-09-25,6.726322174072266
2001-09-26,6.605609893798828
2001-09-27,7.007981777191162
2001-09-28,7.561244010925293
2001-10-01,7.343289375305176
2001-10-02,7.182343006134033
2001-10-03,7.4874749183654785
2001-10-04,7.963616371154785
2001-10-05,7.839550495147705
2001-10-08,8.064210891723633
2001-10-09,8.14133071899414
2001-10-10,8.701298713684082
2001-10-11,8.630882263183594
2001-10-12,8.496760368347168
2001-10-15,8.238572120666504
2001-10-16,8.339168548583984
2001-10-17,8.168158531188965
2001-10-18,7.728896617889404
2001-10-19,8.047442436218262
2001-10-22,8.231861114501953
2001-10-23,8.335808753967285
2001-10-24,8.365989685058594
2001-10-25,9.170732498168945
2001-10-26,9.361854553222656
2001-10-29,9.321621894836426
2001-10-30,8.835423469543457
2001-10-31,8.278809547424316
2001-11-01,8.040739059448242
2001-11-02,7.83284854888916
2001-11-05,7.5746541023254395
2001-11-06,7.282938003540039
2001-11-07,7.427119255065918
2001-11-08,7.618245601654053
2001-11-09,7.631658554077148
2001-11-12,7.641719341278076
2001-11-13,7.712134838104248
2001-11-14,7.242703914642334
2001-11-15,6.722970485687256
2001-11-16,6.79338264465332
2001-11-19,6.823561668395996
2001-11-20,7.142107963562012
2001-11-21,7.007981777191162
2001-11-23,7.202463150024414
2001-11-26,7.071689605712891
2001-11-27,7.3735809326171875
2001-11-28,7.1880645751953125
2001-11-29,7.319613456726074
2001-11-30,7.228541374206543
2001-12-03,7.441046714782715
2001-12-04,7.387074947357178
2001-12-05,7.420807361602783
2001-12-06,7.032899379730225
2001-12-07,4.047712802886963
2001-12-10,4.7223310470581055
2001-12-11,4.7223310470581055
2001-12-12,4.476094722747803
2001-12-13,4.5064520835876465
2001-12-14,4.38164758682251
2001-12-17,4.327679634094238
2001-12-18,4.327679634094238
2001-12-19,4.3614091873168945
2001-12-20,4.324305057525635
2001-12-21,4.385021686553955
2001-12-24,4.499706745147705
2001-12-26,4.368157386779785
2001-12-27,4.378276824951172
2001-12-28,4.449110507965088
2001-12-31,4.418754577636719
2002-01-02,4.138786315917969
2002-01-03,3.680044174194336
2002-01-04,3.4472992420196533
2002-01-07,3.7205233573913574
2002-01-08,3.707028865814209
2002-01-09,4.091561317443848
2002-01-10,3.895925760269165
2002-01-11,3.693537473678589
2002-01-14,3.6328227519989014
2002-01-15,3.599090099334717
2002-01-16,3.45742130279541
2002-01-17,3.4472992420196533
2002-01-18,3.3933329582214355
2002-01-22,3.45742130279541
2002-01-23,3.642942428588867
2002-01-24,4.530065536499023
2002-01-25,4.837015151977539
2002-01-28,4.550300598144531
2002-01-29,4.735823154449463
2002-01-30,4.516572952270508
2002-01-31,4.638002395629883
2002-02-01,4.688601493835449
2002-02-04,4.573915004730225
2002-02-05,4.5334391593933105
2002-02-06,4.388395309448242
2002-02-07,4.415379524230957
2002-02-08,4.705465316772461
2002-02-11,5.069759845733643
2002-02-12,4.9112229347229
2002-02-13,5.046147346496582
2002-02-14,4.9449567794799805
2002-02-15,5.488022327423096
2002-02-19,5.363218784332275
2002-02-20,5.295756816864014
2002-02-21,5.326112747192383
2002-02-22,5.56223201751709
2002-02-25,5.558858394622803
2002-02-26,5.5809502601623535
2002-02-27,5.604742050170898
2002-02-28,5.6081414222717285
2002-03-01,5.7440972328186035
2002-03-04,5.873253345489502
2002-03-05,5.815474033355713
2002-03-06,5.805275917053223
2002-03-07,5.90723991394043
2002-03-08,5.863058090209961
2002-03-11,5.7882819175720215
2002-03-12,5.81207275390625
2002-03-13,5.693116664886475
2002-03-14,5.461989879608154
2002-03-15,5.665924072265625
2002-03-18,5.642130374908447
2002-03-19,5.750895023345947
2002-03-20,5.665924072265625
2002-03-21,5.5435638427734375
2002-03-22,5.3362298011779785
2002-03-25,5.438198566436768
2002-03-26,5.55715799331665
2002-03-27,5.822272300720215
2002-03-28,5.801877021789551
2002-04-01,5.696512222290039
2002-04-02,5.78488302230835
2002-04-03,5.65572452545166
2002-04-04,5.679516792297363
2002-04-05,5.662524700164795
2002-04-08,5.893649101257324
2002-04-09,5.985417366027832
2002-04-10,5.98201847076416
2002-04-11,5.869854927062988
2002-04-12,5.567357540130615
2002-04-15,5.81207275390625
2002-04-16,5.937831401824951
2002-04-17,6.117974281311035
2002-04-18,5.988816738128662
2002-04-19,6.029605865478516
2002-04-22,5.98201847076416
2002-04-23,5.9718217849731445
2002-04-24,6.012605667114258
2002-04-25,6.026203632354736
2002-04-26,5.941230773925781
2002-04-29,5.839266777038574
2002-04-30,5.774686813354492
2002-05-01,5.917439937591553
2002-05-02,5.910642623901367
2002-05-03,5.703311920166016
2002-05-06,5.275053024291992
2002-05-07,5.363422870635986
2002-05-08,5.567357540130615
2002-05-09,5.560556888580322
2002-05-10,5.642130374908447
2002-05-13,5.77128791809082
2002-05-14,5.7169084548950195
2002-05-15,5.693116664886475
2002-05-16,5.696512222290039
2002-05-17,5.7882819175720215
2002-05-20,5.859658718109131
2002-05-21,5.924239158630371
2002-05-22,6.117974281311035
2002-05-23,6.593813419342041
2002-05-24,6.491848468780518
2002-05-28,6.5768232345581055
2002-05-29,6.3626933097839355
2002-05-30,6.284516334533691
2002-05-31,6.304911136627197
2002-06-03,6.230136394500732
2002-06-04,6.132599830627441
2002-06-05,6.084692001342773
2002-06-06,6.029938220977783
2002-06-07,6.050468921661377
2002-06-10,5.845136642456055
2002-06-11,5.6432271003723145
2002-06-12,5.817758560180664
2002-06-13,5.851980209350586
2002-06-14,5.749316692352295
2002-06-17,5.845136642456055
2002-06-18,5.8006486892700195
2002-06-19,5.739048004150391
2002-06-20,5.663758277893066
2002-06-21,5.561095237731934
2002-06-24,5.557668685913086
2002-06-25,5.502915859222412
2002-06-26,5.31127405166626
2002-06-27,5.389984130859375
2002-06-28,5.455005168914795
2002-07-01,5.1880717277526855
2002-07-02,4.9622063636779785
2002-07-03,4.927982807159424
2002-07-05,5.126473426818848
2002-07-08,4.904029369354248
2002-07-09,4.8321614265441895
2002-07-10,4.637096405029297
2002-07-11,4.54127311706543
2002-07-12,4.626829147338867
2002-07-15,4.483098030090332
2002-07-16,4.465986728668213
2002-07-17,4.397543907165527
2002-07-18,4.349631309509277
2002-07-19,3.95265531539917
2002-07-22,3.4119465351104736
2002-07-23,3.11421275138855
2002-07-24,3.8328750133514404
2002-07-25,4.291455268859863
2002-07-26,4.442030906677246
2002-07-29,4.746606826782227
2002-07-30,4.654204368591309
2002-07-31,4.51732063293457
2002-08-01,4.298296928405762
2002-08-02,4.0929646492004395
2002-08-05,3.9355430603027344
2002-08-06,4.161409378051758
2002-08-07,4.168253421783447
2002-08-08,4.520741939544678
2002-08-09,4.715807914733887
2002-08-12,4.671319007873535
2002-08-13,4.575494766235352
2002-08-14,4.852695941925049
2002-08-15,5.174382209777832
2002-08-16,5.081984519958496
2002-08-19,5.08882999420166
2002-08-20,4.821895599365234
2002-08-21,4.869804382324219
2002-08-22,5.1333184242248535
2002-08-23,5.023807048797607
2002-08-26,5.129893779754639
2002-08-27,5.235983371734619
2002-08-28,5.11620569229126
2002-08-29,5.0477614402771
2002-08-30,5.2017598152160645
2002-09-03,4.761810779571533
2002-09-04,4.765261173248291
2002-09-05,4.720405101776123
2002-09-06,4.775614261627197
2002-09-09,4.772161960601807
2002-09-10,4.93779182434082
2002-09-11,4.95159387588501
2002-09-12,4.830824375152588
2002-09-13,4.875679969787598
2002-09-16,5.037858009338379
2002-09-17,4.882582664489746
2002-09-18,4.823924541473389
2002-09-19,4.5547776222229
2002-09-20,4.478863716125488
2002-09-23,4.5547776222229
2002-09-24,4.271827697753906
2002-09-25,4.4857659339904785
2002-09-26,4.6582932472229
2002-09-27,4.551324367523193
2002-09-30,4.454709053039551
2002-10-01,4.848074436187744
2002-10-02,4.823924541473389
2002-10-03,5.037858009338379
2002-10-04,4.9343414306640625
2002-10-07,4.830824375152588
2002-10-08,4.634140491485596
2002-10-09,4.409850597381592
2002-10-10,4.713503360748291
2002-10-11,4.854977130889893
2002-10-14,5.089616775512695
2002-10-15,5.175883769989014
2002-10-16,5.062013626098633
2002-10-17,5.158629417419434
2002-10-18,5.2897515296936035
2002-10-21,5.438125133514404
2002-10-22,5.2448930740356445
2002-10-23,5.410521984100342
2002-10-24,5.217288494110107
2002-10-25,5.134474277496338
2002-10-28,5.137925148010254
2002-10-29,5.099969863891602
2002-10-30,5.265598773956299
2002-10-31,5.583052158355713
2002-11-01,5.9005045890808105
2002-11-04,5.7348809242248535
2002-11-05,5.61755895614624
2002-11-06,6.193805694580078
2002-11-07,5.710721015930176
2002-11-08,5.721076965332031
2002-11-11,5.555446147918701
2002-11-12,5.476081848144531
2002-11-13,5.376016616821289
2002-11-14,6.117893218994141
2002-11-15,6.159299850463867
2002-11-18,6.1420488357543945
2002-11-19,6.090287685394287
2002-11-20,6.2386651039123535
2002-11-21,6.594072341918945
2002-11-22,6.50435733795166
2002-11-25,6.360201835632324
2002-11-26,6.46441125869751
2002-11-27,6.665882587432861
2002-11-29,7.42313289642334
2002-12-02,7.2181878089904785
2002-12-03,7.01324462890625
2002-12-04,6.860406875610352
2002-12-05,6.91945743560791
2002-12-06,7.01324462890625
2002-12-09,6.773569107055664
2002-12-10,6.888195037841797
2002-12-11,7.0861897468566895
2002-12-12,6.947245121002197
2002-12-13,6.860406875610352
2002-12-16,7.034088611602783
2002-12-17,7.068820953369141
2002-12-18,7.284189224243164
2002-12-19,6.773569107055664
2002-12-20,6.627671718597412
2002-12-23,6.697142124176025
2002-12-24,6.711036682128906
2002-12-26,6.58251428604126
2002-12-27,6.3914618492126465
2002-12-30,6.426199913024902
2002-12-31,6.499146938323975
2003-01-02,6.662408828735352
2003-01-03,6.592935562133789
2003-01-06,6.56514835357666
2003-01-07,6.363676071166992
2003-01-08,6.554729461669922
2003-01-09,6.627671718597412
2003-01-10,6.82567024230957
2003-01-13,6.7700910568237305
2003-01-14,6.56514835357666
2003-01-15,6.596410751342773
2003-01-16,6.665882587432861
2003-01-17,6.537356376647949
2003-01-21,6.301150798797607
2003-01-22,6.374098300933838
2003-01-23,6.443572998046875
2003-01-24,6.3914618492126465
2003-01-27,6.176100730895996
2003-01-28,6.3914618492126465
2003-01-29,6.460939407348633
2003-01-30,6.53040885925293
2003-01-31,6.516516208648682
2003-02-03,6.56514835357666
2003-02-04,6.651987552642822
2003-02-05,6.5859904289245605
2003-02-06,6.697142124176025
2003-02-07,6.55819845199585
2003-02-10,6.773569107055664
2003-02-11,6.804830074310303
2003-02-12,6.7040910720825195
2003-02-13,6.526937007904053
2003-02-14,6.665882587432861
2003-02-18,6.794407367706299
2003-02-19,6.738826751708984
2003-02-20,6.74577522277832
2003-02-21,6.947245121002197
2003-02-24,7.113979339599609
2003-02-25,6.926406383514404
2003-02-26,7.051456451416016
2003-02-27,6.936824321746826
2003-02-28,7.037561416625977
2003-03-03,7.1209282875061035
2003-03-04,6.968896389007568
2003-03-05,6.989864826202393
2003-03-06,7.133156776428223
2003-03-07,7.220530033111572
2003-03-10,7.038794040679932
2003-03-11,6.829099178314209
2003-03-12,6.710272789001465
2003-03-13,6.790655612945557
2003-03-14,6.8325934410095215
2003-03-17,6.989864826202393
2003-03-18,7.304411888122559
2003-03-19,7.164614200592041
2003-03-20,7.37780237197876
2003-03-21,7.234516143798828
2003-03-24,7.031802654266357
2003-03-25,7.220530033111572
2003-03-26,7.23101806640625
2003-03-27,7.514107704162598
2003-03-28,7.493138790130615
2003-03-31,7.244998455047607
2003-04-01,7.346349716186523
2003-04-02,7.451198577880859
2003-04-03,7.1995625495910645
2003-04-04,7.175097942352295
2003-04-07,7.272954940795898
2003-04-08,7.272954940795898
2003-04-09,7.286937713623047
2003-04-10,7.4966325759887695
2003-04-11,7.549056053161621
2003-04-14,7.566530227661133
2003-04-15,7.265965461730957
2003-04-16,7.084231853485107
2003-04-17,7.3218865394592285
2003-04-21,7.255480766296387
2003-04-22,7.346349716186523
2003-04-23,7.395277500152588
2003-04-24,7.465176105499268
2003-04-25,7.4092583656311035
2003-04-28,7.447702884674072
2003-04-29,7.335864067077637
2003-04-30,7.4826555252075195
2003-05-01,7.426731586456299
2003-05-02,7.671379089355469
2003-05-05,7.744773864746094
2003-05-06,7.919521331787109
2003-05-07,8.164161682128906
2003-05-08,8.216591835021973
2003-05-09,8.282994270324707
2003-05-12,8.118728637695312
2003-05-13,8.352890968322754
2003-05-14,8.461230278015137
2003-05-15,8.517154693603516
2003-05-16,8.307456016540527
2003-05-19,8.11174201965332
2003-05-20,8.066306114196777
2003-05-21,8.37036418914795
2003-05-22,8.317938804626465
2003-05-23,8.279498100280762
2003-05-27,8.38784408569336
2003-05-28,8.234064102172852
2003-05-29,8.09076976776123
2003-05-30,8.342406272888184
2003-06-02,8.202608108520508
2003-06-03,8.169230461120605
2003-06-04,8.341395378112793
2003-06-05,8.327343940734863
2003-06-06,8.45032024383545
2003-06-09,8.309775352478027
2003-06-10,8.380048751831055
2003-06-11,8.73844051361084
2003-06-12,8.654111862182617
2003-06-13,8.54167652130127
2003-06-16,8.622489929199219
2003-06-17,8.657622337341309
2003-06-18,8.66114330291748
2003-06-19,8.583840370178223
2003-06-20,8.13761043548584
2003-06-23,7.930300712585449
2003-06-24,8.01814079284668
2003-06-25,8.235987663269043
2003-06-26,8.228961944580078
2003-06-27,8.12354564666748
2003-06-30,8.081388473510742
2003-07-01,7.983006000518799
2003-07-02,7.983006000518799
2003-07-03,7.8600287437438965
2003-07-07,7.810834884643555
2003-07-08,8.021656036376953
2003-07-09,8.239502906799316
2003-07-10,7.99354887008667
2003-07-11,7.940842628479004
2003-07-14,7.824891567230225
2003-07-15,7.677318096160889
2003-07-16,7.554342746734619
2003-07-17,7.466501235961914
2003-07-18,7.835432052612305
2003-07-21,7.58596134185791
2003-07-22,7.58596134185791
2003-07-23,7.529747486114502
2003-07-24,7.427846431732178
2003-07-25,7.4137959480285645
2003-07-28,7.448936462402344
2003-07-29,7.357576847076416
2003-07-30,7.417311191558838
2003-07-31,7.789751052856445
2003-08-01,7.8143534660339355
2003-08-04,7.828404903411865
2003-08-05,7.782724857330322
2003-08-06,7.905703067779541
2003-08-07,8.172743797302246
2003-08-08,8.232475280761719
2003-08-11,8.221936225891113
2003-08-12,8.197336196899414
2003-08-13,8.105982780456543
2003-08-14,8.144633293151855
2003-08-15,8.225447654724121
2003-08-18,8.235987663269043
2003-08-19,8.186798095703125
2003-08-20,8.337881088256836
2003-08-21,8.373022079467773
2003-08-22,8.186798095703125
2003-08-25,8.134095191955566
2003-08-26,8.186798095703125
2003-08-27,8.130579948425293
2003-08-28,8.446812629699707
2003-08-29,8.495996475219727
2003-09-02,8.653165817260742
2003-09-03,8.688486099243164
2003-09-04,8.578999519348145
2003-09-05,8.653165817260742
2003-09-08,8.836827278137207
2003-09-09,8.660234451293945
2003-09-10,8.593125343322754
2003-09-11,8.458914756774902
2003-09-12,8.561339378356934
