Date,CHRW
2003-05-29,11.407217979431152
2003-05-30,11.708900451660156
2003-06-02,11.642901420593262
2003-06-03,11.545487403869629
2003-06-04,11.794286727905273
2003-06-05,11.60847282409668
2003-06-06,11.202205657958984
2003-06-09,11.073087692260742
2003-06-10,11.30613899230957
2003-06-11,11.192764282226562
2003-06-12,11.132923126220703
2003-06-13,11.022695541381836
2003-06-16,11.170716285705566
2003-06-17,11.0289945602417
2003-06-18,11.022695541381836
2003-06-19,10.890423774719238
2003-06-20,10.865229606628418
2003-06-23,11.101428985595703
2003-06-24,10.96916389465332
2003-06-25,11.057336807250977
2003-06-26,11.18331241607666
2003-06-27,11.240001678466797
2003-06-30,11.161267280578613
2003-07-01,11.151820182800293
2003-07-02,11.148667335510254
2003-07-03,10.962858200073242
2003-07-07,11.262042999267578
2003-07-08,11.60217571258545
2003-07-09,11.65571117401123
2003-07-10,11.60847282409668
2003-07-11,11.67145824432373
2003-07-14,11.888763427734375
2003-07-15,11.794286727905273
2003-07-16,11.967497825622559
2003-07-17,11.781689643859863
2003-07-18,11.888763427734375
2003-07-21,11.65256404876709
2003-07-22,11.712397575378418
2003-07-23,11.369126319885254
2003-07-24,11.321885108947754
2003-07-25,11.567532539367676
2003-07-28,11.454151153564453
2003-07-29,11.589569091796875
2003-07-30,11.558089256286621
2003-07-31,11.62736988067627
2003-08-01,11.369126319885254
2003-08-04,11.451007843017578
2003-08-05,11.359674453735352
2003-08-06,11.258898735046387
2003-08-07,11.375426292419434
2003-08-08,11.419516563415527
2003-08-11,11.62421989440918
2003-08-12,11.810030937194824
2003-08-13,11.725000381469727
2003-08-14,11.83207893371582
2003-08-15,11.810030937194824
2003-08-18,11.80058765411377
2003-08-19,11.781689643859863
2003-08-20,11.67145824432373
2003-08-21,11.898215293884277
2003-08-22,11.725000381469727
2003-08-25,11.61791706085205
2003-08-26,11.62421989440918
2003-08-27,11.583273887634277
2003-08-28,11.863566398620605
2003-08-29,11.939153671264648
2003-09-02,12.257234573364258
2003-09-03,12.386628150939941
2003-09-04,12.326668739318848
2003-09-05,12.03001880645752
2003-09-08,12.276177406311035
2003-09-09,12.200431823730469
2003-09-10,12.118383407592773
2003-09-11,12.168872833251953
2003-09-12,12.216217994689941
2003-09-15,12.273018836975098
2003-09-16,12.635934829711914
2003-09-17,12.37085247039795
2003-09-18,12.904190063476562
2003-09-19,12.500239372253418
2003-09-22,12.244611740112305
2003-09-23,12.446582794189453
2003-09-24,11.960590362548828
2003-09-25,11.809109687805176
2003-09-26,11.761778831481934
2003-09-29,11.979523658752441
2003-09-30,11.755460739135742
2003-10-01,12.203588485717773
2003-10-02,12.112070083618164
2003-10-03,12.307734489440918
2003-10-06,12.225683212280273
2003-10-07,12.288798332214355
2003-10-08,12.149943351745605
2003-10-09,12.364534378051758
2003-10-10,12.424501419067383
2003-10-13,12.598062515258789
2003-10-14,12.642251014709473
2003-10-15,12.55073356628418
2003-10-16,12.683277130126953
2003-10-17,12.452896118164062
2003-10-20,12.69274616241455
2003-10-21,12.664342880249023
2003-10-22,12.260395050048828
2003-10-23,12.244611740112305
