Date,WMB
2001-06-11,11.880157470703125
2001-06-12,11.576425552368164
2001-06-13,11.476219177246094
2001-06-14,11.138040542602539
2001-06-15,11.219454765319824
2001-06-18,11.009661674499512
2001-06-19,11.025315284729004
2001-06-20,10.975212097167969
2001-06-21,10.56501293182373
2001-06-22,10.66834831237793
2001-06-25,10.145413398742676
2001-06-26,10.145413398742676
2001-06-27,10.280060768127441
2001-06-28,10.28632640838623
2001-06-29,10.317641258239746
2001-07-02,10.374001502990723
2001-07-03,10.333295822143555
2001-07-05,10.637029647827148
2001-07-06,10.555621147155762
2001-07-09,10.255016326904297
2001-07-10,10.405313491821289
2001-07-11,10.192381858825684
2001-07-12,10.148550987243652
2001-07-13,10.264410972595215
2001-07-16,10.189255714416504
2001-07-17,10.36461067199707
2001-07-18,10.327037811279297
2001-07-19,10.389664649963379
2001-07-20,10.289454460144043
2001-07-23,10.12976360321045
2001-07-24,9.481588363647461
2001-07-25,9.813499450683594
2001-07-26,10.201781272888184
2001-07-27,10.36147689819336
2001-07-30,10.380270004272461
2001-07-31,10.489859580993652
2001-08-01,10.524304389953613
2001-08-02,10.58380126953125
2001-08-03,10.492996215820312
2001-08-06,10.261280059814453
2001-08-07,10.161072731018066
2001-08-08,9.941885948181152
2001-08-09,9.941885948181152
2001-08-10,10.136015892028809
2001-08-13,10.038958549499512
2001-08-14,10.114106178283691
2001-08-15,10.176729202270508
2001-08-16,10.114106178283691
2001-08-17,9.991985321044922
2001-08-20,9.941885948181152
2001-08-21,9.901179313659668
2001-08-22,9.995651245117188
2001-08-23,10.11532211303711
2001-08-24,10.332622528076172
2001-08-27,10.408204078674316
2001-08-28,10.241292953491211
2001-08-29,10.345216751098633
2001-08-30,10.14366626739502
2001-08-31,10.250739097595215
2001-09-04,10.269636154174805
2001-09-05,10.27278995513916
2001-09-06,10.068090438842773
2001-09-07,9.910622596740723
2001-09-10,9.907476425170898
2001-09-17,9.554763793945312
2001-09-18,8.90916919708252
2001-09-19,8.436787605285645
2001-09-20,8.351762771606445
2001-09-21,8.187995910644531
2001-09-24,8.285626411437988
2001-09-25,8.043131828308105
2001-09-26,7.869924068450928
2001-09-27,8.033685684204102
2001-09-28,8.59739875793457
2001-10-01,8.502922058105469
2001-10-02,8.635186195373535
2001-10-03,8.918621063232422
2001-10-04,9.113869667053223
2001-10-05,9.085525512695312
2001-10-08,9.242987632751465
2001-10-09,9.290225982666016
2001-10-10,9.52641773223877
2001-10-11,9.583107948303223
2001-10-12,9.52641773223877
2001-10-15,9.180002212524414
2001-10-16,9.444536209106445
2001-10-17,9.050883293151855
2001-10-18,8.67612361907959
2001-10-19,8.959556579589844
2001-10-22,9.057182312011719
2001-10-23,8.833586692810059
2001-10-24,8.156503677368164
2001-10-25,8.691872596740723
2001-10-26,8.817842483520508
2001-10-29,8.924918174743652
2001-10-30,9.085525512695312
2001-10-31,9.091824531555176
2001-11-01,9.23039436340332
2001-11-02,9.066631317138672
2001-11-05,9.13591480255127
2001-11-06,9.13591480255127
2001-11-07,9.132771492004395
2001-11-08,9.305970191955566
2001-11-09,9.3847017288208
2001-11-12,9.302823066711426
2001-11-13,9.507519721984863
2001-11-14,9.12646484375
2001-11-15,8.915470123291016
2001-11-16,8.991052627563477
2001-11-19,8.956412315368652
2001-11-20,9.214645385742188
2001-11-21,8.73910903930664
2001-11-23,8.896574974060059
2001-11-26,8.896574974060059
2001-11-27,9.085525512695312
2001-11-28,8.518664360046387
2001-11-29,8.502922058105469
2001-11-30,8.414740562438965
2001-12-03,8.332860946655273
2001-12-04,8.594242095947266
2001-12-05,8.798951148986816
2001-12-06,8.75170612335205
2001-12-07,8.754859924316406
2001-12-10,8.436787605285645
2001-12-11,7.917166233062744
2001-12-12,7.510829448699951
2001-12-13,7.637803077697754
2001-12-14,7.717169284820557
2001-12-17,7.2854437828063965
2001-12-18,7.0156073570251465
2001-12-19,7.840976238250732
2001-12-20,7.7362165451049805
2001-12-21,7.520350933074951
2001-12-24,7.380677223205566
2001-12-26,7.679078102111816
2001-12-27,7.993352890014648
2001-12-28,8.155253410339355
2001-12-31,8.10128116607666
2002-01-02,8.244132041931152
2002-01-03,8.126677513122559
2002-01-04,7.9108195304870605
2002-01-07,7.936209678649902
2002-01-08,8.085413932800293
2002-01-09,8.126677513122559
2002-01-10,8.08223819732666
2002-01-11,8.09493350982666
2002-01-14,7.980651378631592
2002-01-15,7.847326278686523
2002-01-16,7.6251115798950195
2002-01-17,7.580671787261963
2002-01-18,7.720343112945557
2002-01-22,7.4251179695129395
2002-01-23,7.682251930236816
2002-01-24,7.987001419067383
2002-01-25,7.863199710845947
2002-01-28,7.663201808929443
2002-01-29,5.9616804122924805
2002-01-30,5.856924057006836
2002-01-31,5.612488269805908
2002-02-01,6.031519889831543
2002-02-04,5.193456649780273
2002-02-05,4.61252498626709
2002-02-06,4.714107513427734
2002-02-07,4.8379130363464355
2002-02-08,4.780771255493164
2002-02-11,5.034731864929199
2002-02-12,5.22202730178833
2002-02-13,5.279165744781494
2002-02-14,5.291865348815918
2002-02-15,5.275990962982178
2002-02-19,5.307736396789551
2002-02-20,5.11727237701416
2002-02-21,5.161710262298584
2002-02-22,5.174408435821533
2002-02-25,4.710935115814209
2002-02-26,5.158536911010742
2002-02-27,5.110917091369629
2002-02-28,4.904577255249023
2002-03-01,5.079174518585205
2002-03-04,5.272817611694336
2002-03-05,6.063264846801758
2002-03-06,6.437853813171387
2002-03-07,7.0156073570251465
2002-03-08,7.247344970703125
2002-03-11,7.2949628829956055
2002-03-12,7.32036018371582
2002-03-13,7.1410322189331055
2002-03-14,7.1314239501953125
2002-03-15,7.176258563995361
2002-03-18,7.317156791687012
2002-03-19,7.387606620788574
2002-03-20,7.490079402923584
2002-03-21,7.813508033752441
2002-03-22,7.509293079376221
2002-03-25,7.509293079376221
2002-03-26,7.496486663818359
2002-03-27,7.5189008712768555
2002-03-28,7.544517517089844
2002-04-01,7.605359077453613
2002-04-02,7.7398552894592285
2002-04-03,7.390810012817383
2002-04-04,7.349183559417725
2002-04-05,7.166652202606201
2002-04-08,7.182661533355713
2002-04-09,7.012939453125
2002-04-10,7.041762351989746
2002-04-11,6.9104719161987305
2002-04-12,6.74075174331665
2002-04-15,6.827210903167725
2002-04-16,7.134629726409912
2002-04-17,7.480474948883057
2002-04-18,7.445250034332275
2002-04-19,7.477268218994141
2002-04-22,7.461256980895996
2002-04-23,7.429234504699707
2002-04-24,7.125020503997803
2002-04-25,6.868839740753174
2002-04-26,6.40451717376709
2002-04-29,6.019596099853516
2002-04-30,6.178092956542969
2002-05-01,6.2492547035217285
2002-05-02,6.093994617462158
2002-05-03,6.220142364501953
2002-05-06,5.987249851226807
2002-05-07,5.4664812088012695
2002-05-08,5.741421699523926
2002-05-09,5.660557746887207
2002-05-10,5.333861351013184
2002-05-13,5.0298075675964355
2002-05-14,5.295044898986816
2002-05-15,5.016870498657227
2002-05-16,5.081563472747803
2002-05-17,4.945708274841309
2002-05-20,5.175363063812256
2002-05-21,5.175363063812256
2002-05-22,5.728480815887451
2002-05-23,5.712311744689941
2002-05-24,5.634677886962891
2002-05-28,5.5344085693359375
2002-05-29,5.003931045532227
2002-05-30,4.528445243835449
2002-05-31,4.593136310577393
2002-06-03,3.541889190673828
2002-06-04,3.625990390777588
2002-06-05,3.003544330596924
2002-06-06,2.9409708976745605
2002-06-07,2.8652238845825195
2002-06-10,2.8289966583251953
2002-06-11,2.4700207710266113
2002-06-12,2.446967363357544
2002-06-13,2.5523552894592285
2002-06-14,2.420621395111084
2002-06-17,2.486487627029419
2002-06-18,2.519420862197876
2002-06-19,2.4831957817077637
2002-06-20,2.420621395111084
2002-06-21,2.348165988922119
2002-06-24,2.1505649089813232
2002-06-25,1.9562560319900513
2002-06-26,1.8936817646026611
2002-06-27,1.801468014717102
2002-06-28,1.972723364830017
2002-07-01,1.8640426397323608
2002-07-02,1.6433866024017334
2002-07-03,1.7652415037155151
2002-07-05,1.7948813438415527
2002-07-08,1.778415560722351
2002-07-09,1.679613709449768
2002-07-10,1.6763205528259277
2002-07-11,1.831109642982483
2002-07-12,1.8739217519760132
2002-07-15,1.9364967346191406
2002-07-16,1.95296311378479
2002-07-17,2.041883707046509
2002-07-18,2.081404209136963
2002-07-19,1.6993749141693115
2002-07-22,0.6619653701782227
2002-07-23,0.3919099271297455
2002-07-24,0.41167008876800537
2002-07-25,0.28981566429138184
2002-07-26,0.3260428011417389
2002-07-29,0.6553789377212524
2002-07-30,0.7936998009681702
2002-07-31,0.9715413451194763
2002-08-01,1.3667449951171875
2002-08-02,1.119742751121521
2002-08-05,0.7607659101486206
2002-08-06,0.8431000709533691
2002-08-07,0.8694471716880798
2002-08-08,0.9287276864051819
2002-08-09,0.9287276864051819
2002-08-12,0.9221410155296326
2002-08-13,0.8595672249794006
2002-08-14,0.9155548214912415
2002-08-15,0.8628605604171753
2002-08-16,0.8332204222679138
2002-08-19,0.9221410155296326
2002-08-20,0.9287276864051819
2002-08-21,1.1931346654891968
2002-08-22,1.2460156679153442
2002-08-23,1.1766091585159302
2002-08-26,1.2361003160476685
2002-08-27,1.2394053936004639
2002-08-28,1.1204224824905396
2002-08-29,1.0411006212234497
2002-08-30,1.0642356872558594
2002-09-03,0.9518633484840393
2002-09-04,1.0344899892807007
2002-09-05,1.0675406455993652
2002-09-06,0.9915242791175842
2002-09-09,1.0311853885650635
2002-09-10,0.9783037900924683
2002-09-11,0.9882188439369202
2002-09-12,0.94855797290802
2002-09-13,0.925422728061676
2002-09-16,0.859321117401123
2002-09-17,0.7965245842933655
2002-09-18,0.7502536773681641
2002-09-19,0.7601686716079712
2002-09-20,0.7733889818191528
2002-09-23,0.6577112078666687
2002-09-24,0.5816941857337952
2002-09-25,0.6841520071029663
2002-09-26,0.7304229736328125
2002-09-27,0.6808467507362366
2002-09-30,0.7469481825828552
2002-10-01,0.7568636536598206
2002-10-02,0.7072874903678894
2002-10-03,0.7039822936058044
2002-10-04,0.6312702894210815
2002-10-07,0.5949143767356873
2002-10-08,0.5519484281539917
2002-10-09,0.48915189504623413
2002-10-10,0.5089827179908752
2002-10-11,0.5717788934707642
2002-10-14,0.6180501580238342
2002-10-15,0.6114398837089539
2002-10-16,0.5816941857337952
2002-10-17,0.5122876167297363
2002-10-18,0.5288130640983582
2002-10-21,0.5321178436279297
2002-10-22,0.5255079865455627
2002-10-23,0.4825419485569
2002-10-24,0.485847145318985
2002-10-25,0.462711364030838
2002-10-28,0.4461859464645386
2002-10-29,0.5155926942825317
2002-10-30,0.49906688928604126
2002-10-31,0.6213551163673401
2002-11-01,0.6874566078186035
2002-11-04,0.7304229736328125
2002-11-05,0.7866092920303345
2002-11-06,0.9088972806930542
2002-11-07,1.0113543272018433
2002-11-08,0.8626260161399841
2002-11-11,0.859321117401123
2002-11-12,0.898982048034668
2002-11-13,0.8031348586082458
2002-11-14,0.922118067741394
2002-11-15,0.8328804969787598
2002-11-18,0.8494056463241577
2002-11-19,0.8461005687713623
2002-11-20,0.8461005687713623
2002-11-21,0.8857617378234863
2002-11-22,0.9683889150619507
2002-11-25,0.9287278056144714
2002-11-26,0.9386431574821472
2002-11-27,0.8527107834815979
2002-11-29,0.8890666961669922
2002-12-02,0.859321117401123
2002-12-03,0.8361856937408447
2002-12-04,0.7965245842933655
2002-12-05,0.7866092920303345
2002-12-06,0.7833042144775391
2002-12-09,0.7370331287384033
2002-12-10,0.7601686716079712
2002-12-11,0.7302931547164917
2002-12-12,0.776766300201416
2002-12-13,0.9361029863357544
2002-12-16,0.8863098621368408
2002-12-17,0.8331977725028992
2002-12-18,0.8033223748207092
2002-12-19,0.7800856828689575
2002-12-20,0.7468905448913574
2002-12-23,0.7568492889404297
2002-12-24,0.7468905448913574
2002-12-26,0.7435712218284607
2002-12-27,0.7302931547164917
2002-12-30,0.7535293102264404
2002-12-31,0.8962685465812683
2003-01-02,0.9361029863357544
2003-01-03,0.9095470309257507
2003-01-06,0.8995882868766785
2003-01-07,0.9892149567604065
2003-01-08,1.0423271656036377
2003-01-09,1.0622445344924927
2003-01-10,1.1186761856079102
2003-01-13,1.0655640363693237
2003-01-14,1.121994972229004
2003-01-15,1.1551908254623413
2003-01-16,1.28133225440979
2003-01-17,1.354361653327942
2003-01-21,1.175107717514038
2003-01-22,1.0522855520248413
2003-01-23,1.2083033323287964
2003-01-24,1.128635048866272
2003-01-27,1.1485521793365479
2003-01-28,1.1651490926742554
2003-01-29,1.1319539546966553
2003-01-30,1.1585103273391724
2003-01-31,1.0755224227905273
2003-02-03,0.9991735816001892
2003-02-04,1.0788421630859375
2003-02-05,1.0290493965148926
2003-02-06,0.9958543181419373
2003-02-07,0.9692980051040649
2003-02-10,0.9626585245132446
2003-02-11,1.0058127641677856
2003-02-12,0.9294641017913818
2003-02-13,0.8630735278129578
2003-02-14,0.8630735278129578
2003-02-18,0.9892149567604065
2003-02-19,0.9626585245132446
2003-02-20,1.2182612419128418
2003-02-21,1.1883857250213623
2003-02-24,1.175107717514038
2003-02-25,1.2547757625579834
2003-02-26,1.2348591089248657
2003-02-27,1.2780126333236694
2003-02-28,1.2647347450256348
2003-03-03,1.284651279449463
2003-03-04,1.2547757625579834
2003-03-05,1.2946102619171143
2003-03-06,1.407474160194397
2003-03-07,1.4174326658248901
2003-03-10,1.3278051614761353
2003-03-11,1.2282201051712036
2003-03-12,1.2248914241790771
2003-03-13,1.3480463027954102
2003-03-14,1.3314037322998047
2003-03-17,1.3846595287322998
2003-03-18,1.401302695274353
2003-03-19,1.3813315629959106
2003-03-20,1.3480463027954102
2003-03-21,1.4345874786376953
2003-03-24,1.4312595129013062
2003-03-25,1.5777138471603394
2003-03-26,1.4612160921096802
2003-03-27,1.5643997192382812
2003-03-28,1.5643997192382812
2003-03-31,1.524457335472107
2003-04-01,1.6642546653747559
2003-04-02,1.6209834814071655
2003-04-03,1.6209834814071655
2003-04-04,1.6309698820114136
2003-04-07,1.6942116022109985
2003-04-08,1.637627124786377
2003-04-09,1.7208393812179565
2003-04-10,1.7641099691390991
2003-04-11,1.7973952293395996
2003-04-14,1.7973952293395996
2003-04-15,1.794066309928894
2003-04-16,1.6975390911102295
2003-04-17,1.9638208150863647
2003-04-21,2.193488836288452
2003-04-22,2.2833569049835205
2003-04-23,2.183502197265625
2003-04-24,2.2500720024108887
2003-04-25,2.240086078643799
2003-04-28,2.3166425228118896
2003-04-29,2.3166425228118896
2003-04-30,2.3133153915405273
2003-05-01,2.260057210922241
2003-05-02,2.349928617477417
2003-05-05,2.336613416671753
2003-05-06,2.2833569049835205
2003-05-07,2.306657075881958
2003-05-08,2.240086078643799
2003-05-09,2.2567298412323
2003-05-12,2.329956293106079
2003-05-13,2.3565850257873535
2003-05-14,2.649493455886841
2003-05-15,2.7260499000549316
2003-05-16,2.7626631259918213
2003-05-19,2.616208553314209
2003-05-20,2.4830682277679443
2003-05-21,2.456439256668091
2003-05-22,2.5629525184631348
2003-05-23,2.6295218467712402
2003-05-27,2.719392776489258
2003-05-28,2.6894354820251465
2003-05-29,2.646165132522583
2003-05-30,2.6328511238098145
2003-06-02,2.6761209964752197
2003-06-03,2.649493455886841
2003-06-04,2.855860471725464
2003-06-05,2.9124462604522705
2003-06-06,2.9057881832122803
2003-06-09,2.8591902256011963
2003-06-10,2.799276351928711
2003-06-11,2.9225785732269287
2003-06-12,2.9125797748565674
2003-06-13,2.8059403896331787
2003-06-16,2.83260178565979
2003-06-17,2.7759501934051514
2003-06-18,2.8359344005584717
2003-06-19,2.825936794281006
2003-06-20,2.7492892742156982
2003-06-23,2.512683629989624
2003-06-24,2.5326788425445557
2003-06-25,2.5993287563323975
2003-06-26,2.6326522827148438
2003-06-27,2.6226541996002197
2003-06-30,2.6326522827148438
2003-07-01,2.529346466064453
2003-07-02,2.58266544342041
2003-07-03,2.5326788425445557
2003-07-07,2.6059927940368652
2003-07-08,2.595996379852295
2003-07-09,2.58266544342041
2003-07-10,2.572669267654419
2003-07-11,2.595996379852295
2003-07-14,2.579333782196045
2003-07-15,2.5193490982055664
2003-07-16,2.3060712814331055
2003-07-17,2.259416103363037
2003-07-18,2.2794113159179688
2003-07-21,2.299405813217163
2003-07-22,2.42270827293396
2003-07-23,2.3293981552124023
2003-07-24,2.2827436923980713
2003-07-25,2.3160688877105713
2003-07-28,2.2727458477020264
2003-07-29,2.2794113159179688
2003-07-30,2.1861016750335693
2003-07-31,2.116119146347046
2003-08-01,2.1761043071746826
2003-08-04,2.0661327838897705
2003-08-05,2.1027891635894775
2003-08-06,2.2394211292266846
2003-08-07,2.339395523071289
2003-08-08,2.5326788425445557
2003-08-11,2.6193227767944336
2003-08-12,2.7826132774353027
2003-08-13,2.759286403656006
2003-08-14,2.7492892742156982
2003-08-15,2.6959705352783203
2003-08-18,2.732625722885132
2003-08-19,2.759286403656006
2003-08-20,2.8393630981445312
2003-08-21,2.846036195755005
2003-08-22,2.8393630981445312
2003-08-25,2.882737398147583
