Date,LNT
2000-06-20,5.003615379333496
2000-06-21,4.971123218536377
2000-06-22,4.830329895019531
2000-06-23,4.841160297393799
2000-06-26,4.830329895019531
2000-06-27,4.635383129119873
2000-06-28,4.754517078399658
2000-06-29,4.754517078399658
2000-06-30,4.508124828338623
2000-07-03,4.613722801208496
2000-07-05,4.592061996459961
2000-07-06,4.60289192199707
2000-07-07,4.624552249908447
2000-07-10,4.667871475219727
2000-07-11,4.592061996459961
2000-07-12,4.581231594085693
2000-07-13,4.60289192199707
2000-07-14,4.592061996459961
2000-07-17,4.592061996459961
2000-07-18,4.624552249908447
2000-07-19,4.70036506652832
2000-07-20,4.678705215454102
2000-07-21,4.624552249908447
2000-07-24,4.537909507751465
2000-07-25,4.60289192199707
2000-07-26,4.624552249908447
2000-07-27,4.745961666107178
2000-07-28,4.701813220977783
2000-07-31,4.646626949310303
2000-08-01,4.734925746917725
2000-08-02,4.812182903289795
2000-08-03,4.870129108428955
2000-08-04,4.845295429229736
2000-08-07,4.947387218475342
2000-08-08,5.088109970092773
2000-08-09,5.099149703979492
2000-08-10,5.157093048095703
2000-08-11,5.242631912231445
2000-08-14,5.165371894836426
2000-08-15,5.099149703979492
2000-08-16,5.14329719543457
2000-08-17,5.15433406829834
2000-08-18,5.19848108291626
2000-08-21,5.066036701202393
2000-08-22,5.0439629554748535
2000-08-23,5.032923698425293
2000-08-24,5.0218892097473145
2000-08-25,5.0218892097473145
2000-08-28,5.14329719543457
2000-08-29,5.14329719543457
2000-08-30,5.15433406829834
2000-08-31,5.165371894836426
2000-09-01,5.20952033996582
2000-09-05,5.19848108291626
2000-09-06,5.275741100311279
2000-09-07,5.319891929626465
2000-09-08,5.424743175506592
2000-09-11,5.488208293914795
2000-09-12,5.430261135101318
2000-09-13,5.330928802490234
2000-09-14,5.308854103088379
2000-09-15,5.388874053955078
2000-09-18,5.275741100311279
2000-09-19,5.088109970092773
2000-09-20,5.032923698425293
2000-09-21,4.95566463470459
2000-09-22,5.032923698425293
2000-09-25,5.0439629554748535
2000-09-26,5.066036701202393
2000-09-27,5.14329719543457
2000-09-28,5.13225793838501
2000-09-29,5.190206527709961
2000-10-02,5.20952033996582
2000-10-03,5.22055721282959
2000-10-04,5.066036701202393
2000-10-05,5.13225793838501
2000-10-06,5.14329719543457
2000-10-09,5.165371894836426
2000-10-10,5.253668308258057
2000-10-11,5.253668308258057
2000-10-12,5.242631912231445
2000-10-13,5.308854103088379
2000-10-16,5.341962814331055
2000-10-17,5.364040374755859
2000-10-18,5.308854103088379
2000-10-19,5.341962814331055
2000-10-20,5.308854103088379
2000-10-23,5.364040374755859
2000-10-24,5.308854103088379
2000-10-25,5.20952033996582
2000-10-26,5.231592178344727
2000-10-27,5.321403980255127
2000-10-30,5.456128120422363
2000-10-31,5.44489860534668
2000-11-01,5.489804267883301
2000-11-02,5.456128120422363
2000-11-03,5.399990558624268
2000-11-06,5.433671951293945
2000-11-07,5.377540588378906
2000-11-08,5.332632541656494
2000-11-09,5.433671951293945
2000-11-10,5.534713268280029
2000-11-13,5.590843200683594
2000-11-14,5.568389415740967
2000-11-15,5.557164192199707
2000-11-16,5.5234856605529785
2000-11-17,5.579617977142334
2000-11-20,5.6357502937316895
2000-11-21,5.658203125
2000-11-22,5.658203125
2000-11-24,5.646977424621582
2000-11-27,5.646977424621582
2000-11-28,5.658203125
2000-11-29,5.680657863616943
2000-11-30,5.725562572479248
2000-12-01,5.691884517669678
2000-12-04,5.736792087554932
2000-12-05,5.501031875610352
2000-12-06,5.478580474853516
2000-12-07,5.478580474853516
2000-12-08,5.658203125
2000-12-11,5.5234856605529785
2000-12-12,5.411220073699951
2000-12-13,5.377540588378906
2000-12-14,5.321403980255127
2000-12-15,5.310180187225342
2000-12-18,5.298953533172607
2000-12-19,5.276500225067139
2000-12-20,5.310180187225342
2000-12-21,5.456128120422363
2000-12-22,5.501031875610352
2000-12-26,5.534713268280029
2000-12-27,5.613296985626221
2000-12-28,5.748018264770508
2000-12-29,5.725562572479248
2001-01-02,5.568389415740967
2001-01-03,5.512258529663086
2001-01-04,5.28772497177124
2001-01-05,5.209142684936523
2001-01-08,5.254047393798828
2001-01-09,5.366311073303223
2001-01-10,5.501031875610352
2001-01-11,5.411220073699951
2001-01-12,5.366311073303223
2001-01-16,5.366311073303223
2001-01-17,5.422445774078369
2001-01-18,5.478580474853516
2001-01-19,5.512258529663086
2001-01-22,5.501031875610352
2001-01-23,5.6357502937316895
2001-01-24,5.703113555908203
2001-01-25,5.725562572479248
2001-01-26,5.703113555908203
2001-01-29,5.704935550689697
2001-01-30,5.655658721923828
2001-01-31,5.566237926483154
2001-02-01,5.566237926483154
2001-02-02,5.49871301651001
2001-02-05,5.597261428833008
2001-02-06,5.5936102867126465
2001-02-07,5.695809841156006
2001-02-08,5.730484962463379
2001-02-09,5.874660015106201
2001-02-12,5.816262722015381
2001-02-13,5.8126091957092285
2001-02-14,5.821735858917236
2001-02-15,5.821735858917236
2001-02-16,5.891084671020508
2001-02-20,5.905683994293213
2001-02-21,6.02248477935791
2001-02-22,6.013362407684326
2001-02-23,5.964085578918457
2001-02-26,6.040733814239502
2001-02-27,6.013362407684326
2001-02-28,6.02248477935791
2001-03-01,5.960433006286621
2001-03-02,6.020658493041992
2001-03-05,6.026135444641113
2001-03-06,5.9677348136901855
2001-03-07,5.985982418060303
2001-03-08,5.964085578918457
2001-03-09,5.954960823059082
2001-03-12,5.922111511230469
2001-03-13,5.818084716796875
2001-03-14,5.748734474182129
2001-03-15,5.776111602783203
2001-03-16,5.68486213684082
2001-03-19,5.7414350509643555
2001-03-20,5.715884685516357
2001-03-21,5.631936550140381
2001-03-22,5.577185153961182
2001-03-23,5.53156042098999
2001-03-26,5.628285884857178
2001-03-27,5.699459075927734
2001-03-28,5.679389476776123
2001-03-29,5.690334796905518
2001-03-30,5.80713415145874
2001-04-02,5.821735858917236
2001-04-03,5.78888463973999
2001-04-04,5.730484962463379
2001-04-05,5.704935550689697
2001-04-06,5.624637126922607
2001-04-09,5.653835773468018
2001-04-10,5.825384616851807
2001-04-11,5.703109264373779
2001-04-12,5.743258476257324
2001-04-16,5.754213809967041
2001-04-17,5.885609149932861
2001-04-18,5.830861568450928
2001-04-19,5.8418097496032715
2001-04-20,5.881961822509766
2001-04-23,5.675736427307129
2001-04-24,5.712234020233154
2001-04-25,5.730484962463379
2001-04-26,5.758302211761475
2001-04-27,5.758302211761475
2001-04-30,5.786120414733887
2001-05-01,5.832484722137451
2001-05-02,5.6989593505859375
2001-05-03,5.687830924987793
2001-05-04,5.767574310302734
2001-05-07,5.7453203201293945
2001-05-08,5.669285297393799
2001-05-09,5.693395614624023
2001-05-10,5.697103977203369
2001-05-11,5.710087776184082
2001-05-14,5.719358921051025
2001-05-15,5.702669143676758
2001-05-16,5.749032497406006
2001-05-17,5.728631973266602
2001-05-18,5.756449222564697
2001-05-21,5.749032497406006
2001-05-22,5.724923610687256
2001-05-23,5.708230972290039
2001-05-24,5.730484485626221
2001-05-25,5.634052753448486
2001-05-29,5.593251705169678
2001-05-30,5.591396808624268
2001-05-31,5.702669143676758
2001-06-01,5.641468048095703
2001-06-04,5.647032260894775
2001-06-05,5.626632213592529
2001-06-06,5.606232643127441
2001-06-07,5.541326522827148
2001-06-08,5.550598621368408
2001-06-11,5.580271244049072
2001-06-12,5.60993766784668
2001-06-13,5.585832118988037
2001-06-14,5.511653900146484
2001-06-15,5.519071102142334
2001-06-18,5.428196907043457
2001-06-19,5.398525238037109
2001-06-20,5.398525238037109
2001-06-21,5.244599342346191
2001-06-22,5.272416114807129
2001-06-25,5.315073490142822
2001-06-26,5.361434459686279
2001-06-27,5.392963409423828
2001-06-28,5.39481782913208
2001-06-29,5.405943870544434
2001-07-02,5.446740627288818
2001-07-03,5.457871913909912
2001-07-05,5.493106842041016
2001-07-06,5.5283403396606445
2001-07-09,5.526490211486816
2001-07-10,5.5209245681762695
2001-07-11,5.4893951416015625
2001-07-12,5.472707271575928
2001-07-13,5.433761119842529
2001-07-16,5.426344394683838
2001-07-17,5.400382041931152
2001-07-18,5.379979610443115
2001-07-19,5.348453521728516
2001-07-20,5.276127338409424
2001-07-23,5.201945781707764
2001-07-24,5.218637466430664
2001-07-25,5.292820453643799
2001-07-26,5.378128528594971
2001-07-27,5.349818229675293
2001-07-30,5.419638633728027
2001-07-31,5.391336917877197
2001-08-01,5.425302505493164
2001-08-02,5.464930057525635
2001-08-03,5.447949409484863
2001-08-06,5.351705551147461
2001-08-07,5.417754650115967
2001-08-08,5.44417142868042
2001-08-09,5.491349697113037
2001-08-10,5.576266288757324
2001-08-13,5.5385260581970215
2001-08-14,5.521544456481934
2001-08-15,5.521544456481934
2001-08-16,5.638543128967285
2001-08-17,5.5479583740234375
2001-08-20,5.689492225646973
2001-08-21,5.685717582702637
2001-08-22,5.668730735778809
2001-08-23,5.617783546447754
2001-08-24,5.695152282714844
2001-08-27,5.710247039794922
2001-08-28,5.706471920013428
2001-08-29,5.749873638153076
2001-08-30,5.7781805992126465
2001-08-31,5.7328948974609375
2001-09-04,5.825360298156738
2001-09-05,5.789506912231445
2001-09-06,5.791393280029297
2001-09-07,5.761198043823242
2001-09-10,5.785730361938477
2001-09-17,5.774409770965576
2001-09-18,5.908391952514648
2001-09-19,5.906502723693848
2001-09-20,5.755538463592529
2001-09-21,5.759308815002441
2001-09-24,5.7461018562316895
2001-09-25,5.772521018981934
2001-09-26,5.632879734039307
2001-09-27,5.795166969299316
2001-09-28,5.906502723693848
2001-10-01,5.923485279083252
2001-10-02,5.991420269012451
2001-10-03,6.053694248199463
2001-10-04,6.053694248199463
2001-10-05,5.970662593841553
2001-10-08,6.029160976409912
2001-10-09,6.004628658294678
2001-10-10,6.02161169052124
2001-10-11,5.997077941894531
2001-10-12,5.976324081420898
2001-10-15,5.921600341796875
2001-10-16,6.036709785461426
2001-10-17,5.906502723693848
2001-10-18,5.855550765991211
2001-10-19,5.981985569000244
2001-10-22,5.925375461578369
2001-10-23,5.868759632110596
2001-10-24,5.785730361938477
2001-10-25,5.6253275871276855
2001-10-26,5.623444080352783
2001-10-29,5.594655513763428
2001-10-30,5.673344135284424
2001-10-31,5.642633438110352
2001-11-01,5.707890033721924
2001-11-02,5.596573352813721
2001-11-05,5.648393630981445
2001-11-06,5.661831855773926
2001-11-07,5.542834281921387
2001-11-08,5.441112041473389
2001-11-09,5.46030330657959
2001-11-12,5.427679061889648
2001-11-13,5.5082902908325195
2001-11-14,5.498690605163574
2001-11-15,5.418081760406494
2001-11-16,5.425758361816406
2001-11-19,5.452628135681152
2001-11-20,5.473740577697754
2001-11-21,5.375857353210449
2001-11-23,5.402729511260986
2001-11-26,5.3720197677612305
2001-11-27,5.46030330657959
2001-11-28,5.420003414154053
2001-11-29,5.47949743270874
2001-11-30,5.393132209777832
2001-12-03,5.427679061889648
2001-12-04,5.492937088012695
2001-12-05,5.4718217849731445
2001-12-06,5.46030330657959
2001-12-07,5.517881870269775
2001-12-10,5.5466718673706055
2001-12-11,5.500613212585449
2001-12-12,5.477580547332764
2001-12-13,5.489095211029053
2001-12-14,5.542834281921387
2001-12-17,5.527480602264404
2001-12-18,5.59849214553833
2001-12-19,5.811532497406006
2001-12-20,5.723247051239014
2001-12-21,5.7865800857543945
2001-12-24,5.757793426513672
2001-12-26,5.838400840759277
2001-12-27,5.871028900146484
2001-12-28,5.88446569442749
2001-12-31,5.826888084411621
2002-01-02,5.878705024719238
2002-01-03,5.849917888641357
2002-01-04,5.824969291687012
2002-01-07,5.892139911651611
2002-01-08,5.821126937866211
2002-01-09,5.821126937866211
2002-01-10,5.824969291687012
2002-01-11,5.828804016113281
2002-01-14,5.846078872680664
2002-01-15,5.872949123382568
2002-01-16,5.871028900146484
2002-01-17,5.892139911651611
2002-01-18,5.911330699920654
2002-01-22,5.922846794128418
2002-01-23,5.901739597320557
2002-01-24,5.871028900146484
2002-01-25,5.834561347961426
2002-01-28,5.792338848114014
2002-01-29,5.802098751068115
2002-01-30,5.897724628448486
2002-01-31,5.817709445953369
2002-02-01,5.854791164398193
2002-02-04,5.790389060974121
2002-02-05,5.710373878479004
2002-02-06,5.659633636474609
2002-02-07,5.612793922424316
2002-02-08,5.677196502685547
2002-02-11,5.768918991088867
2002-02-12,5.739645481109619
2002-02-13,5.700614929199219
2002-02-14,5.722082614898682
2002-02-15,5.698662281036377
2002-02-19,5.669386386871338
2002-02-20,5.729888916015625
2002-02-21,5.616695404052734
2002-02-22,5.731837749481201
2002-02-25,5.688904762268066
2002-02-26,5.690855979919434
2002-02-27,5.706468105316162
2002-02-28,5.661581993103027
2002-03-01,5.766969680786133
2002-03-04,5.813806056976318
2002-03-05,5.819663047790527
2002-03-06,5.85283899307251
2002-03-07,5.884062767028809
2002-03-08,5.841129302978516
2002-03-11,5.829416275024414
2002-03-12,5.802098751068115
2002-03-13,5.804047107696533
2002-03-14,5.7942914962768555
2002-03-15,5.755259037017822
2002-03-18,5.759162902832031
2002-03-19,5.766969680786133
2002-03-20,5.735741138458252
2002-03-21,5.786484718322754
2002-03-22,5.841129302978516
2002-03-25,5.85283899307251
2002-03-26,5.848936557769775
2002-03-27,5.911384105682373
2002-03-28,5.897724628448486
2002-04-01,5.835274696350098
2002-04-02,5.862594127655029
2002-04-03,5.845030307769775
2002-04-04,5.846983909606934
2002-04-05,5.776727199554443
2002-04-08,5.837224006652832
2002-04-09,5.807952404022217
2002-04-10,5.7942914962768555
2002-04-11,5.741597652435303
2002-04-12,5.768918991088867
2002-04-15,5.778676509857178
2002-04-16,5.821612358093262
2002-04-17,5.862594127655029
2002-04-18,5.952371120452881
2002-04-19,6.0167717933654785
2002-04-22,5.7572126388549805
2002-04-23,5.753304958343506
2002-04-24,5.692807674407959
2002-04-25,5.632307052612305
2002-04-26,5.574714183807373
2002-04-29,5.596559524536133
2002-04-30,5.61046028137207
2002-05-01,5.556839942932129
2002-05-02,5.5270514488220215
2002-05-03,5.5488972663879395
2002-05-06,5.562798500061035
2002-05-07,5.5488972663879395
2002-05-08,5.560812473297119
2002-05-09,5.5270514488220215
2002-05-10,5.505203723907471
2002-05-13,5.511163234710693
2002-05-14,5.531022071838379
2002-05-15,5.483358860015869
2002-05-16,5.411861896514893
2002-05-17,5.451582431793213
2002-05-20,5.439664363861084
2002-05-21,5.435693264007568
2002-05-22,5.445624351501465
2002-05-23,5.5588250160217285
2002-05-24,5.517120361328125
2002-05-28,5.473430156707764
2002-05-29,5.489316463470459
2002-05-30,5.481372833251953
2002-05-31,5.465485095977783
2002-06-03,5.354268550872803
2002-06-04,5.322493076324463
2002-06-05,5.282771110534668
2002-06-06,5.155666828155518
2002-06-07,5.090129852294922
2002-06-10,5.153679370880127
2002-06-11,5.050408363342285
2002-06-12,5.024592876434326
2002-06-13,4.963025093078613
2002-06-14,4.947136402130127
2002-06-17,5.084171772003174
2002-06-18,5.14573860168457
2002-06-19,5.143754482269287
2002-06-20,5.149709701538086
2002-06-21,5.157652854919434
2002-06-24,5.0623250007629395
2002-06-25,5.028563499450684
2002-06-26,5.014664649963379
2002-06-27,4.988841533660889
2002-06-28,5.104029178619385
2002-07-01,5.060338020324707
2002-07-02,5.030548095703125
2002-07-03,4.941178798675537
2002-07-05,4.9193315505981445
2002-07-08,4.915360450744629
2002-07-09,4.827976703643799
2002-07-10,4.708815097808838
2002-07-11,4.780312538146973
2002-07-12,4.744563102722168
2002-07-15,4.915360450744629
2002-07-16,4.796201229095459
2002-07-17,4.8140740394592285
2002-07-18,4.722718238830566
2002-07-19,3.6184990406036377
2002-07-22,3.636373519897461
2002-07-23,3.3345015048980713
2002-07-24,3.6045992374420166
2002-07-25,3.8210716247558594
2002-07-26,3.705883741378784
2002-07-29,3.7773072719573975
2002-07-30,3.85689640045166
2002-07-31,3.903832197189331
2002-08-01,3.7711844444274902
2002-08-02,3.7303709983825684
2002-08-05,3.7242488861083984
2002-08-06,3.758941888809204
2002-08-07,3.869140148162842
2002-08-08,3.85689640045166
2002-08-09,3.8466925621032715
2002-08-12,3.8997480869293213
2002-08-13,3.816082000732422
2002-08-14,3.8773019313812256
2002-08-15,3.9017913341522217
2002-08-16,3.883423328399658
2002-08-19,3.9017913341522217
2002-08-20,3.930358648300171
2002-08-21,4.054841041564941
2002-08-22,4.232379913330078
2002-08-23,4.120142936706543
2002-08-26,4.234421253204346
2002-08-27,4.1711602210998535
2002-08-28,4.13442850112915
2002-08-29,4.281357765197754
2002-08-30,4.254828929901123
2002-09-03,4.122184753417969
2002-09-04,4.199728488922119
2002-09-05,4.203810691833496
2002-09-06,4.232379913330078
2002-09-09,4.236462593078613
2002-09-10,4.2487053871154785
2002-09-11,4.2854390144348145
2002-09-12,4.116061687469482
2002-09-13,4.220137119293213
2002-09-16,4.222175598144531
2002-09-17,4.132388591766357
2002-09-18,4.1425909996032715
2002-09-19,3.958930253982544
2002-09-20,4.020148754119873
2002-09-23,3.9895389080047607
2002-09-24,3.860975742340088
2002-09-25,3.942603349685669
2002-09-26,3.999741792678833
2002-09-27,3.8854639530181885
2002-09-30,3.9283194541931152
2002-10-01,4.056881904602051
2002-10-02,3.9283194541931152
2002-10-03,3.9017913341522217
2002-10-04,3.7711844444274902
2002-10-07,3.6732325553894043
2002-10-08,3.5569145679473877
2002-10-09,3.371210813522339
2002-10-10,3.589564323425293
2002-10-11,3.6507861614227295
2002-10-14,3.612013578414917
2002-10-15,3.628338098526001
2002-10-16,3.5038552284240723
2002-10-17,3.5201807022094727
2002-10-18,3.6324210166931152
2002-10-21,3.7446582317352295
2002-10-22,3.689558982849121
2002-10-23,3.642622470855713
2002-10-24,3.5263049602508545
2002-10-25,3.3508052825927734
2002-10-28,3.4079437255859375
2002-10-29,3.443706512451172
2002-10-30,3.4710538387298584
2002-10-31,3.3700766563415527
2002-11-01,3.3616621494293213
2002-11-04,3.4626388549804688
2002-11-05,3.5089199542999268
2002-11-06,3.460536003112793
2002-11-07,3.378492832183838
2002-11-08,3.2627899646759033
2002-11-11,3.172332763671875
2002-11-12,3.1134297847747803
2002-11-13,3.0860836505889893
2002-11-14,3.079772710800171
2002-11-15,3.027181386947632
2002-11-18,3.0440104007720947
2002-11-19,3.0482168197631836
2002-11-20,3.033491373062134
2002-11-21,3.155503749847412
2002-11-22,3.285930633544922
2002-11-25,3.487882375717163
2002-11-26,3.4773638248443604
2002-11-27,3.4647421836853027
2002-11-29,3.424773693084717
2002-12-02,3.294346809387207
2002-12-03,3.2354416847229004
2002-12-04,3.19126558303833
2002-12-05,3.214406728744507
2002-12-06,3.184955596923828
2002-12-09,3.170229434967041
2002-12-10,3.1597118377685547
2002-12-11,3.172332763671875
2002-12-12,3.1597118377685547
2002-12-13,3.2291321754455566
2002-12-16,3.2606875896453857
2002-12-17,3.2123031616210938
2002-12-18,3.271204710006714
2002-12-19,3.2291321754455566
2002-12-20,3.319589614868164
2002-12-23,3.3595592975616455
2002-12-24,3.382700204849243
2002-12-26,3.424773693084717
2002-12-27,3.4710538387298584
2002-12-30,3.4752607345581055
2002-12-31,3.481572151184082
2003-01-02,3.574134349822998
2003-01-03,3.624620199203491
2003-01-06,3.8265743255615234
2003-01-07,3.664590358734131
2003-01-08,3.6709024906158447
2003-01-09,3.7234950065612793
2003-01-10,3.658280611038208
2003-01-13,3.6435556411743164
2003-01-14,3.628828287124634
2003-01-15,3.607792854309082
2003-01-16,3.5909628868103027
2003-01-17,3.5383718013763428
2003-01-21,3.481572151184082
2003-01-22,3.458432197570801
2003-01-23,3.4984030723571777
2003-01-24,3.5026092529296875
2003-01-27,3.4205660820007324
2003-01-28,3.443706512451172
2003-01-29,3.4180705547332764
2003-01-30,3.420206069946289
2003-01-31,3.4586617946624756
2003-02-03,3.494978666305542
2003-02-04,3.469341993331909
2003-02-05,3.4607961177825928
2003-02-06,3.422344207763672
2003-02-07,3.3967084884643555
2003-02-10,3.4308884143829346
2003-02-11,3.3539819717407227
2003-02-12,3.230077028274536
2003-02-13,3.2898929119110107
2003-02-14,3.3133926391601562
2003-02-18,3.3753461837768555
2003-02-19,3.3625271320343018
2003-02-20,3.390299081802368
2003-02-21,3.4330246448516846
2003-02-24,3.392435312271118
2003-02-25,3.435161590576172
2003-02-26,3.3539819717407227
2003-02-27,3.3539819717407227
2003-02-28,3.366799831390381
2003-03-03,3.40311598777771
2003-03-04,3.3753461837768555
2003-03-05,3.360391139984131
2003-03-06,3.334757089614868
2003-03-07,3.3433005809783936
2003-03-10,3.3091189861297607
2003-03-11,3.259984016418457
2003-03-12,3.2471675872802734
2003-03-13,3.2428958415985107
2003-03-14,3.2706668376922607
2003-03-17,3.321937322616577
2003-03-18,3.358254909515381
2003-03-19,3.3539819717407227
2003-03-20,3.3967084884643555
2003-03-21,3.4479799270629883
2003-03-24,3.383890151977539
2003-03-25,3.420206069946289
2003-03-26,3.35611891746521
2003-03-27,3.3689370155334473
2003-03-28,3.409527540206909
2003-03-31,3.4330246448516846
2003-04-01,3.5035219192504883
2003-04-02,3.4907045364379883
2003-04-03,3.456523895263672
2003-04-04,3.4800238609313965
2003-04-07,3.492842197418213
2003-04-08,3.5334312915802
2003-04-09,3.608200788497925
2003-04-10,3.5825650691986084
2003-04-11,3.556929588317871
2003-04-14,3.593247175216675
2003-04-15,3.597520351409912
2003-04-16,3.614610433578491
2003-04-17,3.6338367462158203
2003-04-21,3.618882656097412
2003-04-22,3.6594724655151367
2003-04-23,3.674426317214966
2003-04-24,3.682971715927124
2003-04-25,3.6957895755767822
2003-04-28,3.810671806335449
2003-04-29,3.79333233833313
2003-04-30,3.80633807182312
2003-05-01,3.7413079738616943
2003-05-02,3.782494306564331
2003-05-05,3.819342851638794
2003-05-06,3.860527276992798
2003-05-07,3.849688768386841
2003-05-08,3.815009593963623
2003-05-09,3.849688768386841
2003-05-12,3.8648629188537598
2003-05-13,3.8735363483428955
2003-05-14,3.8952090740203857
2003-05-15,3.971076488494873
2003-05-16,4.101134300231934
2003-05-19,4.042608261108398
2003-05-20,4.057779788970947
2003-05-21,4.057779788970947
2003-05-22,4.14015007019043
2003-05-23,4.352578163146973
2003-05-27,4.430611610412598
2003-05-28,4.333068370819092
2003-05-29,4.263704776763916
2003-05-30,4.330901622772217
2003-06-02,4.389426231384277
2003-06-03,4.393763542175293
2003-06-04,4.465293884277344
2003-06-05,4.400266170501709
2003-06-06,4.326566696166992
2003-06-09,4.315728664398193
2003-06-10,4.328732967376709
2003-06-11,4.346075534820557
2003-06-12,4.350409984588623
2003-06-13,4.281045436859131
2003-06-16,4.324398994445801
2003-06-17,4.2940497398376465
2003-06-18,4.313561916351318
2003-06-19,4.335236549377441
2003-06-20,4.354745388031006
2003-06-23,4.333068370819092
2003-06-24,4.324398994445801
2003-06-25,4.339570999145508
2003-06-26,4.18783712387085
2003-06-27,4.16182804107666
2003-06-30,4.124978065490723
2003-07-01,4.20951509475708
2003-07-02,4.389426231384277
2003-07-03,4.346075534820557
2003-07-07,4.346075534820557
2003-07-08,4.337403297424316
2003-07-09,4.36341667175293
2003-07-10,4.3569111824035645
2003-07-11,4.3569111824035645
2003-07-14,4.337403297424316
2003-07-15,4.337403297424316
2003-07-16,4.291883945465088
2003-07-17,4.307056427001953
2003-07-18,4.333068370819092
2003-07-21,4.259368896484375
2003-07-22,4.313561916351318
2003-07-23,4.27670955657959
2003-07-24,4.263704776763916
2003-07-25,4.248531818389893
2003-07-28,4.296220302581787
2003-07-29,4.357686996459961
2003-07-30,4.449889659881592
2003-07-31,4.458670616149902
2003-08-01,4.49818754196167
2003-08-04,4.513553142547607
2003-08-05,4.408179759979248
2003-08-06,4.489408016204834
2003-08-07,4.517945766448975
2003-08-08,4.478428840637207
2003-08-11,4.476234436035156
2003-08-12,4.528922080993652
2003-08-13,4.482822418212891
2003-08-14,4.500382423400879
2003-08-15,4.537703037261963
2003-08-18,4.537703037261963
2003-08-19,4.515749931335449
2003-08-20,4.592586994171143
2003-08-21,4.6364922523498535
2003-08-22,4.544290542602539
2003-08-25,4.548679828643799
2003-08-26,4.537703037261963
2003-08-27,4.5772199630737305
2003-08-28,4.539897441864014
2003-08-29,4.594780921936035
2003-09-02,4.638686656951904
2003-09-03,4.682594299316406
2003-09-04,4.717718124389648
