Date,CCEP
2000-11-24,6.145097732543945
2000-11-27,6.182119846343994
2000-11-28,6.404229164123535
2000-11-29,6.527359962463379
2000-11-30,6.508815288543701
2000-12-01,6.341920852661133
2000-12-04,6.30483341217041
2000-12-05,6.582987308502197
2000-12-06,6.638619422912598
2000-12-07,6.805510997772217
2000-12-08,5.915422439575195
2000-12-11,5.47037410736084
2000-12-12,5.414739608764648
2000-12-13,5.5074567794799805
2000-12-14,5.284936904907227
2000-12-15,5.2478485107421875
2000-12-18,5.377651691436768
2000-12-19,5.47037410736084
2000-12-20,5.563090801239014
2000-12-21,5.526002883911133
2000-12-22,5.581632137298584
2000-12-26,5.526002883911133
2000-12-27,5.618720531463623
2000-12-28,5.600175857543945
2000-12-29,5.637264251708984
2001-01-02,5.4518280029296875
2001-01-03,5.47037410736084
2001-01-04,5.414739608764648
2001-01-05,5.377651691436768
2001-01-08,5.340564250946045
2001-01-09,5.414739608764648
2001-01-10,5.3961968421936035
2001-01-11,5.136586666107178
2001-01-12,5.22930383682251
2001-01-16,5.099498271942139
2001-01-17,5.118041515350342
2001-01-18,5.025326251983643
2001-01-19,5.118041515350342
2001-01-22,5.322021484375
2001-01-23,5.581632137298584
2001-01-24,5.785613059997559
2001-01-25,5.76707124710083
2001-01-26,5.785613059997559
2001-01-29,5.818248271942139
2001-01-30,5.925062656402588
2001-01-31,5.996267795562744
2001-02-01,6.1238484382629395
2001-02-02,6.100111484527588
2001-02-05,6.307801246643066
2001-02-06,6.236596584320068
2001-02-07,6.331536293029785
2001-02-08,6.488786220550537
2001-02-09,6.411645889282227
2001-02-12,6.468015670776367
2001-02-13,6.402746200561523
2001-02-14,6.343404769897461
2001-02-15,6.203958511352539
2001-02-16,6.521424293518066
2001-02-20,6.494723320007324
2001-02-21,6.773619651794434
2001-02-22,6.8092241287231445
2001-02-23,6.453185558319092
2001-02-26,6.696479797363281
2001-02-27,6.690539836883545
2001-02-28,6.735044956207275
2001-03-01,7.01394510269165
2001-03-02,6.862627029418945
2001-03-05,6.758781433105469
2001-03-06,6.6875762939453125
2001-03-07,6.746913433074951
2001-03-08,6.948670387268066
2001-03-09,6.9427361488342285
2001-03-12,6.785487174987793
2001-03-13,6.672741413116455
2001-03-14,6.491754531860352
2001-03-15,6.604501724243164
2001-03-16,6.521279335021973
2001-03-19,6.530191421508789
2001-03-20,6.366714954376221
2001-03-21,6.250794410705566
2001-03-22,6.262684345245361
2001-03-23,6.328071594238281
2001-03-26,6.331043720245361
2001-03-27,6.402380466461182
2001-03-28,6.277546405792236
2001-03-29,5.379903316497803
2001-03-30,5.284789085388184
2001-04-02,5.284789085388184
2001-04-03,5.023225784301758
2001-04-04,4.934054374694824
2001-04-05,4.832995414733887
2001-04-06,4.815162181854248
2001-04-09,4.818134784698486
2001-04-10,4.904331207275391
2001-04-11,4.8627214431762695
2001-04-12,5.008363723754883
2001-04-16,5.320460796356201
2001-04-17,5.3115386962890625
2001-04-18,5.400710582733154
2001-04-19,5.320460796356201
2001-04-20,5.332345962524414
2001-04-23,5.409627437591553
2001-04-24,5.43340539932251
2001-04-25,5.463129043579102
2001-04-26,5.353151321411133
2001-04-27,5.537435054779053
2001-04-30,5.388819694519043
2001-05-01,5.5196027755737305
2001-05-02,5.359097957611084
2001-05-03,5.234259605407715
2001-05-04,5.305595874786377
2001-05-07,5.3501787185668945
2001-05-08,5.263981342315674
2001-05-09,5.171841621398926
2001-05-10,5.100506782531738
2001-05-11,5.165897369384766
2001-05-14,5.234259605407715
2001-05-15,5.234259605407715
2001-05-16,5.391792297363281
2001-05-17,5.314512729644775
2001-05-18,5.338289737701416
2001-05-21,5.210479736328125
2001-05-22,5.100506782531738
2001-05-23,5.044033050537109
2001-05-24,5.0796990394592285
2001-05-25,5.044033050537109
2001-05-29,5.020253658294678
2001-05-30,4.975668430328369
2001-05-31,4.957833766937256
2001-06-01,5.058893203735352
2001-06-04,5.020253658294678
2001-06-05,5.008363723754883
2001-06-06,5.052947521209717
2001-06-07,5.0707807540893555
2001-06-08,5.082673072814941
2001-06-11,5.038085460662842
2001-06-12,4.999446392059326
2001-06-13,4.993501663208008
2001-06-14,4.871635913848877
2001-06-15,4.832901477813721
2001-06-18,4.743513584136963
2001-06-19,4.767348766326904
2001-06-20,4.767348766326904
2001-06-21,4.829921722412109
2001-06-22,4.782248020172119
2001-06-25,4.856740474700928
2001-06-26,4.782248020172119
2001-06-27,4.832901477813721
2001-06-28,4.946125507354736
2001-06-29,4.871636867523193
2001-07-02,4.934206962585449
2001-07-03,4.993798732757568
2001-07-05,4.946125507354736
2001-07-06,4.961025238037109
2001-07-09,5.026574611663818
2001-07-10,5.023593902587891
2001-07-11,5.318576335906982
2001-07-12,5.279840469360352
2001-07-13,5.288778781890869
2001-07-16,5.2828192710876465
2001-07-17,4.484288215637207
2001-07-18,4.546861171722412
2001-07-19,4.490249156951904
2001-07-20,4.573678016662598
2001-07-23,4.359145164489746
2001-07-24,4.3353095054626465
2001-07-25,4.430657386779785
2001-07-26,4.448533535003662
2001-07-27,4.317430019378662
2001-07-30,4.290614604949951
2001-07-31,4.356165885925293
2001-08-01,4.198248386383057
2001-08-02,4.3442487716674805
2001-08-03,4.290614604949951
2001-08-06,4.293596267700195
2001-08-07,4.388943195343018
2001-08-08,4.469391822814941
2001-08-09,4.469391822814941
2001-08-10,4.469391822814941
2001-08-13,4.466411113739014
2001-08-14,4.463433265686035
2001-08-15,4.5081257820129395
2001-08-16,4.555797576904297
2001-08-17,4.570695877075195
2001-08-20,4.543880462646484
2001-08-21,4.445554733276367
2001-08-22,4.445554733276367
2001-08-23,4.427676677703857
2001-08-24,4.588576316833496
2001-08-27,4.561757564544678
2001-08-28,4.543880462646484
2001-08-29,4.463433265686035
2001-08-30,4.484288215637207
2001-08-31,4.520043849945068
2001-09-04,4.6034722328186035
2001-09-05,4.621349334716797
2001-09-06,4.558778762817383
2001-09-07,4.487268924713135
2001-09-10,4.633268356323242
2001-09-17,4.484288215637207
2001-09-18,4.478329658508301
2001-09-19,4.514085292816162
2001-09-20,4.350207328796387
2001-09-21,4.350207328796387
2001-09-24,4.528982639312744
2001-09-25,4.478329658508301
2001-09-26,4.353187561035156
2001-09-27,4.46045446395874
2001-09-28,4.570695877075195
2001-10-01,4.424696445465088
2001-10-02,4.469391822814941
2001-10-03,4.454493522644043
2001-10-04,4.424696445465088
2001-10-05,4.576655864715576
2001-10-08,4.740535259246826
2001-10-09,4.844819068908691
2001-10-10,4.862697124481201
2001-10-11,4.823962688446045
2001-10-12,4.752452850341797
2001-10-15,4.722657680511475
2001-10-16,5.014657974243164
2001-10-17,5.148738861083984
2001-10-18,5.318576335906982
2001-10-19,5.2321672439575195
2001-10-22,5.357309341430664
2001-10-23,5.333475112915039
2001-10-24,5.470534801483154
2001-10-25,5.661228179931641
2001-10-26,5.655269145965576
2001-10-29,5.6016364097595215
2001-10-30,5.542046070098877
2001-10-31,5.467555046081543
2001-11-01,5.661228179931641
2001-11-02,5.652288436889648
2001-11-05,5.676126480102539
2001-11-06,5.6582489013671875
2001-11-07,5.694004535675049
2001-11-08,5.774453639984131
2001-11-09,5.708902835845947
2001-11-12,5.702943801879883
2001-11-13,5.696987152099609
2001-11-14,5.685064315795898
2001-11-15,5.598659038543701
2001-11-16,5.586740016937256
2001-11-19,5.6016364097595215
2001-11-20,5.372206687927246
2001-11-21,5.342411518096924
2001-11-23,5.330495357513428
2001-11-26,5.333475112915039
2001-11-27,5.184492588043213
2001-11-28,5.065309047698975
2001-11-29,5.1011481285095215
2001-11-30,5.211655616760254
2001-12-03,5.083230972290039
2001-12-04,5.337091445922852
2001-12-05,5.823910713195801
2001-12-06,5.67457914352417
2001-12-07,5.817938327789307
2001-12-10,5.758206367492676
2001-12-11,5.752232074737549
2001-12-12,5.761192321777344
2001-12-13,5.716393947601318
2001-12-14,5.67457914352417
2001-12-17,5.707434177398682
2001-12-18,5.716393947601318
2001-12-19,5.73132848739624
2001-12-20,5.734314918518066
2001-12-21,5.755218982696533
2001-12-24,5.728339672088623
2001-12-26,5.740286827087402
2001-12-27,5.746259689331055
2001-12-28,5.704447269439697
2001-12-31,5.656660556793213
2002-01-02,5.788074970245361
2002-01-03,5.820926666259766
2002-01-04,5.904550075531006
2002-01-07,5.791062355041504
2002-01-08,5.761192321777344
2002-01-09,5.734314918518066
2002-01-10,5.704447269439697
2002-01-11,5.7253522872924805
2002-01-14,5.832874298095703
2002-01-15,5.958312511444092
2002-01-16,5.937401294708252
2002-01-17,5.982202053070068
2002-01-18,5.9792160987854
2002-01-22,6.107641220092773
2002-01-23,5.465516567230225
2002-01-24,5.026485443115234
2002-01-25,4.972724914550781
2002-01-28,5.017525672912598
2002-01-29,4.81742000579834
2002-01-30,4.823391914367676
2002-01-31,4.853259563446045
2002-02-01,4.8293681144714355
2002-02-04,4.883127689361572
2002-02-05,4.933897972106934
2002-02-06,5.053362846374512
2002-02-07,4.987658500671387
2002-02-08,4.912992000579834
2002-02-11,5.011550426483154
2002-02-12,4.999604225158691
2002-02-13,4.957793712615967
2002-02-14,5.0324578285217285
2002-02-15,5.080243110656738
2002-02-19,5.122056007385254
2002-02-20,5.2086663246154785
2002-02-21,5.1459503173828125
2002-02-22,5.301253318786621
2002-02-25,5.31917142868042
2002-02-26,5.220613956451416
2002-02-27,5.238534450531006
2002-02-28,5.205682277679443
2002-03-01,5.196720123291016
2002-03-04,5.128029823303223
2002-03-05,5.080243110656738
2002-03-06,5.1011481285095215
2002-03-07,5.113097667694092
2002-03-08,5.1877617835998535
2002-03-11,5.181789398193359
2002-03-12,5.151920795440674
2002-03-13,5.122056007385254
2002-03-14,5.3221588134765625
2002-03-15,5.340080261230469
2002-03-18,5.313140392303467
2002-03-19,5.24728536605835
2002-03-20,5.22334098815918
2002-03-21,5.3370842933654785
2002-03-22,5.5376386642456055
2002-03-25,5.47776985168457
2002-03-26,5.50770378112793
2002-03-27,5.570565700531006
2002-03-28,5.6214518547058105
2002-04-01,5.588523864746094
2002-04-02,5.5855302810668945
2002-04-03,5.582540035247803
2002-04-04,5.687303066253662
2002-04-05,5.702271938323975
2002-04-08,5.681314945220947
2002-04-09,5.597503185272217
2002-04-10,5.717238426208496
2002-04-11,5.645397186279297
2002-04-12,5.6214518547058105
2002-04-15,5.6184587478637695
2002-04-16,5.789074897766113
2002-04-17,5.813024044036865
2002-04-18,5.804045677185059
2002-04-19,5.971670150756836
2002-04-22,5.980648517608643
2002-04-23,5.896834373474121
2002-04-24,5.956700801849365
2002-04-25,5.833976745605469
2002-04-26,5.813024044036865
2002-04-29,5.813024044036865
2002-04-30,5.872888088226318
2002-05-01,6.028539180755615
2002-05-02,6.190183162689209
2002-05-03,6.1363019943237305
2002-05-06,6.190183162689209
2002-05-07,6.145281791687012
2002-05-08,6.1812005043029785
2002-05-09,6.1752119064331055
2002-05-10,6.133308410644531
2002-05-13,6.268008232116699
2002-05-14,6.27998161315918
2002-05-15,6.306918621063232
2002-05-16,6.501483917236328
2002-05-17,6.714011192321777
2002-05-20,6.651154041290283
2002-05-21,6.693055152893066
2002-05-22,6.785853862762451
2002-05-23,6.809799671173096
2002-05-24,6.749932765960693
2002-05-28,6.579312324523926
2002-05-29,6.408693313598633
2002-05-30,6.471553325653076
2002-05-31,6.510466575622559
2002-06-03,6.501483917236328
2002-06-04,6.256034851074219
2002-06-05,6.339847087860107
2002-06-06,6.244059085845947
2002-06-07,6.315900802612305
2002-06-10,6.345835208892822
2002-06-11,6.271003246307373
2002-06-12,6.6092424392700195
2002-06-13,6.845718860626221
2002-06-14,6.869663238525391
2002-06-17,6.9923906326293945
2002-06-18,6.890442371368408
2002-06-19,6.959407806396484
2002-06-20,7.1662983894348145
2002-06-21,7.142314434051514
2002-06-24,7.09133768081665
2002-06-25,6.8724541664123535
2002-06-26,6.881447792053223
2002-06-27,6.7765021324157715
2002-06-28,6.620582103729248
2002-07-01,6.722530841827393
2002-07-02,6.4946489334106445
2002-07-03,6.365715503692627
2002-07-05,6.392701148986816
2002-07-08,6.521634101867676
2002-07-09,6.2217888832092285
2002-07-10,6.1918044090271
2002-07-11,6.116842269897461
2002-07-12,5.849979400634766
2002-07-15,5.936936855316162
2002-07-16,5.748034954071045
2002-07-17,5.658081531524658
2002-07-18,5.505157470703125
2002-07-19,5.187322616577148
2002-07-22,5.397212505340576
2002-07-23,5.340243339538574
2002-07-24,5.268279552459717
2002-07-25,5.394215106964111
2002-07-26,5.4301981925964355
2002-07-29,5.736039161682129
2002-07-30,5.607104301452637
2002-07-31,5.583120346069336
2002-08-01,5.715048789978027
2002-08-02,5.601109981536865
2002-08-05,5.667074680328369
2002-08-06,5.643089294433594
2002-08-07,5.8199944496154785
2002-08-08,6.104846954345703
2002-08-09,6.071865558624268
2002-08-12,6.050877571105957
2002-08-13,6.02988862991333
2002-08-14,6.284754276275635
2002-08-15,6.296750545501709
2002-08-16,6.40769100189209
2002-08-19,6.446670055389404
2002-08-20,6.377709865570068
2002-08-21,6.3747100830078125
2002-08-22,6.3717122077941895
2002-08-23,6.29075288772583
2002-08-26,6.3447265625
2002-08-27,6.314740180969238
2002-08-28,6.077865123748779
2002-08-29,6.047880172729492
2002-08-30,6.059873104095459
2002-09-03,5.849979400634766
2002-09-04,5.936936855316162
2002-09-05,5.9519267082214355
2002-09-06,6.080862522125244
2002-09-09,6.287754535675049
2002-09-10,6.254767417907715
2002-09-11,6.209793567657471
2002-09-12,6.104846954345703
2002-09-13,6.3267316818237305
2002-09-16,6.530630111694336
2002-09-17,6.3747100830078125
2002-09-18,6.4347920417785645
2002-09-19,6.2275071144104
2002-09-20,6.431787014007568
2002-09-23,6.320635795593262
2002-09-24,6.146399021148682
2002-09-25,6.368703365325928
2002-09-26,6.437795639038086
2002-09-27,6.380715847015381
2002-09-30,6.380715847015381
2002-10-01,6.720180034637451
2002-10-02,6.795285224914551
2002-10-03,6.810302734375
2002-10-04,6.819314002990723
2002-10-07,6.669112205505371
2002-10-08,6.8553667068481445
2002-10-09,6.906434059143066
2002-10-10,6.88540506362915
2002-10-11,6.732201099395752
2002-10-14,6.729193687438965
2002-10-15,6.9905524253845215
2002-10-16,6.488866329193115
2002-10-17,6.9995622634887695
2002-10-18,7.1707987785339355
2002-10-21,7.330014228820801
2002-10-22,6.93046760559082
2002-10-23,7.143759727478027
2002-10-24,7.068657875061035
2002-10-25,7.263926029205322
2002-10-28,6.9995622634887695
2002-10-29,7.044625759124756
2002-10-30,7.173801422119141
2002-10-31,7.161786079406738
2002-11-01,7.348042964935303
2002-11-04,7.200839519500732
2002-11-05,7.119726657867432
2002-11-06,6.9244608879089355
2002-11-07,6.996559143066406
2002-11-08,6.942483901977539
2002-11-11,6.810302734375
2002-11-12,6.741209506988525
2002-11-13,6.93046760559082
2002-11-14,6.981537818908691
2002-11-15,7.053637504577637
2002-11-18,6.8944196701049805
2002-11-19,6.804294586181641
2002-11-20,6.693145751953125
2002-11-21,6.4347920417785645
2002-11-22,6.32363748550415
2002-11-25,6.188455104827881
2002-11-26,6.053271770477295
2002-11-27,6.398743629455566
2002-11-29,6.395739555358887
2002-12-02,6.501080513000488
2002-12-03,6.5341877937316895
2002-12-04,6.470980644226074
2002-12-05,6.564285755157471
2002-12-06,6.576323509216309
2002-12-09,6.510108470916748
2002-12-10,6.633509635925293
2002-12-11,6.504089832305908
2002-12-12,6.522150039672852
2002-12-13,6.452922344207764
2002-12-16,6.489041328430176
2002-12-17,6.486030101776123
2002-12-18,6.461950778961182
2002-12-19,6.335540771484375
2002-12-20,6.335540771484375
2002-12-23,6.501080513000488
2002-12-24,6.449914455413818
2002-12-26,6.486030101776123
2002-12-27,6.458944797515869
2002-12-30,6.537197113037109
2002-12-31,6.537197113037109
2003-01-02,6.699723243713379
2003-01-03,6.654575824737549
2003-01-06,6.729821681976318
2003-01-07,6.669627666473389
2003-01-08,6.711763381958008
2003-01-09,6.8833184242248535
2003-01-10,6.820114612579346
2003-01-13,6.8502092361450195
2003-01-14,6.91341495513916
2003-01-15,6.768948554992676
2003-01-16,6.922449111938477
2003-01-17,6.928466320037842
2003-01-21,6.844191074371338
2003-01-22,6.835164546966553
2003-01-23,6.871275424957275
2003-01-24,6.666619300842285
2003-01-27,6.555253982543945
2003-01-28,6.549237251281738
2003-01-29,6.630499362945557
2003-01-30,6.525155544281006
2003-01-31,6.630499362945557
2003-02-03,6.591372489929199
2003-02-04,6.561273097991943
2003-02-05,6.504089832305908
2003-02-06,6.371657848358154
2003-02-07,6.305446624755859
2003-02-10,6.305446624755859
2003-02-11,6.263309955596924
2003-02-12,6.170004367828369
2003-02-13,6.1970953941345215
2003-02-14,6.3144755363464355
2003-02-18,6.3144755363464355
2003-02-19,6.335540771484375
2003-02-20,6.305446624755859
2003-02-21,6.320492744445801
2003-02-24,6.173017978668213
2003-02-25,6.163984775543213
2003-02-26,6.007477760314941
2003-02-27,6.136897563934326
2003-02-28,6.073693752288818
2003-03-03,5.935245513916016
2003-03-04,5.751649379730225
2003-03-05,5.492809772491455
2003-03-06,5.447665214538574
2003-03-07,5.5229082107543945
2003-03-10,5.510869026184082
2003-03-11,5.559022903442383
2003-03-12,5.613198280334473
2003-03-13,5.7877678871154785
2003-03-14,5.730581283569336
2003-03-17,5.863009929656982
2003-03-18,5.844916343688965
2003-03-19,5.995711803436279
2003-03-20,5.908252716064453
2003-03-21,6.107302665710449
2003-03-24,5.914282321929932
2003-03-25,5.962536334991455
2003-03-26,5.850947856903076
2003-03-27,5.778565883636475
2003-03-28,5.721261501312256
2003-03-31,5.636813163757324
2003-04-01,5.603639602661133
2003-04-02,6.004762649536133
2003-04-03,5.962536334991455
2003-04-04,5.992699146270752
2003-04-07,5.920314311981201
2003-04-08,5.989682674407959
2003-04-09,5.956506729125977
2003-04-10,5.938409805297852
2003-04-11,5.896186828613281
2003-04-14,6.019839286804199
2003-04-15,6.137463092803955
2003-04-16,5.989682674407959
2003-04-17,5.986663818359375
2003-04-21,5.950471878051758
2003-04-22,6.074126720428467
2003-04-23,5.875073432922363
2003-04-24,5.869043350219727
2003-04-25,5.7906293869018555
2003-04-28,5.902218341827393
2003-04-29,5.956506729125977
2003-04-30,5.878091335296631
2003-05-01,5.850947856903076
2003-05-02,5.811741352081299
2003-05-05,5.76348352432251
2003-05-06,5.787613391876221
2003-05-07,5.820786952972412
2003-05-08,5.703165054321289
2003-05-09,5.962536334991455
2003-05-12,5.890153884887695
2003-05-13,5.890153884887695
2003-05-14,5.859995365142822
2003-05-15,5.835866928100586
2003-05-16,5.808724403381348
2003-05-19,5.73030948638916
2003-05-20,5.721261501312256
2003-05-21,5.739355564117432
2003-05-22,5.733323574066162
2003-05-23,5.633798122406006
2003-05-27,5.588559150695801
2003-05-28,5.612687110900879
2003-05-29,5.7664995193481445
2003-05-30,5.654910087585449
2003-06-02,5.706181049346924
2003-06-03,5.654910087585449
2003-06-04,5.694119930267334
2003-06-05,5.709196090698242
2003-06-06,5.811741352081299
2003-06-09,5.745388507843018
2003-06-10,5.676023006439209
2003-06-11,5.694119930267334
2003-06-12,6.022857666015625
2003-06-13,5.9745988845825195
2003-06-16,5.983645915985107
2003-06-17,5.850947856903076
2003-06-18,5.935567378997803
2003-06-19,5.884189128875732
2003-06-20,5.86001443862915
2003-06-23,5.760280132293701
2003-06-24,5.799571514129639
2003-06-25,5.678682804107666
2003-06-26,5.690770626068115
2003-06-27,5.645438194274902
2003-06-30,5.485262393951416
2003-07-01,5.666593551635742
2003-07-02,5.545706748962402
2003-07-03,5.482240200042725
2003-07-07,5.439927577972412
2003-07-08,5.666593551635742
2003-07-09,5.7330827713012695
2003-07-10,5.693793296813965
2003-07-11,5.814682483673096
2003-07-14,5.82072639465332
2003-07-15,5.923479080200195
2003-07-16,5.439927577972412
2003-07-17,5.22233247756958
2003-07-18,5.282775402069092
2003-07-21,5.228376388549805
2003-07-22,5.282775402069092
2003-07-23,5.316020488739014
2003-07-24,5.312998294830322
2003-07-25,5.394599914550781
2003-07-28,5.3583292961120605
2003-07-29,5.228376388549805
2003-07-30,5.192110538482666
2003-07-31,5.152822017669678
2003-08-01,5.258600234985352
2003-08-04,5.201178550720215
2003-08-05,5.1618876457214355
2003-08-06,5.180021286010742
2003-08-07,5.337174892425537
2003-08-08,5.279753684997559
2003-08-11,5.255577087402344
2003-08-12,5.282775402069092
2003-08-13,5.294864177703857
2003-08-14,5.458064556121826
2003-08-15,5.524551868438721
2003-08-18,5.485262393951416
2003-08-19,5.545706748962402
2003-08-20,5.467130184173584
2003-08-21,5.545706748962402
2003-08-22,5.5275750160217285
2003-08-25,5.500373840332031
2003-08-26,5.488285541534424
2003-08-27,5.521529674530029
2003-08-28,5.536639213562012
2003-08-29,5.588017463684082
2003-09-02,5.65450382232666
2003-09-03,5.560818195343018
2003-09-04,5.696813583374023
2003-09-05,5.720992565155029
2003-09-08,5.651482105255127
2003-09-09,5.627307415008545
2003-09-10,5.681705474853516
