Date,KMB
2000-05-17,25.353687286376953
2000-05-18,24.669803619384766
2000-05-19,24.517847061157227
2000-05-22,24.315223693847656
2000-05-23,24.213911056518555
2000-05-24,24.23923683166504
2000-05-25,23.682018280029297
2000-05-26,23.50472640991211
2000-05-30,23.757991790771484
2000-05-31,24.517847061157227
2000-06-01,24.821796417236328
2000-06-02,24.289897918701172
2000-06-05,24.163238525390625
2000-06-06,24.56850814819336
2000-06-07,23.889728546142578
2000-06-08,23.711627960205078
2000-06-09,23.991483688354492
2000-06-12,23.902448654174805
2000-06-13,23.58441734313965
2000-06-14,24.118684768676758
2000-06-15,24.220460891723633
2000-06-16,23.864276885986328
2000-06-19,23.457212448120117
2000-06-20,22.13424301147461
2000-06-21,22.261459350585938
2000-06-22,22.108806610107422
2000-06-23,22.36321258544922
2000-06-26,22.3377742767334
2000-06-27,22.66851806640625
2000-06-28,22.026113510131836
2000-06-29,22.94837760925293
2000-06-30,23.355449676513672
2000-07-03,23.38088035583496
2000-07-05,23.457212448120117
2000-07-06,22.89748764038086
2000-07-07,22.84661865234375
2000-07-10,23.177352905273438
2000-07-11,23.737071990966797
2000-07-12,23.737071990966797
2000-07-13,23.966035842895508
2000-07-14,23.686199188232422
2000-07-17,23.50809097290039
2000-07-18,23.279111862182617
2000-07-19,23.4317684173584
2000-07-20,23.406320571899414
2000-07-21,23.101024627685547
2000-07-24,23.177352905273438
2000-07-25,23.228239059448242
2000-07-26,24.322229385375977
2000-07-27,24.06782341003418
2000-07-28,24.398561477661133
2000-07-31,23.38088035583496
2000-08-01,24.220460891723633
2000-08-02,24.983720779418945
2000-08-03,24.551204681396484
2000-08-04,24.144142150878906
2000-08-07,24.01691436767578
2000-08-08,23.81338882446289
2000-08-09,23.20279312133789
2000-08-10,23.762521743774414
2000-08-11,23.9151554107666
2000-08-14,24.831069946289062
2000-08-15,24.271337509155273
2000-08-16,23.762521743774414
2000-08-17,23.279111862182617
2000-08-18,24.423992156982422
2000-08-21,24.118684768676758
2000-08-22,23.737071990966797
2000-08-23,23.660747528076172
2000-08-24,23.406320571899414
2000-08-25,24.093250274658203
2000-08-28,23.864276885986328
2000-08-29,23.762521743774414
2000-08-30,23.558979034423828
2000-08-31,23.819747924804688
2000-09-01,23.737071990966797
2000-09-05,23.991483688354492
2000-09-06,23.974109649658203
2000-09-07,24.02522087097168
2000-09-08,23.514053344726562
2000-09-11,22.696176528930664
2000-09-12,22.517261505126953
2000-09-13,22.031641006469727
2000-09-14,20.855924606323242
2000-09-15,20.855924606323242
2000-09-18,21.085966110229492
2000-09-19,21.111522674560547
2000-09-20,20.574804306030273
2000-09-21,21.21376609802246
2000-09-22,22.210559844970703
2000-09-25,21.72494125366211
2000-09-26,21.8782901763916
2000-09-27,21.827180862426758
2000-09-28,23.156232833862305
2000-09-29,22.8239688873291
2000-10-02,22.491703033447266
2000-10-03,22.849523544311523
2000-10-04,23.02843475341797
2000-10-05,23.36069107055664
2000-10-06,23.99967384338379
2000-10-09,23.13068199157715
2000-10-10,22.77283477783203
2000-10-11,23.79519271850586
2000-10-12,23.079551696777344
2000-10-13,23.565168380737305
2000-10-16,24.178579330444336
2000-10-17,23.769630432128906
2000-10-18,24.561962127685547
2000-10-19,24.306386947631836
2000-10-20,24.45972442626953
2000-10-23,24.10190200805664
2000-10-24,26.172163009643555
2000-10-25,25.635421752929688
2000-10-26,25.609865188598633
2000-10-27,26.760011672973633
2000-10-30,27.75679588317871
2000-10-31,26.990049362182617
2000-11-01,26.785568237304688
2000-11-02,26.121036529541016
2000-11-03,26.529985427856445
2000-11-06,26.529985427856445
2000-11-07,26.376619338989258
2000-11-08,26.376619338989258
2000-11-09,27.041147232055664
2000-11-10,26.785568237304688
2000-11-13,27.117834091186523
2000-11-14,26.376619338989258
2000-11-15,26.811132431030273
2000-11-16,26.24883270263672
2000-11-17,26.708900451660156
2000-11-20,27.296728134155273
2000-11-21,27.859045028686523
2000-11-22,28.242416381835938
2000-11-24,27.629013061523438
2000-11-27,27.143386840820312
2000-11-28,27.859045028686523
2000-11-29,28.549131393432617
2000-11-30,28.600238800048828
2000-12-01,28.958066940307617
2000-12-04,29.36188507080078
2000-12-05,27.493032455444336
2000-12-06,27.73528289794922
2000-12-07,28.289567947387695
2000-12-08,27.287738800048828
2000-12-11,26.749868392944336
2000-12-12,27.037269592285156
2000-12-13,26.741653442382812
2000-12-14,26.81145477294922
2000-12-15,26.482975006103516
2000-12-18,27.09886932373047
2000-12-19,27.390380859375
2000-12-20,27.242578506469727
2000-12-21,27.91594123840332
2000-12-22,27.710643768310547
2000-12-26,27.833837509155273
2000-12-27,28.248519897460938
2000-12-28,28.94652557373047
2000-12-29,29.02452278137207
2001-01-02,28.41275405883789
2001-01-03,27.14402961730957
2001-01-04,25.838361740112305
2001-01-05,27.016742706298828
2001-01-08,27.55051612854004
2001-01-09,27.46839714050293
2001-01-10,27.427335739135742
2001-01-11,27.26310920715332
2001-01-12,26.897680282592773
2001-01-16,27.1892032623291
2001-01-17,26.13398551940918
2001-01-18,26.355697631835938
2001-01-19,26.199684143066406
2001-01-22,26.07240867614746
2001-01-23,25.612531661987305
2001-01-24,26.384441375732422
2001-01-25,26.68827247619629
2001-01-26,26.318750381469727
2001-01-29,25.743921279907227
2001-01-30,26.556900024414062
2001-01-31,26.58562469482422
2001-02-01,27.46430206298828
2001-02-02,27.36164665222168
2001-02-05,27.09886932373047
2001-02-06,27.320589065551758
2001-02-07,27.714767456054688
2001-02-08,27.60800552368164
2001-02-09,27.77634048461914
2001-02-12,27.805076599121094
2001-02-13,28.248519897460938
2001-02-14,27.488927841186523
2001-02-15,28.203353881835938
2001-02-16,28.687850952148438
2001-02-20,29.443330764770508
2001-02-21,28.55645179748535
2001-02-22,28.638587951660156
2001-02-23,28.679645538330078
2001-02-26,28.769977569580078
2001-02-27,29.15180015563965
2001-02-28,29.35710906982422
2001-03-01,28.745330810546875
2001-03-02,29.340688705444336
2001-03-05,29.45564842224121
2001-03-06,28.864402770996094
2001-03-07,29.161203384399414
2001-03-08,29.594053268432617
2001-03-09,29.330223083496094
2001-03-12,29.074649810791016
2001-03-13,28.52225112915039
2001-03-14,28.130619049072266
2001-03-15,27.949228286743164
2001-03-16,27.86680030822754
2001-03-19,27.660686492919922
2001-03-20,28.60881805419922
2001-03-21,27.62359619140625
2001-03-22,27.49167251586914
2001-03-23,27.664813995361328
2001-03-26,27.454586029052734
2001-03-27,27.475202560424805
2001-03-28,28.312002182006836
2001-03-29,27.454586029052734
2001-03-30,27.96160888671875
2001-04-02,27.594728469848633
2001-04-03,27.145387649536133
2001-04-04,27.55763053894043
2001-04-05,27.615337371826172
2001-04-06,27.41335105895996
2001-04-09,27.817319869995117
2001-04-10,27.37212562561035
2001-04-11,26.877458572387695
2001-04-12,27.013490676879883
2001-04-16,26.959888458251953
2001-04-17,26.341543197631836
2001-04-18,25.867488861083984
2001-04-19,26.1807804107666
2001-04-20,26.085968017578125
2001-04-23,25.879846572875977
2001-04-24,23.33637809753418
2001-04-25,23.909399032592773
2001-04-26,24.156728744506836
2001-04-27,24.48651123046875
2001-04-30,24.48651123046875
2001-05-01,24.259780883789062
2001-05-02,23.909399032592773
2001-05-03,23.909399032592773
2001-05-04,23.909399032592773
2001-05-07,24.247426986694336
2001-05-08,23.954740524291992
2001-05-09,24.045425415039062
2001-05-10,24.44940948486328
2001-05-11,24.548349380493164
2001-05-14,24.474136352539062
2001-05-15,24.507123947143555
2001-05-16,25.339834213256836
2001-05-17,24.69261360168457
2001-05-18,24.75857925415039
2001-05-21,24.713232040405273
2001-05-22,24.544219970703125
2001-05-23,24.601947784423828
2001-05-24,24.63079833984375
2001-05-25,24.354591369628906
2001-05-29,24.95646095275879
2001-05-30,24.799816131591797
2001-05-31,24.91936492919922
2001-06-01,24.70087432861328
2001-06-04,25.08425521850586
2001-06-05,25.001802444458008
2001-06-06,24.860990524291992
2001-06-07,25.171594619750977
2001-06-08,24.86927604675293
2001-06-11,24.807153701782227
2001-06-12,24.794723510742188
2001-06-13,24.716039657592773
2001-06-14,24.37643814086914
2001-06-15,23.987144470214844
2001-06-18,23.95815086364746
2001-06-19,22.964218139648438
2001-06-20,23.635116577148438
2001-06-21,23.560577392578125
2001-06-22,23.43219757080078
2001-06-25,23.349369049072266
2001-06-26,23.498456954956055
2001-06-27,23.295522689819336
2001-06-28,23.28310203552246
2001-06-29,23.150577545166016
2001-07-02,23.606128692626953
2001-07-03,23.647546768188477
2001-07-05,23.81734275817871
2001-07-06,23.53573226928711
2001-07-09,23.187847137451172
2001-07-10,22.881389617919922
2001-07-11,22.81926918029785
2001-07-12,22.79026985168457
2001-07-13,22.33473014831543
2001-07-16,22.56663703918457
2001-07-17,23.047039031982422
2001-07-18,23.3535099029541
2001-07-19,23.423921585083008
2001-07-20,23.81321907043457
2001-07-23,23.664113998413086
2001-07-24,23.486042022705078
2001-07-25,24.641494750976562
2001-07-26,24.70361328125
2001-07-27,24.330888748168945
2001-07-30,24.964527130126953
2001-07-31,25.18402671813965
2001-08-01,25.221303939819336
2001-08-02,25.49048614501953
2001-08-03,25.304121017456055
2001-08-06,24.97281837463379
2001-08-07,24.91068458557129
2001-08-08,24.757457733154297
2001-08-09,24.79058074951172
2001-08-10,25.05977439880371
2001-08-13,25.34553337097168
2001-08-14,25.051496505737305
2001-08-15,25.23786163330078
2001-08-16,25.72239875793457
2001-08-17,25.72653579711914
2001-08-20,26.169689178466797
2001-08-21,26.447145462036133
2001-08-22,25.776243209838867
2001-08-23,26.099281311035156
2001-08-24,26.260784149169922
2001-08-27,26.29806137084961
2001-08-28,25.896345138549805
2001-08-29,25.730693817138672
2001-08-30,25.821809768676758
2001-08-31,25.697555541992188
2001-09-04,26.219371795654297
2001-09-05,26.972301483154297
2001-09-06,26.364967346191406
2001-09-07,26.240175247192383
2001-09-10,26.622892379760742
2001-09-17,26.281770706176758
2001-09-18,25.79092025756836
2001-09-19,25.02133560180664
2001-09-20,24.293373107910156
2001-09-21,22.754240036010742
2001-09-24,23.419815063476562
2001-09-25,24.526321411132812
2001-09-26,24.696882247924805
2001-09-27,25.416526794433594
2001-09-28,25.79092025756836
2001-10-01,25.37492561340332
2001-10-02,25.25014305114746
2001-10-03,25.39571762084961
2001-10-04,25.083749771118164
2001-10-05,25.474769592285156
2001-10-08,25.387409210205078
2001-10-09,25.37492561340332
2001-10-10,25.707712173461914
2001-10-11,25.29173469543457
2001-10-12,24.996400833129883
2001-10-15,24.98391342163086
2001-10-16,23.120309829711914
2001-10-17,22.567054748535156
2001-10-18,22.525449752807617
2001-10-19,21.730915069580078
2001-10-22,22.138591766357422
2001-10-23,22.612810134887695
2001-10-24,22.795839309692383
2001-10-25,23.253421783447266
2001-10-26,23.161909103393555
2001-10-29,22.7168025970459
2001-10-30,23.053749084472656
2001-10-31,23.091184616088867
2001-11-01,23.461414337158203
2001-11-02,23.44061851501465
2001-11-05,23.61532211303711
2001-11-06,23.523813247680664
2001-11-07,23.648609161376953
2001-11-08,23.29502296447754
2001-11-09,23.253421783447266
2001-11-12,23.095348358154297
2001-11-13,23.38653564453125
2001-11-14,23.773395538330078
2001-11-15,24.022993087768555
2001-11-16,23.79420280456543
2001-11-19,23.885711669921875
2001-11-20,23.86492156982422
2001-11-21,23.39485740661621
2001-11-23,23.773395538330078
2001-11-26,23.75259780883789
2001-11-27,23.523813247680664
2001-11-28,23.58204460144043
2001-11-29,23.22845458984375
2001-11-30,24.197690963745117
2001-12-03,23.87739372253418
2001-12-04,23.93978500366211
2001-12-05,24.30763816833496
2001-12-06,24.203149795532227
2001-12-07,24.119535446166992
2001-12-10,24.11117935180664
2001-12-11,23.8060245513916
2001-12-12,24.081920623779297
2001-12-13,24.453956604003906
2001-12-14,23.952341079711914
2001-12-17,24.871973037719727
2001-12-18,24.600265502929688
2001-12-19,24.537561416625977
2001-12-20,24.662960052490234
2001-12-21,24.700576782226562
2001-12-24,24.77165412902832
2001-12-26,24.871973037719727
2001-12-27,24.93048858642578
2001-12-28,25.001556396484375
2001-12-31,24.99737548828125
2002-01-02,24.809274673461914
2002-01-03,24.62116050720215
2002-01-04,24.270015716552734
2002-01-07,24.09864616394043
2002-01-08,23.948152542114258
2002-01-09,23.969053268432617
2002-01-10,24.05682945251465
2002-01-11,24.086105346679688
2002-01-14,23.948152542114258
2002-01-15,24.34944725036621
2002-01-16,24.43305015563965
2002-01-17,24.662960052490234
2002-01-18,24.453956604003906
2002-01-22,24.487398147583008
2002-01-23,24.43305015563965
2002-01-24,24.746564865112305
2002-01-25,24.91377067565918
2002-01-28,24.976476669311523
2002-01-29,24.612808227539062
2002-01-30,24.8009033203125
2002-01-31,25.20638656616211
2002-02-01,25.18548011779785
2002-02-04,24.989011764526367
2002-02-05,24.750730514526367
2002-02-06,25.001556396484375
2002-02-07,24.616973876953125
2002-02-08,24.91794776916504
2002-02-11,24.972299575805664
2002-02-12,25.060091018676758
2002-02-13,25.10188102722168
2002-02-14,25.097688674926758
2002-02-15,25.49481201171875
2002-02-19,25.31088638305664
2002-02-20,26.063308715820312
2002-02-21,25.540794372558594
2002-02-22,26.29323387145996
2002-02-25,26.426992416381836
2002-02-26,26.326662063598633
2002-02-27,26.23887825012207
2002-02-28,26.167835235595703
2002-03-01,26.72378921508789
2002-03-04,26.63599395751953
2002-03-05,26.12601661682129
2002-03-06,26.512454986572266
2002-03-07,26.247825622558594
2002-03-08,26.3696346282959
2002-03-11,26.0000057220459
2002-03-12,26.735065460205078
2002-03-13,26.634252548217773
2002-03-14,26.562850952148438
2002-03-15,27.239105224609375
2002-03-18,27.029085159301758
2002-03-19,27.176109313964844
2002-03-20,27.066884994506836
2002-03-21,26.6258602142334
2002-03-22,26.743480682373047
2002-03-25,26.646848678588867
2002-03-26,26.873674392700195
2002-03-27,26.936681747436523
2002-03-28,27.155101776123047
2002-04-01,26.634252548217773
2002-04-02,27.13410186767578
2002-04-03,26.945077896118164
2002-04-04,27.092086791992188
2002-04-05,26.90308380126953
2002-04-08,27.029085159301758
2002-04-09,27.050092697143555
2002-04-10,27.7137393951416
2002-04-11,27.310501098632812
2002-04-12,27.814558029174805
2002-04-15,27.230703353881836
2002-04-16,27.667530059814453
2002-04-17,27.28531265258789
2002-04-18,27.07948875427246
2002-04-19,27.31471061706543
2002-04-22,27.302101135253906
2002-04-23,26.915685653686523
2002-04-24,27.407106399536133
2002-04-25,26.98708152770996
2002-04-26,27.32731056213379
2002-04-29,26.772872924804688
2002-04-30,27.352516174316406
2002-05-01,27.218120574951172
2002-05-02,27.869152069091797
2002-05-03,27.482723236083984
2002-05-06,27.436532974243164
2002-05-07,27.129892349243164
2002-05-08,27.688539505004883
2002-05-09,27.234912872314453
2002-05-10,27.449125289916992
2002-05-13,27.91535758972168
2002-05-14,27.74315071105957
2002-05-15,27.74315071105957
2002-05-16,27.839754104614258
2002-05-17,27.72216033935547
2002-05-20,27.47011947631836
2002-05-21,27.428112030029297
2002-05-22,27.63813591003418
2002-05-23,27.72216033935547
2002-05-24,27.365114212036133
2002-05-28,27.239105224609375
2002-05-29,27.062679290771484
2002-05-30,27.184494018554688
2002-05-31,27.268512725830078
2002-06-03,26.915685653686523
2002-06-04,27.02488899230957
2002-06-05,27.548175811767578
2002-06-06,27.227453231811523
2002-06-07,27.244325637817383
2002-06-10,27.240110397338867
2002-06-11,26.9953556060791
2002-06-12,27.700092315673828
2002-06-13,27.34560775756836
2002-06-14,27.18524169921875
2002-06-17,27.36669921875
2002-06-18,27.261207580566406
2002-06-19,26.927831649780273
2002-06-20,27.23166847229004
2002-06-21,26.417213439941406
2002-06-24,26.539587020874023
2002-06-25,25.931901931762695
2002-06-26,26.269500732421875
2002-06-27,26.353906631469727
2002-06-28,26.164005279541016
2002-07-01,26.47629165649414
2002-07-02,25.775775909423828
2002-07-03,25.86859703063965
2002-07-05,26.611331939697266
2002-07-08,25.94878578186035
2002-07-09,25.632287979125977
2002-07-10,25.320024490356445
2002-07-11,24.89800453186035
2002-07-12,24.2650089263916
2002-07-15,23.74172592163086
2002-07-16,23.442108154296875
2002-07-17,23.256418228149414
2002-07-18,22.97791290283203
2002-07-19,22.35757064819336
2002-07-22,22.366003036499023
2002-07-23,23.63622283935547
2002-07-24,24.307214736938477
2002-07-25,24.63214683532715
2002-07-26,24.716554641723633
2002-07-29,24.83892059326172
2002-07-30,24.99928092956543
2002-07-31,25.763111114501953
2002-08-01,25.446609497070312
2002-08-02,25.320024490356445
2002-08-05,24.758747100830078
2002-08-06,24.67435073852539
2002-08-07,25.163864135742188
2002-08-08,25.57320785522461
2002-08-09,25.252485275268555
2002-08-12,25.269371032714844
2002-08-13,25.04993438720703
2002-08-14,25.273591995239258
2002-08-15,25.028827667236328
2002-08-16,25.00773048400879
2002-08-19,24.885347366333008
2002-08-20,24.919111251831055
2002-08-21,25.298904418945312
2002-08-22,25.159648895263672
2002-08-23,24.83470916748047
2002-08-26,24.902223587036133
2002-08-27,25.062591552734375
2002-08-28,24.860031127929688
2002-08-29,24.885347366333008
2002-08-30,25.252485275268555
2002-09-03,24.66168212890625
2002-09-04,25.090112686157227
2002-09-05,25.365821838378906
2002-09-06,25.488828659057617
2002-09-09,25.59913444519043
2002-09-10,25.713638305664062
2002-09-11,25.616090774536133
2002-09-12,25.259780883789062
2002-09-13,25.09435272216797
2002-09-16,25.213123321533203
2002-09-17,24.58957290649414
2002-09-18,24.44960594177246
2002-09-19,24.182363510131836
2002-09-20,24.390213012695312
2002-09-23,24.2332706451416
2002-09-24,23.647907257080078
2002-09-25,24.139951705932617
2002-09-26,24.46231460571289
2002-09-27,24.369007110595703
2002-09-30,24.025428771972656
2002-10-01,24.50050163269043
2002-10-02,24.152677536010742
2002-10-03,24.17811393737793
2002-10-04,23.703033447265625
2002-10-07,23.46550750732422
2002-10-08,23.223718643188477
2002-10-09,22.57473373413086
2002-10-10,22.90559196472168
2002-10-11,23.4230899810791
2002-10-14,23.698795318603516
2002-10-15,24.14842987060547
2002-10-16,23.85999298095703
2002-10-17,24.08905029296875
2002-10-18,24.1144962310791
2002-10-21,24.042387008666992
2002-10-22,21.420969009399414
2002-10-23,21.938461303710938
2002-10-24,21.480361938476562
2002-10-25,21.505809783935547
2002-10-28,21.272512435913086
2002-10-29,21.51428985595703
2002-10-30,21.577917098999023
2002-10-31,21.84514808654785
2002-11-01,21.739107131958008
2002-11-04,21.27674674987793
2002-11-05,21.768795013427734
2002-11-06,21.420969009399414
2002-11-07,21.52277946472168
2002-11-08,21.454904556274414
2002-11-11,21.20888328552246
2002-11-12,21.085866928100586
2002-11-13,21.420969009399414
2002-11-14,21.480361938476562
2002-11-15,21.594877243041992
2002-11-18,21.37006378173828
2002-11-19,21.67547607421875
2002-11-20,21.76030731201172
2002-11-21,21.416730880737305
2002-11-22,21.633052825927734
2002-11-25,21.32764434814453
2002-11-26,21.174949645996094
2002-11-27,21.527013778686523
2002-11-29,21.34463119506836
2002-12-02,21.535484313964844
2002-12-03,21.633052825927734
2002-12-04,21.825075149536133
2002-12-05,20.6090087890625
2002-12-06,20.224992752075195
2002-12-09,19.883647918701172
2002-12-10,20.45114517211914
2002-12-11,19.9604434967041
2002-12-12,19.648971557617188
2002-12-13,19.94764518737793
2002-12-16,20.075654983520508
2002-12-17,19.964710235595703
2002-12-18,20.054317474365234
2002-12-19,19.776968002319336
2002-12-20,20.08845329284668
2002-12-23,19.990318298339844
2002-12-24,20.041515350341797
2002-12-26,19.98177719116211
2002-12-27,19.926311492919922
2002-12-30,20.03725242614746
2002-12-31,20.25486183166504
2003-01-02,20.2463321685791
2003-01-03,20.156723022460938
2003-01-06,20.370073318481445
2003-01-07,20.092716217041016
2003-01-08,19.819644927978516
2003-01-09,19.94764518737793
2003-01-10,19.755634307861328
2003-01-13,19.70016098022461
2003-01-14,19.883647918701172
2003-01-15,19.704431533813477
2003-01-16,19.772705078125
2003-01-17,19.648971557617188
2003-01-21,19.392948150634766
2003-01-22,19.388681411743164
2003-01-23,19.3844051361084
2003-01-24,19.107072830200195
2003-01-27,19.16680908203125
2003-01-28,19.58922004699707
2003-01-29,19.456953048706055
2003-01-30,19.414283752441406
2003-01-31,19.76416015625
2003-02-03,19.94764518737793
2003-02-04,19.776968002319336
2003-02-05,19.508155822753906
2003-02-06,19.316150665283203
2003-02-07,19.200929641723633
2003-02-10,19.27774429321289
2003-02-11,19.09853172302246
2003-02-12,19.060134887695312
2003-02-13,18.991865158081055
2003-02-14,19.004655838012695
2003-02-18,19.20947265625
2003-02-19,19.371618270874023
2003-02-20,19.435623168945312
2003-02-21,19.619091033935547
2003-02-24,19.4953556060791
2003-02-25,19.721492767333984
2003-02-26,19.448423385620117
2003-02-27,19.70870018005371
2003-02-28,19.555086135864258
2003-03-03,19.414283752441406
2003-03-04,19.252140045166016
2003-03-05,19.088768005371094
2003-03-06,19.088768005371094
2003-03-07,18.929706573486328
2003-03-10,18.654542922973633
2003-03-11,18.740528106689453
2003-03-12,18.706125259399414
2003-03-13,18.95979118347168
2003-03-14,18.964094161987305
2003-03-17,19.43271255493164
2003-03-18,19.561695098876953
2003-03-19,19.540185928344727
2003-03-20,19.38541603088379
2003-03-21,19.626174926757812
2003-03-24,19.36822509765625
2003-03-25,19.441322326660156
2003-03-26,19.286531448364258
2003-03-27,19.518701553344727
2003-03-28,19.626174926757812
2003-03-31,19.544490814208984
2003-04-01,19.583189010620117
2003-04-02,19.944337844848633
2003-04-03,19.832555770874023
2003-04-04,19.897029876708984
2003-04-07,19.952926635742188
2003-04-08,20.099098205566406
2003-04-09,19.87982940673828
2003-04-10,19.931425094604492
2003-04-11,20.00022315979004
2003-04-14,20.25386619567871
2003-04-15,20.382848739624023
2003-04-16,20.228078842163086
2003-04-17,20.412954330444336
2003-04-21,20.31406593322754
2003-04-22,21.45337677001953
2003-04-23,21.393186569213867
2003-04-24,21.328691482543945
2003-04-25,21.148122787475586
2003-04-28,21.479164123535156
2003-04-29,21.595252990722656
2003-04-30,21.397483825683594
2003-05-01,21.393186569213867
2003-05-02,21.67262840270996
2003-05-05,21.75002670288086
2003-05-06,21.55225372314453
2003-05-07,21.74573516845703
2003-05-08,21.49637222290039
2003-05-09,21.655433654785156
2003-05-12,21.595252990722656
2003-05-13,21.406076431274414
2003-05-14,21.479164123535156
2003-05-15,21.9434871673584
2003-05-16,21.625335693359375
2003-05-19,21.328691482543945
2003-05-20,21.35448455810547
2003-05-21,21.56515121459961
2003-05-22,21.86180305480957
2003-05-23,21.771514892578125
2003-05-27,21.977874755859375
2003-05-28,22.167043685913086
2003-05-29,22.30033302307129
2003-05-30,22.326126098632812
2003-06-02,22.377716064453125
2003-06-03,22.502397537231445
2003-06-04,22.65818214416504
2003-06-05,22.489416122436523
2003-06-06,22.571636199951172
2003-06-09,22.718765258789062
2003-06-10,22.9481201171875
2003-06-11,23.15583038330078
2003-06-12,23.40680503845215
2003-06-13,22.9005069732666
2003-06-16,23.489044189453125
2003-06-17,23.151498794555664
2003-06-18,22.913494110107422
2003-06-19,22.67550277709961
2003-06-20,22.705778121948242
2003-06-23,22.87453269958496
2003-06-24,22.939456939697266
2003-06-25,22.632230758666992
2003-06-26,22.47210693359375
2003-06-27,22.48508644104004
2003-06-30,22.562971115112305
2003-07-01,22.610584259033203
2003-07-02,22.627885818481445
2003-07-03,22.51970100402832
2003-07-07,22.697118759155273
2003-07-08,22.80531120300293
2003-07-09,22.67550277709961
2003-07-10,22.718765258789062
2003-07-11,22.762041091918945
2003-07-14,22.614917755126953
2003-07-15,22.407194137573242
2003-07-16,22.242746353149414
2003-07-17,21.853286743164062
2003-07-18,21.896562576293945
2003-07-21,21.70615577697754
2003-07-22,22.134557723999023
2003-07-23,21.76673698425293
2003-07-24,21.67152976989746
2003-07-25,21.459497451782227
2003-07-28,21.186872482299805
2003-07-29,21.104652404785156
2003-07-30,20.987812042236328
2003-07-31,20.944530487060547
2003-08-01,20.50313949584961
2003-08-04,20.827699661254883
2003-08-05,20.78874969482422
2003-08-06,20.771438598632812
2003-08-07,20.823383331298828
2003-08-08,20.970500946044922
2003-08-11,20.935876846313477
2003-08-12,21.031078338623047
2003-08-13,21.165239334106445
2003-08-14,21.749431610107422
2003-08-15,21.740772247314453
2003-08-18,21.667205810546875
2003-08-19,21.801355361938477
2003-08-20,21.749431610107422
2003-08-21,21.983102798461914
2003-08-22,21.507095336914062
2003-08-25,21.719144821166992
2003-08-26,21.732118606567383
2003-08-27,21.810012817382812
2003-08-28,21.987443923950195
2003-08-29,22.11725425720215
2003-09-02,22.411518096923828
2003-09-03,22.716434478759766
2003-09-04,22.559627532958984
2003-09-05,22.333110809326172
2003-09-08,22.30698013305664
2003-09-09,22.1109619140625
2003-09-10,21.967195510864258
2003-09-11,21.8757381439209
2003-09-12,21.910572052001953
2003-09-15,22.176294326782227
2003-09-16,22.354904174804688
2003-09-17,22.202430725097656
2003-09-18,22.354904174804688
