Date,WDC
2000-12-07,1.472720980644226
2000-12-08,1.5482449531555176
2000-12-11,1.9636280536651611
2000-12-12,2.0769147872924805
2000-12-13,1.7748181819915771
2000-12-14,1.699292778968811
2000-12-15,1.6615313291549683
2000-12-18,1.5860071182250977
2000-12-19,1.472720980644226
2000-12-20,1.3971964120864868
2000-12-21,1.5860071182250977
2000-12-22,1.699292778968811
2000-12-26,1.510482907295227
2000-12-27,1.434959053993225
2000-12-28,1.510482907295227
2000-12-29,1.472720980644226
2001-01-02,1.3971964120864868
2001-01-03,1.699292778968811
2001-01-04,1.9636280536651611
2001-01-05,1.9636280536651611
2001-01-08,1.9636280536651611
2001-01-09,2.1524386405944824
2001-01-10,2.3034861087799072
2001-01-11,2.379009962081909
2001-01-12,2.3034861087799072
2001-01-16,2.3034861087799072
2001-01-17,2.3034861087799072
2001-01-18,2.341247320175171
2001-01-19,2.227961540222168
2001-01-22,2.6433441638946533
2001-01-23,2.945441484451294
2001-01-24,3.1342520713806152
2001-01-25,2.907679319381714
2001-01-26,2.4922964572906494
2001-01-29,2.7188689708709717
2001-01-30,2.888042688369751
2001-01-31,3.190138816833496
2001-02-01,3.075342893600464
2001-02-02,2.839707374572754
2001-02-05,2.9001266956329346
2001-02-06,2.7672042846679688
2001-02-07,2.634281635284424
2001-02-08,2.5919880867004395
2001-02-09,2.5376107692718506
2001-02-12,2.9363784790039062
2001-02-13,3.0330493450164795
2001-02-14,2.9605464935302734
2001-02-15,3.1599299907684326
2001-02-16,3.0088813304901123
2001-02-20,2.7188689708709717
2001-02-21,2.6040730476379395
2001-02-22,2.6282401084899902
2001-02-23,2.598029851913452
2001-02-26,2.706784725189209
2001-02-27,2.5919880867004395
2001-02-28,2.4892756938934326
2001-03-01,2.326143741607666
2001-03-02,2.356353521347046
2001-03-05,2.2959342002868652
2001-03-06,2.501359701156616
2001-03-07,2.6705334186553955
2001-03-08,2.658449649810791
2001-03-09,2.5376107692718506
2001-03-12,2.477191925048828
2001-03-13,2.2959342002868652
2001-03-14,2.326143741607666
2001-03-15,2.495316982269287
2001-03-16,2.428856372833252
2001-03-19,2.5678210258483887
2001-03-20,2.356353521347046
2001-03-21,2.3986470699310303
2001-03-22,2.4167733192443848
2001-03-23,2.549694538116455
2001-03-26,2.5376107692718506
2001-03-27,2.6524078845977783
2001-03-28,2.6161563396453857
2001-03-29,2.7551212310791016
2001-03-30,2.8759591579437256
2001-04-02,2.9001266956329346
2001-04-03,2.5617787837982178
2001-04-04,2.326143741607666
2001-04-05,2.4892756938934326
2001-04-06,2.4167733192443848
2001-04-09,2.440939426422119
2001-04-10,2.821580410003662
2001-04-11,2.894084930419922
2001-04-12,3.027007818222046
2001-04-16,3.165971517562866
2001-04-17,3.0511746406555176
2001-04-18,3.226391553878784
2001-04-19,3.2445170879364014
2001-04-20,3.093467950820923
2001-04-23,3.0390918254852295
2001-04-24,3.0813848972320557
2001-04-25,3.15388822555542
2001-04-26,3.0572168827056885
2001-04-27,3.0511746406555176
2001-04-30,3.2143068313598633
2001-05-01,3.3170201778411865
2001-05-02,3.2384748458862305
2001-05-03,3.2566006183624268
2001-05-04,3.2203495502471924
2001-05-07,3.2203495502471924
2001-05-08,3.165971517562866
2001-05-09,3.0874266624450684
2001-05-10,3.0511746406555176
2001-05-11,3.002840042114258
2001-05-14,2.9907562732696533
2001-05-15,3.0149238109588623
2001-05-16,3.1720142364501953
2001-05-17,3.075342893600464
2001-05-18,3.0330493450164795
2001-05-21,3.0813848972320557
2001-05-22,2.9726297855377197
2001-05-23,2.94242000579834
2001-05-24,2.9605464935302734
2001-05-25,2.94242000579834
2001-05-29,2.7188689708709717
2001-05-30,2.549694538116455
2001-05-31,2.6040730476379395
2001-06-01,2.6826171875
2001-06-04,2.6403236389160156
2001-06-05,2.6524078845977783
2001-06-06,2.44698166847229
2001-06-07,2.4167733192443848
2001-06-08,2.4046878814697266
2001-06-11,2.1811368465423584
2001-06-12,2.114675998687744
2001-06-13,1.9877947568893433
2001-06-14,1.9455015659332275
2001-06-15,2.096550464630127
2001-06-18,1.8729978799819946
2001-06-19,1.8729978799819946
2001-06-20,1.9394599199295044
2001-06-21,2.0723824501037598
2001-06-22,2.04217267036438
2001-06-25,1.9334172010421753
2001-06-26,2.0542566776275635
2001-06-27,2.0844664573669434
2001-06-28,2.2053048610687256
2001-06-29,2.386563301086426
2001-07-02,2.096550464630127
2001-07-03,2.1328012943267822
2001-07-05,2.1388437747955322
2001-07-06,1.9757109880447388
2001-07-09,2.0240478515625
2001-07-10,1.8850829601287842
2001-07-11,1.8971660137176514
2001-07-12,1.9273762702941895
2001-07-13,1.9273762702941895
2001-07-16,1.9092508554458618
2001-07-17,1.8911244869232178
2001-07-18,1.8911244869232178
2001-07-19,1.9152926206588745
2001-07-20,1.9334172010421753
2001-07-23,1.8729978799819946
2001-07-24,1.7823697328567505
2001-07-25,1.8125793933868408
2001-07-26,2.0240478515625
2001-07-27,2.0723824501037598
2001-07-30,2.030089855194092
2001-07-31,2.1207172870635986
2001-08-01,2.2717666625976562
2001-08-02,2.229473352432251
2001-08-03,2.289891242980957
2001-08-06,2.4228146076202393
2001-08-07,2.374479293823242
2001-08-08,2.2475972175598145
2001-08-09,2.289891242980957
2001-08-10,2.229473352432251
2001-08-13,2.2475972175598145
2001-08-14,2.235513925552368
2001-08-15,2.150928020477295
2001-08-16,2.2053048610687256
2001-08-17,2.1992623805999756
2001-08-20,2.1871793270111084
2001-08-21,2.114675998687744
2001-08-22,2.229473352432251
2001-08-23,2.169053316116333
2001-08-24,2.193220615386963
2001-08-27,2.1328012943267822
2001-08-28,2.1086342334747314
2001-08-29,2.036130905151367
2001-08-30,1.9394599199295044
2001-08-31,1.9213337898254395
2001-09-04,1.8488311767578125
2001-09-05,2.1569700241088867
2001-09-06,1.9334172010421753
2001-09-07,1.9757109880447388
2001-09-10,1.9757109880447388
2001-09-17,1.7340341806411743
2001-09-18,1.6615313291549683
2001-09-19,1.6917403936386108
2001-09-20,1.5346505641937256
2001-09-21,1.3352667093276978
2001-09-24,1.419853687286377
2001-09-25,1.431937575340271
2001-09-26,1.268805742263794
2001-09-27,1.2385965585708618
2001-09-28,1.3110994100570679
2001-10-01,1.4742310047149658
2001-10-02,1.4379795789718628
2001-10-03,1.6917403936386108
2001-10-04,1.6313213109970093
2001-10-05,1.6011110544204712
2001-10-08,1.5648601055145264
2001-10-09,1.4983993768692017
2001-10-10,1.510482907295227
2001-10-11,1.6313213109970093
2001-10-12,1.5709023475646973
2001-10-15,1.5346505641937256
2001-10-16,1.540692925453186
2001-10-17,1.6011110544204712
2001-10-18,1.6615313291549683
2001-10-19,1.8729978799819946
2001-10-22,1.8911244869232178
2001-10-23,1.9575856924057007
2001-10-24,2.114675998687744
2001-10-25,2.0119640827178955
2001-10-26,2.1086342334747314
2001-10-29,1.9757109880447388
2001-10-30,2.0542566776275635
2001-10-31,2.0240478515625
2001-11-01,2.0542566776275635
2001-11-02,2.4107308387756348
2001-11-05,2.3140597343444824
2001-11-06,2.4167733192443848
2001-11-07,2.386563301086426
2001-11-08,2.5678210258483887
2001-11-09,2.45906662940979
2001-11-12,2.555736541748047
2001-11-13,2.579904556274414
2001-11-14,2.6463661193847656
2001-11-15,2.5617787837982178
2001-11-16,2.5194849967956543
2001-11-19,2.6282401084899902
2001-11-20,2.368436813354492
2001-11-21,2.6040730476379395
2001-11-23,2.7490785121917725
2001-11-26,2.9847145080566406
2001-11-27,2.8034558296203613
2001-11-28,2.6705334186553955
2001-11-29,2.736994743347168
2001-11-30,2.845749616622925
2001-12-03,2.8034558296203613
2001-12-04,2.8578336238861084
2001-12-05,2.9363784790039062
2001-12-06,3.1720142364501953
2001-12-07,3.395564317703247
2001-12-10,3.2686853408813477
2001-12-11,3.6251583099365234
2001-12-12,3.709745168685913
2001-12-13,3.655367374420166
2001-12-14,3.455984592437744
2001-12-17,3.619117021560669
2001-12-18,3.77016544342041
2001-12-19,3.5768239498138428
2001-12-20,3.335145950317383
2001-12-21,3.685577392578125
2001-12-24,3.685577392578125
2001-12-26,3.897045373916626
2001-12-27,4.096427917480469
2001-12-28,3.9272561073303223
2001-12-31,3.7882909774780273
2002-01-02,3.709745168685913
2002-01-03,3.709745168685913
2002-01-04,3.897045373916626
2002-01-07,4.144764423370361
2002-01-08,4.229351043701172
2002-01-09,4.531447410583496
2002-01-10,4.440821170806885
2002-01-11,4.471027851104736
2002-01-14,4.126639366149902
2002-01-15,4.217268466949463
2002-01-16,4.235393524169922
2002-01-17,4.1991424560546875
2002-01-18,3.9030869007110596
2002-01-22,4.22330904006958
2002-01-23,4.259560585021973
2002-01-24,4.295813083648682
2002-01-25,4.1628899574279785
2002-01-28,4.102471351623535
2002-01-29,4.1387224197387695
2002-01-30,3.9212145805358887
2002-01-31,3.7762069702148438
2002-02-01,3.455984592437744
2002-02-04,3.3411877155303955
2002-02-05,3.395564317703247
2002-02-06,3.5345304012298584
2002-02-07,3.58890700340271
2002-02-08,3.4680683612823486
2002-02-11,3.7762069702148438
2002-02-12,3.7459967136383057
2002-02-13,3.6251583099365234
2002-02-14,3.703704357147217
2002-02-15,3.6130752563476562
2002-02-19,3.2324330806732178
2002-02-20,3.7762069702148438
2002-02-21,3.510362148284912
2002-02-22,3.4439003467559814
2002-02-25,3.558696746826172
2002-02-26,3.6493279933929443
2002-02-27,3.7580811977386475
2002-02-28,3.510362148284912
2002-03-01,3.715787410736084
2002-03-04,4.126639366149902
2002-03-05,3.9937169551849365
2002-03-06,4.1991424560546875
2002-03-07,4.011843204498291
2002-03-08,3.975590467453003
2002-03-11,4.078304290771484
2002-03-12,4.005799770355225
2002-03-13,3.7520387172698975
2002-03-14,3.6251583099365234
2002-03-15,3.631200075149536
2002-03-18,3.6493279933929443
2002-03-19,3.58890700340271
2002-03-20,3.600990056991577
2002-03-21,3.6372432708740234
2002-03-22,3.655367374420166
2002-03-25,3.631200075149536
2002-03-26,3.7459967136383057
2002-03-27,3.721829652786255
2002-03-28,3.764122247695923
2002-04-01,3.697662353515625
2002-04-02,3.619117021560669
2002-04-03,3.6251583099365234
2002-04-04,3.987673282623291
2002-04-05,4.011843204498291
2002-04-08,4.08434534072876
2002-04-09,3.9937169551849365
2002-04-10,3.9937169551849365
2002-04-11,3.897045373916626
2002-04-12,4.078304290771484
2002-04-15,4.271646022796631
2002-04-16,4.350191116333008
2002-04-17,4.410610675811768
2002-04-18,4.525406360626221
2002-04-19,4.489153861999512
2002-04-22,4.313939094543457
2002-04-23,4.265603542327881
2002-04-24,3.9272561073303223
2002-04-25,4.017884731292725
2002-04-26,3.655367374420166
2002-04-29,3.7399544715881348
2002-04-30,3.7399544715881348
2002-05-01,3.673494338989258
2002-05-02,3.679537057876587
2002-05-03,3.5949490070343018
2002-05-06,3.0813848972320557
2002-05-07,2.5255274772644043
2002-05-08,2.94242000579834
2002-05-09,2.9907562732696533
2002-05-10,2.948462724685669
2002-05-13,2.9001266956329346
2002-05-14,3.1720142364501953
2002-05-15,3.250558853149414
2002-05-16,3.425774574279785
2002-05-17,3.3411877155303955
2002-05-20,3.190138816833496
2002-05-21,2.9545047283172607
2002-05-22,2.9545047283172607
2002-05-23,2.9182522296905518
2002-05-24,2.6826171875
2002-05-28,2.869917392730713
2002-05-29,2.8094980716705322
2002-05-30,2.797414541244507
2002-05-31,2.7792880535125732
2002-06-03,2.598029851913452
2002-06-04,2.688659906387329
2002-06-05,2.7188689708709717
2002-06-06,2.7188689708709717
2002-06-07,2.6826171875
2002-06-10,2.4892756938934326
2002-06-11,2.3321852684020996
2002-06-12,2.386563301086426
2002-06-13,2.428856372833252
2002-06-14,2.4711499214172363
2002-06-17,2.5617787837982178
2002-06-18,2.5617787837982178
2002-06-19,2.477191925048828
2002-06-20,2.356353521347046
2002-06-21,2.1328012943267822
2002-06-24,2.301976203918457
2002-06-25,2.0542566776275635
2002-06-26,1.9092508554458618
2002-06-27,1.9334172010421753
2002-06-28,1.9636280536651611
2002-07-01,2.114675998687744
2002-07-02,2.1871793270111084
2002-07-03,2.114675998687744
2002-07-05,2.45906662940979
2002-07-08,2.301976203918457
2002-07-09,2.356353521347046
2002-07-10,2.44698166847229
2002-07-11,2.477191925048828
2002-07-12,2.585946559906006
2002-07-15,2.549694538116455
2002-07-16,2.5617787837982178
2002-07-17,2.610114097595215
2002-07-18,2.350311040878296
2002-07-19,2.368436813354492
2002-07-22,1.8729978799819946
2002-07-23,1.9213337898254395
2002-07-24,1.8427889347076416
2002-07-25,1.8669570684432983
2002-07-26,2.1992623805999756
2002-07-29,2.8094980716705322
2002-07-30,2.7672042846679688
2002-07-31,2.6826171875
2002-08-01,2.658449649810791
2002-08-02,2.598029851913452
2002-08-05,2.507401704788208
2002-08-06,2.7732465267181396
2002-08-07,2.8276240825653076
2002-08-08,3.1357619762420654
2002-08-09,2.9303369522094727
2002-08-12,3.0149238109588623
2002-08-13,2.9001266956329346
2002-08-14,3.0874266624450684
2002-08-15,3.141803741455078
2002-08-16,3.1720142364501953
2002-08-19,3.2868103981018066
2002-08-20,3.2324330806732178
2002-08-21,3.1720142364501953
2002-08-22,3.226391553878784
2002-08-23,3.0813848972320557
2002-08-26,3.0209648609161377
2002-08-27,2.676574945449829
2002-08-28,2.3986470699310303
2002-08-29,2.428856372833252
2002-08-30,2.44698166847229
2002-09-03,2.4711499214172363
2002-09-04,2.501359701156616
2002-09-05,2.501359701156616
2002-09-06,2.598029851913452
2002-09-09,2.6826171875
2002-09-10,2.8094980716705322
2002-09-11,2.8578336238861084
2002-09-12,2.730952739715576
2002-09-13,2.8034558296203613
2002-09-16,2.6705334186553955
2002-09-17,2.743037223815918
2002-09-18,2.7188689708709717
2002-09-19,2.610114097595215
2002-09-20,2.507401704788208
2002-09-23,2.326143741607666
2002-09-24,2.4167733192443848
2002-09-25,2.585946559906006
2002-09-26,2.730952739715576
2002-09-27,2.6161563396453857
2002-09-30,2.839707374572754
2002-10-01,2.9786720275878906
2002-10-02,2.9786720275878906
2002-10-03,2.894084930419922
2002-10-04,2.888042688369751
2002-10-07,2.869917392730713
2002-10-08,2.8759591579437256
2002-10-09,2.888042688369751
2002-10-10,2.9907562732696533
2002-10-11,3.0813848972320557
2002-10-14,2.9907562732696533
2002-10-15,3.0813848972320557
2002-10-16,2.9907562732696533
2002-10-17,3.4439003467559814
2002-10-18,3.619117021560669
2002-10-21,3.866835355758667
2002-10-22,3.8185017108917236
2002-10-23,3.8547515869140625
2002-10-24,3.7459967136383057
2002-10-25,3.655367374420166
2002-10-28,3.8547515869140625
2002-10-29,3.800374984741211
2002-10-30,3.7762069702148438
2002-10-31,3.7399544715881348
2002-11-01,4.229351043701172
2002-11-04,4.259560585021973
2002-11-05,4.229351043701172
2002-11-06,4.489153861999512
2002-11-07,4.350191116333008
2002-11-08,4.5012383460998535
2002-11-11,4.4468607902526855
2002-11-12,4.4649882316589355
2002-11-13,4.664371490478516
2002-11-14,4.779168128967285
2002-11-15,4.761041164398193
2002-11-18,4.748957633972168
2002-11-19,4.652287483215332
2002-11-20,4.736873626708984
2002-11-21,4.881878852844238
2002-11-22,4.942299842834473
2002-11-25,5.075221538543701
2002-11-26,4.972510814666748
2002-11-27,5.250438213348389
2002-11-29,5.105430603027344
2002-12-02,5.3773193359375
2002-12-03,5.051054954528809
2002-12-04,4.694580554962158
2002-12-05,4.410610675811768
2002-12-06,4.4649882316589355
2002-12-09,3.9997575283050537
2002-12-10,4.4649882316589355
2002-12-11,4.434778690338135
2002-12-12,4.344147682189941
2002-12-13,4.108513355255127
2002-12-16,4.259560585021973
2002-12-17,4.187058925628662
2002-12-18,3.915170431137085
2002-12-19,3.9091298580169678
2002-12-20,4.072261810302734
2002-12-23,3.897045373916626
2002-12-24,4.078304290771484
2002-12-26,4.005799770355225
2002-12-27,3.9030869007110596
2002-12-30,3.8185017108917236
2002-12-31,3.86079478263855
2003-01-02,4.150806427001953
2003-01-03,4.28372859954834
2003-01-06,4.694580554962158
2003-01-07,4.924175262451172
2003-01-08,4.646245002746582
2003-01-09,4.9181318283081055
2003-01-10,4.5918684005737305
2003-01-13,4.5012383460998535
2003-01-14,4.652287483215332
2003-01-15,4.531447410583496
2003-01-16,4.616035461425781
2003-01-17,4.241434574127197
2003-01-21,4.30185604095459
2003-01-22,4.313939094543457
2003-01-23,4.471027851104736
2003-01-24,4.924175262451172
2003-01-27,4.827502727508545
2003-01-28,5.0268874168396
2003-01-29,5.069181442260742
2003-01-30,4.893963813781738
2003-01-31,4.803334712982178
2003-02-03,4.779168128967285
2003-02-04,4.761041164398193
2003-02-05,4.730830669403076
2003-02-06,4.682495594024658
2003-02-07,4.477071285247803
2003-02-10,4.471027851104736
2003-02-11,4.561659336090088
2003-02-12,4.380400657653809
2003-02-13,4.241434574127197
2003-02-14,4.289769649505615
2003-02-18,4.5012383460998535
2003-02-19,4.410610675811768
2003-02-20,4.422693729400635
2003-02-21,4.537489891052246
2003-02-24,4.640203952789307
2003-02-25,4.742915630340576
2003-02-26,4.803334712982178
2003-02-27,4.839587211608887
2003-02-28,4.912088871002197
2003-03-03,4.742915630340576
2003-03-04,4.622077465057373
2003-03-05,4.676454544067383
2003-03-06,4.7972941398620605
2003-03-07,4.706663608551025
2003-03-10,4.700622081756592
2003-03-11,4.676454544067383
2003-03-12,4.326024055480957
2003-03-13,4.489153861999512
2003-03-14,4.313939094543457
2003-03-17,4.5979084968566895
2003-03-18,4.809377193450928
2003-03-19,4.682495594024658
2003-03-20,4.688538551330566
2003-03-21,4.924175262451172
2003-03-24,4.815419673919678
2003-03-25,5.014804363250732
2003-03-26,5.177934646606445
2003-03-27,5.582745552062988
2003-03-28,5.546493053436279
2003-03-31,5.473989963531494
2003-04-01,5.697540283203125
2003-04-02,5.999638557434082
2003-04-03,6.017763614654541
2003-04-04,5.643161773681641
2003-04-07,5.443779945373535
2003-04-08,5.183977127075195
2003-04-09,5.196059703826904
2003-04-10,5.274606227874756
2003-04-11,5.3773193359375
2003-04-14,5.528367042541504
2003-04-15,5.600870132446289
2003-04-16,5.643161773681641
2003-04-17,5.739834785461426
2003-04-21,5.836503505706787
2003-04-22,5.890883445739746
2003-04-23,5.70358419418335
2003-04-24,5.582745552062988
2003-04-25,5.5887861251831055
2003-04-28,5.5887861251831055
2003-04-29,5.6189961433410645
2003-04-30,5.637120723724365
2003-05-01,5.661290168762207
2003-05-02,5.776085376739502
2003-05-05,5.957345008850098
2003-05-06,5.9452595710754395
2003-05-07,5.848588466644287
2003-05-08,5.679414749145508
2003-05-09,5.721709251403809
2003-05-12,6.331943988800049
2003-05-13,6.742794513702393
2003-05-14,6.664250373840332
2003-05-15,6.821340560913086
2003-05-16,6.857591152191162
2003-05-19,6.476950168609619
2003-05-20,6.350071430206299
2003-05-21,6.337986946105957
2003-05-22,6.561538219451904
2003-05-23,6.4648661613464355
2003-05-27,7.0690598487854
2003-05-28,7.165729522705078
2003-05-29,7.510123252868652
2003-05-30,7.5644989013671875
2003-06-02,7.624920845031738
2003-06-03,7.6430439949035645
2003-06-04,7.498039245605469
2003-06-05,7.745755195617676
2003-06-06,7.165729522705078
2003-06-09,7.038851261138916
2003-06-10,6.845508098602295
2003-06-11,6.918012619018555
2003-06-12,7.038851261138916
2003-06-13,6.845508098602295
2003-06-16,7.183855056762695
2003-06-17,7.31073522567749
2003-06-18,7.5403313636779785
2003-06-19,7.123435974121094
2003-06-20,6.839466094970703
2003-06-23,6.7971720695495605
2003-06-24,6.495075702667236
2003-06-25,6.458824634552002
2003-06-26,6.6219563484191895
2003-06-27,6.452783107757568
2003-06-30,6.223188400268555
2003-07-01,7.183855056762695
2003-07-02,7.7517991065979
2003-07-03,7.673250675201416
2003-07-07,7.945137023925781
2003-07-08,7.7215895652771
2003-07-09,7.661169528961182
2003-07-10,7.461784362792969
2003-07-11,7.461784362792969
2003-07-14,7.842429161071777
2003-07-15,7.655124187469482
2003-07-16,7.516162395477295
2003-07-17,7.479909896850586
2003-07-18,7.0690598487854
2003-07-21,6.688417434692383
2003-07-22,7.141563415527344
2003-07-23,7.413449764251709
2003-07-24,7.0690598487854
2003-07-25,6.005680084228516
2003-07-28,5.87879753112793
2003-07-29,5.751917839050293
2003-07-30,5.860673904418945
2003-07-31,6.017763614654541
2003-08-01,5.8969244956970215
2003-08-04,5.709625720977783
2003-08-05,5.558576583862305
2003-08-06,5.486074447631836
