Date,MCHP
2000-05-18,6.330130577087402
2000-05-19,6.337603569030762
2000-05-22,6.5020222663879395
2000-05-23,5.978872776031494
2000-05-24,6.143292427062988
2000-05-25,6.247922420501709
2000-05-26,6.036794185638428
2000-05-30,6.726232528686523
2000-05-31,6.787891864776611
2000-06-01,6.688863277435303
2000-06-02,7.451169013977051
2000-06-05,7.608117580413818
2000-06-06,7.174647331237793
2000-06-07,7.271803855895996
2000-06-08,7.159700870513916
2000-06-09,7.197071075439453
2000-06-12,6.800967216491699
2000-06-13,6.942968368530273
2000-06-14,6.920542240142822
2000-06-15,6.942968368530273
2000-06-16,7.1148600578308105
2000-06-19,7.391381740570068
2000-06-20,7.652956962585449
2000-06-21,7.510954856872559
2000-06-22,7.025176525115967
2000-06-23,6.898123741149902
2000-06-26,6.890651702880859
2000-06-27,6.561812877655029
2000-06-28,6.6739182472229
2000-06-29,6.898123741149902
2000-06-30,6.967258930206299
2000-07-03,7.2120184898376465
2000-07-05,6.315180778503418
2000-07-06,6.419816017150879
2000-07-07,6.6739182472229
2000-07-10,6.7187604904174805
2000-07-11,6.681389331817627
2000-07-12,7.249385833740234
2000-07-13,7.832324981689453
2000-07-14,8.191055297851562
2000-07-17,8.011687278747559
2000-07-18,8.049056053161621
2000-07-19,7.944428443908691
2000-07-20,8.480658531188965
2000-07-21,8.011687278747559
2000-07-24,8.273263931274414
2000-07-25,8.594630241394043
2000-07-26,8.183585166931152
2000-07-27,7.70527458190918
2000-07-28,7.473595142364502
2000-07-31,8.30316162109375
2000-08-01,7.832324981689453
2000-08-02,7.339064598083496
2000-08-03,7.86221981048584
2000-08-04,7.630536079406738
2000-08-07,8.08642578125
2000-08-08,8.198530197143555
2000-08-09,8.377893447875977
2000-08-10,8.011687278747559
2000-08-11,7.907054424285889
2000-08-14,8.310636520385742
2000-08-15,8.273263931274414
2000-08-16,8.026637077331543
2000-08-17,8.108844757080078
2000-08-18,8.161162376403809
2000-08-21,7.802430152893066
2000-08-22,7.832324981689453
2000-08-23,7.585695743560791
2000-08-24,7.92948055267334
2000-08-25,7.780008792877197
2000-08-28,8.019161224365234
2000-08-29,8.258313179016113
2000-08-30,8.24337100982666
2000-08-31,8.138740539550781
2000-09-01,8.534846305847168
2000-09-05,8.206003189086914
2000-09-06,7.772531032562256
2000-09-07,8.084558486938477
2000-09-08,7.660430908203125
2000-09-11,7.720218658447266
2000-09-12,7.652956962585449
2000-09-13,7.5034871101379395
2000-09-14,7.869688510894775
2000-09-15,7.690327167510986
2000-09-18,7.520302772521973
2000-09-19,7.682851314544678
2000-09-20,8.041586875915527
2000-09-21,7.593166351318359
2000-09-22,7.144748687744141
2000-09-25,6.800967216491699
2000-09-26,6.298364639282227
2000-09-27,6.311450481414795
2000-09-28,5.986345291137695
2000-09-29,5.930293083190918
2000-10-02,6.6701812744140625
2000-10-03,5.840611457824707
2000-10-04,5.728507041931152
2000-10-05,6.558075428009033
2000-10-06,5.750927448272705
2000-10-09,5.563154220581055
2000-10-10,4.954989433288574
2000-10-11,5.044674873352051
2000-10-12,5.1904096603393555
2000-10-13,5.661245346069336
2000-10-16,5.224039077758789
2000-10-17,4.831674575805664
2000-10-18,4.798043727874756
2000-10-19,5.759335994720459
2000-10-20,6.188132286071777
2000-10-23,5.975136756896973
2000-10-24,5.392194747924805
2000-10-25,4.977412700653076
2000-10-26,5.336143493652344
2000-10-27,4.954989433288574
2000-10-30,5.134355545043945
2000-10-31,5.67245626449585
2000-11-01,5.1679887771606445
2000-11-02,5.201618671417236
2000-11-03,5.123146057128906
2000-11-06,5.201618671417236
2000-11-07,4.954989433288574
2000-11-08,4.81766414642334
2000-11-09,4.741992950439453
2000-11-10,4.405681610107422
2000-11-13,4.674732208251953
2000-11-14,5.067094802856445
2000-11-15,5.257668972015381
2000-11-16,4.924161434173584
2000-11-17,5.022251605987549
2000-11-20,4.921360015869141
2000-11-21,4.573837757110596
2000-11-22,4.484155178070068
2000-11-24,4.685941219329834
2000-11-27,4.450520992279053
2000-11-28,4.243130683898926
2000-11-29,4.136631965637207
2000-11-30,4.192683696746826
2000-12-01,4.3496294021606445
2000-12-04,4.439312934875488
2000-12-05,4.798043727874756
2000-12-06,4.786834716796875
2000-12-07,4.607469081878662
2000-12-08,5.2913007736206055
2000-12-11,4.809254169464111
2000-12-12,4.495364189147949
2000-12-13,4.080581188201904
2000-12-14,3.8787941932678223
2000-12-15,3.6097452640533447
2000-12-18,3.7330572605133057
2000-12-19,3.6882164478302
2000-12-20,3.5873239040374756
2000-12-21,3.6545865535736084
2000-12-22,3.9572668075561523
2000-12-26,3.766690731048584
2000-12-27,4.002109050750732
2000-12-28,4.248734474182129
2000-12-29,3.9348442554473877
2001-01-02,3.9124224185943604
2001-01-03,4.842885971069336
2001-01-04,4.831674575805664
2001-01-05,4.428102970123291
2001-01-08,4.360839366912842
2001-01-09,4.259946823120117
2001-01-10,4.39447021484375
2001-01-11,4.831674575805664
2001-01-12,4.708364486694336
2001-01-16,4.573837757110596
2001-01-17,4.9998321533203125
2001-01-18,5.369772911071777
2001-01-19,4.954989433288574
2001-01-22,4.775625705718994
2001-01-23,4.674732208251953
2001-01-24,4.775625705718994
2001-01-25,4.719574451446533
2001-01-26,4.977412700653076
2001-01-29,5.235249996185303
2001-01-30,5.257668972015381
2001-01-31,5.392194747924805
2001-02-01,5.48187780380249
2001-02-02,5.089515209197998
2001-02-05,4.775625705718994
2001-02-06,4.86530876159668
2001-02-07,4.798043727874756
2001-02-08,4.932568073272705
2001-02-09,4.809254169464111
2001-02-12,4.932568073272705
2001-02-13,4.764415740966797
2001-02-14,5.179198741912842
2001-02-15,5.571561813354492
2001-02-16,5.162379741668701
2001-02-20,5.022251605987549
2001-02-21,4.86530876159668
2001-02-22,4.921360015869141
2001-02-23,4.954989433288574
2001-02-26,4.820466995239258
2001-02-27,4.450520992279053
2001-02-28,4.282367706298828
2001-03-01,4.159052848815918
2001-03-02,4.304788112640381
2001-03-05,4.697152137756348
2001-03-06,4.842885971069336
2001-03-07,4.954989433288574
2001-03-08,4.854095935821533
2001-03-09,4.674732208251953
2001-03-12,4.450520992279053
2001-03-13,4.495364189147949
2001-03-14,4.5402069091796875
2001-03-15,4.517785549163818
2001-03-16,4.484155178070068
2001-03-19,4.697152137756348
2001-03-20,4.5065765380859375
2001-03-21,4.674732208251953
2001-03-22,5.268881797790527
2001-03-23,5.156776428222656
2001-03-26,5.067094802856445
2001-03-27,5.033464431762695
2001-03-28,4.7307820320129395
2001-03-29,4.674732208251953
2001-03-30,4.5402069091796875
2001-04-02,4.282367706298828
2001-04-03,4.1142120361328125
2001-04-04,4.0245280265808105
2001-04-05,4.450520992279053
2001-04-06,4.259946823120117
2001-04-09,4.103898525238037
2001-04-10,4.582807540893555
2001-04-11,4.918221473693848
2001-04-12,5.088617324829102
2001-04-16,4.928982734680176
2001-04-17,4.821362018585205
2001-04-18,5.380985736846924
2001-04-19,5.497574329376221
2001-04-20,5.397127628326416
2001-04-23,5.282332897186279
2001-04-24,4.923602104187012
2001-04-25,5.03122091293335
2001-04-26,4.862617492675781
2001-04-27,4.955888748168945
2001-04-30,5.18906307220459
2001-05-01,5.228524208068848
2001-05-02,5.224937915802002
2001-05-03,4.94871187210083
2001-05-04,4.893109321594238
2001-05-07,4.85006046295166
2001-05-08,4.851853370666504
2001-05-09,4.796250343322754
2001-05-10,4.719123363494873
2001-05-11,4.790867805480957
2001-05-14,4.527201175689697
2001-05-15,4.496710300445557
2001-05-16,4.588185787200928
2001-05-17,4.841095447540283
2001-05-18,4.753207206726074
2001-05-21,5.201618671417236
2001-05-22,4.96485710144043
2001-05-23,4.61868143081665
2001-05-24,4.505677700042725
2001-05-25,4.478772163391113
2001-05-29,4.189993381500244
2001-05-30,4.026769161224365
2001-05-31,4.116453647613525
2001-06-01,4.267120838165283
2001-06-04,4.252772331237793
2001-06-05,4.389092445373535
2001-06-06,4.279674530029297
2001-06-07,4.729886531829834
2001-06-08,4.685043811798096
2001-06-11,4.532583236694336
2001-06-12,4.494916915893555
2001-06-13,4.484155178070068
2001-06-14,4.1846137046813965
2001-06-15,4.708364486694336
2001-06-18,4.659934043884277
2001-06-19,4.649170875549316
2001-06-20,4.672489643096924
2001-06-21,4.853648662567139
2001-06-22,4.950507640838623
2001-06-25,5.068887710571289
2001-06-26,4.98817253112793
2001-06-27,4.862617492675781
2001-06-28,5.354081630706787
2001-06-29,5.996210098266602
2001-07-02,5.608779430389404
2001-07-03,5.615955352783203
2001-07-05,5.458113193511963
2001-07-06,5.2428741455078125
2001-07-09,5.404303073883057
2001-07-10,5.449143409729004
2001-07-11,5.551384925842285
2001-07-12,6.04105281829834
2001-07-13,6.006971836090088
2001-07-16,5.779179573059082
2001-07-17,5.804288387298584
2001-07-18,5.782763957977295
2001-07-19,6.114590167999268
2001-07-20,6.026704788208008
2001-07-23,6.161230087280273
2001-07-24,5.938815116882324
2001-07-25,5.888589382171631
2001-07-26,6.383642673492432
2001-07-27,6.591707229614258
2001-07-30,6.622198104858398
2001-07-31,6.510992050170898
2001-08-01,6.6455159187316895
2001-08-02,6.884074687957764
2001-08-03,6.679595470428467
2001-08-06,6.49484920501709
2001-08-07,6.380056381225586
2001-08-08,6.118179798126221
2001-08-09,6.035672664642334
2001-08-10,6.125356674194336
2001-08-13,6.397993564605713
2001-08-14,6.473324775695801
2001-08-15,6.200690746307373
2001-08-16,6.008767604827881
2001-08-17,5.659002780914307
2001-08-20,5.780972003936768
2001-08-21,5.416857719421387
2001-08-22,5.929847240447998
2001-08-23,5.861686706542969
2001-08-24,6.222211837768555
2001-08-27,6.53969144821167
2001-08-28,6.385435104370117
2001-08-29,6.317277908325195
2001-08-30,6.351353645324707
2001-08-31,6.401577472686768
2001-09-04,6.284989833831787
2001-09-05,5.94778299331665
2001-09-06,5.99083137512207
2001-09-07,6.10921049118042
2001-09-10,6.026704788208008
2001-09-17,5.454524517059326
2001-09-18,5.067094802856445
2001-09-19,4.837504863739014
2001-09-20,4.631234645843506
2001-09-21,4.681459903717041
2001-09-24,4.903872013092041
2001-09-25,4.923602104187012
2001-09-26,4.548725605010986
2001-09-27,4.545138835906982
2001-09-28,4.8070149421691895
2001-10-01,4.615090847015381
2001-10-02,4.521821022033691
2001-10-03,4.681459903717041
2001-10-04,5.104763507843018
2001-10-05,5.083237171173096
2001-10-08,5.201618671417236
2001-10-09,4.997142791748047
2001-10-10,5.409684658050537
2001-10-11,6.089480876922607
2001-10-12,5.963925838470459
2001-10-15,5.6948747634887695
2001-10-16,5.843749046325684
2001-10-17,5.574702739715576
2001-10-18,5.413271903991699
2001-10-19,5.551384925842285
2001-10-22,5.813256740570068
2001-10-23,5.734337329864502
2001-10-24,5.980068683624268
2001-10-25,6.037464141845703
2001-10-26,6.121768474578857
2001-10-29,5.659002780914307
2001-10-30,5.440173625946045
2001-10-31,5.5998125076293945
2001-11-01,5.78455924987793
2001-11-02,5.945988178253174
2001-11-05,6.023115158081055
2001-11-06,6.5020222663879395
2001-11-07,6.441036701202393
2001-11-08,6.304719924926758
2001-11-09,6.227592945098877
2001-11-12,6.509199142456055
2001-11-13,6.684977054595947
2001-11-14,6.530724048614502
2001-11-15,6.552247047424316
2001-11-16,6.503818988800049
2001-11-19,6.417718887329102
2001-11-20,6.123561382293701
2001-11-21,6.460766792297363
2001-11-23,6.408755779266357
2001-11-26,6.781837463378906
2001-11-27,6.82309103012085
2001-11-28,6.49484920501709
2001-11-29,6.731611251831055
2001-11-30,6.4769134521484375
2001-12-03,6.376468658447266
2001-12-04,6.699326515197754
2001-12-05,7.321727275848389
2001-12-06,7.490329265594482
2001-12-07,7.194375991821289
2001-12-10,7.02577543258667
2001-12-11,7.095724105834961
2001-12-12,7.2338361740112305
2001-12-13,7.059851169586182
2001-12-14,7.210520267486572
2001-12-17,7.427553653717041
2001-12-18,7.474189281463623
2001-12-19,7.284063816070557
2001-12-20,6.600679874420166
2001-12-21,6.781837463378906
2001-12-24,6.69753360748291
2001-12-26,6.937885284423828
2001-12-27,7.006042957305908
2001-12-28,7.249982833862305
2001-12-31,6.948644161224365
2002-01-02,7.15670919418335
2002-01-03,7.606917858123779
2002-01-04,7.60153865814209
2002-01-07,7.373744010925293
2002-01-08,7.380919456481934
2002-01-09,7.499301910400391
2002-01-10,7.3522210121154785
2002-01-11,7.067025184631348
2002-01-14,6.9468512535095215
2002-01-15,6.934298992156982
2002-01-16,6.720847129821777
2002-01-17,7.02577543258667
2002-01-18,6.887663841247559
2002-01-22,6.528925895690918
2002-01-23,6.695742607116699
2002-01-24,6.688565731048584
2002-01-25,6.731611251831055
2002-01-28,6.814119815826416
2002-01-29,6.545072555541992
2002-01-30,6.753137588500977
2002-01-31,6.760307788848877
2002-02-01,6.672422409057617
2002-02-04,6.493056774139404
2002-02-05,6.584535121917725
2002-02-06,6.5325164794921875
2002-02-07,6.317277908325195
2002-02-08,6.546869277954102
2002-02-11,6.611434459686279
2002-02-12,6.607848644256592
2002-02-13,6.824881553649902
2002-02-14,6.869725704193115
2002-02-15,6.6670379638671875
2002-02-19,6.457181453704834
2002-02-20,6.507405757904053
2002-02-21,5.989034175872803
2002-02-22,6.008767604827881
2002-02-25,6.35494327545166
2002-02-26,6.044641971588135
2002-02-27,6.180954933166504
2002-02-28,6.130735874176025
2002-03-01,6.701120376586914
2002-03-04,7.162093162536621
2002-03-05,7.284063816070557
2002-03-06,7.298406600952148
2002-03-07,7.418585300445557
2002-03-08,7.752204418182373
2002-03-11,7.520824909210205
2002-03-12,7.25177526473999
2002-03-13,7.359394550323486
2002-03-14,7.377327919006348
2002-03-15,7.5818095207214355
2002-03-18,7.655351638793945
2002-03-19,7.734268665313721
2002-03-20,7.458045482635498
2002-03-21,7.617682933807373
2002-03-22,7.623056888580322
2002-03-25,7.319932460784912
2002-03-26,7.4060282707214355
2002-03-27,7.37553596496582
2002-03-28,7.5028862953186035
2002-04-01,7.639203071594238
2002-04-02,7.379123687744141
2002-04-03,7.305583477020264
2002-04-04,7.355810165405273
2002-04-05,7.3002028465271
2002-04-08,7.414994239807129
2002-04-09,7.562079906463623
2002-04-10,7.7647624015808105
2002-04-11,7.664313793182373
2002-04-12,7.784494400024414
2002-04-15,7.879552364349365
2002-04-16,8.523484230041504
2002-04-17,8.548593521118164
2002-04-18,8.417657852172852
2002-04-19,8.275957107543945
2002-04-22,8.19703483581543
2002-04-23,8.112728118896484
2002-04-24,7.825748443603516
2002-04-25,7.883145809173584
2002-04-26,7.721713542938232
2002-04-29,7.827541351318359
2002-04-30,7.9817938804626465
2002-05-01,8.098382949829102
2002-05-02,7.922603130340576
2002-05-03,7.571044921875
2002-05-06,7.642786979675293
2002-05-07,7.571044921875
2002-05-08,8.295683860778809
2002-05-09,7.9638566970825195
2002-05-10,7.536065578460693
2002-05-13,8.074170112609863
2002-05-14,8.709123611450195
2002-05-15,8.784454345703125
2002-05-16,8.74410343170166
2002-05-17,8.865174293518066
2002-05-20,8.89746379852295
2002-05-21,8.491194725036621
2002-05-22,8.563838958740234
2002-05-23,8.51272201538086
2002-05-24,8.28671932220459
2002-05-28,8.2006254196167
2002-05-29,8.039191246032715
2002-05-30,8.090311050415039
2002-05-31,8.044571876525879
2002-06-03,7.675974369049072
2002-06-04,7.953094959259033
2002-06-05,7.9988322257995605
2002-06-06,7.7647624015808105
2002-06-07,7.9988322257995605
2002-06-10,7.888526439666748
2002-06-11,7.420377254486084
2002-06-12,7.686739444732666
2002-06-13,7.934265613555908
2002-06-14,7.869688510894775
2002-06-17,8.125287055969238
2002-06-18,8.130666732788086
2002-06-19,7.92618989944458
2002-06-20,7.624852657318115
2002-06-21,7.148636341094971
2002-06-24,7.506476402282715
2002-06-25,7.135187149047852
2002-06-26,7.310070991516113
2002-06-27,7.385403633117676
2002-06-28,7.3800225257873535
2002-07-01,6.917257308959961
2002-07-02,6.59977912902832
2002-07-03,6.841919898986816
2002-07-05,7.409618377685547
2002-07-08,7.24549674987793
2002-07-09,6.87689733505249
2002-07-10,6.29575252532959
2002-07-11,6.720847129821777
2002-07-12,6.540589332580566
2002-07-15,6.731611251831055
2002-07-16,6.989898681640625
2002-07-17,7.135187149047852
2002-07-18,6.868829727172852
2002-07-19,6.774660587310791
2002-07-22,6.443729877471924
2002-07-23,6.075131893157959
2002-07-24,6.414133548736572
2002-07-25,5.754964351654053
2002-07-26,5.730748653411865
2002-07-29,6.085891246795654
2002-07-30,5.978276252746582
2002-07-31,5.924465656280518
2002-08-01,5.650035381317139
2002-08-02,5.652724742889404
2002-08-05,5.2356977462768555
2002-08-06,5.415963172912598
2002-08-07,5.434793949127197
2002-08-08,5.520893096923828
2002-08-09,5.534340858459473
2002-08-12,5.483222007751465
2002-08-13,5.152292251586914
2002-08-14,5.459010601043701
2002-08-15,5.641962051391602
2002-08-16,6.137014389038086
2002-08-19,6.231182098388672
2002-08-20,6.058988571166992
2002-08-21,6.510992050170898
2002-08-22,6.287683010101318
2002-08-23,5.975582599639893
2002-08-26,6.15047025680542
2002-08-27,5.827608585357666
2002-08-28,5.590843200683594
2002-08-29,5.666177272796631
2002-08-30,5.663486957550049
2002-09-03,5.302958011627197
2002-09-04,5.3729119300842285
2002-09-05,4.993556022644043
2002-09-06,5.281436443328857
2002-09-09,5.09848165512085
2002-09-10,5.2948899269104
2002-09-11,5.375603199005127
2002-09-12,5.017771244049072
2002-09-13,4.560386657714844
2002-09-16,4.132596015930176
2002-09-17,4.573837757110596
2002-09-18,4.684148788452148
2002-09-19,4.665313720703125
2002-09-20,4.7567925453186035
2002-09-23,4.511955261230469
2002-09-24,4.600740909576416
2002-09-25,5.246461391448975
2002-09-26,5.321794033050537
2002-09-27,5.625823020935059
2002-09-30,5.502058029174805
2002-10-01,5.69577169418335
2002-10-02,5.754964351654053
2002-10-03,5.676936626434326
2002-10-04,5.340625286102295
2002-10-07,5.230319976806641
2002-10-08,5.30565071105957
2002-10-09,5.3729119300842285
2002-10-10,5.827608585357666
2002-10-11,6.236561298370361
2002-10-14,6.406062602996826
2002-10-15,6.903802871704102
2002-10-16,6.1450886726379395
2002-10-17,6.7154717445373535
2002-10-18,6.642824649810791
2002-10-21,7.113661289215088
2002-10-22,6.562112331390381
2002-10-23,6.9011125564575195
2002-10-24,6.102038860321045
2002-10-25,6.467944145202637
2002-10-28,6.287683010101318
2002-10-29,6.096657752990723
2002-10-30,6.739681243896484
2002-10-31,6.564800262451172
2002-11-01,6.989898681640625
2002-11-04,7.100209712982178
2002-11-05,7.210607051849365
2002-11-06,7.331770420074463
2002-11-07,6.9359660148620605
2002-11-08,7.140597820281982
2002-11-11,6.594015598297119
2002-11-12,6.736719131469727
2002-11-13,6.70440673828125
2002-11-14,6.968276500701904
2002-11-15,7.027512073516846
2002-11-18,7.078670501708984
2002-11-19,6.9359660148620605
2002-11-20,7.461010456085205
2002-11-21,7.862198352813721
2002-11-22,7.636024475097656
2002-11-25,7.708722114562988
2002-11-26,7.3910017013549805
2002-11-27,7.800267696380615
2002-11-29,7.743724822998047
2002-12-02,7.886427402496338
2002-12-03,7.592945575714111
2002-12-04,6.992509841918945
2002-12-05,6.793261528015137
2002-12-06,6.919814586639404
2002-12-09,6.483619213104248
2002-12-10,6.874038219451904
2002-12-11,7.0463547706604
2002-12-12,6.927888870239258
2002-12-13,6.6640191078186035
2002-12-16,7.0840535163879395
2002-12-17,7.140597820281982
2002-12-18,6.855191707611084
2002-12-19,6.919814586639404
2002-12-20,6.949426174163818
2002-12-23,7.1217546463012695
2002-12-24,7.038280487060547
2002-12-26,7.0302042961120605
2002-12-27,6.868653297424316
2002-12-30,6.728638648986816
2002-12-31,6.58324670791626
2003-01-02,6.801337718963623
2003-01-03,6.906351089477539
2003-01-06,7.407159328460693
2003-01-07,7.250990867614746
2003-01-08,7.0167436599731445
2003-01-09,7.210607051849365
2003-01-10,7.199833393096924
2003-01-13,6.734025955200195
2003-01-14,6.502467632293701
2003-01-15,6.187442779541016
2003-01-16,6.198212146759033
2003-01-17,5.918185710906982
2003-01-21,5.829337120056152
2003-01-22,5.8724141120910645
2003-01-23,6.08512544631958
2003-01-24,5.864337921142578
2003-01-27,5.990884780883789
2003-01-28,6.136282444000244
2003-01-29,6.138975143432617
2003-01-30,5.8239521980285645
2003-01-31,5.947807312011719
2003-02-03,6.0770487785339355
2003-02-04,6.141668319702148
2003-02-05,6.144361972808838
2003-02-06,6.1820902824401855
2003-02-07,6.252158164978027
2003-02-10,6.4192376136779785
2003-02-11,6.4650559425354
2003-02-12,6.32761812210083
2003-02-13,6.311450004577637
2003-02-14,6.5081706047058105
2003-02-18,6.791135311126709
2003-02-19,6.710292816162109
2003-02-20,6.823474884033203
2003-02-21,6.7049031257629395
2003-02-24,6.710292816162109
2003-02-25,6.651003360748291
2003-02-26,6.43002462387085
2003-02-27,6.688732147216797
2003-02-28,6.858510971069336
2003-03-03,6.535120487213135
2003-03-04,6.306058883666992
2003-03-05,6.448886394500732
2003-03-06,6.32492208480835
2003-03-07,6.050041675567627
2003-03-10,5.94494104385376
2003-03-11,5.926075458526611
2003-03-12,5.955718517303467
2003-03-13,6.389598369598389
2003-03-14,5.850618362426758
2003-03-17,6.211734771728516
2003-03-18,6.397684574127197
2003-03-19,5.7940263748168945
2003-03-20,5.845230579376221
2003-03-21,6.001534938812256
2003-03-24,5.847924709320068
2003-03-25,6.0635175704956055
2003-03-26,6.160531044006348
2003-03-27,5.707789421081543
2003-03-28,5.745521545410156
2003-03-31,5.362842082977295
2003-04-01,5.451775550842285
2003-04-02,5.742823123931885
2003-04-03,5.861400127410889
2003-04-04,5.594603061676025
2003-04-07,5.53262186050415
2003-04-08,5.0286760330200195
2003-04-09,4.98016881942749
2003-04-10,5.020590305328369
2003-04-11,4.891234874725342
2003-04-14,5.020590305328369
2003-04-15,4.891234874725342
2003-04-16,4.988254070281982
2003-04-17,5.2550482749938965
2003-04-21,5.3547563552856445
2003-04-22,5.325117111206055
2003-04-23,5.333200931549072
2003-04-24,5.777856349945068
2003-04-25,5.416742324829102
2003-04-28,5.508366107940674
2003-04-29,5.6943135261535645
2003-04-30,5.60538387298584
2003-05-01,5.6242475509643555
2003-05-02,5.91529655456543
2003-05-05,5.9341583251953125
2003-05-06,6.026966094970703
2003-05-07,5.697832107543945
2003-05-08,5.630383491516113
2003-05-09,5.549450874328613
2003-05-12,5.519772052764893
2003-05-13,5.365996360778809
2003-05-14,5.444233417510986
2003-05-15,5.444233417510986
2003-05-16,5.374090194702148
2003-05-19,5.2688775062561035
2003-05-20,5.276968955993652
2003-05-21,5.185240745544434
2003-05-22,5.258082389831543
2003-05-23,5.422652244567871
2003-05-27,5.76257848739624
2003-05-28,5.78685998916626
2003-05-29,6.026966094970703
2003-05-30,6.237397193908691
2003-06-02,5.994592189788818
2003-06-03,6.105204105377197
2003-06-04,6.329126834869385
2003-06-05,6.215814590454102
2003-06-06,6.159159183502197
2003-06-09,6.018874168395996
2003-06-10,6.021568298339844
2003-06-11,6.26437520980835
2003-06-12,6.205024719238281
2003-06-13,5.964917182922363
2003-06-16,6.0242719650268555
2003-06-17,5.948729991912842
2003-06-18,6.07282829284668
2003-06-19,6.315633773803711
2003-06-20,6.372289657592773
2003-06-23,6.383081912994385
2003-06-24,6.299449443817139
2003-06-25,6.431640148162842
2003-06-26,6.671750068664551
2003-06-27,6.706821441650391
2003-06-30,6.677145004272461
2003-07-01,6.766176223754883
2003-07-02,6.914555549621582
2003-07-03,6.949625015258789
2003-07-07,7.216710567474365
2003-07-08,7.249085903167725
2003-07-09,7.2436909675598145
2003-07-10,7.1034064292907715
2003-07-11,7.124985218048096
2003-07-14,7.324627876281738
2003-07-15,7.111499309539795
2003-07-16,7.122289180755615
2003-07-17,6.682538986206055
2003-07-18,6.598907947540283
2003-07-21,6.577324867248535
2003-07-22,6.763476371765137
2003-07-23,6.66905403137207
2003-07-24,6.5233683586120605
2003-07-25,6.7364983558654785
2003-07-28,6.725706100463867
2003-07-29,6.801248550415039
2003-07-30,6.72300910949707
2003-07-31,7.127684593200684
2003-08-01,7.071028709411621
2003-08-04,7.0845184326171875
2003-08-05,6.868691444396973
2003-08-06,6.837367057800293
2003-08-07,6.73745584487915
2003-08-08,6.389102935791016
2003-08-11,6.564630031585693
2003-08-12,6.6456403732299805
2003-08-13,6.748255729675293
2003-08-14,6.815762996673584
2003-08-15,6.867070198059082
2003-08-18,7.255926132202148
2003-08-19,7.1560139656066895
2003-08-20,7.120907783508301
2003-08-21,7.431452751159668
2003-08-22,7.358541965484619
2003-08-25,7.2748284339904785
2003-08-26,7.242424964904785
2003-08-27,7.40714693069458
2003-08-28,7.469254016876221
2003-08-29,7.563769817352295
2003-09-02,7.612377166748047
2003-09-03,7.277530670166016
2003-09-04,7.388242244720459
2003-09-05,7.30183219909668
2003-09-08,7.601573467254639
2003-09-09,7.536765098571777
