Date,JNJ
2001-06-13,26.0042667388916
2001-06-14,26.106822967529297
2001-06-15,26.686283111572266
2001-06-18,26.681148529052734
2001-06-19,27.322166442871094
2001-06-20,27.491397857666016
2001-06-21,27.188831329345703
2001-06-22,26.865772247314453
2001-06-25,26.46065902709961
2001-06-26,26.20937156677246
2001-06-27,25.999128341674805
2001-06-28,26.768335342407227
2001-06-29,25.619661331176758
2001-07-02,26.250417709350586
2001-07-03,26.173473358154297
2001-07-05,26.106822967529297
2001-07-06,25.85041046142578
2001-07-09,26.727317810058594
2001-07-10,26.922183990478516
2001-07-11,27.358060836791992
2001-07-12,27.096521377563477
2001-07-13,27.204227447509766
2001-07-16,27.552921295166016
2001-07-17,28.158039093017578
2001-07-18,27.896507263183594
2001-07-19,27.793943405151367
2001-07-20,27.94264793395996
2001-07-23,27.486268997192383
2001-07-24,27.029870986938477
2001-07-25,27.024742126464844
2001-07-26,27.276010513305664
2001-07-27,27.1837100982666
2001-07-30,27.137556076049805
2001-07-31,27.7426700592041
2001-08-01,27.588815689086914
2001-08-02,27.276010513305664
2001-08-03,27.47601318359375
2001-08-06,27.36318588256836
2001-08-07,27.681135177612305
2001-08-08,27.54266929626465
2001-08-09,27.61958122253418
2001-08-10,28.214431762695312
2001-08-13,28.563146591186523
2001-08-14,29.22467041015625
2001-08-15,29.229799270629883
2001-08-16,28.147769927978516
2001-08-17,27.653867721557617
2001-08-20,28.219799041748047
2001-08-21,27.936838150024414
2001-08-22,28.18377685546875
2001-08-23,28.111766815185547
2001-08-24,28.09117889404297
2001-08-27,27.962549209594727
2001-08-28,27.715606689453125
2001-08-29,27.412059783935547
2001-08-30,27.314308166503906
2001-08-31,27.118799209594727
2001-09-04,28.88865089416504
2001-09-05,28.93494987487793
2001-09-06,29.295085906982422
2001-09-07,28.672563552856445
2001-09-10,28.6159610748291
2001-09-17,28.71886444091797
2001-09-18,28.03972053527832
2001-09-19,27.545822143554688
2001-09-20,26.933576583862305
2001-09-21,26.876991271972656
2001-09-24,26.964448928833008
2001-09-25,27.23712921142578
2001-09-26,27.849369049072266
2001-09-27,28.029451370239258
2001-09-28,28.502769470214844
2001-10-01,28.513057708740234
2001-10-02,28.29183006286621
2001-10-03,27.921409606933594
2001-10-04,28.014005661010742
2001-10-05,28.14262580871582
2001-10-08,28.693130493164062
2001-10-09,28.523359298706055
2001-10-10,28.832061767578125
2001-10-11,28.26611328125
2001-10-12,28.477035522460938
2001-10-15,28.667404174804688
2001-10-16,29.20763397216797
2001-10-17,29.722116470336914
2001-10-18,29.881616592407227
2001-10-19,30.056520462036133
2001-10-22,30.339513778686523
2001-10-23,30.27775001525879
2001-10-24,30.488698959350586
2001-10-25,30.339513778686523
2001-10-26,30.18515968322754
2001-10-29,30.128559112548828
2001-10-30,29.763290405273438
2001-10-31,29.794147491455078
2001-11-01,30.288042068481445
2001-11-02,30.34464454650879
2001-11-05,30.087400436401367
2001-11-06,30.35494613647461
2001-11-07,30.226314544677734
2001-11-08,30.35494613647461
2001-11-09,30.643054962158203
2001-11-12,30.365234375
2001-11-13,30.689350128173828
2001-11-14,30.905445098876953
2001-11-15,30.86943244934082
2001-11-16,30.921022415161133
2001-11-19,30.910720825195312
2001-11-20,31.36482810974121
2001-11-21,31.400962829589844
2001-11-23,31.46287727355957
2001-11-26,31.220338821411133
2001-11-27,30.96747589111328
2001-11-28,30.957162857055664
2001-11-29,30.177936553955078
2001-11-30,30.05925750732422
2001-12-03,30.090219497680664
2001-12-04,29.532894134521484
2001-12-05,29.207799911499023
2001-12-06,28.727861404418945
2001-12-07,29.233591079711914
2001-12-10,28.650468826293945
2001-12-11,28.97040557861328
2001-12-12,28.92397117614746
2001-12-13,29.016857147216797
2001-12-14,29.052978515625
2001-12-17,29.13037872314453
2001-12-18,29.30583381652832
2001-12-19,29.775426864624023
2001-12-20,30.090219497680664
2001-12-21,30.81266975402832
2001-12-24,30.683658599853516
2001-12-26,30.792028427124023
2001-12-27,30.972646713256836
2001-12-28,30.890087127685547
2001-12-31,30.497879028320312
2002-01-02,30.29145622253418
2002-01-03,30.281158447265625
2002-01-04,30.00248146057129
2002-01-07,29.863161087036133
2002-01-08,29.667081832885742
2002-01-09,29.36775779724121
2002-01-10,30.074724197387695
2002-01-11,30.048933029174805
2002-01-14,30.40500259399414
2002-01-15,30.534006118774414
2002-01-16,30.745586395263672
2002-01-17,30.874584197998047
2002-01-18,30.8074893951416
2002-01-22,30.508203506469727
2002-01-23,30.332746505737305
2002-01-24,29.950885772705078
2002-01-25,29.749624252319336
2002-01-28,29.83219337463379
2002-01-29,29.507083892822266
2002-01-30,29.517412185668945
2002-01-31,29.677385330200195
2002-02-01,29.723827362060547
2002-02-04,29.05813217163086
2002-02-05,28.640138626098633
2002-02-06,28.836244583129883
2002-02-07,29.15100860595703
2002-02-08,29.352272033691406
2002-02-11,29.43999481201172
2002-02-12,29.56901741027832
2002-02-13,29.976694107055664
2002-02-14,29.660924911499023
2002-02-15,29.62987518310547
2002-02-19,29.464218139648438
2002-02-20,30.08538818359375
2002-02-21,30.02328109741211
2002-02-22,30.74797248840332
2002-02-25,30.903255462646484
2002-02-26,31.06373405456543
2002-02-27,31.177629470825195
2002-02-28,31.52444839477539
2002-03-01,32.1456184387207
2002-03-04,32.05243682861328
2002-03-05,31.736675262451172
2002-03-06,32.36301040649414
2002-03-07,32.93242645263672
2002-03-08,32.95313262939453
2002-03-11,33.030784606933594
2002-03-12,32.947959899902344
2002-03-13,33.07737350463867
2002-03-14,33.32583236694336
2002-03-15,33.43971633911133
2002-03-18,33.47077178955078
2002-03-19,33.90040969848633
2002-03-20,33.38277816772461
2002-03-21,33.54324722290039
2002-03-22,33.56911849975586
2002-03-25,33.310302734375
2002-03-26,33.49664306640625
2002-03-27,33.71924591064453
2002-03-28,33.620887756347656
2002-04-01,33.44488525390625
2002-04-02,33.36207962036133
2002-04-03,33.13948059082031
2002-04-04,32.859954833984375
2002-04-05,32.63737869262695
2002-04-08,32.808204650878906
2002-04-09,32.61147689819336
2002-04-10,32.83925247192383
2002-04-11,32.45619201660156
2002-04-12,32.44066619873047
2002-04-15,32.176673889160156
2002-04-16,32.7460823059082
2002-04-17,32.36301040649414
2002-04-18,33.279266357421875
2002-04-19,33.38277816772461
2002-04-22,32.787498474121094
2002-04-23,32.507972717285156
2002-04-24,32.92726516723633
2002-04-25,32.81854248046875
2002-04-26,32.92726516723633
2002-04-29,32.56489562988281
2002-04-30,33.05666732788086
2002-05-01,33.10325622558594
2002-05-02,33.23265075683594
2002-05-03,32.83408737182617
2002-05-06,32.1456184387207
2002-05-07,31.27596092224121
2002-05-08,31.52444839477539
2002-05-09,31.76772689819336
2002-05-10,32.01619338989258
2002-05-13,32.01103591918945
2002-05-14,31.59688949584961
2002-05-15,31.182790756225586
2002-05-16,31.343250274658203
2002-05-17,31.927597045898438
2002-05-20,31.39780044555664
2002-05-21,31.49649429321289
2002-05-22,32.202857971191406
2002-05-23,32.07302474975586
2002-05-24,31.891223907470703
2002-05-28,31.792537689208984
2002-05-29,31.870460510253906
2002-05-30,31.875646591186523
2002-05-31,31.865245819091797
2002-06-03,31.19003677368164
2002-06-04,30.852432250976562
2002-06-05,30.961511611938477
2002-06-06,30.51481819152832
2002-06-07,30.28628158569336
2002-06-10,30.644668579101562
2002-06-11,29.86039161682129
2002-06-12,29.73052978515625
2002-06-13,29.81881332397461
2002-06-14,29.51237678527832
2002-06-17,29.839603424072266
2002-06-18,29.32538604736328
2002-06-19,29.27865982055664
2002-06-20,28.587841033935547
2002-06-21,27.528261184692383
2002-06-24,28.115184783935547
2002-06-25,27.70485496520996
2002-06-26,28.12036895751953
2002-06-27,28.260618209838867
2002-06-28,27.143896102905273
2002-07-01,26.229761123657227
2002-07-02,26.806289672851562
2002-07-03,27.50228500366211
2002-07-05,28.354106903076172
2002-07-08,27.829526901245117
2002-07-09,27.33089256286621
2002-07-10,26.125883102416992
2002-07-11,26.47907829284668
2002-07-12,26.229761123657227
2002-07-15,25.450651168823242
2002-07-16,26.021991729736328
2002-07-17,26.61412239074707
2002-07-18,25.829822540283203
2002-07-19,21.736934661865234
2002-07-22,22.090139389038086
2002-07-23,22.895214080810547
2002-07-24,24.775426864624023
2002-07-25,25.29483985900879
2002-07-26,25.767492294311523
2002-07-29,26.62450408935547
2002-07-30,26.458295822143555
2002-07-31,27.320505142211914
2002-08-01,26.707603454589844
2002-08-02,27.13869857788086
2002-08-05,26.021991729736328
2002-08-06,26.531017303466797
2002-08-07,27.273757934570312
2002-08-08,28.343727111816406
2002-08-09,28.31255531311035
2002-08-12,28.34892463684082
2002-08-13,27.72044563293457
2002-08-14,28.826757431030273
2002-08-15,29.070886611938477
2002-08-16,28.83890151977539
2002-08-19,29.14124870300293
2002-08-20,28.619962692260742
2002-08-21,28.61473274230957
2002-08-22,29.297658920288086
2002-08-23,28.57826042175293
2002-08-26,29.042221069335938
2002-08-27,28.541765213012695
2002-08-28,28.338443756103516
2002-08-29,28.234182357788086
2002-08-30,28.31238555908203
2002-09-03,27.462636947631836
2002-09-04,28.328018188476562
2002-09-05,28.369718551635742
2002-09-06,28.63037109375
2002-09-09,28.776351928710938
2002-09-10,28.87539291381836
2002-09-11,28.922306060791016
2002-09-12,28.135133743286133
2002-09-13,28.223745346069336
2002-09-16,28.619962692260742
2002-09-17,27.937036514282227
2002-09-18,28.07257080078125
2002-09-19,27.087289810180664
2002-09-20,27.26454734802246
2002-09-23,27.551258087158203
2002-09-24,27.947465896606445
2002-09-25,27.96832275390625
2002-09-26,28.953582763671875
2002-09-27,28.724214553833008
2002-09-30,28.192480087280273
2002-10-01,29.34978675842285
2002-10-02,30.392406463623047
2002-10-03,30.2255916595459
2002-10-04,29.688636779785156
2002-10-07,29.558324813842773
2002-10-08,30.491464614868164
2002-10-09,29.297658920288086
2002-10-10,29.610429763793945
2002-10-11,29.558324813842773
2002-10-14,30.14738655090332
2002-10-15,31.04924964904785
2002-10-16,30.705196380615234
2002-10-17,31.38289451599121
2002-10-18,30.939781188964844
2002-10-21,31.85727882385254
2002-10-22,31.184795379638672
2002-10-23,30.209945678710938
2002-10-24,30.084829330444336
2002-10-25,30.11090850830078
2002-10-28,29.855466842651367
2002-10-29,29.323719024658203
2002-10-30,29.871103286743164
2002-10-31,30.626985549926758
2002-11-01,30.543588638305664
2002-11-04,30.606138229370117
2002-11-05,31.221288681030273
2002-11-06,31.41938018798828
2002-11-07,31.221288681030273
2002-11-08,31.41938018798828
2002-11-11,31.278635025024414
2002-11-12,31.289079666137695
2002-11-13,31.24213981628418
2002-11-14,31.5184326171875
2002-11-15,31.46351432800293
2002-11-18,30.9038143157959
2002-11-19,30.757352828979492
2002-11-20,31.38505744934082
2002-11-21,31.113027572631836
2002-11-22,30.626567840576172
2002-11-25,30.673664093017578
2002-11-26,29.50718116760254
2002-11-27,30.202880859375
2002-11-29,29.826261520385742
2002-12-02,29.135786056518555
2002-12-03,29.20377540588379
2002-12-04,29.67457389831543
2002-12-05,29.2247257232666
2002-12-06,28.910865783691406
2002-12-09,29.062551498413086
2002-12-10,29.219493865966797
2002-12-11,29.381629943847656
2002-12-12,28.795780181884766
2002-12-13,28.72255516052246
2002-12-16,29.073020935058594
2002-12-17,28.597000122070312
2002-12-18,28.0896053314209
2002-12-19,27.93793296813965
2002-12-20,28.518556594848633
2002-12-23,28.508085250854492
2002-12-24,28.717329025268555
2002-12-26,28.173311233520508
2002-12-27,27.780990600585938
2002-12-30,28.131465911865234
2002-12-31,28.094833374023438
2003-01-02,28.942235946655273
2003-01-03,29.716407775878906
2003-01-06,29.998868942260742
2003-01-07,29.324106216430664
2003-01-08,29.151477813720703
2003-01-09,29.737346649169922
2003-01-10,29.920408248901367
2003-01-13,29.313644409179688
2003-01-14,29.48103904724121
2003-01-15,28.769624710083008
2003-01-16,28.60224151611328
2003-01-17,28.659786224365234
2003-01-21,28.24132537841797
2003-01-22,28.246540069580078
2003-01-23,28.66501808166504
2003-01-24,28.04254150390625
2003-01-27,27.294527053833008
2003-01-28,27.7443790435791
2003-01-29,27.409608840942383
2003-01-30,26.95977020263672
2003-01-31,28.04254150390625
2003-02-03,27.901315689086914
2003-02-04,27.597925186157227
2003-02-05,27.2526912689209
2003-02-06,27.263151168823242
2003-02-07,27.116680145263672
2003-02-10,27.22129249572754
2003-02-11,27.200382232666016
2003-02-12,26.154212951660156
2003-02-13,26.9499454498291
2003-02-14,27.181041717529297
2003-02-18,27.869108200073242
2003-02-19,27.611745834350586
2003-02-20,27.270328521728516
2003-02-21,28.08970069885254
2003-02-24,27.538217544555664
2003-02-25,27.711544036865234
2003-02-26,27.217819213867188
2003-02-27,27.722047805786133
2003-02-28,27.548721313476562
2003-03-03,27.538217544555664
2003-03-04,27.149538040161133
2003-03-05,27.737804412841797
2003-03-06,27.995159149169922
2003-03-07,29.0456485748291
2003-03-10,28.431114196777344
2003-03-11,28.614944458007812
2003-03-12,28.720003128051758
2003-03-13,29.140182495117188
2003-03-14,28.987869262695312
2003-03-17,29.618148803710938
2003-03-18,29.823009490966797
2003-03-19,30.10136604309082
2003-03-20,30.143394470214844
2003-03-21,30.815698623657227
2003-03-24,29.807249069213867
2003-03-25,29.980554580688477
2003-03-26,29.75995445251465
2003-03-27,29.917530059814453
2003-03-28,30.138139724731445
2003-03-31,30.395498275756836
2003-04-01,30.684370040893555
2003-04-02,30.679141998291016
2003-04-03,30.18015480041504
2003-04-04,30.379749298095703
2003-04-07,30.111862182617188
2003-04-08,30.20116424560547
2003-04-09,30.07511329650879
2003-04-10,30.048847198486328
2003-04-11,30.138139724731445
2003-04-14,30.348234176635742
2003-04-15,29.40279197692871
2003-04-16,28.56768798828125
2003-04-17,28.893314361572266
2003-04-21,29.07715606689453
2003-04-22,29.460594177246094
2003-04-23,29.83349609375
2003-04-24,30.20116424560547
2003-04-25,29.523616790771484
2003-04-28,29.943798065185547
2003-04-29,29.88076400756836
2003-04-30,29.602397918701172
2003-05-01,29.581377029418945
2003-05-02,29.749446868896484
2003-05-05,29.654924392700195
2003-05-06,29.686433792114258
2003-05-07,29.943798065185547
2003-05-08,29.6444149017334
2003-05-09,29.591896057128906
2003-05-12,29.497329711914062
2003-05-13,29.150686264038086
2003-05-14,29.0718936920166
2003-05-15,29.119186401367188
2003-05-16,29.562284469604492
2003-05-19,28.818483352661133
2003-05-20,28.480876922607422
2003-05-21,28.19602394104004
2003-05-22,28.159082412719727
2003-05-23,28.00609588623047
2003-05-27,28.18018341064453
2003-05-28,28.306791305541992
2003-05-29,28.16436195373535
2003-05-30,28.670785903930664
2003-06-02,28.074676513671875
2003-06-03,28.407024383544922
2003-06-04,28.51781463623047
2003-06-05,27.44165802001953
2003-06-06,27.826744079589844
2003-06-09,27.810909271240234
2003-06-10,27.76873207092285
2003-06-11,27.958627700805664
2003-06-12,28.10107421875
2003-06-13,27.72652816772461
2003-06-16,28.3278865814209
2003-06-17,28.887073516845703
2003-06-18,28.9873046875
2003-06-19,28.70243263244629
2003-06-20,28.723533630371094
2003-06-23,28.143251419067383
2003-06-24,27.747623443603516
2003-06-25,27.67905044555664
2003-06-26,27.589365005493164
2003-06-27,27.188440322875977
2003-06-30,27.272859573364258
2003-07-01,27.652660369873047
2003-07-02,27.905885696411133
2003-07-03,27.953367233276367
2003-07-07,27.948083877563477
2003-07-08,27.684324264526367
2003-07-09,27.38890266418457
2003-07-10,27.035472869873047
2003-07-11,27.367807388305664
2003-07-14,28.275146484375
2003-07-15,27.721248626708984
2003-07-16,27.747623443603516
2003-07-17,27.57354736328125
2003-07-18,27.82146453857422
2003-07-21,27.104045867919922
2003-07-22,27.30450439453125
2003-07-23,27.536617279052734
2003-07-24,27.272859573364258
2003-07-25,27.552440643310547
2003-07-28,27.146251678466797
2003-07-29,26.708404541015625
2003-07-30,26.940521240234375
2003-07-31,27.320329666137695
2003-08-01,26.602895736694336
2003-08-04,26.69257926940918
2003-08-05,26.2600154876709
2003-08-06,26.48684310913086
2003-08-07,27.325611114501953
2003-08-08,27.299232482910156
2003-08-11,27.26230239868164
2003-08-12,27.040740966796875
2003-08-13,26.898305892944336
2003-08-14,26.903579711914062
2003-08-15,27.05728530883789
2003-08-18,26.72337532043457
2003-08-19,26.532573699951172
2003-08-20,26.516672134399414
2003-08-21,26.182756423950195
2003-08-22,26.25696563720703
2003-08-25,26.272869110107422
2003-08-26,26.32585906982422
2003-08-27,26.10856056213379
2003-08-28,26.044967651367188
2003-08-29,26.27817726135254
2003-09-02,26.500770568847656
2003-09-03,26.62798309326172
2003-09-04,27.094396591186523
2003-09-05,26.76578140258789
2003-09-08,27.189796447753906
2003-09-09,27.163297653198242
2003-09-10,27.582021713256836
2003-09-11,27.693309783935547
2003-09-12,27.36469268798828
2003-09-15,26.945987701416016
2003-09-16,26.9512939453125
2003-09-17,26.617393493652344
2003-09-18,26.89299201965332
2003-09-19,26.66508674621582
