Date,TGT
2001-04-16,20.844953536987305
2001-04-17,20.611717224121094
2001-04-18,22.302635192871094
2001-04-19,21.853670120239258
2001-04-20,21.865324020385742
2001-04-23,21.42219352722168
2001-04-24,20.97905731201172
2001-04-25,21.14815330505371
2001-04-26,21.894493103027344
2001-04-27,22.83323097229004
2001-04-30,22.419248580932617
2001-05-01,22.79242706298828
2001-05-02,22.675796508789062
2001-05-03,22.745777130126953
2001-05-04,22.88570785522461
2001-05-07,22.704957962036133
2001-05-08,22.454233169555664
2001-05-09,22.331787109375
2001-05-10,23.031478881835938
2001-05-11,23.28220558166504
2001-05-14,23.148099899291992
2001-05-15,22.331787109375
2001-05-16,22.18872833251953
2001-05-17,22.404773712158203
2001-05-18,22.071950912475586
2001-05-21,22.04275131225586
2001-05-22,22.708410263061523
2001-05-23,22.007726669311523
2001-05-24,21.914289474487305
2001-05-25,21.81502914428711
2001-05-29,21.721609115600586
2001-05-30,22.060274124145508
2001-05-31,22.071950912475586
2001-06-01,22.071950912475586
2001-06-04,21.616491317749023
2001-06-05,21.96099853515625
2001-06-06,21.80335807800293
2001-06-07,22.165388107299805
2001-06-08,22.340553283691406
2001-06-11,21.750797271728516
2001-06-12,21.674888610839844
2001-06-13,21.517236709594727
2001-06-14,21.429651260375977
2001-06-15,20.799020767211914
2001-06-18,21.213598251342773
2001-06-19,21.178558349609375
2001-06-20,21.01506805419922
2001-06-21,21.201923370361328
2001-06-22,21.219438552856445
2001-06-25,21.493877410888672
2001-06-26,21.447162628173828
2001-06-27,20.58881187438965
2001-06-28,20.740623474121094
2001-06-29,20.203426361083984
2001-07-02,20.781505584716797
2001-07-03,21.01506805419922
2001-07-05,20.65888214111328
2001-07-06,19.566953659057617
2001-07-09,19.385948181152344
2001-07-10,19.117341995239258
2001-07-11,19.491044998168945
2001-07-12,20.991718292236328
2001-07-13,21.131851196289062
2001-07-16,20.933311462402344
2001-07-17,20.799020767211914
2001-07-18,20.723102569580078
2001-07-19,21.137683868408203
2001-07-20,21.750797271728516
2001-07-23,21.604812622070312
2001-07-24,21.458843231201172
2001-07-25,21.546428680419922
2001-07-26,21.517236709594727
2001-07-27,21.48802375793457
2001-07-30,21.779987335205078
2001-07-31,22.597463607788086
2001-08-01,22.013559341430664
2001-08-02,22.206247329711914
2001-08-03,22.33470916748047
2001-08-06,22.106985092163086
2001-08-07,22.790170669555664
2001-08-08,22.18872833251953
2001-08-09,22.305519104003906
2001-08-10,22.101150512695312
2001-08-13,21.96099853515625
2001-08-14,21.885095596313477
2001-08-15,21.838382720947266
2001-08-16,21.671728134155273
2001-08-17,21.4144229888916
2001-08-20,21.695112228393555
2001-08-21,20.677610397338867
2001-08-22,21.110342025756836
2001-08-23,20.987533569335938
2001-08-24,20.882278442382812
2001-08-27,20.64252471923828
2001-08-28,20.361831665039062
2001-08-29,20.496326446533203
2001-08-30,20.350128173828125
2001-08-31,20.262420654296875
2001-09-04,20.379371643066406
2001-09-05,20.45538902282715
2001-09-06,19.38526725769043
2001-09-07,18.58412742614746
2001-09-10,18.829723358154297
2001-09-17,17.344396591186523
2001-09-18,17.03445816040039
2001-09-19,16.525714874267578
2001-09-20,15.73041820526123
2001-09-21,15.601775169372559
2001-09-24,17.630937576293945
2001-09-25,18.244945526123047
2001-09-26,18.426233291625977
2001-09-27,18.33851432800293
2001-09-28,18.566577911376953
2001-10-01,18.367753982543945
2001-10-02,18.736162185668945
2001-10-03,20.11622428894043
2001-10-04,19.297536849975586
2001-10-05,19.186443328857422
2001-10-08,18.39114761352539
2001-10-09,18.15723419189453
2001-10-10,18.89405059814453
2001-10-11,19.32677459716797
2001-10-12,18.519784927368164
2001-10-15,18.198165893554688
2001-10-16,18.59580421447754
2001-10-17,18.12799644470215
2001-10-18,18.168935775756836
2001-10-19,18.420379638671875
2001-10-22,18.478857040405273
2001-10-23,18.274188995361328
2001-10-24,17.935016632080078
2001-10-25,18.18647003173828
2001-10-26,18.39114761352539
2001-10-29,17.66018295288086
2001-10-30,17.016929626464844
2001-10-31,18.215709686279297
2001-11-01,18.823881149291992
2001-11-02,19.701026916503906
2001-11-05,20.174707412719727
2001-11-06,20.65420913696289
2001-11-07,19.94664192199707
2001-11-08,20.086986541748047
2001-11-09,20.15715789794922
2001-11-12,20.467086791992188
2001-11-13,21.18051528930664
2001-11-14,21.893945693969727
2001-11-15,22.15708351135254
2001-11-16,21.322572708129883
2001-11-19,22.130735397338867
2001-11-20,21.37527847290039
2001-11-21,21.527538299560547
2001-11-23,22.08388328552246
2001-11-26,22.323986053466797
2001-11-27,22.241994857788086
2001-11-28,22.341556549072266
2001-11-29,21.908201217651367
2001-11-30,21.984333038330078
2001-12-03,21.761777877807617
2001-12-04,21.87891960144043
2001-12-05,23.20242691040039
2001-12-06,22.64607810974121
2001-12-07,22.25370979309082
2001-12-10,21.492399215698242
2001-12-11,21.07074737548828
2001-12-12,21.211307525634766
2001-12-13,21.088321685791016
2001-12-14,21.521696090698242
2001-12-17,21.949188232421875
2001-12-18,21.820356369018555
2001-12-19,22.171728134155273
2001-12-20,21.84377670288086
2001-12-21,22.376691818237305
2001-12-24,22.27713966369629
2001-12-26,22.523099899291992
2001-12-27,23.219993591308594
2001-12-28,24.1569881439209
2001-12-31,24.039871215820312
2002-01-02,24.010576248168945
2002-01-03,24.098430633544922
2002-01-04,24.561079025268555
2002-01-07,24.566936492919922
2002-01-08,24.367807388305664
2002-01-09,23.647491455078125
2002-01-10,23.92273712158203
2002-01-11,23.60065460205078
2002-01-14,23.108718872070312
2002-01-15,23.43080711364746
2002-01-16,23.22584342956543
2002-01-17,23.7236270904541
2002-01-18,23.81148910522461
2002-01-22,24.490793228149414
2002-01-23,24.98271942138672
2002-01-24,25.123279571533203
2002-01-25,24.736751556396484
2002-01-28,25.240400314331055
2002-01-29,24.508359909057617
2002-01-30,25.62690544128418
2002-01-31,26.007566452026367
2002-02-01,25.386798858642578
2002-02-04,25.15255355834961
2002-02-05,24.88903045654297
2002-02-06,24.88903045654297
2002-02-07,24.59620475769043
2002-02-08,24.87731170654297
2002-02-11,25.738155364990234
2002-02-12,25.75574493408203
2002-02-13,26.353086471557617
2002-02-14,26.353086471557617
2002-02-15,26.095073699951172
2002-02-19,25.57316780090332
2002-02-20,26.388277053833008
2002-02-21,26.095073699951172
2002-02-22,26.030563354492188
2002-02-25,26.241662979125977
2002-02-26,26.810474395751953
2002-02-27,25.74322509765625
2002-02-28,24.570405960083008
2002-03-01,25.303422927856445
2002-03-04,25.450010299682617
2002-03-05,24.335861206054688
2002-03-06,24.758047103881836
2002-03-07,25.50279426574707
2002-03-08,25.948461532592773
2002-03-11,26.147846221923828
2002-03-12,26.083341598510742
2002-03-13,25.649398803710938
2002-03-14,25.6728572845459
2002-03-15,26.388277053833008
2002-03-18,26.35306739807129
2002-03-19,26.007102966308594
2002-03-20,26.38240623474121
2002-03-21,25.889820098876953
2002-03-22,25.59662437438965
2002-03-25,25.450010299682617
2002-03-26,25.098161697387695
2002-03-27,25.168537139892578
2002-03-28,25.28582000732422
2002-04-01,25.127492904663086
2002-04-02,24.51175880432129
2002-04-03,24.3065185546875
2002-04-04,24.646638870239258
2002-04-05,24.84014320373535
2002-04-08,25.602479934692383
2002-04-09,25.831178665161133
2002-04-10,26.241662979125977
2002-04-11,26.194747924804688
2002-04-12,26.38240623474121
2002-04-15,25.97191619873047
2002-04-16,26.388277053833008
2002-04-17,26.030563354492188
2002-04-18,26.159564971923828
2002-04-19,26.153703689575195
2002-04-22,25.64352035522461
2002-04-23,25.766674041748047
2002-04-24,25.356197357177734
2002-04-25,25.65526580810547
2002-04-26,25.5379695892334
2002-04-29,25.69044303894043
2002-04-30,25.59662437438965
2002-05-01,25.90741539001465
2002-05-02,25.87222671508789
2002-05-03,25.807723999023438
2002-05-06,25.801860809326172
2002-05-07,26.35306739807129
2002-05-08,25.98952293395996
2002-05-09,24.646638870239258
2002-05-10,24.136455535888672
2002-05-13,24.38275718688965
2002-05-14,25.086442947387695
2002-05-15,24.863615036010742
2002-05-16,25.468460083007812
2002-05-17,25.339277267456055
2002-05-20,25.075023651123047
2002-05-21,24.393823623657227
2002-05-22,24.546499252319336
2002-05-23,24.605226516723633
2002-05-24,24.34096336364746
2002-05-28,23.771358489990234
2002-05-29,23.489486694335938
2002-05-30,23.78308868408203
2002-05-31,24.34096336364746
2002-06-03,23.700891494750977
2002-06-04,23.19585609436035
2002-06-05,23.489486694335938
2002-06-06,22.549898147583008
2002-06-07,22.450075149536133
2002-06-10,22.77304458618164
2002-06-11,22.943347930908203
2002-06-12,23.61280632019043
2002-06-13,22.831769943237305
2002-06-14,22.21516227722168
2002-06-17,23.113643646240234
2002-06-18,23.019681930541992
2002-06-19,22.843505859375
2002-06-20,22.226911544799805
2002-06-21,21.61031150817871
2002-06-24,21.33431625366211
2002-06-25,21.61031150817871
2002-06-26,21.751256942749023
2002-06-27,22.291519165039062
2002-06-28,22.373727798461914
2002-07-01,21.580965042114258
2002-07-02,20.999588012695312
2002-07-03,21.757125854492188
2002-07-05,22.902236938476562
2002-07-08,22.573394775390625
2002-07-09,22.31499671936035
2002-07-10,21.62794303894043
2002-07-11,21.669044494628906
2002-07-12,21.228612899780273
2002-07-15,21.398916244506836
2002-07-16,20.330142974853516
2002-07-17,19.672439575195312
2002-07-18,19.38469123840332
2002-07-19,18.744606018066406
2002-07-22,18.23370933532715
2002-07-23,17.887235641479492
2002-07-24,19.425806045532227
2002-07-25,19.29660987854004
2002-07-26,19.378816604614258
2002-07-29,20.723588943481445
2002-07-30,20.200952529907227
2002-07-31,19.5843505859375
2002-08-01,18.439241409301758
2002-08-02,18.204347610473633
2002-08-05,18.49795913696289
2002-08-06,19.232013702392578
2002-08-07,19.002986907958984
2002-08-08,18.938383102416992
2002-08-09,19.18501853942871
2002-08-12,18.7563419342041
2002-08-13,18.180856704711914
2002-08-14,18.89140510559082
2002-08-15,20.61202049255371
2002-08-16,20.9061336517334
2002-08-19,21.647319793701172
2002-08-20,21.729665756225586
2002-08-21,21.841447830200195
2002-08-22,21.912033081054688
2002-08-23,21.117900848388672
2002-08-26,21.053203582763672
2002-08-27,20.588489532470703
2002-08-28,20.059070587158203
2002-08-29,19.94141387939453
2002-08-30,20.117897033691406
2002-09-03,19.541410446166992
2002-09-04,20.188488006591797
2002-09-05,19.4708251953125
2002-09-06,20.23554229736328
2002-09-09,20.588489532470703
2002-09-10,20.923782348632812
2002-09-11,21.235557556152344
2002-09-12,20.788494110107422
2002-09-13,21.306142807006836
2002-09-16,21.706146240234375
2002-09-17,21.023778915405273
2002-09-18,21.159076690673828
2002-09-19,20.341428756713867
2002-09-20,19.80023765563965
2002-09-23,18.80023193359375
2002-09-24,18.811988830566406
2002-09-25,19.1296443939209
2002-09-26,20.064943313598633
2002-09-27,18.770822525024414
2002-09-30,17.36491584777832
2002-10-01,17.64727210998535
2002-10-02,17.176685333251953
2002-10-03,16.864913940429688
2002-10-04,16.676685333251953
2002-10-07,15.382536888122559
2002-10-08,16.59432601928711
2002-10-09,15.682546615600586
2002-10-10,16.37078857421875
2002-10-11,17.576677322387695
2002-10-14,17.670801162719727
2002-10-15,18.8767032623291
2002-10-16,18.13551139831543
2002-10-17,17.35902976989746
2002-10-18,18.159048080444336
2002-10-21,18.535524368286133
2002-10-22,18.000213623046875
2002-10-23,18.547286987304688
2002-10-24,18.694347381591797
2002-10-25,18.659046173095703
2002-10-28,18.42374610900879
2002-10-29,18.547286987304688
2002-10-30,17.76492691040039
2002-10-31,17.717859268188477
2002-11-01,18.159048080444336
2002-11-04,17.994335174560547
2002-11-05,18.23551368713379
2002-11-06,18.123748779296875
2002-11-07,18.129629135131836
2002-11-08,18.088449478149414
2002-11-11,17.529621124267578
2002-11-12,18.147266387939453
2002-11-13,17.66492462158203
2002-11-14,19.700239181518555
2002-11-15,19.347293853759766
2002-11-18,18.49279022216797
2002-11-19,18.327777862548828
2002-11-20,18.36902618408203
2002-11-21,19.300148010253906
2002-11-22,19.418014526367188
2002-11-25,19.748037338256836
2002-11-26,19.789283752441406
2002-11-27,20.80290985107422
2002-11-29,20.496463775634766
2002-12-02,21.062206268310547
2002-12-03,20.366825103759766
2002-12-04,20.720409393310547
2002-12-05,20.413955688476562
2002-12-06,20.013221740722656
2002-12-09,19.04085922241211
2002-12-10,19.565345764160156
2002-12-11,19.370859146118164
2002-12-12,19.270675659179688
2002-12-13,18.25115966796875
2002-12-16,18.74029541015625
2002-12-17,17.532197952270508
2002-12-18,17.4732666015625
2002-12-19,17.373071670532227
2002-12-20,17.61470603942871
2002-12-23,16.819122314453125
2002-12-24,16.606964111328125
2002-12-26,16.942880630493164
2002-12-27,16.88395118713379
2002-12-30,17.679521560668945
2002-12-31,17.679521560668945
2003-01-02,18.333662033081055
2003-01-03,17.767919540405273
2003-01-06,17.826862335205078
2003-01-07,17.65006446838379
2003-01-08,17.7502498626709
2003-01-09,18.51636505126953
2003-01-10,18.386701583862305
2003-01-13,18.103832244873047
2003-01-14,18.092050552368164
2003-01-15,17.61470603942871
2003-01-16,17.7914981842041
2003-01-17,17.485050201416016
2003-01-21,16.872159957885742
2003-01-22,16.536245346069336
2003-01-23,16.942880630493164
2003-01-24,16.324092864990234
2003-01-27,16.06479263305664
2003-01-28,15.911569595336914
2003-01-29,15.99996566772461
2003-01-30,16.235700607299805
2003-01-31,16.624649047851562
2003-02-03,16.807336807250977
2003-02-04,16.371238708496094
2003-02-05,16.424283981323242
2003-02-06,16.02943992614746
2003-02-07,15.793712615966797
2003-02-10,15.776030540466309
2003-02-11,15.893896102905273
2003-02-12,16.07068634033203
2003-02-13,15.917466163635254
2003-02-14,16.318199157714844
2003-02-18,16.54852867126465
2003-02-19,16.459949493408203
2003-02-20,15.810286521911621
2003-02-21,16.82021141052246
2003-02-24,16.67255973815918
2003-02-25,16.837926864624023
2003-02-26,16.60759735107422
2003-02-27,16.477663040161133
2003-02-28,16.920610427856445
2003-03-03,16.2768611907959
2003-03-04,15.650832176208496
2003-03-05,15.556325912475586
2003-03-06,15.390969276428223
2003-03-07,15.798480033874512
2003-03-10,15.751233100891113
2003-03-11,15.514989852905273
2003-03-12,15.839822769165039
2003-03-13,16.696176528930664
2003-03-14,16.111495971679688
2003-03-17,17.36355972290039
2003-03-18,17.274967193603516
2003-03-19,17.48167610168457
2003-03-20,17.676576614379883
2003-03-21,18.1490535736084
2003-03-24,17.422622680664062
2003-03-25,17.576173782348633
2003-03-26,17.658849716186523
2003-03-27,17.42852020263672
2003-03-28,17.458053588867188
2003-03-31,17.28087615966797
2003-04-01,17.21591567993164
2003-04-02,17.983688354492188
2003-04-03,17.901004791259766
2003-04-04,18.2730770111084
2003-04-07,18.769174575805664
2003-04-08,18.727840423583984
2003-04-09,18.184486389160156
2003-04-10,18.810522079467773
2003-04-11,18.23764991760254
2003-04-14,18.550655364990234
2003-04-15,18.981788635253906
2003-04-16,18.716028213500977
2003-04-17,19.076290130615234
2003-04-21,19.17079734802246
2003-04-22,19.49561882019043
2003-04-23,19.62554359436035
2003-04-24,19.36568832397461
2003-04-25,19.10581398010254
2003-04-28,19.560575485229492
2003-04-29,19.696413040161133
2003-04-30,19.749576568603516
2003-05-01,19.430648803710938
2003-05-02,19.678699493408203
2003-05-05,19.885412216186523
2003-05-06,20.27520179748535
2003-05-07,20.180700302124023
2003-05-08,20.54097557067871
2003-05-09,20.830371856689453
2003-05-12,21.338294982910156
2003-05-13,21.503646850585938
2003-05-14,21.22015953063965
2003-05-15,20.351980209350586
2003-05-16,20.144914627075195
2003-05-19,19.642030715942383
2003-05-20,19.76034927368164
2003-05-21,19.5592098236084
2003-05-22,19.931928634643555
2003-05-23,19.5592098236084
2003-05-27,20.115325927734375
2003-05-28,20.8548641204834
2003-05-29,20.919952392578125
2003-05-30,21.67131996154785
2003-06-02,21.984872817993164
2003-06-03,21.937545776367188
2003-06-04,22.304351806640625
2003-06-05,22.215612411499023
2003-06-06,22.357601165771484
2003-06-09,21.884292602539062
2003-06-10,22.174190521240234
2003-06-11,22.351680755615234
2003-06-12,22.43451499938965
2003-06-13,21.890213012695312
2003-06-16,22.481836318969727
2003-06-17,22.24519920349121
2003-06-18,22.191936492919922
2003-06-19,22.067705154418945
2003-06-20,22.15644645690918
2003-06-23,21.902048110961914
2003-06-24,22.132780075073242
2003-06-25,21.949369430541992
2003-06-26,22.215612411499023
2003-06-27,22.026281356811523
2003-06-30,22.387174606323242
2003-07-01,22.25702667236328
2003-07-02,22.458179473876953
2003-07-03,22.120948791503906
2003-07-07,22.860477447509766
2003-07-08,23.558597564697266
2003-07-09,23.043888092041016
2003-07-10,22.328018188476562
2003-07-11,22.736242294311523
2003-07-14,22.97880744934082
2003-07-15,23.008394241333008
2003-07-16,23.15629005432129
2003-07-17,22.777645111083984
2003-07-18,22.730321884155273
2003-07-21,22.665246963500977
2003-07-22,22.860477447509766
2003-07-23,22.80132293701172
2003-07-24,22.76582145690918
2003-07-25,23.13263511657715
2003-07-28,23.333776473999023
2003-07-29,22.60017204284668
2003-07-30,22.617918014526367
2003-07-31,22.671159744262695
2003-08-01,22.487754821777344
2003-08-04,22.813152313232422
2003-08-05,22.274770736694336
2003-08-06,22.29843521118164
2003-08-07,22.481836318969727
2003-08-08,23.020225524902344
2003-08-11,23.162216186523438
2003-08-12,23.665096282958984
2003-08-13,23.629592895507812
2003-08-14,22.304351806640625
2003-08-15,22.416767120361328
2003-08-18,22.95020866394043
2003-08-19,23.050979614257812
2003-08-20,22.997623443603516
2003-08-21,23.122100830078125
2003-08-22,22.760540008544922
2003-08-25,22.94428253173828
2003-08-26,23.175447463989258
2003-08-27,23.18729591369629
2003-08-28,23.839296340942383
2003-08-29,24.064537048339844
2003-09-02,24.60390281677246
2003-09-03,24.62167739868164
2003-09-04,24.153430938720703
2003-09-05,23.714820861816406
2003-09-08,23.79779815673828
2003-09-09,23.128032684326172
2003-09-10,22.855379104614258
2003-09-11,23.169517517089844
2003-09-12,23.13396453857422
2003-09-15,23.228784561157227
2003-09-16,23.382905960083008
2003-09-17,23.288066864013672
2003-09-18,23.471811294555664
