Date,BEN
2000-09-14,7.084331512451172
2000-09-15,6.704371452331543
2000-09-18,6.724368572235107
2000-09-19,6.984344482421875
2000-09-20,7.014342308044434
2000-09-21,6.804362773895264
2000-09-22,7.124330520629883
2000-09-25,7.005744934082031
2000-09-26,6.748164653778076
2000-09-27,6.903350353240967
2000-09-28,7.1545281410217285
2000-09-29,7.117677688598633
2000-10-02,7.263462543487549
2000-10-03,6.978305339813232
2000-10-04,6.736404895782471
2000-10-05,6.781262397766113
2000-10-06,6.550574779510498
2000-10-09,6.528145790100098
2000-10-10,6.308672904968262
2000-10-11,6.302266597747803
2000-10-12,6.092401027679443
2000-10-13,6.193326950073242
2000-10-16,6.2237677574157715
2000-10-17,6.08119010925293
2000-10-18,5.964241027832031
2000-10-19,6.162889003753662
2000-10-20,6.428824424743652
2000-10-23,6.231778621673584
2000-10-24,6.472076892852783
2000-10-25,6.361536979675293
2000-10-26,6.230172634124756
2000-10-27,6.435229301452637
2000-10-30,6.670727252960205
2000-10-31,6.862962245941162
2000-11-01,6.635480880737305
2000-11-02,6.556981563568115
2000-11-03,6.470475673675537
2000-11-06,6.406396865844727
2000-11-07,6.3519287109375
2000-11-08,6.247795104980469
2000-11-09,6.281436920166016
2000-11-10,6.1692986488342285
2000-11-13,6.013906478881836
2000-11-14,5.94822359085083
2000-11-15,6.103616714477539
2000-11-16,6.148472309112549
2000-11-17,6.127646446228027
2000-11-20,6.0459465980529785
2000-11-21,6.0074968338012695
2000-11-22,5.824868202209473
2000-11-24,5.882543563842773
2000-11-27,6.058762073516846
2000-11-28,5.922591209411621
2000-11-29,5.909775257110596
2000-11-30,5.800839424133301
2000-12-01,5.858509063720703
2000-12-04,5.767196178436279
2000-12-05,6.0074968338012695
2000-12-06,5.917785167694092
2000-12-07,6.0074968338012695
2000-12-08,6.247795104980469
2000-12-11,6.367946624755859
2000-12-12,6.015503406524658
2000-12-13,5.78481912612915
2000-12-14,5.632630348205566
2000-12-15,5.526897430419922
2000-12-18,5.8553056716918945
2000-12-19,5.938609600067139
2000-12-20,5.92739725112915
2000-12-21,6.0875959396362305
2000-12-22,6.0875959396362305
2000-12-26,6.092401027679443
2000-12-27,6.093204021453857
2000-12-28,6.098018169403076
2000-12-29,6.114066123962402
2001-01-02,6.017784118652344
2001-01-03,6.417362689971924
2001-01-04,6.305031776428223
2001-01-05,6.24244499206543
2001-01-08,6.23602819442749
2001-01-09,6.102835178375244
2001-01-10,6.205535888671875
2001-01-11,6.234421730041504
2001-01-12,6.218371391296387
2001-01-16,6.338729381561279
2001-01-17,6.398103713989258
2001-01-18,6.470320224761963
2001-01-19,6.423782825469971
2001-01-22,6.5232768058776855
2001-01-23,6.61635160446167
2001-01-24,6.738309383392334
2001-01-25,6.8233642578125
2001-01-26,6.974207878112793
2001-01-29,7.55031156539917
2001-01-30,7.624128341674805
2001-01-31,7.503774166107178
2001-02-01,7.675478935241699
2001-02-02,7.614502906799316
2001-02-05,7.494144439697266
2001-02-06,7.169985771179199
2001-02-07,7.10258674621582
2001-02-08,7.051234722137451
2001-02-09,6.94051456451416
2001-02-12,7.117028713226318
2001-02-13,7.052840232849121
2001-02-14,7.001488208770752
2001-02-15,6.948530197143555
2001-02-16,6.970999240875244
2001-02-20,6.643631458282471
2001-02-21,6.643631458282471
2001-02-22,6.637213230133057
2001-02-23,6.651654243469238
2001-02-26,6.857057094573975
2001-02-27,6.847434043884277
2001-02-28,6.698191165924072
2001-03-01,6.606723308563232
2001-03-02,6.876317024230957
2001-03-05,6.79768705368042
2001-03-06,6.816941261291504
2001-03-07,6.876317024230957
2001-03-08,6.967792987823486
2001-03-09,6.860272407531738
2001-03-12,6.605116367340088
2001-03-13,6.513648986816406
2001-03-14,6.319474697113037
2001-03-15,6.475132465362549
2001-03-16,6.271335124969482
2001-03-19,6.463901519775391
2001-03-20,6.218371391296387
2001-03-21,6.099624156951904
2001-03-22,5.789907932281494
2001-03-23,6.203929901123047
2001-03-26,6.239236831665039
2001-03-27,6.362802505493164
2001-03-28,6.240842819213867
2001-03-29,6.2352142333984375
2001-03-30,6.286652565002441
2001-04-02,6.363809108734131
2001-04-03,6.023037433624268
2001-04-04,5.928195953369141
2001-04-05,6.355772972106934
2001-04-06,6.114660263061523
2001-04-09,6.212711334228516
2001-04-10,6.604923725128174
2001-04-11,6.889441013336182
2001-04-12,6.873365879058838
2001-04-16,6.751197814941406
2001-04-17,6.871759414672852
2001-04-18,7.233429908752441
2001-04-19,7.112874507904053
2001-04-20,7.080721378326416
2001-04-23,6.968204021453857
2001-04-24,7.024464130401611
2001-04-25,7.112874507904053
2001-04-26,7.249502658843994
2001-04-27,7.249502658843994
2001-04-30,7.01642370223999
2001-05-01,7.145022392272949
2001-05-02,7.043751239776611
2001-05-03,6.908730506896973
2001-05-04,6.952134609222412
2001-05-07,6.908730506896973
2001-05-08,6.820318222045898
2001-05-09,6.792996406555176
2001-05-10,6.804245948791504
2001-05-11,6.686903476715088
2001-05-14,6.719054222106934
2001-05-15,6.73673152923584
2001-05-16,6.992319583892822
2001-05-17,7.083937644958496
2001-05-18,7.051790714263916
2001-05-21,7.116085052490234
2001-05-22,7.217354774475098
2001-05-23,7.233429908752441
2001-05-24,7.228605270385742
2001-05-25,7.207711219787598
2001-05-29,7.185201644897461
2001-05-30,7.096797466278076
2001-05-31,7.153054714202881
2001-06-01,7.096797466278076
2001-06-04,7.169131278991699
2001-06-05,7.297727108001709
2001-06-06,7.1707377433776855
2001-06-07,7.132157325744629
2001-06-08,7.059825897216797
2001-06-11,6.984280109405518
2001-06-12,6.981064319610596
2001-06-13,6.981064319610596
2001-06-14,6.952134609222412
2001-06-15,6.992319583892822
2001-06-18,7.051790714263916
2001-06-19,7.178776264190674
2001-06-20,7.418283462524414
2001-06-21,7.619214057922363
2001-06-22,7.439182758331299
2001-06-25,7.362023830413818
2001-06-26,7.281653881072998
2001-06-27,7.345949649810791
2001-06-28,7.315408706665039
2001-06-29,7.357205867767334
2001-07-02,7.351566314697266
2001-07-03,7.282350540161133
2001-07-05,7.293613910675049
2001-07-06,7.179328441619873
2001-07-09,7.198641300201416
2001-07-10,7.110109806060791
2001-07-11,7.039283275604248
2001-07-12,7.221179008483887
2001-07-13,7.266251087188721
2001-07-16,7.211520195007324
2001-07-17,7.36283540725708
2001-07-18,7.372491836547852
2001-07-19,7.361221790313721
2001-07-20,7.34512996673584
2001-07-23,7.324200630187988
2001-07-24,7.156789302825928
2001-07-25,7.227620601654053
2001-07-26,7.264642238616943
2001-07-27,7.129429340362549
2001-07-30,6.952354431152344
2001-07-31,6.944308757781982
2001-08-01,6.981332778930664
2001-08-02,7.061818599700928
2001-08-03,7.0489397048950195
2001-08-06,6.945920944213867
2001-08-07,6.941093444824219
2001-08-08,6.894405841827393
2001-08-09,6.862211227416992
2001-08-10,6.883140563964844
2001-08-13,6.9217729568481445
2001-08-14,6.913725852966309
2001-08-15,6.939480304718018
2001-08-16,6.886356353759766
2001-08-17,6.747923374176025
2001-08-20,6.77850866317749
2001-08-21,6.66582727432251
2001-08-22,6.7768988609313965
2001-08-23,6.7511444091796875
2001-08-24,6.9604082107543945
2001-08-27,6.860602855682373
2001-08-28,6.660998821258545
2001-08-29,6.66582727432251
2001-08-30,6.567633628845215
2001-08-31,6.604659080505371
2001-09-04,6.611098289489746
2001-09-05,6.554760932922363
2001-09-06,6.37285852432251
2001-09-07,6.1796956062316895
2001-09-10,6.339057922363281
2001-09-17,5.827165126800537
2001-09-18,5.730582237243652
2001-09-19,5.714487552642822
2001-09-20,5.398982048034668
2001-09-21,5.134986877441406
2001-09-24,5.4778594970703125
2001-09-25,5.484298229217529
2001-09-26,5.514885425567627
2001-09-27,5.312058448791504
2001-09-28,5.5808796882629395
2001-10-01,5.437615394592285
2001-10-02,5.400592803955078
2001-10-03,5.563601970672607
2001-10-04,5.563601970672607
2001-10-05,5.5201096534729
2001-10-08,5.388028621673584
2001-10-09,5.483063697814941
2001-10-10,5.586153507232666
2001-10-11,5.737565517425537
2001-10-12,5.439574241638184
2001-10-15,5.428295612335205
2001-10-16,5.470178604125977
2001-10-17,5.371922016143799
2001-10-18,5.307490348815918
2001-10-19,5.2688307762146
2001-10-22,5.413799285888672
2001-10-23,5.1834588050842285
2001-10-24,5.239837646484375
2001-10-25,5.246277332305908
2001-10-26,5.33970308303833
2001-10-29,5.204403400421143
2001-10-30,5.096480846405029
2001-10-31,5.17057466506958
2001-11-01,5.210843563079834
2001-11-02,5.291382789611816
2001-11-05,5.475008487701416
2001-11-06,5.5700483322143555
2001-11-07,5.655416488647461
2001-11-08,5.687632083892822
2001-11-09,5.669912815093994
2001-11-12,5.573263168334961
2001-11-13,5.9437456130981445
2001-11-14,5.98401403427124
2001-11-15,5.992065906524658
2001-11-16,5.9356913566589355
2001-11-19,6.02106237411499
2001-11-20,5.996899127960205
2001-11-21,5.950186729431152
2001-11-23,6.048443794250488
2001-11-26,6.0178375244140625
2001-11-27,5.940525054931641
2001-11-28,5.7891106605529785
2001-11-29,5.839044570922852
2001-11-30,5.758504867553711
2001-12-03,5.669912815093994
2001-12-04,5.677969932556152
2001-12-05,5.843876361846924
2001-12-06,5.9437456130981445
2001-12-07,5.9453535079956055
2001-12-10,5.8648176193237305
2001-12-11,5.847097396850586
2001-12-12,5.76011323928833
2001-12-13,5.677969932556152
2001-12-14,5.613536357879639
2001-12-17,5.597428321838379
2001-12-18,5.629644870758057
2001-12-19,5.698909282684326
2001-12-20,5.6795783042907715
2001-12-21,5.645751953125
2001-12-24,5.658639430999756
2001-12-26,5.669912815093994
2001-12-27,5.684438705444336
2001-12-28,5.729630470275879
2001-12-31,5.69251012802124
2002-01-02,5.679593563079834
2002-01-03,5.774821758270264
2002-01-04,5.936219215393066
2002-01-07,5.923305988311768
2002-01-08,5.845837593078613
2002-01-09,5.894256114959717
2002-01-10,5.858747482299805
2002-01-11,5.805488109588623
2002-01-14,5.711879253387451
2002-01-15,5.768365383148193
2002-01-16,5.663456439971924
2002-01-17,5.740926742553711
2002-01-18,5.681210517883301
2002-01-22,5.64409065246582
2002-01-23,5.619879722595215
2002-01-24,5.892642498016357
2002-01-25,6.008845329284668
2002-01-28,6.0427422523498535
2002-01-29,5.724787712097168
2002-01-30,5.887800216674805
2002-01-31,6.044358253479004
2002-02-01,6.217053413391113
2002-02-04,6.081480026245117
2002-02-05,6.087931156158447
2002-02-06,6.0427422523498535
2002-02-07,6.1363525390625
2002-02-08,6.25901460647583
2002-02-11,6.373608112335205
2002-02-12,6.333258628845215
2002-02-13,6.543078899383545
2002-02-14,6.520482540130615
2002-02-15,6.459146976470947
2002-02-19,6.262244701385498
2002-02-20,6.307436466217041
2002-02-21,6.194456100463867
2002-02-22,6.225120544433594
2002-02-25,6.386519432067871
2002-02-26,6.399434566497803
2002-02-27,6.504342079162598
2002-02-28,6.5947265625
2002-03-01,6.738368511199951
2002-03-04,6.962711334228516
2002-03-05,6.883626461029053
2002-03-06,6.959484100341797
2002-03-07,7.020814895629883
2002-03-08,7.045022964477539
2002-03-11,6.928816795349121
2002-03-12,6.8868584632873535
2002-03-13,6.822295188903809
2002-03-14,6.8432745933532715
2002-03-15,6.948185443878174
2002-03-18,6.907836437225342
2002-03-19,6.956252574920654
2002-03-20,6.898151874542236
2002-03-21,6.883626461029053
2002-03-22,6.796473503112793
2002-03-25,6.643144130706787
2002-03-26,6.733682632446289
2002-03-27,6.8193678855896
2002-03-28,6.777332305908203
2002-04-01,6.6787109375
2002-04-02,6.669009208679199
2002-04-03,6.631827354431152
2002-04-04,6.565542221069336
2002-04-05,6.5703887939453125
2002-04-08,6.588173866271973
2002-04-09,6.772480487823486
2002-04-10,6.911520481109619
2002-04-11,6.733682632446289
2002-04-12,6.8516998291015625
2002-04-15,6.749847888946533
2002-04-16,6.90505313873291
2002-04-17,6.974571228027344
2002-04-18,6.939005374908447
2002-04-19,6.993976593017578
2002-04-22,6.8468499183654785
2002-04-23,6.767631530761719
2002-04-24,6.615663051605225
2002-04-25,6.546135425567627
2002-04-26,6.602722644805908
2002-04-29,6.5623064041137695
2002-04-30,6.774096965789795
2002-05-01,6.8032002449035645
2002-05-02,6.884037494659424
2002-05-03,6.798351764678955
2002-05-06,6.554224491119385
2002-05-07,6.654461860656738
2002-05-08,6.858166217803955
2002-05-09,6.814515113830566
2002-05-10,6.662544250488281
2002-05-13,6.80643367767334
2002-05-14,6.981040000915527
2002-05-15,7.00367546081543
2002-05-16,7.034389495849609
2002-05-17,7.097442626953125
2002-05-20,6.934153079986572
2002-05-21,6.817749500274658
2002-05-22,6.914756774902344
2002-05-23,7.1346306800842285
2002-05-24,7.107144832611084
2002-05-28,7.034389495849609
2002-05-29,7.048942565917969
2002-05-30,6.895353317260742
2002-05-31,7.037626266479492
2002-06-03,6.917990207672119
2002-06-04,6.953556060791016
2002-06-05,7.097442626953125
2002-06-06,6.95840311050415
2002-06-07,6.913135051727295
2002-06-10,6.948705196380615
2002-06-11,6.8549346923828125
2002-06-12,6.838765621185303
2002-06-13,6.7094268798828125
2002-06-14,6.67709493637085
2002-06-17,6.927688121795654
2002-06-18,6.976184844970703
2002-06-19,6.8032002449035645
2002-06-20,6.7094268798828125
2002-06-21,6.64152717590332
2002-06-24,6.5623064041137695
2002-06-25,6.550989627838135
2002-06-26,6.54937219619751
2002-06-27,6.774096965789795
2002-06-28,6.893736839294434
2002-07-01,6.707813739776611
2002-07-02,6.453983783721924
2002-07-03,6.381103992462158
2002-07-05,6.557636260986328
2002-07-08,6.4815168380737305
2002-07-09,6.2806901931762695
2002-07-10,6.03289794921875
2002-07-11,6.039373397827148
2002-07-12,5.979452610015869
2002-07-15,5.9486799240112305
2002-07-16,5.789960861206055
2002-07-17,5.726799011230469
2002-07-18,5.472527980804443
2002-07-19,5.129178524017334
2002-07-22,5.108121395111084
2002-07-23,5.028764724731445
2002-07-24,5.158329963684082
2002-07-25,5.015810012817383
2002-07-26,5.109743595123291
2002-07-29,5.647439002990723
2002-07-30,5.637722492218018
2002-07-31,5.559982776641846
2002-08-01,5.386687755584717
2002-08-02,5.26198148727417
2002-08-05,5.041721820831299
2002-08-06,5.109743595123291
2002-08-07,5.202057838439941
2002-08-08,5.466047763824463
2002-08-09,5.501680850982666
2002-08-12,5.457948207855225
2002-08-13,5.3089518547058105
2002-08-14,5.59075403213501
2002-08-15,5.751092433929443
2002-08-16,5.74623441696167
2002-08-19,5.870938777923584
2002-08-20,5.765667915344238
2002-08-21,5.841789722442627
2002-08-22,5.942202091217041
2002-08-23,5.768905162811279
2002-08-26,5.848263263702393
2002-08-27,5.798060417175293
2002-08-28,5.619907379150391
2002-08-29,5.624764919281006
2002-08-30,5.668494701385498
2002-09-03,5.4676666259765625
2002-09-04,5.623147487640381
2002-09-05,5.498438835144043
2002-09-06,5.457948207855225
2002-09-09,5.576178550720215
2002-09-10,5.569701194763184
2002-09-11,5.543787956237793
2002-09-12,5.347820281982422
2002-09-13,5.4919610023498535
2002-09-16,5.4952006340026855
2002-09-17,5.333243370056152
2002-09-18,5.351058483123779
2002-09-19,5.146994113922119
2002-09-20,5.206916809082031
2002-09-23,5.135653018951416
2002-09-24,5.124319553375244
2002-09-25,5.2117767333984375
2002-09-26,5.304092884063721
2002-09-27,5.142135143280029
2002-09-30,5.036863327026367
2002-10-01,5.198819160461426
2002-10-02,5.028764724731445
2002-10-03,4.853455066680908
2002-10-04,4.704118728637695
2002-10-07,4.59211540222168
2002-10-08,4.791771411895752
2002-10-09,4.5742597579956055
2002-10-10,4.795020580291748
2002-10-11,5.0222697257995605
2002-10-14,4.984939098358154
2002-10-15,5.319324016571045
2002-10-16,5.171610355377197
2002-10-17,5.408597946166992
2002-10-18,5.3956122398376465
2002-10-21,5.447558879852295
2002-10-22,5.351785659790039
2002-10-23,5.463789939880371
2002-10-24,5.381004810333252
2002-10-25,5.533587455749512
2002-10-28,5.507616996765137
2002-10-29,5.377757549285889
2002-10-30,5.369641304016113
2002-10-31,5.355029582977295
2002-11-01,5.45080041885376
2002-11-04,5.549817085266113
2002-11-05,5.561185359954834
2002-11-06,5.574169158935547
2002-11-07,5.429701805114746
2002-11-08,5.389119625091553
2002-11-11,5.290103912353516
2002-11-12,5.340423107147217
2002-11-13,5.351785659790039
2002-11-14,5.522227764129639
2002-11-15,5.661823272705078
2002-11-18,5.579037666320801
2002-11-19,5.6017632484436035
2002-11-20,5.7705793380737305
2002-11-21,6.036789894104004
2002-11-22,6.038410663604736
2002-11-25,6.0449066162109375
2002-11-26,5.8403778076171875
2002-11-27,6.0286736488342285
2002-11-29,5.997834205627441
2002-12-02,6.078993320465088
2002-12-03,6.004323959350586
2002-12-04,5.9020586013793945
2002-12-05,5.807913780212402
2002-12-06,5.825772285461426
2002-12-09,5.686173439025879
2002-12-10,5.76246452331543
2002-12-11,5.755970478057861
2002-12-12,5.755970478057861
2002-12-13,5.692663669586182
2002-12-16,5.854988098144531
2002-12-17,5.811161518096924
2002-12-18,5.721884250640869
2002-12-19,5.632605075836182
2002-12-20,5.726751327514648
2002-12-23,5.613126277923584
2002-12-24,5.561185359954834
2002-12-26,5.579037666320801
2002-12-27,5.472484111785889
2002-12-30,5.544060707092285
2002-12-31,5.544060707092285
2003-01-02,5.737648963928223
2003-01-03,5.768558979034424
2003-01-06,5.8873114585876465
2003-01-07,5.890566825866699
2003-01-08,5.781574249267578
2003-01-09,5.905206203460693
2003-01-10,5.929609298706055
2003-01-13,5.954012393951416
2003-01-14,5.986547946929932
2003-01-15,5.89870023727417
2003-01-16,5.843389511108398
2003-01-17,5.775065898895264
2003-01-21,5.662818431854248
2003-01-22,5.568462371826172
2003-01-23,5.6058807373046875
2003-01-24,5.44320011138916
2003-01-27,5.417172431945801
2003-01-28,5.462724208831787
2003-01-29,5.48061990737915
2003-01-30,5.34722375869751
2003-01-31,5.423679351806641
2003-02-03,5.474110126495361
2003-02-04,5.363491058349609
2003-02-05,5.345595359802246
2003-02-06,5.272392272949219
2003-02-07,5.20081090927124
2003-02-10,5.225213527679443
2003-02-11,5.179664611816406
2003-02-12,5.117847442626953
2003-02-13,5.117847442626953
2003-02-14,5.261003494262695
2003-02-18,5.36023473739624
2003-02-19,5.335835933685303
2003-02-20,5.300045013427734
2003-02-21,5.3390889167785645
2003-02-24,5.226842880249023
2003-02-25,5.25937557220459
2003-02-26,5.208946228027344
2003-02-27,5.304927349090576
2003-02-28,5.3146867752075195
2003-03-03,5.2333502769470215
2003-03-04,5.13248872756958
2003-03-05,5.194304466247559
2003-03-06,5.1276068687438965
2003-03-07,5.210575103759766
2003-03-10,5.051148891448975
2003-03-11,4.945406436920166
2003-03-12,5.01047945022583
2003-03-13,5.223586082458496
2003-03-14,5.218705654144287
2003-03-17,5.456214427947998
2003-03-18,5.513154983520508
2003-03-19,5.535928249359131
2003-03-20,5.550567150115967
2003-03-21,5.6790852546691895
2003-03-24,5.487122058868408
2003-03-25,5.531050205230713
2003-03-26,5.547319412231445
2003-03-27,5.526937007904053
2003-03-28,5.505741596221924
2003-03-31,5.365530967712402
2003-04-01,5.437265872955322
2003-04-02,5.588890075683594
2003-04-03,5.577479839324951
2003-04-04,5.658995151519775
2003-04-07,5.6834540367126465
2003-04-08,5.673670291900635
2003-04-09,5.5954108238220215
2003-04-10,5.605195045471191
2003-04-11,5.554652214050293
2003-04-14,5.701384544372559
2003-04-15,5.792686939239502
2003-04-16,5.693235874176025
2003-04-17,5.764967918395996
2003-04-21,5.729104518890381
2003-04-22,5.857902526855469
2003-04-23,5.828554153442383
2003-04-24,5.747036933898926
2003-04-25,5.673670291900635
2003-04-28,5.776383399963379
2003-04-29,5.763340950012207
2003-04-30,5.686710834503174
2003-05-01,5.6345415115356445
2003-05-02,5.753558158874512
2003-05-05,5.686710834503174
2003-05-06,5.738884925842285
2003-05-07,5.716060161590576
2003-05-08,5.61660623550415
2003-05-09,5.706276893615723
2003-05-12,5.766603469848633
2003-05-13,5.725841045379639
2003-05-14,5.707906246185303
2003-05-15,5.826925754547119
2003-05-16,5.7992048263549805
2003-05-19,5.660626411437988
2003-05-20,5.6492133140563965
2003-05-21,5.6769304275512695
2003-05-22,5.636173725128174
2003-05-23,5.641061305999756
2003-05-27,5.779641628265381
2003-05-28,5.875836372375488
2003-05-29,5.882355690002441
2003-05-30,6.092672348022461
2003-06-02,6.187234878540039
2003-06-03,6.16278076171875
2003-06-04,6.244295597076416
2003-06-05,6.314404487609863
2003-06-06,6.3682074546813965
2003-06-09,6.301360130310059
2003-06-10,6.423638343811035
2003-06-11,6.524717330932617
2003-06-12,6.5345025062561035
2003-06-13,6.4872236251831055
2003-06-16,6.620909214019775
2003-06-17,6.586673736572266
2003-06-18,6.521462440490723
2003-06-19,6.431790828704834
2003-06-20,6.456245422363281
2003-06-23,6.345382213592529
2003-06-24,6.439941883087158
2003-06-25,6.430158615112305
2003-06-26,6.458746433258057
2003-06-27,6.386870861053467
2003-06-30,6.3819708824157715
2003-07-01,6.489781856536865
2003-07-02,6.506113052368164
2003-07-03,6.517550945281982
2003-07-07,6.674362659454346
2003-07-08,6.785437107086182
2003-07-09,6.803409099578857
2003-07-10,6.778907299041748
2003-07-11,6.865482807159424
2003-07-14,7.063131332397461
2003-07-15,7.118663311004639
2003-07-16,7.08109712600708
2003-07-17,6.96348762512207
2003-07-18,7.066395282745361
2003-07-21,6.999426364898682
2003-07-22,7.164403915405273
2003-07-23,7.154604434967041
2003-07-24,7.090898036956787
2003-07-25,7.21013879776001
2003-07-28,7.1464362144470215
2003-07-29,7.066395282745361
2003-07-30,7.07293176651001
2003-07-31,7.097434043884277
2003-08-01,6.925917625427246
2003-08-04,7.023926258087158
2003-08-05,6.906312465667725
2003-08-06,7.064763069152832
2003-08-07,7.151332855224609
2003-08-08,7.193807125091553
2003-08-11,7.190540790557861
2003-08-12,7.229742527008057
2003-08-13,7.21013879776001
2003-08-14,7.259143829345703
2003-08-15,7.193807125091553
2003-08-18,7.21013879776001
2003-08-19,7.213408470153809
2003-08-20,7.177474021911621
2003-08-21,7.188904762268066
2003-08-22,7.117031574249268
2003-08-25,7.08109712600708
2003-08-26,7.07293176651001
2003-08-27,7.019026756286621
2003-08-28,7.061496257781982
2003-08-29,7.054964542388916
2003-09-02,7.252612590789795
2003-09-03,7.195439338684082
2003-09-04,7.08109712600708
2003-09-05,7.00595760345459
2003-09-08,7.144801139831543
2003-09-09,7.113765716552734
