Date,ABT
2000-04-06,8.731599807739258
2000-04-07,8.45738410949707
2000-04-10,8.5584077835083
2000-04-11,8.789328575134277
2000-04-12,9.196040153503418
2000-04-13,9.094511032104492
2000-04-14,8.543330192565918
2000-04-17,8.7463960647583
2000-04-18,8.862428665161133
2000-04-19,8.905943870544434
2000-04-20,9.109013557434082
2000-04-24,9.297575950622559
2000-04-25,9.225050926208496
2000-04-26,9.05099105834961
2000-04-27,9.05099105834961
2000-04-28,8.920450210571289
2000-05-01,8.833419799804688
2000-05-02,8.862428665161133
2000-05-03,8.731888771057129
2000-05-04,8.644861221313477
2000-05-05,8.804415702819824
2000-05-08,9.007476806640625
2000-05-09,9.05099105834961
2000-05-10,8.94946575164795
2000-05-11,8.775402069091797
2000-05-12,8.58683967590332
2000-05-15,9.03648853302002
2000-05-16,8.96396541595459
2000-05-17,8.94946575164795
2000-05-18,9.41361141204834
2000-05-19,9.6456937789917
2000-05-22,9.921283721923828
2000-05-23,9.921283721923828
2000-05-24,10.08808708190918
2000-05-25,9.921283721923828
2000-05-26,9.674701690673828
2000-05-30,9.54415512084961
2000-05-31,9.44262409210205
2000-06-01,9.486139297485352
2000-06-02,9.080002784729004
2000-06-05,9.225050926208496
2000-06-06,9.326586723327637
2000-06-07,9.326586723327637
2000-06-08,9.428120613098145
2000-06-09,9.471632957458496
2000-06-12,9.355595588684082
2000-06-13,9.529653549194336
2000-06-14,9.747222900390625
2000-06-15,9.950288772583008
2000-06-16,9.848760604858398
2000-06-19,9.877767562866211
2000-06-20,9.703706741333008
2000-06-21,9.6456937789917
2000-06-22,9.471632957458496
2000-06-23,9.384600639343262
2000-06-26,9.529653549194336
2000-06-27,9.6456937789917
2000-06-28,9.870513916015625
2000-06-29,9.718217849731445
2000-06-30,10.3419189453125
2000-07-03,10.28390121459961
2000-07-05,10.3419189453125
2000-07-06,10.167859077453613
2000-07-07,10.051826477050781
2000-07-10,9.979299545288086
2000-07-11,9.979299545288086
2000-07-12,10.329538345336914
2000-07-13,10.169281005859375
2000-07-14,9.907037734985352
2000-07-17,9.907037734985352
2000-07-18,9.775918960571289
2000-07-19,9.586517333984375
2000-07-20,9.586517333984375
2000-07-21,9.411683082580566
2000-07-24,9.499102592468262
2000-07-25,9.265995979309082
2000-07-26,9.295129776000977
2000-07-27,9.324270248413086
2000-07-28,9.673933029174805
2000-07-31,9.673933029174805
2000-08-01,9.834190368652344
2000-08-02,9.965316772460938
2000-08-03,10.00902271270752
2000-08-04,9.790485382080078
2000-08-07,9.426254272460938
2000-08-08,9.367979049682617
2000-08-09,9.222288131713867
2000-08-10,9.455392837524414
2000-08-11,9.54281234741211
2000-08-14,9.367979049682617
2000-08-15,9.367979049682617
2000-08-16,9.513669967651367
2000-08-17,9.54281234741211
2000-08-18,9.367979049682617
2000-08-21,9.746773719787598
2000-08-22,9.805051803588867
2000-08-23,9.703064918518066
2000-08-24,9.54281234741211
2000-08-25,9.761344909667969
2000-08-28,10.081859588623047
2000-08-29,9.921605110168457
2000-08-30,10.038161277770996
2000-08-31,10.202064514160156
2000-09-01,10.081859588623047
2000-09-05,9.950749397277832
2000-09-06,9.877899169921875
2000-09-07,10.067300796508789
2000-09-08,10.2858304977417
2000-09-11,10.475238800048828
2000-09-12,10.46066665649414
2000-09-13,10.31497573852539
2000-09-14,10.256697654724121
2000-09-15,11.189116477966309
2000-09-18,10.31497573852539
2000-09-19,10.140143394470215
2000-09-20,10.242122650146484
2000-09-21,10.72291088104248
2000-09-22,11.305680274963379
2000-09-25,11.189116477966309
2000-09-26,10.839463233947754
2000-09-27,10.897741317749023
2000-09-28,10.883173942565918
2000-09-29,11.087141990661621
2000-10-02,11.174553871154785
2000-10-03,11.247406005859375
2000-10-04,11.043434143066406
2000-10-05,11.10170841217041
2000-10-06,11.174553871154785
2000-10-09,11.116279602050781
2000-10-10,11.436800956726074
2000-10-11,11.715272903442383
2000-10-12,11.642144203186035
2000-10-13,11.75915241241455
2000-10-16,11.803037643432617
2000-10-17,12.051669120788574
2000-10-18,11.934669494628906
2000-10-19,11.408140182495117
2000-10-20,11.422757148742676
2000-10-23,11.53976821899414
2000-10-24,11.525138854980469
2000-10-25,12.037040710449219
2000-10-26,11.94929027557373
2000-10-27,12.095552444458008
2000-10-30,12.636711120605469
2000-10-31,12.358810424804688
2000-11-01,12.37343978881836
2000-11-02,12.519695281982422
2000-11-03,12.344186782836914
2000-11-06,12.314931869506836
2000-11-07,12.241805076599121
2000-11-08,12.285682678222656
2000-11-09,12.256433486938477
2000-11-10,12.300312995910645
2000-11-13,11.993163108825684
2000-11-14,11.905415534973145
2000-11-15,12.46119213104248
2000-11-16,12.37343978881836
2000-11-17,12.197929382324219
2000-11-20,12.329561233520508
2000-11-21,12.607451438903809
2000-11-22,12.534323692321777
2000-11-24,12.417318344116211
2000-11-27,12.40269660949707
2000-11-28,12.812216758728027
2000-11-29,13.046233177185059
2000-11-30,12.885344505310059
2000-12-01,12.37343978881836
2000-12-04,12.651328086853027
2000-12-05,12.57819652557373
2000-12-06,11.978545188903809
2000-12-07,11.94929027557373
2000-12-08,11.627514839172363
2000-12-11,11.715272903442383
2000-12-12,11.744529724121094
2000-12-13,12.124802589416504
2000-12-14,11.26187801361084
2000-12-15,10.95473575592041
2000-12-18,11.598272323608398
2000-12-19,11.77377700805664
2000-12-20,11.422757148742676
2000-12-21,11.26187801361084
2000-12-22,11.086366653442383
2000-12-26,11.276508331298828
2000-12-27,11.364253044128418
2000-12-28,11.349629402160645
2000-12-29,11.335003852844238
2001-01-02,11.26187801361084
2001-01-03,11.013240814208984
2001-01-04,10.004059791564941
2001-01-05,10.062561988830566
2001-01-08,9.96018123626709
2001-01-09,10.179566383361816
2001-01-10,10.003875732421875
2001-01-11,9.886354446411133
2001-01-12,10.238913536071777
2001-01-16,10.57678508758545
2001-01-17,10.400503158569336
2001-01-18,10.591474533081055
2001-01-19,10.356436729431152
2001-01-22,10.38581657409668
2001-01-23,10.341740608215332
2001-01-24,10.165461540222168
2001-01-25,10.72368049621582
2001-01-26,10.855892181396484
2001-01-29,10.682549476623535
2001-01-30,10.588536262512207
2001-01-31,10.543876647949219
2001-02-01,10.811822891235352
2001-02-02,10.696654319763184
2001-02-05,10.889389038085938
2001-02-06,11.08682632446289
2001-02-07,11.178483963012695
2001-02-08,11.350064277648926
2001-02-09,11.375920295715332
2001-02-12,11.634456634521484
2001-02-13,11.20198917388916
2001-02-14,11.143229484558105
2001-02-15,11.27015209197998
2001-02-16,11.399422645568848
2001-02-20,11.439375877380371
2001-02-21,11.751981735229492
2001-02-22,11.740228652954102
2001-02-23,11.493437767028809
2001-02-26,11.563948631286621
2001-02-27,11.42762565612793
2001-02-28,11.514592170715332
2001-03-01,11.712028503417969
2001-03-02,11.676766395568848
2001-03-05,11.50989055633545
2001-03-06,11.286600112915039
2001-03-07,11.077420234680176
2001-03-08,11.399422645568848
2001-03-09,11.225497245788574
2001-03-12,11.091521263122559
2001-03-13,11.253690719604492
2001-03-14,10.877633094787598
2001-03-15,10.877633094787598
2001-03-16,10.57678508758545
2001-03-19,10.518024444580078
2001-03-20,10.177212715148926
2001-03-21,10.341740608215332
2001-03-22,10.219523429870605
2001-03-23,10.219523429870605
2001-03-26,10.400503158569336
2001-03-27,10.525075912475586
2001-03-28,10.7013521194458
2001-03-29,10.929344177246094
2001-03-30,11.091521263122559
2001-04-02,10.905838012695312
2001-04-03,10.557976722717285
2001-04-04,10.677845001220703
2001-04-05,11.070361137390137
2001-04-06,11.112674713134766
2001-04-09,11.380617141723633
2001-04-10,11.380617141723633
2001-04-11,11.092617988586426
2001-04-12,10.781018257141113
2001-04-16,10.986394882202148
2001-04-17,11.118589401245117
2001-04-18,11.069011688232422
2001-04-19,10.792820930480957
2001-04-20,10.644102096557617
2001-04-23,10.514264106750488
2001-04-24,10.488299369812012
2001-04-25,10.74324893951416
2001-04-26,10.589800834655762
2001-04-27,10.854195594787598
2001-04-30,10.94862174987793
2001-05-01,10.8117036819458
2001-05-02,10.710199356079102
2001-05-03,10.814061164855957
2001-05-04,10.998191833496094
2001-05-07,11.094982147216797
2001-05-08,11.260226249694824
2001-05-09,11.41602611541748
2001-05-10,11.354645729064941
2001-05-11,11.628488540649414
2001-05-14,11.7677640914917
2001-05-15,12.157258987426758
2001-05-16,12.700216293334961
2001-05-17,12.676607131958008
2001-05-18,12.516080856323242
2001-05-21,12.572734832763672
2001-05-22,12.49955940246582
2001-05-23,12.487759590148926
2001-05-24,12.261136054992676
2001-05-25,12.133660316467285
2001-05-29,12.121857643127441
2001-05-30,12.152552604675293
2001-05-31,12.270581245422363
2001-06-01,12.185592651367188
2001-06-04,12.237529754638672
2001-06-05,12.47595500946045
2001-06-06,12.20448112487793
2001-06-07,12.192680358886719
2001-06-08,12.161988258361816
2001-06-11,11.895233154296875
2001-06-12,11.97314167022705
2001-06-13,11.987308502197266
2001-06-14,11.921202659606934
2001-06-15,11.935365676879883
2001-06-18,12.062840461730957
2001-06-19,12.105334281921387
2001-06-20,12.334314346313477
2001-06-21,12.511363983154297
2001-06-22,12.280019760131836
2001-06-25,12.242249488830566
2001-06-26,12.150187492370605
2001-06-27,11.80317211151123
2001-06-28,11.94717025756836
2001-06-29,11.331048011779785
2001-07-02,11.654454231262207
2001-07-03,11.63084602355957
2001-07-05,11.552947998046875
2001-07-06,11.168166160583496
2001-07-09,11.307437896728516
2001-07-10,11.425470352172852
2001-07-11,11.897283554077148
2001-07-12,11.617511749267578
2001-07-13,11.759772300720215
2001-07-16,11.795331954956055
2001-07-17,11.89017391204834
2001-07-18,12.222098350524902
2001-07-19,12.233957290649414
2001-07-20,12.395181655883789
2001-07-23,12.18890380859375
2001-07-24,12.158080101013184
2001-07-25,12.210243225097656
2001-07-26,12.293229103088379
2001-07-27,12.21972942352295
2001-07-30,12.397547721862793
2001-07-31,12.705769538879395
2001-08-01,12.589598655700684
2001-08-02,12.328791618347168
2001-08-03,12.390435218811035
2001-08-06,12.260031700134277
2001-08-07,12.468667984008789
2001-08-08,12.297967910766602
2001-08-09,12.226845741271973
2001-08-10,12.395181655883789
2001-08-13,12.45919418334961
2001-08-14,12.397547721862793
2001-08-15,12.601449966430664
2001-08-16,12.558777809143066
2001-08-17,12.397547721862793
2001-08-20,12.563518524169922
2001-08-21,12.504233360290527
2001-08-22,12.554033279418945
2001-08-23,12.397547721862793
2001-08-24,12.44733715057373
2001-08-27,12.343012809753418
2001-08-28,12.186530113220215
2001-08-29,12.091700553894043
2001-08-30,11.9304780960083
2001-08-31,11.78348445892334
2001-09-04,11.996857643127441
2001-09-05,12.241066932678223
2001-09-06,11.845122337341309
2001-09-07,11.5938138961792
2001-09-10,11.743169784545898
2001-09-17,11.980268478393555
2001-09-18,11.951818466186523
2001-09-19,11.759772300720215
2001-09-20,11.496598243713379
2001-09-21,11.155182838439941
2001-09-24,11.20260238647461
2001-09-25,11.487116813659668
2001-09-26,11.830902099609375
2001-09-27,12.089330673217773
2001-09-28,12.293229103088379
2001-10-01,12.516093254089355
2001-10-02,12.660715103149414
2001-10-03,12.198391914367676
2001-10-04,12.24818229675293
2001-10-05,12.32404899597168
2001-10-08,12.274262428283691
2001-10-09,12.098810195922852
2001-10-10,12.482900619506836
2001-10-11,12.14488697052002
2001-10-12,12.35673999786377
2001-10-15,12.616206169128418
2001-10-16,12.730462074279785
2001-10-17,12.6685791015625
2001-10-18,12.511466979980469
2001-10-19,12.628105163574219
2001-10-22,12.992317199707031
2001-10-23,12.820924758911133
2001-10-24,12.911378860473633
2001-10-25,12.985176086425781
2001-10-26,12.925661087036133
2001-10-29,12.861385345458984
2001-10-30,12.801876068115234
2001-10-31,12.611441612243652
2001-11-01,12.835205078125
2001-11-02,12.961366653442383
2001-11-05,12.806635856628418
2001-11-06,12.913756370544434
2001-11-07,12.78759765625
2001-11-08,12.742364883422852
2001-11-09,12.663813591003418
2001-11-12,12.761414527893066
2001-11-13,12.64477252960205
2001-11-14,12.421011924743652
2001-11-15,12.592399597167969
2001-11-16,12.38530158996582
2001-11-19,12.409107208251953
2001-11-20,12.60191535949707
2001-11-21,12.794734001159668
2001-11-23,12.842347145080566
2001-11-26,12.866148948669434
2001-11-27,12.801876068115234
2001-11-28,12.875665664672852
2001-11-29,12.985176086425781
2001-11-30,13.092294692993164
2001-12-03,13.201788902282715
2001-12-04,13.113713264465332
2001-12-05,13.13037395477295
2001-12-06,13.07324504852295
2001-12-07,13.125616073608398
2001-12-10,13.211305618286133
2001-12-11,12.887571334838867
2001-12-12,12.625722885131836
2001-12-13,12.661432266235352
2001-12-14,12.949464797973633
2001-12-17,12.854243278503418
2001-12-18,12.818533897399902
2001-12-19,13.049442291259766
2001-12-20,13.23511028289795
2001-12-21,13.470773696899414
2001-12-24,13.439826011657715
2001-12-26,13.51362419128418
2001-12-27,13.449355125427246
2001-12-28,13.44459056854248
2001-12-31,13.270818710327148
2002-01-02,13.292242050170898
2002-01-03,13.30414867401123
2002-01-04,13.280349731445312
2002-01-07,13.187499046325684
2002-01-08,13.101807594299316
2002-01-09,13.030403137207031
2002-01-10,13.149415969848633
2002-01-11,13.352526664733887
2002-01-14,13.354912757873535
2002-01-15,13.326238632202148
2002-01-16,13.500676155090332
2002-01-17,13.715731620788574
2002-01-18,13.718119621276855
2002-01-22,13.73484992980957
2002-01-23,13.713342666625977
2002-01-24,13.701390266418457
2002-01-25,13.677494049072266
2002-01-28,13.584306716918945
2002-01-29,13.433764457702637
2002-01-30,13.495898246765137
2002-01-31,13.78741455078125
2002-02-01,13.725292205810547
2002-02-04,13.526957511901855
2002-02-05,13.620155334472656
2002-02-06,13.362086296081543
2002-02-07,13.280838012695312
2002-02-08,13.211542129516602
2002-02-11,13.304730415344238
2002-02-12,13.412261962890625
2002-02-13,13.374025344848633
2002-02-14,13.445716857910156
2002-02-15,13.701390266418457
2002-02-19,13.522176742553711
2002-02-20,13.758737564086914
2002-02-21,13.655993461608887
2002-02-22,13.765915870666504
2002-02-25,13.565192222595215
2002-02-26,13.498283386230469
2002-02-27,13.474393844604492
2002-02-28,13.512625694274902
2002-03-01,13.737232208251953
2002-03-04,13.708561897277832
2002-03-05,13.147028923034668
2002-03-06,13.385984420776367
2002-03-07,12.986928939819336
2002-03-08,12.924803733825684
2002-03-11,13.06339168548584
2002-03-12,13.187646865844727
2002-03-13,13.261725425720215
2002-03-14,13.104020118713379
2002-03-15,12.905684471130371
2002-03-18,12.786216735839844
2002-03-19,12.755151748657227
2002-03-20,12.377610206604004
2002-03-21,12.511423110961914
2002-03-22,12.831618309020996
2002-03-25,12.523367881774902
2002-03-26,12.626116752624512
2002-03-27,12.403891563415527
2002-03-28,12.56877326965332
2002-04-01,12.721701622009277
2002-04-02,12.779043197631836
2002-04-03,12.6524076461792
2002-04-04,12.616557121276855
2002-04-05,12.403891563415527
2002-04-08,12.41344928741455
2002-04-09,12.583105087280273
2002-04-10,13.041894912719727
2002-04-11,12.915901184082031
2002-04-12,12.884700775146484
2002-04-15,12.899099349975586
2002-04-16,13.03829574584961
2002-04-17,13.079087257385254
2002-04-18,13.119884490966797
2002-04-19,13.139083862304688
2002-04-22,13.052694320678711
2002-04-23,13.098291397094727
2002-04-24,12.8774995803833
2002-04-25,12.812705993652344
2002-04-26,12.987894058227539
2002-04-29,12.752710342407227
2002-04-30,12.947102546691895
2002-05-01,13.199076652526855
2002-05-02,12.959099769592285
2002-05-03,12.822303771972656
2002-05-06,12.522326469421387
2002-05-07,12.40233325958252
2002-05-08,12.575121879577637
2002-05-09,12.515127182006836
2002-05-10,12.299139976501465
2002-05-13,12.243946075439453
2002-05-14,12.416736602783203
2002-05-15,11.255218505859375
2002-05-16,10.979235649108887
2002-05-17,11.423202514648438
2002-05-20,11.281612396240234
2002-05-21,11.190417289733887
2002-05-22,11.423202514648438
2002-05-23,11.459195137023926
2002-05-24,11.255218505859375
2002-05-28,11.224016189575195
2002-05-29,11.303211212158203
2002-05-30,11.216817855834961
2002-05-31,11.399205207824707
2002-06-03,10.900039672851562
2002-06-04,10.720052719116211
2002-06-05,10.81124210357666
2002-06-06,10.739248275756836
2002-06-07,10.885641098022461
2002-06-10,10.960038185119629
2002-06-11,9.191361427307129
2002-06-12,8.884177207946777
2002-06-13,8.627400398254395
2002-06-14,8.81938362121582
2002-06-17,9.064167976379395
2002-06-18,9.29935073852539
2002-06-19,9.035367012023926
2002-06-20,9.040169715881348
2002-06-21,8.670595169067383
2002-06-24,8.93217658996582
2002-06-25,9.14576244354248
2002-06-26,9.107362747192383
2002-06-27,9.395341873168945
2002-06-28,9.035367012023926
2002-07-01,8.951375961303711
2002-07-02,8.826581954956055
2002-07-03,8.9033784866333
2002-07-05,8.992176055908203
2002-07-08,8.879383087158203
2002-07-09,8.497807502746582
2002-07-10,8.135433197021484
2002-07-11,7.648491382598877
2002-07-12,8.010980606079102
2002-07-15,8.337211608886719
2002-07-16,8.119728088378906
2002-07-17,8.361383438110352
2002-07-18,7.9916486740112305
2002-07-19,7.766903877258301
2002-07-22,7.733070373535156
2002-07-23,7.491413593292236
2002-07-24,8.083473205566406
2002-07-25,9.091194152832031
2002-07-26,9.340100288391113
2002-07-29,9.581761360168457
2002-07-30,9.763005256652832
2002-07-31,10.007078170776367
2002-08-01,9.644587516784668
2002-08-02,9.69533634185791
2002-08-05,9.146773338317871
2002-08-06,9.19993782043457
2002-08-07,9.63250732421875
2002-08-08,9.847583770751953
2002-08-09,9.746086120605469
2002-08-12,9.84516429901123
2002-08-13,9.550345420837402
2002-08-14,9.668754577636719
2002-08-15,9.7388334274292
2002-08-16,9.654257774353027
2002-08-19,9.666337013244629
2002-08-20,9.448847770690918
2002-08-21,9.77267074584961
2002-08-22,10.08682918548584
2002-08-23,9.79442024230957
2002-08-26,9.951499938964844
2002-08-27,9.849997520446777
2002-08-28,9.627671241760254
2002-08-29,9.77991771697998
2002-08-30,9.673588752746582
2002-09-03,9.250688552856445
2002-09-04,9.376349449157715
2002-09-05,9.134689331054688
2002-09-06,9.062192916870117
2002-09-09,9.166105270385742
2002-09-10,9.219269752502441
2002-09-11,9.33043384552002
2002-09-12,9.236184120178223
2002-09-13,9.091194152832031
2002-09-16,9.25793743133545
2002-09-17,9.325605392456055
2002-09-18,9.767839431762695
2002-09-19,9.690503120422363
2002-09-20,10.101325035095215
2002-09-23,10.077159881591797
2002-09-24,10.173824310302734
2002-09-25,10.584641456604004
2002-09-26,10.125493049621582
2002-09-27,9.750921249389648
2002-09-30,9.763005256652832
2002-10-01,10.149658203125
2002-10-02,10.065074920654297
2002-10-03,10.243908882141113
2002-10-04,9.881412506103516
2002-10-07,9.557594299316406
2002-10-08,9.538260459899902
2002-10-09,9.7388334274292
2002-10-10,9.798391342163086
2002-10-11,10.085223197937012
2002-10-14,10.520329475402832
2002-10-15,10.726941108703613
2002-10-16,10.57380199432373
2002-10-17,10.743950843811035
2002-10-18,10.695341110229492
2002-10-21,10.610265731811523
2002-10-22,10.403645515441895
2002-10-23,10.491151809692383
2002-10-24,10.318573951721191
2002-10-25,10.47171401977539
2002-10-28,10.350170135498047
2002-10-29,10.177594184875488
2002-10-30,10.235929489135742
2002-10-31,10.177594184875488
2002-11-01,10.14355754852295
2002-11-04,10.226207733154297
2002-11-05,10.561646461486816
2002-11-06,11.07210636138916
2002-11-07,11.096410751342773
2002-11-08,11.154755592346191
2002-11-11,10.717215538024902
2002-11-12,10.55921745300293
2002-11-13,10.447402000427246
2002-11-14,10.68561840057373
2002-11-15,10.926262855529785
2002-11-18,10.826603889465332
2002-11-19,10.802297592163086
2002-11-20,10.987034797668457
2002-11-21,10.965157508850098
2002-11-22,10.646724700927734
2002-11-25,10.641864776611328
2002-11-26,10.539772987365723
2002-11-27,10.59811019897461
2002-11-29,10.641864776611328
2002-12-02,10.22134017944336
2002-12-03,10.25294303894043
2002-12-04,10.269957542419434
2002-12-05,10.087653160095215
2002-12-06,10.437677383422852
2002-12-09,10.124114036560059
2002-12-10,9.864023208618164
2002-12-11,9.973406791687012
2002-12-12,9.92965316772461
2002-12-13,9.839715957641602
2002-12-16,9.95639419555664
2002-12-17,9.968544006347656
2002-12-18,9.910211563110352
2002-12-19,9.817835807800293
2002-12-20,9.407041549682617
2002-12-23,9.268485069274902
2002-12-24,9.163963317871094
2002-12-26,8.908736228942871
2002-12-27,8.940333366394043
2002-12-30,9.018118858337402
2002-12-31,9.72303581237793
2003-01-02,9.73519229888916
2003-01-03,9.829994201660156
2003-01-06,9.893190383911133
2003-01-07,9.448357582092285
2003-01-08,9.686577796936035
2003-01-09,9.718175888061523
2003-01-10,9.66955852508545
2003-01-13,9.641440391540527
2003-01-14,9.550971031188965
2003-01-15,9.279548645019531
2003-01-16,9.585200309753418
2003-01-17,9.291779518127441
2003-01-21,9.392029762268066
2003-01-22,9.34801959991455
2003-01-23,9.360240936279297
2003-01-24,9.132841110229492
2003-01-27,9.037471771240234
2003-01-28,9.21842098236084
2003-01-29,9.335792541503906
2003-01-30,9.284440040588379
2003-01-31,9.321123123168945
2003-02-03,9.267329216003418
2003-02-04,9.096161842346191
2003-02-05,9.017915725708008
2003-02-06,9.022802352905273
2003-02-07,9.132841110229492
2003-02-10,9.032583236694336
2003-02-11,8.844306945800781
2003-02-12,8.65847110748291
2003-02-13,8.528875350952148
2003-02-14,8.756279945373535
2003-02-18,8.949447631835938
2003-02-19,8.753829956054688
2003-02-20,8.6071195602417
2003-02-21,8.577776908874512
2003-02-24,8.406610488891602
2003-02-25,8.484859466552734
2003-02-26,8.484859466552734
2003-02-27,8.687810897827148
2003-02-28,8.709815979003906
2003-03-03,8.565553665161133
2003-03-04,8.670695304870605
2003-03-05,8.788064002990723
2003-03-06,8.612008094787598
2003-03-07,8.668248176574707
2003-03-10,8.438398361206055
2003-03-11,8.501975059509277
2003-03-12,8.545989036560059
2003-03-13,8.773394584655762
2003-03-14,8.604673385620117
2003-03-17,8.937222480773926
2003-03-18,9.142620086669922
2003-03-19,9.321123123168945
2003-03-20,9.225761413574219
2003-03-21,9.607207298278809
2003-03-24,9.377366065979004
2003-03-25,9.53140640258789
2003-03-26,9.499618530273438
2003-03-27,9.418929100036621
2003-03-28,9.343128204345703
2003-03-31,9.19641399383545
2003-04-01,9.514291763305664
2003-04-02,9.866399765014648
2003-04-03,9.629212379455566
2003-04-04,9.824831008911133
2003-04-07,9.8223876953125
2003-04-08,9.763702392578125
2003-04-09,9.832167625427246
2003-04-10,9.80771541595459
2003-04-11,9.624430656433105
2003-04-14,9.875364303588867
2003-04-15,9.732680320739746
2003-04-16,9.516176223754883
2003-04-17,9.752360343933105
2003-04-21,9.582602500915527
2003-04-22,9.767125129699707
2003-04-23,9.816324234008789
2003-04-24,9.821247100830078
2003-04-25,9.7154541015625
2003-04-28,9.882755279541016
2003-04-29,9.993465423583984
2003-04-30,9.99592399597168
2003-05-01,10.14107894897461
2003-05-02,10.409242630004883
2003-05-05,10.214887619018555
2003-05-06,10.431381225585938
2003-05-07,10.505192756652832
2003-05-08,10.542096138000488
2003-05-09,10.672489166259766
2003-05-12,10.633121490478516
2003-05-13,10.694628715515137
2003-05-14,10.603605270385742
2003-05-15,10.805347442626953
2003-05-16,10.591297149658203
2003-05-19,10.145999908447266
2003-05-20,10.086949348449707
2003-05-21,10.18536376953125
2003-05-22,10.32067584991455
2003-05-23,10.352656364440918
2003-05-27,10.564241409301758
2003-05-28,10.714310646057129
2003-05-29,10.780738830566406
2003-05-30,10.960329055786133
2003-06-02,10.807798385620117
2003-06-03,10.83731460571289
2003-06-04,10.987398147583008
2003-06-05,11.130093574523926
2003-06-06,11.122712135314941
2003-06-09,11.043984413146973
2003-06-10,11.238340377807617
2003-06-11,11.218658447265625
2003-06-12,11.250642776489258
2003-06-13,11.218658447265625
2003-06-16,11.371192932128906
2003-06-17,11.440079689025879
2003-06-18,11.317068099975586
2003-06-19,11.218658447265625
2003-06-20,11.221122741699219
2003-06-23,10.911128997802734
2003-06-24,10.930808067321777
2003-06-25,10.913586616516113
2003-06-26,11.026765823364258
2003-06-27,10.72661304473877
2003-06-30,10.765973091125488
2003-07-01,10.714310646057129
2003-07-02,10.869305610656738
2003-07-03,10.879144668579102
2003-07-07,11.066129684448242
2003-07-08,10.948029518127441
2003-07-09,10.746296882629395
2003-07-10,10.714310646057129
2003-07-11,10.89121150970459
2003-07-14,10.89615535736084
2003-07-15,10.6759614944458
2003-07-16,10.490402221679688
2003-07-17,10.403801918029785
2003-07-18,10.2429838180542
2003-07-21,10.218242645263672
2003-07-22,10.252882957458496
2003-07-23,10.0945405960083
2003-07-24,9.899079322814941
2003-07-25,9.953512191772461
2003-07-28,9.735783576965332
2003-07-29,9.626922607421875
2003-07-30,9.718465805053711
2003-07-31,9.711043357849121
2003-08-01,9.535379409790039
2003-08-04,9.525479316711426
2003-08-05,9.36466121673584
2003-08-06,9.550225257873535
2003-08-07,9.874338150024414
2003-08-08,9.871862411499023
2003-08-11,9.797642707824707
2003-08-12,9.790214538574219
2003-08-13,9.753107070922852
2003-08-14,9.797642707824707
2003-08-15,9.817429542541504
2003-08-18,9.844647407531738
2003-08-19,9.780319213867188
2003-08-20,9.649188995361328
2003-08-21,9.550225257873535
2003-08-22,9.644241333007812
2003-08-25,9.795162200927734
2003-08-26,9.884236335754395
2003-08-27,9.822381973266602
2003-08-28,9.852067947387695
2003-08-29,9.9708251953125
2003-09-02,10.181134223937988
2003-09-03,10.329582214355469
2003-09-04,10.193500518798828
2003-09-05,10.391437530517578
2003-09-08,10.589363098144531
2003-09-09,10.470605850219727
2003-09-10,10.708125114440918
2003-09-11,10.779874801635742
2003-09-12,10.90110969543457
2003-09-15,10.821941375732422
2003-09-16,10.86894702911377
2003-09-17,10.898629188537598
2003-09-18,10.913476943969727
