Date,FOXA
2019-07-12,33.699859619140625
2019-07-15,33.745445251464844
2019-07-16,33.45367431640625
2019-07-17,32.97954177856445
2019-07-18,33.326019287109375
2019-07-19,33.21660614013672
2019-07-22,32.91571044921875
2019-07-23,33.02513122558594
2019-07-24,33.37160110473633
2019-07-25,33.891334533691406
2019-07-26,33.92780303955078
2019-07-29,34.20134735107422
2019-07-30,34.48400115966797
2019-07-31,34.02809524536133
2019-08-01,33.636024475097656
2019-08-02,33.39897155761719
2019-08-05,32.870121002197266
2019-08-06,33.23484802246094
2019-08-07,33.77280044555664
2019-08-08,32.031280517578125
2019-08-09,32.277469635009766
2019-08-12,31.86715316772461
2019-08-13,31.967453002929688
2019-08-14,30.718294143676758
2019-08-15,29.861207962036133
2019-08-16,30.08004379272461
2019-08-19,30.882417678833008
2019-08-20,30.627119064331055
2019-08-21,30.463003158569336
2019-08-22,30.134750366210938
2019-08-23,28.949417114257812
2019-08-26,29.25031089782715
2019-08-27,29.113540649414062
2019-08-28,28.985891342163086
2019-08-29,29.85209083557129
2019-08-30,30.244163513183594
2019-09-03,30.088075637817383
2019-09-04,30.813425064086914
2019-09-05,31.44694709777832
2019-09-06,31.4285888671875
2019-09-09,31.492856979370117
2019-09-10,31.492856979370117
2019-09-11,31.2174129486084
2019-09-12,31.02459716796875
2019-09-13,31.061328887939453
2019-09-16,30.85014533996582
2019-09-17,30.17070960998535
2019-09-18,29.96871566772461
2019-09-19,29.41781997680664
2019-09-20,29.628997802734375
2019-09-23,29.628997802734375
2019-09-24,29.004650115966797
2019-09-25,29.39027214050293
2019-09-26,28.876108169555664
2019-09-27,28.866926193237305
2019-09-30,28.954147338867188
2019-10-01,28.68329429626465
2019-10-02,27.93039894104004
2019-10-03,27.96712875366211
2019-10-04,28.068124771118164
2019-10-07,28.095670700073242
2019-10-08,27.595272064208984
2019-10-09,27.755950927734375
2019-10-10,28.022218704223633
2019-10-11,28.88528823852539
2019-10-14,28.821014404296875
2019-10-15,29.105648040771484
2019-10-16,29.371912002563477
2019-10-17,29.362728118896484
2019-10-18,29.57390785217285
2019-10-21,30.060531616210938
2019-10-22,30.712421417236328
2019-10-23,30.51961898803711
2019-10-24,29.65654182434082
2019-10-25,29.757537841796875
2019-10-28,30.290075302124023
2019-10-29,30.152345657348633
2019-10-30,29.454545974731445
2019-10-31,29.41781997680664
2019-11-01,29.73917579650879
2019-11-04,29.886083602905273
2019-11-05,30.147754669189453
2019-11-06,30.391067504882812
2019-11-07,32.080482482910156
2019-11-08,32.26411819458008
2019-11-11,32.12638854980469
2019-11-12,31.662723541259766
2019-11-13,31.456130981445312
2019-11-14,31.419410705566406
2019-11-15,31.465312957763672
2019-11-18,32.310020446777344
2019-11-19,33.29245376586914
2019-11-20,32.95273208618164
2019-11-21,32.77828598022461
2019-11-22,32.74155807495117
2019-11-25,32.75992202758789
2019-11-26,32.98945999145508
2019-11-27,32.85173034667969
2019-11-29,32.833370208740234
2019-12-02,32.68647003173828
2019-12-03,32.310020446777344
2019-12-04,32.59465026855469
2019-12-05,32.59465026855469
2019-12-06,32.52119827270508
2019-12-09,32.704837799072266
2019-12-10,32.87928009033203
2019-12-11,33.20063400268555
2019-12-12,33.83416748046875
2019-12-13,33.76071548461914
2019-12-16,33.79743957519531
2019-12-17,34.11879348754883
2019-12-18,33.907615661621094
2019-12-19,33.97188949584961
2019-12-20,34.12797927856445
2019-12-23,34.389644622802734
2019-12-24,34.24734115600586
2019-12-26,34.49524688720703
2019-12-27,34.34833908081055
2019-12-30,34.04534149169922
2019-12-31,34.03616714477539
2020-01-02,34.03616714477539
2020-01-03,33.664306640625
2020-01-06,33.577091217041016
2020-01-07,34.03616714477539
2020-01-08,34.07289505004883
2020-01-09,34.13715744018555
2020-01-10,33.714813232421875
2020-01-13,33.96271896362305
2020-01-14,34.21060562133789
2020-01-15,34.41260528564453
2020-01-16,35.90920639038086
2020-01-17,36.120384216308594
2020-01-21,35.900028228759766
2020-01-22,35.890846252441406
2020-01-23,34.42178726196289
2020-01-24,33.613807678222656
2020-01-27,33.8617057800293
2020-01-28,34.10042953491211
2020-01-29,33.586265563964844
2020-01-30,33.99943161010742
2020-01-31,34.04534149169922
2020-02-03,34.51360321044922
2020-02-04,34.9175910949707
2020-02-05,35.50521469116211
2020-02-06,34.07289505004883
2020-02-07,33.97188949584961
2020-02-10,34.24734115600586
2020-02-11,34.09124755859375
2020-02-12,34.58706283569336
2020-02-13,34.890052795410156
2020-02-14,34.7064208984375
2020-02-18,34.688045501708984
2020-02-19,34.9175910949707
2020-02-20,33.99943161010742
2020-02-21,33.0445556640625
2020-02-24,31.850942611694336
2020-02-25,30.4920654296875
2020-02-26,30.106441497802734
2020-02-27,28.77510643005371
2020-02-28,28.224212646484375
2020-03-02,29.48208999633789
2020-03-03,28.659032821655273
2020-03-04,28.603546142578125
2020-03-05,27.225622177124023
2020-03-06,26.67074966430664
2020-03-09,25.413047790527344
2020-03-10,26.920442581176758
2020-03-11,25.690481185913086
2020-03-12,24.247819900512695
2020-03-13,24.183082580566406
2020-03-16,22.204044342041016
2020-03-17,23.24905014038086
2020-03-18,20.659658432006836
2020-03-19,21.103553771972656
2020-03-20,19.41119956970215
2020-03-23,18.68062400817871
2020-03-24,20.613422393798828
2020-03-25,22.32426643371582
2020-03-26,23.09183692932129
2020-03-27,20.816871643066406
2020-03-30,22.481481552124023
2020-03-31,21.852624893188477
2020-04-01,20.659658432006836
2020-04-02,20.96483612060547
2020-04-03,20.622665405273438
2020-04-06,23.175065994262695
2020-04-07,23.572725296020508
2020-04-08,24.321800231933594
2020-04-09,24.035118103027344
2020-04-13,24.035118103027344
2020-04-14,24.51600456237793
2020-04-15,23.766931533813477
2020-04-16,23.61896514892578
2020-04-17,24.853548049926758
2020-04-20,24.099853515625
2020-04-21,23.61896514892578
2020-04-22,22.906883239746094
2020-04-23,22.990114212036133
2020-04-24,22.966991424560547
2020-04-27,24.405033111572266
2020-04-28,25.098617553710938
2020-04-29,26.236103057861328
2020-04-30,23.924144744873047
2020-05-01,23.51723861694336
2020-05-04,23.114959716796875
2020-05-05,22.287277221679688
2020-05-06,22.943872451782227
2020-05-07,23.35077667236328
2020-05-08,24.04436683654785
2020-05-11,23.739187240600586
2020-05-12,23.4478816986084
2020-05-13,22.67568588256836
2020-05-14,23.8316650390625
2020-05-15,24.099853515625
2020-05-18,25.403797149658203
2020-05-19,25.49627685546875
2020-05-20,25.718223571777344
2020-05-21,25.542516708374023
2020-05-22,25.708972930908203
2020-05-26,26.84646224975586
2020-05-27,27.419824600219727
2020-05-28,26.753976821899414
2020-05-29,26.97593116760254
2020-06-01,27.318099975585938
2020-06-02,27.096147537231445
2020-06-03,28.455583572387695
2020-06-04,28.233633041381836
2020-06-05,28.529563903808594
2020-06-08,30.03696060180664
2020-06-09,28.492572784423828
2020-06-10,27.872966766357422
2020-06-11,25.949420928955078
2020-06-12,26.162118911743164
2020-06-15,27.086904525756836
2020-06-16,26.18061637878418
2020-06-17,25.95866584777832
2020-06-18,26.818716049194336
2020-06-19,26.189861297607422
2020-06-22,25.99565887451172
2020-06-23,26.134376525878906
2020-06-24,25.320566177368164
2020-06-25,24.9044132232666
2020-06-26,23.766931533813477
2020-06-29,24.87666893005371
2020-06-30,24.80268669128418
2020-07-01,24.9044132232666
2020-07-02,24.562244415283203
2020-07-06,24.506755828857422
2020-07-07,23.75768280029297
2020-07-08,23.397014617919922
2020-07-09,22.536968231201172
2020-07-10,23.415512084960938
2020-07-13,23.08258819580078
2020-07-14,23.147329330444336
2020-07-15,24.099853515625
2020-07-16,24.201583862304688
2020-07-17,23.378522872924805
2020-07-20,22.89763641357422
2020-07-21,23.48949432373047
2020-07-22,23.961132049560547
2020-07-23,24.266311645507812
2020-07-24,24.654722213745117
2020-07-27,23.78542709350586
2020-07-28,23.803918838500977
2020-07-29,23.91489601135254
2020-07-30,23.877904891967773
2020-07-31,23.8316650390625
2020-08-03,24.377288818359375
2020-08-04,24.663972854614258
2020-08-05,22.865264892578125
2020-08-06,23.110332489013672
2020-08-07,22.814403533935547
2020-08-10,22.564712524414062
2020-08-11,22.805156707763672
2020-08-12,23.04560089111328
2020-08-13,23.64670753479004
2020-08-14,23.803918838500977
2020-08-17,23.637460708618164
2020-08-18,23.70682144165039
2020-08-19,23.905649185180664
2020-08-20,23.94264030456543
2020-08-21,24.04436683654785
2020-08-24,24.950653076171875
2020-08-25,24.87666893005371
2020-08-26,25.10786247253418
2020-08-27,25.49627685546875
2020-08-28,25.72284698486328
2020-08-31,25.764463424682617
2020-09-01,25.58729362487793
2020-09-02,25.997581481933594
2020-09-03,25.50336456298828
2020-09-04,25.792436599731445
2020-09-08,25.820409774780273
2020-09-09,26.295976638793945
2020-09-10,26.286651611328125
2020-09-11,26.240026473999023
2020-09-14,26.724916458129883
2020-09-15,26.678293228149414
2020-09-16,27.359004974365234
2020-09-17,26.69693946838379
2020-09-18,26.07218360900879
2020-09-21,24.971853256225586
2020-09-22,24.962528228759766
2020-09-23,24.16059112548828
2020-09-24,24.431015014648438
2020-09-25,24.897253036499023
2020-09-28,25.960283279418945
2020-09-29,25.895009994506836
2020-09-30,25.950958251953125
2020-10-01,26.128129959106445
2020-10-02,26.184078216552734
2020-10-05,26.771541595458984
2020-10-06,26.034881591796875
2020-10-07,27.01398277282715
2020-10-08,27.564151763916016
2020-10-09,27.219131469726562
2020-10-12,26.986011505126953
2020-10-13,25.391468048095703
2020-10-14,25.111724853515625
2020-10-15,25.111724853515625
2020-10-16,25.046449661254883
2020-10-19,24.263166427612305
2020-10-20,24.291139602661133
2020-10-21,24.776029586791992
2020-10-22,25.60593605041504
2020-10-23,25.25159454345703
2020-10-26,24.626834869384766
2020-10-27,24.41702651977539
2020-10-28,23.601106643676758
2020-10-29,23.843549728393555
2020-10-30,24.729408264160156
2020-11-02,25.549991607666016
2020-11-03,25.214298248291016
2020-11-04,23.899499893188477
2020-11-05,24.813335418701172
2020-11-06,24.197893142700195
2020-11-09,24.477636337280273
2020-11-10,25.037126541137695
2020-11-11,25.60593605041504
2020-11-12,23.90882110595703
2020-11-13,24.83664321899414
2020-11-16,25.344846725463867
2020-11-17,26.258678436279297
2020-11-18,25.792436599731445
2020-11-19,25.839061737060547
2020-11-20,25.950958251953125
2020-11-23,26.603696823120117
2020-11-24,27.48954963684082
2020-11-25,27.32170295715332
2020-11-27,27.1911563873291
2020-11-30,26.892763137817383
2020-12-01,28.10498809814453
2020-12-02,28.533931732177734
2020-12-03,28.272838592529297
2020-12-04,27.825246810913086
2020-12-07,27.676050186157227
2020-12-08,27.279743194580078
2020-12-09,27.265756607055664
2020-12-10,27.144535064697266
2020-12-11,27.340356826782227
2020-12-14,26.836816787719727
2020-12-15,26.65031623840332
2020-12-16,26.529096603393555
2020-12-17,26.613021850585938
2020-12-18,26.258678436279297
2020-12-21,25.848384857177734
2020-12-22,25.428770065307617
2020-12-23,26.212053298950195
2020-12-24,26.398550033569336
2020-12-28,27.17250633239746
2020-12-29,27.060609817504883
2020-12-30,27.125883102416992
2020-12-31,27.15386199951172
2021-01-04,26.864789962768555
2021-01-05,27.45691680908203
2021-01-06,29.848730087280273
2021-01-07,28.85097312927246
2021-01-08,28.058368682861328
2021-01-11,28.282161712646484
2021-01-12,27.759973526000977
2021-01-13,27.937143325805664
2021-01-14,29.158695220947266
2021-01-15,29.36383819580078
2021-01-19,27.9837703704834
2021-01-20,28.925575256347656
2021-01-21,28.944225311279297
2021-01-22,28.123638153076172
2021-01-25,29.923328399658203
2021-01-26,32.57157516479492
2021-01-27,32.05870819091797
2021-01-28,29.74615478515625
2021-01-29,29.07477569580078
2021-02-01,29.72750473022461
2021-02-02,28.450008392333984
2021-02-03,28.23553466796875
2021-02-04,28.3660831451416
2021-02-05,29.298566818237305
2021-02-08,30.482816696166992
2021-02-09,28.655155181884766
2021-02-10,29.634260177612305
2021-02-11,29.839405059814453
2021-02-12,30.389570236206055
2021-02-16,29.58763885498047
2021-02-17,29.606287002563477
2021-02-18,30.002588272094727
2021-02-19,31.499216079711914
2021-02-22,32.347774505615234
2021-02-23,31.816265106201172
2021-02-24,31.741666793823242
2021-02-25,30.809188842773438
2021-02-26,31.060958862304688
2021-03-01,32.44103240966797
2021-03-02,35.38766860961914
2021-03-03,36.674495697021484
2021-03-04,36.45069885253906
2021-03-05,38.502159118652344
2021-03-08,39.471946716308594
2021-03-09,37.80305480957031
2021-03-10,38.871891021728516
2021-03-11,39.23286056518555
2021-03-12,40.10948944091797
2021-03-15,40.03448486328125
2021-03-16,41.42210006713867
2021-03-17,40.240753173828125
2021-03-18,40.20325469970703
2021-03-19,40.24543762207031
2021-03-22,40.9251823425293
2021-03-23,39.20003890991211
2021-03-24,37.615535736083984
2021-03-25,37.7843017578125
2021-03-26,35.44036865234375
2021-03-29,34.905941009521484
2021-03-30,34.79343795776367
2021-03-31,33.85586166381836
2021-04-01,34.04337692260742
2021-04-05,34.12775802612305
2021-04-06,34.7371826171875
2021-04-07,34.980953216552734
2021-04-08,34.69029998779297
2021-04-09,35.121585845947266
2021-04-12,35.084075927734375
2021-04-13,35.13096618652344
2021-04-14,34.905941009521484
2021-04-15,35.52005386352539
2021-04-16,35.57631301879883
2021-04-19,35.32785415649414
2021-04-20,35.44036865234375
2021-04-21,36.199798583984375
2021-04-22,35.740386962890625
2021-04-23,36.01227951049805
2021-04-26,35.81539535522461
2021-04-27,35.89039993286133
2021-04-28,35.4591178894043
2021-04-29,35.41223907470703
2021-04-30,35.084075927734375
2021-05-03,34.32464599609375
2021-05-04,34.446529388427734
2021-05-05,34.071502685546875
2021-05-06,35.224727630615234
2021-05-07,35.92790603637695
2021-05-10,36.406063079833984
2021-05-11,36.10135269165039
2021-05-12,35.56694030761719
2021-05-13,36.32168960571289
2021-05-14,34.93406677246094
2021-05-17,34.47466278076172
2021-05-18,35.018455505371094
2021-05-19,35.018455505371094
2021-05-20,34.92469787597656
2021-05-21,35.234092712402344
2021-05-24,35.10283660888672
2021-05-25,34.8309440612793
2021-05-26,35.16846466064453
2021-05-27,35.580997467041016
2021-05-28,35.018455505371094
2021-06-01,34.990318298339844
2021-06-02,34.484031677246094
2021-06-03,34.334022521972656
2021-06-04,34.868438720703125
2021-06-07,34.8309440612793
2021-06-08,34.30589294433594
2021-06-09,35.290348052978516
2021-06-10,35.13096618652344
2021-06-11,35.5622444152832
2021-06-14,35.32785415649414
2021-06-15,35.355979919433594
2021-06-16,35.3184814453125
2021-06-17,34.8309440612793
2021-06-18,35.28097915649414
2021-06-21,35.149715423583984
2021-06-22,35.29973220825195
2021-06-23,35.252845764160156
2021-06-24,35.90915298461914
2021-06-25,35.96540832519531
2021-06-28,35.91852569580078
2021-06-29,34.530914306640625
2021-06-30,34.81218338012695
2021-07-01,35.205970764160156
2021-07-02,34.990318298339844
2021-07-06,34.437156677246094
2021-07-07,34.12775802612305
2021-07-08,33.471458435058594
2021-07-09,34.17464065551758
2021-07-12,34.502784729003906
2021-07-13,33.70585250854492
2021-07-14,34.09025192260742
2021-07-15,33.60272216796875
2021-07-16,33.077667236328125
2021-07-19,32.55263137817383
2021-07-20,32.78702926635742
2021-07-21,33.93086624145508
2021-07-22,33.75273132324219
2021-07-23,33.93086624145508
2021-07-26,34.27776336669922
2021-07-27,33.940242767333984
2021-07-28,34.0527458190918
2021-07-29,34.03399658203125
2021-07-30,33.433956146240234
2021-08-02,33.415199279785156
2021-08-03,32.84327697753906
2021-08-04,32.730770111083984
2021-08-05,34.88719940185547
2021-08-06,34.202762603759766
2021-08-09,34.23088455200195
2021-08-10,34.671546936035156
2021-08-11,35.13096618652344
2021-08-12,34.71842575073242
2021-08-13,34.69029998779297
2021-08-16,34.868438720703125
2021-08-17,34.671546936035156
2021-08-18,34.27776336669922
2021-08-19,33.92149353027344
2021-08-20,34.46528244018555
2021-08-23,34.82155990600586
2021-08-24,34.75593566894531
2021-08-25,34.727806091308594
2021-08-26,34.39027404785156
2021-08-27,34.87781524658203
2021-08-30,34.75593566894531
2021-08-31,35.33157730102539
2021-09-01,34.91636276245117
2021-09-02,35.076778411865234
2021-09-03,34.81255340576172
2021-09-07,34.680442810058594
2021-09-08,33.93492889404297
2021-09-09,34.312400817871094
2021-09-10,33.916053771972656
2021-09-13,34.29352569580078
2021-09-14,33.31208801269531
2021-09-15,34.50114059448242
2021-09-16,35.227783203125
2021-09-17,35.58638000488281
2021-09-20,35.03903579711914
2021-09-21,35.03903579711914
2021-09-22,36.0582160949707
2021-09-23,36.256385803222656
2021-09-24,37.04908752441406
2021-09-27,37.86065673828125
2021-09-28,37.58699035644531
2021-09-29,37.983333587646484
2021-09-30,37.85122299194336
2021-10-01,38.483489990234375
2021-10-04,39.14406967163086
2021-10-05,39.54042053222656
2021-10-06,39.21013259887695
2021-10-07,39.776336669921875
2021-10-08,39.87071228027344
2021-10-11,39.729148864746094
2021-10-12,39.63478469848633
2021-10-13,39.96508026123047
2021-10-14,40.059444427490234
2021-10-15,39.266746520996094
2021-10-18,39.568729400634766
2021-10-19,40.606788635253906
2021-10-20,40.77664566040039
2021-10-21,40.21043014526367
2021-10-22,40.12550354003906
2021-10-25,39.474365234375
2021-10-26,39.24787139892578
2021-10-27,37.93614959716797
2021-10-28,38.4646110534668
2021-10-29,37.50206756591797
2021-11-01,38.74772644042969
2021-11-02,39.25731658935547
2021-11-03,39.238441467285156
2021-11-04,39.00252151489258
2021-11-05,39.14406967163086
2021-11-08,38.275882720947266
2021-11-09,38.25700759887695
2021-11-10,38.398555755615234
2021-11-11,38.83265686035156
2021-11-12,38.78547286987305
2021-11-15,38.945899963378906
2021-11-16,38.14375686645508
2021-11-17,38.021087646484375
2021-11-18,37.34163284301758
2021-11-19,36.79429244995117
2021-11-22,36.55837631225586
2021-11-23,36.92640686035156
2021-11-24,36.33189010620117
2021-11-26,35.50144577026367
2021-11-29,34.84086227416992
2021-11-30,33.699012756347656
2021-12-01,32.500526428222656
2021-12-02,33.34040832519531
2021-12-03,34.01042556762695
2021-12-06,34.46338653564453
2021-12-07,34.4256477355957
2021-12-08,34.680442810058594
2021-12-09,34.48226547241211
2021-12-10,34.74649429321289
2021-12-13,34.265220642089844
2021-12-14,33.95380401611328
2021-12-15,34.208587646484375
2021-12-16,34.9257926940918
2021-12-17,34.87861633300781
2021-12-20,34.34070587158203
2021-12-21,34.82199478149414
2021-12-22,34.74649429321289
2021-12-23,35.18059158325195
2021-12-27,35.21833419799805
2021-12-28,35.37876510620117
2021-12-29,35.001285552978516
2021-12-30,35.4165153503418
2021-12-31,34.82199478149414
2022-01-03,35.52031707763672
2022-01-04,35.83173751831055
2022-01-05,35.492008209228516
2022-01-06,36.26582717895508
2022-01-07,36.822608947753906
2022-01-10,36.832035064697266
2022-01-11,36.756553649902344
2022-01-12,37.0774040222168
2022-01-13,37.8134765625
2022-01-14,38.7099723815918
2022-01-18,37.653045654296875
2022-01-19,37.42655944824219
2022-01-20,36.03934097290039
2022-01-21,35.56749725341797
2022-01-24,36.888668060302734
2022-01-25,36.9547233581543
2022-01-26,35.897796630859375
2022-01-27,36.09596633911133
2022-01-28,37.84178161621094
2022-01-31,38.32305908203125
2022-02-01,38.03996276855469
2022-02-02,38.37968063354492
2022-02-03,38.59673309326172
2022-02-04,38.398555755615234
2022-02-07,38.32305908203125
2022-02-08,38.521236419677734
2022-02-09,41.3806037902832
2022-02-10,41.52214813232422
2022-02-11,40.95594787597656
2022-02-14,40.26705551147461
2022-02-15,40.72002410888672
2022-02-16,40.58790969848633
2022-02-17,40.49354553222656
2022-02-18,39.99338912963867
2022-02-22,39.46492004394531
2022-02-23,38.66278839111328
2022-02-24,38.56842041015625
2022-02-25,39.41773986816406
2022-02-28,39.474365234375
2022-03-01,39.16114044189453
2022-03-02,40.89805603027344
2022-03-03,40.96449661254883
2022-03-04,40.51840591430664
2022-03-07,39.48385238647461
2022-03-08,39.711639404296875
2022-03-09,38.79098129272461
2022-03-10,37.76593017578125
2022-03-11,37.32932662963867
2022-03-14,36.77882766723633
2022-03-15,37.75642395019531
2022-03-16,38.60115432739258
2022-03-17,38.23099899291992
2022-03-18,38.79098129272461
2022-03-21,38.772003173828125
2022-03-22,39.00928497314453
2022-03-23,38.49675750732422
2022-03-24,38.828956604003906
2022-03-25,39.12318420410156
2022-03-28,38.4398078918457
2022-03-29,38.72454833984375
2022-03-30,38.09811782836914
2022-03-31,37.44322204589844
2022-04-01,37.3577995300293
2022-04-04,37.53813171386719
2022-04-05,36.69340515136719
2022-04-06,36.7883186340332
2022-04-07,36.46561050415039
2022-04-08,36.98763656616211
2022-04-11,36.7503547668457
2022-04-12,36.86425018310547
2022-04-13,37.12051773071289
2022-04-14,37.1300048828125
2022-04-18,37.006614685058594
2022-04-19,37.186954498291016
2022-04-20,37.54762649536133
2022-04-21,36.94967269897461
2022-04-22,36.266292572021484
2022-04-25,36.057491302490234
2022-04-26,34.738197326660156
2022-04-27,34.41549301147461
2022-04-28,34.681243896484375
2022-04-29,34.0168571472168
2022-05-02,34.709720611572266
2022-05-03,34.396507263183594
2022-05-04,35.15581512451172
2022-05-05,34.681243896484375
2022-05-06,32.83993148803711
2022-05-09,31.520641326904297
2022-05-10,30.770822525024414
2022-05-11,31.520641326904297
2022-05-12,31.748428344726562
2022-05-13,32.080631256103516
2022-05-16,31.976224899291992
2022-05-17,32.97281265258789
2022-05-18,31.786401748657227
2022-05-19,31.634544372558594
2022-05-20,31.75792694091797
2022-05-23,32.45079040527344
2022-05-24,30.83727264404297
2022-05-25,31.60606575012207
2022-05-26,32.782981872558594
2022-05-27,33.65618896484375
2022-05-31,33.703643798828125
2022-06-01,33.086708068847656
2022-06-02,32.669090270996094
2022-06-03,32.393836975097656
2022-06-06,32.34638977050781
2022-06-07,32.83993148803711
2022-06-08,32.3274040222168
2022-06-09,31.776906967163086
2022-06-10,30.742355346679688
2022-06-13,29.91661262512207
2022-06-14,30.400665283203125
2022-06-15,31.159975051879883
2022-06-16,30.63794708251953
2022-06-17,30.438631057739258
2022-06-21,30.90370750427246
2022-06-22,30.42914390563965
2022-06-23,30.438631057739258
2022-06-24,31.131498336791992
2022-06-27,31.35929298400879
2022-06-28,31.046072006225586
2022-06-29,30.97963523864746
2022-06-30,30.52405548095703
2022-07-01,31.38776206970215
2022-07-05,31.482677459716797
2022-07-06,31.473188400268555
2022-07-07,31.7958927154541
2022-07-08,31.549118041992188
2022-07-11,31.226411819458008
2022-07-12,31.530134201049805
2022-07-13,31.169464111328125
2022-07-14,30.856250762939453
2022-07-15,31.96673011779785
2022-07-18,31.539623260498047
2022-07-19,32.50774002075195
2022-07-20,32.97281265258789
2022-07-21,33.1721305847168
2022-07-22,33.37144470214844
2022-07-25,33.48534393310547
2022-07-26,32.3653678894043
2022-07-27,32.9063720703125
2022-07-28,33.10569381713867
2022-07-29,31.425729751586914
2022-08-01,31.738941192626953
2022-08-02,31.51114845275879
2022-08-03,31.862321853637695
2022-08-04,31.824363708496094
2022-08-05,31.634544372558594
2022-08-08,31.767419815063477
2022-08-09,32.023677825927734
2022-08-10,33.10569381713867
2022-08-11,34.576847076416016
2022-08-12,34.64328384399414
2022-08-15,34.529388427734375
2022-08-16,34.64328384399414
2022-08-17,34.3300666809082
2022-08-18,34.18770217895508
2022-08-19,33.86499786376953
2022-08-22,32.934844970703125
2022-08-23,32.75450897216797
2022-08-24,33.010780334472656
2022-08-25,33.20060348510742
2022-08-26,32.49824905395508
2022-08-29,32.57417297363281
2022-08-30,32.69846725463867
2022-08-31,32.679344177246094
2022-09-01,32.545494079589844
2022-09-02,32.258663177490234
2022-09-06,31.52247428894043
2022-09-07,31.952713012695312
2022-09-08,32.04832458496094
2022-09-09,33.00442123413086
2022-09-12,33.272125244140625
2022-09-13,32.01964569091797
2022-09-14,32.04832458496094
2022-09-15,33.042667388916016
2022-09-16,32.19174575805664
2022-09-19,32.85144805908203
2022-09-20,32.736717224121094
2022-09-21,31.283449172973633
2022-09-22,30.700231552124023
2022-09-23,30.317790985107422
2022-09-26,29.753694534301758
2022-09-27,29.591157913208008
2022-09-28,30.059642791748047
2022-09-29,29.17047882080078
2022-09-30,29.3330135345459
2022-10-03,29.887548446655273
2022-10-04,30.814958572387695
2022-10-05,30.155254364013672
2022-10-06,29.801502227783203
2022-10-07,29.992717742919922
2022-10-10,29.772815704345703
2022-10-11,29.323450088500977
2022-10-12,29.15135383605957
2022-10-13,30.308229446411133
2022-10-14,30.16481590270996
2022-10-17,27.325210571289062
2022-10-18,27.917993545532227
2022-10-19,28.03272247314453
2022-10-20,27.7363338470459
2022-10-21,28.137893676757812
2022-10-24,28.319555282592773
2022-10-25,28.529895782470703
2022-10-26,27.698087692260742
2022-10-27,26.93321418762207
2022-10-28,27.57379722595215
2022-10-31,27.60247802734375
2022-11-01,29.18959617614746
2022-11-02,28.73067283630371
2022-11-03,28.635066986083984
2022-11-04,28.529895782470703
2022-11-07,27.860626220703125
2022-11-08,28.051847457885742
2022-11-09,27.191360473632812
2022-11-10,28.147457122802734
2022-11-11,29.18004035949707
2022-11-14,29.07486915588379
2022-11-15,29.399940490722656
2022-11-16,29.15135383605957
2022-11-17,29.285207748413086
