Date,UNP
2000-08-30,5.9662957191467285
2000-08-31,6.0064215660095215
2000-09-01,5.975737571716309
2000-09-05,6.022940635681152
2000-09-06,6.0418195724487305
2000-09-07,5.834131717681885
2000-09-08,5.834131717681885
2000-09-11,5.798069000244141
2000-09-12,5.855010032653809
2000-09-13,5.959392070770264
2000-09-14,5.883477687835693
2000-09-15,5.940414905548096
2000-09-18,5.930925369262695
2000-09-19,5.855010032653809
2000-09-20,5.7790937423706055
2000-09-21,5.760112762451172
2000-09-22,5.798069000244141
2000-09-25,5.864495277404785
2000-09-26,5.693687438964844
2000-09-27,5.7790937423706055
2000-09-28,5.9783711433410645
2000-09-29,5.911945343017578
2000-10-02,5.817050457000732
2000-10-03,5.959392070770264
2000-10-04,6.225097179412842
2000-10-05,6.433866024017334
2000-10-06,6.310502052307129
2000-10-09,6.120715618133545
2000-10-10,6.310502052307129
2000-10-11,6.253565311431885
2000-10-12,6.1491851806640625
2000-10-13,6.101731777191162
2000-10-16,6.196627140045166
2000-10-17,6.101731777191162
2000-10-18,5.9783711433410645
2000-10-19,6.168159008026123
2000-10-20,6.263055324554443
2000-10-23,6.319991588592529
2000-10-24,6.452844619750977
2000-10-25,6.462332725524902
2000-10-26,6.595187187194824
2000-10-27,6.56671667098999
2000-10-30,6.822937965393066
2000-10-31,7.117109298706055
2000-11-01,7.1360859870910645
2000-11-02,7.268935203552246
2000-11-03,7.325877666473389
2000-11-06,7.382815837860107
2000-11-07,7.306900978088379
2000-11-08,7.240472793579102
2000-11-09,7.335365295410156
2000-11-10,7.2784295082092285
2000-11-13,7.363833427429199
2000-11-14,7.449239253997803
2000-11-15,7.6200480461120605
2000-11-16,7.6769866943359375
2000-11-17,7.430263996124268
2000-11-20,7.3163862228393555
2000-11-21,7.249960422515869
2000-11-22,7.22149133682251
2000-11-24,7.268935203552246
2000-11-27,7.193025588989258
2000-11-28,7.174046039581299
2000-11-29,7.2784295082092285
2000-11-30,7.060168266296387
2000-12-01,6.984257221221924
2000-12-04,7.107616901397705
2000-12-05,7.145576000213623
2000-12-06,6.889362335205078
2000-12-07,6.965275764465332
2000-12-08,7.088638782501221
2000-12-11,7.147728443145752
2000-12-12,7.290683746337891
2000-12-13,7.195376873016357
2000-12-14,7.081018924713135
2000-12-15,6.928530693054199
2000-12-18,7.061954975128174
2000-12-19,7.528939723968506
2000-12-20,7.300209999084473
2000-12-21,7.576588153839111
2000-12-22,7.776731967926025
2000-12-26,7.805319786071777
2000-12-27,8.024514198303223
2000-12-28,7.700486183166504
2000-12-29,7.738604545593262
2001-01-02,7.719543933868408
2001-01-03,7.719543933868408
2001-01-04,7.843442916870117
2001-01-05,7.852971076965332
2001-01-08,8.091226577758789
2001-01-09,8.148409843444824
2001-01-10,7.99592399597168
2001-01-11,8.110288619995117
2001-01-12,7.89109468460083
2001-01-16,7.967333793640137
2001-01-17,8.024514198303223
2001-01-18,8.014986038208008
2001-01-19,7.919684410095215
2001-01-22,7.967333793640137
2001-01-23,7.786255836486816
2001-01-24,7.614716053009033
2001-01-25,7.624243259429932
2001-01-26,7.490821361541748
2001-01-29,7.660842418670654
2001-01-30,7.900245189666748
2001-01-31,8.078644752502441
2001-02-01,8.127443313598633
2001-02-02,8.077120780944824
2001-02-05,7.997828483581543
2001-02-06,8.066448211669922
2001-02-07,8.045100212097168
2001-02-08,8.089323043823242
2001-02-09,8.22503662109375
2001-02-12,8.218935012817383
2001-02-13,8.343972206115723
2001-02-14,8.031373977661133
2001-02-15,8.21130657196045
2001-02-16,8.127443313598633
2001-02-20,8.18844223022461
2001-02-21,8.066448211669922
2001-02-22,8.20063304901123
2001-02-23,8.286026000976562
2001-02-26,8.42326831817627
2001-02-27,8.494932174682617
2001-02-28,8.377514839172363
2001-03-01,8.278404235839844
2001-03-02,8.394292831420898
2001-03-05,8.469008445739746
2001-03-06,8.386669158935547
2001-03-07,8.359223365783691
2001-03-08,8.63064193725586
2001-03-09,8.665718078613281
2001-03-12,8.592265129089355
2001-03-13,8.416290283203125
2001-03-14,8.12401008605957
2001-03-15,8.090346336364746
2001-03-16,7.694016933441162
2001-03-19,7.896007537841797
2001-03-20,7.931204319000244
2001-03-21,8.053620338439941
2001-03-22,8.01077651977539
2001-03-23,8.055150032043457
2001-03-26,8.238778114318848
2001-03-27,8.599915504455566
2001-03-28,8.561656951904297
2001-03-29,8.592265129089355
2001-03-30,8.607565879821777
2001-04-02,8.76059341430664
2001-04-03,8.775891304016113
2001-04-04,8.645821571350098
2001-04-05,8.607565879821777
2001-04-06,8.561656951904297
2001-04-09,8.417819023132324
2001-04-10,8.722335815429688
2001-04-11,8.710091590881348
2001-04-12,8.719276428222656
2001-04-16,8.737635612487793
2001-04-17,8.775891304016113
2001-04-18,9.028379440307617
2001-04-19,9.104894638061523
2001-04-20,9.005430221557617
2001-04-23,8.416290283203125
2001-04-24,8.550948143005371
2001-04-25,8.529523849487305
2001-04-26,8.78660774230957
2001-04-27,8.947277069091797
2001-04-30,8.705498695373535
2001-05-01,8.413224220275879
2001-05-02,8.460663795471191
2001-05-03,8.417819023132324
2001-05-04,8.561656951904297
2001-05-07,8.518815040588379
2001-05-08,8.676427841186523
2001-05-09,8.837102890014648
2001-05-10,8.997777938842773
2001-05-11,8.922791481018066
2001-05-14,8.974822044372559
2001-05-15,8.959519386291504
2001-05-16,9.273219108581543
2001-05-17,9.097238540649414
2001-05-18,9.238020896911621
2001-05-21,9.271689414978027
2001-05-22,8.956461906433105
2001-05-23,8.85240364074707
2001-05-24,8.64276123046875
2001-05-25,8.50198745727539
2001-05-29,8.531054496765137
2001-05-30,8.53258228302002
2001-05-31,8.798842430114746
2001-06-01,8.68713665008545
2001-06-04,8.78660774230957
2001-06-05,8.829450607299805
2001-06-06,8.818737983703613
2001-06-07,8.875360488891602
2001-06-08,8.70702838897705
2001-06-11,8.55500602722168
2001-06-12,8.450578689575195
2001-06-13,8.432153701782227
2001-06-14,8.077423095703125
2001-06-15,7.877791881561279
2001-06-18,7.930000305175781
2001-06-19,7.939218997955322
2001-06-20,7.9929656982421875
2001-06-21,8.06053352355957
2001-06-22,8.026744842529297
2001-06-25,7.876257419586182
2001-06-26,7.871648788452148
2001-06-27,8.125027656555176
2001-06-28,8.260165214538574
2001-06-29,8.432153701782227
2001-07-02,8.445978164672852
2001-07-03,8.407581329345703
2001-07-05,8.402976036071777
2001-07-06,8.373796463012695
2001-07-09,8.406052589416504
2001-07-10,8.4382963180542
2001-07-11,8.85291862487793
2001-07-12,8.777667999267578
2001-07-13,8.880559921264648
2001-07-16,8.829879760742188
2001-07-17,8.860595703125
2001-07-18,8.85291862487793
2001-07-19,8.783815383911133
2001-07-20,8.6394624710083
2001-07-23,8.676315307617188
2001-07-24,8.187989234924316
2001-07-25,8.161880493164062
2001-07-26,8.476685523986816
2001-07-27,8.384551048278809
2001-07-30,8.255553245544434
2001-07-31,8.244804382324219
2001-08-01,8.261696815490723
2001-08-02,8.427546501159668
2001-08-03,8.336946487426758
2001-08-06,8.224843978881836
2001-08-07,8.290873527526855
2001-08-08,8.292412757873535
2001-08-09,8.323122024536133
2001-08-10,8.442900657653809
2001-08-13,8.320052146911621
2001-08-14,8.37226390838623
2001-08-15,8.340017318725586
2001-08-16,8.42293930053711
2001-08-17,8.284730911254883
2001-08-20,8.117350578308105
2001-08-21,7.933072090148926
2001-08-22,7.982213020324707
2001-08-23,8.071281433105469
2001-08-24,8.105063438415527
2001-08-27,8.000639915466309
2001-08-28,8.10045337677002
2001-08-29,8.008318901062012
2001-08-30,8.085102081298828
2001-08-31,8.180309295654297
2001-09-04,8.336946487426758
2001-09-05,8.321585655212402
2001-09-06,8.323122024536133
2001-09-07,8.164953231811523
2001-09-10,8.053971290588379
2001-09-17,7.553004264831543
2001-09-18,7.537590980529785
2001-09-19,7.286337852478027
2001-09-20,6.90714693069458
2001-09-21,7.05204439163208
2001-09-24,7.075161933898926
2001-09-25,6.900979042053223
2001-09-26,6.982683181762695
2001-09-27,7.028924465179443
2001-09-28,7.22930383682251
2001-10-01,7.005800247192383
2001-10-02,7.027379512786865
2001-10-03,7.121405601501465
2001-10-04,7.013505458831787
2001-10-05,7.1229472160339355
2001-10-08,7.213892936706543
2001-10-09,6.974970817565918
2001-10-10,7.37420129776001
2001-10-11,7.497513771057129
2001-10-12,7.277092456817627
2001-10-15,7.401944160461426
2001-10-16,7.495970726013184
2001-10-17,7.337203502655029
2001-10-18,7.647032737731934
2001-10-19,7.491347789764404
2001-10-22,7.580748558044434
2001-10-23,7.865913391113281
2001-10-24,7.7518510818481445
2001-10-25,7.793471336364746
2001-10-26,7.927574634552002
2001-10-29,7.745683193206787
2001-10-30,7.753392696380615
2001-10-31,8.01697826385498
2001-11-01,8.021599769592285
2001-11-02,8.124876022338867
2001-11-05,8.169576644897461
2001-11-06,8.24973201751709
2001-11-07,8.299055099487305
2001-11-08,8.332974433898926
2001-11-09,8.295977592468262
2001-11-12,8.246650695800781
2001-11-13,8.280566215515137
2001-11-14,8.238943099975586
2001-11-15,8.470155715942383
2001-11-16,8.484028816223145
2001-11-19,8.46245002746582
2001-11-20,8.463994979858398
2001-11-21,8.390003204345703
2001-11-23,8.508691787719727
2001-11-26,8.516400337219238
2001-11-27,8.500984191894531
2001-11-28,8.408498764038086
2001-11-29,8.33913516998291
2001-11-30,8.485568046569824
2001-12-03,8.354549407958984
2001-12-04,8.437787055969238
2001-12-05,8.61196517944336
2001-12-06,8.578058242797852
2001-12-07,8.64742374420166
2001-12-10,8.542229652404785
2001-12-11,8.407644271850586
2001-12-12,8.296262741088867
2001-12-13,8.449413299560547
2001-12-14,8.424661636352539
2001-12-17,8.642780303955078
2001-12-18,8.782005310058594
2001-12-19,8.686092376708984
2001-12-20,8.712394714355469
2001-12-21,8.64742374420166
2001-12-24,8.817585945129395
2001-12-26,8.871726036071777
2001-12-27,8.825322151184082
2001-12-28,8.845429420471191
2001-12-31,8.817585945129395
2002-01-02,8.75570297241211
2002-01-03,9.077471733093262
2002-01-04,9.281667709350586
2002-01-07,9.270844459533691
2002-01-08,9.165647506713867
2002-01-09,9.027965545654297
2002-01-10,9.088300704956055
2002-01-11,9.00012493133545
2002-01-14,8.840789794921875
2002-01-15,8.916590690612793
2002-01-16,8.79128646850586
2002-01-17,8.983105659484863
2002-01-18,8.947528839111328
2002-01-22,9.049627304077148
2002-01-23,9.273935317993164
2002-01-24,9.300233840942383
2002-01-25,9.450287818908691
2002-01-28,9.44874095916748
2002-01-29,9.289403915405273
2002-01-30,9.317253112792969
2002-01-31,9.59879207611084
2002-02-01,9.54465103149414
2002-02-04,9.436363220214844
2002-02-05,9.459568977355957
2002-02-06,9.304871559143066
2002-02-07,9.157915115356445
2002-02-08,9.281667709350586
2002-02-11,9.536919593811035
2002-02-12,9.431727409362793
2002-02-13,9.286308288574219
2002-02-14,9.233713150024414
2002-02-15,9.264652252197266
2002-02-19,9.249187469482422
2002-02-20,9.213605880737305
2002-02-21,9.422442436218262
2002-02-22,9.335809707641602
2002-02-25,9.36674976348877
2002-02-26,9.337362289428711
2002-02-27,9.365205764770508
2002-02-28,9.385315895080566
2002-03-01,9.707076072692871
2002-03-04,10.062877655029297
2002-03-05,9.807626724243164
2002-03-06,10.000997543334961
2002-03-07,9.993263244628906
2002-03-08,9.505974769592285
2002-03-11,9.594441413879395
2002-03-12,9.479593276977539
2002-03-13,9.482698440551758
2002-03-14,9.487348556518555
2002-03-15,9.502874374389648
2002-03-18,9.4050931930542
2002-03-19,9.550981521606445
2002-03-20,9.521496772766113
2002-03-21,9.459416389465332
2002-03-22,9.513738632202148
2002-03-25,9.350774765014648
2002-03-26,9.358535766601562
2002-03-27,9.5571928024292
2002-03-28,9.644105911254883
2002-04-01,9.431476593017578
2002-04-02,9.149016380310059
2002-04-03,8.903800010681152
2002-04-04,9.046586036682129
2002-04-05,9.052793502807617
2002-04-08,8.967432975769043
2002-04-09,8.956568717956543
2002-04-10,9.192474365234375
2002-04-11,8.939498901367188
2002-04-12,9.156773567199707
2002-04-15,8.877415657043457
2002-04-16,9.035719871520996
2002-04-17,8.947257995605469
2002-04-18,8.787402153015137
2002-04-19,8.902247428894043
2002-04-22,8.737738609313965
2002-04-23,8.641514778137207
2002-04-24,8.497184753417969
2002-04-25,8.675661087036133
2002-04-26,8.875864028930664
2002-04-29,8.706700325012207
2002-04-30,8.815339088439941
2002-05-01,9.048137664794922
2002-05-02,9.063653945922852
2002-05-03,9.113321304321289
2002-05-06,9.006229400634766
2002-05-07,9.063653945922852
2002-05-08,9.274728775024414
2002-05-09,9.158330917358398
2002-05-10,9.024856567382812
2002-05-13,9.170740127563477
2002-05-14,9.293354034423828
2002-05-15,9.31197452545166
2002-05-16,9.361639976501465
2002-05-17,9.492008209228516
2002-05-20,9.39578628540039
2002-05-21,9.180051803588867
2002-05-22,9.31973648071289
2002-05-23,9.568056106567383
2002-05-24,9.537012100219727
2002-05-28,9.414406776428223
2002-05-29,9.433030128479004
2002-05-30,9.31042194366455
2002-05-31,9.504423141479492
2002-06-03,9.381814956665039
2002-06-04,9.358535766601562
2002-06-05,9.547883987426758
2002-06-06,9.541672706604004
2002-06-07,9.667386054992676
2002-06-10,9.823080062866211
2002-06-11,9.858894348144531
2002-06-12,9.890031814575195
2002-06-13,9.858894348144531
2002-06-14,9.86512279510498
2002-06-17,9.96476936340332
2002-06-18,10.023930549621582
2002-06-19,10.006810188293457
2002-06-20,10.053516387939453
2002-06-21,10.041056632995605
2002-06-24,9.970995903015137
2002-06-25,9.535039901733398
2002-06-26,9.575519561767578
2002-06-27,9.681396484375
2002-06-28,9.85266399383545
2002-07-01,10.059747695922852
2002-07-02,9.869795799255371
2002-07-03,9.774816513061523
2002-07-05,9.879132270812988
2002-07-08,9.791940689086914
2002-07-09,9.633129119873047
2002-07-10,9.489886283874512
2002-07-11,9.271906852722168
2002-07-12,9.139565467834473
2002-07-15,9.053926467895508
2002-07-16,9.053926467895508
2002-07-17,9.23609733581543
2002-07-18,9.173812866210938
2002-07-19,9.049257278442383
2002-07-22,8.828166961669922
2002-07-23,8.540116310119629
2002-07-24,8.636650085449219
2002-07-25,8.881095886230469
2002-07-26,8.874876022338867
2002-07-29,9.106867790222168
2002-07-30,9.142677307128906
2002-07-31,9.134885787963867
2002-08-01,9.061712265014648
2002-08-02,8.781453132629395
2002-08-05,8.681808471679688
2002-08-06,8.962068557739258
2002-08-07,9.133332252502441
2002-08-08,9.497673034667969
2002-08-09,9.513238906860352
2002-08-12,9.452520370483398
2002-08-13,9.27657699584961
2002-08-14,9.575519561767578
2002-08-15,9.4494047164917
2002-08-16,9.466533660888672
2002-08-19,9.749909400939941
2002-08-20,9.686066627502441
2002-08-21,9.894702911376953
2002-08-22,9.91027545928955
2002-08-23,9.768587112426758
2002-08-26,9.921171188354492
2002-08-27,9.795058250427246
2002-08-28,9.521023750305176
2002-08-29,9.331072807312012
2002-08-30,9.427604675292969
2002-09-03,9.396465301513672
2002-09-04,9.48833179473877
2002-09-05,9.109980583190918
2002-09-06,9.225194931030273
2002-09-09,9.283001899719238
2002-09-10,9.422043800354004
2002-09-11,9.44859790802002
2002-09-12,9.32049560546875
2002-09-13,9.286124229431152
2002-09-16,9.212699890136719
2002-09-17,9.22519588470459
2002-09-18,9.108026504516602
2002-09-19,9.11739730834961
2002-09-20,9.279875755310059
2002-09-23,9.200200080871582
2002-09-24,8.883061408996582
2002-09-25,9.031473159790039
2002-09-26,9.492341995239258
2002-09-27,9.231443405151367
2002-09-30,9.040849685668945
2002-10-01,9.41735553741455
2002-10-02,8.850250244140625
2002-10-03,9.037723541259766
2002-10-04,8.965860366821289
2002-10-07,8.833067893981934
2002-10-08,9.061156272888184
2002-10-09,8.63778305053711
2002-10-10,9.042412757873535
2002-10-11,9.372047424316406
2002-10-14,9.22519588470459
2002-10-15,9.607952117919922
2002-10-16,9.22519588470459
2002-10-17,9.37360954284668
2002-10-18,9.32049560546875
2002-10-21,9.47671890258789
2002-10-22,9.209574699401855
2002-10-23,9.315807342529297
2002-10-24,9.561084747314453
2002-10-25,9.493904113769531
2002-10-28,9.409542083740234
2002-10-29,9.343931198120117
2002-10-30,9.351738929748535
2002-10-31,9.22519588470459
2002-11-01,9.484532356262207
2002-11-04,9.4907808303833
2002-11-05,9.49859619140625
2002-11-06,9.66419506072998
2002-11-07,9.522024154663086
2002-11-08,9.420476913452148
2002-11-11,9.178329467773438
2002-11-12,9.204889297485352
2002-11-13,9.008041381835938
2002-11-14,9.122085571289062
2002-11-15,9.247065544128418
2002-11-18,9.0533447265625
2002-11-19,9.139274597167969
2002-11-20,9.076780319213867
2002-11-21,8.975234985351562
2002-11-22,8.819003105163574
2002-11-25,8.858063697814941
2002-11-26,8.804949760437012
2002-11-27,9.086153030395508
2002-11-29,9.045536994934082
2002-12-02,9.228322982788086
2002-12-03,9.184576034545898
2002-12-04,9.258003234863281
2002-12-05,9.209574699401855
2002-12-06,9.41110897064209
2002-12-09,9.310737609863281
2002-12-10,9.34524154663086
2002-12-11,9.426790237426758
2002-12-12,9.262120246887207
2002-12-13,9.331128120422363
2002-12-16,9.553814888000488
2002-12-17,9.50363540649414
2002-12-18,9.40953540802002
2002-12-19,9.40953540802002
2002-12-20,9.549113273620605
2002-12-23,9.386012077331543
2002-12-24,9.370332717895508
2002-12-26,9.403264045715332
2002-12-27,9.370332717895508
2002-12-30,9.414241790771484
2002-12-31,9.389150619506836
2003-01-02,9.596155166625977
2003-01-03,9.533432006835938
2003-01-06,9.705938339233398
2003-01-07,9.707503318786621
2003-01-08,9.582047462463379
2003-01-09,9.683981895446777
2003-01-10,9.649477005004883
2003-01-13,9.613411903381348
2003-01-14,9.547540664672852
2003-01-15,9.436196327209473
2003-01-16,9.393853187561035
2003-01-17,9.386012077331543
2003-01-21,9.331128120422363
2003-01-22,8.956311225891113
2003-01-23,9.07236099243164
2003-01-24,8.854373931884766
2003-01-27,8.703825950622559
2003-01-28,8.695987701416016
2003-01-29,8.72891616821289
2003-01-30,8.675594329833984
2003-01-31,8.948473930358887
2003-02-03,8.879467964172363
2003-02-04,8.84339427947998
2003-02-05,8.802624702453613
2003-02-06,8.837118148803711
2003-02-07,8.813603401184082
2003-02-10,8.823009490966797
2003-02-11,8.732050895690918
2003-02-12,8.65363597869873
2003-02-13,8.641094207763672
2003-02-14,8.670888900756836
2003-02-18,8.849672317504883
2003-02-19,8.743030548095703
2003-02-20,8.66305160522461
2003-02-21,8.840259552001953
2003-02-24,8.656773567199707
2003-02-25,8.559542655944824
2003-02-26,8.664618492126465
2003-02-27,8.664618492126465
2003-02-28,8.655203819274902
2003-03-03,8.661476135253906
2003-03-04,8.473284721374512
2003-03-05,8.514066696166992
2003-03-06,8.429376602172852
2003-03-07,8.609725952148438
2003-03-10,8.305781364440918
2003-03-11,8.187667846679688
2003-03-12,8.085295677185059
2003-03-13,8.293180465698242
2003-03-14,8.37507438659668
2003-03-17,8.619179725646973
2003-03-18,8.756187438964844
2003-03-19,8.680596351623535
2003-03-20,8.856980323791504
2003-03-21,9.175095558166504
2003-03-24,8.923124313354492
2003-03-25,8.85068130493164
2003-03-26,8.915250778198242
2003-03-27,8.890049934387207
2003-03-28,8.888480186462402
2003-03-31,8.661694526672363
2003-04-01,8.803433418273926
2003-04-02,9.064861297607422
2003-04-03,8.883753776550293
2003-04-04,8.957768440246582
2003-04-07,9.121554374694824
2003-04-08,9.093210220336914
2003-04-09,8.986116409301758
2003-04-10,9.055413246154785
2003-04-11,8.968796730041504
2003-04-14,9.15147590637207
2003-04-15,9.296360969543457
2003-04-16,9.249116897583008
2003-04-17,9.19714641571045
2003-04-21,9.170378684997559
2003-04-22,9.386128425598145
2003-04-23,9.247544288635254
2003-04-24,9.283767700195312
2003-04-25,9.348334312438965
2003-04-28,9.43809986114502
2003-04-29,9.4443998336792
2003-04-30,9.373534202575684
2003-05-01,9.308965682983398
2003-05-02,9.40187931060791
2003-05-05,9.461726188659668
2003-05-06,9.497946739196777
2003-05-07,9.43337345123291
2003-05-08,9.405025482177734
2003-05-09,9.508964538574219
2003-05-12,9.54833984375
2003-05-13,9.474324226379395
2003-05-14,9.474324226379395
2003-05-15,9.449125289916992
2003-05-16,9.4443998336792
2003-05-19,9.271163940429688
2003-05-20,9.349912643432617
2003-05-21,9.41132640838623
2003-05-22,9.409753799438477
2003-05-23,9.334158897399902
2003-05-27,9.233369827270508
2003-05-28,9.291640281677246
2003-05-29,9.338886260986328
2003-05-30,9.605030059814453
2003-06-02,9.633379936218262
2003-06-03,9.67747974395752
2003-06-04,9.650705337524414
2003-06-05,9.614485740661621
2003-06-06,9.601886749267578
2003-06-09,9.532326698303223
2003-06-10,9.55604076385498
2003-06-11,9.619277954101562
2003-06-12,9.665116310119629
2003-06-13,9.529166221618652
2003-06-16,9.690412521362305
2003-06-17,9.537074089050293
2003-06-18,9.465934753417969
2003-06-19,9.350533485412598
2003-06-20,9.288881301879883
2003-06-23,9.25568675994873
2003-06-24,9.206680297851562
2003-06-25,9.050178527832031
2003-06-26,9.222489356994629
2003-06-27,9.160836219787598
2003-06-30,9.171900749206543
2003-07-01,9.195613861083984
2003-07-02,9.23039436340332
2003-07-03,9.137125968933105
2003-07-07,9.356857299804688
2003-07-08,9.386895179748535
2003-07-09,9.263587951660156
2003-07-10,9.145025253295898
2003-07-11,9.282561302185059
2003-07-14,9.348950386047363
2003-07-15,9.342628479003906
2003-07-16,9.323662757873535
2003-07-17,9.194035530090332
2003-07-18,9.333144187927246
2003-07-21,9.276232719421387
2003-07-22,9.342628479003906
2003-07-23,9.309433937072754
2003-07-24,9.595561981201172
2003-07-25,9.677765846252441
2003-07-28,9.55604076385498
2003-07-29,9.47225284576416
2003-07-30,9.480161666870117
2003-07-31,9.633502960205078
2003-08-01,9.597140312194824
2003-08-04,9.658793449401855
2003-08-05,9.5117769241333
2003-08-06,9.484902381896973
2003-08-07,9.619277954101562
2003-08-08,9.680924415588379
2003-08-11,9.60346794128418
2003-08-12,9.663538932800293
2003-08-13,9.598724365234375
2003-08-14,9.624015808105469
2003-08-15,9.579751014709473
2003-08-18,9.614529609680176
2003-08-19,9.551294326782227
2003-08-20,9.548142433166504
2003-08-21,9.590819358825684
2003-08-22,9.407441139221191
2003-08-25,9.402701377868652
2003-08-26,9.402701377868652
2003-08-27,9.434319496154785
2003-08-28,9.593979835510254
2003-08-29,9.633502960205078
2003-09-02,9.658793449401855
2003-09-03,9.690412521362305
2003-09-04,9.691994667053223
2003-09-05,9.611373901367188
2003-09-08,9.649455070495605
2003-09-09,9.541553497314453
2003-09-10,9.574872970581055
2003-09-11,9.69864273071289
2003-09-12,9.663732528686523
2003-09-15,9.544723510742188
2003-09-16,9.592329025268555
